Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/g/glassja01.shtml"">Jack Glasscock</a>",CL2,23,350,335,49,86,0,105,33,15,0,8,.257,.289,.313,.602,.280,.00
"<a href=""https://www.baseball-reference.com/players/g/goldsfr01.shtml"">Fred Goldsmith</a>",CHN,25,164,158,24,38,0,49,16,6,0,17,.241,.268,.310,.578,.267,.00
"<a href=""https://www.baseball-reference.com/players/g/gorege01.shtml"">George Gore</a>",CHN,27,336,309,86,92,1,131,44,27,0,23,.298,.354,.424,.778,.357,2.46
"<a href=""https://www.baseball-reference.com/players/g/grossem01.shtml"">Emil Gross</a>",PRO,23,195,182,15,50,1,70,24,13,0,11,.275,.323,.385,.708,.326,1.12
"<a href=""https://www.baseball-reference.com/players/h/hankifr01.shtml"">Frank Hankinson</a>",TRN,25,331,321,34,62,1,80,19,10,0,41,.193,.218,.249,.467,.217,-.27
"<a href=""https://www.baseball-reference.com/players/h/hanlone01.shtml"">Ned Hanlon</a>",DTN,23,327,305,63,85,2,121,28,22,0,11,.279,.327,.397,.724,.333,1.37
"<a href=""https://www.baseball-reference.com/players/h/hinespa01.shtml"">Paul Hines</a>",PRO,26,374,361,65,103,2,146,31,13,0,12,.285,.310,.404,.715,.326,.00
"<a href=""https://www.baseball-reference.com/players/h/holbebi01.shtml"">Bill Holbert</a>",TRN,26,183,180,16,49,0,52,14,3,0,13,.272,.284,.289,.573,.267,.82
"<a href=""https://www.baseball-reference.com/players/h/hornujo01.shtml"">Joe Hornung</a>",BSN,24,329,324,39,78,2,112,25,5,0,25,.241,.252,.346,.598,.271,1.29
"<a href=""https://www.baseball-reference.com/players/h/hotalpe01.shtml"">Pete Hotaling</a>",WOR,24,335,317,51,98,1,122,35,18,0,12,.309,.346,.385,.731,.338,.79
"<a href=""https://www.baseball-reference.com/players/h/houcksa01.shtml"">Sadie Houck</a>",DTN,25,314,308,43,86,1,117,36,6,0,6,.279,.293,.380,.673,.306,1.60
"<a href=""https://www.baseball-reference.com/players/i/irwinar01.shtml"">Arthur Irwin</a>",WOR,23,213,206,27,55,0,67,24,7,0,4,.267,.291,.325,.616,.285,.42
"<a href=""https://www.baseball-reference.com/players/k/keefeti01.shtml"">Tim Keefe</a>",TRN,24,173,152,18,35,0,44,19,21,0,26,.230,.324,.289,.613,.296,.42
"<a href=""https://www.baseball-reference.com/players/k/kellyki01.shtml"">King Kelly</a>",CHN,23,369,353,84,114,2,153,55,16,0,14,.323,.352,.433,.786,.360,.00
"<a href=""https://www.baseball-reference.com/players/k/kemmlru01.shtml"">Rudy Kemmler</a>",CL2,21,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.06
"<a href=""https://www.baseball-reference.com/players/k/kennedo01.shtml"">Doc Kennedy</a>",CL2,27,155,150,19,47,0,56,15,5,0,13,.313,.335,.373,.709,.327,1.51
"<a href=""https://www.baseball-reference.com/players/k/knighlo01.shtml"">Lon Knight</a>",DTN,28,363,340,67,92,1,117,52,23,0,21,.271,.317,.344,.661,.308,1.09
"<a href=""https://www.baseball-reference.com/players/l/learyja01.shtml"">Jack Leary</a>",DTN,23,12,11,2,3,0,6,4,1,0,1,.273,.333,.545,.879,.388,.00
"<a href=""https://www.baseball-reference.com/players/l/lewisfr01.shtml"">Fred Lewis</a>",BSN,22,121,114,17,25,0,31,9,7,0,5,.219,.264,.272,.536,.253,.00
"<a href=""https://www.baseball-reference.com/players/l/lynchja01.shtml"">Jack Lynch</a>",BFN,24,82,78,6,13,0,16,3,4,0,8,.167,.207,.205,.412,.197,-.42
"<a href=""https://www.baseball-reference.com/players/m/mannija01.shtml"">Jack Manning</a>",BFN,27,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.02
"<a href=""https://www.baseball-reference.com/players/m/mathebo01.shtml"">Bobby Mathews</a>",2,29,133,128,8,23,0,26,8,5,0,11,.180,.211,.203,.414,.194,-.19
"<a href=""https://www.baseball-reference.com/players/m/mcclebi01.shtml"">Bill McClellan</a>",PRO,25,274,259,30,43,0,48,16,15,0,21,.166,.212,.185,.397,.192,-1.00
"<a href=""https://www.baseball-reference.com/players/m/mccorha01.shtml"">Harry McCormick</a>",WOR,25,50,45,1,6,0,6,3,5,0,6,.133,.220,.133,.353,.184,-.40
"<a href=""https://www.baseball-reference.com/players/m/mccorji01.shtml"">Jim McCormick</a>",CL2,24,314,309,45,79,0,96,26,5,0,16,.256,.268,.311,.578,.266,.00
"<a href=""https://www.baseball-reference.com/players/m/mcgeami01.shtml"">Mike McGeary</a>",CL2,30,41,41,1,9,0,9,5,0,0,6,.220,.220,.220,.439,.204,-.18
"<a href=""https://www.baseball-reference.com/players/m/morrijo01.shtml"">John Morrill</a>",BSN,26,323,311,47,90,1,118,39,12,0,30,.289,.316,.379,.695,.319,2.51
"<a href=""https://www.baseball-reference.com/players/m/morrijo02.shtml"">John Morrissey</a>",BFN,24,47,47,3,10,0,12,3,0,0,3,.213,.213,.255,.468,.214,-.05
"<a href=""https://www.baseball-reference.com/players/m/mountfr01.shtml"">Frank Mountain</a>",DTN,21,27,25,0,4,0,7,4,2,0,8,.160,.222,.280,.502,.234,.00
"<a href=""https://www.baseball-reference.com/players/m/moynami01.shtml"">Mike Moynahan</a>",2,?,142,139,13,32,0,39,8,3,0,15,.230,.246,.281,.527,.224,.00
"<a href=""https://www.baseball-reference.com/players/m/mullato01.shtml"">Tony Mullane</a>",DTN,22,19,19,0,5,0,5,1,0,0,0,.263,.263,.263,.526,.244,.00
"<a href=""https://www.baseball-reference.com/players/m/myershe01.shtml"">Henry Myers</a>",PRO,23,4,4,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-.09
"<a href=""https://www.baseball-reference.com/players/n/nelsoca01.shtml"">Candy Nelson</a>",WOR,32,108,103,13,29,1,33,15,5,0,6,.282,.315,.320,.635,.298,.00
"<a href=""https://www.baseball-reference.com/players/n/nicolhu01.shtml"">Hugh Nicol</a>",CHN,23,112,108,13,22,0,24,7,4,0,12,.204,.232,.222,.454,.215,-.11
"<a href=""https://www.baseball-reference.com/players/n/nolanth01.shtml"">The Only Nolan</a>",CL2,25,172,168,12,41,0,48,18,4,0,13,.244,.262,.286,.547,.254,.16
"<a href=""https://www.baseball-reference.com/players/o/o'leada01.shtml"">Dan O'Leary</a>",DTN,24,8,8,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-.18
"<a href=""https://www.baseball-reference.com/players/o/o'rouji01.shtml"">Jim O'Rourke</a>",BFN,30,375,348,71,105,0,140,30,27,0,18,.302,.352,.402,.754,.348,1.74
"<a href=""https://www.baseball-reference.com/players/p/peterjo01.shtml"">John Peters</a>",BFN,31,232,229,21,49,0,59,25,3,0,12,.214,.224,.258,.482,.222,-.54
"<a href=""https://www.baseball-reference.com/players/p/phillbi01.shtml"">Bill Phillips</a>",CL2,24,362,357,51,97,1,138,44,5,0,19,.272,.282,.387,.668,.302,1.84
"<a href=""https://www.baseball-reference.com/players/p/piercan01.shtml"">Andy Piercy</a>",CHN,26,8,8,1,2,0,2,0,0,0,1,.250,.250,.250,.500,.232,-.01
"<a href=""https://www.baseball-reference.com/players/p/pikeli01.shtml"">Lip Pike</a>",WOR,36,22,18,1,2,0,2,0,4,0,3,.111,.273,.111,.384,.216,-.29
"<a href=""https://www.baseball-reference.com/players/p/powelma01.shtml"">Martin Powell</a>",DTN,25,234,219,47,74,1,94,38,15,0,9,.338,.380,.429,.810,.373,1.72
"<a href=""https://www.baseball-reference.com/players/p/powerph01.shtml"">Phil Powers</a>",CL2,26,16,15,1,1,0,1,0,1,0,2,.067,.125,.067,.192,.103,.00
"<a href=""https://www.baseball-reference.com/players/p/purcebl01.shtml"">Blondie Purcell</a>",2,27,206,193,18,47,0,62,21,13,0,16,.244,.291,.321,.613,.278,.00
"<a href=""https://www.baseball-reference.com/players/q/questjo01.shtml"">Joe Quest</a>",CHN,28,295,293,35,72,1,81,26,2,0,29,.246,.251,.276,.527,.243,.00
"<a href=""https://www.baseball-reference.com/players/q/quinnjo01.shtml"">Joseph Quinn</a>",2,?,12,11,0,1,0,1,1,1,0,2,.091,.167,.091,.258,.138,-.28
"<a href=""https://www.baseball-reference.com/players/r/radboch01.shtml"">Old Hoss Radbourn</a>",PRO,26,280,270,27,59,0,68,28,10,0,15,.219,.246,.252,.498,.234,-.60
"<a href=""https://www.baseball-reference.com/players/r/reillch01.shtml"">Charlie Reilley</a>",2,?,78,78,10,15,0,17,4,0,0,11,.192,.192,.218,.410,.178,-.53
"<a href=""https://www.baseball-reference.com/players/r/remseja01.shtml"">Jack Remsen</a>",CL2,31,181,172,14,30,0,40,13,9,0,31,.174,.215,.233,.448,.211,.00
"<a href=""https://www.baseball-reference.com/players/r/richaha01.shtml"">Hardy Richardson</a>",BFN,26,356,344,62,100,2,142,53,12,0,27,.291,.315,.413,.727,.331,.00
"<a href=""https://www.baseball-reference.com/players/r/richmjo01.shtml"">John Richmond</a>",BSN,26,104,98,13,27,1,36,12,6,0,7,.276,.317,.367,.685,.316,.59
"<a href=""https://www.baseball-reference.com/players/r/richmle01.shtml"">Lee Richmond</a>",WOR,24,262,252,31,63,0,70,28,10,0,10,.250,.279,.278,.556,.261,-.03
"<a href=""https://www.baseball-reference.com/players/r/roweja01.shtml"">Jack Rowe</a>",BFN,24,247,246,30,82,1,118,43,1,0,12,.333,.336,.480,.816,.367,2.86
"<a href=""https://www.baseball-reference.com/players/s/shaffor01.shtml"">Orator Shafer</a>",CL2,29,366,343,48,88,1,116,34,23,0,20,.257,.303,.338,.641,.298,.00
"<a href=""https://www.baseball-reference.com/players/s/smithpo01.shtml"">Pop Smith</a>",3,24,92,86,5,7,0,7,6,6,0,18,.081,.141,.081,.223,.118,.00
"<a href=""https://www.baseball-reference.com/players/s/snydepo01.shtml"">Pop Snyder</a>",BSN,26,222,219,14,50,0,58,16,3,0,23,.228,.239,.265,.504,.233,-1.18
"<a href=""https://www.baseball-reference.com/players/s/startjo01.shtml"">Joe Start</a>",PRO,38,357,348,56,114,0,138,29,9,0,7,.328,.345,.397,.741,.340,2.61
"<a href=""https://www.baseball-reference.com/players/s/stearec01.shtml"">Dan Stearns</a>",DTN,19,11,11,1,1,0,2,0,0,0,2,.091,.091,.182,.273,.120,-.10
"<a href=""https://www.baseball-reference.com/players/s/stoveha01.shtml"">Harry Stovey</a>",WOR,24,353,341,57,92,2,137,30,12,0,23,.270,.295,.402,.696,.316,.00
"<a href=""https://www.baseball-reference.com/players/s/stratas01.shtml"">Asa Stratton</a>",WOR,28,4,4,0,1,0,1,0,0,0,2,.250,.250,.250,.500,.232,-.02
"<a href=""https://www.baseball-reference.com/players/s/sullisl01.shtml"">Sleeper Sullivan</a>",BFN,?,122,121,13,23,0,27,15,1,0,21,.190,.197,.223,.420,.194,.00
"<a href=""https://www.baseball-reference.com/players/s/suttoez01.shtml"">Ezra Sutton</a>",BSN,31,346,333,42,97,0,117,31,13,0,9,.291,.318,.351,.669,.310,2.52
"<a href=""https://www.baseball-reference.com/players/s/swarted01.shtml"">Ed Swartwood</a>",BFN,22,4,3,0,1,0,1,0,1,0,0,.333,.500,.333,.833,.413,.04
"<a href=""https://www.baseball-reference.com/players/t/taylobi01.shtml"">Billy Taylor</a>",3,?,135,135,9,30,0,34,15,0,0,10,.222,.222,.252,.474,.209,.00
"<a href=""https://www.baseball-reference.com/players/t/trottsa01.shtml"">Sam Trott</a>",DTN,24,26,25,3,5,0,9,2,1,0,3,.200,.231,.360,.591,.265,.04
"<a href=""https://www.baseball-reference.com/players/t/troyda01.shtml"">Dasher Troy</a>",DTN,25,47,44,2,15,0,18,4,3,0,8,.341,.383,.409,.792,.368,.38
"<a href=""https://www.baseball-reference.com/players/w/wardjo01.shtml"">John Ward</a>",PRO,21,362,357,56,87,0,117,53,5,0,10,.244,.254,.328,.582,.265,.04
"<a href=""https://www.baseball-reference.com/players/w/welchmi01.shtml"">Mickey Welch</a>",TRN,21,149,148,12,30,0,40,11,1,0,16,.203,.208,.270,.478,.218,-.40
"<a href=""https://www.baseball-reference.com/players/w/whitede01.shtml"">Deacon White</a>",BFN,33,328,319,58,99,0,131,53,9,0,8,.310,.329,.411,.740,.338,1.26
"<a href=""https://www.baseball-reference.com/players/w/whitewi01.shtml"">Will White</a>",DTN,26,7,7,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.14
"<a href=""https://www.baseball-reference.com/players/w/whitnar01.shtml"">Art Whitney</a>",DTN,23,221,214,23,39,0,56,9,7,0,15,.182,.208,.262,.470,.216,.00
"<a href=""https://www.baseball-reference.com/players/w/whitnji01.shtml"">Jim Whitney</a>",BSN,23,301,282,37,72,0,95,32,19,0,18,.255,.302,.337,.639,.297,.89
"<a href=""https://www.baseball-reference.com/players/w/wiedmst01.shtml"">Stump Weidman</a>",DTN,20,49,47,9,12,0,13,5,2,0,2,.255,.286,.277,.562,.265,.07
"<a href=""https://www.baseball-reference.com/players/w/willine01.shtml"">Ned Williamson</a>",CHN,23,362,343,56,92,1,119,48,19,0,19,.268,.307,.347,.654,.303,3.21
"<a href=""https://www.baseball-reference.com/players/w/wisesa01.shtml"">Sam Wise</a>",DTN,23,4,4,0,2,0,2,0,0,0,2,.500,.500,.500,1.000,.464,.04
"<a href=""https://www.baseball-reference.com/players/w/woodge01.shtml"">George Wood</a>",DTN,22,356,337,54,100,2,142,32,19,0,32,.297,.334,.421,.756,.345,.00
"<a href=""https://www.baseball-reference.com/players/w/wrighge01.shtml"">George Wright</a>",BSN,34,28,25,4,5,0,5,0,3,0,1,.200,.286,.200,.486,.243,.15
"<a href=""https://www.baseball-reference.com/players/w/wrighsa01.shtml"">Sam Wright</a>",BSN,32,4,4,0,1,0,1,0,0,0,0,.250,.250,.250,.500,.232,.00
"<a href=""https://www.baseball-reference.com/players/y/yorkto01.shtml"">Tom York</a>",PRO,30,345,316,57,96,2,135,47,29,0,26,.304,.362,.427,.790,.363,2.45
