Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/bernhbi01.shtml"">B. Bernhard</a>",CLE,32,67,65,8,12,0,14,4,2,0,18,.185,.209,.215,.424,.204,-0.07
"<a href=""https://www.baseball-reference.com/players/b/berteha01.shtml"">Harry Berte</a>",SLN,31,16,15,1,5,0,5,1,1,0,1,.333,.375,.333,.708,.343,0.07
"<a href=""https://www.baseball-reference.com/players/b/bettsha01.shtml"">Harry Betts</a>",SLN,22,3,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/b/bevilmo01.shtml"">M. Beville</a>",NYA,28,283,258,23,50,0,66,29,16,4,26,.194,.252,.256,.508,.248,0.00
"<a href=""https://www.baseball-reference.com/players/b/blissel01.shtml"">Elmer Bliss</a>",NYA,28,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/b/bonnefr01.shtml"">Frank Bonner</a>",BSN,33,187,173,11,38,1,46,10,7,2,18,.220,.262,.266,.528,.256,-0.47
"<a href=""https://www.baseball-reference.com/players/b/bowcobe01.shtml"">B. Bowcock</a>",SLA,23,55,50,7,16,1,24,10,3,1,15,.320,.358,.480,.838,.390,0.36
"<a href=""https://www.baseball-reference.com/players/b/bowerfr01.shtml"">F. Bowerman</a>",NY1,34,223,210,22,58,1,71,31,6,5,21,.276,.306,.338,.644,.306,0.35
"<a href=""https://www.baseball-reference.com/players/b/bradlbi01.shtml"">Bill Bradley</a>",CLE,25,587,536,101,168,6,266,68,25,21,69,.313,.348,.496,.844,.390,7.15
"<a href=""https://www.baseball-reference.com/players/b/brainda01.shtml"">Dave Brain</a>",SLN,24,496,464,44,107,1,148,60,25,21,29,.231,.270,.319,.589,.279,0.00
"<a href=""https://www.baseball-reference.com/players/b/branski01.shtml"">K. Bransfield</a>",PIT,28,553,505,69,134,2,177,57,33,13,42,.265,.314,.350,.665,.317,0.00
"<a href=""https://www.baseball-reference.com/players/b/brashro01.shtml"">Roy Brashear</a>",PHI,29,83,75,9,17,0,20,4,6,2,8,.227,.284,.267,.551,.269,-0.55
"<a href=""https://www.baseball-reference.com/players/b/bresnro01.shtml"">R. Bresnahan</a>",NY1,24,486,406,87,142,4,200,55,61,34,45,.350,.443,.493,.936,.441,4.41
"<a href=""https://www.baseball-reference.com/players/b/brodema01.shtml"">M. Broderick</a>",BRO,25,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/b/brownge01.shtml"">G. Browne</a>",NY1,27,652,591,105,185,3,220,45,43,27,58,.313,.364,.372,.736,.352,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownmo01.shtml"">M. Brown</a>",SLN,26,81,77,4,15,0,19,6,1,2,14,.195,.215,.247,.462,.220,0.00
"<a href=""https://www.baseball-reference.com/players/b/buelofr01.shtml"">Fritz Buelow</a>",DET,27,213,192,24,41,1,59,13,6,4,28,.214,.249,.307,.556,.263,0.00
"<a href=""https://www.baseball-reference.com/players/b/burchfr01.shtml"">F. Burchell</a>",PHI,23,16,16,0,3,0,3,1,0,0,4,.188,.188,.188,.375,.178,-0.07
"<a href=""https://www.baseball-reference.com/players/b/burkeje01.shtml"">J. Burkett</a>",SLA,34,574,515,73,151,3,194,40,52,17,47,.293,.361,.377,.738,.353,2.86
"<a href=""https://www.baseball-reference.com/players/b/burkeji01.shtml"">Jimmy Burke</a>",SLN,28,464,431,55,123,0,142,42,23,28,24,.285,.326,.329,.656,.314,1.47
"<a href=""https://www.baseball-reference.com/players/b/burnsja01.shtml"">Jack Burns</a>",DET,25,42,37,2,10,0,10,3,1,0,0,.270,.325,.270,.595,.294,0.24
"<a href=""https://www.baseball-reference.com/players/c/callani01.shtml"">J. Callahan</a>",CHA,29,471,439,47,128,2,170,56,20,24,36,.292,.324,.387,.711,.335,2.91
"<a href=""https://www.baseball-reference.com/players/c/careysc01.shtml"">Scoops Carey</a>",WS1,32,190,183,8,37,0,44,23,4,0,13,.202,.223,.240,.464,.221,-1.12
"<a href=""https://www.baseball-reference.com/players/c/carisfr01.shtml"">Fred Carisch</a>",PIT,21,18,18,4,6,1,13,5,0,0,1,.333,.333,.722,1.056,.478,0.26
"<a href=""https://www.baseball-reference.com/players/c/carnepa01.shtml"">Pat Carney</a>",BSN,26,429,392,37,94,1,117,49,28,10,26,.240,.297,.298,.596,.288,-0.72
"<a href=""https://www.baseball-reference.com/players/c/carrch01.shtml"">Charlie Carr</a>",DET,26,573,548,59,154,2,205,79,10,10,44,.281,.296,.374,.671,.314,0.00
"<a href=""https://www.baseball-reference.com/players/c/caseydo01.shtml"">Doc Casey</a>",CHN,33,477,435,56,126,1,143,40,19,11,17,.290,.324,.329,.653,.312,1.02
"<a href=""https://www.baseball-reference.com/players/c/chancfr01.shtml"">Frank Chance</a>",CHN,26,531,441,83,144,2,194,81,78,67,41,.327,.439,.440,.878,.420,4.90
"<a href=""https://www.baseball-reference.com/players/c/chesbja01.shtml"">Jack Chesbro</a>",NYA,29,129,124,8,23,2,33,9,2,0,29,.185,.198,.266,.465,.218,0.00
"<a href=""https://www.baseball-reference.com/players/c/clarkbo02.shtml"">B. Clarke</a>",WS1,34,494,465,35,111,2,143,38,15,12,28,.239,.273,.308,.581,.277,-0.48
"<a href=""https://www.baseball-reference.com/players/c/clarkfr01.shtml"">Fred Clarke</a>",PIT,30,486,427,88,150,5,227,70,41,21,27,.351,.414,.532,.946,.439,4.41
"<a href=""https://www.baseball-reference.com/players/c/clarkpe01.shtml"">Pep Clark</a>",CHA,20,68,65,7,20,0,28,9,2,5,7,.308,.338,.431,.769,.359,0.55
"<a href=""https://www.baseball-reference.com/players/c/clingbi01.shtml"">B. Clingman</a>",CLE,33,78,64,10,18,0,21,7,11,2,9,.281,.387,.328,.715,.352,0.66
"<a href=""https://www.baseball-reference.com/players/c/coaklan01.shtml"">Andy Coakley</a>",PHA,20,15,15,0,3,0,3,0,0,0,4,.200,.200,.200,.400,.190,0.00
"<a href=""https://www.baseball-reference.com/players/c/colliji01.shtml"">J. Collins</a>",BOS,33,579,540,88,160,5,242,72,24,23,28,.296,.329,.448,.777,.361,5.29
"<a href=""https://www.baseball-reference.com/players/c/conrowi01.shtml"">Wid Conroy</a>",NYA,26,548,503,74,137,1,187,45,32,33,36,.272,.322,.372,.694,.329,2.81
"<a href=""https://www.baseball-reference.com/players/c/cookji01.shtml"">Jim Cook</a>",CHN,23,29,26,3,4,0,5,2,2,1,7,.154,.241,.192,.434,.223,-0.20
"<a href=""https://www.baseball-reference.com/players/c/cooledu01.shtml"">Duff Cooley</a>",BSN,30,600,553,76,160,1,209,70,44,27,33,.289,.342,.378,.720,.342,1.78
"<a href=""https://www.baseball-reference.com/players/c/corcoto01.shtml"">T. Corcoran</a>",CIN,34,473,459,61,113,2,151,73,12,12,27,.246,.267,.329,.596,.280,0.17
"<a href=""https://www.baseball-reference.com/players/c/coughbi01.shtml"">B. Coughlin</a>",WS1,24,490,473,56,116,1,143,31,9,30,58,.245,.267,.302,.569,.270,0.00
"<a href=""https://www.baseball-reference.com/players/c/courter01.shtml"">E. Courtney</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotecourter01"" style=""display:none;""></input><label for=""footnotecourter01"" class=""footnoteLabel"">2</label><div id=""footnoteDivcourter01"">NYA, DET</div></span>",28,174,153,14,38,1,50,14,12,2,15,.248,.324,.327,.650,.294,1.04
"<a href=""https://www.baseball-reference.com/players/c/covenja01.shtml"">Jack Coveney</a>",SLN,23,14,14,0,2,0,2,0,0,0,1,.143,.143,.143,.286,.136,-0.03
"<a href=""https://www.baseball-reference.com/players/c/crawfsa01.shtml"">Sam Crawford</a>",DET,23,602,550,88,184,4,269,89,25,18,46,.335,.366,.489,.855,.396,5.77
"<a href=""https://www.baseball-reference.com/players/c/cregape01.shtml"">Pete Cregan</a>",CIN,28,22,19,0,2,0,2,0,1,0,3,.105,.190,.105,.296,.162,-0.29
"<a href=""https://www.baseball-reference.com/players/c/crigelo01.shtml"">Lou Criger</a>",BOS,31,358,317,41,61,3,97,31,26,5,31,.192,.256,.306,.562,.268,1.80
"<a href=""https://www.baseball-reference.com/players/c/cronija01.shtml"">Jack Cronin</a>",NY1,29,51,46,6,9,0,11,4,2,2,8,.196,.245,.239,.484,.236,-0.04
"<a href=""https://www.baseball-reference.com/players/c/crossla01.shtml"">Lave Cross</a>",PHA,37,577,559,60,163,2,199,90,10,14,17,.292,.304,.356,.660,.311,2.30
"<a href=""https://www.baseball-reference.com/players/c/crossmo01.shtml"">Monte Cross</a>",PHA,33,537,470,44,116,3,150,45,49,31,56,.247,.326,.319,.645,.314,2.65
"<a href=""https://www.baseball-reference.com/players/c/curricl01.shtml"">C. Currie</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotecurricl01"" style=""display:none;""></input><label for=""footnotecurricl01"" class=""footnoteLabel"">2</label><div id=""footnoteDivcurricl01"">SLN, CHN</div></span>",24,65,59,2,9,0,11,4,4,0,17,.153,.206,.186,.393,.182,-0.42
"<a href=""https://www.baseball-reference.com/players/c/curtige01.shtml"">Gene Curtis</a>",PIT,20,20,19,2,8,0,9,3,1,0,2,.421,.450,.474,.924,.437,0.17
"<a href=""https://www.baseball-reference.com/players/d/dahlebi01.shtml"">Bill Dahlen</a>",BRO,33,566,474,71,124,1,162,64,82,34,50,.262,.373,.342,.715,.349,5.08
"<a href=""https://www.baseball-reference.com/players/d/dalybe01.shtml"">Bert Daly</a>",PHA,22,22,21,2,4,0,8,4,1,0,2,.190,.227,.381,.608,.277,0.03
"<a href=""https://www.baseball-reference.com/players/d/dalyto01.shtml"">Tom Daly</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedalyto01"" style=""display:none;""></input><label for=""footnotedalyto01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdalyto01"">CHA, CIN</div></span>",37,508,457,62,121,1,167,57,36,11,40,.265,.323,.365,.688,.318,0.75
"<a href=""https://www.baseball-reference.com/players/d/davisge01.shtml"">George Davis</a>",NY1,32,16,15,2,4,0,4,1,1,0,0,.267,.312,.267,.579,.283,-0.08
"<a href=""https://www.baseball-reference.com/players/d/davisha01.shtml"">Harry Davis</a>",PHA,29,455,420,77,125,6,185,55,24,24,48,.298,.343,.440,.783,.367,2.89
"<a href=""https://www.baseball-reference.com/players/d/davisle01.shtml"">Lefty Davis</a>",NYA,28,435,372,54,88,0,98,25,43,11,31,.237,.319,.263,.582,.290,-0.60
"<a href=""https://www.baseball-reference.com/players/d/dearmch01.shtml"">C. DeArmond</a>",CIN,26,44,39,10,11,0,15,7,3,1,6,.282,.349,.385,.733,.349,-0.04
"<a href=""https://www.baseball-reference.com/players/d/deerijo01.shtml"">John Deering</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedeerijo01"" style=""display:none;""></input><label for=""footnotedeerijo01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdeerijo01"">DET, NYA</div></span>",25,48,47,5,9,0,12,5,0,1,22,.191,.191,.255,.447,.182,-0.12
"<a href=""https://www.baseball-reference.com/players/d/deisepa01.shtml"">Pat Deisel</a>",CIN,27,1,0,0,0,0,0,0,1,0,0,.000,1.000,.000,1.000,.738,0.03
"<a href=""https://www.baseball-reference.com/players/d/delahed01.shtml"">Ed Delahanty</a>",WS1,35,171,156,22,52,1,68,21,12,3,16,.333,.388,.436,.824,.390,1.32
"<a href=""https://www.baseball-reference.com/players/d/demonge01.shtml"">G. DeMontrev</a>",WS1,30,45,44,0,12,0,14,3,0,0,10,.273,.273,.318,.591,.277,-0.11
"<a href=""https://www.baseball-reference.com/players/d/demonle01.shtml"">L. DeMontrev</a>",SLN,28,82,70,8,17,0,22,7,8,3,15,.243,.338,.314,.652,.320,0.16
"<a href=""https://www.baseball-reference.com/players/d/dextech01.shtml"">C. Dexter</a>",BSN,27,536,457,82,102,3,128,34,61,32,37,.223,.323,.280,.603,.300,-0.33
"<a href=""https://www.baseball-reference.com/players/d/diehler01.shtml"">Ernie Diehl</a>",PIT,25,3,3,0,1,0,1,0,0,0,0,.333,.333,.333,.667,.316,0.00
"<a href=""https://www.baseball-reference.com/players/d/dinnebi01.shtml"">Bill Dinneen</a>",BOS,27,122,106,6,17,0,21,8,11,1,28,.160,.239,.198,.437,.221,-0.07
"<a href=""https://www.baseball-reference.com/players/d/dobbsjo01.shtml"">John Dobbs</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedobbsjo01"" style=""display:none;""></input><label for=""footnotedobbsjo01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdobbsjo01"">CHN, BRO</div></span>",28,553,475,69,112,2,150,63,55,23,39,.236,.324,.316,.640,.310,0.13
"<a href=""https://www.baseball-reference.com/players/d/dohened01.shtml"">Ed Doheny</a>",PIT,29,96,91,11,19,0,20,6,3,1,20,.209,.242,.220,.462,.226,-0.14
"<a href=""https://www.baseball-reference.com/players/d/dolanco01.shtml"">Cozy Dolan</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedolanco01"" style=""display:none;""></input><label for=""footnotedolanco01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdolanco01"">CHA, CIN</div></span>",30,534,489,80,138,0,171,65,34,16,40,.282,.334,.350,.684,.322,0.00
"<a href=""https://www.baseball-reference.com/players/d/donahre01.shtml"">Red Donahue</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedonahre01"" style=""display:none;""></input><label for=""footnotedonahre01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdonahre01"">SLA, CLE</div></span>",30,108,104,5,16,0,20,10,1,0,40,.154,.162,.192,.354,.163,-0.30
"<a href=""https://www.baseball-reference.com/players/d/donlimi01.shtml"">Mike Donlin</a>",CIN,25,563,496,110,174,7,256,67,56,26,40,.351,.420,.516,.936,.436,0.00
"<a href=""https://www.baseball-reference.com/players/d/donovbi01.shtml"">Bill Donovan</a>",DET,26,137,124,11,30,0,37,12,4,3,34,.242,.266,.298,.564,.267,0.48
"<a href=""https://www.baseball-reference.com/players/d/donovpa01.shtml"">P. Donovan</a>",SLN,38,452,410,63,134,0,155,39,25,25,21,.327,.370,.378,.748,.357,1.95
"<a href=""https://www.baseball-reference.com/players/d/dooinre01.shtml"">Red Dooin</a>",PHI,24,201,188,18,41,0,48,14,8,9,21,.218,.254,.255,.509,.246,-0.40
"<a href=""https://www.baseball-reference.com/players/d/dornegu01.shtml"">Gus Dorner</a>",CLE,26,30,25,1,2,0,2,2,1,0,5,.080,.148,.080,.228,.126,0.00
"<a href=""https://www.baseball-reference.com/players/d/doschja01.shtml"">Jack Doscher</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedoschja01"" style=""display:none;""></input><label for=""footnotedoschja01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdoschja01"">CHN, BRO</div></span>",22,4,4,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/d/doughpa01.shtml"">P. Dougherty</a>",BOS,26,647,590,107,195,4,250,59,33,35,62,.331,.372,.424,.796,.376,0.00
"<a href=""https://www.baseball-reference.com/players/d/douglkl01.shtml"">K. Douglass</a>",PHI,31,417,377,43,96,1,112,36,28,6,16,.255,.308,.297,.605,.293,-0.24
"<a href=""https://www.baseball-reference.com/players/d/doyleja01.shtml"">Jack Doyle</a>",BRO,33,592,524,84,164,0,203,91,54,34,23,.313,.383,.387,.770,.369,3.29
"<a href=""https://www.baseball-reference.com/players/d/drillle01.shtml"">Lew Drill</a>",WS1,26,174,154,11,39,0,54,23,15,4,11,.253,.331,.351,.682,.328,0.00
"<a href=""https://www.baseball-reference.com/players/d/dugglbi01.shtml"">B. Duggleby</a>",PHI,29,109,104,10,24,0,31,9,1,0,39,.231,.245,.298,.543,.256,0.10
"<a href=""https://www.baseball-reference.com/players/d/dunklda01.shtml"">Davey Dunkle</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedunklda01"" style=""display:none;""></input><label for=""footnotedunklda01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdunklda01"">CHA, WS1</div></span>",30,75,74,3,14,0,14,5,1,0,16,.189,.200,.189,.389,.187,-0.17
"<a href=""https://www.baseball-reference.com/players/d/dunleja01.shtml"">J. Dunleavy</a>",SLN,23,216,193,23,48,0,57,10,13,10,34,.249,.306,.295,.602,.292,-0.18
"<a href=""https://www.baseball-reference.com/players/d/dunnja01.shtml"">Jack Dunn</a>",NY1,30,283,257,35,62,0,79,37,15,12,20,.241,.291,.307,.598,.288,0.14
"<a href=""https://www.baseball-reference.com/players/e/easonma01.shtml"">Mal Eason</a>",DET,24,20,20,0,2,0,2,0,0,0,5,.100,.100,.100,.200,.095,-0.19
"<a href=""https://www.baseball-reference.com/players/e/elberki01.shtml"">K. Elberfeld</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteelberki01"" style=""display:none;""></input><label for=""footnoteelberki01"" class=""footnoteLabel"">2</label><div id=""footnoteDivelberki01"">DET, NYA</div></span>",28,534,481,78,145,0,184,64,33,22,17,.301,.365,.383,.747,.349,4.68
"<a href=""https://www.baseball-reference.com/players/e/evansro01.shtml"">Roy Evans</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteevansro01"" style=""display:none;""></input><label for=""footnoteevansro01"" class=""footnoteLabel"">2</label><div id=""footnoteDivevansro01"">BRO, SLA</div></span>",29,58,48,1,7,0,8,4,4,0,27,.146,.226,.167,.393,.203,-0.22
"<a href=""https://www.baseball-reference.com/players/e/eversjo01.shtml"">Johnny Evers</a>",CHN,21,497,464,70,136,0,177,52,19,25,27,.293,.325,.381,.707,.333,1.54
"<a href=""https://www.baseball-reference.com/players/e/ewingbo01.shtml"">Bob Ewing</a>",CIN,30,107,95,17,24,0,31,6,10,0,19,.253,.330,.326,.657,.318,0.44
"<a href=""https://www.baseball-reference.com/players/f/fairbji01.shtml"">Jim Fairbank</a>",PHA,22,11,10,3,1,0,1,0,1,0,1,.100,.182,.100,.282,.153,-0.05
"<a href=""https://www.baseball-reference.com/players/f/falkecy01.shtml"">C. Falkenberg</a>",PIT,23,24,21,3,4,0,4,0,1,0,7,.190,.261,.190,.451,.231,0.00
"<a href=""https://www.baseball-reference.com/players/f/farredu01.shtml"">Duke Farrell</a>",BOS,36,62,52,5,21,0,28,8,5,1,4,.404,.466,.538,1.004,.469,1.01
"<a href=""https://www.baseball-reference.com/players/f/farrejo02.shtml"">John Farrell</a>",SLN,26,573,519,83,141,1,185,32,48,17,33,.272,.336,.356,.692,.331,2.37
"<a href=""https://www.baseball-reference.com/players/f/ferriho01.shtml"">Hobe Ferris</a>",BOS,28,566,525,69,132,9,192,66,25,11,59,.251,.287,.366,.652,.307,2.93
"<a href=""https://www.baseball-reference.com/players/f/flahepa02.shtml"">P. Flaherty</a>",CHA,27,110,102,7,14,0,18,5,5,4,26,.137,.178,.176,.354,.174,-0.31
"<a href=""https://www.baseball-reference.com/players/f/flickel01.shtml"">Elmer Flick</a>",CLE,27,593,523,81,155,2,216,51,51,24,60,.296,.368,.413,.781,.370,4.52
"<a href=""https://www.baseball-reference.com/players/f/floodti01.shtml"">Tim Flood</a>",BRO,26,340,309,27,77,0,96,32,15,14,30,.249,.291,.311,.601,.288,-0.95
"<a href=""https://www.baseball-reference.com/players/f/fohlle01.shtml"">Lee Fohl</a>",CIN,26,15,14,3,5,0,8,2,0,0,0,.357,.400,.571,.971,.447,0.18
"<a href=""https://www.baseball-reference.com/players/f/frasech01.shtml"">Chick Fraser</a>",PHI,29,109,93,12,19,1,27,8,14,4,23,.204,.308,.290,.599,.296,0.51
"<a href=""https://www.baseball-reference.com/players/f/freembu01.shtml"">Buck Freeman</a>",BOS,31,611,567,74,163,13,281,104,30,5,73,.287,.328,.496,.823,.380,3.95
"<a href=""https://www.baseball-reference.com/players/f/frielbi01.shtml"">Bill Friel</a>",SLA,27,385,351,46,80,0,107,25,23,4,43,.228,.279,.305,.584,.280,0.34
"<a href=""https://www.baseball-reference.com/players/f/fultzda01.shtml"">Dave Fultz</a>",NYA,28,335,295,39,66,0,80,25,25,29,21,.224,.295,.271,.567,.279,-0.49
"<a href=""https://www.baseball-reference.com/players/g/ganzejo01.shtml"">John Ganzel</a>",NYA,29,533,476,62,132,3,180,71,30,9,38,.277,.336,.378,.714,.340,3.43
"<a href=""https://www.baseball-reference.com/players/g/garvine01.shtml"">Ned Garvin</a>",BRO,29,119,106,12,8,0,8,2,8,0,25,.075,.140,.075,.216,.118,-1.06
"<a href=""https://www.baseball-reference.com/players/g/gertelo01.shtml"">L. Gertenrich</a>",PIT,28,4,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.11
"<a href=""https://www.baseball-reference.com/players/g/gessldo01.shtml"">Doc Gessler</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotegessldo01"" style=""display:none;""></input><label for=""footnotegessldo01"" class=""footnoteLabel"">2</label><div id=""footnoteDivgessldo01"">DET, BRO</div></span>",22,306,259,29,63,0,90,30,20,10,57,.243,.331,.347,.679,.310,-0.04
"<a href=""https://www.baseball-reference.com/players/g/gibsono01.shtml"">N. Gibson</a>",BOS,26,75,64,8,17,0,23,4,5,0,30,.266,.329,.359,.688,.328,0.48
"<a href=""https://www.baseball-reference.com/players/g/gilbebi02.shtml"">B. Gilbert</a>",NY1,27,500,413,62,104,1,116,40,41,37,28,.252,.348,.281,.629,.315,0.41
"<a href=""https://www.baseball-reference.com/players/g/gleasha01.shtml"">H. Gleason</a>",BOS,28,13,13,3,2,0,3,2,0,0,3,.154,.154,.231,.385,.178,-0.10
"<a href=""https://www.baseball-reference.com/players/g/gleaski01.shtml"">Kid Gleason</a>",PHI,36,458,412,65,117,1,151,49,23,12,19,.284,.326,.367,.693,.329,0.94
"<a href=""https://www.baseball-reference.com/players/g/glendma01.shtml"">M. Glendon</a>",CLE,24,10,8,1,0,0,0,0,1,0,2,.000,.111,.000,.111,.082,-0.10
"<a href=""https://www.baseball-reference.com/players/g/gochnjo01.shtml"">J. Gochnaur</a>",CLE,27,512,438,48,81,0,105,48,48,10,53,.185,.265,.240,.505,.251,-0.28
"<a href=""https://www.baseball-reference.com/players/g/gouzzcl01.shtml"">C. Gouzzie</a>",SLA,?,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/g/grahape01.shtml"">P. Graham</a>",CHN,26,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/g/greenda01.shtml"">Danny Green</a>",CHA,26,568,499,75,154,6,212,62,47,29,58,.309,.375,.425,.800,.379,4.31
"<a href=""https://www.baseball-reference.com/players/g/greenpa01.shtml"">Paddy Greene</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotegreenpa01"" style=""display:none;""></input><label for=""footnotegreenpa01"" class=""footnoteLabel"">2</label><div id=""footnoteDivgreenpa01"">NYA, DET</div></span>",28,16,16,1,4,0,5,0,0,0,4,.250,.250,.312,.562,.237,0.16
"<a href=""https://www.baseball-reference.com/players/g/gremmed01.shtml"">E. Gremminger</a>",BSN,29,555,511,57,135,5,192,56,31,12,56,.264,.313,.376,.688,.326,2.48
"<a href=""https://www.baseball-reference.com/players/g/greyre01.shtml"">Reddy Grey</a>",PIT,28,4,3,1,1,0,1,1,1,0,0,.333,.500,.333,.833,.422,0.03
"<a href=""https://www.baseball-reference.com/players/g/griffcl01.shtml"">C. Griffith</a>",NYA,33,83,69,5,11,1,18,7,11,1,13,.159,.284,.261,.545,.275,0.33
"<a href=""https://www.baseball-reference.com/players/h/haberem01.shtml"">Emil Haberer</a>",CIN,25,16,13,1,1,0,1,0,2,0,5,.077,.200,.077,.277,.162,-0.28
"<a href=""https://www.baseball-reference.com/players/h/hackeji01.shtml"">Jim Hackett</a>",SLN,25,374,351,24,80,0,109,36,19,2,56,.228,.272,.311,.582,.277,-1.51
