Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/bosweke01.shtml"">Ken Boswell</a>",NYN,27,123,110,12,25,2,35,14,12,0,11,0.22727272727272727,0.30327868852459017,0.3181818181818182,0.6214605067064083,0,0
"<a href=""https://www.baseball-reference.com/players/b/bourqpa01.shtml"">Pat Bourque</a>",2,26,217,181,19,37,9,76,29,31,1,31,0.20441988950276244,0.3225806451612903,0.4198895027624309,0.7424701479237212,0,0
"<a href=""https://www.baseball-reference.com/players/b/bowala01.shtml"">Larry Bowa</a>",PHI,27,476,446,42,94,0,111,23,24,10,31,0.21076233183856502,0.2521186440677966,0.24887892376681614,0.5009975678346128,0,0
"<a href=""https://www.baseball-reference.com/players/b/bradfbu01.shtml"">Buddy Bradford</a>",CHA,28,187,168,24,40,8,69,15,17,4,43,0.23809523809523808,0.3155080213903743,0.4107142857142857,0.7262223071046601,0,0
"<a href=""https://www.baseball-reference.com/players/b/bradlto01.shtml"">Tom Bradley</a>",SFN,26,86,77,3,15,0,17,4,3,0,19,0.19480519480519481,0.225,0.22077922077922077,0.4457792207792208,0,0
"<a href=""https://www.baseball-reference.com/players/b/brandbu01.shtml"">Bucky Brandon</a>",PHI,32,6,5,1,1,0,1,0,1,0,1,0.2,0.3333333333333333,0.2,0.5333333333333333,0,0
"<a href=""https://www.baseball-reference.com/players/b/braunst01.shtml"">Steve Braun</a>",MIN,25,440,361,46,102,6,158,42,74,4,48,0.28254847645429365,0.40774487471526194,0.4376731301939058,0.8454180049091677,0,0
"<a href=""https://www.baseball-reference.com/players/b/breedha01.shtml"">Hal Breeden</a>",MON,29,290,258,36,71,15,138,43,29,0,45,0.2751937984496124,0.35294117647058826,0.5348837209302325,0.8878248974008207,0,0
"<a href=""https://www.baseball-reference.com/players/b/brettge01.shtml"">George Brett</a>",KCA,20,41,40,2,5,0,7,0,0,0,5,0.125,0.125,0.175,0.3,0,0
"<a href=""https://www.baseball-reference.com/players/b/brettke01.shtml"">Ken Brett</a>",PHI,24,85,80,6,20,4,37,16,4,0,17,0.25,0.2823529411764706,0.4625,0.7448529411764706,0,0
"<a href=""https://www.baseball-reference.com/players/b/breweji01.shtml"">Jim Brewer</a>",LAN,35,7,5,0,2,0,2,0,0,0,2,0.4,0.4,0.4,0.8,0,0
"<a href=""https://www.baseball-reference.com/players/b/briggjo02.shtml"">John Briggs</a>",ML4,29,580,488,78,120,18,208,57,87,15,83,0.2459016393442623,0.3609671848013817,0.4262295081967213,0.7871966929981029,0,0
"<a href=""https://www.baseball-reference.com/players/b/brilene01.shtml"">Nelson Briles</a>",PIT,29,82,72,3,14,1,19,6,2,0,21,0.19444444444444445,0.2236842105263158,0.2638888888888889,0.48757309941520466,0,0
"<a href=""https://www.baseball-reference.com/players/b/brinkch01.shtml"">Chuck Brinkman</a>",CHA,28,162,139,13,26,1,35,10,11,0,37,0.18705035971223022,0.25165562913907286,0.2517985611510791,0.5034541902901519,0,0
"<a href=""https://www.baseball-reference.com/players/b/brinked01.shtml"">Ed Brinkman</a>",DET,31,566,515,55,122,7,167,40,34,0,79,0.23689320388349513,0.28442028985507245,0.32427184466019415,0.6086921345152666,0,0
"<a href=""https://www.baseball-reference.com/players/b/brocklo01.shtml"">Lou Brock</a>",SLN,34,727,650,110,193,7,259,63,71,70,112,0.2969230769230769,0.36363636363636365,0.3984615384615385,0.7620979020979022,0,0
"<a href=""https://www.baseball-reference.com/players/b/brohaja01.shtml"">Jack Brohamer</a>",CLE,23,340,300,29,66,4,92,29,32,0,23,0.22,0.29080118694362017,0.30666666666666664,0.5974678536102869,0,0
"<a href=""https://www.baseball-reference.com/players/b/brookbo01.shtml"">Bobby Brooks</a>",CAL,27,7,7,0,1,0,1,0,0,0,3,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0,0
"<a href=""https://www.baseball-reference.com/players/b/browncu02.shtml"">Curtis Brown</a>",MON,27,4,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/b/brownga01.shtml"">Gates Brown</a>",DET,34,433,377,48,89,12,138,50,52,1,41,0.23607427055702918,0.3279445727482679,0.3660477453580902,0.6939923181063581,0,0
"<a href=""https://www.baseball-reference.com/players/b/brownik01.shtml"">Ike Brown</a>",DET,31,91,76,12,22,1,29,9,15,0,13,0.2894736842105263,0.4065934065934066,0.3815789473684211,0.7881723539618277,0,0
"<a href=""https://www.baseball-reference.com/players/b/brownla01.shtml"">Larry Brown</a>",BAL,33,35,28,4,7,1,10,5,5,0,4,0.25,0.35294117647058826,0.35714285714285715,0.7100840336134454,0,0
"<a href=""https://www.baseball-reference.com/players/b/brownol02.shtml"">Ollie Brown</a>",ML4,29,333,296,28,83,7,116,32,33,4,53,0.28040540540540543,0.35542168674698793,0.3918918918918919,0.7473135786388798,0,0
"<a href=""https://www.baseball-reference.com/players/b/brownos01.shtml"">Oscar Brown</a>",ATL,27,62,58,3,12,0,15,0,3,0,10,0.20689655172413793,0.2459016393442623,0.25862068965517243,0.5045223289994347,0,0
"<a href=""https://www.baseball-reference.com/players/b/bryanro01.shtml"">Ron Bryant</a>",SFN,25,107,95,11,16,0,17,7,9,0,32,0.16842105263157894,0.2403846153846154,0.17894736842105263,0.41933198380566805,0,0
"<a href=""https://www.baseball-reference.com/players/b/bryest01.shtml"">Steve Brye</a>",MIN,24,318,278,39,73,6,110,33,35,3,43,0.26258992805755393,0.34285714285714286,0.39568345323741005,0.7385405960945529,0,0
"<a href=""https://www.baseball-reference.com/players/b/bucknbi01.shtml"">Bill Buckner</a>",LAN,23,606,575,68,158,8,202,46,17,12,34,0.2747826086956522,0.2966666666666667,0.35130434782608694,0.6479710144927536,0,0
"<a href=""https://www.baseball-reference.com/players/b/bumbral01.shtml"">Al Bumbry</a>",BAL,26,395,356,73,120,7,178,34,34,23,49,0.33707865168539325,0.39847715736040606,0.5,0.898477157360406,0,0
"<a href=""https://www.baseball-reference.com/players/b/burrira01.shtml"">Ray Burris</a>",CHN,22,9,7,0,1,0,1,0,1,0,3,0.14285714285714285,0.25,0.14285714285714285,0.39285714285714285,0,0
"<a href=""https://www.baseball-reference.com/players/b/burroje01.shtml"">Jeff Burroughs</a>",TEX,22,605,526,71,147,30,256,85,67,0,88,0.279467680608365,0.35537190082644626,0.4866920152091255,0.8420639160355717,0,0
"<a href=""https://www.baseball-reference.com/players/b/bussera01.shtml"">Ray Busse</a>",2,24,94,87,7,11,2,25,5,6,0,33,0.12643678160919541,0.1827956989247312,0.28735632183908044,0.47015202076381163,0,0
"<a href=""https://www.baseball-reference.com/players/c/cabelen01.shtml"">Enos Cabell</a>",BAL,23,53,47,12,10,1,15,3,3,1,7,0.2127659574468085,0.25,0.3191489361702128,0.5691489361702128,0,0
"<a href=""https://www.baseball-reference.com/players/c/caldwmi01.shtml"">Mike Caldwell</a>",SDN,24,39,35,2,5,0,5,0,1,0,12,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.30952380952380953,0,0
"<a href=""https://www.baseball-reference.com/players/c/callijo01.shtml"">Johnny Callison</a>",NYA,34,142,136,10,24,1,31,10,4,1,24,0.17647058823529413,0.19718309859154928,0.22794117647058823,0.4251242750621375,0,0
"<a href=""https://www.baseball-reference.com/players/c/campabe01.shtml"">Bert Campaneris</a>",OAK,31,671,601,89,150,4,191,46,50,34,79,0.24958402662229617,0.3081570996978852,0.3178036605657238,0.625960760263609,0,0
"<a href=""https://www.baseball-reference.com/players/c/campaji01.shtml"">Jim Campanis</a>",PIT,29,6,6,0,1,0,1,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0,0
"<a href=""https://www.baseball-reference.com/players/c/campbda01.shtml"">Dave Campbell</a>",3,31,147,134,4,26,0,31,11,8,1,25,0.19402985074626866,0.23448275862068965,0.23134328358208955,0.46582604220277923,0,0
"<a href=""https://www.baseball-reference.com/players/c/cannich01.shtml"">Chris Cannizzaro</a>",LAN,35,25,21,0,4,0,4,3,3,0,3,0.19047619047619047,0.28,0.19047619047619047,0.4704761904761905,0,0
"<a href=""https://www.baseball-reference.com/players/c/caprabu01.shtml"">Buzz Capra</a>",NYN,25,5,2,1,0,0,0,0,2,0,0,0.0,0.5,0.0,0.5,0,0
"<a href=""https://www.baseball-reference.com/players/c/carbobe01.shtml"">Bernie Carbo</a>",SLN,25,371,308,42,88,8,130,40,58,2,52,0.2857142857142857,0.3972972972972973,0.42207792207792205,0.8193752193752193,0,0
"<a href=""https://www.baseball-reference.com/players/c/cardejo02.shtml"">Jose Cardenal</a>",CHN,29,593,522,80,158,11,228,68,58,19,62,0.30268199233716475,0.37521222410865873,0.4367816091954023,0.811993833304061,0,0
"<a href=""https://www.baseball-reference.com/players/c/cardele01.shtml"">Leo Cardenas</a>",CLE,34,212,195,9,42,0,46,12,13,1,42,0.2153846153846154,0.2644230769230769,0.2358974358974359,0.5003205128205128,0,0
"<a href=""https://www.baseball-reference.com/players/c/carewro01.shtml"">Rod Carew</a>",MIN,27,657,580,98,203,6,273,62,62,41,55,0.35,0.4107692307692308,0.4706896551724138,0.8814588859416446,0,0
"<a href=""https://www.baseball-reference.com/players/c/carltst01.shtml"">Steve Carlton</a>",PHI,28,107,100,6,16,2,24,5,2,0,19,0.16,0.17475728155339806,0.24,0.4147572815533981,0,0
"<a href=""https://www.baseball-reference.com/players/c/carrido01.shtml"">Don Carrithers</a>",SFN,23,17,16,2,4,0,4,0,0,0,4,0.25,0.25,0.25,0.5,0,0
"<a href=""https://www.baseball-reference.com/players/c/carrocl02.shtml"">Clay Carroll</a>",CIN,32,18,14,2,3,0,3,1,0,0,4,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.42857142857142855,0,0
"<a href=""https://www.baseball-reference.com/players/c/cartyri01.shtml"">Rico Carty</a>",3,33,434,384,29,88,5,116,42,44,2,50,0.22916666666666666,0.3071593533487298,0.3020833333333333,0.609242686682063,0,0
"<a href=""https://www.baseball-reference.com/players/c/casanpa01.shtml"">Paul Casanova</a>",ATL,31,248,236,18,51,7,79,18,11,0,36,0.21610169491525424,0.2540322580645161,0.3347457627118644,0.5887780207763805,0,0
"<a href=""https://www.baseball-reference.com/players/c/cashda01.shtml"">Dave Cash</a>",PIT,25,479,436,59,118,2,149,31,38,2,36,0.2706422018348624,0.3277310924369748,0.34174311926605505,0.6694742117030299,0,0
"<a href=""https://www.baseball-reference.com/players/c/cashno01.shtml"">Norm Cash</a>",DET,39,420,363,51,95,19,171,40,47,1,73,0.26170798898071623,0.35714285714285715,0.47107438016528924,0.8282172373081464,0,0
"<a href=""https://www.baseball-reference.com/players/c/cashro01.shtml"">Ron Cash</a>",DET,23,46,39,8,16,0,19,6,5,0,5,0.41025641025641024,0.4666666666666667,0.48717948717948717,0.9538461538461538,0,0
"<a href=""https://www.baseball-reference.com/players/c/caskecr01.shtml"">Craig Caskey</a>",MON,23,2,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/c/castldo01.shtml"">Don Castle</a>",TEX,23,14,13,0,4,0,5,2,1,0,3,0.3076923076923077,0.35714285714285715,0.38461538461538464,0.7417582417582418,0,0
"<a href=""https://www.baseball-reference.com/players/c/caterda01.shtml"">Danny Cater</a>",BOS,33,208,195,30,61,1,76,24,10,0,22,0.3128205128205128,0.34782608695652173,0.38974358974358975,0.7375696767001114,0,0
"<a href=""https://www.baseball-reference.com/players/c/cedence01.shtml"">Cesar Cedeno</a>",HOU,22,576,525,86,168,25,282,70,41,56,79,0.32,0.37565217391304345,0.5371428571428571,0.9127950310559005,0,0
"<a href=""https://www.baseball-reference.com/players/c/cepedor01.shtml"">Orlando Cepeda</a>",BOS,35,608,550,51,159,20,244,86,50,0,81,0.28909090909090907,0.34983498349834985,0.44363636363636366,0.7934713471347135,0,0
"<a href=""https://www.baseball-reference.com/players/c/ceyro01.shtml"">Ron Cey</a>",LAN,25,595,507,60,124,15,195,80,74,1,77,0.2445759368836292,0.338409475465313,0.38461538461538464,0.7230248600806977,0,0
"<a href=""https://www.baseball-reference.com/players/c/chalkda01.shtml"">Dave Chalk</a>",CAL,22,79,69,14,16,0,18,6,9,0,13,0.2318840579710145,0.3291139240506329,0.2608695652173913,0.5899834892680242,0,0
"<a href=""https://www.baseball-reference.com/players/c/chambch01.shtml"">Chris Chambliss</a>",CLE,24,636,572,70,156,11,223,53,58,4,76,0.2727272727272727,0.3417322834645669,0.38986013986013984,0.7315924233247068,0,0
"<a href=""https://www.baseball-reference.com/players/c/chaneda01.shtml"">Darrel Chaney</a>",CIN,25,263,227,27,41,0,50,14,26,4,50,0.18061674008810572,0.26666666666666666,0.22026431718061673,0.4869309838472834,0,0
"<a href=""https://www.baseball-reference.com/players/c/chileri01.shtml"">Rich Chiles</a>",NYN,23,25,25,2,3,0,5,1,0,0,2,0.12,0.12,0.2,0.32,0,0
"<a href=""https://www.baseball-reference.com/players/c/chrisla01.shtml"">Larry Christenson</a>",PHI,19,12,10,0,0,0,0,0,2,0,9,0.0,0.16666666666666666,0.0,0.16666666666666666,0,0
"<a href=""https://www.baseball-reference.com/players/c/clarkho01.shtml"">Horace Clarke</a>",NYA,33,650,590,60,155,2,182,35,47,11,48,0.2627118644067797,0.3167701863354037,0.30847457627118646,0.6252447626065902,0,0
"<a href=""https://www.baseball-reference.com/players/c/clevere01.shtml"">Reggie Cleveland</a>",SLN,25,87,74,5,17,0,21,3,4,0,19,0.22972972972972974,0.2692307692307692,0.28378378378378377,0.5530145530145529,0,0
"<a href=""https://www.baseball-reference.com/players/c/clinege01.shtml"">Gene Clines</a>",PIT,26,337,304,42,80,1,100,23,26,8,36,0.2631578947368421,0.32732732732732733,0.32894736842105265,0.65627469574838,0,0
"<a href=""https://www.baseball-reference.com/players/c/coggiri01.shtml"">Rich Coggins</a>",BAL,22,426,389,54,124,7,182,41,28,17,24,0.31876606683804626,0.3627684964200477,0.46786632390745503,0.8306348203275027,0,0
"<a href=""https://www.baseball-reference.com/players/c/colbena01.shtml"">Nate Colbert</a>",SDN,27,598,529,73,143,22,238,80,54,9,146,0.27032136105860116,0.34338358458961477,0.4499054820415879,0.7932890666312027,0,0
"<a href=""https://www.baseball-reference.com/players/c/colucbo01.shtml"">Bob Coluccio</a>",ML4,21,503,438,65,98,15,180,58,54,13,92,0.2237442922374429,0.3112449799196787,0.410958904109589,0.7222038840292677,0,0
"<a href=""https://www.baseball-reference.com/players/c/conceda01.shtml"">Dave Concepcion</a>",CIN,25,357,328,39,94,8,142,46,21,22,55,0.2865853658536585,0.3267605633802817,0.4329268292682927,0.7596873926485743,0,0
"<a href=""https://www.baseball-reference.com/players/c/conigbi01.shtml"">Billy Conigliaro</a>",OAK,25,124,110,5,22,0,28,14,9,1,26,0.2,0.25203252032520324,0.2545454545454545,0.5065779748706578,0,0
