Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/bakerdu01.shtml"">Dusty Baker</a>",ATL,19,5,5,0,2,0,2,0,0,0,1,.400,.400,.400,.800,.363,-0.01
"<a href=""https://www.baseball-reference.com/players/b/baldwda01.shtml"">Dave Baldwin</a>",WS2,30,3,2,0,0,0,0,0,1,0,2,.000,.333,.000,.333,.227,0.02
"<a href=""https://www.baseball-reference.com/players/b/bandosa01.shtml"">Sal Bando</a>",OAK,24,674,605,67,152,9,214,67,51,13,78,.251,.314,.354,.668,.305,3.30
"<a href=""https://www.baseball-reference.com/players/b/bankser01.shtml"">Ernie Banks</a>",CHN,37,595,552,71,136,32,259,83,27,2,67,.246,.287,.469,.756,.344,3.46
"<a href=""https://www.baseball-reference.com/players/b/barbest01.shtml"">Steve Barber</a>",NYA,30,47,39,1,2,0,2,0,6,0,23,.051,.178,.051,.229,.131,0.00
"<a href=""https://www.baseball-reference.com/players/b/bartobo01.shtml"">Bob Barton</a>",SFN,26,102,92,4,24,0,26,5,7,0,18,.261,.310,.283,.593,.270,0.57
"<a href=""https://www.baseball-reference.com/players/b/batemjo01.shtml"">John Bateman</a>",HOU,27,383,350,28,87,4,118,33,23,1,46,.249,.297,.337,.635,.275,0.13
"<a href=""https://www.baseball-reference.com/players/b/beaucji01.shtml"">J. Beauchamp</a>",CIN,28,62,57,10,15,2,23,14,4,0,19,.263,.306,.404,.710,.318,0.36
"<a href=""https://www.baseball-reference.com/players/b/beckegl01.shtml"">G. Beckert</a>",CHN,27,685,643,98,189,4,237,37,31,8,20,.294,.326,.369,.695,.317,5.62
"<a href=""https://www.baseball-reference.com/players/b/bedelho01.shtml"">Howie Bedell</a>",PHI,32,9,7,0,1,0,1,1,1,0,0,.143,.222,.143,.365,.177,-0.08
"<a href=""https://www.baseball-reference.com/players/b/belanma01.shtml"">M. Belanger</a>",BAL,24,531,472,40,98,2,117,21,40,10,114,.208,.272,.248,.520,.243,3.44
"<a href=""https://www.baseball-reference.com/players/b/bellga01.shtml"">Gary Bell</a>",BOS,31,66,59,5,13,0,16,6,0,0,16,.220,.213,.271,.484,.215,0.00
"<a href=""https://www.baseball-reference.com/players/b/benchjo01.shtml"">Johnny Bench</a>",CIN,20,607,564,67,155,15,244,82,31,1,96,.275,.311,.433,.743,.332,5.00
"<a href=""https://www.baseball-reference.com/players/b/bennede01.shtml"">D. Bennett</a>",CAL,28,15,13,0,1,0,1,0,0,0,9,.077,.077,.077,.154,.070,-0.04
"<a href=""https://www.baseball-reference.com/players/b/berryke01.shtml"">Ken Berry</a>",CHA,27,541,504,49,127,7,173,32,25,6,64,.252,.288,.343,.631,.289,1.58
"<a href=""https://www.baseball-reference.com/players/b/bertafr01.shtml"">F. Bertaina</a>",WS2,24,41,38,2,5,0,5,4,2,0,10,.132,.175,.132,.307,.148,0.00
"<a href=""https://www.baseball-reference.com/players/b/billidi01.shtml"">D. Billings</a>",WS2,25,40,33,3,6,1,10,3,5,0,13,.182,.282,.303,.585,.275,0.00
"<a href=""https://www.baseball-reference.com/players/b/billija01.shtml"">J. Billingham</a>",LAN,25,6,3,0,0,0,0,0,1,0,1,.000,.250,.000,.250,.170,-0.07
"<a href=""https://www.baseball-reference.com/players/b/blairpa01.shtml"">Paul Blair</a>",BAL,24,467,421,48,89,7,134,38,37,4,60,.211,.277,.318,.595,.273,0.00
"<a href=""https://www.baseball-reference.com/players/b/blasiwa01.shtml"">W. Blasingame</a>",HOU,24,8,5,0,0,0,0,0,3,0,2,.000,.375,.000,.375,.255,0.09
"<a href=""https://www.baseball-reference.com/players/b/blassst01.shtml"">Steve Blass</a>",PIT,26,88,80,7,11,0,12,8,2,0,30,.138,.155,.150,.305,.140,-0.13
"<a href=""https://www.baseball-reference.com/players/b/blefacu01.shtml"">Curt Blefary</a>",BAL,24,535,451,50,90,15,145,39,65,6,66,.200,.301,.322,.623,.285,-0.10
"<a href=""https://www.baseball-reference.com/players/b/bobbra01.shtml"">Randy Bobb</a>",CHN,20,9,8,0,1,0,1,0,1,0,2,.125,.222,.125,.347,.177,0.08
"<a href=""https://www.baseball-reference.com/players/b/boccajo01.shtml"">J. Boccabella</a>",CHN,27,17,14,0,1,0,1,1,2,0,2,.071,.176,.071,.248,.134,-0.36
"<a href=""https://www.baseball-reference.com/players/b/boglewa01.shtml"">Warren Bogle</a>",OAK,21,5,5,0,0,0,0,0,0,0,4,.000,.000,.000,.000,.000,-0.07
"<a href=""https://www.baseball-reference.com/players/b/bolinbo01.shtml"">Bobby Bolin</a>",SFN,29,61,55,4,5,0,6,1,5,0,26,.091,.167,.109,.276,.140,0.00
"<a href=""https://www.baseball-reference.com/players/b/bondsbo01.shtml"">Bobby Bonds</a>",SFN,22,349,307,55,78,9,125,35,38,16,84,.254,.336,.407,.743,.341,2.80
"<a href=""https://www.baseball-reference.com/players/b/bookebu01.shtml"">Buddy Booker</a>",CHA,26,6,5,0,0,0,0,0,1,0,2,.000,.167,.000,.167,.114,-0.08
"<a href=""https://www.baseball-reference.com/players/b/boozejo01.shtml"">John Boozer</a>",PHI,29,11,9,0,1,0,1,0,0,0,4,.111,.111,.111,.222,.101,0.03
"<a href=""https://www.baseball-reference.com/players/b/boschdo01.shtml"">Don Bosch</a>",NYN,25,122,111,14,19,3,29,7,9,0,33,.171,.231,.261,.493,.229,-0.46
"<a href=""https://www.baseball-reference.com/players/b/bosmadi01.shtml"">Dick Bosman</a>",WS2,24,32,30,0,6,0,8,1,1,0,14,.200,.226,.267,.492,.226,0.00
"<a href=""https://www.baseball-reference.com/players/b/bosweda01.shtml"">Dave Boswell</a>",MIN,23,68,60,9,14,1,22,4,2,0,24,.233,.254,.367,.621,.280,0.00
"<a href=""https://www.baseball-reference.com/players/b/bosweke01.shtml"">Ken Boswell</a>",NYN,22,306,284,37,74,4,97,11,16,7,27,.261,.300,.342,.642,.295,1.89
"<a href=""https://www.baseball-reference.com/players/b/boutoji01.shtml"">Jim Bouton</a>",NYA,29,8,7,0,0,0,0,0,1,0,4,.000,.125,.000,.125,.085,0.00
"<a href=""https://www.baseball-reference.com/players/b/bowensa01.shtml"">Sam Bowens</a>",WS2,30,127,115,14,22,4,38,7,11,0,39,.191,.262,.330,.592,.277,-0.28
"<a href=""https://www.baseball-reference.com/players/b/boyercl02.shtml"">Clete Boyer</a>",ATL,31,291,273,19,62,4,85,17,16,2,32,.227,.275,.311,.586,.267,0.92
"<a href=""https://www.baseball-reference.com/players/b/boyerke01.shtml"">Ken Boyer</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteboyerke01"" style=""display:none;""></input><label for=""footnoteboyerke01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivboyerke01"">CHA, LAN</div></span>",37,268,245,20,63,6,92,41,17,2,40,.257,.302,.376,.678,.305,0.62
"<a href=""https://www.baseball-reference.com/players/b/brabege01.shtml"">G. Brabender</a>",BAL,26,40,35,2,3,1,7,4,1,0,23,.086,.108,.200,.308,.142,-0.09
"<a href=""https://www.baseball-reference.com/players/b/bradfbu01.shtml"">B. Bradford</a>",CHA,23,313,281,32,61,5,87,24,23,8,67,.217,.277,.310,.587,.270,0.00
"<a href=""https://www.baseball-reference.com/players/b/brandbu01.shtml"">B. Brandon</a>",BOS,27,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/b/brandro01.shtml"">Ron Brand</a>",HOU,28,94,81,7,13,0,15,4,9,1,11,.160,.261,.185,.446,.220,-0.05
"<a href=""https://www.baseball-reference.com/players/b/breweji01.shtml"">Jim Brewer</a>",LAN,30,10,9,0,2,0,2,2,0,0,1,.222,.222,.222,.444,.202,0.04
"<a href=""https://www.baseball-reference.com/players/b/briggjo02.shtml"">John Briggs</a>",PHI,24,399,338,36,86,7,122,31,58,8,72,.254,.364,.361,.725,.335,0.00
"<a href=""https://www.baseball-reference.com/players/b/brilene01.shtml"">N. Briles</a>",SLN,24,95,80,5,11,0,13,5,4,0,21,.138,.186,.162,.349,.166,0.15
"<a href=""https://www.baseball-reference.com/players/b/brinked01.shtml"">Ed Brinkman</a>",WS2,26,215,193,12,36,0,39,6,19,0,31,.187,.259,.202,.462,.210,0.00
"<a href=""https://www.baseball-reference.com/players/b/brittji02.shtml"">Jim Britton</a>",ATL,24,23,21,1,3,0,3,0,0,0,6,.143,.143,.143,.286,.130,-0.14
"<a href=""https://www.baseball-reference.com/players/b/brocklo01.shtml"">Lou Brock</a>",SLN,29,712,660,92,184,6,276,51,46,62,124,.279,.328,.418,.746,.335,5.84
"<a href=""https://www.baseball-reference.com/players/b/brownby01.shtml"">Byron Browne</a>",HOU,25,17,13,0,3,0,3,1,4,0,6,.231,.412,.231,.643,.320,0.08
"<a href=""https://www.baseball-reference.com/players/b/brownga01.shtml"">Gates Brown</a>",DET,29,104,92,15,34,6,63,15,12,0,4,.370,.442,.685,1.127,.502,2.01
"<a href=""https://www.baseball-reference.com/players/b/brownla01.shtml"">Larry Brown</a>",CLE,28,553,495,43,116,6,158,35,43,1,46,.234,.300,.319,.619,.280,2.00
"<a href=""https://www.baseball-reference.com/players/b/brownol02.shtml"">Ollie Brown</a>",SFN,24,100,95,7,22,0,26,11,3,1,23,.232,.270,.274,.544,.252,0.00
"<a href=""https://www.baseball-reference.com/players/b/brunege01.shtml"">G. Brunet</a>",CAL,33,81,74,3,6,0,6,2,2,0,38,.081,.117,.081,.198,.098,0.00
"<a href=""https://www.baseball-reference.com/players/b/bryanbi01.shtml"">Billy Bryan</a>",WS2,29,123,108,7,22,3,34,8,14,0,27,.204,.301,.315,.616,.285,-0.26
"<a href=""https://www.baseball-reference.com/players/b/bucheje01.shtml"">Jerry Buchek</a>",NYN,26,207,192,8,35,1,42,11,10,1,53,.182,.234,.219,.453,.203,-1.08
"<a href=""https://www.baseball-reference.com/players/b/bufordo01.shtml"">Don Buford</a>",BAL,31,494,426,65,120,15,186,46,57,27,46,.282,.367,.437,.804,.364,4.77
"<a href=""https://www.baseball-reference.com/players/b/bunkewa01.shtml"">Wally Bunker</a>",BAL,23,22,18,1,2,0,2,0,2,0,10,.111,.200,.111,.311,.159,0.06
"<a href=""https://www.baseball-reference.com/players/b/bunniji01.shtml"">Jim Bunning</a>",PIT,36,53,51,0,5,0,6,3,0,0,17,.098,.098,.118,.216,.098,0.00
"<a href=""https://www.baseball-reference.com/players/b/burgmto01.shtml"">T. Burgmeier</a>",CAL,24,3,2,7,0,0,0,0,1,1,0,.000,.333,.000,.333,.227,-0.01
"<a href=""https://www.baseball-reference.com/players/b/buzhajo01.shtml"">J. Buzhardt</a>",HOU,31,18,16,0,4,0,4,1,1,0,6,.250,.294,.250,.544,.254,0.12
"<a href=""https://www.baseball-reference.com/players/c/cainle01.shtml"">Les Cain</a>",DET,20,7,7,0,1,0,2,0,0,0,2,.143,.143,.286,.429,.192,0.01
"<a href=""https://www.baseball-reference.com/players/c/callijo01.shtml"">J. Callison</a>",PHI,29,448,398,46,97,14,165,40,42,4,70,.244,.319,.415,.734,.334,1.95
"<a href=""https://www.baseball-reference.com/players/c/campabe01.shtml"">B. Campaneris</a>",OAK,26,707,642,87,177,4,232,38,50,62,69,.276,.330,.361,.692,.316,0.00
"<a href=""https://www.baseball-reference.com/players/c/campaji01.shtml"">Jim Campanis</a>",LAN,24,12,11,0,1,0,1,0,1,0,2,.091,.167,.091,.258,.132,-0.05
"<a href=""https://www.baseball-reference.com/players/c/campbda01.shtml"">D. Campbell</a>",DET,26,9,8,1,1,1,4,2,1,0,3,.125,.222,.500,.722,.335,0.00
"<a href=""https://www.baseball-reference.com/players/c/cannich01.shtml"">C. Cannizzaro</a>",PIT,30,70,58,5,14,1,23,7,9,0,13,.241,.343,.397,.740,.319,0.00
"<a href=""https://www.baseball-reference.com/players/c/cardejo02.shtml"">J. Cardenal</a>",CLE,24,629,583,78,150,7,206,44,39,40,74,.257,.305,.353,.658,.300,0.00
"<a href=""https://www.baseball-reference.com/players/c/cardele01.shtml"">Leo Cardenas</a>",CIN,29,499,452,45,106,7,144,41,36,2,83,.235,.292,.319,.611,.268,0.00
"<a href=""https://www.baseball-reference.com/players/c/cardwdo01.shtml"">Don Cardwell</a>",NYN,32,64,61,3,3,1,6,4,0,0,34,.049,.049,.098,.148,.068,0.00
"<a href=""https://www.baseball-reference.com/players/c/carewro01.shtml"">Rod Carew</a>",MIN,22,492,461,46,126,1,160,42,26,12,71,.273,.312,.347,.659,.301,1.85
"<a href=""https://www.baseball-reference.com/players/c/carloci01.shtml"">Cisco Carlos</a>",CHA,27,37,31,0,2,0,2,0,1,0,15,.065,.121,.065,.186,.097,-0.26
"<a href=""https://www.baseball-reference.com/players/c/carltst01.shtml"">S. Carlton</a>",SLN,23,79,73,6,12,2,20,3,0,0,25,.164,.164,.274,.438,.200,0.15
"<a href=""https://www.baseball-reference.com/players/c/carrocl02.shtml"">Clay Carroll</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecarrocl02"" style=""display:none;""></input><label for=""footnotecarrocl02"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcarrocl02"">ATL, CIN</div></span>",27,31,29,2,6,0,6,2,1,0,6,.207,.233,.207,.440,.204,0.07
"<a href=""https://www.baseball-reference.com/players/c/casanpa01.shtml"">P. Casanova</a>",WS2,26,335,322,19,63,4,81,25,7,0,52,.196,.210,.252,.461,.209,-1.28
"<a href=""https://www.baseball-reference.com/players/c/cashno01.shtml"">Norm Cash</a>",DET,34,458,411,50,108,25,200,63,39,1,70,.263,.329,.487,.816,.368,3.52
"<a href=""https://www.baseball-reference.com/players/c/caterda01.shtml"">Danny Cater</a>",OAK,28,550,504,53,146,6,198,62,35,8,43,.290,.336,.393,.729,.330,2.04
"<a href=""https://www.baseball-reference.com/players/c/causewa01.shtml"">Wayne Causey</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecausewa01"" style=""display:none;""></input><label for=""footnotecausewa01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivcausewa01"">CHA, CAL, ATL</div></span>",31,168,148,10,22,1,29,11,14,0,12,.149,.223,.196,.419,.196,-0.35
"<a href=""https://www.baseball-reference.com/players/c/cepedor01.shtml"">O. Cepeda</a>",SLN,30,656,600,71,149,16,227,73,43,8,96,.248,.306,.378,.685,.308,1.80
"<a href=""https://www.baseball-reference.com/players/c/chancde01.shtml"">Dean Chance</a>",MIN,27,106,93,0,5,0,5,3,3,0,63,.054,.093,.054,.147,.075,-0.94
"<a href=""https://www.baseball-reference.com/players/c/charled01.shtml"">Ed Charles</a>",NYN,35,409,369,41,102,15,160,53,28,5,57,.276,.328,.434,.761,.345,4.16
"<a href=""https://www.baseball-reference.com/players/c/chrisbo01.shtml"">B. Christian</a>",DET,22,3,3,0,1,0,2,0,0,0,0,.333,.333,.667,1.000,.449,0.03
"<a href=""https://www.baseball-reference.com/players/c/clarkho01.shtml"">H. Clarke</a>",NYA,28,607,579,52,133,2,147,26,23,20,46,.230,.258,.254,.512,.236,1.06
"<a href=""https://www.baseball-reference.com/players/c/clarkri01.shtml"">Rickey Clark</a>",CAL,22,31,28,2,3,0,3,0,0,0,14,.107,.107,.107,.214,.097,-0.15
"<a href=""https://www.baseball-reference.com/players/c/clarkro02.shtml"">Ron Clark</a>",MIN,25,250,227,14,42,1,52,13,16,3,44,.185,.245,.229,.474,.220,0.00
"<a href=""https://www.baseball-reference.com/players/c/clemedo01.shtml"">Doug Clemens</a>",PHI,29,65,57,6,12,2,21,8,7,0,13,.211,.292,.368,.661,.299,-0.03
"<a href=""https://www.baseball-reference.com/players/c/clemero01.shtml"">R. Clemente</a>",PIT,33,557,502,74,146,18,242,57,51,2,77,.291,.355,.482,.838,.365,8.22
"<a href=""https://www.baseball-reference.com/players/c/clenddo01.shtml"">D. Clendenon</a>",PIT,32,645,584,63,150,17,233,87,47,10,163,.257,.309,.399,.708,.321,3.84
"<a href=""https://www.baseball-reference.com/players/c/clinety01.shtml"">Ty Cline</a>",SFN,29,310,291,37,65,1,80,28,11,0,26,.223,.253,.275,.528,.241,0.00
"<a href=""https://www.baseball-reference.com/players/c/clonito01.shtml"">T. Cloninger</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteclonito01"" style=""display:none;""></input><label for=""footnoteclonito01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivclonito01"">ATL, CIN</div></span>",27,42,38,6,7,2,15,8,1,0,7,.184,.205,.395,.600,.276,0.36
"<a href=""https://www.baseball-reference.com/players/c/coggifr01.shtml"">F. Coggins</a>",WS2,24,183,171,15,30,0,38,7,9,1,33,.175,.215,.222,.438,.198,-1.30
"<a href=""https://www.baseball-reference.com/players/c/colavro01.shtml"">R. Colavito</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecolavro01"" style=""display:none;""></input><label for=""footnotecolavro01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcolavro01"">LAN, NYA</div></span>",34,235,204,21,43,8,76,24,29,0,35,.211,.311,.373,.683,.313,0.10
"<a href=""https://www.baseball-reference.com/players/c/colbena01.shtml"">Nate Colbert</a>",HOU,22,56,53,5,8,0,9,4,1,1,23,.151,.164,.170,.333,.152,-0.99
"<a href=""https://www.baseball-reference.com/players/c/colemjo05.shtml"">Joe Coleman</a>",WS2,21,78,70,2,9,0,11,3,2,0,22,.129,.153,.157,.310,.145,0.00
"<a href=""https://www.baseball-reference.com/players/c/collike01.shtml"">K. Collins</a>",NYN,21,168,154,12,31,1,43,13,7,0,37,.201,.233,.279,.512,.229,0.00
"<a href=""https://www.baseball-reference.com/players/c/comerwa01.shtml"">Wayne Comer</a>",DET,24,51,48,8,6,1,11,3,2,0,7,.125,.160,.229,.389,.181,-0.54
"<a href=""https://www.baseball-reference.com/players/c/connobi01.shtml"">Bill Connors</a>",NYN,26,3,1,0,1,0,1,0,1,0,0,1.000,1.000,1.000,2.000,.794,0.16
"<a href=""https://www.baseball-reference.com/players/c/coombda01.shtml"">Danny Coombs</a>",HOU,26,10,10,1,4,0,4,2,0,0,5,.400,.400,.400,.800,.363,0.17
"<a href=""https://www.baseball-reference.com/players/c/corrapa01.shtml"">Pat Corrales</a>",CIN,27,64,56,3,15,0,19,6,6,0,16,.268,.349,.339,.688,.320,0.28
"<a href=""https://www.baseball-reference.com/players/c/cottich01.shtml"">C. Cottier</a>",CAL,32,69,67,2,13,0,19,1,2,0,15,.194,.217,.284,.501,.228,-0.35
"<a href=""https://www.baseball-reference.com/players/c/coxbo01.shtml"">Bobby Cox</a>",NYA,27,490,437,33,100,7,138,41,41,3,85,.229,.300,.316,.616,.281,0.93
"<a href=""https://www.baseball-reference.com/players/c/crawfwi01.shtml"">W. Crawford</a>",LAN,21,198,175,25,44,4,70,14,20,1,64,.251,.335,.400,.735,.339,2.03
"<a href=""https://www.baseball-reference.com/players/c/cuellmi01.shtml"">Mike Cuellar</a>",HOU,31,61,57,3,11,1,15,3,0,0,25,.193,.207,.263,.470,.217,0.26
"<a href=""https://www.baseball-reference.com/players/c/culleti01.shtml"">Tim Cullen</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteculleti01"" style=""display:none;""></input><label for=""footnoteculleti01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivculleti01"">CHA, WS2</div></span>",26,302,269,24,62,3,86,29,22,0,35,.230,.295,.320,.615,.274,0.86
"<a href=""https://www.baseball-reference.com/players/c/culpra01.shtml"">Ray Culp</a>",BOS,26,81,70,4,8,0,9,3,3,0,38,.114,.162,.129,.291,.141,-0.30
"<a href=""https://www.baseball-reference.com/players/c/culvege01.shtml"">G. Culver</a>",CIN,24,80,66,2,8,0,9,2,3,0,24,.121,.159,.136,.296,.141,0.00
"<a href=""https://www.baseball-reference.com/players/d/dalcabr01.shtml"">B. Dal Canton</a>",PIT,27,4,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/d/dalrycl01.shtml"">C. Dalrymple</a>",PHI,31,269,241,19,50,3,70,26,22,1,57,.207,.272,.290,.563,.247,0.06
"<a href=""https://www.baseball-reference.com/players/d/davalvi01.shtml"">V. Davalillo</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedavalvi01"" style=""display:none;""></input><label for=""footnotedavalvi01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdavalvi01"">CLE, CAL</div></span>",28,545,519,49,144,3,184,31,18,25,53,.277,.301,.355,.656,.291,0.00
"<a href=""https://www.baseball-reference.com/players/d/davenji01.shtml"">J. Davenport</a>",SFN,34,307,272,27,61,1,67,17,26,0,32,.224,.292,.246,.538,.254,0.11
"<a href=""https://www.baseball-reference.com/players/d/davidte01.shtml"">Ted Davidson</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedavidte01"" style=""display:none;""></input><label for=""footnotedavidte01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdavidte01"">CIN, ATL</div></span>",28,3,2,1,0,0,0,0,1,0,2,.000,.333,.000,.333,.227,-0.03
"<a href=""https://www.baseball-reference.com/players/d/davisro01.shtml"">Ron Davis</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedavisro01"" style=""display:none;""></input><label for=""footnotedavisro01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdavisro01"">HOU, SLN</div></span>",26,323,296,33,60,1,83,17,18,1,65,.203,.255,.280,.536,.232,-0.47
"<a href=""https://www.baseball-reference.com/players/d/davisto02.shtml"">Tommy Davis</a>",CHA,29,482,456,30,122,8,157,50,16,4,48,.268,.289,.344,.633,.286,0.00
