Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/d/dohened01.shtml"">Ed Doheny</a>",NY1,26,55,54,7,12,0,15,7,1,4,17,.222,.236,.278,.514,.244,-.11
"<a href=""https://www.baseball-reference.com/players/d/dolanco01.shtml"">Cozy Dolan</a>",CHN,27,50,48,5,13,0,14,2,2,2,3,.271,.300,.292,.592,.287,.00
"<a href=""https://www.baseball-reference.com/players/d/dolanjo02.shtml"">Joe Dolan</a>",PHI,27,286,257,39,51,1,67,27,16,10,26,.198,.259,.261,.520,.256,.00
"<a href=""https://www.baseball-reference.com/players/d/donahji02.shtml"">Jiggs Donahue</a>",PIT,20,10,10,1,2,0,4,3,0,1,1,.200,.200,.400,.600,.263,.00
"<a href=""https://www.baseball-reference.com/players/d/donahre01.shtml"">Red Donahue</a>",PHI,27,99,90,9,20,0,20,12,3,1,18,.222,.255,.222,.478,.237,.00
"<a href=""https://www.baseball-reference.com/players/d/donahti01.shtml"">Tim Donahue</a>",CHN,30,246,216,21,51,0,63,17,19,8,10,.236,.312,.292,.604,.300,-.22
"<a href=""https://www.baseball-reference.com/players/d/donlimi01.shtml"">Mike Donlin</a>",SLN,22,297,276,40,90,10,140,48,14,14,34,.326,.361,.507,.868,.400,.00
"<a href=""https://www.baseball-reference.com/players/d/donovbi01.shtml"">Bill Donovan</a>",BRO,23,13,13,0,0,0,0,2,0,0,4,.000,.000,.000,.000,.000,-.28
"<a href=""https://www.baseball-reference.com/players/d/donovpa01.shtml"">Patsy Donovan</a>",SLN,35,550,503,78,159,0,172,61,38,45,15,.316,.368,.342,.710,.347,.98
"<a href=""https://www.baseball-reference.com/players/d/douglkl01.shtml"">Klondike Douglass</a>",PHI,28,176,160,23,48,0,65,25,13,7,8,.300,.360,.406,.766,.365,.51
"<a href=""https://www.baseball-reference.com/players/d/doyleja01.shtml"">Jack Doyle</a>",NY1,30,544,505,69,135,1,164,66,34,34,16,.267,.317,.325,.642,.311,.03
"<a href=""https://www.baseball-reference.com/players/d/duffyhu01.shtml"">Hugh Duffy</a>",BSN,33,202,181,27,55,2,74,31,16,11,5,.304,.360,.409,.769,.365,.67
"<a href=""https://www.baseball-reference.com/players/d/dungasa01.shtml"">Sam Dungan</a>",CHN,33,16,15,1,4,0,4,1,1,0,2,.267,.312,.267,.579,.288,-.02
"<a href=""https://www.baseball-reference.com/players/d/dunnja01.shtml"">Jack Dunn</a>",2,27,60,59,5,16,0,17,6,1,1,3,.271,.283,.288,.571,.275,.00
"<a href=""https://www.baseball-reference.com/players/e/easonma01.shtml"">Mal Eason</a>",CHN,21,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,.00
"<a href=""https://www.baseball-reference.com/players/e/elybo01.shtml"">Bones Ely</a>",PIT,37,503,475,60,116,0,134,51,17,6,29,.244,.272,.282,.554,.267,.00
"<a href=""https://www.baseball-reference.com/players/e/everibi01.shtml"">Bill Everitt</a>",CHN,31,95,91,10,24,0,28,17,3,2,5,.264,.287,.308,.595,.285,-.10
"<a href=""https://www.baseball-reference.com/players/f/farredu01.shtml"">Duke Farrell</a>",BRO,33,291,273,33,75,0,96,39,11,3,12,.275,.310,.352,.662,.315,.51
"<a href=""https://www.baseball-reference.com/players/f/flahepa02.shtml"">Patsy Flaherty</a>",PIT,24,10,9,0,1,0,1,0,1,0,1,.111,.200,.111,.311,.172,-.06
"<a href=""https://www.baseball-reference.com/players/f/flickel01.shtml"">Elmer Flick</a>",PHI,24,623,545,106,200,11,297,110,56,35,30,.367,.441,.545,.986,.459,.00
"<a href=""https://www.baseball-reference.com/players/f/fostepo01.shtml"">Pop Foster</a>",NY1,22,96,84,19,22,0,27,11,11,0,12,.262,.347,.321,.669,.330,.00
"<a href=""https://www.baseball-reference.com/players/f/frasech01.shtml"">Chick Fraser</a>",PHI,26,96,85,8,22,0,28,10,5,2,21,.259,.308,.329,.637,.307,.27
"<a href=""https://www.baseball-reference.com/players/f/freembu01.shtml"">Buck Freeman</a>",BSN,28,461,418,58,126,6,189,65,25,10,28,.301,.355,.452,.808,.378,1.31
"<a href=""https://www.baseball-reference.com/players/f/frisbch01.shtml"">Charlie Frisbee</a>",NY1,26,17,13,2,2,0,3,3,2,0,3,.154,.267,.231,.497,.255,-.26
"<a href=""https://www.baseball-reference.com/players/g/ganzejo01.shtml"">John Ganzel</a>",CHN,26,308,284,29,78,4,112,32,10,5,10,.275,.316,.394,.710,.335,.93
"<a href=""https://www.baseball-reference.com/players/g/garvine01.shtml"">Ned Garvin</a>",CHN,26,95,91,12,14,0,15,4,3,0,16,.154,.189,.165,.354,.178,.00
"<a href=""https://www.baseball-reference.com/players/g/geierph01.shtml"">Phil Geier</a>",CIN,23,123,113,18,29,0,38,10,7,3,7,.257,.306,.336,.642,.307,.00
"<a href=""https://www.baseball-reference.com/players/g/gleaski01.shtml"">Kid Gleason</a>",NY1,33,449,420,60,104,1,124,29,17,23,19,.248,.280,.295,.575,.277,-.99
"<a href=""https://www.baseball-reference.com/players/g/gradymi01.shtml"">Mike Grady</a>",NY1,30,296,251,36,55,0,71,27,34,9,27,.219,.331,.283,.614,.311,-.11
"<a href=""https://www.baseball-reference.com/players/g/greenda01.shtml"">Danny Green</a>",CHN,23,419,389,63,116,5,162,49,17,28,36,.298,.339,.416,.755,.356,1.64
"<a href=""https://www.baseball-reference.com/players/g/griffcl01.shtml"">Clark Griffith</a>",CHN,30,104,95,16,24,1,33,7,8,2,7,.253,.311,.347,.658,.315,.50
"<a href=""https://www.baseball-reference.com/players/h/hahnno01.shtml"">Noodles Hahn</a>",CIN,21,121,115,12,24,2,35,9,2,0,42,.209,.229,.304,.533,.250,-.25
"<a href=""https://www.baseball-reference.com/players/h/hamilbi01.shtml"">Billy Hamilton</a>",BSN,34,635,520,103,173,1,206,47,107,32,22,.333,.449,.396,.845,.417,4.51
"<a href=""https://www.baseball-reference.com/players/h/harledi01.shtml"">Dick Harley</a>",CIN,27,24,21,2,9,0,10,5,1,4,1,.429,.455,.476,.931,.444,.23
"<a href=""https://www.baseball-reference.com/players/h/harpeja01.shtml"">Jack Harper</a>",SLN,22,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,.00
"<a href=""https://www.baseball-reference.com/players/h/hartsto01.shtml"">Topsy Hartsel</a>",CIN,26,78,64,10,21,2,31,5,8,7,9,.328,.403,.484,.887,.417,.37
"<a href=""https://www.baseball-reference.com/players/h/harveza01.shtml"">Zaza Harvey</a>",CHN,21,3,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-.08
"<a href=""https://www.baseball-reference.com/players/h/hawlepi01.shtml"">Pink Hawley</a>",NY1,27,130,123,9,25,1,31,11,3,0,15,.203,.222,.252,.474,.226,-.25
"<a href=""https://www.baseball-reference.com/players/h/heidrem01.shtml"">Emmet Heidrick</a>",SLN,23,364,339,51,102,2,130,45,18,22,11,.301,.338,.383,.721,.343,1.60
"<a href=""https://www.baseball-reference.com/players/h/hickmch01.shtml"">Charlie Hickman</a>",NY1,24,511,473,65,148,9,228,91,17,10,30,.313,.359,.482,.841,.391,.00
"<a href=""https://www.baseball-reference.com/players/h/howelha01.shtml"">Harry Howell</a>",BRO,23,49,42,6,12,1,17,6,6,1,5,.286,.388,.405,.793,.383,.40
"<a href=""https://www.baseball-reference.com/players/h/hugheji01.shtml"">Jim Hughey</a>",SLN,31,49,41,6,7,0,7,2,8,0,5,.171,.306,.171,.477,.262,.02
"<a href=""https://www.baseball-reference.com/players/h/hugheto01.shtml"">Tom Hughes</a>",CHN,21,8,6,0,0,0,0,0,2,0,1,.000,.250,.000,.250,.191,-.04
"<a href=""https://www.baseball-reference.com/players/h/hustibe01.shtml"">Bert Husting</a>",PIT,22,3,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-.07
"<a href=""https://www.baseball-reference.com/players/i/irwinch01.shtml"">Charlie Irwin</a>",CIN,31,362,333,59,91,1,121,44,14,9,15,.273,.314,.363,.678,.322,.00
"<a href=""https://www.baseball-reference.com/players/j/jacklfr01.shtml"">Fred Jacklitsch</a>",PHI,24,11,11,0,2,0,3,3,0,0,2,.182,.182,.273,.455,.209,-.07
"<a href=""https://www.baseball-reference.com/players/j/jennihu01.shtml"">Hughie Jennings</a>",BRO,31,505,441,61,120,1,153,69,31,31,29,.272,.348,.347,.694,.339,.83
"<a href=""https://www.baseball-reference.com/players/j/jonesco01.shtml"">Cowboy Jones</a>",SLN,25,127,117,12,21,0,25,7,7,0,37,.179,.226,.214,.439,.217,-.53
"<a href=""https://www.baseball-reference.com/players/j/jonesfi01.shtml"">Fielder Jones</a>",BRO,28,629,552,106,171,4,217,54,57,33,26,.310,.383,.393,.777,.375,2.46
"<a href=""https://www.baseball-reference.com/players/k/kahoemi01.shtml"">Mike Kahoe</a>",CIN,26,184,175,18,33,1,45,9,4,3,7,.189,.215,.257,.473,.225,.00
"<a href=""https://www.baseball-reference.com/players/k/keelewi01.shtml"">Willie Keeler</a>",BRO,28,619,563,106,204,4,253,68,30,41,4,.362,.402,.449,.851,.404,3.82
"<a href=""https://www.baseball-reference.com/players/k/keistbi01.shtml"">Bill Keister</a>",SLN,28,539,497,78,149,1,198,72,25,32,15,.300,.347,.398,.745,.354,1.57
"<a href=""https://www.baseball-reference.com/players/k/kellejo01.shtml"">Joe Kelley</a>",BRO,28,513,454,90,145,6,220,91,53,26,18,.319,.398,.485,.882,.413,3.53
"<a href=""https://www.baseball-reference.com/players/k/kennebr01.shtml"">Brickyard Kennedy</a>",BRO,32,130,123,10,37,0,49,15,5,0,13,.301,.328,.398,.726,.342,.68
"<a href=""https://www.baseball-reference.com/players/k/killefr01.shtml"">Frank Killen</a>",CHN,29,23,20,0,3,0,3,2,1,0,3,.150,.227,.150,.377,.202,-.09
"<a href=""https://www.baseball-reference.com/players/k/kitsofr01.shtml"">Frank Kitson</a>",BRO,30,116,109,20,32,0,39,16,6,2,13,.294,.330,.358,.688,.329,.00
"<a href=""https://www.baseball-reference.com/players/k/klingjo01.shtml"">Johnny Kling</a>",CHN,24,54,51,8,15,0,20,7,2,0,3,.294,.321,.392,.713,.335,.00
"<a href=""https://www.baseball-reference.com/players/k/kruegot01.shtml"">Otto Krueger</a>",SLN,23,52,35,8,14,1,24,3,10,0,4,.400,.543,.686,1.229,.556,.75
"<a href=""https://www.baseball-reference.com/players/l/lajoina01.shtml"">Nap Lajoie</a>",PHI,25,471,451,95,152,7,230,92,10,22,8,.337,.362,.510,.872,.402,.00
"<a href=""https://www.baseball-reference.com/players/l/latimta01.shtml"">Tacks Latimer</a>",PIT,22,12,12,1,4,0,5,2,0,0,0,.333,.333,.417,.750,.351,.07
"<a href=""https://www.baseball-reference.com/players/l/leachto01.shtml"">Tommy Leach</a>",PIT,22,186,160,20,34,1,42,16,21,8,16,.212,.304,.262,.566,.285,.00
"<a href=""https://www.baseball-reference.com/players/l/leevesa01.shtml"">Sam Leever</a>",PIT,28,90,88,9,18,1,27,5,2,1,9,.205,.222,.307,.529,.246,-.08
"<a href=""https://www.baseball-reference.com/players/l/lewiste01.shtml"">Ted Lewis</a>",BSN,27,86,73,10,10,0,10,5,11,0,13,.137,.250,.137,.387,.214,-.42
"<a href=""https://www.baseball-reference.com/players/l/longhe01.shtml"">Herman Long</a>",BSN,34,550,486,80,127,12,190,66,44,26,23,.261,.325,.391,.716,.340,.00
"<a href=""https://www.baseball-reference.com/players/l/lowebo01.shtml"">Bobby Lowe</a>",BSN,34,514,474,65,132,3,162,71,26,15,16,.278,.323,.342,.665,.320,.00
"<a href=""https://www.baseball-reference.com/players/m/mathech01.shtml"">Christy Mathewson</a>",NY1,19,12,11,1,2,0,4,1,1,0,2,.182,.250,.364,.614,.286,.00
"<a href=""https://www.baseball-reference.com/players/m/maulal01.shtml"">Al Maul</a>",PHI,34,17,15,2,3,0,3,1,2,0,3,.200,.294,.200,.494,.259,.00
"<a href=""https://www.baseball-reference.com/players/m/mcbrial01.shtml"">Algie McBride</a>",CIN,31,470,436,59,120,4,163,59,25,12,28,.275,.320,.374,.694,.330,.13
"<a href=""https://www.baseball-reference.com/players/m/mccarja01.shtml"">Jack McCarthy</a>",CHN,31,540,503,68,148,0,178,48,24,22,17,.294,.329,.354,.683,.327,.00
"<a href=""https://www.baseball-reference.com/players/m/mccorba01.shtml"">Barry McCormick</a>",CHN,25,436,379,35,83,3,115,48,38,8,44,.219,.292,.303,.595,.290,-.13
"<a href=""https://www.baseball-reference.com/players/m/mccreto01.shtml"">Tom McCreery</a>",PIT,25,154,132,20,29,1,42,13,16,2,23,.220,.304,.318,.622,.303,-.19
"<a href=""https://www.baseball-reference.com/players/m/mcfared01.shtml"">Ed McFarland</a>",PHI,26,387,344,50,105,0,135,38,29,9,18,.305,.364,.392,.757,.362,2.40
"<a href=""https://www.baseball-reference.com/players/m/mcganda01.shtml"">Dan McGann</a>",SLN,28,507,444,79,132,4,172,58,32,26,20,.297,.376,.387,.763,.370,2.99
"<a href=""https://www.baseball-reference.com/players/m/mcginjo01.shtml"">Joe McGinnity</a>",BRO,29,151,145,18,28,0,34,16,1,4,17,.193,.199,.234,.433,.204,-.74
"<a href=""https://www.baseball-reference.com/players/m/mcgrajo01.shtml"">John McGraw</a>",SLN,27,447,334,84,115,2,139,33,85,29,9,.344,.505,.416,.921,.458,5.51
"<a href=""https://www.baseball-reference.com/players/m/mcguide01.shtml"">Deacon McGuire</a>",BRO,36,265,241,20,69,0,88,34,19,2,17,.286,.348,.365,.714,.345,.00
"<a href=""https://www.baseball-reference.com/players/m/mclauwa01.shtml"">Warren McLaughlin</a>",PHI,24,3,2,0,1,0,1,0,1,0,0,.500,.667,.500,1.167,.575,.07
"<a href=""https://www.baseball-reference.com/players/m/meekijo01.shtml"">Jouett Meekin</a>",PIT,33,4,4,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-.09
"<a href=""https://www.baseball-reference.com/players/m/menefjo01.shtml"">Jock Menefee</a>",CHN,32,52,46,5,5,0,5,4,2,0,1,.109,.180,.109,.289,.158,-.34
"<a href=""https://www.baseball-reference.com/players/m/mercewi01.shtml"">Win Mercer</a>",NY1,26,279,248,32,73,0,77,27,26,15,26,.294,.366,.310,.676,.337,.94
"<a href=""https://www.baseball-reference.com/players/m/mertesa01.shtml"">Sam Mertes</a>",CHN,27,548,481,72,142,7,196,60,42,38,26,.295,.356,.407,.763,.363,2.15
"<a href=""https://www.baseball-reference.com/players/m/murphda02.shtml"">Danny Murphy</a>",NY1,23,84,74,11,20,0,21,6,8,4,12,.270,.341,.284,.625,.313,-.09
"<a href=""https://www.baseball-reference.com/players/m/murphmo01.shtml"">Morgan Murphy</a>",PHI,33,37,36,2,10,0,12,3,0,0,3,.278,.278,.333,.611,.286,.02
"<a href=""https://www.baseball-reference.com/players/m/myersbe01.shtml"">Bert Myers</a>",PHI,26,31,28,5,5,0,6,2,3,1,3,.179,.258,.214,.472,.241,-.02
"<a href=""https://www.baseball-reference.com/players/n/newtodo01.shtml"">Doc Newton</a>",CIN,22,96,86,11,17,0,19,7,6,2,26,.198,.250,.221,.471,.235,.00
"<a href=""https://www.baseball-reference.com/players/n/nichoar01.shtml"">Art Nichols</a>",CHN,28,28,25,1,5,0,5,0,3,1,2,.200,.286,.200,.486,.253,-.13
"<a href=""https://www.baseball-reference.com/players/n/nichoki01.shtml"">Kid Nichols</a>",BSN,30,99,90,14,18,1,21,7,7,1,8,.200,.258,.233,.491,.245,.00
"<a href=""https://www.baseball-reference.com/players/n/nopsje01.shtml"">Jerry Nops</a>",BRO,25,28,25,0,4,0,4,1,3,0,10,.160,.250,.160,.410,.219,-.14
"<a href=""https://www.baseball-reference.com/players/o/o'brito02.shtml"">Tom O'Brien</a>",PIT,27,413,376,61,109,3,152,61,21,12,18,.290,.349,.404,.753,.358,1.29
"<a href=""https://www.baseball-reference.com/players/o/o'conja01.shtml"">Jack O'Connor</a>",2,34,189,179,19,42,0,48,25,5,5,6,.235,.271,.268,.539,.263,-.10
"<a href=""https://www.baseball-reference.com/players/o/orthal01.shtml"">Al Orth</a>",PHI,27,132,129,6,40,1,49,21,2,2,16,.310,.326,.380,.706,.334,.00
"<a href=""https://www.baseball-reference.com/players/p/peitzhe01.shtml"">Heinie Peitz</a>",CIN,29,322,294,34,75,2,97,34,20,5,19,.255,.318,.330,.648,.315,1.37
"<a href=""https://www.baseball-reference.com/players/p/phillbi02.shtml"">Bill Phillips</a>",CIN,31,85,79,8,13,0,13,3,3,1,8,.165,.214,.165,.379,.195,-.36
"<a href=""https://www.baseball-reference.com/players/p/phillde01.shtml"">Deacon Phillippe</a>",PIT,28,114,105,7,19,0,24,7,1,0,16,.181,.218,.229,.447,.218,-.37
"<a href=""https://www.baseball-reference.com/players/p/piattwi01.shtml"">Wiley Piatt</a>",PHI,25,74,68,8,17,0,19,7,4,1,5,.250,.301,.279,.581,.286,.00
"<a href=""https://www.baseball-reference.com/players/p/pittito01.shtml"">Togie Pittinger</a>",BSN,28,46,46,2,6,0,6,2,0,0,11,.130,.130,.130,.261,.125,-.56
"<a href=""https://www.baseball-reference.com/players/p/pooleed01.shtml"">Ed Poole</a>",PIT,25,4,4,1,2,1,7,3,0,0,0,.500,.500,1.750,2.250,.942,.00
"<a href=""https://www.baseball-reference.com/players/p/powelja01.shtml"">Jack Powell</a>",SLN,25,124,109,15,31,1,46,12,10,3,20,.284,.350,.422,.772,.364,.90
"<a href=""https://www.baseball-reference.com/players/q/quinnjo02.shtml"">Joe Quinn</a>",2,37,380,346,30,94,1,108,36,26,11,18,.272,.323,.312,.635,.308,.10
"<a href=""https://www.baseball-reference.com/players/r/ritchcl01.shtml"">Claude Ritchey</a>",PIT,26,528,476,62,139,1,175,67,29,18,8,.292,.339,.368,.707,.339,2.90
"<a href=""https://www.baseball-reference.com/players/r/robinwi01.shtml"">Wilbert Robinson</a>",SLN,36,224,210,26,52,0,59,28,11,7,20,.248,.291,.281,.572,.280,-.01
"<a href=""https://www.baseball-reference.com/players/r/ryanji01.shtml"">Jimmy Ryan</a>",CHN,37,450,415,66,115,5,163,59,29,19,19,.277,.329,.393,.722,.342,.66
"<a href=""https://www.baseball-reference.com/players/s/schripo01.shtml"">Pop Schriver</a>",PIT,34,105,92,12,27,1,37,12,10,0,3,.293,.381,.402,.783,.378,.48
"<a href=""https://www.baseball-reference.com/players/s/scotted01.shtml"">Ed Scott</a>",CIN,29,128,123,9,19,1,29,11,1,0,34,.154,.175,.236,.410,.193,-.73
"<a href=""https://www.baseball-reference.com/players/s/selbaki01.shtml"">Kip Selbach</a>",NY1,28,611,523,98,176,4,241,68,72,36,25,.337,.425,.461,.885,.422,.00
"<a href=""https://www.baseball-reference.com/players/s/seymocy01.shtml"">Cy Seymour</a>",NY1,27,43,40,9,12,0,12,2,3,0,2,.300,.349,.300,.649,.321,.14
"<a href=""https://www.baseball-reference.com/players/s/sheckji01.shtml"">Jimmy Sheckard</a>",BRO,21,331,273,74,82,1,124,39,42,30,28,.300,.416,.454,.870,.415,.00
