Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/beardra01.shtml"">Ralph Beard</a>",SLN,25,18,17,1,1,0,1,0,1,0,8,.059,.111,.059,.170,.092,-0.18
"<a href=""https://www.baseball-reference.com/players/b/belarwa01.shtml"">W. Belardi</a>",2,23,305,259,27,60,11,102,25,35,1,37,.232,.331,.394,.725,.336,-0.05
"<a href=""https://www.baseball-reference.com/players/b/bellgu01.shtml"">Gus Bell</a>",CIN,25,684,619,104,185,17,288,101,48,5,58,.299,.349,.465,.814,.367,0.00
"<a href=""https://www.baseball-reference.com/players/b/berbelo01.shtml"">Lou Berberet</a>",NYA,24,6,5,1,2,0,2,3,1,0,1,.400,.500,.400,.900,.429,0.00
"<a href=""https://www.baseball-reference.com/players/b/berrayo01.shtml"">Yogi Berra</a>",NYA,29,652,584,88,179,22,285,125,56,0,29,.307,.367,.488,.855,.385,5.31
"<a href=""https://www.baseball-reference.com/players/b/berryne01.shtml"">Neil Berry</a>",BAL,32,10,9,1,1,0,1,0,1,0,2,.111,.200,.111,.311,.165,0.00
"<a href=""https://www.baseball-reference.com/players/b/bertore01.shtml"">Reno Bertoia</a>",DET,19,42,37,13,6,1,11,2,5,1,9,.162,.262,.297,.559,.266,0.00
"<a href=""https://www.baseball-reference.com/players/b/bickfve01.shtml"">V. Bickford</a>",BAL,33,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/b/bilkost01.shtml"">Steve Bilko</a>",2,25,120,106,12,24,4,46,13,14,0,25,.226,.317,.434,.751,.342,0.00
"<a href=""https://www.baseball-reference.com/players/b/bishoch01.shtml"">C. Bishop</a>",PHA,30,34,33,1,4,0,5,0,0,0,15,.121,.121,.152,.273,.124,-0.22
"<a href=""https://www.baseball-reference.com/players/b/blyzkmi01.shtml"">Mike Blyzka</a>",BAL,25,16,15,1,2,0,2,0,0,0,6,.133,.133,.133,.267,.123,-0.07
"<a href=""https://www.baseball-reference.com/players/b/bolgeji01.shtml"">Jim Bolger</a>",CIN,22,3,3,1,1,0,1,0,0,0,1,.333,.333,.333,.667,.308,-0.06
"<a href=""https://www.baseball-reference.com/players/b/bollifr01.shtml"">F. Bolling</a>",DET,22,413,368,46,87,6,124,38,36,3,51,.236,.302,.337,.639,.297,-0.92
"<a href=""https://www.baseball-reference.com/players/b/bollimi01.shtml"">Milt Bolling</a>",BOS,23,437,370,42,92,6,136,36,47,2,55,.249,.337,.368,.705,.329,2.08
"<a href=""https://www.baseball-reference.com/players/b/bollwdo01.shtml"">Don Bollweg</a>",PHA,33,307,268,35,60,5,96,24,35,1,33,.224,.319,.358,.677,.316,0.15
"<a href=""https://www.baseball-reference.com/players/b/boonera01.shtml"">Ray Boone</a>",DET,30,622,543,76,160,20,253,85,71,4,53,.295,.376,.466,.842,.383,0.00
"<a href=""https://www.baseball-reference.com/players/b/borkobo01.shtml"">B. Borkowski</a>",CIN,28,175,162,13,43,1,60,19,8,0,18,.265,.299,.370,.669,.304,0.00
"<a href=""https://www.baseball-reference.com/players/b/boydbo01.shtml"">Bob Boyd</a>",CHA,34,61,56,10,10,0,13,5,4,2,3,.179,.233,.232,.465,.222,-0.11
"<a href=""https://www.baseball-reference.com/players/b/brancra01.shtml"">Ralph Branca</a>",2,28,19,17,3,6,0,7,1,2,0,3,.353,.421,.412,.833,.368,0.33
"<a href=""https://www.baseball-reference.com/players/b/brazlal01.shtml"">Al Brazle</a>",SLN,40,15,14,0,0,0,0,1,0,0,3,.000,.000,.000,.000,.000,-0.29
"<a href=""https://www.baseball-reference.com/players/b/breweto01.shtml"">Tom Brewer</a>",BOS,22,63,60,6,16,0,21,7,1,0,13,.267,.279,.350,.629,.285,0.26
"<a href=""https://www.baseball-reference.com/players/b/brideji01.shtml"">J. Brideweser</a>",BAL,27,222,204,18,54,0,65,12,15,1,27,.265,.317,.319,.635,.297,-0.09
"<a href=""https://www.baseball-reference.com/players/b/bridgro01.shtml"">R. Bridges</a>",CIN,26,61,52,4,12,0,13,2,7,0,7,.231,.322,.250,.572,.280,0.00
"<a href=""https://www.baseball-reference.com/players/b/brosnji01.shtml"">Jim Brosnan</a>",CHN,24,8,8,1,1,0,1,2,0,0,1,.125,.125,.125,.250,.116,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownbo03.shtml"">Bobby Brown</a>",NYA,29,69,60,5,13,1,17,7,8,0,3,.217,.304,.283,.588,.281,0.02
"<a href=""https://www.baseball-reference.com/players/b/brownha01.shtml"">Hal Brown</a>",BOS,29,28,24,1,3,0,4,3,3,0,6,.125,.222,.167,.389,.197,0.00
"<a href=""https://www.baseball-reference.com/players/b/brutobi01.shtml"">Bill Bruton</a>",ML1,28,619,567,89,161,4,207,30,40,34,78,.284,.336,.365,.701,.325,1.82
"<a href=""https://www.baseball-reference.com/players/b/buhlbo01.shtml"">Bob Buhl</a>",ML1,25,33,31,0,1,0,1,0,2,0,12,.032,.091,.032,.123,.072,0.00
"<a href=""https://www.baseball-reference.com/players/b/bullage01.shtml"">G. Bullard</a>",DET,25,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.08
"<a href=""https://www.baseball-reference.com/players/b/burdele01.shtml"">Lew Burdette</a>",ML1,27,89,79,3,7,0,8,4,1,0,14,.089,.119,.101,.220,.108,0.00
"<a href=""https://www.baseball-reference.com/players/b/burgesm01.shtml"">S. Burgess</a>",PHI,27,392,345,41,127,4,176,46,42,1,11,.368,.432,.510,.942,.426,0.00
"<a href=""https://www.baseball-reference.com/players/b/burgeto01.shtml"">Tom Burgess</a>",SLN,26,24,21,2,1,0,2,1,3,0,9,.048,.167,.095,.262,.145,-0.39
"<a href=""https://www.baseball-reference.com/players/b/burtsmo01.shtml"">Moe Burtschy</a>",PHA,32,18,17,0,2,0,2,1,1,0,4,.118,.167,.118,.284,.143,-0.11
"<a href=""https://www.baseball-reference.com/players/b/busbyji01.shtml"">Jim Busby</a>",WS1,27,686,628,83,187,7,244,80,43,17,56,.298,.342,.389,.731,.335,0.00
"<a href=""https://www.baseball-reference.com/players/b/byrdha01.shtml"">Harry Byrd</a>",NYA,29,53,46,1,9,0,9,5,4,0,10,.196,.260,.196,.456,.224,0.07
"<a href=""https://www.baseball-reference.com/players/b/byrneto01.shtml"">Tommy Byrne</a>",NYA,34,19,19,2,7,0,13,6,0,0,3,.368,.368,.684,1.053,.461,0.42
"<a href=""https://www.baseball-reference.com/players/c/caldesa01.shtml"">S. Calderone</a>",ML1,28,34,29,3,11,0,13,5,4,0,4,.379,.441,.448,.889,.407,0.23
"<a href=""https://www.baseball-reference.com/players/c/camparo01.shtml"">R. Campanella</a>",BRO,32,446,397,43,82,19,159,51,42,1,49,.207,.285,.401,.686,.313,0.07
"<a href=""https://www.baseball-reference.com/players/c/careyan01.shtml"">Andy Carey</a>",NYA,22,471,411,60,124,8,174,65,43,5,38,.302,.373,.423,.797,.366,0.00
"<a href=""https://www.baseball-reference.com/players/c/carrach01.shtml"">C. Carrasquel</a>",CHA,28,718,620,106,158,12,228,62,85,7,67,.255,.348,.368,.716,.336,5.50
"<a href=""https://www.baseball-reference.com/players/c/castlfo01.shtml"">F. Castleman</a>",NY1,23,14,12,0,3,0,3,1,0,0,3,.250,.308,.250,.558,.271,-0.02
"<a href=""https://www.baseball-reference.com/players/c/cavarph01.shtml"">P. Cavarretta</a>",CHA,37,188,158,21,50,3,65,24,26,4,12,.316,.417,.411,.829,.388,0.73
"<a href=""https://www.baseball-reference.com/players/c/cervbo01.shtml"">Bob Cerv</a>",NYA,29,112,100,14,26,5,47,13,11,0,17,.260,.330,.470,.800,.361,0.00
"<a href=""https://www.baseball-reference.com/players/c/chakabo01.shtml"">Bob Chakales</a>",2,26,29,25,2,9,0,10,1,1,0,2,.360,.385,.400,.785,.363,0.00
"<a href=""https://www.baseball-reference.com/players/c/churcbu01.shtml"">Bubba Church</a>",CHN,29,5,5,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/c/clarkme01.shtml"">Mel Clark</a>",PHI,29,256,233,26,56,1,82,24,17,0,21,.240,.291,.352,.643,.294,-0.47
"<a href=""https://www.baseball-reference.com/players/c/clevete01.shtml"">T. Clevenger</a>",BOS,21,14,14,2,3,0,4,0,0,0,5,.214,.214,.286,.500,.226,-0.05
"<a href=""https://www.baseball-reference.com/players/c/coangi01.shtml"">Gil Coan</a>",BAL,32,287,265,29,74,2,93,20,16,9,17,.279,.320,.351,.671,.310,-0.06
"<a href=""https://www.baseball-reference.com/players/c/coleda01.shtml"">Dave Cole</a>",CHN,23,31,28,1,6,1,9,4,2,0,4,.214,.267,.321,.588,.274,0.07
"<a href=""https://www.baseball-reference.com/players/c/coledi01.shtml"">Dick Cole</a>",PIT,28,541,486,40,131,1,166,40,41,0,48,.270,.323,.342,.664,.308,-0.13
"<a href=""https://www.baseball-reference.com/players/c/colemje01.shtml"">J. Coleman</a>",NYA,29,332,300,39,65,3,83,21,26,3,29,.217,.278,.277,.555,.263,-0.27
"<a href=""https://www.baseball-reference.com/players/c/colemjo04.shtml"">Joe Coleman</a>",BAL,31,81,74,4,13,2,22,5,3,1,22,.176,.208,.297,.505,.231,0.25
"<a href=""https://www.baseball-reference.com/players/c/collijo01.shtml"">Joe Collins</a>",NYA,31,398,343,67,93,12,153,46,51,2,37,.271,.365,.446,.812,.372,2.84
"<a href=""https://www.baseball-reference.com/players/c/colluja01.shtml"">J. Collum</a>",CIN,27,17,13,1,3,1,7,3,2,0,2,.231,.333,.538,.872,.388,0.00
"<a href=""https://www.baseball-reference.com/players/c/commaji01.shtml"">Jim Command</a>",PHI,25,20,18,1,4,1,8,6,2,0,4,.222,.300,.444,.744,.337,0.03
"<a href=""https://www.baseball-reference.com/players/c/conlege01.shtml"">Gene Conley</a>",ML1,23,80,77,5,12,0,13,3,0,0,13,.156,.156,.169,.325,.149,-0.25
"<a href=""https://www.baseball-reference.com/players/c/consobi01.shtml"">B. Consolo</a>",BOS,19,279,242,23,55,1,67,11,33,2,69,.227,.324,.277,.601,.291,0.00
"<a href=""https://www.baseball-reference.com/players/c/consusa01.shtml"">S. Consuegra</a>",CHA,33,55,48,4,11,0,11,3,3,0,11,.229,.275,.229,.504,.242,0.00
"<a href=""https://www.baseball-reference.com/players/c/coopewa01.shtml"">W. Cooper</a>",2,39,198,173,21,52,7,89,33,23,0,24,.301,.389,.514,.903,.404,-0.04
"<a href=""https://www.baseball-reference.com/players/c/corwial01.shtml"">Al Corwin</a>",NY1,27,3,3,1,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/c/courtcl01.shtml"">C. Courtney</a>",BAL,27,437,397,25,107,4,143,37,30,2,7,.270,.323,.360,.684,.316,0.00
"<a href=""https://www.baseball-reference.com/players/c/coxbi02.shtml"">Billy Cox</a>",BRO,34,252,226,26,53,2,72,17,21,0,13,.235,.297,.319,.616,.287,-0.95
"<a href=""https://www.baseball-reference.com/players/c/crandde01.shtml"">Del Crandall</a>",ML1,24,514,463,60,112,21,197,64,40,0,56,.242,.305,.425,.731,.332,2.11
"<a href=""https://www.baseball-reference.com/players/c/cronera01.shtml"">Ray Crone</a>",ML1,22,10,10,0,2,0,2,1,0,0,3,.200,.200,.200,.400,.185,-0.02
"<a href=""https://www.baseball-reference.com/players/c/cunnijo01.shtml"">J. Cunningham</a>",SLN,22,356,310,40,88,11,138,50,43,1,40,.284,.375,.445,.820,.377,2.17
"<a href=""https://www.baseball-reference.com/players/d/darkal01.shtml"">Al Dark</a>",NY1,32,693,644,98,189,20,287,70,27,5,40,.293,.325,.446,.770,.348,0.00
"<a href=""https://www.baseball-reference.com/players/d/darnebo01.shtml"">Bob Darnell</a>",BRO,23,3,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/d/davisji01.shtml"">Jim Davis</a>",CHN,29,39,32,3,2,0,2,0,7,0,22,.062,.231,.062,.293,.177,0.00
"<a href=""https://www.baseball-reference.com/players/d/dealco01.shtml"">Cot Deal</a>",SLN,31,22,20,4,2,1,6,3,1,0,7,.100,.182,.300,.482,.224,0.18
"<a href=""https://www.baseball-reference.com/players/d/delsiji01.shtml"">Jim Delsing</a>",DET,28,426,371,39,92,6,138,38,49,4,38,.248,.336,.372,.708,.329,0.00
"<a href=""https://www.baseball-reference.com/players/d/demaejo01.shtml"">J. DeMaestri</a>",PHA,25,572,539,49,124,8,170,40,20,1,63,.230,.258,.315,.574,.263,-1.41
"<a href=""https://www.baseball-reference.com/players/d/dentesa01.shtml"">Sam Dente</a>",CLE,32,194,169,18,45,1,57,19,14,0,4,.266,.319,.337,.656,.305,1.22
"<a href=""https://www.baseball-reference.com/players/d/dicksmu01.shtml"">M. Dickson</a>",PHI,37,85,79,4,15,0,17,5,2,0,9,.190,.210,.215,.425,.199,0.11
"<a href=""https://www.baseball-reference.com/players/d/dierich01.shtml"">C. Diering</a>",BAL,31,491,418,35,108,2,130,29,56,3,57,.258,.349,.311,.660,.316,1.66
"<a href=""https://www.baseball-reference.com/players/d/dietzro01.shtml"">Roy Dietzel</a>",WS1,23,26,21,1,5,0,5,1,5,0,4,.238,.385,.238,.623,.317,0.15
"<a href=""https://www.baseball-reference.com/players/d/ditmaar01.shtml"">Art Ditmar</a>",PHA,25,11,8,0,1,0,1,0,2,0,4,.125,.300,.125,.425,.237,0.00
"<a href=""https://www.baseball-reference.com/players/d/dittmja01.shtml"">Jack Dittmer</a>",ML1,26,219,192,22,47,6,73,20,19,0,17,.245,.319,.380,.700,.323,0.77
"<a href=""https://www.baseball-reference.com/players/d/dixonso01.shtml"">Sonny Dixon</a>",2,29,36,34,2,7,0,9,2,2,0,13,.206,.250,.265,.515,.241,-0.09
"<a href=""https://www.baseball-reference.com/players/d/dobyla01.shtml"">Larry Doby</a>",CLE,30,675,577,94,157,32,279,126,85,3,94,.272,.364,.484,.847,.382,0.00
"<a href=""https://www.baseball-reference.com/players/d/donovdi01.shtml"">Dick Donovan</a>",DET,26,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/d/dorisha01.shtml"">Fritz Dorish</a>",CHA,32,29,27,3,3,0,3,0,0,0,5,.111,.111,.111,.222,.103,0.00
"<a href=""https://www.baseball-reference.com/players/d/drewska01.shtml"">Karl Drews</a>",2,34,22,16,2,2,0,3,2,4,0,6,.125,.286,.188,.473,.244,-0.07
"<a href=""https://www.baseball-reference.com/players/d/dropowa01.shtml"">Walt Dropo</a>",DET,31,354,320,27,90,4,120,44,24,0,41,.281,.328,.375,.703,.323,0.00
"<a href=""https://www.baseball-reference.com/players/d/durhajo02.shtml"">Joe Durham</a>",BAL,22,44,40,4,9,1,12,3,4,0,7,.225,.295,.300,.595,.282,-0.11
"<a href=""https://www.baseball-reference.com/players/d/dyckji01.shtml"">Jim Dyck</a>",CLE,32,2,1,0,1,0,1,1,1,0,0,1.000,1.000,1.000,2.000,.824,0.08
"<a href=""https://www.baseball-reference.com/players/e/eastelu01.shtml"">Luke Easter</a>",CLE,38,6,6,0,1,0,1,0,0,0,2,.167,.167,.167,.333,.154,-0.06
"<a href=""https://www.baseball-reference.com/players/e/edwarbr01.shtml"">B. Edwards</a>",CHN,30,5,3,1,0,0,0,1,2,0,2,.000,.400,.000,.400,.290,-0.05
"<a href=""https://www.baseball-reference.com/players/e/ennisde01.shtml"">Del Ennis</a>",PHI,29,620,556,73,145,25,247,119,50,2,60,.261,.318,.444,.762,.343,0.00
"<a href=""https://www.baseball-reference.com/players/e/erskica01.shtml"">Carl Erskine</a>",BRO,27,98,88,4,14,0,16,4,4,0,23,.159,.194,.182,.375,.179,-0.39
"<a href=""https://www.baseball-reference.com/players/e/escalni01.shtml"">N. Escalera</a>",CIN,24,77,69,15,11,0,14,3,7,1,11,.159,.234,.203,.437,.212,-0.44
"<a href=""https://www.baseball-reference.com/players/e/eversho01.shtml"">Hoot Evers</a>",3,33,85,79,7,12,1,19,8,5,1,16,.152,.212,.241,.452,.214,0.00
"<a href=""https://www.baseball-reference.com/players/f/fainfe01.shtml"">Ferris Fain</a>",CHA,33,282,235,30,71,5,98,51,40,5,14,.302,.399,.417,.816,.377,0.00
"<a href=""https://www.baseball-reference.com/players/f/fanniji01.shtml"">Jim Fanning</a>",CHN,26,39,38,2,7,0,7,1,1,0,7,.184,.205,.184,.389,.184,-0.53
"<a href=""https://www.baseball-reference.com/players/f/fellebo01.shtml"">Bob Feller</a>",CLE,35,55,48,6,9,0,10,1,4,0,17,.188,.250,.208,.458,.223,0.07
"<a href=""https://www.baseball-reference.com/players/f/finigji01.shtml"">Jim Finigan</a>",PHA,25,560,487,57,147,7,205,51,64,2,66,.302,.381,.421,.802,.370,2.73
"<a href=""https://www.baseball-reference.com/players/f/fitzged01.shtml"">E. Fitz Gerald</a>",WS1,30,401,360,33,104,4,139,40,33,0,22,.289,.349,.386,.735,.339,0.00
"<a href=""https://www.baseball-reference.com/players/f/fondyde01.shtml"">Dee Fondy</a>",CHN,29,610,568,77,162,9,227,49,35,20,84,.285,.326,.400,.725,.331,1.20
"<a href=""https://www.baseball-reference.com/players/f/fordwh01.shtml"">Whitey Ford</a>",NYA,25,79,62,7,10,0,11,7,9,0,15,.161,.264,.177,.441,.224,0.32
"<a href=""https://www.baseball-reference.com/players/f/fornimi01.shtml"">M. Fornieles</a>",CHA,22,12,11,2,3,0,3,0,0,1,0,.273,.273,.273,.545,.252,0.00
"<a href=""https://www.baseball-reference.com/players/f/fowlear01.shtml"">Art Fowler</a>",CIN,31,82,60,3,6,0,6,2,9,0,19,.100,.229,.100,.329,.183,-0.17
"<a href=""https://www.baseball-reference.com/players/f/foxho01.shtml"">Howie Fox</a>",BAL,33,16,16,1,4,0,5,1,0,0,1,.250,.250,.312,.562,.255,0.10
"<a href=""https://www.baseball-reference.com/players/f/foxne01.shtml"">Nellie Fox</a>",CHA,26,706,631,111,201,2,247,47,51,16,12,.319,.372,.391,.763,.353,5.23
"<a href=""https://www.baseball-reference.com/players/f/frazijo01.shtml"">Joe Frazier</a>",SLN,31,103,88,8,26,3,44,18,13,0,17,.295,.388,.500,.888,.400,0.00
"<a href=""https://www.baseball-reference.com/players/f/fricama01.shtml"">M. Fricano</a>",PHA,30,48,41,3,4,0,4,0,1,0,12,.098,.119,.098,.217,.105,-0.43
"<a href=""https://www.baseball-reference.com/players/f/fridlji01.shtml"">Jim Fridley</a>",BAL,29,266,240,25,59,4,89,36,21,0,41,.246,.311,.371,.681,.314,-0.55
"<a href=""https://www.baseball-reference.com/players/f/frienbo01.shtml"">Bob Friend</a>",PIT,23,57,51,6,14,1,20,7,5,0,8,.275,.339,.392,.731,.337,0.00
"<a href=""https://www.baseball-reference.com/players/f/furilca01.shtml"">Carl Furillo</a>",BRO,32,607,547,56,161,19,243,96,49,2,35,.294,.356,.444,.800,.365,2.43
"<a href=""https://www.baseball-reference.com/players/g/garagjo01.shtml"">J. Garagiola</a>",2,28,200,164,17,46,5,68,22,29,0,14,.280,.397,.415,.812,.369,1.17
"<a href=""https://www.baseball-reference.com/players/g/garcich01.shtml"">Chico Garcia</a>",BAL,29,71,62,6,7,0,11,5,8,0,3,.113,.211,.177,.389,.193,-0.64
"<a href=""https://www.baseball-reference.com/players/g/garcimi01.shtml"">Mike Garcia</a>",CLE,30,94,81,5,11,0,11,4,6,0,22,.136,.193,.136,.329,.165,-0.31
"<a href=""https://www.baseball-reference.com/players/g/gardnbi02.shtml"">B. Gardner</a>",NY1,26,115,108,10,23,1,31,7,6,0,19,.213,.261,.287,.548,.257,0.00
"<a href=""https://www.baseball-reference.com/players/g/garvene01.shtml"">Ned Garver</a>",DET,28,90,79,3,13,0,15,4,6,0,15,.165,.224,.190,.413,.202,0.15
"<a href=""https://www.baseball-reference.com/players/g/gentrha01.shtml"">H. Gentry</a>",NY1,28,5,4,0,1,0,1,1,1,0,0,.250,.400,.250,.650,.330,0.01
"<a href=""https://www.baseball-reference.com/players/g/gernedi01.shtml"">Dick Gernert</a>",BOS,25,30,23,2,6,0,8,1,6,0,4,.261,.414,.348,.762,.368,0.00
"<a href=""https://www.baseball-reference.com/players/g/gilliji01.shtml"">Jim Gilliam</a>",BRO,25,695,607,107,171,13,254,52,76,8,30,.282,.361,.418,.779,.358,2.96
"<a href=""https://www.baseball-reference.com/players/g/ginsbjo01.shtml"">Joe Ginsberg</a>",CLE,27,3,2,0,1,0,3,1,0,0,0,.500,.667,1.500,2.167,.805,0.00
"<a href=""https://www.baseball-reference.com/players/g/glynnbi01.shtml"">Bill Glynn</a>",CLE,28,185,171,19,43,5,65,18,12,3,21,.251,.297,.380,.677,.309,-0.14
"<a href=""https://www.baseball-reference.com/players/g/gomezru01.shtml"">Ruben Gomez</a>",NY1,26,86,81,11,14,2,21,6,0,0,8,.173,.183,.259,.442,.201,-0.24
"<a href=""https://www.baseball-reference.com/players/g/goodmbi01.shtml"">B. Goodman</a>",BOS,28,552,489,71,148,1,184,36,51,3,15,.303,.370,.376,.746,.348,0.00
"<a href=""https://www.baseball-reference.com/players/g/gordosi01.shtml"">Sid Gordon</a>",PIT,36,447,363,38,111,12,159,49,67,0,24,.306,.405,.438,.843,.388,0.00
"<a href=""https://www.baseball-reference.com/players/g/gorinch01.shtml"">C. Gorin</a>",ML1,26,3,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/g/gormato02.shtml"">Tom Gorman</a>",NYA,29,4,4,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/g/grammal01.shtml"">Alex Grammas</a>",SLN,28,455,401,57,106,2,137,29,40,6,29,.264,.335,.342,.676,.316,0.00
"<a href=""https://www.baseball-reference.com/players/g/grassmi01.shtml"">M. Grasso</a>",CLE,34,8,6,1,2,1,5,1,1,0,1,.333,.500,.833,1.333,.568,0.08
"<a href=""https://www.baseball-reference.com/players/g/grayjo01.shtml"">Johnny Gray</a>",PHA,27,36,34,0,1,0,1,0,1,0,15,.029,.057,.029,.087,.047,-0.45
"<a href=""https://www.baseball-reference.com/players/g/grayte01.shtml"">Ted Gray</a>",DET,29,22,22,0,1,0,1,0,0,0,4,.045,.045,.045,.091,.042,0.00
"<a href=""https://www.baseball-reference.com/players/g/greasbi01.shtml"">Bill Greason</a>",SLN,29,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/g/greenbo01.shtml"">B. Greenwood</a>",PHI,26,12,9,0,0,0,0,0,2,0,6,.000,.182,.000,.182,.132,-0.14
"<a href=""https://www.baseball-reference.com/players/g/greenji02.shtml"">J. Greengrass</a>",CIN,26,590,542,79,152,27,268,95,41,0,81,.280,.329,.494,.823,.368,2.07
"<a href=""https://www.baseball-reference.com/players/g/grimbo01.shtml"">Bob Grim</a>",NYA,24,79,70,3,10,1,13,9,2,0,26,.143,.167,.186,.352,.165,0.00
"<a href=""https://www.baseball-reference.com/players/g/grissma01.shtml"">Marv Grissom</a>",NY1,36,36,32,3,5,0,5,1,2,0,11,.156,.206,.156,.362,.178,-0.15
