Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/c/corkhpo01.shtml"">Pop Corkhill</a>",PIT,34,271,256,23,47,0,56,25,12,6,19,.184,.229,.219,.448,.223,-.74
"<a href=""https://www.baseball-reference.com/players/c/craneed01.shtml"">Ed Crane</a>",NY1,30,175,163,20,40,0,43,14,11,2,30,.245,.297,.264,.561,.281,.00
"<a href=""https://www.baseball-reference.com/players/c/crookja01.shtml"">Jack Crooks</a>",SLN,26,583,445,82,95,7,131,38,136,23,52,.213,.400,.294,.694,.363,.00
"<a href=""https://www.baseball-reference.com/players/c/crossla01.shtml"">Lave Cross</a>",PHI,26,583,541,84,149,4,196,69,39,18,16,.275,.328,.362,.690,.334,.00
"<a href=""https://www.baseball-reference.com/players/c/crossmo01.shtml"">Monte Cross</a>",BLN,22,54,50,5,8,0,8,2,4,2,10,.160,.222,.160,.382,.200,-.37
"<a href=""https://www.baseball-reference.com/players/c/cuppyni01.shtml"">Nig Cuppy</a>",CL4,22,175,168,15,36,0,47,24,7,2,40,.214,.246,.280,.525,.255,-.12
"<a href=""https://www.baseball-reference.com/players/d/dahlebi01.shtml"">Bill Dahlen</a>",CHN,22,631,581,114,170,5,246,58,45,60,56,.293,.349,.423,.772,.369,5.68
"<a href=""https://www.baseball-reference.com/players/d/dailyco01.shtml"">Con Daily</a>",BRO,27,317,278,38,65,0,77,28,38,18,21,.234,.328,.277,.605,.308,1.58
"<a href=""https://www.baseball-reference.com/players/d/dalysu01.shtml"">Sun Daly</a>",BLN,27,49,48,5,12,0,16,7,1,0,4,.250,.265,.333,.599,.284,-.07
"<a href=""https://www.baseball-reference.com/players/d/dalyto01.shtml"">Tom Daly</a>",BRO,26,515,446,76,114,4,153,51,64,34,62,.256,.355,.343,.698,.347,2.86
"<a href=""https://www.baseball-reference.com/players/d/daubda01.shtml"">Dan Daub</a>",CIN,24,8,7,0,0,0,0,0,0,0,2,.000,.125,.000,.125,.099,-.09
"<a href=""https://www.baseball-reference.com/players/d/daviege01.shtml"">George Davies</a>",CL4,24,90,87,3,12,0,13,6,3,1,14,.138,.167,.149,.316,.159,-.59
"<a href=""https://www.baseball-reference.com/players/d/davisge01.shtml"">George Davis</a>",CL4,21,658,597,95,144,5,210,82,58,36,51,.241,.312,.352,.663,.322,2.24
"<a href=""https://www.baseball-reference.com/players/d/deckege01.shtml"">George Decker</a>",CHN,26,311,291,32,66,1,89,28,20,9,49,.227,.277,.306,.582,.283,.00
"<a href=""https://www.baseball-reference.com/players/d/delahed01.shtml"">Ed Delahanty</a>",PHI,24,517,477,79,146,6,236,91,31,29,32,.306,.360,.495,.855,.401,4.35
"<a href=""https://www.baseball-reference.com/players/d/demilha01.shtml"">Harry DeMiller</a>",CHN,24,12,10,2,3,0,3,5,2,2,1,.300,.417,.300,.717,.369,.12
"<a href=""https://www.baseball-reference.com/players/d/dolanjo01.shtml"">John Dolan</a>",WAS,24,15,13,1,3,0,3,1,2,0,5,.231,.333,.231,.564,.295,.04
"<a href=""https://www.baseball-reference.com/players/d/donovpa01.shtml"">Patsy Donovan</a>",2,27,587,551,106,153,2,189,38,31,56,29,.278,.322,.343,.665,.318,-.07
"<a href=""https://www.baseball-reference.com/players/d/doomsha01.shtml"">Harry Dooms</a>",LS3,25,5,4,0,0,0,0,0,1,0,3,.000,.200,.000,.200,.152,-.08
"<a href=""https://www.baseball-reference.com/players/d/dowdto01.shtml"">Tommy Dowd</a>",WAS,23,619,584,94,142,1,174,50,34,49,49,.243,.286,.298,.584,.285,.00
"<a href=""https://www.baseball-reference.com/players/d/dowseto01.shtml"">Tom Dowse</a>",5,25,238,230,18,38,0,41,15,4,2,22,.165,.193,.178,.372,.183,-1.04
"<a href=""https://www.baseball-reference.com/players/d/doyleja01.shtml"">Jack Doyle</a>",2,22,481,454,78,135,6,183,69,24,47,40,.297,.337,.403,.740,.350,.00
"<a href=""https://www.baseball-reference.com/players/d/draubja01.shtml"">Jake Drauby</a>",WAS,28,36,34,3,7,0,9,3,2,0,12,.206,.250,.265,.515,.252,-.27
"<a href=""https://www.baseball-reference.com/players/d/duffech01.shtml"">Charlie Duffee</a>",WAS,26,530,492,64,122,6,174,51,36,28,33,.248,.302,.354,.656,.316,1.82
"<a href=""https://www.baseball-reference.com/players/d/duffyhu01.shtml"">Hugh Duffy</a>",BSN,25,673,612,125,184,5,251,81,60,51,37,.301,.364,.410,.774,.373,3.01
"<a href=""https://www.baseball-reference.com/players/d/dungasa01.shtml"">Sam Dungan</a>",CHN,25,474,433,46,123,0,156,53,35,15,19,.284,.346,.360,.706,.345,2.24
"<a href=""https://www.baseball-reference.com/players/d/duryeje01.shtml"">Jesse Duryea</a>",2,32,88,77,7,9,0,11,3,7,0,28,.117,.227,.143,.370,.200,-.34
"<a href=""https://www.baseball-reference.com/players/d/dwyerfr01.shtml"">Frank Dwyer</a>",2,24,165,157,19,23,0,27,6,8,2,11,.146,.188,.172,.360,.181,-.15
"<a href=""https://www.baseball-reference.com/players/e/earlebi01.shtml"">Billy Earle</a>",PIT,24,17,13,5,7,0,9,3,4,2,1,.538,.647,.692,1.339,.625,.00
"<a href=""https://www.baseball-reference.com/players/e/eastoja01.shtml"">Jack Easton</a>",SLN,27,17,17,1,3,0,4,2,0,1,3,.176,.176,.235,.412,.194,-.08
"<a href=""https://www.baseball-reference.com/players/e/ehretre01.shtml"">Red Ehret</a>",PIT,23,139,132,12,34,0,36,19,7,1,22,.258,.295,.273,.568,.281,.30
"<a href=""https://www.baseball-reference.com/players/e/elyha01.shtml"">Harry Ely</a>",BLN,23,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.06
"<a href=""https://www.baseball-reference.com/players/e/esperdu01.shtml"">Duke Esper</a>",2,24,82,79,8,17,1,22,12,2,1,20,.215,.244,.278,.522,.244,.00
"<a href=""https://www.baseball-reference.com/players/e/ewingbu01.shtml"">Buck Ewing</a>",NY1,32,431,393,58,122,8,186,76,38,42,26,.310,.371,.473,.845,.400,4.18
"<a href=""https://www.baseball-reference.com/players/f/farredu01.shtml"">Duke Farrell</a>",PIT,25,656,605,96,130,8,190,77,46,20,53,.215,.276,.314,.590,.287,.00
"<a href=""https://www.baseball-reference.com/players/f/fersoal01.shtml"">Alex Ferson</a>",BLN,25,4,4,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-.08
"<a href=""https://www.baseball-reference.com/players/f/fieldjo01.shtml"">Jocko Fields</a>",NY1,27,76,66,8,18,0,26,5,9,2,10,.273,.368,.394,.762,.371,.20
"<a href=""https://www.baseball-reference.com/players/f/fitzgjo01.shtml"">Warren Fitzgerald</a>",LS3,24,16,15,1,2,0,3,1,1,0,8,.133,.188,.200,.388,.194,-.08
"<a href=""https://www.baseball-reference.com/players/f/foremfr01.shtml"">Frank Foreman</a>",2,29,57,51,7,17,1,29,4,6,1,6,.333,.404,.569,.972,.411,.00
"<a href=""https://www.baseball-reference.com/players/f/foutzda01.shtml"">Dave Foutz</a>",BRO,35,234,220,33,41,1,55,26,14,19,14,.186,.235,.250,.485,.239,-1.36
"<a href=""https://www.baseball-reference.com/players/f/fullesh01.shtml"">Shorty Fuller</a>",NY1,24,560,508,74,116,1,138,48,52,37,24,.228,.300,.272,.572,.287,1.54
"<a href=""https://www.baseball-reference.com/players/g/galvipu01.shtml"">Pud Galvin</a>",2,35,83,80,6,7,0,8,5,3,0,19,.088,.120,.100,.220,.109,-.87
"<a href=""https://www.baseball-reference.com/players/g/ganzech01.shtml"">Charlie Ganzel</a>",BSN,30,217,198,25,53,0,68,25,18,7,12,.268,.332,.343,.675,.331,1.02
"<a href=""https://www.baseball-reference.com/players/g/gastrha01.shtml"">Hank Gastright</a>",WAS,27,34,29,1,4,0,7,2,5,0,0,.138,.265,.241,.506,.260,.00
"<a href=""https://www.baseball-reference.com/players/g/geninfr01.shtml"">Frank Genins</a>",3,25,174,161,17,30,0,35,11,13,10,23,.186,.247,.217,.465,.226,-.62
"<a href=""https://www.baseball-reference.com/players/g/getzich01.shtml"">Pretzels Getzien</a>",SLN,28,48,45,3,9,1,12,4,3,0,10,.200,.250,.267,.517,.255,-.02
"<a href=""https://www.baseball-reference.com/players/g/gilbebi01.shtml"">Bill Gilbert</a>",BLN,24,6,6,0,2,0,3,1,0,0,3,.333,.333,.500,.833,.390,.04
"<a href=""https://www.baseball-reference.com/players/g/gilbepe01.shtml"">Pete Gilbert</a>",BLN,24,16,15,0,3,0,3,0,1,1,3,.200,.250,.200,.450,.229,.04
"<a href=""https://www.baseball-reference.com/players/g/glassja01.shtml"">Jack Glasscock</a>",SLN,34,617,566,83,151,3,197,72,44,26,19,.267,.327,.348,.675,.330,.00
"<a href=""https://www.baseball-reference.com/players/g/gleaski01.shtml"">Kid Gleason</a>",SLN,25,267,233,35,50,3,67,25,34,7,23,.215,.315,.288,.602,.304,.00
"<a href=""https://www.baseball-reference.com/players/g/godarjo01.shtml"">John Godar</a>",BLN,27,17,14,2,3,0,3,1,2,1,1,.214,.353,.214,.567,.307,.02
"<a href=""https://www.baseball-reference.com/players/g/gorege01.shtml"">George Gore</a>",2,38,336,266,56,64,0,81,15,67,22,22,.241,.399,.305,.703,.346,1.53
"<a href=""https://www.baseball-reference.com/players/g/grifffr01.shtml"">Frank Griffith</a>",CHN,19,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.02
"<a href=""https://www.baseball-reference.com/players/g/griffmi01.shtml"">Mike Griffin</a>",BRO,27,524,452,103,125,3,173,66,68,49,36,.277,.376,.383,.759,.372,3.97
"<a href=""https://www.baseball-reference.com/players/g/grimjo01.shtml"">John Grim</a>",LS3,24,389,370,40,90,1,117,36,13,18,24,.243,.280,.316,.596,.289,1.08
"<a href=""https://www.baseball-reference.com/players/g/gumbead01.shtml"">Ad Gumbert</a>",CHN,24,193,178,18,42,1,50,8,14,5,24,.236,.295,.281,.576,.286,.63
"<a href=""https://www.baseball-reference.com/players/g/gumbebi01.shtml"">Billy Gumbert</a>",PIT,26,19,18,2,2,0,4,1,0,2,4,.111,.158,.222,.380,.184,-.10
"<a href=""https://www.baseball-reference.com/players/g/gunsojo01.shtml"">Joe Gunson</a>",BLN,29,337,314,35,67,0,87,32,16,2,17,.213,.267,.277,.544,.268,.00
"<a href=""https://www.baseball-reference.com/players/h/haddoge01.shtml"">George Haddock</a>",BRO,25,171,158,23,28,0,36,11,12,2,31,.177,.240,.228,.468,.235,-.11
"<a href=""https://www.baseball-reference.com/players/h/haighed01.shtml"">Ed Haigh</a>",SLN,25,4,4,0,1,0,1,0,0,0,2,.250,.250,.250,.500,.242,-.04
"<a href=""https://www.baseball-reference.com/players/h/hallijo01.shtml"">Jocko Halligan</a>",2,23,323,279,52,77,4,111,55,42,11,33,.276,.375,.398,.772,.371,.57
"<a href=""https://www.baseball-reference.com/players/h/hallmbi01.shtml"">Bill Hallman</a>",PHI,25,624,586,106,171,2,224,84,32,19,52,.292,.335,.382,.717,.346,2.63
"<a href=""https://www.baseball-reference.com/players/h/hamilbi01.shtml"">Billy Hamilton</a>",PHI,26,643,554,132,183,3,227,53,81,57,29,.330,.423,.410,.833,.409,5.94
"<a href=""https://www.baseball-reference.com/players/h/hanlone01.shtml"">Ned Hanlon</a>",BLN,34,46,43,3,7,0,10,2,3,0,3,.163,.217,.233,.450,.222,-.35
"<a href=""https://www.baseball-reference.com/players/h/harrije01.shtml"">Jerry Harrington</a>",CIN,23,67,61,6,13,0,14,3,6,0,1,.213,.284,.230,.513,.262,.18
"<a href=""https://www.baseball-reference.com/players/h/hartbi01.shtml"">Bill Hart</a>",BRO,26,133,125,14,24,2,41,17,7,4,22,.192,.241,.328,.569,.271,.02
"<a href=""https://www.baseball-reference.com/players/h/hawkebi01.shtml"">Bill Hawke</a>",SLN,22,46,45,2,4,0,4,1,0,0,6,.089,.109,.089,.198,.102,.00
"<a href=""https://www.baseball-reference.com/players/h/hawlepi01.shtml"">Pink Hawley</a>",SLN,19,72,71,3,12,1,16,5,1,0,8,.169,.181,.225,.406,.194,-.28
"<a href=""https://www.baseball-reference.com/players/h/healyjo01.shtml"">Egyptian Healy</a>",2,25,37,34,3,8,0,11,1,3,0,4,.235,.297,.324,.621,.282,.16
"<a href=""https://www.baseball-reference.com/players/h/hemmige01.shtml"">George Hemming</a>",2,23,18,16,0,2,0,2,0,2,0,5,.125,.222,.125,.347,.192,.00
"<a href=""https://www.baseball-reference.com/players/h/hessto01.shtml"">Tom Hess</a>",BLN,16,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.03
"<a href=""https://www.baseball-reference.com/players/h/hollibu01.shtml"">Bug Holliday</a>",CIN,25,660,602,114,177,13,271,91,57,43,39,.294,.356,.450,.806,.383,4.74
"<a href=""https://www.baseball-reference.com/players/h/hollijo01.shtml"">John Hollison</a>",CHN,22,3,3,0,0,0,0,0,0,0,3,.000,.000,.000,.000,.000,-.07
"<a href=""https://www.baseball-reference.com/players/h/hoovebu01.shtml"">Buster Hoover</a>",CIN,29,56,51,7,9,0,9,2,5,1,4,.176,.250,.176,.426,.224,-.29
"<a href=""https://www.baseball-reference.com/players/h/hoydu01.shtml"">Dummy Hoy</a>",WAS,30,683,593,108,167,3,211,75,86,60,23,.282,.376,.356,.732,.363,3.03
"<a href=""https://www.baseball-reference.com/players/h/hutchbi01.shtml"">Bill Hutchison</a>",CHN,32,273,263,23,57,1,80,22,10,8,60,.217,.245,.304,.550,.263,.37
"<a href=""https://www.baseball-reference.com/players/i/inksbe01.shtml"">Bert Inks</a>",2,21,37,35,9,13,0,15,2,2,1,3,.371,.405,.429,.834,.392,.00
"<a href=""https://www.baseball-reference.com/players/j/jennihu01.shtml"">Hughie Jennings</a>",LS3,23,633,594,65,133,2,163,61,30,28,30,.224,.272,.274,.546,.270,.00
"<a href=""https://www.baseball-reference.com/players/j/johnsbi01.shtml"">Lefty Johnson</a>",BLN,30,17,15,2,2,0,2,2,2,0,0,.133,.235,.133,.369,.204,-.10
"<a href=""https://www.baseball-reference.com/players/j/jonesal01.shtml"">Alex Jones</a>",2,22,74,66,6,11,0,11,3,8,1,29,.167,.257,.167,.423,.226,-.17
"<a href=""https://www.baseball-reference.com/players/j/jonesbu01.shtml"">Bumpus Jones</a>",CIN,22,3,2,0,0,0,0,0,1,0,2,.000,.333,.000,.333,.254,-.01
"<a href=""https://www.baseball-reference.com/players/j/joycebi01.shtml"">Bill Joyce</a>",BRO,24,462,372,89,91,6,148,45,82,23,55,.245,.392,.398,.790,.388,.00
"<a href=""https://www.baseball-reference.com/players/k/keefeti01.shtml"">Tim Keefe</a>",PHI,35,131,117,6,10,1,15,3,13,1,47,.085,.183,.128,.311,.171,-.91
"<a href=""https://www.baseball-reference.com/players/k/keelewi01.shtml"">Willie Keeler</a>",NY1,20,57,53,7,17,0,20,6,3,5,3,.321,.368,.377,.746,.364,.00
"<a href=""https://www.baseball-reference.com/players/k/kellejo01.shtml"">Joe Kelley</a>",2,20,260,238,29,56,0,77,32,21,10,28,.235,.300,.324,.624,.273,.18
"<a href=""https://www.baseball-reference.com/players/k/kellyki01.shtml"">King Kelly</a>",BSN,34,320,281,40,53,2,66,41,39,24,32,.189,.288,.235,.522,.270,.15
"<a href=""https://www.baseball-reference.com/players/k/kennebr01.shtml"">Brickyard Kennedy</a>",BRO,24,90,85,12,14,0,21,11,4,3,8,.165,.211,.247,.458,.224,-.06
"<a href=""https://www.baseball-reference.com/players/k/killefr01.shtml"">Frank Killen</a>",WAS,21,216,186,27,37,4,61,23,26,2,61,.199,.310,.328,.638,.316,.00
"<a href=""https://www.baseball-reference.com/players/k/kilroma01.shtml"">Matt Kilroy</a>",WAS,26,11,10,0,2,0,2,0,1,0,0,.200,.273,.200,.473,.245,.02
"<a href=""https://www.baseball-reference.com/players/k/kingsi01.shtml"">Silver King</a>",NY1,24,180,163,26,34,2,50,23,16,1,26,.209,.283,.307,.590,.290,.00
"<a href=""https://www.baseball-reference.com/players/k/kinslto01.shtml"">Tom Kinslow</a>",BRO,26,260,246,37,75,2,109,40,13,4,17,.305,.342,.443,.785,.371,.00
"<a href=""https://www.baseball-reference.com/players/k/kittrma01.shtml"">Malachi Kittridge</a>",CHN,22,240,229,19,41,0,46,10,11,2,27,.179,.217,.201,.418,.209,.00
"<a href=""https://www.baseball-reference.com/players/k/klingbi01.shtml"">Bill Kling</a>",BLN,25,5,4,1,1,0,3,1,1,0,2,.250,.400,.750,1.150,.498,.07
"<a href=""https://www.baseball-reference.com/players/k/knausfr01.shtml"">Frank Knauss</a>",CIN,23,4,3,0,1,0,1,0,1,0,1,.333,.500,.333,.833,.433,.05
"<a href=""https://www.baseball-reference.com/players/k/knellph01.shtml"">Phil Knell</a>",2,27,109,102,12,11,0,11,2,6,0,33,.108,.165,.108,.273,.147,.00
"<a href=""https://www.baseball-reference.com/players/k/knowlji01.shtml"">Jimmy Knowles</a>",NY1,35,65,59,9,9,0,10,7,6,2,8,.153,.231,.169,.400,.211,-.36
"<a href=""https://www.baseball-reference.com/players/k/kuehnbi01.shtml"">Bill Kuehne</a>",4,33,354,339,26,57,1,76,40,14,7,45,.168,.203,.224,.428,.192,-1.61
"<a href=""https://www.baseball-reference.com/players/l/larkihe01.shtml"">Henry Larkin</a>",WAS,32,511,464,76,130,8,181,96,39,21,21,.280,.346,.390,.736,.357,3.19
"<a href=""https://www.baseball-reference.com/players/l/lathaar01.shtml"">Arlie Latham</a>",CIN,32,687,622,111,148,0,176,44,60,66,55,.238,.310,.283,.593,.297,1.94
"<a href=""https://www.baseball-reference.com/players/l/leona01.shtml""> Leonard</a>",SLN,?,1,0,0,0,0,0,0,1,1,0,.000,1.000,.000,1.000,.762,.03
"<a href=""https://www.baseball-reference.com/players/l/longhe01.shtml"">Herman Long</a>",BSN,26,698,646,115,181,6,244,78,44,57,36,.280,.334,.378,.712,.344,.00
"<a href=""https://www.baseball-reference.com/players/l/lowebo01.shtml"">Bobby Lowe</a>",BSN,26,520,475,79,115,3,154,57,37,36,47,.242,.308,.324,.632,.310,.00
"<a href=""https://www.baseball-reference.com/players/l/lubypa01.shtml"">Pat Luby</a>",CHN,23,176,163,14,31,2,44,20,12,3,27,.190,.250,.270,.520,.256,-.25
"<a href=""https://www.baseball-reference.com/players/l/lyonsde01.shtml"">Denny Lyons</a>",NY1,26,451,389,71,100,8,154,51,59,11,37,.257,.359,.396,.755,.367,2.77
"<a href=""https://www.baseball-reference.com/players/l/lyonsha01.shtml"">Harry Lyons</a>",NY1,26,445,411,67,98,0,107,53,33,25,29,.238,.297,.260,.557,.280,-.20
"<a href=""https://www.baseball-reference.com/players/m/mackco01.shtml"">Connie Mack</a>",PIT,29,373,346,39,84,1,104,31,21,11,22,.243,.298,.301,.598,.295,3.16
"<a href=""https://www.baseball-reference.com/players/m/mahonda01.shtml"">Dan Mahoney</a>",CIN,28,22,21,1,4,0,6,1,1,0,4,.190,.227,.286,.513,.245,.07
"<a href=""https://www.baseball-reference.com/players/m/mcaleji01.shtml"">Jimmy McAleer</a>",CL4,27,638,571,92,136,4,188,70,63,40,54,.238,.318,.329,.647,.319,2.16
