Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/boothed01.shtml"">Eddie Booth</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteboothed01"" style=""display:none;""></input><label for=""footnoteboothed01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivboothed01"">ELI, BR2</div></span>",?,146,144,19,35,0,49,13,2,0,1,.243,.253,.340,.594,.248,0.09
"<a href=""https://www.baseball-reference.com/players/b/boydbi01.shtml"">Bill Boyd</a>",BR2,20,230,228,31,63,1,79,30,2,1,4,.276,.283,.346,.629,.287,0.55
"<a href=""https://www.baseball-reference.com/players/b/brainas01.shtml"">Asa Brainard</a>",BL1,?,69,69,18,18,0,19,9,0,0,2,.261,.261,.275,.536,.252,-0.02
"<a href=""https://www.baseball-reference.com/players/b/brittji01.shtml"">Jim Britt</a>",BR2,?,248,240,29,47,0,50,13,8,1,14,.196,.222,.208,.430,.209,-0.35
"<a href=""https://www.baseball-reference.com/players/b/burdoja01.shtml"">Jack Burdock</a>",BR2,21,252,245,56,62,2,77,36,7,3,4,.253,.274,.314,.588,.272,0.00
"<a href=""https://www.baseball-reference.com/players/c/campbhu01.shtml"">H. Campbell</a>",ELI,?,87,86,9,13,0,15,7,1,1,1,.151,.161,.174,.335,.157,-0.37
"<a href=""https://www.baseball-reference.com/players/c/campbma01.shtml"">M. Campbell</a>",ELI,22,86,84,9,12,0,14,2,2,1,6,.143,.163,.167,.329,.158,-0.46
"<a href=""https://www.baseball-reference.com/players/c/careyto01.shtml"">Tom Carey</a>",BL1,26,292,291,76,98,1,125,55,1,2,4,.337,.339,.430,.769,.348,1.65
"<a href=""https://www.baseball-reference.com/players/c/clappjo01.shtml"">John Clapp</a>",PH1,21,206,204,36,62,1,79,27,2,4,2,.304,.311,.387,.698,.317,1.00
"<a href=""https://www.baseball-reference.com/players/c/clintji01.shtml"">Jim Clinton</a>",ELI,22,39,39,5,9,0,11,4,0,0,2,.231,.231,.282,.513,.234,-0.27
"<a href=""https://www.baseball-reference.com/players/c/cranefr01.shtml"">Fred Crane</a>",ELI,32,4,4,0,1,0,1,1,0,0,0,.250,.250,.250,.500,.237,0.00
"<a href=""https://www.baseball-reference.com/players/c/cravebi01.shtml"">Bill Craver</a>",BL1,29,199,197,45,57,0,72,26,2,5,3,.289,.296,.365,.662,.302,0.00
"<a href=""https://www.baseball-reference.com/players/c/cummica01.shtml"">C. Cummings</a>",BL1,24,197,192,30,48,0,53,36,5,1,5,.250,.269,.276,.545,.259,0.10
"<a href=""https://www.baseball-reference.com/players/c/cuthbne01.shtml"">Ned Cuthbert</a>",PH2,28,281,279,78,77,2,94,34,2,14,4,.276,.281,.337,.618,.282,-0.14
"<a href=""https://www.baseball-reference.com/players/d/dehlmhe01.shtml"">H. Dehlman</a>",BR2,?,230,219,50,52,0,59,18,11,5,9,.237,.274,.269,.543,.261,0.22
"<a href=""https://www.baseball-reference.com/players/d/devliji01.shtml"">Jim Devlin</a>",PH2,24,101,99,18,24,0,36,10,2,0,4,.242,.257,.364,.621,.276,-0.11
"<a href=""https://www.baseball-reference.com/players/d/donnejo01.shtml"">J. Donnelly</a>",WS5,22,138,137,15,35,0,37,19,1,0,0,.255,.261,.270,.531,.250,0.05
"<a href=""https://www.baseball-reference.com/players/d/doschhe01.shtml"">Herm Doscher</a>",BR2,20,6,6,1,1,0,1,1,0,0,0,.167,.167,.167,.333,.158,0.00
"<a href=""https://www.baseball-reference.com/players/e/eggleda01.shtml"">Dave Eggler</a>",NY2,24,272,266,82,90,0,111,35,6,3,2,.338,.353,.417,.770,.354,1.84
"<a href=""https://www.baseball-reference.com/players/e/eland01.shtml"">F. Ehlen</a>",BL4,21,3,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/f/farrojo01.shtml"">John Farrow</a>",ELI,19,48,48,2,8,0,9,3,0,0,3,.167,.167,.188,.354,.164,-0.43
"<a href=""https://www.baseball-reference.com/players/f/fergubo01.shtml"">Bob Ferguson</a>",BR2,28,232,228,36,59,0,72,25,4,1,8,.259,.272,.316,.587,.271,1.55
"<a href=""https://www.baseball-reference.com/players/f/fishech01.shtml"">C. Fisher</a>",PH1,28,257,253,50,66,1,79,37,4,2,5,.261,.272,.312,.585,.270,0.04
"<a href=""https://www.baseball-reference.com/players/f/fislewe01.shtml"">Wes Fisler</a>",PH1,29,220,218,44,75,1,97,41,2,3,2,.344,.350,.445,.795,.360,1.45
"<a href=""https://www.baseball-reference.com/players/f/fleetfr01.shtml"">Frank Fleet</a>",ELI,?,90,89,11,23,0,26,10,1,0,3,.258,.267,.292,.559,.261,0.00
"<a href=""https://www.baseball-reference.com/players/f/forceda01.shtml"">Davy Force</a>",BL1,23,242,233,77,85,0,97,30,9,1,1,.365,.388,.416,.805,.377,2.16
"<a href=""https://www.baseball-reference.com/players/f/frencbi01.shtml"">Bill French</a>",BL4,?,18,18,3,4,0,4,1,0,0,0,.222,.222,.222,.444,.210,0.01
"<a href=""https://www.baseball-reference.com/players/f/fulmech01.shtml"">Chick Fulmer</a>",PH2,22,238,236,42,66,1,86,38,2,3,4,.280,.286,.364,.650,.294,1.20
"<a href=""https://www.baseball-reference.com/players/g/gedneco01.shtml"">Count Gedney</a>",NY2,24,231,225,41,60,1,78,24,6,1,4,.267,.286,.347,.632,.289,1.14
"<a href=""https://www.baseball-reference.com/players/g/gerhajo01.shtml"">Joe Gerhardt</a>",WS5,18,57,57,6,12,0,15,9,0,0,6,.211,.211,.263,.474,.216,-0.41
"<a href=""https://www.baseball-reference.com/players/g/glennjo01.shtml"">John Glenn</a>",WS5,23,189,186,39,49,1,65,22,3,3,0,.263,.275,.349,.625,.283,0.19
"<a href=""https://www.baseball-reference.com/players/g/goldswa01.shtml"">W. Goldsmith</a>",BL4,24,4,4,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/g/greys01.shtml"">John Greason</a>",WS5,21,28,27,4,4,0,4,1,1,1,1,.148,.179,.148,.327,.163,-0.14
"<a href=""https://www.baseball-reference.com/players/h/hallge01.shtml"">George Hall</a>",BL1,24,170,168,44,58,0,72,31,2,0,1,.345,.353,.429,.782,.357,1.14
"<a href=""https://www.baseball-reference.com/players/h/hastisc01.shtml"">S. Hastings</a>",BL1,25,149,145,41,41,0,45,15,4,4,1,.283,.302,.310,.612,.290,0.36
"<a href=""https://www.baseball-reference.com/players/h/hatfijo01.shtml"">J. Hatfield</a>",NY2,25,258,255,54,78,2,101,46,3,2,2,.306,.314,.396,.710,.321,0.77
"<a href=""https://www.baseball-reference.com/players/h/hicksna01.shtml"">Nat Hicks</a>",NY2,28,128,120,12,29,1,37,14,8,2,0,.242,.289,.308,.597,.282,-0.04
"<a href=""https://www.baseball-reference.com/players/h/highadi01.shtml"">Dick Higham</a>",NY2,21,246,244,57,77,0,90,34,2,2,1,.316,.321,.369,.690,.319,0.48
"<a href=""https://www.baseball-reference.com/players/h/hinespa01.shtml"">Paul Hines</a>",WS5,18,182,181,33,60,1,75,29,1,0,2,.331,.335,.414,.750,.341,0.00
"<a href=""https://www.baseball-reference.com/players/h/holdsji01.shtml"">J. Holdsworth</a>",NY2,22,232,232,46,75,0,95,28,0,1,4,.323,.323,.409,.733,.332,1.04
"<a href=""https://www.baseball-reference.com/players/h/holliho01.shtml"">H. Hollingsh</a>",WS5,20,136,136,25,35,0,41,22,0,0,5,.257,.257,.301,.559,.257,-0.13
"<a href=""https://www.baseball-reference.com/players/h/hoopemi01.shtml"">Mike Hooper</a>",BL4,23,14,14,3,3,0,4,2,0,0,0,.214,.214,.286,.500,.225,-0.04
"<a href=""https://www.baseball-reference.com/players/j/johnsto01.shtml"">Tommy Johns</a>",BL4,21,4,4,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.12
"<a href=""https://www.baseball-reference.com/players/j/jones01.shtml"">Levin Jones</a>",BL4,25,4,4,0,3,0,3,1,0,0,0,.750,.750,.750,1.500,.710,0.12
"<a href=""https://www.baseball-reference.com/players/k/kernajo01.shtml"">Joe Kernan</a>",BL4,?,8,8,1,3,0,3,1,0,0,0,.375,.375,.375,.750,.355,0.02
"<a href=""https://www.baseball-reference.com/players/k/kesslhe01.shtml"">H. Kessler</a>",BR2,21,5,5,0,1,0,1,1,0,0,0,.200,.200,.200,.400,.189,-0.02
"<a href=""https://www.baseball-reference.com/players/k/kohlehe01.shtml"">Henry Kohler</a>",BL4,21,25,25,2,3,0,3,1,0,0,1,.120,.120,.120,.240,.114,-0.37
"<a href=""https://www.baseball-reference.com/players/l/laughbe01.shtml"">Ben Laughlin</a>",ELI,?,51,51,3,12,0,12,5,0,0,1,.235,.235,.235,.471,.223,-0.25
"<a href=""https://www.baseball-reference.com/players/l/lennobi01.shtml"">Bill Lennon</a>",BL4,28,19,19,2,4,0,4,2,0,0,0,.211,.211,.211,.421,.199,0.02
"<a href=""https://www.baseball-reference.com/players/l/leonaan01.shtml"">Andy Leonard</a>",BS1,27,302,300,81,96,0,121,60,2,27,0,.320,.325,.403,.728,.331,0.59
"<a href=""https://www.baseball-reference.com/players/l/lovetle01.shtml"">Len Lovett</a>",ELI,20,5,5,1,2,0,2,1,0,0,0,.400,.400,.400,.800,.379,0.05
"<a href=""https://www.baseball-reference.com/players/m/mackde01.shtml"">Denny Mack</a>",PH2,23,220,205,55,60,0,65,19,15,6,9,.293,.341,.317,.658,.319,0.50
"<a href=""https://www.baseball-reference.com/players/m/malonfe01.shtml"">Fergy Malone</a>",PH2,28,273,259,59,75,0,90,41,14,6,7,.290,.326,.347,.673,.317,1.27
"<a href=""https://www.baseball-reference.com/players/m/mannija01.shtml"">Jack Manning</a>",BS1,19,155,154,28,41,0,47,21,1,5,14,.266,.271,.305,.576,.267,-0.21
"<a href=""https://www.baseball-reference.com/players/m/martiph01.shtml"">P. Martin</a>",NY2,27,140,140,12,31,0,32,14,0,1,4,.221,.221,.229,.450,.212,-0.88
"<a href=""https://www.baseball-reference.com/players/m/mathebo01.shtml"">B. Mathews</a>",NY2,21,233,223,40,43,0,52,14,10,1,3,.193,.227,.233,.461,.220,0.00
"<a href=""https://www.baseball-reference.com/players/m/mcbridi01.shtml"">Dick McBride</a>",PH1,26,255,253,41,71,0,78,40,2,1,0,.281,.286,.308,.595,.278,0.12
"<a href=""https://www.baseball-reference.com/players/m/mcdoo01.shtml""> McDoolan</a>",BL4,?,4,4,1,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/m/mcgeami01.shtml"">Mike McGeary</a>",PH1,22,276,275,63,83,0,93,31,1,4,1,.302,.304,.338,.643,.299,0.00
"<a href=""https://www.baseball-reference.com/players/m/mcmuljo01.shtml"">J. McMullin</a>",PH1,24,235,227,54,62,0,71,28,8,9,4,.273,.298,.313,.611,.288,0.00
"<a href=""https://www.baseball-reference.com/players/m/mcveyca01.shtml"">Cal McVey</a>",BL1,23,195,192,49,73,2,94,35,3,2,2,.380,.390,.490,.879,.398,1.70
"<a href=""https://www.baseball-reference.com/players/m/meyerle01.shtml"">Levi Meyerle</a>",PH2,23,240,238,53,83,3,114,59,2,5,0,.349,.354,.479,.833,.372,1.59
"<a href=""https://www.baseball-reference.com/players/m/millsev01.shtml"">E. Mills</a>",BL1,28,264,262,64,87,0,125,56,2,1,1,.332,.337,.477,.814,.361,1.63
"<a href=""https://www.baseball-reference.com/players/m/murnati01.shtml"">Tim Murnane</a>",PH1,22,184,176,53,39,1,46,10,8,8,13,.222,.255,.261,.517,.246,-0.62
"<a href=""https://www.baseball-reference.com/players/n/nelsoca01.shtml"">Candy Nelson</a>",NY2,24,169,168,28,55,0,61,22,1,2,2,.327,.331,.363,.694,.324,0.00
"<a href=""https://www.baseball-reference.com/players/n/nevinal01.shtml"">Al Nevin</a>",ELI,22,56,55,7,11,0,16,1,1,0,4,.200,.214,.291,.505,.226,-0.27
"<a href=""https://www.baseball-reference.com/players/o/o'rouji01.shtml"">Jim O'Rourke</a>",BS1,22,295,280,79,98,1,126,49,15,9,3,.350,.383,.450,.833,.383,1.92
"<a href=""https://www.baseball-reference.com/players/p/paborch01.shtml"">C. Pabor</a>",BR2,26,234,228,36,82,0,97,41,6,2,3,.360,.376,.425,.802,.371,1.60
"<a href=""https://www.baseball-reference.com/players/p/pearcdi01.shtml"">D. Pearce</a>",BR2,37,270,262,42,72,1,81,23,8,3,2,.275,.296,.309,.605,.286,1.54
"<a href=""https://www.baseball-reference.com/players/p/phelpne01.shtml"">Nealy Phelps</a>",NY2,32,6,6,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/p/pikeli01.shtml"">Lip Pike</a>",BL1,28,293,285,71,90,4,133,51,8,8,4,.316,.334,.467,.801,.355,1.00
"<a href=""https://www.baseball-reference.com/players/p/popplge01.shtml"">G. Popplein</a>",BL4,32,4,4,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/r/radcljo01.shtml"">J. Radcliff</a>",BL1,25,248,244,59,70,0,75,33,4,0,2,.287,.298,.307,.606,.286,0.59
"<a href=""https://www.baseball-reference.com/players/r/reachal01.shtml"">Al Reach</a>",PH1,33,73,73,13,16,0,23,9,0,2,0,.219,.219,.315,.534,.237,0.20
"<a href=""https://www.baseball-reference.com/players/r/reachbo01.shtml"">Bob Reach</a>",WS5,29,5,5,1,1,0,1,0,0,0,0,.200,.200,.200,.400,.189,-0.08
"<a href=""https://www.baseball-reference.com/players/r/remseja01.shtml"">Jack Remsen</a>",BR2,23,209,207,29,61,1,81,29,2,1,2,.295,.301,.391,.693,.312,0.00
"<a href=""https://www.baseball-reference.com/players/r/rogerfr01.shtml"">F. Rogers</a>",BS1,?,11,11,2,4,0,5,3,0,0,2,.364,.364,.455,.818,.372,0.03
"<a href=""https://www.baseball-reference.com/players/r/ryanjo01.shtml"">Johnny Ryan</a>",PH2,19,8,8,1,2,0,2,1,0,0,0,.250,.250,.250,.500,.237,-0.01
"<a href=""https://www.baseball-reference.com/players/s/saylo01.shtml"">Lou Say</a>",BL4,19,12,12,1,2,0,2,2,0,0,0,.167,.167,.167,.333,.158,-0.08
"<a href=""https://www.baseball-reference.com/players/s/schafha01.shtml"">H. Schafer</a>",BS1,26,299,296,65,79,2,101,42,3,14,4,.267,.274,.341,.615,.280,-0.38
"<a href=""https://www.baseball-reference.com/players/s/selmafr01.shtml"">F. Sellman</a>",BL4,22,3,3,1,1,0,1,0,0,0,0,.333,.333,.333,.667,.316,0.03
"<a href=""https://www.baseball-reference.com/players/s/senseco01.shtml"">C. Sensender</a>",PH1,25,86,86,12,24,0,25,8,0,0,2,.279,.279,.291,.570,.268,0.01
"<a href=""https://www.baseball-reference.com/players/s/sheppjo01.shtml"">J. Sheppard</a>",BL4,?,11,11,1,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.16
"<a href=""https://www.baseball-reference.com/players/s/simpsma01.shtml"">M. Simpson</a>",BL4,?,15,15,4,2,0,2,2,0,0,0,.133,.133,.133,.267,.126,-0.06
"<a href=""https://www.baseball-reference.com/players/s/smithbi01.shtml"">Bill Smith</a>",BL4,?,23,23,2,4,0,4,1,0,0,0,.174,.174,.174,.348,.165,-0.23
"<a href=""https://www.baseball-reference.com/players/s/smithjo01.shtml"">John Smith</a>",BL4,?,19,19,2,2,0,2,1,0,0,1,.105,.105,.105,.211,.100,-0.36
"<a href=""https://www.baseball-reference.com/players/s/snydepo01.shtml"">Pop Snyder</a>",WS5,18,110,107,16,21,0,23,3,3,0,4,.196,.218,.215,.433,.208,-0.32
"<a href=""https://www.baseball-reference.com/players/s/spaldal01.shtml"">Al Spalding</a>",BS1,22,326,323,83,106,1,126,71,3,9,2,.328,.334,.390,.724,.334,1.14
"<a href=""https://www.baseball-reference.com/players/s/startjo01.shtml"">Joe Start</a>",NY2,30,256,252,42,67,1,84,29,4,1,0,.266,.277,.333,.611,.280,0.68
"<a href=""https://www.baseball-reference.com/players/s/stearbi01.shtml"">Bill Stearns</a>",WS5,20,137,133,22,24,0,24,8,4,1,9,.180,.204,.180,.385,.189,-0.53
"<a href=""https://www.baseball-reference.com/players/s/strated01.shtml"">Ed Stratton</a>",BL4,?,16,16,2,2,0,2,0,0,0,0,.125,.125,.125,.250,.118,-0.06
"<a href=""https://www.baseball-reference.com/players/s/suttoez01.shtml"">Ezra Sutton</a>",PH1,23,245,243,51,81,0,100,34,2,2,2,.333,.339,.412,.750,.343,1.60
"<a href=""https://www.baseball-reference.com/players/s/swandma01.shtml"">M. Swandell</a>",ELI,31,9,9,1,1,0,1,1,0,0,0,.111,.111,.111,.222,.105,-0.07
"<a href=""https://www.baseball-reference.com/players/s/sweasch01.shtml"">C. Sweasy</a>",BS1,25,4,4,0,1,0,1,0,0,0,0,.250,.250,.250,.500,.237,-0.01
"<a href=""https://www.baseball-reference.com/players/t/treacfr01.shtml"">Fred Treacey</a>",PH2,?,248,243,49,62,1,76,31,5,4,7,.255,.270,.313,.583,.269,-0.13
"<a href=""https://www.baseball-reference.com/players/w/wallho01.shtml"">Howard Wall</a>",WS5,18,4,3,1,1,0,1,0,1,0,0,.333,.500,.333,.833,.434,0.05
"<a href=""https://www.baseball-reference.com/players/w/waterfr01.shtml"">F. Waterman</a>",WS5,?,81,80,20,28,0,31,12,1,0,1,.350,.358,.388,.746,.348,0.04
"<a href=""https://www.baseball-reference.com/players/w/whitede01.shtml"">Deacon White</a>",BS1,25,311,311,79,122,1,158,77,0,19,2,.392,.392,.508,.900,.406,2.56
"<a href=""https://www.baseball-reference.com/players/w/whitewa01.shtml"">Warren White</a>",WS5,?,158,158,29,43,0,54,20,0,2,1,.272,.272,.342,.614,.278,0.10
"<a href=""https://www.baseball-reference.com/players/w/woltery01.shtml"">R. Wolters</a>",ELI,31,4,4,1,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/w/woodhre01.shtml"">Red Woodhead</a>",BL4,21,5,5,1,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/w/woodji01.shtml"">Jimmy Wood</a>",PH2,29,217,209,67,67,0,80,27,8,9,1,.321,.346,.383,.728,.340,0.93
"<a href=""https://www.baseball-reference.com/players/w/wordsfa01.shtml"">F. Wordsworth</a>",ELI,23,42,40,5,10,0,10,3,2,1,1,.250,.286,.250,.536,.263,-0.11
"<a href=""https://www.baseball-reference.com/players/w/wrighge01.shtml"">G. Wright</a>",BS1,26,332,323,99,125,3,165,43,9,9,2,.387,.404,.511,.914,.413,3.58
"<a href=""https://www.baseball-reference.com/players/w/wrighha01.shtml"">Harry Wright</a>",BS1,38,274,263,57,68,2,87,36,11,3,4,.259,.288,.331,.619,.287,-0.47
"<a href=""https://www.baseball-reference.com/players/y/yorkto01.shtml"">Tom York</a>",BL1,22,281,278,70,84,2,115,50,3,4,4,.302,.310,.414,.723,.324,1.39
"<a href=""https://www.baseball-reference.com/players/z/zettlge01.shtml"">G. Zettlein</a>",PH2,28,242,241,39,50,0,52,21,1,4,4,.207,.211,.216,.427,.201,-0.81
