Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/batiski01.shtml"">Kim Batiste</a>",PHI,26,214,209,17,49,1,58,13,1,1,32,.234,.239,.278,.517,.229,-1.98
"<a href=""https://www.baseball-reference.com/players/b/bautida01.shtml"">D. Bautista</a>",DET,22,102,99,12,23,4,41,15,3,1,18,.232,.255,.414,.669,.287,0.00
"<a href=""https://www.baseball-reference.com/players/b/bautijo01.shtml"">J. Bautista</a>",CHN,29,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/b/beanbi01.shtml"">Bill Bean</a>",SDN,30,146,135,7,29,0,36,14,7,0,25,.215,.248,.267,.515,.228,-1.29
"<a href=""https://www.baseball-reference.com/players/b/beckeri01.shtml"">Rich Becker</a>",MIN,22,112,98,12,26,1,32,8,13,6,25,.265,.351,.327,.678,.314,0.00
"<a href=""https://www.baseball-reference.com/players/b/beckro01.shtml"">Rod Beck</a>",SFN,25,3,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/b/bedrost01.shtml"">S. Bedrosian</a>",ATL,36,2,2,0,1,0,1,0,0,0,1,.500,.500,.500,1.000,.450,0.05
"<a href=""https://www.baseball-reference.com/players/b/bellde01.shtml"">Derek Bell</a>",SDN,25,466,434,54,135,14,197,54,29,24,88,.311,.354,.454,.808,.351,1.05
"<a href=""https://www.baseball-reference.com/players/b/belleal01.shtml"">Albert Belle</a>",CLE,27,480,412,90,147,36,294,101,58,9,71,.357,.438,.714,1.152,.476,5.71
"<a href=""https://www.baseball-reference.com/players/b/bellira01.shtml"">R. Belliard</a>",ATL,32,127,120,9,29,0,38,9,2,0,29,.242,.264,.317,.581,.254,-0.52
"<a href=""https://www.baseball-reference.com/players/b/bellja01.shtml"">Jay Bell</a>",PIT,28,487,424,68,117,9,187,45,49,2,82,.276,.353,.441,.794,.349,3.39
"<a href=""https://www.baseball-reference.com/players/b/bellju01.shtml"">Juan Bell</a>",MON,26,114,97,12,27,2,37,10,15,4,21,.278,.372,.381,.753,.342,0.74
"<a href=""https://www.baseball-reference.com/players/b/beltres01.shtml"">E. Beltre</a>",TEX,26,153,131,12,37,0,42,12,16,2,25,.282,.358,.321,.679,.314,-0.02
"<a href=""https://www.baseball-reference.com/players/b/benavfr01.shtml"">F. Benavides</a>",MON,28,90,85,8,16,0,23,6,3,0,15,.188,.222,.271,.493,.214,-1.10
"<a href=""https://www.baseball-reference.com/players/b/benesan01.shtml"">Andy Benes</a>",SDN,26,63,49,2,8,0,9,7,1,0,22,.163,.180,.184,.364,.165,-0.10
"<a href=""https://www.baseball-reference.com/players/b/benjami01.shtml"">M. Benjamin</a>",SFN,28,75,62,9,16,1,26,9,5,5,16,.258,.343,.419,.762,.334,1.28
"<a href=""https://www.baseball-reference.com/players/b/benzito01.shtml"">T. Benzinger</a>",SFN,31,352,328,32,87,9,131,31,17,2,84,.265,.304,.399,.703,.304,-0.60
"<a href=""https://www.baseball-reference.com/players/b/berroge01.shtml"">G. Berroa</a>",OAK,29,391,340,55,104,13,165,65,41,7,62,.306,.379,.485,.864,.376,0.00
"<a href=""https://www.baseball-reference.com/players/b/berryda01.shtml"">D. Berryhill</a>",BOS,30,276,255,30,67,6,106,34,19,0,59,.263,.312,.416,.727,.318,0.12
"<a href=""https://www.baseball-reference.com/players/b/berryse01.shtml"">Sean Berry</a>",MON,28,359,320,43,89,11,145,41,32,14,50,.278,.347,.453,.800,.343,0.00
"<a href=""https://www.baseball-reference.com/players/b/bicheda01.shtml"">D. Bichette</a>",COL,30,509,484,74,147,27,265,95,19,21,70,.304,.334,.548,.882,.374,0.00
"<a href=""https://www.baseball-reference.com/players/b/bielemi01.shtml"">M. Bielecki</a>",ATL,34,4,3,0,0,0,0,0,0,0,3,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/b/biggicr01.shtml"">Craig Biggio</a>",HOU,28,511,437,88,139,6,211,56,62,39,58,.318,.411,.483,.893,.394,4.62
"<a href=""https://www.baseball-reference.com/players/b/blackbu02.shtml"">Buddy Black</a>",SFN,37,22,17,0,1,0,1,1,0,0,5,.059,.059,.059,.118,.053,-0.22
"<a href=""https://www.baseball-reference.com/players/b/blairwi01.shtml"">Willie Blair</a>",COL,28,6,6,0,0,0,0,0,0,0,5,.000,.000,.000,.000,.000,-0.10
"<a href=""https://www.baseball-reference.com/players/b/blausje01.shtml"">Jeff Blauser</a>",ATL,28,434,380,56,98,6,145,45,38,1,64,.258,.329,.382,.710,.316,2.05
"<a href=""https://www.baseball-reference.com/players/b/blossgr01.shtml"">Greg Blosser</a>",BOS,23,15,11,2,1,0,1,1,4,0,4,.091,.333,.091,.424,.251,-0.06
"<a href=""https://www.baseball-reference.com/players/b/blowemi01.shtml"">Mike Blowers</a>",SEA,29,300,270,37,78,9,118,49,25,2,60,.289,.348,.437,.785,.343,0.95
"<a href=""https://www.baseball-reference.com/players/b/bogarti01.shtml"">Tim Bogar</a>",NYN,27,59,52,5,8,2,14,5,4,1,11,.154,.211,.269,.480,.206,-0.25
"<a href=""https://www.baseball-reference.com/players/b/boggswa01.shtml"">Wade Boggs</a>",NYA,36,434,366,61,125,11,179,55,61,2,29,.342,.433,.489,.922,.406,4.50
"<a href=""https://www.baseball-reference.com/players/b/bondsba01.shtml"">Barry Bonds</a>",SFN,29,474,391,89,122,37,253,81,74,29,43,.312,.426,.647,1.073,.442,6.24
"<a href=""https://www.baseball-reference.com/players/b/bonilbo01.shtml"">B. Bonilla</a>",NYN,31,460,403,60,117,20,203,67,55,1,101,.290,.374,.504,.878,.375,0.00
"<a href=""https://www.baseball-reference.com/players/b/boonebr01.shtml"">Bret Boone</a>",CIN,25,424,381,59,122,12,187,68,24,3,74,.320,.368,.491,.858,.372,0.00
"<a href=""https://www.baseball-reference.com/players/b/bordepa01.shtml"">Pat Borders</a>",TOR,31,311,295,24,73,3,97,26,15,1,50,.247,.284,.329,.613,.274,0.00
"<a href=""https://www.baseball-reference.com/players/b/bordimi01.shtml"">Mike Bordick</a>",OAK,28,440,391,38,99,2,131,37,38,7,44,.253,.320,.335,.655,.296,1.63
"<a href=""https://www.baseball-reference.com/players/b/borlato02.shtml"">Toby Borland</a>",PHI,25,3,3,0,0,0,0,1,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/b/boskish01.shtml"">Shawn Boskie</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteboskish01"" style=""display:none;""></input><label for=""footnoteboskish01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivboskish01"">CHN, PHI, SEA</div></span>",27,30,26,2,3,0,6,2,3,0,7,.115,.207,.231,.438,.167,0.06
"<a href=""https://www.baseball-reference.com/players/b/bostoda01.shtml"">Daryl Boston</a>",NYA,31,84,77,11,14,4,28,14,6,0,20,.182,.250,.364,.614,.270,-0.63
"<a href=""https://www.baseball-reference.com/players/b/botteke01.shtml"">K. Bottenfield</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebotteke01"" style=""display:none;""></input><label for=""footnotebotteke01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbotteke01"">COL, SFN</div></span>",25,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/b/bouchde01.shtml"">D. Boucher</a>",MON,26,4,3,1,1,0,2,0,0,0,1,.333,.333,.667,1.000,.418,0.08
"<a href=""https://www.baseball-reference.com/players/b/bournra01.shtml"">R. Bournigal</a>",LAN,28,132,116,2,26,0,31,11,9,0,5,.224,.291,.267,.559,.257,-0.96
"<a href=""https://www.baseball-reference.com/players/b/bowenry01.shtml"">Ryan Bowen</a>",FLO,26,16,14,2,5,0,7,0,1,0,4,.357,.400,.500,.900,.395,0.24
"<a href=""https://www.baseball-reference.com/players/b/bowieji01.shtml"">Jim Bowie</a>",OAK,29,15,14,0,3,0,3,0,0,0,2,.214,.214,.214,.429,.193,-0.15
"<a href=""https://www.baseball-reference.com/players/b/braggda01.shtml"">Darren Bragg</a>",SEA,24,21,19,4,3,0,4,2,2,0,5,.158,.238,.211,.449,.188,0.00
"<a href=""https://www.baseball-reference.com/players/b/bransje01.shtml"">Jeff Branson</a>",CIN,27,116,109,18,31,6,55,16,5,0,16,.284,.316,.505,.820,.345,0.49
"<a href=""https://www.baseball-reference.com/players/b/brantje01.shtml"">J. Brantley</a>",CIN,30,4,3,0,0,0,0,0,1,0,1,.000,.250,.000,.250,.179,0.00
"<a href=""https://www.baseball-reference.com/players/b/breamsi01.shtml"">Sid Bream</a>",HOU,33,70,61,7,21,0,26,7,9,0,9,.344,.429,.426,.855,.382,0.37
"<a href=""https://www.baseball-reference.com/players/b/brinkbr01.shtml"">Brad Brink</a>",SFN,29,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.01
"<a href=""https://www.baseball-reference.com/players/b/brocado01.shtml"">Doug Brocail</a>",SDN,27,2,2,2,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.01
"<a href=""https://www.baseball-reference.com/players/b/brognri01.shtml"">Rico Brogna</a>",NYN,24,138,131,16,46,7,82,20,6,1,29,.351,.380,.626,1.006,.427,0.00
"<a href=""https://www.baseball-reference.com/players/b/brookhu01.shtml"">Hubie Brooks</a>",KCA,37,67,61,5,14,1,19,14,2,1,10,.230,.239,.311,.550,.236,-0.68
"<a href=""https://www.baseball-reference.com/players/b/brosisc01.shtml"">S. Brosius</a>",OAK,27,360,324,31,77,14,135,49,24,2,57,.238,.289,.417,.706,.306,0.63
"<a href=""https://www.baseball-reference.com/players/b/brownja03.shtml"">Jarvis Brown</a>",ATL,27,16,15,3,2,1,6,1,0,0,2,.133,.133,.400,.533,.216,-0.30
"<a href=""https://www.baseball-reference.com/players/b/brownje01.shtml"">Jerry Browne</a>",FLO,28,388,329,42,97,3,131,30,52,3,23,.295,.392,.398,.790,.355,2.43
"<a href=""https://www.baseball-reference.com/players/b/brownto05.shtml"">Tom Browning</a>",CIN,34,16,14,1,2,0,3,0,0,0,6,.143,.143,.214,.357,.154,-0.03
"<a href=""https://www.baseball-reference.com/players/b/brumfja01.shtml"">J. Brumfield</a>",CIN,29,141,122,36,38,4,64,11,15,6,18,.311,.381,.525,.906,.390,0.99
"<a href=""https://www.baseball-reference.com/players/b/brumlmi02.shtml"">Mike Brumley</a>",OAK,31,26,25,0,6,0,6,2,1,0,8,.240,.269,.240,.509,.235,-0.36
"<a href=""https://www.baseball-reference.com/players/b/brunato01.shtml"">T. Brunansky</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebrunato01"" style=""display:none;""></input><label for=""footnotebrunato01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbrunato01"">ML4, BOS</div></span>",33,233,205,24,48,10,92,34,24,0,57,.234,.309,.449,.758,.322,-0.22
"<a href=""https://www.baseball-reference.com/players/b/buckega02.shtml"">Gary Buckels</a>",SLN,28,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/b/buechst01.shtml"">S. Buechele</a>",CHN,32,387,339,33,82,14,137,52,39,1,80,.242,.325,.404,.729,.321,-0.40
"<a href=""https://www.baseball-reference.com/players/b/buforda01.shtml"">Damon Buford</a>",BAL,24,2,2,2,1,0,1,0,0,0,1,.500,.500,.500,1.000,.450,0.03
"<a href=""https://www.baseball-reference.com/players/b/buhneja01.shtml"">Jay Buhner</a>",SEA,29,436,358,74,100,21,194,68,66,0,63,.279,.394,.542,.936,.400,2.80
"<a href=""https://www.baseball-reference.com/players/b/bulliji01.shtml"">J. Bullinger</a>",CHN,28,29,22,0,3,0,5,4,2,0,8,.136,.208,.227,.436,.202,0.12
"<a href=""https://www.baseball-reference.com/players/b/burbada01.shtml"">Dave Burba</a>",SFN,27,3,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/b/burkejo03.shtml"">John Burkett</a>",SFN,29,55,51,1,3,0,3,0,1,0,21,.059,.077,.059,.136,.066,-0.51
"<a href=""https://www.baseball-reference.com/players/b/burksel01.shtml"">Ellis Burks</a>",COL,29,165,149,33,48,13,101,24,16,3,39,.322,.388,.678,1.066,.441,1.43
"<a href=""https://www.baseball-reference.com/players/b/burnije01.shtml"">J. Burnitz</a>",NYN,25,168,143,26,34,3,47,15,23,1,45,.238,.347,.329,.676,.314,0.00
"<a href=""https://www.baseball-reference.com/players/b/butlebr01.shtml"">Brett Butler</a>",LAN,37,496,417,79,131,8,186,33,68,27,52,.314,.411,.446,.857,.383,0.00
"<a href=""https://www.baseball-reference.com/players/b/butlero01.shtml"">Rob Butler</a>",TOR,24,88,74,13,13,0,15,5,7,0,8,.176,.250,.203,.453,.216,-0.83
"<a href=""https://www.baseball-reference.com/players/c/caminke01.shtml"">Ken Caminiti</a>",HOU,31,454,406,63,115,18,201,75,43,4,71,.283,.352,.495,.847,.357,0.00
"<a href=""https://www.baseball-reference.com/players/c/campbmi01.shtml"">M. Campbell</a>",SDN,30,3,3,0,1,0,1,2,0,0,1,.333,.333,.333,.667,.300,0.05
"<a href=""https://www.baseball-reference.com/players/c/candito01.shtml"">T. Candiotti</a>",LAN,36,58,50,2,7,0,8,3,1,0,9,.140,.157,.160,.317,.144,0.00
"<a href=""https://www.baseball-reference.com/players/c/cangejo01.shtml"">J. Cangelosi</a>",NYN,31,135,111,14,28,0,32,4,19,5,20,.252,.371,.288,.660,.313,0.62
"<a href=""https://www.baseball-reference.com/players/c/cansejo01.shtml"">Jose Canseco</a>",TEX,29,505,429,88,121,31,237,90,69,15,114,.282,.386,.552,.939,.398,0.00
"<a href=""https://www.baseball-reference.com/players/c/carrahe01.shtml"">H. Carrasco</a>",CIN,24,6,6,0,0,0,0,0,0,0,4,.000,.000,.000,.000,.000,-0.09
"<a href=""https://www.baseball-reference.com/players/c/carrch02.shtml"">Chuck Carr</a>",FLO,26,468,433,61,114,2,143,30,22,32,71,.263,.305,.330,.635,.285,0.00
"<a href=""https://www.baseball-reference.com/players/c/carrema01.shtml"">Mark Carreon</a>",SFN,30,111,100,8,27,3,40,20,7,0,20,.270,.324,.400,.724,.319,0.00
"<a href=""https://www.baseball-reference.com/players/c/carrima01.shtml"">M. Carrillo</a>",FLO,31,146,136,13,34,0,41,9,9,3,31,.250,.295,.301,.596,.271,-1.31
"<a href=""https://www.baseball-reference.com/players/c/cartean01.shtml"">Andy Carter</a>",PHI,25,6,6,0,0,0,0,0,0,0,3,.000,.000,.000,.000,.000,-0.09
"<a href=""https://www.baseball-reference.com/players/c/cartejo01.shtml"">Joe Carter</a>",TOR,34,483,435,70,118,27,228,103,33,11,64,.271,.317,.524,.841,.349,0.65
"<a href=""https://www.baseball-reference.com/players/c/castifr01.shtml"">F. Castillo</a>",CHN,25,10,9,0,0,0,0,0,1,0,4,.000,.100,.000,.100,.072,-0.07
"<a href=""https://www.baseball-reference.com/players/c/castiju02.shtml"">J. Castillo</a>",NYN,24,5,5,0,1,0,1,1,0,0,1,.200,.200,.200,.400,.180,0.00
"<a href=""https://www.baseball-reference.com/players/c/castivi02.shtml"">V. Castilla</a>",COL,26,141,130,16,43,3,65,18,7,2,23,.331,.357,.500,.857,.365,0.00
"<a href=""https://www.baseball-reference.com/players/c/cedenan01.shtml"">A. Cedeno</a>",HOU,24,380,342,38,90,9,143,49,29,1,79,.263,.334,.418,.752,.318,0.00
"<a href=""https://www.baseball-reference.com/players/c/cedendo01.shtml"">D. Cedeno</a>",TOR,25,114,97,14,19,0,27,10,10,1,31,.196,.261,.278,.540,.243,0.00
"<a href=""https://www.baseball-reference.com/players/c/chambwe01.shtml"">W. Chamberlain</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotechambwe01"" style=""display:none;""></input><label for=""footnotechambwe01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivchambwe01"">PHI, BOS</div></span>",28,248,233,20,61,6,95,26,15,0,50,.262,.306,.408,.714,.303,0.06
"<a href=""https://www.baseball-reference.com/players/c/cianfar01.shtml"">A. Cianfrocco</a>",SDN,27,156,146,9,32,4,52,13,3,2,39,.219,.252,.356,.608,.265,-0.18
"<a href=""https://www.baseball-reference.com/players/c/cimorfr01.shtml"">F. Cimorelli</a>",SLN,25,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/c/cirilje01.shtml"">Jeff Cirillo</a>",ML4,24,139,126,17,30,3,48,12,11,0,16,.238,.309,.381,.690,.308,0.00
"<a href=""https://www.baseball-reference.com/players/c/clarkda05.shtml"">Dave Clark</a>",PIT,31,249,223,37,66,10,109,46,22,2,48,.296,.355,.489,.844,.365,0.00
"<a href=""https://www.baseball-reference.com/players/c/clarkph02.shtml"">Phil Clark</a>",SDN,26,160,149,14,32,5,53,20,5,1,17,.215,.250,.356,.606,.261,-0.66
"<a href=""https://www.baseball-reference.com/players/c/clarkwi02.shtml"">Will Clark</a>",TEX,30,469,389,73,128,13,195,80,71,5,59,.329,.431,.501,.932,.402,3.60
"<a href=""https://www.baseball-reference.com/players/c/claytro01.shtml"">R. Clayton</a>",SFN,24,423,385,38,91,3,126,30,30,23,74,.236,.295,.327,.623,.278,0.00
"<a href=""https://www.baseball-reference.com/players/c/colbrgr01.shtml"">G. Colbrunn</a>",FLO,24,168,155,17,47,6,75,31,9,1,27,.303,.345,.484,.829,.359,0.00
"<a href=""https://www.baseball-reference.com/players/c/coleal01.shtml"">Alex Cole</a>",MIN,28,398,345,68,102,4,139,23,44,29,60,.296,.375,.403,.778,.348,1.73
"<a href=""https://www.baseball-reference.com/players/c/colemvi01.shtml"">V. Coleman</a>",KCA,32,477,438,61,105,2,149,33,29,50,72,.240,.285,.340,.626,.277,-1.55
"<a href=""https://www.baseball-reference.com/players/c/colesda01.shtml"">D. Coles</a>",TOR,32,156,143,15,30,4,50,15,10,0,25,.210,.263,.350,.612,.269,-0.26
"<a href=""https://www.baseball-reference.com/players/c/coninje01.shtml"">Jeff Conine</a>",FLO,28,496,451,60,144,18,237,82,40,1,92,.319,.373,.525,.898,.385,2.87
"<a href=""https://www.baseball-reference.com/players/c/cookest01.shtml"">Steve Cooke</a>",PIT,24,47,42,2,8,0,9,0,0,0,12,.190,.190,.214,.405,.180,-0.01
"<a href=""https://www.baseball-reference.com/players/c/coolbsc01.shtml"">S. Coolbaugh</a>",SLN,28,23,21,4,4,2,10,6,1,0,4,.190,.217,.476,.694,.282,-0.02
"<a href=""https://www.baseball-reference.com/players/c/coopesc01.shtml"">Scott Cooper</a>",BOS,26,406,369,49,104,13,167,53,30,0,65,.282,.333,.453,.786,.340,1.88
"<a href=""https://www.baseball-reference.com/players/c/corajo01.shtml"">Joey Cora</a>",CHA,29,368,312,55,86,2,113,30,38,8,32,.276,.353,.362,.715,.324,0.00
"<a href=""https://www.baseball-reference.com/players/c/cordewi01.shtml"">Wil Cordero</a>",MON,22,467,415,65,122,15,203,63,41,16,62,.294,.363,.489,.853,.369,0.00
"<a href=""https://www.baseball-reference.com/players/c/cormirh01.shtml"">R. Cormier</a>",SLN,27,16,14,2,4,0,4,1,1,0,2,.286,.375,.286,.661,.316,0.00
"<a href=""https://www.baseball-reference.com/players/c/correro01.shtml"">Rod Correia</a>",CAL,26,19,17,4,4,0,5,0,0,0,0,.235,.316,.294,.610,.286,-0.05
"<a href=""https://www.baseball-reference.com/players/c/crimch01.shtml"">Chuck Crim</a>",CHN,32,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/c/cruzfa01.shtml"">Fausto Cruz</a>",OAK,22,32,28,2,3,0,3,0,4,0,6,.107,.219,.107,.326,.174,-0.35
"<a href=""https://www.baseball-reference.com/players/c/cummimi01.shtml"">M. Cummings</a>",PIT,22,92,86,11,21,1,28,12,4,0,18,.244,.283,.326,.608,.272,0.00
"<a href=""https://www.baseball-reference.com/players/c/curtich01.shtml"">Chad Curtis</a>",CAL,25,506,453,67,116,11,180,50,37,25,69,.256,.317,.397,.714,.315,2.10
"<a href=""https://www.baseball-reference.com/players/c/cuylemi01.shtml"">Milt Cuyler</a>",DET,25,134,116,20,28,1,36,11,13,5,21,.241,.318,.310,.629,.288,0.08
"<a href=""https://www.baseball-reference.com/players/d/dalesma01.shtml"">M. Dalesandro</a>",CAL,26,27,25,5,5,1,9,2,2,0,4,.200,.259,.360,.619,.273,-0.35
"<a href=""https://www.baseball-reference.com/players/d/darliro01.shtml"">Ron Darling</a>",OAK,33,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/d/daultda01.shtml"">D. Daulton</a>",PHI,32,292,257,43,77,15,141,56,33,4,43,.300,.380,.549,.929,.397,0.00
"<a href=""https://www.baseball-reference.com/players/d/davisbu02.shtml"">Butch Davis</a>",TEX,36,17,17,2,4,0,7,0,0,1,3,.235,.235,.412,.647,.274,-0.10
"<a href=""https://www.baseball-reference.com/players/d/davisch01.shtml"">Chili Davis</a>",CAL,34,468,392,72,122,26,220,84,69,3,84,.311,.410,.561,.971,.410,3.07
"<a href=""https://www.baseball-reference.com/players/d/daviser01.shtml"">Eric Davis</a>",DET,32,138,120,19,22,3,35,13,18,5,45,.183,.290,.292,.582,.271,-0.26
"<a href=""https://www.baseball-reference.com/players/d/davisru01.shtml"">Russ Davis</a>",NYA,24,14,14,0,2,0,2,1,0,0,4,.143,.143,.143,.286,.128,-0.26
"<a href=""https://www.baseball-reference.com/players/d/dawsoan01.shtml"">Andre Dawson</a>",BOS,39,306,292,34,70,16,136,48,9,2,53,.240,.271,.466,.737,.310,-1.06
"<a href=""https://www.baseball-reference.com/players/d/delgaca01.shtml"">C. Delgado</a>",TOR,22,159,130,17,28,9,57,24,25,1,46,.215,.352,.438,.791,.342,-0.61
"<a href=""https://www.baseball-reference.com/players/d/deshide01.shtml"">D. DeShields</a>",LAN,25,376,320,51,80,2,103,33,54,27,53,.250,.357,.322,.679,.317,1.68
"<a href=""https://www.baseball-reference.com/players/d/destror01.shtml"">O. Destrade</a>",FLO,32,152,130,12,27,5,46,15,19,1,32,.208,.316,.354,.670,.301,-0.39
