Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/bakerfr01.shtml"">H. Baker</a>",NYA,33,622,567,70,166,10,220,83,44,13,18,.293,.346,.388,.734,.351,4.02
"<a href=""https://www.baseball-reference.com/players/b/bancrda01.shtml"">D. Bancroft</a>",PHI,28,375,335,45,91,0,118,25,31,8,30,.272,.333,.352,.686,.329,0.00
"<a href=""https://www.baseball-reference.com/players/b/barbawa01.shtml"">W. Barbare</a>",PIT,27,328,293,34,80,1,104,34,18,11,18,.273,.317,.355,.672,.321,0.86
"<a href=""https://www.baseball-reference.com/players/b/barbetu01.shtml"">T. Barber</a>",CHN,25,255,230,26,72,0,89,21,14,7,17,.313,.355,.387,.742,.353,0.94
"<a href=""https://www.baseball-reference.com/players/b/barneje01.shtml"">Jesse Barnes</a>",NY1,26,128,120,14,32,0,39,14,1,0,8,.267,.273,.325,.598,.282,0.00
"<a href=""https://www.baseball-reference.com/players/b/barryja01.shtml"">Jack Barry</a>",BOS,32,125,108,13,26,0,33,2,5,2,5,.241,.293,.306,.599,.290,0.02
"<a href=""https://www.baseball-reference.com/players/b/baynebi01.shtml"">Bill Bayne</a>",SLA,20,5,5,0,2,0,2,0,0,0,3,.400,.400,.400,.800,.380,0.04
"<a href=""https://www.baseball-reference.com/players/b/bentoru01.shtml"">Rube Benton</a>",NY1,29,70,67,5,13,1,16,7,0,0,8,.194,.194,.239,.433,.205,-0.03
"<a href=""https://www.baseball-reference.com/players/b/bigbeca01.shtml"">C. Bigbee</a>",PIT,24,525,478,61,132,2,157,27,37,31,26,.276,.332,.328,.660,.319,2.14
"<a href=""https://www.baseball-reference.com/players/b/billijo01.shtml"">J. Billings</a>",SLA,27,82,76,9,15,0,18,3,1,0,12,.197,.218,.237,.455,.218,-0.15
"<a href=""https://www.baseball-reference.com/players/b/blackfr01.shtml"">F. Blackwell</a>",PIT,27,72,65,3,14,0,17,4,3,0,9,.215,.261,.262,.522,.254,-0.20
"<a href=""https://www.baseball-reference.com/players/b/blackle01.shtml"">L. Blackburne</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteblackle01"" style=""display:none;""></input><label for=""footnoteblackle01"" class=""footnoteLabel"">2</label><div id=""footnoteDivblackle01"">BSN, PHI</div></span>",32,417,371,37,79,2,110,23,16,5,29,.213,.249,.296,.546,.255,-0.96
"<a href=""https://www.baseball-reference.com/players/b/bodiepi01.shtml"">Ping Bodie</a>",NYA,31,532,475,45,132,6,193,59,36,15,46,.278,.334,.406,.740,.352,2.38
"<a href=""https://www.baseball-reference.com/players/b/boeckto01.shtml"">Tony Boeckel</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteboeckto01"" style=""display:none;""></input><label for=""footnoteboeckto01"" class=""footnoteLabel"">2</label><div id=""footnoteDivboeckto01"">PIT, BSN</div></span>",26,583,517,60,129,1,166,42,53,21,33,.250,.322,.321,.643,.302,0.66
"<a href=""https://www.baseball-reference.com/players/b/bolanbe01.shtml"">B. Boland</a>",DET,27,85,74,2,8,0,11,4,8,0,18,.108,.195,.149,.344,.179,-0.38
"<a href=""https://www.baseball-reference.com/players/b/boldebi01.shtml"">Bill Bolden</a>",SLN,26,3,3,0,1,0,1,0,0,0,0,.333,.333,.333,.667,.317,0.03
"<a href=""https://www.baseball-reference.com/players/b/booneda01.shtml"">Dan Boone</a>",PHA,24,4,4,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.08
"<a href=""https://www.baseball-reference.com/players/b/bowench01.shtml"">Chick Bowen</a>",NY1,21,6,5,0,1,0,1,1,1,0,2,.200,.333,.200,.533,.280,-0.02
"<a href=""https://www.baseball-reference.com/players/b/bressru01.shtml"">R. Bressler</a>",CIN,24,197,165,22,34,2,51,17,23,2,15,.206,.311,.309,.620,.305,0.20
"<a href=""https://www.baseball-reference.com/players/b/bronkhe01.shtml"">H. Bronkie</a>",SLA,34,226,196,23,50,0,64,14,23,2,23,.255,.336,.327,.663,.322,0.65
"<a href=""https://www.baseball-reference.com/players/b/burnsge01.shtml"">George Burns</a>",NY1,29,624,534,86,162,2,216,46,82,40,37,.303,.396,.404,.801,.384,5.12
"<a href=""https://www.baseball-reference.com/players/b/burnsge02.shtml"">George Burns</a>",PHA,26,507,470,63,139,8,210,57,19,15,18,.296,.339,.447,.786,.371,0.00
"<a href=""https://www.baseball-reference.com/players/b/burrudi01.shtml"">Dick Burrus</a>",PHA,21,206,194,17,50,0,61,8,9,2,25,.258,.294,.314,.609,.291,-0.70
"<a href=""https://www.baseball-reference.com/players/b/bushdo01.shtml"">Donie Bush</a>",DET,31,602,509,82,124,0,147,26,75,22,36,.244,.343,.289,.632,.313,0.60
"<a href=""https://www.baseball-reference.com/players/b/bushjo01.shtml"">B. Bush</a>",BOS,26,5,5,1,2,0,2,2,0,0,1,.400,.400,.400,.800,.380,0.00
"<a href=""https://www.baseball-reference.com/players/c/cadorle01.shtml"">Leon Cadore</a>",BRO,27,89,87,4,14,0,16,7,2,0,21,.161,.180,.184,.364,.175,-0.32
"<a href=""https://www.baseball-reference.com/players/c/cadyhi01.shtml"">Hick Cady</a>",PHI,33,106,98,6,21,1,30,19,4,1,8,.214,.252,.306,.559,.268,-0.27
"<a href=""https://www.baseball-reference.com/players/c/caldwra02.shtml"">Ray Caldwell</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotecaldwra02"" style=""display:none;""></input><label for=""footnotecaldwra02"" class=""footnoteLabel"">2</label><div id=""footnoteDivcaldwra02"">BOS, CLE</div></span>",31,74,71,9,21,0,28,6,0,0,13,.296,.296,.394,.690,.305,0.43
"<a href=""https://www.baseball-reference.com/players/c/callale01.shtml"">Leo Callahan</a>",PHI,28,271,235,26,54,1,79,9,29,5,19,.230,.317,.336,.653,.316,-0.15
"<a href=""https://www.baseball-reference.com/players/c/cantwmi01.shtml"">M. Cantwell</a>",PHI,25,9,9,1,2,0,2,2,0,0,3,.222,.222,.222,.444,.211,-0.01
"<a href=""https://www.baseball-reference.com/players/c/careyma01.shtml"">Max Carey</a>",PIT,29,275,244,41,75,0,89,9,25,18,24,.307,.376,.365,.741,.358,0.00
"<a href=""https://www.baseball-reference.com/players/c/carlsha01.shtml"">Hal Carlson</a>",PIT,27,46,43,3,7,0,10,3,1,0,14,.163,.200,.233,.433,.209,0.00
"<a href=""https://www.baseball-reference.com/players/c/carrodi02.shtml"">D. Carroll</a>",BSN,28,59,49,10,13,0,18,7,7,5,1,.265,.379,.367,.747,.363,0.43
"<a href=""https://www.baseball-reference.com/players/c/cartepa01.shtml"">Paul Carter</a>",CHN,25,26,26,2,7,0,7,2,0,0,4,.269,.269,.269,.538,.256,0.09
"<a href=""https://www.baseball-reference.com/players/c/catonho01.shtml"">Howdy Caton</a>",PIT,24,120,102,13,18,0,23,5,12,2,10,.176,.263,.225,.489,.245,-0.37
"<a href=""https://www.baseball-reference.com/players/c/causere01.shtml"">Red Causey</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotecausere01"" style=""display:none;""></input><label for=""footnotecausere01"" class=""footnoteLabel"">2</label><div id=""footnoteDivcausere01"">NY1, BSN</div></span>",25,64,59,5,7,0,9,4,2,0,19,.119,.148,.153,.300,.133,0.00
"<a href=""https://www.baseball-reference.com/players/c/cavanjo01.shtml"">J. Cavanaugh</a>",PHI,19,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/c/chapmra01.shtml"">Ray Chapman</a>",CLE,28,517,433,75,130,3,182,53,31,18,38,.300,.351,.420,.772,.365,2.82
"<a href=""https://www.baseball-reference.com/players/c/chaseha01.shtml"">Hal Chase</a>",NY1,36,443,408,58,116,5,162,45,17,16,40,.284,.318,.397,.715,.338,1.26
"<a href=""https://www.baseball-reference.com/players/c/chenela01.shtml"">Larry Cheney</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotechenela01"" style=""display:none;""></input><label for=""footnotechenela01"" class=""footnoteLabel"">3</label><div id=""footnoteDivchenela01"">BRO, BSN, PHI</div></span>",33,45,43,1,6,0,6,2,2,0,8,.140,.178,.140,.317,.159,-0.21
"<a href=""https://www.baseball-reference.com/players/c/chrisll01.shtml"">L. Christenb</a>",BSN,25,34,31,5,9,0,10,4,2,0,2,.290,.333,.323,.656,.316,0.08
"<a href=""https://www.baseball-reference.com/players/c/cicoted01.shtml"">E. Cicotte</a>",CHA,35,119,99,5,20,0,22,8,9,0,18,.202,.269,.222,.491,.244,0.07
"<a href=""https://www.baseball-reference.com/players/c/clarkni01.shtml"">Nig Clarke</a>",PHI,36,68,62,4,15,0,18,2,4,1,5,.242,.299,.290,.589,.287,0.08
"<a href=""https://www.baseball-reference.com/players/c/clemove01.shtml"">V. Clemons</a>",SLN,27,270,239,14,63,2,86,22,26,4,13,.264,.336,.360,.696,.335,2.24
"<a href=""https://www.baseball-reference.com/players/c/cobbty01.shtml"">Ty Cobb</a>",DET,32,545,497,92,191,1,256,70,38,28,22,.384,.429,.515,.944,.443,5.49
"<a href=""https://www.baseball-reference.com/players/c/collied01.shtml"">E. Collins</a>",CHA,32,628,518,87,165,4,210,80,68,33,27,.319,.400,.405,.805,.386,5.10
"<a href=""https://www.baseball-reference.com/players/c/collipa01.shtml"">Pat Collins</a>",SLA,22,25,21,2,3,0,4,1,4,0,2,.143,.280,.190,.470,.248,-0.05
"<a href=""https://www.baseball-reference.com/players/c/collish01.shtml"">S. Collins</a>",CHA,33,195,179,21,50,1,65,16,7,3,11,.279,.317,.363,.681,.324,0.21
"<a href=""https://www.baseball-reference.com/players/c/cooneji02.shtml"">Jimmy Cooney</a>",NY1,24,15,14,3,3,0,3,1,0,0,0,.214,.214,.214,.429,.204,0.06
"<a href=""https://www.baseball-reference.com/players/c/coopewi01.shtml"">W. Cooper</a>",PIT,27,107,101,9,29,0,35,7,4,5,9,.287,.321,.347,.667,.318,0.83
"<a href=""https://www.baseball-reference.com/players/c/coumbfr01.shtml"">Fritz Coumbe</a>",CLE,29,7,6,0,3,0,3,4,0,0,0,.500,.500,.500,1.000,.475,0.13
"<a href=""https://www.baseball-reference.com/players/c/courtha01.shtml"">H. Courtney</a>",WS1,20,11,10,0,2,0,2,3,0,0,3,.200,.200,.200,.400,.190,0.00
"<a href=""https://www.baseball-reference.com/players/c/covelst01.shtml"">S. Coveleski</a>",CLE,29,110,94,10,20,0,27,6,13,0,31,.213,.308,.287,.596,.294,0.37
"<a href=""https://www.baseball-reference.com/players/c/craftmo01.shtml"">Molly Craft</a>",WS1,23,19,18,1,2,0,2,1,0,0,6,.111,.111,.111,.222,.106,-0.22
"<a href=""https://www.baseball-reference.com/players/c/cravaga01.shtml"">G. Cravath</a>",PHI,38,255,214,34,73,12,137,45,35,8,21,.341,.438,.640,1.078,.497,3.37
"<a href=""https://www.baseball-reference.com/players/c/cruiswa01.shtml"">W. Cruise</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotecruiswa01"" style=""display:none;""></input><label for=""footnotecruiswa01"" class=""footnoteLabel"">2</label><div id=""footnoteDivcruiswa01"">SLN, BSN</div></span>",29,288,262,23,54,1,65,21,18,8,35,.206,.257,.248,.505,.246,-0.42
"<a href=""https://www.baseball-reference.com/players/c/cuetoma01.shtml"">Manuel Cueto</a>",CIN,27,105,88,10,22,0,24,4,10,5,4,.250,.340,.273,.613,.306,0.21
"<a href=""https://www.baseball-reference.com/players/c/cunnige01.shtml"">G. Cunningham</a>",DET,24,32,23,4,5,0,5,5,9,0,8,.217,.438,.217,.655,.353,0.26
"<a href=""https://www.baseball-reference.com/players/c/cutshge01.shtml"">G. Cutshaw</a>",PIT,32,560,512,49,124,3,164,51,30,36,22,.242,.287,.320,.607,.291,1.62
"<a href=""https://www.baseball-reference.com/players/d/dalyto02.shtml"">Tom Daly</a>",CHN,27,53,50,4,11,0,13,1,2,0,5,.220,.250,.260,.510,.245,-0.55
"<a href=""https://www.baseball-reference.com/players/d/danfoda01.shtml"">D. Danforth</a>",CHA,29,12,9,0,1,0,2,0,2,0,2,.111,.273,.222,.495,.258,0.02
"<a href=""https://www.baseball-reference.com/players/d/daubeja01.shtml"">Jake Daubert</a>",CIN,35,613,537,79,148,2,188,44,35,11,23,.276,.322,.350,.672,.321,1.68
"<a href=""https://www.baseball-reference.com/players/d/daussho01.shtml"">Hooks Dauss</a>",DET,29,108,97,7,14,0,18,14,5,1,24,.144,.194,.186,.380,.188,-0.45
"<a href=""https://www.baseball-reference.com/players/d/davenda01.shtml"">D. Davenport</a>",SLA,29,44,39,4,3,0,3,1,2,0,20,.077,.122,.077,.199,.105,-0.53
"<a href=""https://www.baseball-reference.com/players/d/davidcl01.shtml"">C. Davidson</a>",WS1,22,9,7,1,3,0,3,0,1,0,1,.429,.500,.429,.929,.447,0.12
"<a href=""https://www.baseball-reference.com/players/d/davisik01.shtml"">Ike Davis</a>",WS1,24,14,14,0,0,0,0,0,0,0,6,.000,.000,.000,.000,.000,-0.44
"<a href=""https://www.baseball-reference.com/players/d/dealch01.shtml"">Charlie Deal</a>",CHN,27,443,405,37,117,2,156,52,12,11,12,.289,.316,.385,.701,.332,2.80
"<a href=""https://www.baseball-reference.com/players/d/demaral01.shtml"">Al Demaree</a>",BSN,34,43,42,1,2,0,2,1,1,1,11,.048,.070,.048,.117,.061,-0.51
"<a href=""https://www.baseball-reference.com/players/d/demmira01.shtml"">Ray Demmitt</a>",SLA,35,221,202,19,48,1,66,19,14,3,27,.238,.290,.327,.617,.296,-0.92
"<a href=""https://www.baseball-reference.com/players/d/dillhpi01.shtml"">P. Dillhoefer</a>",SLN,25,119,108,11,23,0,30,12,8,5,6,.213,.267,.278,.545,.264,-0.13
"<a href=""https://www.baseball-reference.com/players/d/doakbi01.shtml"">Bill Doak</a>",SLN,28,72,64,2,7,0,7,2,2,0,20,.109,.149,.109,.259,.132,0.00
"<a href=""https://www.baseball-reference.com/players/d/douglph01.shtml"">Phil Douglas</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedouglph01"" style=""display:none;""></input><label for=""footnotedouglph01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdouglph01"">CHN, NY1</div></span>",29,71,66,3,8,0,10,3,1,0,12,.121,.134,.152,.286,.124,-0.46
"<a href=""https://www.baseball-reference.com/players/d/dowdsn01.shtml"">Snooks Dowd</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedowdsn01"" style=""display:none;""></input><label for=""footnotedowdsn01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdowdsn01"">DET, PHA</div></span>",21,18,18,4,3,0,3,6,0,2,5,.167,.167,.167,.333,.158,-0.16
"<a href=""https://www.baseball-reference.com/players/d/doylela01.shtml"">Larry Doyle</a>",NY1,32,420,381,61,110,7,165,52,31,12,17,.289,.350,.433,.783,.371,4.08
"<a href=""https://www.baseball-reference.com/players/d/dubucje01.shtml"">Jean Dubuc</a>",NY1,30,42,42,2,6,0,9,2,0,0,6,.143,.143,.214,.357,.165,-0.16
"<a href=""https://www.baseball-reference.com/players/d/duganjo01.shtml"">Joe Dugan</a>",PHA,22,412,387,25,105,1,129,30,11,9,30,.271,.300,.333,.634,.302,-0.88
"<a href=""https://www.baseball-reference.com/players/d/dumonge01.shtml"">G. Dumont</a>",BOS,23,9,7,2,0,0,0,0,2,0,5,.000,.222,.000,.222,.162,-0.06
"<a href=""https://www.baseball-reference.com/players/d/duncapa01.shtml"">Pat Duncan</a>",CIN,25,103,90,9,22,2,37,17,8,2,7,.244,.306,.411,.717,.339,0.48
"<a href=""https://www.baseball-reference.com/players/d/dyerbe01.shtml"">Ben Dyer</a>",DET,26,94,85,11,21,0,25,15,8,0,19,.247,.312,.294,.606,.296,0.11
"<a href=""https://www.baseball-reference.com/players/d/dykesji01.shtml"">Jimmy Dykes</a>",PHA,22,56,49,4,9,0,10,1,7,0,11,.184,.286,.204,.490,.251,-0.16
"<a href=""https://www.baseball-reference.com/players/e/eckerch01.shtml"">C. Eckert</a>",PHA,21,6,6,0,1,0,1,0,0,0,2,.167,.167,.167,.333,.158,-0.04
"<a href=""https://www.baseball-reference.com/players/e/ehmkeho01.shtml"">Howard Ehmke</a>",DET,25,97,91,6,23,0,28,5,3,0,12,.253,.277,.308,.584,.278,0.37
"<a href=""https://www.baseball-reference.com/players/e/ellerfr01.shtml"">F. Ellerbe</a>",WS1,23,116,105,13,29,0,35,16,2,5,15,.276,.290,.333,.623,.295,0.00
"<a href=""https://www.baseball-reference.com/players/e/ellerho01.shtml"">Hod Eller</a>",CIN,24,95,93,10,26,1,38,13,0,2,16,.280,.287,.409,.696,.325,0.85
"<a href=""https://www.baseball-reference.com/players/e/ellisba01.shtml"">Babe Ellison</a>",DET,22,154,134,18,29,0,33,11,13,4,24,.216,.291,.246,.537,.267,-0.57
"<a href=""https://www.baseball-reference.com/players/e/enzmajo01.shtml"">J. Enzmann</a>",CLE,29,18,15,1,2,0,3,1,1,0,5,.133,.235,.200,.435,.225,-0.04
"<a href=""https://www.baseball-reference.com/players/e/ericker01.shtml"">E. Erickson</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteericker01"" style=""display:none;""></input><label for=""footnoteericker01"" class=""footnoteLabel"">2</label><div id=""footnoteDivericker01"">DET, WS1</div></span>",27,60,53,4,8,0,10,5,3,0,24,.151,.196,.189,.385,.190,-0.27
"<a href=""https://www.baseball-reference.com/players/e/evansbi01.shtml"">Bill Evans</a>",PIT,26,13,11,0,0,0,0,0,1,0,3,.000,.083,.000,.083,.061,-0.17
"<a href=""https://www.baseball-reference.com/players/e/evansjo01.shtml"">Joe Evans</a>",CLE,24,16,14,9,1,0,1,0,2,1,1,.071,.188,.071,.259,.150,-0.14
"<a href=""https://www.baseball-reference.com/players/e/ewoldar01.shtml"">Art Ewoldt</a>",PHA,25,33,32,2,7,0,8,2,1,0,5,.219,.242,.250,.492,.237,-0.11
"<a href=""https://www.baseball-reference.com/players/f/faberre01.shtml"">Red Faber</a>",CHA,30,63,54,8,10,0,10,4,6,0,20,.185,.267,.185,.452,.231,-0.07
"<a href=""https://www.baseball-reference.com/players/f/faethto01.shtml"">Tony Faeth</a>",CLE,25,4,4,0,0,0,0,0,0,0,3,.000,.000,.000,.000,.000,-0.11
"<a href=""https://www.baseball-reference.com/players/f/felscha01.shtml"">Happy Felsch</a>",CHA,27,567,502,68,138,7,215,86,40,19,35,.275,.336,.428,.764,.361,3.42
"<a href=""https://www.baseball-reference.com/players/f/fewstch01.shtml"">C. Fewster</a>",NYA,23,293,244,38,69,1,87,15,34,8,36,.283,.386,.357,.743,.363,0.00
"<a href=""https://www.baseball-reference.com/players/f/fillida01.shtml"">D. Fillingim</a>",BSN,25,70,65,3,16,0,18,3,1,0,16,.246,.258,.277,.534,.254,0.26
"<a href=""https://www.baseball-reference.com/players/f/fishbsa01.shtml"">Sam Fishburn</a>",SLN,26,6,6,0,2,0,3,2,0,0,0,.333,.333,.500,.833,.388,0.06
"<a href=""https://www.baseball-reference.com/players/f/fishebo01.shtml"">Bob Fisher</a>",SLN,32,12,11,0,3,0,4,1,0,0,2,.273,.273,.364,.636,.298,0.03
"<a href=""https://www.baseball-reference.com/players/f/fishera01.shtml"">Ray Fisher</a>",CIN,31,65,59,11,16,0,17,5,4,1,7,.271,.317,.288,.606,.294,0.43
"<a href=""https://www.baseball-reference.com/players/f/fitzsto01.shtml"">T. Fitzsimmons</a>",BRO,29,5,4,1,0,0,0,0,1,0,2,.000,.200,.000,.200,.146,-0.17
"<a href=""https://www.baseball-reference.com/players/f/flackma01.shtml"">Max Flack</a>",CHN,29,517,469,71,138,6,184,35,34,18,13,.294,.346,.392,.738,.352,2.66
"<a href=""https://www.baseball-reference.com/players/f/flagsir01.shtml"">I. Flagstead</a>",DET,25,342,287,43,95,5,138,41,35,6,39,.331,.416,.481,.897,.425,0.00
"<a href=""https://www.baseball-reference.com/players/f/fletcar01.shtml"">Art Fletcher</a>",NY1,34,516,488,54,135,3,174,54,9,6,28,.277,.300,.357,.656,.311,5.27
"<a href=""https://www.baseball-reference.com/players/f/fordho01.shtml"">Hod Ford</a>",BSN,21,32,28,4,6,0,8,3,2,0,6,.214,.290,.286,.576,.282,0.00
"<a href=""https://www.baseball-reference.com/players/f/fosteed02.shtml"">Eddie Foster</a>",WS1,32,526,478,57,126,0,148,26,33,20,21,.264,.314,.310,.623,.301,1.48
"<a href=""https://www.baseball-reference.com/players/f/fribebe01.shtml"">B. Friberg</a>",CHN,19,20,20,0,4,0,5,1,0,0,2,.200,.200,.250,.450,.211,-0.14
"<a href=""https://www.baseball-reference.com/players/f/friscfr01.shtml"">F. Frisch</a>",NY1,21,197,190,21,43,2,56,24,4,15,14,.226,.242,.295,.537,.255,0.24
"<a href=""https://www.baseball-reference.com/players/g/gainede01.shtml"">Del Gainer</a>",BOS,32,137,118,9,28,0,38,13,13,5,15,.237,.318,.322,.640,.311,0.08
"<a href=""https://www.baseball-reference.com/players/g/gallibe01.shtml"">Bert Gallia</a>",SLA,27,81,72,6,11,1,15,8,5,1,22,.153,.208,.208,.416,.206,0.00
"<a href=""https://www.baseball-reference.com/players/g/galloch01.shtml"">C. Galloway</a>",PHA,22,66,63,2,9,0,9,4,1,0,8,.143,.156,.143,.299,.145,-0.99
"<a href=""https://www.baseball-reference.com/players/g/gandich01.shtml"">Chick Gandil</a>",CHA,31,480,441,54,128,1,169,60,20,10,20,.290,.325,.383,.709,.336,1.49
"<a href=""https://www.baseball-reference.com/players/g/gardnla01.shtml"">L. Gardner</a>",CLE,33,597,524,67,157,2,206,79,39,7,29,.300,.352,.393,.745,.355,3.20
"<a href=""https://www.baseball-reference.com/players/g/gearybo01.shtml"">Bob Geary</a>",PHA,28,11,10,0,5,0,5,3,1,0,2,.500,.545,.500,1.045,.498,0.22
"<a href=""https://www.baseball-reference.com/players/g/gedeojo01.shtml"">Joe Gedeon</a>",SLA,25,534,437,57,111,0,132,27,50,4,35,.254,.340,.302,.642,.316,0.73
"<a href=""https://www.baseball-reference.com/players/g/gerbewa01.shtml"">Wally Gerber</a>",SLA,27,544,462,43,105,1,134,37,49,1,36,.227,.308,.290,.598,.294,0.00
"<a href=""https://www.baseball-reference.com/players/g/gerneed01.shtml"">Ed Gerner</a>",CIN,21,6,6,1,1,0,2,3,0,1,2,.167,.167,.333,.500,.230,0.03
"<a href=""https://www.baseball-reference.com/players/g/gharrpa01.shtml"">P. Gharrity</a>",WS1,27,385,347,35,94,2,127,43,25,4,39,.271,.325,.366,.691,.331,0.60
"<a href=""https://www.baseball-reference.com/players/g/gilhofr01.shtml"">F. Gilhooley</a>",BOS,27,127,112,14,27,0,31,1,12,2,8,.241,.315,.277,.591,.291,-0.30
"<a href=""https://www.baseball-reference.com/players/g/gilled01.shtml"">Ed Gill</a>",WS1,23,8,7,0,0,0,0,0,1,0,1,.000,.125,.000,.125,.091,-0.09
"<a href=""https://www.baseball-reference.com/players/g/gleicfr01.shtml"">Frank Gleich</a>",NYA,25,5,4,0,1,0,1,1,1,0,0,.250,.400,.250,.650,.336,-0.10
"<a href=""https://www.baseball-reference.com/players/g/gonzami01.shtml"">M. Gonzalez</a>",NY1,28,185,158,18,30,0,36,8,20,3,9,.190,.293,.228,.521,.265,0.00
"<a href=""https://www.baseball-reference.com/players/g/goodwma01.shtml"">Marv Goodwin</a>",SLN,28,67,60,7,12,0,14,2,6,0,6,.200,.273,.233,.506,.251,0.26
"<a href=""https://www.baseball-reference.com/players/g/gowdyha01.shtml"">Hank Gowdy</a>",BSN,29,245,219,18,61,1,74,22,19,5,16,.279,.339,.338,.677,.327,2.40
