Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/c/chapmbe01.shtml"">Ben Chapman</a>",NYA,22,686,600,120,189,17,290,122,75,61,77,.315,.396,.483,.879,.403,0.00
"<a href=""https://www.baseball-reference.com/players/c/chathbu01.shtml"">B. Chatham</a>",BSN,29,50,44,4,10,1,14,3,6,0,6,.227,.320,.318,.638,.306,-0.02
"<a href=""https://www.baseball-reference.com/players/c/cissebi01.shtml"">Bill Cissell</a>",CHA,27,433,409,42,90,1,116,46,16,18,26,.220,.256,.284,.540,.253,-1.29
"<a href=""https://www.baseball-reference.com/players/c/clarkea01.shtml"">Earl Clark</a>",BSN,23,59,50,8,11,0,13,4,7,1,4,.220,.316,.260,.576,.284,-0.16
"<a href=""https://www.baseball-reference.com/players/c/clarkwa02.shtml"">Watty Clark</a>",BRO,29,94,84,8,21,0,23,5,7,0,7,.250,.308,.274,.582,.280,0.00
"<a href=""https://www.baseball-reference.com/players/c/cochrmi01.shtml"">M. Cochrane</a>",PHA,28,521,459,87,160,17,254,89,56,2,21,.349,.423,.553,.976,.441,5.36
"<a href=""https://www.baseball-reference.com/players/c/coffmdi01.shtml"">Dick Coffman</a>",SLA,24,59,51,4,4,0,5,0,2,0,20,.078,.113,.098,.211,.105,-0.67
"<a href=""https://www.baseball-reference.com/players/c/cohenal01.shtml"">Alta Cohen</a>",BRO,22,3,3,1,2,0,2,0,0,0,0,.667,.667,.667,1.333,.622,0.06
"<a href=""https://www.baseball-reference.com/players/c/collior02.shtml"">O. Collier</a>",DET,24,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/c/colliph01.shtml"">Phil Collins</a>",PHI,29,96,95,2,16,0,18,12,1,0,8,.168,.177,.189,.367,.171,-0.46
"<a href=""https://www.baseball-reference.com/players/c/colliri01.shtml"">Rip Collins</a>",SLA,35,41,34,3,5,0,6,0,5,0,8,.147,.256,.176,.433,.224,-0.06
"<a href=""https://www.baseball-reference.com/players/c/colliri02.shtml"">R. Collins</a>",SLN,27,301,279,34,84,4,136,59,18,1,24,.301,.350,.487,.837,.378,1.73
"<a href=""https://www.baseball-reference.com/players/c/combsea01.shtml"">Earle Combs</a>",NYA,32,636,563,120,179,5,251,58,68,11,34,.318,.394,.446,.840,.389,4.75
"<a href=""https://www.baseball-reference.com/players/c/comorad01.shtml"">A. Comorosky</a>",PIT,26,393,350,37,85,1,102,48,34,11,28,.243,.310,.291,.601,.289,-0.45
"<a href=""https://www.baseball-reference.com/players/c/connabr01.shtml"">B. Connatser</a>",CLE,28,52,49,5,14,0,17,4,2,0,3,.286,.327,.347,.674,.316,0.01
"<a href=""https://www.baseball-reference.com/players/c/connasa01.shtml"">S. Connally</a>",CLE,32,32,27,4,5,0,10,3,1,0,8,.185,.214,.370,.585,.259,0.03
"<a href=""https://www.baseball-reference.com/players/c/connege01.shtml"">Gene Connell</a>",PHI,25,12,12,1,3,0,3,0,0,0,3,.250,.250,.250,.500,.233,-0.03
"<a href=""https://www.baseball-reference.com/players/c/connoed01.shtml"">Ed Connolly</a>",BOS,22,100,93,3,7,0,8,3,5,0,18,.075,.131,.086,.217,.115,-1.67
"<a href=""https://www.baseball-reference.com/players/c/cookedu01.shtml"">Dusty Cooke</a>",NYA,24,47,39,10,13,1,17,6,8,4,11,.333,.447,.436,.883,.417,0.45
"<a href=""https://www.baseball-reference.com/players/c/coonebo01.shtml"">Bob Cooney</a>",SLA,23,14,13,2,5,0,5,2,1,0,1,.385,.429,.385,.813,.386,0.15
"<a href=""https://www.baseball-reference.com/players/c/crabtes01.shtml"">E. Crabtree</a>",CIN,27,476,443,70,119,4,167,37,23,3,33,.269,.309,.377,.686,.316,0.71
"<a href=""https://www.baseball-reference.com/players/c/cramedo01.shtml"">Doc Cramer</a>",PHA,25,242,223,37,58,2,76,20,11,2,15,.260,.301,.341,.642,.299,-0.32
"<a href=""https://www.baseball-reference.com/players/c/creedpa01.shtml"">Pat Creeden</a>",BOS,25,9,8,0,0,0,0,0,1,0,3,.000,.111,.000,.111,.082,-0.25
"<a href=""https://www.baseball-reference.com/players/c/critzhu01.shtml"">Hughie Critz</a>",NY1,30,249,238,33,69,4,92,17,8,4,17,.290,.313,.387,.700,.321,0.77
"<a href=""https://www.baseball-reference.com/players/c/cronibi01.shtml"">Bill Cronin</a>",BSN,28,116,107,8,22,0,30,10,7,0,5,.206,.267,.280,.548,.260,-0.42
"<a href=""https://www.baseball-reference.com/players/c/cronijo01.shtml"">Joe Cronin</a>",WS1,24,700,611,103,187,12,293,126,81,10,52,.306,.391,.480,.870,.398,6.85
"<a href=""https://www.baseball-reference.com/players/c/croucja01.shtml"">Jack Crouch</a>",SLA,27,12,12,0,0,0,0,1,0,0,4,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/c/crowdal01.shtml"">G. Crowder</a>",WS1,32,94,88,5,19,0,19,7,3,0,7,.216,.242,.216,.458,.219,0.00
"<a href=""https://www.baseball-reference.com/players/c/cuccito01.shtml"">T. Cuccinello</a>",CIN,23,639,575,67,181,2,248,93,54,1,28,.315,.374,.431,.805,.371,4.89
"<a href=""https://www.baseball-reference.com/players/c/culloni02.shtml"">Nick Cullop</a>",CIN,30,359,334,29,88,8,149,48,21,1,86,.263,.309,.446,.755,.341,0.54
"<a href=""https://www.baseball-reference.com/players/c/cunnibr01.shtml"">B. Cunningham</a>",BSN,25,43,42,0,3,0,3,0,1,0,13,.071,.093,.071,.164,.082,-0.56
"<a href=""https://www.baseball-reference.com/players/c/cunnira01.shtml"">R. Cunningham</a>",SLN,26,4,4,0,0,0,0,1,0,0,0,.000,.000,.000,.000,.000,-0.10
"<a href=""https://www.baseball-reference.com/players/c/cuyleki01.shtml"">Kiki Cuyler</a>",CHN,32,710,613,110,202,9,290,88,72,13,54,.330,.404,.473,.877,.404,4.27
"<a href=""https://www.baseball-reference.com/players/d/davissp01.shtml"">Spud Davis</a>",PHI,26,433,393,30,128,4,174,51,36,0,28,.326,.382,.443,.825,.381,2.78
"<a href=""https://www.baseball-reference.com/players/d/daype01.shtml"">P. Day</a>",BRO,31,18,18,0,4,0,5,1,0,0,2,.222,.222,.278,.500,.228,0.02
"<a href=""https://www.baseball-reference.com/players/d/delkeed01.shtml"">Eddie Delker</a>",SLN,25,2,2,0,1,0,2,2,0,0,0,.500,.500,1.000,1.500,.654,0.00
"<a href=""https://www.baseball-reference.com/players/d/derripa01.shtml"">P. Derringer</a>",SLN,24,79,72,2,7,0,7,1,1,0,18,.097,.110,.097,.207,.100,0.00
"<a href=""https://www.baseball-reference.com/players/d/desauge01.shtml"">G. Desautels</a>",DET,24,11,11,1,1,0,1,1,0,0,1,.091,.091,.091,.182,.085,-0.19
"<a href=""https://www.baseball-reference.com/players/d/detorge01.shtml"">G. Detore</a>",CLE,24,64,56,3,15,0,21,7,8,0,2,.268,.359,.375,.734,.346,-0.08
"<a href=""https://www.baseball-reference.com/players/d/dickebi01.shtml"">Bill Dickey</a>",NYA,24,523,477,65,156,6,211,78,39,2,20,.327,.378,.442,.820,.378,4.14
"<a href=""https://www.baseball-reference.com/players/d/doljafr01.shtml"">F. Doljack</a>",DET,23,205,187,20,52,4,83,20,15,3,17,.278,.335,.444,.779,.355,0.29
"<a href=""https://www.baseball-reference.com/players/d/donohpe01.shtml"">Pete Donohue</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedonohpe01"" style=""display:none;""></input><label for=""footnotedonohpe01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdonohpe01"">NY1, CLE</div></span>",30,4,4,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/d/douthta01.shtml"">T. Douthit</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedouthta01"" style=""display:none;""></input><label for=""footnotedouthta01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdouthta01"">SLN, CIN</div></span>",30,572,507,63,142,1,171,45,53,5,33,.280,.352,.337,.689,.318,0.00
"<a href=""https://www.baseball-reference.com/players/d/dreesbi01.shtml"">Bill Dreesen</a>",BSN,26,204,180,38,40,1,61,10,23,1,23,.222,.310,.339,.649,.306,0.46
"<a href=""https://www.baseball-reference.com/players/d/dressch01.shtml"">C. Dressen</a>",CIN,36,16,15,0,1,0,1,0,1,0,1,.067,.125,.067,.192,.105,-0.24
"<a href=""https://www.baseball-reference.com/players/d/dudlecl01.shtml"">Clise Dudley</a>",PHI,27,88,84,5,18,0,21,3,1,0,16,.214,.241,.250,.491,.232,-0.02
"<a href=""https://www.baseball-reference.com/players/d/duganjo01.shtml"">Joe Dugan</a>",DET,34,17,17,1,4,0,4,0,0,0,3,.235,.235,.235,.471,.220,-0.12
"<a href=""https://www.baseball-reference.com/players/d/durhaed01.shtml"">Ed Durham</a>",BOS,23,57,54,3,3,0,4,2,2,0,18,.056,.089,.074,.163,.083,-0.72
"<a href=""https://www.baseball-reference.com/players/d/durocle01.shtml"">Leo Durocher</a>",CIN,25,385,361,26,82,1,106,29,18,0,32,.227,.264,.294,.557,.260,0.05
"<a href=""https://www.baseball-reference.com/players/d/dykesji01.shtml"">Jimmy Dykes</a>",PHA,34,414,355,48,97,3,138,46,49,1,47,.273,.371,.389,.759,.358,1.60
"<a href=""https://www.baseball-reference.com/players/e/earnsge01.shtml"">G. Earnshaw</a>",PHA,31,122,114,12,30,2,45,13,5,0,23,.263,.294,.395,.689,.314,0.00
"<a href=""https://www.baseball-reference.com/players/e/eckeral01.shtml"">Al Eckert</a>",CIN,25,3,3,0,1,0,1,0,0,0,0,.333,.333,.333,.667,.311,0.03
"<a href=""https://www.baseball-reference.com/players/e/eichrik01.shtml"">Ike Eichrodt</a>",CHA,28,123,117,9,25,0,32,15,1,0,8,.214,.220,.274,.494,.226,-0.70
"<a href=""https://www.baseball-reference.com/players/e/ellioha01.shtml"">Hal Elliott</a>",PHI,32,10,9,0,1,0,1,0,1,0,7,.111,.200,.111,.311,.167,-0.04
"<a href=""https://www.baseball-reference.com/players/e/ellioju01.shtml"">J. Elliott</a>",PHI,30,93,90,3,11,0,11,6,1,0,21,.122,.132,.122,.254,.121,0.00
"<a href=""https://www.baseball-reference.com/players/e/engligi01.shtml"">Gil English</a>",NY1,21,9,8,0,0,0,0,0,1,0,3,.000,.111,.000,.111,.082,0.00
"<a href=""https://www.baseball-reference.com/players/e/engliwo01.shtml"">W. English</a>",CHN,25,727,634,117,202,2,262,53,68,12,80,.319,.391,.413,.804,.376,5.27
"<a href=""https://www.baseball-reference.com/players/f/faberre01.shtml"">Red Faber</a>",CHA,42,64,53,4,4,0,5,3,6,0,26,.075,.183,.094,.278,.155,-0.45
"<a href=""https://www.baseball-reference.com/players/f/falkbi01.shtml"">Bibb Falk</a>",CLE,32,179,161,30,49,2,70,28,17,1,13,.304,.371,.435,.806,.372,0.50
"<a href=""https://www.baseball-reference.com/players/f/falleed01.shtml"">E. Fallenstein</a>",PHI,22,6,5,0,1,0,1,0,1,0,4,.200,.333,.200,.533,.279,0.01
"<a href=""https://www.baseball-reference.com/players/f/ferreri01.shtml"">Rick Ferrell</a>",SLA,25,445,386,47,118,3,165,57,56,2,12,.306,.394,.427,.821,.383,0.00
"<a href=""https://www.baseball-reference.com/players/f/ferrewe01.shtml"">Wes Ferrell</a>",CLE,23,128,116,24,37,9,72,30,10,0,21,.319,.373,.621,.994,.439,0.00
"<a href=""https://www.baseball-reference.com/players/f/finneha02.shtml"">Hal Finney</a>",PIT,25,27,26,2,8,0,9,2,0,1,1,.308,.333,.346,.679,.319,0.08
"<a href=""https://www.baseball-reference.com/players/f/finnelo01.shtml"">Lou Finney</a>",PHA,20,32,24,7,9,0,11,3,6,0,1,.375,.516,.458,.974,.462,0.00
"<a href=""https://www.baseball-reference.com/players/f/finnne01.shtml"">Neal Finn</a>",BRO,27,450,413,46,113,0,139,45,21,2,42,.274,.314,.337,.650,.304,0.00
"<a href=""https://www.baseball-reference.com/players/f/fischca01.shtml"">Carl Fischer</a>",WS1,25,71,66,2,8,0,10,5,0,0,15,.121,.121,.152,.273,.124,0.00
"<a href=""https://www.baseball-reference.com/players/f/fitzgra01.shtml"">R. Fitzgerald</a>",CIN,26,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/f/fitzsfr01.shtml"">F. Fitzsimmons</a>",NY1,29,104,92,16,21,4,38,18,7,0,18,.228,.297,.413,.710,.325,0.00
"<a href=""https://www.baseball-reference.com/players/f/floweja01.shtml"">Jake Flowers</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotefloweja01"" style=""display:none;""></input><label for=""footnotefloweja01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivfloweja01"">BRO, SLN</div></span>",29,185,168,22,41,2,60,20,16,8,10,.244,.310,.357,.667,.311,0.77
"<a href=""https://www.baseball-reference.com/players/f/fonsele01.shtml"">Lew Fonseca</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotefonsele01"" style=""display:none;""></input><label for=""footnotefonsele01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivfonsele01"">CLE, CHA</div></span>",32,628,573,86,179,3,235,85,40,7,29,.312,.361,.410,.772,.351,0.79
"<a href=""https://www.baseball-reference.com/players/f/fordho01.shtml"">Hod Ford</a>",CIN,33,193,175,18,40,0,50,13,13,0,13,.229,.286,.286,.571,.272,0.00
"<a href=""https://www.baseball-reference.com/players/f/fothebo01.shtml"">B. Fothergill</a>",CHA,33,333,312,25,88,3,114,56,17,2,17,.282,.323,.365,.689,.320,0.35
"<a href=""https://www.baseball-reference.com/players/f/foxxji01.shtml"">Jimmie Foxx</a>",PHA,23,593,515,93,150,30,292,120,73,4,84,.291,.380,.567,.947,.422,4.60
"<a href=""https://www.baseball-reference.com/players/f/frankfr02.shtml"">F. Frankhouse</a>",BSN,27,46,40,4,6,0,6,1,4,0,2,.150,.244,.150,.394,.207,-0.05
"<a href=""https://www.baseball-reference.com/players/f/frasivi01.shtml"">Vic Frazier</a>",CHA,26,96,86,10,18,0,20,10,7,0,14,.209,.269,.233,.501,.244,0.15
"<a href=""https://www.baseball-reference.com/players/f/fredejo01.shtml"">J. Frederick</a>",BRO,29,649,611,81,165,17,266,71,31,2,46,.270,.312,.435,.747,.339,1.33
"<a href=""https://www.baseball-reference.com/players/f/frencla01.shtml"">Larry French</a>",PIT,23,107,95,8,17,0,18,2,5,1,15,.179,.228,.189,.417,.205,0.00
"<a href=""https://www.baseball-reference.com/players/f/freybe01.shtml"">Benny Frey</a>",CIN,25,47,44,4,14,0,16,3,2,0,4,.318,.348,.364,.711,.332,0.00
"<a href=""https://www.baseball-reference.com/players/f/fribebe01.shtml"">B. Friberg</a>",PHI,31,392,353,33,92,1,124,26,33,1,25,.261,.324,.351,.675,.316,-0.06
"<a href=""https://www.baseball-reference.com/players/f/friscfr01.shtml"">F. Frisch</a>",SLN,33,570,518,96,161,4,205,82,45,28,13,.311,.368,.396,.764,.357,3.96
