Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/boolal01.shtml"">Al Bool</a>",WS1,30,8,7,0,1,0,1,1,0,0,0,.143,.143,.143,.286,.133,-0.10
"<a href=""https://www.baseball-reference.com/players/b/bossha01.shtml"">Harley Boss</a>",WS1,19,15,12,1,3,0,3,2,3,0,1,.250,.400,.250,.650,.335,-0.07
"<a href=""https://www.baseball-reference.com/players/b/bottoji01.shtml"">J. Bottomley</a>",SLN,28,667,576,123,187,31,362,136,71,10,54,.325,.402,.628,1.030,.455,5.48
"<a href=""https://www.baseball-reference.com/players/b/bradlhe01.shtml"">Herb Bradley</a>",BOS,25,15,13,0,2,0,2,0,0,0,3,.154,.154,.154,.308,.144,-0.09
"<a href=""https://www.baseball-reference.com/players/b/brameer01.shtml"">Erv Brame</a>",PIT,26,54,49,6,13,1,20,11,4,0,3,.265,.321,.408,.729,.335,0.43
"<a href=""https://www.baseball-reference.com/players/b/branded01.shtml"">Ed Brandt</a>",BSN,23,82,70,5,17,0,21,3,9,0,12,.243,.329,.300,.629,.304,0.58
"<a href=""https://www.baseball-reference.com/players/b/brannot01.shtml"">Otis Brannan</a>",SLA,29,569,483,68,118,10,172,66,60,3,19,.244,.333,.356,.689,.326,1.53
"<a href=""https://www.baseball-reference.com/players/b/braxtga01.shtml"">G. Braxton</a>",WS1,28,83,72,4,9,0,9,2,5,0,21,.125,.192,.125,.317,.165,0.00
"<a href=""https://www.baseball-reference.com/players/b/bressru01.shtml"">R. Bressler</a>",BRO,33,609,501,78,148,4,215,70,80,2,33,.295,.398,.429,.827,.386,2.84
"<a href=""https://www.baseball-reference.com/players/b/brickfr01.shtml"">F. Brickell</a>",PIT,21,225,202,34,65,3,86,41,20,5,18,.322,.383,.426,.809,.376,0.00
"<a href=""https://www.baseball-reference.com/players/b/browncl01.shtml"">Clint Brown</a>",CLE,24,5,5,1,1,0,1,0,0,0,1,.200,.200,.200,.400,.187,-0.02
"<a href=""https://www.baseball-reference.com/players/b/browned02.shtml"">Eddie Brown</a>",BSN,36,569,523,45,140,2,178,59,24,6,22,.268,.305,.340,.645,.301,-0.97
"<a href=""https://www.baseball-reference.com/players/b/brownju01.shtml"">Jumbo Brown</a>",CLE,21,3,3,1,2,0,4,0,0,0,1,.667,.667,1.333,2.000,.861,0.15
"<a href=""https://www.baseball-reference.com/players/b/brownll01.shtml"">Lloyd Brown</a>",WS1,23,35,31,4,5,0,8,2,4,0,10,.161,.257,.258,.515,.249,0.00
"<a href=""https://www.baseball-reference.com/players/b/buckega01.shtml"">G. Buckeye</a>",2,30,12,11,0,2,0,3,2,1,0,3,.182,.250,.273,.523,.249,0.02
"<a href=""https://www.baseball-reference.com/players/b/burkebo01.shtml"">Bobby Burke</a>",WS1,21,22,20,3,5,0,7,2,1,0,5,.250,.286,.350,.636,.292,0.12
"<a href=""https://www.baseball-reference.com/players/b/burnejo01.shtml"">J. Burnett</a>",CLE,23,10,10,3,5,0,5,1,0,0,1,.500,.500,.500,1.000,.467,0.04
"<a href=""https://www.baseball-reference.com/players/b/burnsge02.shtml"">George Burns</a>",2,35,242,213,30,54,5,83,30,17,2,12,.254,.326,.390,.716,.311,0.17
"<a href=""https://www.baseball-reference.com/players/b/burrudi01.shtml"">Dick Burrus</a>",BSN,30,159,137,15,37,3,52,13,19,1,8,.270,.367,.380,.747,.354,-0.02
"<a href=""https://www.baseball-reference.com/players/b/burwebi01.shtml"">Bill Burwell</a>",PIT,33,10,9,1,2,0,2,0,0,0,1,.222,.222,.222,.444,.208,-0.02
"<a href=""https://www.baseball-reference.com/players/b/bushgu01.shtml"">Guy Bush</a>",CHN,26,79,73,3,6,0,6,2,2,0,18,.082,.107,.082,.189,.094,0.00
"<a href=""https://www.baseball-reference.com/players/b/bushjo01.shtml"">B. Bush</a>",PHA,35,16,15,0,1,0,1,0,1,0,2,.067,.125,.067,.192,.105,-0.17
"<a href=""https://www.baseball-reference.com/players/b/butlejo02.shtml"">J. Butler</a>",CHN,35,202,174,17,47,0,54,16,19,2,7,.270,.352,.310,.662,.321,0.35
"<a href=""https://www.baseball-reference.com/players/c/caldwbr01.shtml"">B. Caldwell</a>",CLE,22,31,27,2,6,0,9,3,2,1,2,.222,.300,.333,.633,.298,-0.23
"<a href=""https://www.baseball-reference.com/players/c/caldwea01.shtml"">E. Caldwell</a>",PHI,23,10,9,1,1,0,2,2,0,0,1,.111,.111,.222,.333,.146,0.00
"<a href=""https://www.baseball-reference.com/players/c/callama01.shtml"">M. Callaghan</a>",CIN,28,284,238,29,69,0,88,24,27,5,10,.290,.362,.370,.732,.345,-0.03
"<a href=""https://www.baseball-reference.com/players/c/campbar01.shtml"">A. Campbell</a>",NYA,24,6,4,0,1,0,1,1,0,0,1,.250,.250,.250,.500,.234,0.01
"<a href=""https://www.baseball-reference.com/players/c/cantwbe01.shtml"">Ben Cantwell</a>",2,26,33,33,5,7,0,7,3,0,0,6,.212,.212,.212,.424,.198,0.00
"<a href=""https://www.baseball-reference.com/players/c/careyma01.shtml"">Max Carey</a>",BRO,38,353,296,41,73,2,90,19,47,18,24,.247,.354,.304,.658,.322,0.14
"<a href=""https://www.baseball-reference.com/players/c/carlsha01.shtml"">Hal Carlson</a>",CHN,36,19,19,1,5,0,5,1,0,0,2,.263,.263,.263,.526,.246,0.04
"<a href=""https://www.baseball-reference.com/players/c/carroow01.shtml"">O. Carroll</a>",DET,25,114,98,7,19,0,24,9,7,0,14,.194,.248,.245,.493,.236,0.00
"<a href=""https://www.baseball-reference.com/players/c/chaplti01.shtml"">Tiny Chaplin</a>",NY1,22,5,5,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.09
"<a href=""https://www.baseball-reference.com/players/c/cissebi01.shtml"">Bill Cissell</a>",CHA,24,484,443,66,115,1,146,60,29,18,41,.260,.307,.330,.636,.299,0.23
"<a href=""https://www.baseball-reference.com/players/c/clancbu01.shtml"">Bud Clancy</a>",CHA,27,560,487,64,132,2,179,37,42,6,25,.271,.331,.368,.699,.326,0.63
"<a href=""https://www.baseball-reference.com/players/c/clarkbi02.shtml"">B. Clarkson</a>",2,29,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/c/clarkea01.shtml"">Earl Clark</a>",BSN,20,121,112,18,34,0,45,10,4,0,8,.304,.339,.402,.741,.342,0.11
"<a href=""https://www.baseball-reference.com/players/c/clarkwa02.shtml"">Watty Clark</a>",BRO,26,72,66,4,10,0,15,3,0,0,10,.152,.152,.227,.379,.169,0.00
"<a href=""https://www.baseball-reference.com/players/c/cobbty01.shtml"">Ty Cobb</a>",PHA,41,393,353,54,114,1,152,40,34,5,16,.323,.389,.431,.819,.381,1.92
"<a href=""https://www.baseball-reference.com/players/c/cochrmi01.shtml"">M. Cochrane</a>",PHA,25,568,468,92,137,10,217,57,76,7,25,.293,.395,.464,.859,.396,3.34
"<a href=""https://www.baseball-reference.com/players/c/coffmdi01.shtml"">Dick Coffman</a>",SLA,21,26,23,0,1,0,1,1,1,0,7,.043,.083,.043,.127,.070,-0.34
"<a href=""https://www.baseball-reference.com/players/c/cohenan01.shtml"">Andy Cohen</a>",NY1,23,548,504,64,138,9,203,59,31,3,17,.274,.318,.403,.721,.331,2.44
"<a href=""https://www.baseball-reference.com/players/c/collaha01.shtml"">Hap Collard</a>",CLE,29,1,1,0,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,.934,0.05
"<a href=""https://www.baseball-reference.com/players/c/collied01.shtml"">E. Collins</a>",PHA,41,37,33,3,10,0,13,7,4,0,4,.303,.378,.394,.772,.363,0.13
"<a href=""https://www.baseball-reference.com/players/c/collipa01.shtml"">Pat Collins</a>",NYA,31,174,136,18,30,6,53,14,35,0,16,.221,.380,.390,.770,.367,0.95
"<a href=""https://www.baseball-reference.com/players/c/combsea01.shtml"">Earle Combs</a>",NYA,29,709,626,118,194,7,290,56,77,10,33,.310,.387,.463,.850,.390,4.53
"<a href=""https://www.baseball-reference.com/players/c/comorad01.shtml"">A. Comorosky</a>",PIT,23,198,176,22,52,2,70,34,15,1,6,.295,.354,.398,.752,.350,0.28
"<a href=""https://www.baseball-reference.com/players/c/connasa01.shtml"">S. Connally</a>",CHA,29,20,19,2,2,0,3,0,0,0,7,.105,.105,.158,.263,.118,-0.17
"<a href=""https://www.baseball-reference.com/players/c/cooneji02.shtml"">Jimmy Cooney</a>",BSN,33,53,51,2,7,0,7,3,2,1,5,.137,.170,.137,.307,.151,-0.71
"<a href=""https://www.baseball-reference.com/players/c/coonejo01.shtml"">J. Cooney</a>",BSN,27,46,41,2,7,0,7,2,4,0,3,.171,.244,.171,.415,.211,-0.18
"<a href=""https://www.baseball-reference.com/players/c/covelst01.shtml"">S. Coveleski</a>",NYA,38,23,19,1,1,0,1,2,0,0,9,.053,.053,.053,.105,.049,-0.35
"<a href=""https://www.baseball-reference.com/players/c/coxge01.shtml"">George Cox</a>",CHA,23,28,26,0,2,0,4,0,1,0,7,.077,.111,.154,.265,.124,-0.21
"<a href=""https://www.baseball-reference.com/players/c/critzhu01.shtml"">Hughie Critz</a>",CIN,27,698,641,95,190,5,248,52,37,18,24,.296,.335,.387,.722,.334,2.30
"<a href=""https://www.baseball-reference.com/players/c/cronibi01.shtml"">Bill Cronin</a>",BSN,25,3,2,1,0,0,0,0,1,0,0,.000,.333,.000,.333,.247,-0.01
"<a href=""https://www.baseball-reference.com/players/c/cronijo01.shtml"">Joe Cronin</a>",WS1,21,259,227,23,55,0,73,25,22,4,27,.242,.309,.322,.631,.298,0.59
"<a href=""https://www.baseball-reference.com/players/c/crousbu01.shtml"">Buck Crouse</a>",CHA,31,239,218,17,55,2,70,20,19,3,14,.252,.315,.321,.636,.302,0.47
"<a href=""https://www.baseball-reference.com/players/c/crowdal01.shtml"">G. Crowder</a>",SLA,29,94,80,11,15,0,16,8,5,0,9,.188,.235,.200,.435,.213,0.00
"<a href=""https://www.baseball-reference.com/players/c/crowled01.shtml"">Ed Crowley</a>",WS1,21,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/c/cummija01.shtml"">J. Cummings</a>",NY1,24,32,27,4,9,2,17,9,3,0,4,.333,.400,.630,1.030,.457,0.00
"<a href=""https://www.baseball-reference.com/players/c/cuyleki01.shtml"">Kiki Cuyler</a>",CHN,29,581,499,92,142,17,236,79,51,37,61,.285,.359,.473,.832,.379,3.07
"<a href=""https://www.baseball-reference.com/players/d/danniik01.shtml"">Ike Danning</a>",SLA,23,7,6,0,3,0,3,1,1,0,2,.500,.571,.500,1.071,.506,0.01
"<a href=""https://www.baseball-reference.com/players/d/davissp01.shtml"">Spud Davis</a>",2,23,187,168,17,47,3,58,19,16,0,11,.280,.342,.345,.688,.326,-0.11
"<a href=""https://www.baseball-reference.com/players/d/dawsojo01.shtml"">Joe Dawson</a>",PIT,31,48,43,4,12,0,16,3,4,0,6,.279,.340,.372,.713,.333,0.39
"<a href=""https://www.baseball-reference.com/players/d/deberha01.shtml"">Hank DeBerry</a>",BRO,33,279,258,19,65,0,77,23,18,3,15,.252,.301,.298,.599,.284,-0.24
"<a href=""https://www.baseball-reference.com/players/d/deitrbi01.shtml"">B. Deitrick</a>",PHI,26,120,100,13,20,0,26,7,17,1,10,.200,.322,.260,.582,.291,-0.37
"<a href=""https://www.baseball-reference.com/players/d/delanar01.shtml"">Art Delaney</a>",BSN,31,66,63,4,9,0,9,0,2,0,8,.143,.169,.143,.312,.152,-0.32
"<a href=""https://www.baseball-reference.com/players/d/dickebi01.shtml"">Bill Dickey</a>",NYA,21,15,15,1,3,0,6,2,0,0,2,.200,.200,.400,.600,.259,-0.04
"<a href=""https://www.baseball-reference.com/players/d/doakbi01.shtml"">Bill Doak</a>",BRO,37,28,27,1,3,0,3,0,0,0,10,.111,.111,.111,.222,.104,-0.29
"<a href=""https://www.baseball-reference.com/players/d/donohpe01.shtml"">Pete Donohue</a>",CIN,27,55,48,3,7,1,10,4,4,0,6,.146,.212,.208,.420,.205,0.00
"<a href=""https://www.baseball-reference.com/players/d/dormare01.shtml"">Red Dorman</a>",CLE,27,87,77,12,28,0,34,11,9,1,6,.364,.430,.442,.872,.408,0.47
"<a href=""https://www.baseball-reference.com/players/d/douthta01.shtml"">T. Douthit</a>",SLN,27,752,648,111,191,3,241,43,84,11,36,.295,.384,.372,.756,.360,0.00
"<a href=""https://www.baseball-reference.com/players/d/dressch01.shtml"">C. Dressen</a>",CIN,33,571,498,72,145,1,180,59,43,10,22,.291,.355,.361,.716,.338,1.24
"<a href=""https://www.baseball-reference.com/players/d/duganjo01.shtml"">Joe Dugan</a>",NYA,31,339,312,33,86,6,119,34,16,1,15,.276,.317,.381,.699,.324,0.45
"<a href=""https://www.baseball-reference.com/players/d/durocle01.shtml"">Leo Durocher</a>",NYA,22,328,296,46,80,0,100,31,22,1,52,.270,.327,.338,.665,.313,0.52
"<a href=""https://www.baseball-reference.com/players/d/durstce01.shtml"">Cedric Durst</a>",NYA,31,146,135,18,34,2,44,10,7,1,9,.252,.289,.326,.615,.287,0.00
"<a href=""https://www.baseball-reference.com/players/d/dykesji01.shtml"">Jimmy Dykes</a>",PHA,31,286,242,39,67,5,93,30,27,2,21,.277,.361,.384,.746,.352,1.27
"<a href=""https://www.baseball-reference.com/players/e/earnsge01.shtml"">G. Earnshaw</a>",PHA,28,63,57,3,14,0,16,6,1,1,7,.246,.259,.281,.539,.251,0.00
"<a href=""https://www.baseball-reference.com/players/e/eastepa01.shtml"">P. Easterling</a>",DET,22,124,114,17,37,3,55,12,8,2,24,.325,.374,.482,.856,.391,0.54
"<a href=""https://www.baseball-reference.com/players/e/edwarfo01.shtml"">F. Edwards</a>",BSN,24,13,11,1,1,0,1,2,0,0,4,.091,.091,.091,.182,.085,-0.13
"<a href=""https://www.baseball-reference.com/players/e/edwarji01.shtml"">J. Edwards</a>",CIN,33,10,10,0,3,0,3,1,0,0,1,.300,.300,.300,.600,.280,0.05
"<a href=""https://www.baseball-reference.com/players/e/ehmkeho01.shtml"">Howard Ehmke</a>",PHA,34,57,46,6,11,0,16,5,1,0,3,.239,.255,.348,.603,.274,0.23
"<a href=""https://www.baseball-reference.com/players/e/ehrharu01.shtml"">R. Ehrhardt</a>",BRO,33,14,14,0,4,0,4,2,0,0,2,.286,.286,.286,.571,.267,0.05
"<a href=""https://www.baseball-reference.com/players/e/ellioju01.shtml"">J. Elliott</a>",BRO,27,71,68,7,12,3,24,8,3,0,16,.176,.211,.353,.564,.254,0.00
"<a href=""https://www.baseball-reference.com/players/e/engliwo01.shtml"">W. English</a>",CHN,22,522,475,68,142,2,178,34,30,4,28,.299,.343,.375,.718,.335,2.66
"<a href=""https://www.baseball-reference.com/players/f/faberre01.shtml"">Red Faber</a>",CHA,39,78,70,3,8,1,13,10,4,0,31,.114,.162,.186,.348,.167,-0.42
"<a href=""https://www.baseball-reference.com/players/f/falkbi01.shtml"">Bibb Falk</a>",CHA,29,321,286,42,83,1,112,37,25,5,16,.290,.347,.392,.739,.343,0.82
"<a href=""https://www.baseball-reference.com/players/f/farredo01.shtml"">Doc Farrell</a>",BSN,26,533,483,36,104,3,131,43,26,3,26,.215,.263,.271,.534,.254,0.00
"<a href=""https://www.baseball-reference.com/players/f/faulkji01.shtml"">Jim Faulkner</a>",NY1,28,43,39,4,9,0,10,1,2,0,8,.231,.268,.256,.525,.250,0.08
"<a href=""https://www.baseball-reference.com/players/f/fergual01.shtml"">A. Ferguson</a>",PHI,31,43,39,1,1,0,1,1,2,0,11,.026,.073,.026,.099,.059,0.00
"<a href=""https://www.baseball-reference.com/players/f/ferrewe01.shtml"">Wes Ferrell</a>",CLE,20,4,4,0,1,0,3,0,0,0,0,.250,.250,.750,1.000,.412,0.00
"<a href=""https://www.baseball-reference.com/players/f/fitzbch01.shtml"">C. Fitzberger</a>",BSN,24,7,7,0,2,0,2,0,0,0,3,.286,.286,.286,.571,.267,-0.03
"<a href=""https://www.baseball-reference.com/players/f/fitzsfr01.shtml"">F. Fitzsimmons</a>",NY1,26,103,94,7,18,0,24,9,3,0,12,.191,.224,.255,.480,.225,0.00
"<a href=""https://www.baseball-reference.com/players/f/flagsir01.shtml"">I. Flagstead</a>",BOS,34,587,510,84,148,1,200,39,60,12,23,.290,.366,.392,.758,.355,2.62
"<a href=""https://www.baseball-reference.com/players/f/floweja01.shtml"">Jake Flowers</a>",BRO,26,406,339,51,93,2,122,44,47,10,30,.274,.366,.360,.726,.345,1.06
"<a href=""https://www.baseball-reference.com/players/f/foleyra01.shtml"">Ray Foley</a>",NY1,22,2,1,1,0,0,0,0,1,0,1,.000,.500,.000,.500,.370,0.01
"<a href=""https://www.baseball-reference.com/players/f/fonsele01.shtml"">Lew Fonseca</a>",CLE,29,288,263,38,86,3,122,36,13,4,17,.327,.361,.464,.825,.376,0.00
"<a href=""https://www.baseball-reference.com/players/f/fordho01.shtml"">Hod Ford</a>",CIN,30,571,506,49,122,0,147,54,47,1,31,.241,.308,.291,.599,.287,0.00
"<a href=""https://www.baseball-reference.com/players/f/fothebo01.shtml"">B. Fothergill</a>",DET,30,384,347,49,110,3,167,63,24,8,19,.317,.366,.481,.848,.385,0.00
"<a href=""https://www.baseball-reference.com/players/f/foxxji01.shtml"">Jimmie Foxx</a>",PHA,20,473,400,85,131,13,219,79,60,3,43,.328,.416,.548,.964,.435,4.81
"<a href=""https://www.baseball-reference.com/players/f/frankfr02.shtml"">F. Frankhouse</a>",SLN,24,32,27,3,5,0,7,2,3,0,4,.185,.267,.259,.526,.255,0.00
"<a href=""https://www.baseball-reference.com/players/f/freigho01.shtml"">H. Freigau</a>",2,25,161,143,17,35,1,50,20,10,1,17,.245,.299,.350,.648,.297,-0.26
"<a href=""https://www.baseball-reference.com/players/f/frencwa01.shtml"">Walt French</a>",PHA,28,77,74,9,19,0,23,7,2,1,5,.257,.286,.311,.597,.279,-0.29
"<a href=""https://www.baseball-reference.com/players/f/fribebe01.shtml"">B. Friberg</a>",PHI,28,113,94,11,19,1,25,7,12,0,16,.202,.292,.266,.558,.273,-0.62
"<a href=""https://www.baseball-reference.com/players/f/friscfr01.shtml"">F. Frisch</a>",SLN,30,631,547,107,164,10,241,86,64,29,17,.300,.374,.441,.815,.376,4.28
"<a href=""https://www.baseball-reference.com/players/f/fullich01.shtml"">Chick Fullis</a>",NY1,27,2,1,5,0,0,0,0,1,0,1,.000,.500,.000,.500,.370,0.01
"<a href=""https://www.baseball-reference.com/players/f/fussefr01.shtml"">Fred Fussell</a>",PIT,32,62,58,4,7,0,7,0,2,0,12,.121,.164,.121,.285,.144,-0.44
"<a href=""https://www.baseball-reference.com/players/g/galloch01.shtml"">C. Galloway</a>",DET,31,169,148,17,39,1,51,17,15,7,3,.264,.331,.345,.676,.319,0.14
"<a href=""https://www.baseball-reference.com/players/g/ganzeba01.shtml"">Babe Ganzel</a>",WS1,27,28,26,2,2,0,3,4,1,0,4,.077,.111,.115,.226,.111,-0.48
"<a href=""https://www.baseball-reference.com/players/g/garricl01.shtml"">C. Garrison</a>",BOS,21,3,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/g/gastomi01.shtml"">Milt Gaston</a>",WS1,32,53,49,1,7,0,9,4,0,0,8,.143,.143,.184,.327,.149,-0.30
