Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/a/altroni01.shtml"">Nick Altrock</a>",WS1,36,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/a/amesre01.shtml"">Red Ames</a>",2,30,78,72,3,8,0,8,3,1,1,27,.111,.123,.111,.234,.115,0.00
"<a href=""https://www.baseball-reference.com/players/a/anderfr01.shtml"">F. Anderson</a>",BOS,27,20,20,0,1,0,1,1,0,0,7,.050,.050,.050,.100,.048,-0.28
"<a href=""https://www.baseball-reference.com/players/a/archeji01.shtml"">Jimmy Archer</a>",CHN,30,403,368,38,98,2,132,44,19,4,27,.266,.311,.359,.670,.321,0.00
"<a href=""https://www.baseball-reference.com/players/a/austiji01.shtml"">Jimmy Austin</a>",SLA,33,559,489,56,130,2,166,42,45,37,51,.266,.338,.339,.677,.330,3.08
"<a href=""https://www.baseball-reference.com/players/a/ayersdo01.shtml"">Doc Ayers</a>",WS1,22,7,7,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/b/bakerfr01.shtml"">H. Baker</a>",PHA,27,644,564,116,190,12,278,117,63,34,31,.337,.413,.493,.906,.430,7.94
"<a href=""https://www.baseball-reference.com/players/b/balenmi01.shtml"">Mike Balenti</a>",SLA,26,227,211,17,38,0,48,11,6,3,32,.180,.206,.227,.434,.209,-1.07
"<a href=""https://www.baseball-reference.com/players/b/ballne01.shtml"">Neal Ball</a>",BOS,32,70,58,9,10,0,12,4,9,3,13,.172,.294,.207,.501,.262,-0.34
"<a href=""https://www.baseball-reference.com/players/b/barryja01.shtml"">Jack Barry</a>",PHA,26,535,455,62,125,3,166,85,44,15,32,.275,.349,.365,.714,.346,0.00
"<a href=""https://www.baseball-reference.com/players/b/baskeji01.shtml"">Jim Baskette</a>",CLE,25,1,1,1,1,0,2,0,0,0,0,1.000,1.000,2.000,3.000,1.383,0.09
"<a href=""https://www.baseball-reference.com/players/b/bassljo01.shtml"">J. Bassler</a>",CLE,18,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/b/batesjo02.shtml"">Johnny Bates</a>",CIN,29,492,407,63,113,6,158,51,67,21,30,.278,.388,.388,.776,.378,0.00
"<a href=""https://www.baseball-reference.com/players/b/batesra01.shtml"">Ray Bates</a>",CLE,23,35,30,4,5,0,9,4,3,3,9,.167,.265,.300,.565,.276,0.02
"<a href=""https://www.baseball-reference.com/players/b/baumapa01.shtml"">P. Baumann</a>",DET,27,217,191,31,57,1,75,22,16,4,18,.298,.353,.393,.745,.357,0.78
"<a href=""https://www.baseball-reference.com/players/b/baumgge01.shtml"">G. Baumgardner</a>",SLA,21,92,78,5,13,0,16,8,14,0,24,.167,.293,.205,.499,.261,0.34
"<a href=""https://www.baseball-reference.com/players/b/bealljo01.shtml"">Johnny Beall</a>",2,31,67,66,10,17,2,25,4,0,1,2,.258,.269,.379,.647,.307,-0.06
"<a href=""https://www.baseball-reference.com/players/b/beckebe01.shtml"">Beals Becker</a>",2,26,449,414,64,131,9,208,58,28,11,42,.316,.360,.502,.862,.395,3.42
"<a href=""https://www.baseball-reference.com/players/b/beckzi01.shtml"">Zinn Beck</a>",SLN,27,36,30,4,5,0,6,2,4,1,10,.167,.265,.200,.465,.240,-0.14
"<a href=""https://www.baseball-reference.com/players/b/bediehu01.shtml"">Hugh Bedient</a>",BOS,23,91,80,4,10,0,11,5,6,0,31,.125,.186,.138,.324,.168,-0.43
"<a href=""https://www.baseball-reference.com/players/b/bendech01.shtml"">Chief Bender</a>",PHA,29,89,78,7,12,0,17,10,6,1,17,.154,.214,.218,.432,.214,0.01
"<a href=""https://www.baseball-reference.com/players/b/bentlja01.shtml"">Jack Bentley</a>",WS1,18,3,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/b/bentoru01.shtml"">Rube Benton</a>",CIN,23,54,48,8,10,0,12,8,4,0,7,.208,.269,.250,.519,.256,0.17
"<a href=""https://www.baseball-reference.com/players/b/benzjo01.shtml"">Joe Benz</a>",CHA,27,52,50,3,9,0,11,4,0,0,14,.180,.180,.220,.400,.189,-0.11
"<a href=""https://www.baseball-reference.com/players/b/bergejo01.shtml"">Joe Berger</a>",CHA,26,272,223,27,48,2,64,20,36,5,28,.215,.330,.287,.616,.310,1.43
"<a href=""https://www.baseball-reference.com/players/b/berghma01.shtml"">M. Berghammer</a>",CIN,25,210,188,25,41,1,50,13,10,16,29,.218,.269,.266,.535,.263,-0.35
"<a href=""https://www.baseball-reference.com/players/b/beschbo01.shtml"">Bob Bescher</a>",CIN,29,615,511,86,132,1,179,37,94,38,68,.258,.377,.350,.727,.358,2.07
"<a href=""https://www.baseball-reference.com/players/b/bettsha01.shtml"">Harry Betts</a>",CIN,32,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/b/billijo01.shtml"">J. Billings</a>",CLE,21,3,3,0,0,0,0,0,0,0,3,.000,.000,.000,.000,.000,-0.18
"<a href=""https://www.baseball-reference.com/players/b/birmijo01.shtml"">J. Birmingham</a>",CLE,28,148,131,16,37,0,48,15,8,7,22,.282,.324,.366,.690,.331,0.36
"<a href=""https://www.baseball-reference.com/players/b/bislari01.shtml"">R. Bisland</a>",SLA,23,47,44,3,6,0,6,3,2,0,5,.136,.191,.136,.328,.170,-0.31
"<a href=""https://www.baseball-reference.com/players/b/blackea01.shtml"">E. Blackburn</a>",CIN,20,29,27,1,7,0,7,3,2,2,5,.259,.310,.259,.570,.282,-0.42
"<a href=""https://www.baseball-reference.com/players/b/blandfr01.shtml"">F. Blanding</a>",CLE,25,94,86,4,21,0,27,8,5,2,12,.244,.293,.314,.607,.294,0.55
"<a href=""https://www.baseball-reference.com/players/b/boardch01.shtml"">C. Boardman</a>",PHA,20,3,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/b/bodiepi01.shtml"">Ping Bodie</a>",CHA,25,464,406,39,107,8,161,48,35,5,57,.264,.325,.397,.722,.345,2.01
"<a href=""https://www.baseball-reference.com/players/b/boehlge01.shtml"">G. Boehler</a>",DET,21,3,3,0,1,0,2,0,0,0,0,.333,.333,.667,1.000,.461,0.06
"<a href=""https://www.baseball-reference.com/players/b/boehljo01.shtml"">Joe Boehling</a>",WS1,22,89,86,8,19,0,21,6,2,1,13,.221,.239,.244,.483,.233,0.00
"<a href=""https://www.baseball-reference.com/players/b/bohenpa01.shtml"">Pat Bohen</a>",PHA,22,3,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/b/boninlu01.shtml"">Luther Bonin</a>",SLA,25,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/b/booeev01.shtml"">Everett Booe</a>",PIT,21,88,80,9,16,0,20,2,6,2,9,.200,.256,.250,.506,.248,0.00
"<a href=""https://www.baseball-reference.com/players/b/boonelu01.shtml"">Luke Boone</a>",NYA,23,15,12,3,4,0,4,1,3,0,1,.333,.467,.333,.800,.403,0.06
"<a href=""https://www.baseball-reference.com/players/b/bortoba01.shtml"">Babe Borton</a>",2,24,237,188,17,36,0,43,24,41,2,24,.191,.342,.229,.571,.290,0.27
"<a href=""https://www.baseball-reference.com/players/b/brennad01.shtml"">Ad Brennan</a>",PHI,25,71,67,3,11,0,13,2,1,0,12,.164,.176,.194,.371,.178,0.00
"<a href=""https://www.baseball-reference.com/players/b/bresnro01.shtml"">R. Bresnahan</a>",CHN,34,189,162,20,37,1,49,21,21,7,11,.228,.324,.302,.627,.311,0.02
"<a href=""https://www.baseball-reference.com/players/b/bretoji01.shtml"">Jim Breton</a>",CHA,21,32,30,1,5,0,8,2,1,0,5,.167,.194,.267,.460,.218,0.09
"<a href=""https://www.baseball-reference.com/players/b/brickge01.shtml"">G. Brickley</a>",PHA,18,13,12,0,2,0,4,0,0,0,4,.167,.231,.333,.564,.269,-0.03
"<a href=""https://www.baseball-reference.com/players/b/bridwal01.shtml"">Al Bridwell</a>",CHN,29,495,405,35,97,1,118,37,74,12,28,.240,.358,.291,.650,.327,2.12
"<a href=""https://www.baseball-reference.com/players/b/briefbu01.shtml"">Bunny Brief</a>",SLA,20,293,258,24,56,1,82,26,21,3,46,.217,.284,.318,.602,.292,-0.07
"<a href=""https://www.baseball-reference.com/players/b/brittgi01.shtml"">Gil Britton</a>",PIT,21,12,12,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.27
"<a href=""https://www.baseball-reference.com/players/b/brownbo01.shtml"">B. Brown</a>",PHA,24,85,82,5,13,1,17,6,1,0,30,.159,.169,.207,.376,.180,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownbu01.shtml"">Buster Brown</a>",BSN,31,7,5,1,0,0,0,0,2,0,2,.000,.286,.000,.286,.211,-0.01
"<a href=""https://www.baseball-reference.com/players/b/browncu01.shtml"">Curly Brown</a>",SLA,24,5,5,0,2,0,2,0,0,0,1,.400,.400,.400,.800,.383,0.08
"<a href=""https://www.baseball-reference.com/players/b/browndr01.shtml"">D. Brown</a>",BSN,28,37,34,3,11,1,15,2,2,0,9,.324,.361,.441,.802,.383,-0.13
"<a href=""https://www.baseball-reference.com/players/b/brownel01.shtml"">Elmer Brown</a>",BRO,29,4,4,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.08
"<a href=""https://www.baseball-reference.com/players/b/brownmo01.shtml"">M. Brown</a>",CIN,36,58,54,2,11,0,13,3,1,0,10,.204,.218,.241,.459,.220,0.00
"<a href=""https://www.baseball-reference.com/players/b/buesar01.shtml"">Art Bues</a>",BSN,25,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/b/burksa01.shtml"">Sandy Burk</a>",SLN,26,23,22,1,2,0,2,0,1,0,9,.091,.130,.091,.221,.115,-0.21
"<a href=""https://www.baseball-reference.com/players/b/burnsed01.shtml"">Ed Burns</a>",PHI,25,37,30,3,6,0,9,3,6,2,3,.200,.351,.300,.651,.330,-0.05
"<a href=""https://www.baseball-reference.com/players/b/burnsge01.shtml"">George Burns</a>",NY1,23,676,605,81,173,2,224,54,58,40,74,.286,.352,.370,.723,.349,2.53
"<a href=""https://www.baseball-reference.com/players/b/burnsjo01.shtml"">Joseph Burns</a>",DET,24,16,13,0,5,0,5,1,2,0,4,.385,.500,.385,.885,.440,0.16
"<a href=""https://www.baseball-reference.com/players/b/bushdo01.shtml"">Donie Bush</a>",DET,25,694,597,98,150,1,192,40,80,44,32,.251,.344,.322,.665,.328,3.59
"<a href=""https://www.baseball-reference.com/players/b/bushjo01.shtml"">B. Bush</a>",PHA,20,74,70,8,11,0,16,1,2,0,21,.157,.181,.229,.409,.196,0.00
"<a href=""https://www.baseball-reference.com/players/b/butlear01.shtml"">Art Butler</a>",PIT,25,255,214,40,60,0,75,20,32,9,14,.280,.379,.350,.729,.358,0.52
"<a href=""https://www.baseball-reference.com/players/b/byrnebo01.shtml"">Bobby Byrne</a>",2,28,559,506,63,134,2,163,51,34,12,31,.265,.320,.322,.642,.296,0.00
"<a href=""https://www.baseball-reference.com/players/c/cabreal01.shtml"">Al Cabrera</a>",SLN,32,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/c/cadyhi01.shtml"">Hick Cady</a>",BOS,27,105,96,10,24,0,33,6,5,1,14,.250,.294,.344,.638,.306,0.01
"<a href=""https://www.baseball-reference.com/players/c/caldwra02.shtml"">Ray Caldwell</a>",NYA,25,102,97,10,28,0,35,11,3,3,15,.289,.310,.361,.671,.319,0.70
"<a href=""https://www.baseball-reference.com/players/c/calhobi01.shtml"">Bill Calhoun</a>",BSN,23,13,13,0,1,0,1,0,0,0,3,.077,.077,.077,.154,.074,-0.25
"<a href=""https://www.baseball-reference.com/players/c/callale01.shtml"">Leo Callahan</a>",BRO,22,45,41,6,7,0,12,3,4,0,5,.171,.244,.293,.537,.261,-0.17
"<a href=""https://www.baseball-reference.com/players/c/callani01.shtml"">J. Callahan</a>",CHA,39,9,9,0,2,0,2,1,0,0,2,.222,.222,.222,.444,.213,-0.05
"<a href=""https://www.baseball-reference.com/players/c/callawe01.shtml"">W. Callahan</a>",SLN,24,17,14,0,4,0,4,1,2,1,2,.286,.375,.286,.661,.331,0.07
"<a href=""https://www.baseball-reference.com/players/c/calvoja01.shtml"">Jack Calvo</a>",WS1,19,37,33,5,8,1,11,2,1,0,4,.242,.265,.333,.598,.287,-0.31
"<a href=""https://www.baseball-reference.com/players/c/camniho01.shtml"">H. Camnitz</a>",2,31,76,75,4,10,0,14,2,1,0,23,.133,.145,.187,.331,.136,-0.20
"<a href=""https://www.baseball-reference.com/players/c/caprora01.shtml"">Ralph Capron</a>",PHI,24,1,1,1,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/c/careyma01.shtml"">Max Carey</a>",PIT,23,692,620,99,172,5,230,49,55,61,67,.277,.339,.371,.710,.342,0.00
"<a href=""https://www.baseball-reference.com/players/c/carisfr01.shtml"">Fred Carisch</a>",CLE,31,246,222,11,48,0,56,26,21,6,19,.216,.287,.252,.539,.268,0.79
"<a href=""https://www.baseball-reference.com/players/c/carribi02.shtml"">B. Carrigan</a>",BOS,29,293,256,17,62,0,87,28,27,6,26,.242,.319,.340,.659,.320,2.15
"<a href=""https://www.baseball-reference.com/players/c/cashica01.shtml"">Carl Cashion</a>",WS1,24,13,12,1,3,0,3,2,1,0,1,.250,.308,.250,.558,.278,0.03
"<a href=""https://www.baseball-reference.com/players/c/cathete01.shtml"">Ted Cather</a>",SLN,24,196,183,16,39,0,55,12,9,7,24,.213,.250,.301,.551,.264,0.00
"<a href=""https://www.baseball-reference.com/players/c/chalmge01.shtml"">G. Chalmers</a>",PHI,25,34,33,2,7,0,7,1,0,0,13,.212,.212,.212,.424,.203,-0.09
"<a href=""https://www.baseball-reference.com/players/c/chancfr01.shtml"">Frank Chance</a>",NYA,36,33,24,3,5,0,5,6,8,1,1,.208,.406,.208,.615,.334,0.10
"<a href=""https://www.baseball-reference.com/players/c/chapmha01.shtml"">H. Chapman</a>",CIN,27,2,2,0,1,0,1,0,0,0,1,.500,.500,.500,1.000,.478,0.03
"<a href=""https://www.baseball-reference.com/players/c/chapmra01.shtml"">Ray Chapman</a>",CLE,22,601,508,78,131,3,173,39,46,29,51,.258,.322,.341,.662,.321,2.69
"<a href=""https://www.baseball-reference.com/players/c/chappla01.shtml"">L. Chappell</a>",CHA,23,232,208,20,48,0,58,15,18,7,22,.231,.295,.279,.574,.283,0.00
"<a href=""https://www.baseball-reference.com/players/c/chaseha01.shtml"">Hal Chase</a>",2,30,574,530,64,141,2,188,48,27,14,54,.266,.305,.355,.660,.308,0.00
"<a href=""https://www.baseball-reference.com/players/c/chenela01.shtml"">Larry Cheney</a>",CHN,27,121,104,6,20,0,23,7,10,0,34,.192,.270,.221,.491,.248,0.00
"<a href=""https://www.baseball-reference.com/players/c/cicoted01.shtml"">E. Cicotte</a>",CHA,29,99,91,7,13,0,15,2,4,0,16,.143,.179,.165,.344,.171,-0.30
"<a href=""https://www.baseball-reference.com/players/c/clarkfr01.shtml"">Fred Clarke</a>",PIT,40,14,13,0,1,0,2,0,0,0,0,.077,.077,.154,.231,.106,-0.20
"<a href=""https://www.baseball-reference.com/players/c/clarkge01.shtml"">George Clark</a>",NYA,22,4,4,0,2,0,3,0,0,0,0,.500,.500,.750,1.250,.585,0.12
"<a href=""https://www.baseball-reference.com/players/c/clarkto01.shtml"">Tommy Clarke</a>",CIN,25,374,330,29,87,1,117,38,39,2,40,.264,.345,.355,.700,.340,1.81
"<a href=""https://www.baseball-reference.com/players/c/clausal01.shtml"">Al Clauss</a>",DET,22,4,4,0,0,0,0,0,0,0,3,.000,.000,.000,.000,.000,-0.08
"<a href=""https://www.baseball-reference.com/players/c/clymeot01.shtml"">Otis Clymer</a>",2,37,161,142,20,36,0,48,13,17,11,21,.254,.333,.338,.671,.309,-0.08
"<a href=""https://www.baseball-reference.com/players/c/cobbty01.shtml"">Ty Cobb</a>",DET,26,501,428,70,167,4,229,67,58,51,31,.390,.467,.535,1.002,.473,7.36
"<a href=""https://www.baseball-reference.com/players/c/cocrege01.shtml"">G. Cocreham</a>",BSN,28,4,4,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.08
"<a href=""https://www.baseball-reference.com/players/c/colembo01.shtml"">Bob Coleman</a>",PIT,22,60,50,5,9,0,11,9,7,0,8,.180,.281,.220,.501,.257,-0.27
"<a href=""https://www.baseball-reference.com/players/c/collibi02.shtml"">Bill Collins</a>",BRO,31,107,95,8,18,0,19,4,8,2,11,.189,.267,.200,.467,.239,-0.78
"<a href=""https://www.baseball-reference.com/players/c/collied01.shtml"">E. Collins</a>",PHA,26,652,534,125,184,3,242,73,85,55,37,.345,.441,.453,.894,.429,8.97
"<a href=""https://www.baseball-reference.com/players/c/collira01.shtml"">Ray Collins</a>",BOS,26,95,80,10,12,1,23,6,7,0,31,.150,.227,.288,.515,.251,0.17
"<a href=""https://www.baseball-reference.com/players/c/collish01.shtml"">S. Collins</a>",CHA,27,598,535,53,128,1,175,47,32,22,60,.239,.286,.327,.613,.295,0.71
"<a href=""https://www.baseball-reference.com/players/c/colliwi01.shtml"">W. Collins</a>",BSN,24,3,3,3,1,0,1,0,0,0,1,.333,.333,.333,.667,.319,-0.23
"<a href=""https://www.baseball-reference.com/players/c/comptpe01.shtml"">Pete Compton</a>",SLA,23,115,100,14,18,2,33,17,13,2,13,.180,.274,.330,.604,.294,0.00
"<a href=""https://www.baseball-reference.com/players/c/comstra01.shtml"">R. Comstock</a>",DET,22,22,22,2,5,0,7,3,0,0,7,.227,.227,.318,.545,.256,0.07
"<a href=""https://www.baseball-reference.com/players/c/connojo04.shtml"">Joe Connolly</a>",BSN,29,513,427,79,120,5,175,57,66,18,47,.281,.379,.410,.788,.380,2.21
"<a href=""https://www.baseball-reference.com/players/c/conzejo01.shtml"">J. Conzelman</a>",PIT,23,4,4,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.07
"<a href=""https://www.baseball-reference.com/players/c/cookdo01.shtml"">Doc Cook</a>",NYA,27,87,72,9,19,0,23,1,10,1,4,.264,.369,.319,.688,.342,0.31
"<a href=""https://www.baseball-reference.com/players/c/coombja01.shtml"">Jack Coombs</a>",PHA,30,3,3,1,1,0,2,0,0,0,2,.333,.333,.667,1.000,.461,0.05
"<a href=""https://www.baseball-reference.com/players/c/coopecl01.shtml"">C. Cooper</a>",NY1,21,34,30,11,9,0,13,4,4,3,6,.300,.382,.433,.816,.390,-0.11
"<a href=""https://www.baseball-reference.com/players/c/coopewi01.shtml"">W. Cooper</a>",PIT,21,30,26,2,2,0,2,1,3,0,9,.077,.172,.077,.249,.142,-0.18
"<a href=""https://www.baseball-reference.com/players/c/corrire01.shtml"">Red Corriden</a>",CHN,25,109,97,13,17,2,26,9,10,4,14,.175,.252,.268,.520,.258,-0.25
"<a href=""https://www.baseball-reference.com/players/c/costeda01.shtml"">Dan Costello</a>",NYA,21,2,2,1,1,0,1,0,0,0,0,.500,.500,.500,1.000,.478,0.03
"<a href=""https://www.baseball-reference.com/players/c/cottren01.shtml"">E. Cottrell</a>",PHA,24,6,4,0,1,0,2,3,2,0,1,.250,.500,.500,1.000,.476,0.08
"<a href=""https://www.baseball-reference.com/players/c/covinsa01.shtml"">S. Covington</a>",SLA,18,66,60,3,9,0,11,4,4,3,6,.150,.203,.183,.386,.193,-0.26
"<a href=""https://www.baseball-reference.com/players/c/cranddo01.shtml"">Doc Crandall</a>",3,25,52,49,7,15,0,21,4,3,0,10,.306,.346,.429,.775,.335,0.55
"<a href=""https://www.baseball-reference.com/players/c/cravaga01.shtml"">G. Cravath</a>",PHI,32,594,525,78,179,19,298,128,55,10,63,.341,.407,.568,.974,.456,5.59
"<a href=""https://www.baseball-reference.com/players/c/crawfsa01.shtml"">Sam Crawford</a>",DET,33,671,609,78,193,9,298,83,52,13,28,.317,.371,.489,.860,.405,5.21
"<a href=""https://www.baseball-reference.com/players/c/creebi01.shtml"">Birdie Cree</a>",NYA,30,605,534,51,145,1,185,63,50,22,51,.272,.338,.346,.685,.333,1.19
"<a href=""https://www.baseball-reference.com/players/c/crossfr02.shtml"">F. Crossin</a>",SLA,22,7,4,1,1,0,1,0,1,0,1,.250,.500,.250,.750,.411,-0.03
"<a href=""https://www.baseball-reference.com/players/c/cruthpr01.shtml"">P. Cruthers</a>",PHA,22,12,12,0,3,0,4,0,0,0,0,.250,.250,.333,.583,.275,-0.02
"<a href=""https://www.baseball-reference.com/players/c/culloni01.shtml"">Nick Cullop</a>",CLE,25,36,31,2,4,0,4,0,2,0,10,.129,.182,.129,.311,.161,-0.18
"<a href=""https://www.baseball-reference.com/players/c/curticl01.shtml"">Cliff Curtis</a>",BRO,31,55,49,1,6,0,6,4,1,0,16,.122,.140,.122,.262,.130,-0.44
"<a href=""https://www.baseball-reference.com/players/c/cutshge01.shtml"">G. Cutshaw</a>",BRO,26,653,592,72,158,7,228,80,39,39,22,.267,.315,.385,.701,.334,3.20
"<a href=""https://www.baseball-reference.com/players/d/daleyto01.shtml"">Tom Daley</a>",PHA,28,161,141,13,36,0,40,11,13,4,28,.255,.327,.284,.611,.303,0.00
"<a href=""https://www.baseball-reference.com/players/d/dalyto02.shtml"">Tom Daly</a>",CHA,21,3,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/d/daniebe01.shtml"">Bert Daniels</a>",NYA,30,386,320,52,69,0,92,22,44,27,36,.216,.343,.288,.630,.319,0.82
"<a href=""https://www.baseball-reference.com/players/d/daubeja01.shtml"">Jake Daubert</a>",BRO,29,572,508,76,178,2,215,52,44,25,40,.350,.405,.423,.829,.398,3.88
"<a href=""https://www.baseball-reference.com/players/d/daussho01.shtml"">Hooks Dauss</a>",DET,23,90,79,15,14,0,21,7,9,0,14,.177,.270,.266,.535,.266,0.39
"<a href=""https://www.baseball-reference.com/players/d/davisge02.shtml"">Iron Davis</a>",BSN,23,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/d/davisha01.shtml"">Harry Davis</a>",PHA,39,18,17,2,6,0,8,4,1,0,4,.353,.389,.471,.859,.407,0.30
"<a href=""https://www.baseball-reference.com/players/d/dealch01.shtml"">Charlie Deal</a>",2,21,94,86,9,22,0,27,6,3,3,8,.256,.289,.314,.603,.272,0.00
"<a href=""https://www.baseball-reference.com/players/d/demaral01.shtml"">Al Demaree</a>",NY1,28,70,66,5,7,0,9,1,3,0,22,.106,.145,.136,.281,.141,-0.49
"<a href=""https://www.baseball-reference.com/players/d/derricl01.shtml"">C. Derrick</a>",NYA,27,71,65,7,19,1,23,7,5,2,8,.292,.352,.354,.706,.344,0.00
"<a href=""https://www.baseball-reference.com/players/d/devliar01.shtml"">Art Devlin</a>",BSN,33,245,210,19,48,0,65,12,29,8,17,.229,.328,.310,.637,.315,0.66
"<a href=""https://www.baseball-reference.com/players/d/devogre01.shtml"">Rex DeVogt</a>",BSN,25,6,6,0,0,0,0,0,0,0,3,.000,.000,.000,.000,.000,-0.25
"<a href=""https://www.baseball-reference.com/players/d/devorjo01.shtml"">Josh Devore</a>",3,25,308,277,43,73,3,99,20,19,23,32,.264,.318,.357,.675,.303,0.00
"<a href=""https://www.baseball-reference.com/players/d/dickswa01.shtml"">Walt Dickson</a>",BSN,34,48,45,4,8,0,8,5,2,0,10,.178,.213,.178,.391,.194,-0.11
"<a href=""https://www.baseball-reference.com/players/d/doakbi01.shtml"">Bill Doak</a>",SLN,22,32,31,0,1,0,1,0,1,0,18,.032,.062,.032,.095,.053,0.00
"<a href=""https://www.baseball-reference.com/players/d/dodgejo01.shtml"">John Dodge</a>",2,24,349,326,35,79,4,115,45,12,11,34,.242,.274,.353,.626,.298,0.09
"<a href=""https://www.baseball-reference.com/players/d/dolanco02.shtml"">Cozy Dolan</a>",2,30,281,259,37,60,0,73,17,16,23,35,.232,.282,.282,.563,.269,-0.43
"<a href=""https://www.baseball-reference.com/players/d/dooinre01.shtml"">Red Dooin</a>",PHI,34,134,129,6,33,0,39,13,3,1,9,.256,.273,.302,.575,.275,0.10
"<a href=""https://www.baseball-reference.com/players/d/doolami01.shtml"">M. Doolin</a>",PHI,33,568,518,32,113,1,140,43,29,17,68,.218,.262,.270,.533,.259,-0.88
"<a href=""https://www.baseball-reference.com/players/d/doylela01.shtml"">Larry Doyle</a>",NY1,26,558,482,67,135,5,187,73,59,38,29,.280,.364,.388,.752,.364,0.00
"<a href=""https://www.baseball-reference.com/players/d/dubucje01.shtml"">Jean Dubuc</a>",DET,24,141,135,17,36,2,53,11,2,1,17,.267,.277,.393,.670,.315,1.01
"<a href=""https://www.baseball-reference.com/players/d/duffybe01.shtml"">Bernie Duffy</a>",PIT,19,4,4,0,1,0,1,1,0,0,1,.250,.250,.250,.500,.239,0.01
"<a href=""https://www.baseball-reference.com/players/d/dugeyos01.shtml"">Oscar Dugey</a>",BSN,25,9,8,1,2,0,2,0,1,0,1,.250,.333,.250,.583,.295,0.02
