Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/c/coughro01.shtml"">R. Coughlin</a>",NY1,23,28,23,3,3,0,6,1,5,1,9,.130,.286,.261,.547,.282,0.04
"<a href=""https://www.baseball-reference.com/players/c/craneed01.shtml"">Ed Crane</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecraneed01"" style=""display:none;""></input><label for=""footnotecraneed01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcraneed01"">CN3, CIN</div></span>",29,167,156,16,22,1,25,9,11,7,40,.141,.198,.160,.358,.186,0.00
"<a href=""https://www.baseball-reference.com/players/c/crookja01.shtml"">Jack Crooks</a>",CL6,25,631,519,110,127,0,172,46,103,50,47,.245,.379,.331,.710,.360,0.00
"<a href=""https://www.baseball-reference.com/players/c/crossla01.shtml"">Lave Cross</a>",PH4,25,443,402,66,121,5,184,52,38,14,23,.301,.366,.458,.823,.389,0.00
"<a href=""https://www.baseball-reference.com/players/c/cunnibe01.shtml"">B. Cunningham</a>",BL3,25,113,100,17,15,1,23,11,13,4,20,.150,.248,.230,.478,.245,-0.22
"<a href=""https://www.baseball-reference.com/players/c/curtier01.shtml"">Jim Curtiss</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecurtier01"" style=""display:none;""></input><label for=""footnotecurtier01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcurtier01"">CIN, WS9</div></span>",29,236,211,28,55,1,74,25,22,5,35,.261,.339,.351,.690,.325,-0.07
"<a href=""https://www.baseball-reference.com/players/d/dahlebi01.shtml"">Bill Dahlen</a>",CHN,21,623,549,114,143,9,214,76,67,21,60,.260,.348,.390,.738,.357,3.15
"<a href=""https://www.baseball-reference.com/players/d/dailyco01.shtml"">Con Daily</a>",BRO,26,225,206,25,66,0,78,30,15,7,13,.320,.378,.379,.756,.371,1.84
"<a href=""https://www.baseball-reference.com/players/d/dailyed01.shtml"">Ed Daily</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedailyed01"" style=""display:none;""></input><label for=""footnotedailyed01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdailyed01"">LS2, WS9</div></span>",28,163,143,23,34,0,38,14,19,12,16,.238,.331,.266,.597,.303,-0.18
"<a href=""https://www.baseball-reference.com/players/d/daleybi01.shtml"">Bill Daley</a>",BS2,23,60,59,5,10,0,12,9,1,1,6,.169,.183,.203,.387,.187,-0.30
"<a href=""https://www.baseball-reference.com/players/d/dalryab01.shtml"">A. Dalrymple</a>",ML3,33,142,135,31,42,1,62,22,7,6,18,.311,.345,.459,.804,.377,0.18
"<a href=""https://www.baseball-reference.com/players/d/dalyjo01.shtml"">Joe Daly</a>",CL4,22,3,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.08
"<a href=""https://www.baseball-reference.com/players/d/dalyto01.shtml"">Tom Daly</a>",BRO,25,223,200,29,50,2,77,27,21,7,34,.250,.327,.385,.712,.343,0.23
"<a href=""https://www.baseball-reference.com/players/d/darlide01.shtml"">Dell Darling</a>",SL4,29,63,53,9,7,0,14,9,10,0,11,.132,.270,.264,.534,.271,-0.32
"<a href=""https://www.baseball-reference.com/players/d/darraja01.shtml"">Jack Darragh</a>",LS2,24,2,2,0,1,0,1,0,0,0,0,.500,.500,.500,1.000,.486,0.02
"<a href=""https://www.baseball-reference.com/players/d/daviege01.shtml"">G. Davies</a>",ML3,23,44,37,5,9,0,11,4,7,0,6,.243,.364,.297,.661,.339,0.16
"<a href=""https://www.baseball-reference.com/players/d/davisge01.shtml"">George Davis</a>",CL4,20,627,570,115,165,3,233,89,53,42,29,.289,.354,.409,.763,.366,2.77
"<a href=""https://www.baseball-reference.com/players/d/davisju01.shtml"">Jumbo Davis</a>",WS9,29,51,44,7,14,0,21,9,7,8,5,.318,.412,.477,.889,.423,0.29
"<a href=""https://www.baseball-reference.com/players/d/delahed01.shtml"">Ed Delahanty</a>",PHI,23,584,543,92,132,5,184,86,33,25,50,.243,.296,.339,.635,.307,-0.15
"<a href=""https://www.baseball-reference.com/players/d/dennyje01.shtml"">Jerry Denny</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedennyje01"" style=""display:none;""></input><label for=""footnotedennyje01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivdennyje01"">NY1, CL4, PHI</div></span>",32,244,227,22,56,0,65,33,16,6,32,.247,.299,.286,.586,.282,0.07
"<a href=""https://www.baseball-reference.com/players/d/dolanjo01.shtml"">John Dolan</a>",CL6,23,87,78,6,7,1,13,8,8,1,33,.090,.184,.167,.351,.185,-0.54
"<a href=""https://www.baseball-reference.com/players/d/donahji01.shtml"">Jim Donahue</a>",CL6,29,312,280,27,61,0,71,35,31,2,18,.218,.298,.254,.552,.281,0.26
"<a href=""https://www.baseball-reference.com/players/d/donahti01.shtml"">Tim Donahue</a>",BS2,21,7,7,0,0,0,0,0,0,0,5,.000,.000,.000,.000,.000,-0.19
"<a href=""https://www.baseball-reference.com/players/d/donneji01.shtml"">Jim Donnelly</a>",CL6,25,67,54,6,13,0,13,9,13,7,5,.241,.388,.241,.629,.339,0.00
"<a href=""https://www.baseball-reference.com/players/d/donohjo01.shtml"">A. Donoghue</a>",PHI,27,24,22,2,7,0,8,2,1,0,3,.318,.375,.364,.739,.365,0.19
"<a href=""https://www.baseball-reference.com/players/d/donovpa01.shtml"">P. Donovan</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedonovpa01"" style=""display:none;""></input><label for=""footnotedonovpa01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdonovpa01"">LS2, WS9</div></span>",26,551,509,82,155,2,178,56,34,28,23,.305,.358,.350,.707,.338,0.00
"<a href=""https://www.baseball-reference.com/players/d/doranjo01.shtml"">John Doran</a>",LS2,29,54,53,5,10,0,12,0,1,0,14,.189,.204,.226,.430,.208,-0.20
"<a href=""https://www.baseball-reference.com/players/d/dowdto01.shtml"">Tommy Dowd</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedowdto01"" style=""display:none;""></input><label for=""footnotedowdto01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdowdto01"">BS2, WS9</div></span>",22,496,475,67,121,1,153,44,19,39,45,.255,.286,.322,.608,.293,0.00
"<a href=""https://www.baseball-reference.com/players/d/dowseto01.shtml"">Tom Dowse</a>",CL6,24,216,201,24,45,0,52,22,13,2,22,.224,.278,.259,.536,.269,0.00
"<a href=""https://www.baseball-reference.com/players/d/doyleja01.shtml"">Jack Doyle</a>",CL4,21,279,250,43,69,0,91,43,26,24,44,.276,.351,.364,.715,.350,0.00
"<a href=""https://www.baseball-reference.com/players/d/duffech01.shtml"">C. Duffee</a>",CL6,25,597,552,86,166,10,232,90,42,41,36,.301,.353,.420,.774,.370,3.22
"<a href=""https://www.baseball-reference.com/players/d/duffyhu01.shtml"">Hugh Duffy</a>",BS2,24,601,536,134,180,9,243,110,61,85,29,.336,.408,.453,.861,.414,4.26
"<a href=""https://www.baseball-reference.com/players/d/dukema01.shtml"">Martin Duke</a>",WS9,?,9,9,0,1,0,2,0,0,0,0,.111,.111,.222,.333,.150,-0.05
"<a href=""https://www.baseball-reference.com/players/d/dunlafr01.shtml"">Fred Dunlap</a>",WS9,32,31,25,4,5,0,8,4,5,3,4,.200,.355,.320,.675,.343,0.01
"<a href=""https://www.baseball-reference.com/players/d/duryeje01.shtml"">Jesse Duryea</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteduryeje01"" style=""display:none;""></input><label for=""footnoteduryeje01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivduryeje01"">CIN, SL4</div></span>",31,43,43,3,5,0,7,5,0,3,5,.116,.116,.163,.279,.129,-0.38
"<a href=""https://www.baseball-reference.com/players/d/dwyerfr01.shtml"">Frank Dwyer</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedwyerfr01"" style=""display:none;""></input><label for=""footnotedwyerfr01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdwyerfr01"">CN3, ML3</div></span>",23,188,181,25,49,0,60,20,6,5,16,.271,.298,.331,.629,.284,0.00
"<a href=""https://www.baseball-reference.com/players/e/eaganbi01.shtml"">Bill Eagan</a>",SL4,22,344,297,49,65,4,96,43,44,21,53,.219,.326,.323,.649,.323,0.89
"<a href=""https://www.baseball-reference.com/players/e/earlho01.shtml"">Howard Earl</a>",ML3,24,135,129,21,32,1,44,17,5,3,13,.248,.281,.341,.623,.298,-0.34
"<a href=""https://www.baseball-reference.com/players/e/eastoja01.shtml"">Jack Easton</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteeastoja01"" style=""display:none;""></input><label for=""footnoteeastoja01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDiveastoja01"">CL6, SL4, CL6</div></span>",26,109,102,16,20,0,26,10,6,6,15,.196,.248,.255,.503,.228,-0.12
"<a href=""https://www.baseball-reference.com/players/e/ehretre01.shtml"">Red Ehret</a>",LS2,22,96,91,9,22,0,26,9,5,3,15,.242,.281,.286,.567,.278,0.20
"<a href=""https://www.baseball-reference.com/players/e/eiteled01.shtml"">E. Eiteljorge</a>",WS9,19,27,26,3,5,0,6,4,1,0,6,.192,.222,.231,.453,.223,-0.06
"<a href=""https://www.baseball-reference.com/players/e/elybo01.shtml"">Bones Ely</a>",BRO,28,118,111,9,17,0,19,11,7,4,9,.153,.203,.171,.375,.192,0.00
"<a href=""https://www.baseball-reference.com/players/e/esperdu01.shtml"">Duke Esper</a>",PHI,23,130,123,18,27,0,33,9,7,1,19,.220,.262,.268,.530,.261,0.00
"<a href=""https://www.baseball-reference.com/players/e/esterdu01.shtml"">D. Esterbrook</a>",BRO,34,9,8,1,3,0,3,0,0,0,1,.375,.444,.375,.819,.414,0.07
"<a href=""https://www.baseball-reference.com/players/e/ewingbu01.shtml"">Buck Ewing</a>",NY1,31,54,49,8,17,0,21,18,5,5,5,.347,.407,.429,.836,.405,0.51
"<a href=""https://www.baseball-reference.com/players/e/ewingjo01.shtml"">John Ewing</a>",NY1,28,116,113,10,23,0,24,8,3,4,14,.204,.224,.212,.437,.216,-0.18
"<a href=""https://www.baseball-reference.com/players/f/farredu01.shtml"">Duke Farrell</a>",BS2,24,536,473,108,143,12,224,110,59,21,48,.302,.384,.474,.858,.406,0.00
"<a href=""https://www.baseball-reference.com/players/f/fieldjo01.shtml"">Jocko Fields</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotefieldjo01"" style=""display:none;""></input><label for=""footnotefieldjo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivfieldjo01"">PIT, PHI</div></span>",26,120,105,14,25,0,32,10,14,1,15,.238,.333,.305,.638,.312,0.03
"<a href=""https://www.baseball-reference.com/players/f/fitzgjo03.shtml"">J. Fitzgerald</a>",BS2,21,14,14,0,1,0,2,1,0,0,5,.071,.071,.143,.214,.096,-0.18
"<a href=""https://www.baseball-reference.com/players/f/fitzgjo01.shtml"">W. Fitzgerald</a>",LS2,23,123,108,15,19,1,28,10,13,3,37,.176,.276,.259,.536,.272,0.03
"<a href=""https://www.baseball-reference.com/players/f/flynnmi01.shtml"">Mike Flynn</a>",BS2,19,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,0.04
"<a href=""https://www.baseball-reference.com/players/f/foremfr01.shtml"">F. Foreman</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteforemfr01"" style=""display:none;""></input><label for=""footnoteforemfr01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivforemfr01"">CIN, WS9</div></span>",28,184,157,26,35,4,62,19,23,6,35,.223,.337,.395,.732,.351,0.00
"<a href=""https://www.baseball-reference.com/players/f/fosteel01.shtml"">Elmer Foster</a>",CHN,29,17,16,3,3,1,6,1,1,1,2,.188,.235,.375,.610,.282,-0.04
