Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/a/abnersh01.shtml"">Shawn Abner</a>",SDN,24,198,184,17,45,1,57,15,9,2,28,0.24456521739130435,0.2857142857142857,0.30978260869565216,0.5954968944099379,0,0
"<a href=""https://www.baseball-reference.com/players/a/afenitr01.shtml"">Troy Afenir</a>",OAK,26,15,14,0,2,0,2,2,0,0,6,0.14285714285714285,0.13333333333333333,0.14285714285714285,0.2761904761904762,0,0
"<a href=""https://www.baseball-reference.com/players/a/agostju01.shtml"">Juan Agosto</a>",HOU,32,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/a/akerfda01.shtml"">Darrel Akerfelds</a>",PHI,28,6,6,0,1,0,1,0,0,0,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0,0
"<a href=""https://www.baseball-reference.com/players/a/aldremi01.shtml"">Mike Aldrete</a>",MON,29,200,161,22,39,1,51,18,37,1,31,0.2422360248447205,0.385,0.3167701863354037,0.7017701863354038,0,0
"<a href=""https://www.baseball-reference.com/players/a/allrebe01.shtml"">Beau Allred</a>",CLE,25,18,16,2,3,1,7,2,2,0,3,0.1875,0.2777777777777778,0.4375,0.7152777777777778,0,0
"<a href=""https://www.baseball-reference.com/players/a/alomaro01.shtml"">Roberto Alomar</a>",SDN,22,646,586,80,168,6,223,60,48,24,72,0.28668941979522183,0.34009360374414976,0.38054607508532423,0.720639678829474,0,0
"<a href=""https://www.baseball-reference.com/players/a/alomasa02.shtml"">Sandy Alomar</a>",CLE,24,483,445,60,129,9,186,66,25,4,46,0.2898876404494382,0.3263598326359833,0.41797752808988764,0.744337360725871,0,0
"<a href=""https://www.baseball-reference.com/players/a/aloumo01.shtml"">Moises Alou</a>",2,23,21,20,4,4,0,6,0,0,0,3,0.2,0.2,0.3,0.5,0,0
"<a href=""https://www.baseball-reference.com/players/a/anderbr01.shtml"">Brady Anderson</a>",BAL,26,279,234,24,54,3,72,24,31,15,46,0.23076923076923078,0.32727272727272727,0.3076923076923077,0.634965034965035,0,0
"<a href=""https://www.baseball-reference.com/players/a/anderda02.shtml"">Dave Anderson</a>",SFN,29,104,100,14,35,1,45,6,3,1,20,0.35,0.36893203883495146,0.45,0.8189320388349515,0,0
"<a href=""https://www.baseball-reference.com/players/a/anderke01.shtml"">Kent Anderson</a>",CAL,26,161,143,16,44,1,55,5,13,0,19,0.3076923076923077,0.36942675159235666,0.38461538461538464,0.7540421362077413,0,0
"<a href=""https://www.baseball-reference.com/players/a/anderla02.shtml"">Larry Andersen</a>",2,37,4,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/a/andersc01.shtml"">Scott Anderson</a>",MON,27,5,4,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/a/anthoer01.shtml"">Eric Anthony</a>",HOU,22,277,239,26,46,10,84,29,29,5,78,0.19246861924686193,0.27898550724637683,0.3514644351464435,0.6304499423928203,0,0
"<a href=""https://www.baseball-reference.com/players/a/armstja01.shtml"">Jack Armstrong</a>",CIN,25,62,47,2,5,0,5,3,0,0,21,0.10638297872340426,0.14285714285714285,0.10638297872340426,0.2492401215805471,0,0
"<a href=""https://www.baseball-reference.com/players/a/assenpa01.shtml"">Paul Assenmacher</a>",CHN,29,10,8,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/a/averyst01.shtml"">Steve Avery</a>",ATL,20,32,30,1,4,0,4,0,0,0,7,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,0,0
"<a href=""https://www.baseball-reference.com/players/a/azocaos01.shtml"">Oscar Azocar</a>",NYA,25,218,214,18,53,5,76,19,2,7,15,0.24766355140186916,0.25688073394495414,0.35514018691588783,0.612020920860842,0,0
"<a href=""https://www.baseball-reference.com/players/b/backmwa01.shtml"">Wally Backman</a>",PIT,30,361,315,62,92,2,125,28,42,6,53,0.2920634920634921,0.3739612188365651,0.3968253968253968,0.7707866156619618,0,0
"<a href=""https://www.baseball-reference.com/players/b/baergca01.shtml"">Carlos Baerga</a>",CLE,21,338,312,46,81,7,123,47,16,0,57,0.25961538461538464,0.2997032640949555,0.3942307692307692,0.6939340333257247,0,0
"<a href=""https://www.baseball-reference.com/players/b/baezke01.shtml"">Kevin Baez</a>",NYN,23,12,12,0,2,0,3,0,0,0,0,0.16666666666666666,0.16666666666666666,0.25,0.41666666666666663,0,0
"<a href=""https://www.baseball-reference.com/players/b/bailema01.shtml"">Mark Bailey</a>",SFN,28,7,7,1,1,1,4,3,0,0,2,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.7142857142857142,0,0
"<a href=""https://www.baseball-reference.com/players/b/baineha01.shtml"">Harold Baines</a>",2,31,489,415,52,118,16,183,65,67,0,80,0.28433734939759037,0.3783231083844581,0.44096385542168676,0.8192869638061449,0,0
"<a href=""https://www.baseball-reference.com/players/b/bairdo01.shtml"">Doug Bair</a>",PIT,40,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/b/bakerdo01.shtml"">Doug Baker</a>",MIN,29,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/b/balbost01.shtml"">Steve Balboni</a>",NYA,33,307,266,24,51,17,108,34,35,0,91,0.19172932330827067,0.2908496732026144,0.40601503759398494,0.6968647107965993,0,0
