Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/a/addybo01.shtml"">Bob Addy</a>",HR1,32,214,213,25,51,0,64,22,1,4,1,.239,.243,.300,.543,.248,.33
"<a href=""https://www.baseball-reference.com/players/a/allisdo01.shtml"">Doug Allison</a>",NY2,27,324,318,68,90,0,107,28,6,1,5,.283,.296,.336,.633,.292,.65
"<a href=""https://www.baseball-reference.com/players/a/ansonca01.shtml"">Cap Anson</a>",PH1,22,264,260,51,87,0,101,37,4,6,1,.335,.345,.388,.733,.338,1.81
"<a href=""https://www.baseball-reference.com/players/b/barloto01.shtml"">Tom Barlow</a>",HR1,?,157,155,37,46,0,53,12,2,17,2,.297,.306,.342,.648,.300,.00
"<a href=""https://www.baseball-reference.com/players/b/barnero01.shtml"">Ross Barnes</a>",BS1,24,267,259,72,88,0,108,39,8,8,2,.340,.360,.417,.777,.357,2.59
"<a href=""https://www.baseball-reference.com/players/b/barnibi01.shtml"">Billy Barnie</a>",HR1,21,191,190,21,35,0,43,20,1,2,13,.184,.188,.226,.415,.190,.00
"<a href=""https://www.baseball-reference.com/players/b/battijo01.shtml"">Joe Battin</a>",PH1,20,227,226,40,52,0,65,27,1,3,7,.230,.233,.288,.521,.238,.00
"<a href=""https://www.baseball-reference.com/players/b/bealsto01.shtml"">Tommy Beals</a>",BS1,23,97,97,20,19,0,30,17,0,0,2,.196,.196,.309,.505,.221,-.05
"<a href=""https://www.baseball-reference.com/players/b/bechtge01.shtml"">George Bechtel</a>",PH2,25,153,151,29,42,1,59,34,2,0,1,.278,.288,.391,.678,.304,.00
"<a href=""https://www.baseball-reference.com/players/b/bielaos01.shtml"">Oscar Bielaski</a>",BL1,27,189,187,24,45,0,45,8,2,3,4,.241,.249,.241,.489,.231,.01
"<a href=""https://www.baseball-reference.com/players/b/boardfr01.shtml"">Frederick Boardman</a>",BL1,23,4,4,0,1,0,1,0,0,0,0,.250,.250,.250,.500,.234,-.01
"<a href=""https://www.baseball-reference.com/players/b/bondto01.shtml"">Tommy Bond</a>",BR2,18,246,245,25,54,0,66,20,1,0,5,.220,.224,.269,.493,.226,.34
"<a href=""https://www.baseball-reference.com/players/b/boothed01.shtml"">Eddie Booth</a>",BR2,?,188,185,24,47,1,60,16,3,0,3,.254,.266,.324,.590,.269,.30
"<a href=""https://www.baseball-reference.com/players/b/boydbi01.shtml"">Bill Boyd</a>",HR1,21,118,117,22,41,0,57,19,1,1,2,.350,.356,.487,.843,.378,.48
"<a href=""https://www.baseball-reference.com/players/b/bradyst01.shtml"">Steve Brady</a>",HR1,22,120,118,19,37,0,44,14,2,1,10,.314,.325,.373,.698,.322,.00
"<a href=""https://www.baseball-reference.com/players/b/brainas01.shtml"">Asa Brainard</a>",BL1,?,198,196,19,47,0,50,8,2,0,3,.240,.247,.255,.503,.236,-.20
"<a href=""https://www.baseball-reference.com/players/b/brown01.shtml"">Robert Brown</a>",BL1,?,9,9,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.20
"<a href=""https://www.baseball-reference.com/players/b/burdoja01.shtml"">Jack Burdock</a>",NY2,22,274,273,45,75,1,97,26,1,4,5,.275,.277,.355,.633,.286,.00
"<a href=""https://www.baseball-reference.com/players/c/careyto01.shtml"">Tom Carey</a>",NY2,27,289,287,56,82,1,101,38,2,3,4,.286,.291,.352,.643,.293,1.00
"<a href=""https://www.baseball-reference.com/players/c/carlle01.shtml"">Lew Carl</a>",BL1,42,3,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.11
"<a href=""https://www.baseball-reference.com/players/c/chapmja01.shtml"">Jack Chapman</a>",BR2,31,246,242,32,64,0,78,24,4,2,11,.264,.276,.322,.599,.276,.92
"<a href=""https://www.baseball-reference.com/players/c/clackbo01.shtml"">Bobby Clack</a>",BR2,24,139,135,22,23,0,24,13,4,0,2,.170,.194,.178,.372,.180,-.34
"<a href=""https://www.baseball-reference.com/players/c/clappjo01.shtml"">John Clapp</a>",PH1,22,166,165,46,48,3,72,19,1,2,1,.291,.295,.436,.732,.323,1.10
"<a href=""https://www.baseball-reference.com/players/c/clintji01.shtml"">Jim Clinton</a>",BR2,23,11,11,3,2,0,3,2,0,0,2,.182,.182,.273,.455,.202,-.11
"<a href=""https://www.baseball-reference.com/players/c/collida01.shtml"">Dan Collins</a>",CH2,20,12,12,1,1,0,2,0,0,1,2,.083,.083,.167,.250,.107,-.15
"<a href=""https://www.baseball-reference.com/players/c/connete01.shtml"">Terry Connell</a>",CH2,19,4,4,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.13
"<a href=""https://www.baseball-reference.com/players/c/cravebi01.shtml"">Bill Craver</a>",PH2,30,269,265,68,91,0,132,56,4,11,2,.343,.353,.498,.851,.380,.00
"<a href=""https://www.baseball-reference.com/players/c/cummica01.shtml"">Candy Cummings</a>",PH2,25,231,231,32,52,0,60,19,0,1,12,.225,.225,.260,.485,.223,-.35
"<a href=""https://www.baseball-reference.com/players/c/cuthbne01.shtml"">Ned Cuthbert</a>",CH2,29,300,295,65,79,2,93,24,5,8,5,.268,.280,.315,.595,.275,.31
"<a href=""https://www.baseball-reference.com/players/d/deaneha01.shtml"">Harry Deane</a>",BL1,28,207,203,29,50,0,60,13,4,2,3,.246,.261,.296,.556,.258,-.32
