Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/s/schafha01.shtml"">H. Schafer</a>",BS1,24,152,149,38,42,0,59,28,3,13,1,.282,.296,.396,.692,.305,0.45
"<a href=""https://www.baseball-reference.com/players/s/selmafr01.shtml"">F. Sellman</a>",FW1,20,69,65,14,15,1,21,10,4,1,0,.231,.275,.323,.598,.271,-0.14
"<a href=""https://www.baseball-reference.com/players/s/senseco01.shtml"">C. Sensender</a>",PH1,23,127,127,38,41,0,50,23,0,5,1,.323,.323,.394,.717,.322,0.24
"<a href=""https://www.baseball-reference.com/players/s/simmojo01.shtml"">Joe Simmons</a>",CH1,26,130,129,29,28,0,36,17,1,4,0,.217,.223,.279,.502,.225,-0.33
"<a href=""https://www.baseball-reference.com/players/s/smithch01.shtml"">C. Smith</a>",NY2,30,73,72,15,19,0,23,5,1,6,1,.264,.274,.319,.593,.270,0.16
"<a href=""https://www.baseball-reference.com/players/s/spaldal01.shtml"">Al Spalding</a>",BS1,20,152,144,43,39,1,54,31,8,2,1,.271,.309,.375,.684,.308,-0.12
"<a href=""https://www.baseball-reference.com/players/s/startjo01.shtml"">Joe Start</a>",NY2,28,164,161,35,58,1,68,34,3,4,0,.360,.372,.422,.794,.362,1.19
"<a href=""https://www.baseball-reference.com/players/s/stearbi01.shtml"">Bill Stearns</a>",WS3,18,11,9,1,0,0,0,1,2,0,2,.000,.182,.000,.182,.145,-0.13
"<a href=""https://www.baseball-reference.com/players/s/stirega01.shtml"">Gat Stires</a>",RC1,21,117,110,23,30,2,52,24,7,3,5,.273,.316,.473,.789,.335,0.40
"<a href=""https://www.baseball-reference.com/players/s/suttoez01.shtml"">Ezra Sutton</a>",CL1,21,129,128,35,45,3,71,23,1,3,0,.352,.357,.555,.911,.383,1.23
"<a href=""https://www.baseball-reference.com/players/s/sweasch01.shtml"">C. Sweasy</a>",WS3,23,20,19,5,4,0,5,4,1,0,0,.211,.250,.263,.513,.241,-0.01
"<a href=""https://www.baseball-reference.com/players/t/treacfr01.shtml"">Fred Treacey</a>",CH1,?,126,124,39,42,4,71,33,2,13,5,.339,.349,.573,.922,.382,1.03
"<a href=""https://www.baseball-reference.com/players/w/waterfr01.shtml"">F. Waterman</a>",WS3,?,168,158,46,50,0,65,17,10,11,0,.316,.357,.411,.769,.350,1.26
"<a href=""https://www.baseball-reference.com/players/w/whitede01.shtml"">Deacon White</a>",CL1,23,150,146,40,47,1,66,21,4,2,1,.322,.340,.452,.792,.348,0.82
"<a href=""https://www.baseball-reference.com/players/w/whiteel01.shtml"">Elmer White</a>",CL1,21,71,70,13,18,0,20,9,1,0,6,.257,.268,.286,.553,.257,-0.13
"<a href=""https://www.baseball-reference.com/players/w/whitewa01.shtml"">Warren White</a>",WS3,?,4,4,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.07
"<a href=""https://www.baseball-reference.com/players/w/woltery01.shtml"">R. Wolters</a>",NY2,29,148,138,33,51,0,75,44,10,1,8,.370,.412,.543,.956,.420,1.24
"<a href=""https://www.baseball-reference.com/players/w/woodji01.shtml"">Jimmy Wood</a>",CH1,27,146,135,45,51,1,76,29,11,18,3,.378,.425,.563,.988,.432,0.00
"<a href=""https://www.baseball-reference.com/players/w/wrighge01.shtml"">G. Wright</a>",BS1,24,86,80,33,33,0,50,11,6,9,1,.412,.453,.625,1.078,.468,1.16
"<a href=""https://www.baseball-reference.com/players/w/wrighha01.shtml"">Harry Wright</a>",BS1,36,160,147,42,44,0,53,26,13,7,2,.299,.356,.361,.717,.338,0.42
"<a href=""https://www.baseball-reference.com/players/y/yorkto01.shtml"">Tom York</a>",TRO,20,154,145,36,37,2,62,23,9,2,1,.255,.299,.428,.726,.313,0.19
"<a href=""https://www.baseball-reference.com/players/z/zettlge01.shtml"">G. Zettlein</a>",CH1,26,130,128,23,32,0,35,18,2,4,4,.250,.262,.273,.535,.249,0.00
