Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/berojo01.shtml"">Johnny Bero</a>",DET,25,10,9,2,0,0,0,0,1,0,1,.000,.100,.000,.100,.074,-0.19
"<a href=""https://www.baseball-reference.com/players/b/berrayo01.shtml"">Yogi Berra</a>",NYA,23,497,469,70,143,14,229,98,25,3,24,.305,.341,.488,.830,.378,2.34
"<a href=""https://www.baseball-reference.com/players/b/berryne01.shtml"">Neil Berry</a>",DET,26,301,256,46,68,0,78,16,37,1,23,.266,.358,.305,.663,.325,0.00
"<a href=""https://www.baseball-reference.com/players/b/bickfve01.shtml"">V. Bickford</a>",BSN,27,57,49,3,10,0,12,7,2,0,12,.204,.235,.245,.480,.228,0.05
"<a href=""https://www.baseball-reference.com/players/b/bicknch01.shtml"">C. Bicknell</a>",PHI,19,5,5,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.08
"<a href=""https://www.baseball-reference.com/players/b/binksge01.shtml"">George Binks</a>",2,33,71,64,4,9,0,10,3,4,1,3,.141,.191,.156,.347,.168,-1.05
"<a href=""https://www.baseball-reference.com/players/b/biscafr01.shtml"">Frank Biscan</a>",SLA,28,30,26,3,5,0,7,2,4,0,7,.192,.300,.269,.569,.281,0.13
"<a href=""https://www.baseball-reference.com/players/b/blackdo01.shtml"">Don Black</a>",CLE,31,16,15,1,3,0,3,0,0,0,3,.200,.200,.200,.400,.188,-0.03
"<a href=""https://www.baseball-reference.com/players/b/blackew01.shtml"">E. Blackwell</a>",CIN,25,51,48,3,11,0,14,1,0,0,6,.229,.229,.292,.521,.239,0.10
"<a href=""https://www.baseball-reference.com/players/b/blackji01.shtml"">J. Blackburn</a>",CIN,24,7,6,0,0,0,0,0,1,0,2,.000,.143,.000,.143,.106,-0.06
"<a href=""https://www.baseball-reference.com/players/b/blatnjo01.shtml"">J. Blatnik</a>",PHI,27,453,415,56,108,6,169,45,31,3,77,.260,.315,.407,.722,.334,0.60
"<a href=""https://www.baseball-reference.com/players/b/blattbu01.shtml"">B. Blattner</a>",NY1,28,24,20,3,4,0,5,0,3,2,2,.200,.304,.250,.554,.277,0.17
"<a href=""https://www.baseball-reference.com/players/b/bockmed01.shtml"">E. Bockman</a>",PIT,27,196,176,23,42,4,63,23,17,2,35,.239,.309,.358,.667,.315,0.63
"<a href=""https://www.baseball-reference.com/players/b/bonhati01.shtml"">Tiny Bonham</a>",PIT,34,50,49,2,8,0,8,3,0,0,7,.163,.163,.163,.327,.153,-0.19
"<a href=""https://www.baseball-reference.com/players/b/boonera01.shtml"">Ray Boone</a>",CLE,24,5,5,0,2,0,3,1,0,0,1,.400,.400,.600,1.000,.453,0.00
"<a href=""https://www.baseball-reference.com/players/b/borowha01.shtml"">Hank Borowy</a>",CHN,32,38,36,4,8,0,11,0,2,0,8,.222,.263,.306,.569,.267,0.00
"<a href=""https://www.baseball-reference.com/players/b/boudrlo01.shtml"">Lou Boudreau</a>",CLE,30,676,560,116,199,18,299,106,98,3,9,.355,.453,.534,.987,.455,10.34
"<a href=""https://www.baseball-reference.com/players/b/bradlfr01.shtml"">Fred Bradley</a>",CHA,27,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/b/bragabo01.shtml"">Bobby Bragan</a>",BRO,30,14,12,0,2,0,2,0,1,0,0,.167,.231,.167,.397,.202,0.02
"<a href=""https://www.baseball-reference.com/players/b/brancra01.shtml"">Ralph Branca</a>",BRO,22,82,74,3,15,0,16,2,5,0,16,.203,.253,.216,.469,.230,-0.04
"<a href=""https://www.baseball-reference.com/players/b/brazlal01.shtml"">Al Brazle</a>",SLN,34,56,55,5,8,0,9,7,1,0,9,.145,.161,.164,.324,.154,-0.23
"<a href=""https://www.baseball-reference.com/players/b/brechha01.shtml"">H. Brecheen</a>",SLN,33,90,82,4,12,0,15,2,5,0,20,.146,.205,.183,.387,.192,-0.28
"<a href=""https://www.baseball-reference.com/players/b/brisslo01.shtml"">Lou Brissie</a>",PHA,24,83,76,3,18,0,19,10,2,0,8,.237,.256,.250,.506,.241,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownbo03.shtml"">Bobby Brown</a>",NYA,23,416,363,62,109,3,147,48,48,0,16,.300,.383,.405,.788,.372,1.81
"<a href=""https://www.baseball-reference.com/players/b/brownto02.shtml"">Tommy Brown</a>",BRO,20,156,145,18,35,2,45,20,7,1,17,.241,.281,.310,.591,.280,0.00
"<a href=""https://www.baseball-reference.com/players/b/bruckea02.shtml"">E. Brucker</a>",PHA,22,7,6,0,1,0,2,0,1,0,1,.167,.286,.333,.619,.295,-0.19
"<a href=""https://www.baseball-reference.com/players/b/buchajo01.shtml"">Johnny Bucha</a>",SLN,23,2,1,0,0,0,0,0,1,0,0,.000,.500,.000,.500,.370,0.02
"<a href=""https://www.baseball-reference.com/players/b/burkhke01.shtml"">Ken Burkhart</a>",2,31,14,13,3,4,1,8,2,1,0,3,.308,.357,.615,.973,.407,0.07
"<a href=""https://www.baseball-reference.com/players/b/burripa01.shtml"">Paul Burris</a>",BSN,24,4,4,0,2,0,2,0,0,0,0,.500,.500,.500,1.000,.470,0.06
"<a href=""https://www.baseball-reference.com/players/b/byrneto01.shtml"">Tommy Byrne</a>",NYA,28,52,46,8,15,1,23,7,1,0,7,.326,.354,.500,.854,.390,0.76
"<a href=""https://www.baseball-reference.com/players/c/cabalpu01.shtml"">P. Caballero</a>",PHI,20,380,351,33,86,0,100,19,24,7,18,.245,.293,.285,.578,.277,-0.42
"<a href=""https://www.baseball-reference.com/players/c/caldwea01.shtml"">E. Caldwell</a>",2,43,10,8,0,1,0,1,1,2,0,4,.125,.300,.125,.425,.242,-0.01
"<a href=""https://www.baseball-reference.com/players/c/camparo01.shtml"">R. Campanella</a>",BRO,26,321,279,32,72,9,116,45,36,3,45,.258,.345,.416,.761,.356,2.21
"<a href=""https://www.baseball-reference.com/players/c/campbpa01.shtml"">P. Campbell</a>",DET,30,85,83,15,22,1,28,11,1,0,10,.265,.274,.337,.611,.283,-0.36
"<a href=""https://www.baseball-reference.com/players/c/candimi01.shtml"">Milo Candini</a>",WS1,30,25,22,3,8,0,9,0,3,0,2,.364,.440,.409,.849,.405,0.39
"<a href=""https://www.baseball-reference.com/players/c/caseyhu01.shtml"">Hugh Casey</a>",BRO,34,8,7,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/c/castipe01.shtml"">P. Castiglione</a>",PIT,27,2,2,0,0,0,0,0,0,1,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/c/cavarph01.shtml"">P. Cavarretta</a>",CHN,31,373,334,41,93,3,128,40,35,4,29,.278,.349,.383,.732,.345,1.65
"<a href=""https://www.baseball-reference.com/players/c/chambcl01.shtml"">C. Chambers</a>",CHN,26,33,30,0,4,0,5,3,0,0,3,.133,.133,.167,.300,.138,-0.15
"<a href=""https://www.baseball-reference.com/players/c/chapmsa01.shtml"">Sam Chapman</a>",PHA,32,506,445,58,115,13,184,70,55,6,50,.258,.341,.413,.755,.352,0.00
"<a href=""https://www.baseball-reference.com/players/c/chesnbo01.shtml"">Bob Chesnes</a>",PIT,27,98,91,15,25,1,31,8,7,0,11,.275,.327,.341,.667,.316,0.73
"<a href=""https://www.baseball-reference.com/players/c/chipmbo01.shtml"">Bob Chipman</a>",CHN,29,18,16,2,4,0,4,2,2,0,4,.250,.333,.250,.583,.291,0.13
"<a href=""https://www.baseball-reference.com/players/c/chrisma01.shtml"">M. Christman</a>",WS1,34,440,409,38,106,1,130,40,25,0,19,.259,.303,.318,.621,.295,-1.59
"<a href=""https://www.baseball-reference.com/players/c/chrisru01.shtml"">R. Christopher</a>",CLE,30,10,6,1,0,0,0,0,2,0,3,.000,.250,.000,.250,.185,-0.04
"<a href=""https://www.baseball-reference.com/players/c/clarkal01.shtml"">Allie Clark</a>",CLE,25,298,271,43,84,9,120,38,23,0,13,.310,.364,.443,.807,.375,0.00
"<a href=""https://www.baseball-reference.com/players/c/clarkji02.shtml"">Jim Clark</a>",WS1,20,12,12,1,3,0,3,0,0,0,2,.250,.250,.250,.500,.235,-0.05
"<a href=""https://www.baseball-reference.com/players/c/coangi01.shtml"">Gil Coan</a>",WS1,26,565,513,56,119,7,171,60,41,23,78,.232,.298,.333,.631,.299,-0.12
"<a href=""https://www.baseball-reference.com/players/c/colemjo04.shtml"">Joe Coleman</a>",PHA,25,85,74,2,9,0,11,7,5,0,29,.122,.177,.149,.326,.164,-0.41
"<a href=""https://www.baseball-reference.com/players/c/colemra01.shtml"">Ray Coleman</a>",2,26,281,239,34,56,0,76,23,33,5,22,.234,.327,.318,.645,.308,0.00
"<a href=""https://www.baseball-reference.com/players/c/collijo01.shtml"">Joe Collins</a>",NYA,25,5,5,0,1,0,2,2,0,0,1,.200,.200,.400,.600,.265,-0.03
"<a href=""https://www.baseball-reference.com/players/c/conatcl01.shtml"">C. Conatser</a>",BSN,26,259,224,30,62,3,86,23,32,0,27,.277,.370,.384,.754,.358,0.59
"<a href=""https://www.baseball-reference.com/players/c/conwaja01.shtml"">Jack Conway</a>",NY1,29,54,49,8,12,1,19,3,5,0,10,.245,.315,.388,.703,.328,0.11
"<a href=""https://www.baseball-reference.com/players/c/coopewa01.shtml"">W. Cooper</a>",NY1,33,322,290,40,77,16,137,54,28,1,29,.266,.332,.472,.805,.369,0.00
"<a href=""https://www.baseball-reference.com/players/c/corbicl01.shtml"">C. Corbitt</a>",CIN,32,284,258,24,66,0,77,18,14,4,16,.256,.297,.298,.595,.284,0.20
"<a href=""https://www.baseball-reference.com/players/c/coxbi02.shtml"">Billy Cox</a>",BRO,28,279,237,36,59,3,85,15,38,3,19,.249,.353,.359,.711,.341,0.74
"<a href=""https://www.baseball-reference.com/players/c/cramedo01.shtml"">Doc Cramer</a>",DET,42,7,4,1,0,0,0,1,3,0,0,.000,.429,.000,.429,.318,0.00
"<a href=""https://www.baseball-reference.com/players/c/cresswa01.shtml"">Walker Cress</a>",CIN,31,10,8,0,4,0,4,1,1,0,0,.500,.556,.500,1.056,.500,0.23
"<a href=""https://www.baseball-reference.com/players/c/crosefr01.shtml"">F. Crosetti</a>",NYA,37,16,14,4,4,0,6,0,2,0,0,.286,.375,.429,.804,.373,0.17
"<a href=""https://www.baseball-reference.com/players/c/crossje01.shtml"">Jeff Cross</a>",2,29,20,20,1,2,0,2,0,0,0,4,.100,.100,.100,.200,.094,0.00
"<a href=""https://www.baseball-reference.com/players/c/culbele01.shtml"">L. Culberson</a>",WS1,29,37,29,1,5,0,5,2,8,0,5,.172,.351,.172,.524,.287,-0.30
"<a href=""https://www.baseball-reference.com/players/c/culledi01.shtml"">Dick Culler</a>",CHN,33,105,89,4,15,0,17,5,13,0,3,.169,.275,.191,.466,.240,-0.05
"<a href=""https://www.baseball-reference.com/players/d/darkal01.shtml"">Al Dark</a>",BSN,26,579,543,85,175,3,235,48,24,4,36,.322,.353,.433,.786,.364,0.00
"<a href=""https://www.baseball-reference.com/players/d/delsiji01.shtml"">Jim Delsing</a>",CHA,22,70,63,5,12,0,12,5,5,0,12,.190,.261,.190,.451,.228,0.00
"<a href=""https://www.baseball-reference.com/players/d/demarbi01.shtml"">Billy DeMars</a>",PHA,22,35,29,3,5,0,5,1,5,0,3,.172,.294,.172,.467,.247,-0.24
"<a href=""https://www.baseball-reference.com/players/d/dentesa01.shtml"">Sam Dente</a>",SLA,26,296,267,26,72,0,87,22,22,1,8,.270,.328,.326,.653,.312,0.26
"<a href=""https://www.baseball-reference.com/players/d/dicksmu01.shtml"">M. Dickson</a>",SLN,31,101,96,7,27,0,29,11,1,0,1,.281,.289,.302,.591,.277,0.39
"<a href=""https://www.baseball-reference.com/players/d/dierich01.shtml"">C. Diering</a>",SLN,25,9,7,2,0,0,0,0,2,1,2,.000,.222,.000,.222,.165,-0.08
"<a href=""https://www.baseball-reference.com/players/d/dietrbi01.shtml"">B. Dietrich</a>",PHA,38,3,2,0,0,0,0,0,1,0,1,.000,.333,.000,.333,.247,0.00
"<a href=""https://www.baseball-reference.com/players/d/difanja01.shtml"">Jay Difani</a>",WS1,25,2,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/d/dillibo01.shtml"">B. Dillinger</a>",SLA,29,722,644,110,207,2,267,44,65,28,34,.321,.385,.415,.799,.375,0.00
"<a href=""https://www.baseball-reference.com/players/d/dimagdo01.shtml"">Dom DiMaggio</a>",BOS,31,756,648,127,185,9,260,87,101,10,58,.285,.383,.401,.785,.372,3.89
"<a href=""https://www.baseball-reference.com/players/d/dimagjo01.shtml"">Joe DiMaggio</a>",NYA,33,669,594,110,190,39,355,155,67,1,30,.320,.396,.598,.994,.447,6.87
"<a href=""https://www.baseball-reference.com/players/d/doberje01.shtml"">J. Dobernic</a>",CHN,30,10,10,0,2,0,2,0,0,0,0,.200,.200,.200,.400,.188,0.00
"<a href=""https://www.baseball-reference.com/players/d/dobsojo01.shtml"">Joe Dobson</a>",BOS,31,101,84,9,17,1,22,4,6,0,27,.202,.280,.262,.541,.266,0.27
"<a href=""https://www.baseball-reference.com/players/d/dobyla01.shtml"">Larry Doby</a>",CLE,24,500,439,83,132,14,215,66,54,9,77,.301,.384,.490,.873,.402,0.00
"<a href=""https://www.baseball-reference.com/players/d/doerrbo01.shtml"">Bobby Doerr</a>",BOS,30,618,527,94,150,27,266,111,83,3,49,.285,.386,.505,.891,.409,5.07
"<a href=""https://www.baseball-reference.com/players/d/donnebl01.shtml"">B. Donnelly</a>",PHI,34,49,45,2,10,0,13,1,3,0,10,.222,.271,.289,.560,.265,0.21
"<a href=""https://www.baseball-reference.com/players/d/dorisha01.shtml"">Fritz Dorish</a>",BOS,26,4,4,0,1,0,1,0,0,0,1,.250,.250,.250,.500,.235,0.00
"<a href=""https://www.baseball-reference.com/players/d/drakela01.shtml"">Larry Drake</a>",WS1,27,9,7,0,2,0,2,1,1,0,3,.286,.375,.286,.661,.328,0.00
"<a href=""https://www.baseball-reference.com/players/d/dreiscl01.shtml"">C. Dreisewerd</a>",2,32,11,9,0,1,0,1,0,2,0,5,.111,.273,.111,.384,.220,-0.10
"<a href=""https://www.baseball-reference.com/players/d/drewska01.shtml"">Karl Drews</a>",2,28,21,15,2,0,0,0,0,4,0,7,.000,.211,.000,.211,.156,0.00
"<a href=""https://www.baseball-reference.com/players/d/dubiemo01.shtml"">Monk Dubiel</a>",PHI,30,49,42,6,7,0,9,0,3,0,11,.167,.222,.214,.437,.213,0.05
"<a href=""https://www.baseball-reference.com/players/d/dusaker01.shtml"">Erv Dusak</a>",SLN,27,365,311,60,65,6,96,19,49,3,55,.209,.317,.309,.625,.304,0.00
"<a href=""https://www.baseball-reference.com/players/e/earlyja01.shtml"">Jake Early</a>",WS1,33,286,246,22,54,1,68,28,36,2,33,.220,.322,.276,.598,.295,0.40
"<a href=""https://www.baseball-reference.com/players/e/edwarbr01.shtml"">B. Edwards</a>",BRO,24,318,286,36,79,8,124,54,26,4,28,.276,.341,.434,.774,.359,0.95
"<a href=""https://www.baseball-reference.com/players/e/edwarha01.shtml"">Hank Edwards</a>",CLE,29,179,160,27,43,3,65,18,18,1,18,.269,.346,.406,.753,.352,0.00
"<a href=""https://www.baseball-reference.com/players/e/elliobo01.shtml"">Bob Elliott</a>",BSN,31,675,540,99,153,23,256,100,131,6,57,.283,.423,.474,.897,.419,0.00
"<a href=""https://www.baseball-reference.com/players/e/elliogl01.shtml"">G. Elliott</a>",BSN,28,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/e/embrere01.shtml"">Red Embree</a>",NYA,30,28,27,2,4,0,5,3,1,0,6,.148,.179,.185,.364,.175,-0.08
"<a href=""https://www.baseball-reference.com/players/e/ennisde01.shtml"">Del Ennis</a>",PHI,23,641,589,86,171,30,309,95,47,2,58,.290,.345,.525,.869,.394,0.00
"<a href=""https://www.baseball-reference.com/players/e/erickpa01.shtml"">P. Erickson</a>",3,32,8,8,0,1,0,1,1,0,0,2,.125,.125,.125,.250,.118,-0.05
"<a href=""https://www.baseball-reference.com/players/e/erskica01.shtml"">Carl Erskine</a>",BRO,21,21,21,1,2,0,2,0,0,0,2,.095,.095,.095,.190,.090,-0.19
"<a href=""https://www.baseball-reference.com/players/e/evansal01.shtml"">Al Evans</a>",WS1,31,271,228,19,59,2,77,28,38,1,20,.259,.367,.338,.705,.342,1.40
"<a href=""https://www.baseball-reference.com/players/e/eversho01.shtml"">Hoot Evers</a>",DET,27,606,538,81,169,10,244,103,51,3,31,.314,.378,.454,.831,.386,0.00
"<a href=""https://www.baseball-reference.com/players/f/fainfe01.shtml"">Ferris Fain</a>",PHA,27,644,520,81,146,7,206,88,113,10,37,.281,.412,.396,.808,.388,0.00
"<a href=""https://www.baseball-reference.com/players/f/fannicl01.shtml"">Cliff Fannin</a>",SLA,24,83,65,12,11,0,11,2,11,0,4,.169,.299,.169,.468,.250,0.24
"<a href=""https://www.baseball-reference.com/players/f/fellebo01.shtml"">Bob Feller</a>",CLE,29,106,95,1,9,0,11,3,1,0,39,.095,.113,.116,.229,.111,-0.96
"<a href=""https://www.baseball-reference.com/players/f/ferrida01.shtml"">Dave Ferriss</a>",BOS,26,45,37,4,9,0,10,6,6,0,6,.243,.349,.270,.619,.309,0.29
"<a href=""https://www.baseball-reference.com/players/f/ferrito01.shtml"">Tom Ferrick</a>",WS1,33,15,15,1,1,0,3,1,0,0,3,.067,.067,.200,.267,.111,0.00
"<a href=""https://www.baseball-reference.com/players/f/filipst01.shtml"">S. Filipowicz</a>",CIN,27,28,26,0,9,0,11,3,2,0,1,.346,.393,.423,.816,.381,0.10
"<a href=""https://www.baseball-reference.com/players/f/fitzged01.shtml"">E. Fitz Gerald</a>",PIT,24,297,262,31,70,1,88,35,32,3,37,.267,.349,.336,.685,.329,0.00
"<a href=""https://www.baseball-reference.com/players/f/fleitan01.shtml"">A. Fleitas</a>",WS1,33,16,13,1,1,0,1,1,3,0,5,.077,.250,.077,.327,.198,-0.21
"<a href=""https://www.baseball-reference.com/players/f/fowledi01.shtml"">Dick Fowler</a>",PHA,27,89,82,5,14,1,18,8,3,0,10,.171,.200,.220,.420,.200,-0.13
"<a href=""https://www.baseball-reference.com/players/f/foxho01.shtml"">Howie Fox</a>",CIN,27,64,60,9,12,0,15,4,2,0,9,.200,.238,.250,.488,.233,0.13
"<a href=""https://www.baseball-reference.com/players/f/foxne01.shtml"">Nellie Fox</a>",PHA,20,14,13,0,2,0,2,0,1,1,0,.154,.214,.154,.368,.187,-0.18
"<a href=""https://www.baseball-reference.com/players/f/frankhe01.shtml"">H. Franks</a>",PHA,34,120,98,10,22,1,34,14,16,0,11,.224,.345,.347,.692,.334,0.28
"<a href=""https://www.baseball-reference.com/players/f/freylo01.shtml"">Lonny Frey</a>",2,37,55,51,7,13,1,17,6,4,0,6,.255,.309,.333,.642,.305,0.01
"<a href=""https://www.baseball-reference.com/players/f/furilca01.shtml"">Carl Furillo</a>",BRO,26,414,364,55,108,4,148,44,43,6,32,.297,.374,.407,.781,.368,2.88
"<a href=""https://www.baseball-reference.com/players/g/galanau01.shtml"">Augie Galan</a>",CIN,36,106,77,18,22,2,35,16,26,0,4,.286,.471,.455,.926,.440,1.03
"<a href=""https://www.baseball-reference.com/players/g/galehde01.shtml"">D. Galehouse</a>",BOS,36,53,42,6,7,0,7,1,8,0,13,.167,.300,.167,.467,.250,0.12
"<a href=""https://www.baseball-reference.com/players/g/garagjo01.shtml"">J. Garagiola</a>",SLN,22,69,56,9,6,2,13,7,12,0,9,.107,.275,.232,.508,.262,0.00
"<a href=""https://www.baseball-reference.com/players/g/garcira01.shtml"">Ramon Garcia</a>",WS1,24,1,1,0,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,.940,0.06
"<a href=""https://www.baseball-reference.com/players/g/garvene01.shtml"">Ned Garver</a>",SLA,22,79,66,9,19,1,25,9,4,0,3,.288,.329,.379,.707,.331,0.00
"<a href=""https://www.baseball-reference.com/players/g/gentrru01.shtml"">Rufe Gentry</a>",DET,30,1,1,1,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,.940,0.07
"<a href=""https://www.baseball-reference.com/players/g/gerheal01.shtml"">A. Gerheauser</a>",SLA,31,6,6,0,2,0,2,0,0,0,2,.333,.333,.333,.667,.313,0.04
"<a href=""https://www.baseball-reference.com/players/g/getteal01.shtml"">Al Gettel</a>",2,30,60,57,5,13,0,15,3,0,0,6,.228,.228,.263,.491,.228,-0.03
"<a href=""https://www.baseball-reference.com/players/g/gillebo01.shtml"">B. Gillespie</a>",CHA,28,18,16,0,0,0,0,1,1,0,10,.000,.059,.000,.059,.044,-0.27
"<a href=""https://www.baseball-reference.com/players/g/gilleca01.shtml"">C. Gillenwater</a>",WS1,31,261,221,23,54,3,81,21,39,4,36,.244,.358,.367,.724,.346,0.25
"<a href=""https://www.baseball-reference.com/players/g/ginsbjo01.shtml"">Joe Ginsberg</a>",DET,21,39,36,7,13,0,13,1,3,0,1,.361,.410,.361,.771,.370,0.00
"<a href=""https://www.baseball-reference.com/players/g/goodmbi01.shtml"">B. Goodman</a>",BOS,22,527,445,65,138,1,172,66,74,5,44,.310,.414,.387,.801,.385,0.00
"<a href=""https://www.baseball-reference.com/players/g/goodwji01.shtml"">Jim Goodwin</a>",CHA,21,2,2,0,1,0,1,0,0,0,0,.500,.500,.500,1.000,.470,0.04
"<a href=""https://www.baseball-reference.com/players/g/gordojo01.shtml"">Joe Gordon</a>",CLE,33,633,550,96,154,32,279,124,77,5,68,.280,.371,.507,.879,.402,6.48
"<a href=""https://www.baseball-reference.com/players/g/gordosi01.shtml"">Sid Gordon</a>",NY1,30,605,521,100,156,30,280,107,74,8,39,.299,.390,.537,.927,.423,0.00
"<a href=""https://www.baseball-reference.com/players/g/grasmlo01.shtml"">Lou Grasmick</a>",PHI,23,1,1,0,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,.940,0.06
"<a href=""https://www.baseball-reference.com/players/g/grayte01.shtml"">Ted Gray</a>",DET,23,33,29,2,7,0,8,1,2,0,7,.241,.290,.276,.566,.272,0.00
"<a href=""https://www.baseball-reference.com/players/g/greggha01.shtml"">Hal Gregg</a>",PIT,26,24,22,3,6,1,9,1,0,0,9,.273,.273,.409,.682,.311,0.17
"<a href=""https://www.baseball-reference.com/players/g/gromest01.shtml"">Steve Gromek</a>",CLE,28,45,41,3,6,0,7,1,3,0,7,.146,.205,.171,.375,.187,-0.04
"<a href=""https://www.baseball-reference.com/players/g/grothjo01.shtml"">Johnny Groth</a>",DET,21,18,17,3,8,1,14,5,1,0,1,.471,.500,.824,1.324,.590,0.00
"<a href=""https://www.baseball-reference.com/players/g/groveor01.shtml"">Orval Grove</a>",CHA,28,23,21,0,2,0,2,0,1,0,9,.095,.136,.095,.232,.119,-0.22
"<a href=""https://www.baseball-reference.com/players/g/guerrmi01.shtml"">Mike Guerra</a>",PHA,35,165,142,18,30,1,41,23,18,2,13,.211,.300,.289,.589,.286,-0.95
"<a href=""https://www.baseball-reference.com/players/g/gumbeha01.shtml"">H. Gumbert</a>",CIN,38,27,25,1,1,1,4,1,1,0,9,.040,.077,.160,.237,.111,-0.21
