Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/c/carream01.shtml"">A. Carreno</a>",PHI,27,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.01
"<a href=""https://www.baseball-reference.com/players/c/carrema01.shtml"">Mark Carreon</a>",NYN,27,270,254,18,66,4,84,21,12,2,26,.260,.297,.331,.628,.284,0.00
"<a href=""https://www.baseball-reference.com/players/c/cartega01.shtml"">Gary Carter</a>",LAN,37,280,248,22,61,6,93,26,22,2,26,.246,.323,.375,.698,.317,1.23
"<a href=""https://www.baseball-reference.com/players/c/cartejo01.shtml"">Joe Carter</a>",TOR,31,706,638,89,174,33,321,108,49,20,112,.273,.330,.503,.833,.361,4.71
"<a href=""https://www.baseball-reference.com/players/c/castibr01.shtml"">B. Castillo</a>",PHI,23,53,52,3,9,0,12,2,1,1,15,.173,.189,.231,.419,.190,-0.44
"<a href=""https://www.baseball-reference.com/players/c/castica01.shtml"">C. Castillo</a>",MIN,33,13,12,0,2,0,4,0,0,0,2,.167,.231,.333,.564,.253,-0.12
"<a href=""https://www.baseball-reference.com/players/c/castifr01.shtml"">F. Castillo</a>",CHN,22,43,35,0,5,0,5,1,2,0,13,.143,.189,.143,.332,.161,-0.13
"<a href=""https://www.baseball-reference.com/players/c/castito02.shtml"">T. Castillo</a>",2,28,6,4,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.07
"<a href=""https://www.baseball-reference.com/players/c/castivi02.shtml"">V. Castilla</a>",ATL,23,6,5,1,1,0,1,0,0,0,2,.200,.200,.200,.400,.182,0.00
"<a href=""https://www.baseball-reference.com/players/c/cedenan01.shtml"">A. Cedeno</a>",HOU,21,264,251,27,61,9,105,36,9,4,74,.243,.270,.418,.688,.303,0.00
"<a href=""https://www.baseball-reference.com/players/c/ceronri01.shtml"">Rick Cerone</a>",NYN,37,258,227,18,62,2,81,16,30,1,24,.273,.360,.357,.717,.329,1.69
"<a href=""https://www.baseball-reference.com/players/c/chambwe01.shtml"">W. Chamberlain</a>",PHI,25,417,383,51,92,13,153,50,31,9,73,.240,.300,.399,.700,.316,0.00
"<a href=""https://www.baseball-reference.com/players/c/charlno01.shtml"">N. Charlton</a>",CIN,28,27,23,1,1,0,2,0,0,0,10,.043,.043,.087,.130,.056,0.00
"<a href=""https://www.baseball-reference.com/players/c/clancji01.shtml"">Jim Clancy</a>",2,35,7,6,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/c/clarkda05.shtml"">Dave Clark</a>",KCA,28,11,10,1,2,0,2,1,1,0,1,.200,.273,.200,.473,.229,0.00
"<a href=""https://www.baseball-reference.com/players/c/clarkja01.shtml"">Jack Clark</a>",BOS,35,585,481,75,120,28,224,87,96,0,133,.249,.374,.466,.840,.376,2.29
"<a href=""https://www.baseball-reference.com/players/c/clarkje01.shtml"">Jerald Clark</a>",SDN,27,411,369,26,84,10,130,47,31,2,90,.228,.295,.352,.647,.293,0.76
"<a href=""https://www.baseball-reference.com/players/c/clarkma01.shtml"">Mark Clark</a>",SLN,23,8,7,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/c/clarkwi02.shtml"">Will Clark</a>",SFN,27,622,565,84,170,29,303,116,51,4,91,.301,.359,.536,.895,.388,5.23
"<a href=""https://www.baseball-reference.com/players/c/claytro01.shtml"">R. Clayton</a>",SFN,21,27,26,0,3,0,4,2,1,0,6,.115,.148,.154,.302,.141,0.00
"<a href=""https://www.baseball-reference.com/players/c/clemepa01.shtml"">Pat Clements</a>",SDN,29,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/c/cochrda01.shtml"">D. Cochrane</a>",SEA,28,190,178,16,44,2,63,22,9,0,38,.247,.286,.354,.640,.289,-0.42
"<a href=""https://www.baseball-reference.com/players/c/coleal01.shtml"">Alex Cole</a>",CLE,25,452,387,58,114,0,137,21,58,27,47,.295,.386,.354,.740,.342,1.50
"<a href=""https://www.baseball-reference.com/players/c/colemvi01.shtml"">V. Coleman</a>",NYN,29,318,278,45,71,1,91,17,39,37,47,.255,.347,.327,.674,.314,1.04
"<a href=""https://www.baseball-reference.com/players/c/colesda01.shtml"">D. Coles</a>",SFN,29,14,14,1,3,0,3,0,0,0,2,.214,.214,.214,.429,.195,-0.17
"<a href=""https://www.baseball-reference.com/players/c/colest01.shtml"">Stu Cole</a>",KCA,25,9,7,1,1,0,1,0,2,0,2,.143,.333,.143,.476,.258,0.07
"<a href=""https://www.baseball-reference.com/players/c/combspa01.shtml"">Pat Combs</a>",PHI,24,20,15,5,2,0,2,0,2,0,7,.133,.278,.133,.411,.221,0.10
"<a href=""https://www.baseball-reference.com/players/c/coneda01.shtml"">David Cone</a>",NYN,28,84,72,3,9,0,9,5,3,0,14,.125,.179,.125,.304,.151,-0.05
"<a href=""https://www.baseball-reference.com/players/c/cookde01.shtml"">Dennis Cook</a>",LAN,28,2,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/c/coolbsc01.shtml"">S. Coolbaugh</a>",SDN,25,205,180,12,39,2,55,15,19,0,45,.217,.294,.306,.599,.274,-0.69
"<a href=""https://www.baseball-reference.com/players/c/coopega02.shtml"">Gary Cooper</a>",HOU,26,19,16,1,4,0,5,2,3,0,6,.250,.368,.312,.681,.323,-0.16
"<a href=""https://www.baseball-reference.com/players/c/coopesc01.shtml"">Scott Cooper</a>",BOS,23,37,35,6,16,0,24,7,2,0,2,.457,.486,.686,1.172,.513,0.65
"<a href=""https://www.baseball-reference.com/players/c/corajo01.shtml"">Joey Cora</a>",CHA,26,264,228,37,55,0,63,18,20,11,21,.241,.312,.276,.589,.276,0.00
"<a href=""https://www.baseball-reference.com/players/c/cormirh01.shtml"">R. Cormier</a>",SLN,24,22,21,2,5,0,5,1,0,0,5,.238,.238,.238,.476,.216,0.00
"<a href=""https://www.baseball-reference.com/players/c/corsiji01.shtml"">Jim Corsi</a>",HOU,29,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.01
"<a href=""https://www.baseball-reference.com/players/c/costejo01.shtml"">J. Costello</a>",SDN,30,2,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/c/cottohe01.shtml"">Henry Cotto</a>",SEA,30,192,177,35,54,6,82,23,10,16,27,.305,.347,.463,.811,.362,0.00
"<a href=""https://www.baseball-reference.com/players/c/coxda01.shtml"">Danny Cox</a>",PHI,31,35,29,4,3,0,3,1,2,0,16,.103,.161,.103,.265,.133,-0.02
"<a href=""https://www.baseball-reference.com/players/c/crewsti01.shtml"">Tim Crews</a>",LAN,30,2,1,0,0,0,0,0,1,0,1,.000,.500,.000,.500,.354,0.03
"<a href=""https://www.baseball-reference.com/players/c/cromawa01.shtml"">W. Cromartie</a>",KCA,37,148,131,13,41,1,55,20,15,1,18,.313,.381,.420,.801,.362,0.82
"<a href=""https://www.baseball-reference.com/players/c/cronch01.shtml"">Chris Cron</a>",CAL,27,17,15,0,2,0,2,0,2,0,5,.133,.235,.133,.369,.190,-0.15
"<a href=""https://www.baseball-reference.com/players/c/cuylemi01.shtml"">Milt Cuyler</a>",DET,22,546,475,77,122,3,160,33,52,41,92,.257,.335,.337,.672,.311,4.09
"<a href=""https://www.baseball-reference.com/players/d/danieka01.shtml"">Kal Daniels</a>",LAN,27,531,461,54,115,17,183,73,63,6,116,.249,.337,.397,.734,.331,0.00
"<a href=""https://www.baseball-reference.com/players/d/darliro01.shtml"">Ron Darling</a>",3,30,46,40,0,5,0,9,3,0,0,16,.125,.125,.225,.350,.114,-0.11
"<a href=""https://www.baseball-reference.com/players/d/dascedo01.shtml"">D. Dascenzo</a>",CHN,27,272,239,40,61,1,75,18,24,14,26,.255,.327,.314,.641,.295,-0.05
"<a href=""https://www.baseball-reference.com/players/d/daughja01.shtml"">J. Daugherty</a>",TEX,30,167,144,8,28,1,38,11,16,1,23,.194,.270,.264,.534,.246,0.00
