Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/a/antonjo02.shtml"">Johnny Antonelli</a>",NY1,27,82,72,8,11,3,22,8,8,0,19,.153,.235,.306,.540,.246,.23
"<a href=""https://www.baseball-reference.com/players/a/aparilu01.shtml"">Luis Aparicio</a>",CHA,23,640,575,82,148,3,191,41,52,28,55,.257,.317,.332,.649,.295,3.14
"<a href=""https://www.baseball-reference.com/players/a/arroylu01.shtml"">Luis Arroyo</a>",PIT,30,34,32,1,5,0,5,0,1,0,9,.156,.182,.156,.338,.158,-.19
"<a href=""https://www.baseball-reference.com/players/a/ashburi01.shtml"">Richie Ashburn</a>",PHI,30,729,626,93,186,0,228,33,94,13,44,.297,.390,.364,.754,.347,5.37
"<a href=""https://www.baseball-reference.com/players/a/asproke01.shtml"">Ken Aspromonte</a>",BOS,25,96,78,9,21,0,26,4,17,0,10,.269,.396,.333,.729,.342,.00
"<a href=""https://www.baseball-reference.com/players/a/avilabo01.shtml"">Bobby Avila</a>",CLE,33,528,463,60,124,5,164,48,46,2,47,.268,.334,.354,.688,.312,1.21
"<a href=""https://www.baseball-reference.com/players/b/baileed01.shtml"">Ed Bailey</a>",CIN,26,472,391,54,102,20,181,48,73,5,69,.261,.377,.463,.840,.369,.00
"<a href=""https://www.baseball-reference.com/players/b/bakerge02.shtml"">Gene Baker</a>",2,32,458,409,40,108,3,149,46,35,3,32,.264,.322,.364,.687,.301,.13
"<a href=""https://www.baseball-reference.com/players/b/bankser01.shtml"">Ernie Banks</a>",CHN,26,674,594,113,169,43,344,102,70,8,85,.285,.360,.579,.939,.402,6.65
"<a href=""https://www.baseball-reference.com/players/b/barclcu01.shtml"">Curt Barclay</a>",NY1,25,61,58,4,11,0,12,4,1,0,16,.190,.217,.207,.424,.196,-.02
"<a href=""https://www.baseball-reference.com/players/b/barnefr02.shtml"">Frank Barnes</a>",SLN,30,2,2,1,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.03
"<a href=""https://www.baseball-reference.com/players/b/batteea01.shtml"">Earl Battey</a>",CHA,22,129,115,12,20,3,37,6,11,0,38,.174,.246,.322,.568,.254,-.34
"<a href=""https://www.baseball-reference.com/players/b/bauerha01.shtml"">Hank Bauer</a>",NYA,34,535,479,70,124,18,218,65,42,7,64,.259,.321,.455,.776,.340,1.91
"<a href=""https://www.baseball-reference.com/players/b/baumafr01.shtml"">Frank Baumann</a>",BOS,23,3,2,0,1,0,1,0,0,0,1,.500,.500,.500,1.000,.451,.06
"<a href=""https://www.baseball-reference.com/players/b/baumhfr01.shtml"">Frank Baumholtz</a>",PHI,38,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.05
"<a href=""https://www.baseball-reference.com/players/b/beamoch01.shtml"">Charlie Beamon</a>",BAL,22,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.03
"<a href=""https://www.baseball-reference.com/players/b/beardte01.shtml"">Ted Beard</a>",CHA,36,97,78,15,16,0,17,7,18,3,14,.205,.354,.218,.572,.277,-.01
"<a href=""https://www.baseball-reference.com/players/b/becquju01.shtml"">Julio Becquer</a>",WS1,25,199,186,14,42,2,58,22,10,3,29,.226,.269,.312,.581,.259,-.82
"<a href=""https://www.baseball-reference.com/players/b/bellaze01.shtml"">Zeke Bella</a>",NYA,26,11,10,0,1,0,1,0,1,0,2,.100,.182,.100,.282,.146,-.06
"<a href=""https://www.baseball-reference.com/players/b/bellgu01.shtml"">Gus Bell</a>",CIN,28,555,510,65,149,13,214,61,30,0,54,.292,.332,.420,.751,.331,.00
"<a href=""https://www.baseball-reference.com/players/b/berbelo01.shtml"">Lou Berberet</a>",WS1,27,313,264,24,69,7,105,36,41,0,38,.261,.359,.398,.757,.336,.00
"<a href=""https://www.baseball-reference.com/players/b/berrayo01.shtml"">Yogi Berra</a>",NYA,32,545,482,74,121,24,211,82,57,1,24,.251,.329,.438,.767,.335,3.00
"<a href=""https://www.baseball-reference.com/players/b/bertore01.shtml"">Reno Bertoia</a>",DET,22,324,295,28,81,4,113,28,19,2,43,.275,.326,.383,.709,.317,.00
"<a href=""https://www.baseball-reference.com/players/b/bessedo01.shtml"">Don Bessent</a>",BRO,26,4,4,0,1,0,1,0,0,0,0,.250,.250,.250,.500,.226,.07
"<a href=""https://www.baseball-reference.com/players/b/blasido01.shtml"">Don Blasingame</a>",SLN,25,728,650,108,176,8,239,58,71,21,49,.271,.343,.368,.711,.321,.00
"<a href=""https://www.baseball-reference.com/players/b/blaylma01.shtml"">Marv Blaylock</a>",PHI,27,32,26,5,4,2,10,4,3,0,8,.154,.312,.385,.697,.324,.10
"<a href=""https://www.baseball-reference.com/players/b/bolgeji01.shtml"">Jim Bolger</a>",CHN,25,291,273,28,75,5,96,29,10,0,36,.275,.303,.352,.655,.293,-.13
"<a href=""https://www.baseball-reference.com/players/b/bollifr01.shtml"">Frank Bolling</a>",DET,25,644,576,72,149,15,233,40,57,4,64,.259,.327,.405,.732,.327,2.23
"<a href=""https://www.baseball-reference.com/players/b/bollimi01.shtml"">Milt Bolling</a>",2,26,305,278,29,63,4,89,19,18,2,59,.227,.276,.320,.596,.270,-.24
"<a href=""https://www.baseball-reference.com/players/b/boonera01.shtml"">Ray Boone</a>",DET,33,531,462,48,126,12,193,65,57,1,47,.273,.353,.418,.771,.342,.00
"<a href=""https://www.baseball-reference.com/players/b/borosst01.shtml"">Steve Boros</a>",DET,20,42,41,4,6,0,7,2,1,0,8,.146,.167,.171,.337,.155,-.55
"<a href=""https://www.baseball-reference.com/players/b/bouched01.shtml"">Ed Bouchee</a>",PHI,24,675,574,78,168,17,270,76,84,1,91,.293,.394,.470,.864,.384,.00
"<a href=""https://www.baseball-reference.com/players/b/bowmabo02.shtml"">Bob Bowman</a>",PHI,26,278,237,31,63,6,93,23,27,0,50,.266,.352,.392,.744,.336,.45
"<a href=""https://www.baseball-reference.com/players/b/boydbo01.shtml"">Bob Boyd</a>",BAL,37,552,485,73,154,4,198,34,55,2,31,.318,.388,.408,.796,.358,3.55
"<a href=""https://www.baseball-reference.com/players/b/boyerke01.shtml"">Ken Boyer</a>",SLN,26,598,544,79,144,19,225,62,44,12,77,.265,.318,.414,.732,.321,.00
"<a href=""https://www.baseball-reference.com/players/b/bressed01.shtml"">Eddie Bressoud</a>",NY1,25,136,127,11,34,5,55,10,4,0,19,.268,.299,.433,.732,.320,.37
"<a href=""https://www.baseball-reference.com/players/b/breweto01.shtml"">Tom Brewer</a>",BOS,25,99,94,15,19,0,20,4,1,0,23,.202,.211,.213,.423,.192,.16
"<a href=""https://www.baseball-reference.com/players/b/brideji01.shtml"">Jim Brideweser</a>",BAL,30,167,142,16,38,1,50,18,21,2,15,.268,.362,.352,.714,.325,1.00
"<a href=""https://www.baseball-reference.com/players/b/bridgro01.shtml"">Rocky Bridges</a>",2,29,448,392,41,89,3,119,47,41,0,33,.227,.299,.304,.603,.273,.00
"<a href=""https://www.baseball-reference.com/players/b/brododi01.shtml"">Dick Brodowski</a>",WS1,24,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.02
"<a href=""https://www.baseball-reference.com/players/b/brosnji01.shtml"">Jim Brosnan</a>",CHN,27,23,20,2,5,0,9,0,1,0,4,.250,.286,.450,.736,.322,.00
"<a href=""https://www.baseball-reference.com/players/b/browndi01.shtml"">Dick Brown</a>",CLE,22,121,114,10,30,4,46,22,4,1,23,.263,.281,.404,.685,.297,-.15
"<a href=""https://www.baseball-reference.com/players/b/brownha01.shtml"">Hal Brown</a>",BAL,32,57,48,2,10,0,14,3,2,0,9,.208,.235,.292,.527,.234,.18
"<a href=""https://www.baseball-reference.com/players/b/brunege01.shtml"">George Brunet</a>",KC1,22,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,.00
"<a href=""https://www.baseball-reference.com/players/b/brutobi01.shtml"">Bill Bruton</a>",ML1,31,332,306,41,85,5,134,30,19,11,35,.278,.317,.438,.755,.327,1.97
"<a href=""https://www.baseball-reference.com/players/b/buhlbo01.shtml"">Bob Buhl</a>",ML1,28,82,73,4,6,0,6,4,6,0,34,.082,.152,.082,.234,.122,.00
"<a href=""https://www.baseball-reference.com/players/b/bunniji01.shtml"">Jim Bunning</a>",DET,25,104,94,10,20,1,27,4,5,0,29,.213,.253,.287,.540,.245,.00
"<a href=""https://www.baseball-reference.com/players/b/burdele01.shtml"">Lew Burdette</a>",ML1,30,97,88,11,13,2,21,9,3,0,22,.148,.183,.239,.421,.191,.00
"<a href=""https://www.baseball-reference.com/players/b/burgesm01.shtml"">Smoky Burgess</a>",CIN,30,232,205,29,58,14,116,39,24,0,16,.283,.353,.566,.919,.391,.00
"<a href=""https://www.baseball-reference.com/players/b/burnewa01.shtml"">Wally Burnette</a>",KC1,28,36,32,1,8,0,8,1,1,0,8,.250,.273,.250,.523,.240,.10
"<a href=""https://www.baseball-reference.com/players/b/burnspe01.shtml"">Pete Burnside</a>",NY1,26,11,9,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-.16
"<a href=""https://www.baseball-reference.com/players/b/busbyji01.shtml"">Jim Busby</a>",2,30,397,362,40,86,5,117,23,24,6,44,.238,.284,.323,.607,.271,.00
"<a href=""https://www.baseball-reference.com/players/b/byerlbu01.shtml"">Bud Byerly</a>",WS1,37,15,15,1,1,0,3,1,0,0,4,.067,.067,.200,.267,.109,.00
"<a href=""https://www.baseball-reference.com/players/b/byrdha01.shtml"">Harry Byrd</a>",DET,32,10,8,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-.16
"<a href=""https://www.baseball-reference.com/players/b/byrneto01.shtml"">Tommy Byrne</a>",NYA,37,40,37,5,7,3,18,8,3,0,11,.189,.250,.486,.736,.321,.47
"<a href=""https://www.baseball-reference.com/players/c/caffijo01.shtml"">Joe Caffie</a>",CLE,26,95,89,14,24,3,37,10,4,0,11,.270,.301,.416,.717,.310,-.13
"<a href=""https://www.baseball-reference.com/players/c/camparo01.shtml"">Roy Campanella</a>",BRO,35,380,330,31,80,13,128,62,34,1,50,.242,.316,.388,.703,.310,.65
"<a href=""https://www.baseball-reference.com/players/c/cardwdo01.shtml"">Don Cardwell</a>",PHI,21,39,35,4,7,1,11,2,0,0,17,.200,.222,.314,.537,.240,.00
"<a href=""https://www.baseball-reference.com/players/c/careyan01.shtml"">Andy Carey</a>",NYA,25,273,247,30,63,6,97,33,15,2,42,.255,.309,.393,.701,.309,.00
"<a href=""https://www.baseball-reference.com/players/c/carrach01.shtml"">Chico Carrasquel</a>",CLE,31,454,392,37,108,8,148,57,41,0,53,.276,.351,.378,.729,.329,2.13
"<a href=""https://www.baseball-reference.com/players/c/castlfo01.shtml"">Foster Castleman</a>",NY1,26,39,37,7,6,1,11,1,2,0,8,.162,.205,.297,.502,.226,-.18
"<a href=""https://www.baseball-reference.com/players/c/causewa01.shtml"">Wayne Causey</a>",BAL,20,17,10,2,2,0,2,1,5,0,2,.200,.471,.200,.671,.310,.00
"<a href=""https://www.baseball-reference.com/players/c/ceccaar01.shtml"">Art Ceccarelli</a>",BAL,27,15,14,0,0,0,0,0,1,0,8,.000,.067,.000,.067,.047,-.17
"<a href=""https://www.baseball-reference.com/players/c/cervbo01.shtml"">Bob Cerv</a>",KC1,32,371,345,35,94,11,145,44,20,1,57,.272,.312,.420,.732,.324,.00
"<a href=""https://www.baseball-reference.com/players/c/chakabo01.shtml"">Bob Chakales</a>",2,29,11,10,0,3,0,5,2,0,0,2,.300,.300,.500,.800,.271,.02
"<a href=""https://www.baseball-reference.com/players/c/cheneto01.shtml"">Tom Cheney</a>",SLN,22,3,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.05
"<a href=""https://www.baseball-reference.com/players/c/chrisne01.shtml"">Neil Chrisley</a>",WS1,25,58,51,6,8,0,12,3,7,0,7,.157,.259,.235,.494,.235,-.52
"<a href=""https://www.baseball-reference.com/players/c/churnch01.shtml"">Chuck Churn</a>",PIT,27,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.02
"<a href=""https://www.baseball-reference.com/players/c/cicotal01.shtml"">Al Cicotte</a>",NYA,27,20,20,0,3,0,4,0,0,0,4,.150,.150,.200,.350,.155,.00
"<a href=""https://www.baseball-reference.com/players/c/cimolgi01.shtml"">Gino Cimoli</a>",BRO,27,590,532,88,156,10,218,57,39,3,86,.293,.343,.410,.753,.336,.00
"<a href=""https://www.baseball-reference.com/players/c/clarkme01.shtml"">Mel Clark</a>",DET,32,7,7,0,0,0,0,1,0,0,3,.000,.000,.000,.000,.000,-.13
"<a href=""https://www.baseball-reference.com/players/c/clemero01.shtml"">Roberto Clemente</a>",PIT,22,475,451,42,114,4,157,30,23,0,45,.253,.288,.348,.637,.285,1.38
"<a href=""https://www.baseball-reference.com/players/c/clevete01.shtml"">Tex Clevenger</a>",WS1,24,41,33,2,7,0,9,5,3,0,12,.212,.270,.273,.543,.249,.41
"<a href=""https://www.baseball-reference.com/players/c/colavro01.shtml"">Rocky Colavito</a>",CLE,23,544,461,66,116,25,217,84,71,1,80,.252,.348,.471,.819,.362,.00
"<a href=""https://www.baseball-reference.com/players/c/coledi01.shtml"">Dick Cole</a>",ML1,31,19,14,1,1,0,1,0,3,0,5,.071,.235,.071,.307,.144,-.53
"<a href=""https://www.baseball-reference.com/players/c/colemje01.shtml"">Jerry Coleman</a>",NYA,32,180,157,23,42,2,59,12,20,1,21,.268,.354,.376,.730,.333,.32
"<a href=""https://www.baseball-reference.com/players/c/colemri01.shtml"">Rip Coleman</a>",KC1,25,11,9,1,0,0,0,0,1,0,4,.000,.100,.000,.100,.070,.00
"<a href=""https://www.baseball-reference.com/players/c/collijo01.shtml"">Joe Collins</a>",NYA,34,174,149,17,30,2,37,10,24,2,18,.201,.310,.248,.559,.264,-.39
"<a href=""https://www.baseball-reference.com/players/c/conlege01.shtml"">Gene Conley</a>",ML1,26,49,46,1,9,0,11,2,1,0,14,.196,.213,.239,.452,.204,.10
"<a href=""https://www.baseball-reference.com/players/c/consobi01.shtml"">Billy Consolo</a>",BOS,22,222,196,26,53,4,73,19,23,1,48,.270,.345,.372,.718,.327,.00
"<a href=""https://www.baseball-reference.com/players/c/constji01.shtml"">Jim Constable</a>",NY1,24,6,5,0,0,0,0,0,1,0,1,.000,.167,.000,.167,.117,.00
"<a href=""https://www.baseball-reference.com/players/c/consusa01.shtml"">Sandy Consuegra</a>",2,36,1,0,1,0,0,0,0,1,0,0,.000,1.000,.000,1.000,.703,.04
"<a href=""https://www.baseball-reference.com/players/c/coopewa01.shtml"">Walker Cooper</a>",SLN,42,85,78,7,21,3,37,10,5,0,10,.269,.310,.474,.784,.338,.19
"<a href=""https://www.baseball-reference.com/players/c/courtcl01.shtml"">Clint Courtney</a>",WS1,30,260,232,23,62,6,96,27,16,0,11,.267,.346,.414,.760,.337,.00
"<a href=""https://www.baseball-reference.com/players/c/covinwe01.shtml"">Wes Covington</a>",ML1,25,371,328,51,93,21,176,65,29,4,44,.284,.339,.537,.875,.373,.00
"<a href=""https://www.baseball-reference.com/players/c/coxgl01.shtml"">Glenn Cox</a>",KC1,26,4,2,1,0,0,0,0,2,0,2,.000,.500,.000,.500,.352,.06
"<a href=""https://www.baseball-reference.com/players/c/craigro01.shtml"">Roger Craig</a>",BRO,27,32,29,0,4,0,4,0,1,0,14,.138,.167,.138,.305,.144,-.26
"<a href=""https://www.baseball-reference.com/players/c/crandde01.shtml"">Del Crandall</a>",ML1,27,420,383,45,97,15,157,46,30,1,38,.253,.308,.410,.718,.312,1.60
"<a href=""https://www.baseball-reference.com/players/c/cronera01.shtml"">Ray Crone</a>",2,25,58,51,2,3,0,4,1,5,0,22,.059,.143,.078,.221,.111,-.44
"<a href=""https://www.baseball-reference.com/players/c/crowege01.shtml"">George Crowe</a>",CIN,36,532,494,71,134,31,249,92,32,1,62,.271,.314,.504,.818,.356,1.56
"<a href=""https://www.baseball-reference.com/players/c/cunnijo01.shtml"">Joe Cunningham</a>",SLN,25,329,261,50,83,9,125,52,56,3,29,.318,.439,.479,.918,.405,3.86
"<a href=""https://www.baseball-reference.com/players/d/daleybu01.shtml"">Bud Daley</a>",CLE,24,23,20,2,4,0,4,0,1,0,3,.200,.238,.200,.438,.205,.16
"<a href=""https://www.baseball-reference.com/players/d/daleype01.shtml"">Pete Daley</a>",BOS,27,209,191,17,43,3,62,25,16,0,31,.225,.288,.325,.613,.272,-.12
"<a href=""https://www.baseball-reference.com/players/d/daniebe02.shtml"">Bennie Daniels</a>",PIT,25,2,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-.04
"<a href=""https://www.baseball-reference.com/players/d/darkal01.shtml"">Al Dark</a>",SLN,35,625,583,80,169,4,222,64,29,3,56,.290,.326,.381,.707,.314,.00
"<a href=""https://www.baseball-reference.com/players/d/davisji01.shtml"">Jim Davis</a>",2,32,2,2,0,1,0,1,0,0,0,1,.500,.500,.500,1.000,.451,-.02
"<a href=""https://www.baseball-reference.com/players/d/delgrbo01.shtml"">Bobby Del Greco</a>",2,24,60,47,5,11,0,13,3,12,2,19,.234,.390,.277,.666,.311,.00
"<a href=""https://www.baseball-reference.com/players/d/delocik01.shtml"">Ike Delock</a>",BOS,27,25,21,1,1,0,1,1,4,0,11,.048,.200,.048,.248,.149,.00
"<a href=""https://www.baseball-reference.com/players/d/demaejo01.shtml"">Joe DeMaestri</a>",KC1,28,492,461,44,113,9,166,33,22,6,82,.245,.280,.360,.640,.285,.81
"<a href=""https://www.baseball-reference.com/players/d/demerjo01.shtml"">John DeMerit</a>",ML1,21,34,34,8,5,0,5,1,0,1,8,.147,.147,.147,.294,.133,-.54
"<a href=""https://www.baseball-reference.com/players/d/derriji01.shtml"">Jim Derrington</a>",CHA,17,7,4,1,0,0,0,0,1,0,2,.000,.200,.000,.200,.141,-.03
"<a href=""https://www.baseball-reference.com/players/d/dicksmu01.shtml"">Murry Dickson</a>",SLN,40,28,27,4,6,0,7,4,0,0,6,.222,.250,.259,.509,.233,.14
"<a href=""https://www.baseball-reference.com/players/d/ditmaar01.shtml"">Art Ditmar</a>",NYA,28,36,35,3,7,0,7,2,0,0,9,.200,.200,.200,.400,.180,.00
"<a href=""https://www.baseball-reference.com/players/d/dittmja01.shtml"">Jack Dittmer</a>",DET,29,24,22,3,5,0,6,2,2,0,1,.227,.292,.273,.564,.243,.00
"<a href=""https://www.baseball-reference.com/players/d/dobyla01.shtml"">Larry Doby</a>",CHA,33,477,416,57,120,14,193,79,56,2,79,.288,.373,.464,.837,.371,.00
"<a href=""https://www.baseball-reference.com/players/d/donovdi01.shtml"">Dick Donovan</a>",CHA,29,92,83,8,12,3,22,10,8,0,32,.145,.220,.265,.485,.225,.25
"<a href=""https://www.baseball-reference.com/players/d/dottedu01.shtml"">Dutch Dotterer</a>",CIN,25,13,12,0,1,0,1,2,1,0,2,.083,.154,.083,.237,.123,-.20
"<a href=""https://www.baseball-reference.com/players/d/douglwh01.shtml"">Whammy Douglas</a>",PIT,22,16,16,0,1,0,1,0,0,0,10,.062,.062,.062,.125,.056,-.29
"<a href=""https://www.baseball-reference.com/players/d/drabomo01.shtml"">Moe Drabowsky</a>",CHN,21,92,82,3,15,1,20,10,6,0,32,.183,.236,.244,.480,.222,.00
"<a href=""https://www.baseball-reference.com/players/d/dropowa01.shtml"">Walt Dropo</a>",CHA,34,244,223,24,57,13,98,49,16,0,40,.256,.300,.439,.740,.323,.00
"<a href=""https://www.baseball-reference.com/players/d/drottdi01.shtml"">Dick Drott</a>",CHN,20,85,80,3,8,0,8,0,2,0,25,.100,.122,.100,.222,.105,-.60
"<a href=""https://www.baseball-reference.com/players/d/drysddo01.shtml"">Don Drysdale</a>",BRO,20,83,73,7,9,2,15,6,7,0,29,.123,.200,.205,.405,.193,-.17
"<a href=""https://www.baseball-reference.com/players/d/durenry01.shtml"">Ryne Duren</a>",KC1,28,14,14,0,1,0,1,1,0,0,7,.071,.071,.071,.143,.064,.00
"<a href=""https://www.baseball-reference.com/players/d/durhajo02.shtml"">Joe Durham</a>",BAL,25,177,157,19,29,4,43,17,16,1,42,.185,.259,.274,.533,.245,-1.04
"<a href=""https://www.baseball-reference.com/players/d/durnbbo01.shtml"">Bobby Durnbaugh</a>",CIN,24,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.06
"<a href=""https://www.baseball-reference.com/players/e/elstodo01.shtml"">Don Elston</a>",2,28,40,37,0,4,0,4,2,0,0,7,.108,.132,.108,.240,.114,-.34
"<a href=""https://www.baseball-reference.com/players/e/ennisde01.shtml"">Del Ennis</a>",SLN,32,537,490,61,140,24,242,105,37,1,50,.286,.332,.494,.826,.359,.00
"<a href=""https://www.baseball-reference.com/players/e/ernagfr01.shtml"">Frank Ernaga</a>",CHN,26,44,35,9,11,2,24,7,9,0,14,.314,.455,.686,1.140,.484,.59
"<a href=""https://www.baseball-reference.com/players/e/erskica01.shtml"">Carl Erskine</a>",BRO,30,22,22,2,2,0,2,1,0,0,3,.091,.091,.091,.182,.082,-.29
"<a href=""https://www.baseball-reference.com/players/e/espossa01.shtml"">Sammy Esposito</a>",CHA,25,223,176,26,36,2,45,15,38,5,27,.205,.344,.256,.600,.292,1.57
"<a href=""https://www.baseball-reference.com/players/f/facero01.shtml"">Roy Face</a>",PIT,29,17,16,1,2,0,2,1,0,0,4,.125,.125,.125,.250,.113,.00
"<a href=""https://www.baseball-reference.com/players/f/fanniji01.shtml"">Jim Fanning</a>",CHN,29,95,89,3,16,0,18,4,4,0,17,.180,.223,.202,.426,.194,-.22
"<a href=""https://www.baseball-reference.com/players/f/farretu01.shtml"">Turk Farrell</a>",PHI,23,9,9,1,1,1,4,1,0,0,5,.111,.111,.444,.556,.235,.00
"<a href=""https://www.baseball-reference.com/players/f/fernach01.shtml"">Chico Fernandez</a>",PHI,25,543,500,42,131,5,168,51,31,18,64,.262,.302,.336,.638,.284,-.01
"<a href=""https://www.baseball-reference.com/players/f/ferrado01.shtml"">Don Ferrarese</a>",BAL,28,3,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-.05
"<a href=""https://www.baseball-reference.com/players/f/finigji01.shtml"">Jim Finigan</a>",DET,28,204,174,20,47,0,55,17,23,1,18,.270,.357,.316,.673,.309,.65
"<a href=""https://www.baseball-reference.com/players/f/fischbi01.shtml"">Bill Fischer</a>",CHA,26,44,40,1,6,0,6,5,0,0,8,.150,.146,.150,.296,.132,.00
"<a href=""https://www.baseball-reference.com/players/f/fitzged01.shtml"">Ed Fitz Gerald</a>",WS1,33,139,125,14,34,1,45,13,10,2,9,.272,.331,.360,.691,.311,.00
"<a href=""https://www.baseball-reference.com/players/f/floodcu01.shtml"">Curt Flood</a>",CIN,19,3,3,2,1,1,4,1,0,0,0,.333,.333,1.333,1.667,.706,.07
"<a href=""https://www.baseball-reference.com/players/f/foileha01.shtml"">Hank Foiles</a>",PIT,28,322,281,32,76,9,121,36,37,1,53,.270,.352,.431,.783,.344,.00
"<a href=""https://www.baseball-reference.com/players/f/fondyde01.shtml"">Dee Fondy</a>",2,32,408,374,45,117,2,145,37,25,12,68,.313,.354,.388,.742,.329,1.15
"<a href=""https://www.baseball-reference.com/players/f/fordwh01.shtml"">Whitey Ford</a>",NYA,28,50,42,4,6,0,6,2,3,0,7,.143,.200,.143,.343,.167,-.12
"<a href=""https://www.baseball-reference.com/players/f/fornimi01.shtml"">Mike Fornieles</a>",2,25,67,62,4,11,0,11,2,2,0,9,.177,.203,.177,.381,.177,-.05
"<a href=""https://www.baseball-reference.com/players/f/fowlear01.shtml"">Art Fowler</a>",CIN,34,22,17,1,3,0,3,2,2,0,4,.176,.263,.176,.440,.216,.09
"<a href=""https://www.baseball-reference.com/players/f/foxne01.shtml"">Nellie Fox</a>",CHA,29,718,619,110,196,6,257,61,75,5,13,.317,.403,.415,.818,.371,7.91
"<a href=""https://www.baseball-reference.com/players/f/foytapa01.shtml"">Paul Foytack</a>",DET,26,79,63,4,14,0,14,5,4,0,17,.222,.269,.222,.491,.230,.11
"<a href=""https://www.baseball-reference.com/players/f/francti01.shtml"">Tito Francona</a>",BAL,23,316,279,35,65,7,100,38,29,7,48,.233,.307,.358,.665,.296,.00
"<a href=""https://www.baseball-reference.com/players/f/freemhe01.shtml"">Hersh Freeman</a>",CIN,28,10,10,1,2,0,3,0,0,0,1,.200,.200,.300,.500,.219,.00
"<a href=""https://www.baseball-reference.com/players/f/freesge02.shtml"">Gene Freese</a>",PIT,23,372,346,44,98,6,138,31,17,9,42,.283,.319,.399,.718,.320,.00
"<a href=""https://www.baseball-reference.com/players/f/frienbo01.shtml"">Bob Friend</a>",PIT,26,100,87,5,16,0,18,4,6,0,22,.184,.234,.207,.441,.207,.00
"<a href=""https://www.baseball-reference.com/players/f/furilca01.shtml"">Carl Furillo</a>",BRO,35,440,395,61,121,12,182,66,29,0,33,.306,.358,.461,.819,.360,1.75
