Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/bosleth01.shtml"">Thad Bosley</a>",ML4,24,112,105,11,24,0,26,3,6,2,13,.229,.270,.248,.518,.244,0.00
"<a href=""https://www.baseball-reference.com/players/b/bowala01.shtml"">Larry Bowa</a>",PHI,35,391,360,34,102,0,122,31,26,16,17,.283,.331,.339,.670,.308,1.84
"<a href=""https://www.baseball-reference.com/players/b/boylado01.shtml"">Doe Boyland</a>",PIT,26,9,8,0,0,0,0,0,1,0,3,.000,.111,.000,.111,.078,-0.18
"<a href=""https://www.baseball-reference.com/players/b/bradfla01.shtml"">L. Bradford</a>",ATL,31,1,1,1,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,.917,0.07
"<a href=""https://www.baseball-reference.com/players/b/bradlma01.shtml"">Mark Bradley</a>",LAN,24,6,6,2,1,0,2,0,0,0,1,.167,.167,.333,.500,.221,-0.04
"<a href=""https://www.baseball-reference.com/players/b/braunst01.shtml"">Steve Braun</a>",SLN,33,62,46,9,9,0,13,2,15,1,7,.196,.393,.283,.676,.335,0.32
"<a href=""https://www.baseball-reference.com/players/b/breinfr01.shtml"">F. Breining</a>",SFN,25,13,11,0,0,0,0,0,1,0,7,.000,.083,.000,.083,.059,-0.12
"<a href=""https://www.baseball-reference.com/players/b/brenlbo01.shtml"">Bob Brenly</a>",SFN,27,52,45,5,15,1,22,4,6,0,4,.333,.423,.489,.912,.416,0.00
"<a href=""https://www.baseball-reference.com/players/b/brettge01.shtml"">George Brett</a>",KCA,28,379,347,42,109,6,168,43,27,14,23,.314,.361,.484,.846,.374,3.32
"<a href=""https://www.baseball-reference.com/players/b/briggda01.shtml"">Dan Briggs</a>",MON,28,11,11,0,1,0,1,0,0,0,3,.091,.091,.091,.182,.083,-0.34
"<a href=""https://www.baseball-reference.com/players/b/brookhu01.shtml"">Hubie Brooks</a>",NYN,24,389,358,34,110,4,147,38,23,9,65,.307,.345,.411,.756,.341,2.64
"<a href=""https://www.baseball-reference.com/players/b/brookto01.shtml"">Tom Brookens</a>",DET,27,265,239,19,58,4,82,25,14,5,43,.243,.284,.343,.627,.286,0.45
"<a href=""https://www.baseball-reference.com/players/b/brouhma01.shtml"">M. Brouhard</a>",ML4,25,199,186,19,51,2,69,20,7,1,41,.274,.305,.371,.676,.305,-0.22
"<a href=""https://www.baseball-reference.com/players/b/brownbo04.shtml"">Bobby Brown</a>",NYA,27,69,62,5,14,0,15,6,5,4,15,.226,.279,.242,.521,.247,-0.03
"<a href=""https://www.baseball-reference.com/players/b/brownda01.shtml"">D. Brown</a>",DET,25,4,4,4,1,0,1,0,0,1,1,.250,.250,.250,.500,.229,-0.10
"<a href=""https://www.baseball-reference.com/players/b/brownsc01.shtml"">Scott Brown</a>",CIN,24,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/b/brummgl01.shtml"">G. Brummer</a>",SLN,26,33,30,2,6,0,7,2,1,0,2,.200,.219,.233,.452,.207,-0.13
"<a href=""https://www.baseball-reference.com/players/b/brunato01.shtml"">T. Brunansky</a>",CAL,20,41,33,7,5,3,14,6,8,1,10,.152,.317,.424,.741,.345,0.00
"<a href=""https://www.baseball-reference.com/players/b/bucknbi01.shtml"">Bill Buckner</a>",CHN,31,453,421,45,131,10,202,75,26,5,16,.311,.349,.480,.829,.366,0.00
"<a href=""https://www.baseball-reference.com/players/b/budasma01.shtml"">Mark Budaska</a>",OAK,28,36,32,3,5,0,6,2,4,0,10,.156,.250,.188,.438,.217,-0.32
"<a href=""https://www.baseball-reference.com/players/b/bullibu01.shtml"">Bud Bulling</a>",SEA,28,180,154,15,38,2,47,15,21,0,20,.247,.341,.305,.646,.308,0.31
"<a href=""https://www.baseball-reference.com/players/b/bumbral01.shtml"">Al Bumbry</a>",BAL,34,451,392,61,107,1,132,27,51,22,51,.273,.358,.337,.695,.324,0.95
"<a href=""https://www.baseball-reference.com/players/b/burleri01.shtml"">R. Burleson</a>",CAL,30,490,430,53,126,5,160,33,42,4,38,.293,.357,.372,.729,.336,4.51
"<a href=""https://www.baseball-reference.com/players/b/burrira01.shtml"">Ray Burris</a>",MON,30,49,37,4,7,0,7,2,4,0,12,.189,.262,.189,.451,.220,0.33
"<a href=""https://www.baseball-reference.com/players/b/burroje01.shtml"">J. Burroughs</a>",SEA,30,360,319,32,81,10,126,41,41,0,64,.254,.339,.395,.734,.337,-0.28
"<a href=""https://www.baseball-reference.com/players/b/butersa01.shtml"">Sal Butera</a>",MIN,28,194,167,13,40,0,49,18,22,0,14,.240,.325,.293,.618,.292,1.01
"<a href=""https://www.baseball-reference.com/players/b/butlebr01.shtml"">Brett Butler</a>",ATL,24,145,126,17,32,0,40,4,19,9,17,.254,.352,.317,.669,.317,0.00
"<a href=""https://www.baseball-reference.com/players/b/bystrma01.shtml"">M. Bystrom</a>",PHI,22,18,17,0,2,0,2,0,0,0,10,.118,.118,.118,.235,.108,-0.15
"<a href=""https://www.baseball-reference.com/players/c/cabelen01.shtml"">Enos Cabell</a>",SFN,31,413,396,41,101,2,129,36,10,6,47,.255,.274,.326,.600,.274,-1.40
"<a href=""https://www.baseball-reference.com/players/c/camacer01.shtml"">E. Camacho</a>",PIT,26,5,4,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,0.01
"<a href=""https://www.baseball-reference.com/players/c/campabe01.shtml"">B. Campaneris</a>",CAL,39,91,82,11,21,1,28,10,5,5,10,.256,.295,.341,.637,.292,0.07
"<a href=""https://www.baseball-reference.com/players/c/campri01.shtml"">Rick Camp</a>",ATL,28,13,12,1,0,0,0,0,0,0,6,.000,.000,.000,.000,.000,-0.18
"<a href=""https://www.baseball-reference.com/players/c/candejo01.shtml"">J. Candelaria</a>",PIT,27,16,13,0,3,0,3,3,0,0,1,.231,.214,.231,.445,.197,0.00
"<a href=""https://www.baseball-reference.com/players/c/capildo01.shtml"">Doug Capilla</a>",CHN,29,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/c/carewro01.shtml"">Rod Carew</a>",CAL,35,421,364,57,111,2,136,21,45,16,45,.305,.380,.374,.753,.344,2.99
"<a href=""https://www.baseball-reference.com/players/c/carltst01.shtml"">S. Carlton</a>",PHI,36,71,67,5,9,0,15,4,2,0,16,.134,.159,.224,.383,.174,-0.03
"<a href=""https://www.baseball-reference.com/players/c/cartega01.shtml"">Gary Carter</a>",MON,27,419,374,48,94,16,166,68,35,1,35,.251,.312,.444,.756,.338,3.81
"<a href=""https://www.baseball-reference.com/players/c/castibo01.shtml"">B. Castillo</a>",LAN,26,9,9,1,4,0,6,1,0,0,2,.444,.444,.667,1.111,.498,0.24
"<a href=""https://www.baseball-reference.com/players/c/castijo01.shtml"">John Castino</a>",MIN,26,409,381,41,102,6,151,36,18,4,52,.268,.301,.396,.697,.313,2.18
"<a href=""https://www.baseball-reference.com/players/c/castima02.shtml"">M. Castillo</a>",DET,24,8,8,1,1,0,1,0,0,0,2,.125,.125,.125,.250,.115,-0.03
"<a href=""https://www.baseball-reference.com/players/c/caudibi01.shtml"">Bill Caudill</a>",CHN,24,17,14,0,2,0,2,1,2,0,6,.143,.250,.143,.393,.203,0.02
"<a href=""https://www.baseball-reference.com/players/c/cedence01.shtml"">Cesar Cedeno</a>",HOU,30,338,306,42,83,5,117,34,24,12,31,.271,.321,.382,.704,.319,0.40
"<a href=""https://www.baseball-reference.com/players/c/ceronri01.shtml"">Rick Cerone</a>",NYA,27,254,234,23,57,2,80,21,12,0,24,.244,.276,.342,.618,.281,-0.11
"<a href=""https://www.baseball-reference.com/players/c/ceyro01.shtml"">Ron Cey</a>",LAN,33,359,312,42,90,13,148,50,40,0,55,.288,.372,.474,.846,.382,3.47
"<a href=""https://www.baseball-reference.com/players/c/chalkda01.shtml"">Dave Chalk</a>",KCA,30,56,49,2,11,0,14,5,4,0,2,.224,.283,.286,.569,.267,-0.09
"<a href=""https://www.baseball-reference.com/players/c/chambch01.shtml"">C. Chambliss</a>",ATL,32,454,404,44,110,8,163,51,44,4,41,.272,.343,.403,.746,.334,1.29
"<a href=""https://www.baseball-reference.com/players/c/charbjo01.shtml"">J. Charboneau</a>",CLE,26,147,138,14,29,4,50,18,7,1,22,.210,.247,.362,.609,.277,-0.39
"<a href=""https://www.baseball-reference.com/players/c/chrisla01.shtml"">L. Christenson</a>",PHI,27,35,30,2,3,0,3,1,1,0,16,.100,.125,.100,.225,.108,-0.24
"<a href=""https://www.baseball-reference.com/players/c/clarkbo04.shtml"">Bobby Clark</a>",CAL,26,95,88,12,22,4,38,19,7,0,18,.250,.305,.432,.737,.336,0.54
"<a href=""https://www.baseball-reference.com/players/c/clarkja01.shtml"">Jack Clark</a>",SFN,25,437,385,60,103,17,177,53,45,1,45,.268,.341,.460,.801,.358,3.10
"<a href=""https://www.baseball-reference.com/players/c/collida02.shtml"">Dave Collins</a>",CIN,28,412,360,63,98,3,137,23,41,26,41,.272,.355,.381,.735,.339,2.19
"<a href=""https://www.baseball-reference.com/players/c/conceda01.shtml"">D. Concepcion</a>",CIN,33,468,421,57,129,5,172,67,37,4,61,.306,.358,.409,.767,.349,3.73
"<a href=""https://www.baseball-reference.com/players/c/coopece01.shtml"">Cecil Cooper</a>",ML4,31,453,416,70,133,12,206,60,28,5,30,.320,.363,.495,.858,.385,4.21
"<a href=""https://www.baseball-reference.com/players/c/corcoti01.shtml"">Tim Corcoran</a>",MIN,28,58,51,4,9,0,12,4,6,0,7,.176,.259,.235,.494,.236,-0.31
"<a href=""https://www.baseball-reference.com/players/c/coreyma01.shtml"">Mark Corey</a>",BAL,25,10,8,2,0,0,0,0,2,0,2,.000,.200,.000,.200,.141,-0.19
"<a href=""https://www.baseball-reference.com/players/c/cowenal01.shtml"">Al Cowens</a>",DET,29,284,253,27,66,1,88,18,22,3,36,.261,.319,.348,.667,.303,0.54
"<a href=""https://www.baseball-reference.com/players/c/coxla01.shtml"">Larry Cox</a>",TEX,33,13,13,0,3,0,4,0,0,0,4,.231,.231,.308,.538,.243,-0.22
"<a href=""https://www.baseball-reference.com/players/c/coxte02.shtml"">Ted Cox</a>",TOR,26,55,50,6,15,2,25,9,5,0,10,.300,.364,.500,.864,.391,0.34
"<a href=""https://www.baseball-reference.com/players/c/cromawa01.shtml"">W. Cromartie</a>",MON,27,400,358,41,109,6,150,42,39,2,27,.304,.370,.419,.789,.351,2.11
"<a href=""https://www.baseball-reference.com/players/c/crowlte01.shtml"">T. Crowley</a>",BAL,34,166,134,12,33,4,51,25,29,0,12,.246,.376,.381,.756,.343,0.33
"<a href=""https://www.baseball-reference.com/players/c/cruzhe01.shtml"">Hector Cruz</a>",CHN,28,127,109,15,25,7,51,15,17,2,24,.229,.331,.468,.799,.363,0.09
"<a href=""https://www.baseball-reference.com/players/c/cruzjo01.shtml"">Jose Cruz</a>",HOU,33,451,409,53,109,13,174,55,35,5,49,.267,.319,.425,.745,.334,3.15
"<a href=""https://www.baseball-reference.com/players/c/cruzju01.shtml"">Julio Cruz</a>",SEA,26,401,352,57,90,2,114,24,39,43,40,.256,.332,.324,.656,.308,0.00
"<a href=""https://www.baseball-reference.com/players/c/cruzvi01.shtml"">Victor Cruz</a>",PIT,23,5,4,0,0,0,0,0,0,0,3,.000,.000,.000,.000,.000,-0.08
"<a href=""https://www.baseball-reference.com/players/c/cubbami01.shtml"">Mike Cubbage</a>",NYN,30,90,80,9,17,1,26,4,9,0,15,.212,.289,.325,.614,.280,-0.12
"<a href=""https://www.baseball-reference.com/players/c/curtijo01.shtml"">John Curtis</a>",SDN,33,16,13,1,1,0,1,2,0,0,6,.077,.067,.077,.144,.061,-0.16
"<a href=""https://www.baseball-reference.com/players/d/dauerri01.shtml"">Rich Dauer</a>",BAL,28,404,369,41,97,4,136,38,27,0,18,.263,.317,.369,.685,.315,2.28
"<a href=""https://www.baseball-reference.com/players/d/davisbo02.shtml"">Bob Davis</a>",CAL,29,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/d/davisch01.shtml"">Chili Davis</a>",SFN,21,16,15,1,2,0,2,0,1,2,2,.133,.188,.133,.321,.159,-0.17
"<a href=""https://www.baseball-reference.com/players/d/davisdi02.shtml"">Dick Davis</a>",PHI,27,106,96,12,32,2,46,19,8,1,13,.333,.387,.479,.866,.392,0.67
"<a href=""https://www.baseball-reference.com/players/d/davisjo02.shtml"">Jody Davis</a>",CHN,24,207,180,14,46,4,65,21,21,0,28,.256,.333,.361,.694,.317,0.00
"<a href=""https://www.baseball-reference.com/players/d/davisma01.shtml"">Mark Davis</a>",PHI,20,14,11,2,1,0,1,1,2,0,2,.091,.231,.091,.322,.179,0.00
"<a href=""https://www.baseball-reference.com/players/d/davismi02.shtml"">Mike Davis</a>",OAK,22,22,20,0,1,0,2,0,2,0,4,.050,.136,.100,.236,.124,-0.23
"<a href=""https://www.baseball-reference.com/players/d/dawsoan01.shtml"">Andre Dawson</a>",MON,26,441,394,71,119,24,218,64,35,26,50,.302,.365,.553,.918,.401,7.46
"<a href=""https://www.baseball-reference.com/players/d/decindo01.shtml"">D. DeCinces</a>",BAL,30,391,346,49,91,13,157,55,41,0,32,.263,.341,.454,.795,.360,2.59
"<a href=""https://www.baseball-reference.com/players/d/dejesiv01.shtml"">I. de Jesus</a>",CHN,28,460,403,49,78,0,94,13,46,21,61,.194,.276,.233,.509,.243,-1.27
"<a href=""https://www.baseball-reference.com/players/d/deleolu01.shtml"">Luis DeLeon</a>",SLN,22,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/d/dempsri01.shtml"">Rick Dempsey</a>",BAL,31,287,251,24,54,6,84,15,32,0,36,.215,.306,.335,.641,.300,1.59
"<a href=""https://www.baseball-reference.com/players/d/dentbu01.shtml"">Bucky Dent</a>",NYA,29,258,227,20,54,7,86,27,19,0,17,.238,.300,.379,.679,.312,1.73
"<a href=""https://www.baseball-reference.com/players/d/dernibo01.shtml"">Bob Dernier</a>",PHI,24,4,4,0,3,0,3,0,0,2,0,.750,.750,.750,1.500,.688,0.14
"<a href=""https://www.baseball-reference.com/players/d/diazbo01.shtml"">Bo Diaz</a>",CLE,28,199,182,25,57,7,97,38,13,2,23,.313,.359,.533,.892,.396,0.00
"<a href=""https://www.baseball-reference.com/players/d/dillast01.shtml"">S. Dillard</a>",CHN,30,127,119,18,26,2,41,11,8,0,20,.218,.268,.345,.612,.281,0.25
"<a href=""https://www.baseball-reference.com/players/d/dilonmi01.shtml"">M. Dilone</a>",CLE,26,289,269,33,78,0,93,19,18,29,28,.290,.334,.346,.680,.313,0.00
"<a href=""https://www.baseball-reference.com/players/d/downibr01.shtml"">B. Downing</a>",CAL,30,370,317,47,79,9,120,41,46,1,35,.249,.351,.379,.730,.340,1.13
"<a href=""https://www.baseball-reference.com/players/d/doylebr01.shtml"">Brian Doyle</a>",OAK,27,43,40,2,5,0,5,3,1,0,2,.125,.146,.125,.271,.129,-0.41
