Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/branded01.shtml"">Ed Brandt</a>",BSN,30,63,62,5,13,0,13,2,1,0,3,.210,.222,.210,.432,.204,0.04
"<a href=""https://www.baseball-reference.com/players/b/brenndo01.shtml"">Don Brennan</a>",CIN,31,33,30,3,3,0,3,2,2,0,11,.100,.182,.100,.282,.153,-0.16
"<a href=""https://www.baseball-reference.com/players/b/brenzbi01.shtml"">Bill Brenzel</a>",CLE,25,154,142,12,31,0,38,14,6,2,10,.218,.250,.268,.518,.242,-1.11
"<a href=""https://www.baseball-reference.com/players/b/bridgto01.shtml"">T. Bridges</a>",DET,28,119,109,9,26,0,33,10,6,0,24,.239,.278,.303,.581,.271,0.35
"<a href=""https://www.baseball-reference.com/players/b/broacjo01.shtml"">J. Broaca</a>",NYA,25,89,80,4,12,0,12,4,4,0,36,.150,.190,.150,.340,.168,-0.61
"<a href=""https://www.baseball-reference.com/players/b/brownbo02.shtml"">Bob Brown</a>",BSN,24,20,19,1,2,0,2,0,0,0,2,.105,.105,.105,.211,.098,-0.13
"<a href=""https://www.baseball-reference.com/players/b/browncl01.shtml"">Clint Brown</a>",CLE,31,12,10,1,2,0,2,0,2,0,0,.200,.333,.200,.533,.278,0.08
"<a href=""https://www.baseball-reference.com/players/b/brownea01.shtml"">Earl Browne</a>",PIT,24,36,32,6,8,0,10,6,2,0,8,.250,.294,.312,.607,.284,-0.16
"<a href=""https://www.baseball-reference.com/players/b/brownju01.shtml"">Jumbo Brown</a>",NYA,28,34,32,3,10,0,12,3,2,0,8,.312,.353,.375,.728,.339,0.22
"<a href=""https://www.baseball-reference.com/players/b/brownll01.shtml"">Lloyd Brown</a>",CLE,30,41,37,3,4,0,7,2,2,0,16,.108,.154,.189,.343,.161,-0.28
"<a href=""https://www.baseball-reference.com/players/b/brownma01.shtml"">Mace Brown</a>",PIT,26,27,24,3,4,0,5,0,1,0,9,.167,.200,.208,.408,.193,0.00
"<a href=""https://www.baseball-reference.com/players/b/brubabi01.shtml"">B. Brubaker</a>",PIT,24,13,11,1,0,0,0,0,2,0,5,.000,.154,.000,.154,.114,-0.20
"<a href=""https://www.baseball-reference.com/players/b/bryancl01.shtml"">Clay Bryant</a>",CHN,23,9,6,2,2,1,5,2,2,0,2,.333,.500,.833,1.333,.560,0.23
"<a href=""https://www.baseball-reference.com/players/b/bucheji01.shtml"">Jim Bucher</a>",BRO,24,487,473,72,143,7,188,58,10,4,33,.302,.317,.397,.714,.326,1.34
"<a href=""https://www.baseball-reference.com/players/b/burkebo01.shtml"">Bobby Burke</a>",WS1,28,25,22,1,4,0,4,0,2,0,3,.182,.250,.182,.432,.217,-0.03
"<a href=""https://www.baseball-reference.com/players/b/burnejo01.shtml"">J. Burnett</a>",SLA,30,231,206,17,46,0,58,26,19,1,16,.223,.289,.282,.570,.272,-0.52
"<a href=""https://www.baseball-reference.com/players/b/burnsja02.shtml"">Jack Burns</a>",SLA,27,638,549,77,157,5,202,67,68,3,49,.286,.366,.368,.734,.346,0.00
"<a href=""https://www.baseball-reference.com/players/b/bushgu01.shtml"">Guy Bush</a>",PIT,33,75,63,6,8,0,9,2,8,0,7,.127,.236,.143,.379,.202,0.00
"<a href=""https://www.baseball-reference.com/players/b/byrdsa01.shtml"">Samuel Byrd</a>",CIN,27,460,416,51,109,9,169,52,37,4,51,.262,.322,.406,.729,.334,1.28
"<a href=""https://www.baseball-reference.com/players/c/cainsu01.shtml"">Sugar Cain</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecainsu01"" style=""display:none;""></input><label for=""footnotecainsu01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcainsu01"">PHA, SLA</div></span>",28,69,65,3,11,0,12,5,1,0,16,.169,.182,.185,.366,.172,0.00
"<a href=""https://www.baseball-reference.com/players/c/caldwea01.shtml"">E. Caldwell</a>",SLA,30,13,11,1,2,0,2,0,1,0,5,.182,.250,.182,.432,.217,0.00
"<a href=""https://www.baseball-reference.com/players/c/camildo01.shtml"">D. Camilli</a>",PHI,28,672,602,88,157,25,265,83,65,9,113,.261,.336,.440,.776,.354,0.70
"<a href=""https://www.baseball-reference.com/players/c/campbbr01.shtml"">B. Campbell</a>",CLE,25,343,308,56,100,7,153,54,31,2,33,.325,.390,.497,.887,.403,2.05
"<a href=""https://www.baseball-reference.com/players/c/campbgi01.shtml"">G. Campbell</a>",CIN,27,261,218,26,56,3,72,30,42,3,7,.257,.379,.330,.710,.345,0.82
"<a href=""https://www.baseball-reference.com/players/c/cantwbe01.shtml"">Ben Cantwell</a>",BSN,33,74,67,4,19,0,20,2,2,0,8,.284,.304,.299,.603,.283,0.00
"<a href=""https://www.baseball-reference.com/players/c/careyto02.shtml"">Tom Carey</a>",SLA,28,311,296,29,86,0,112,42,13,0,11,.291,.320,.378,.699,.321,-0.39
"<a href=""https://www.baseball-reference.com/players/c/carlete01.shtml"">Tex Carleton</a>",CHN,28,65,62,4,8,0,8,2,2,0,12,.129,.156,.129,.285,.140,-0.41
"<a href=""https://www.baseball-reference.com/players/c/carsoki01.shtml"">Kit Carson</a>",CLE,22,24,22,1,5,0,7,1,2,0,6,.227,.292,.318,.610,.286,-0.12
"<a href=""https://www.baseball-reference.com/players/c/cascajo01.shtml"">J. Cascarella</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecascajo01"" style=""display:none;""></input><label for=""footnotecascajo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcascajo01"">PHA, BOS</div></span>",28,13,10,0,1,0,1,1,0,0,2,.100,.100,.100,.200,.093,0.00
"<a href=""https://www.baseball-reference.com/players/c/caseyhu01.shtml"">Hugh Casey</a>",CHN,21,6,6,1,1,0,1,0,0,0,3,.167,.167,.167,.333,.155,0.00
"<a href=""https://www.baseball-reference.com/players/c/castege01.shtml"">G. Caster</a>",PHA,27,23,22,2,5,0,6,0,1,0,10,.227,.261,.273,.534,.251,0.00
"<a href=""https://www.baseball-reference.com/players/c/castlsl01.shtml"">S. Castleman</a>",NY1,21,68,67,7,12,1,16,4,1,0,16,.179,.191,.239,.430,.197,-0.18
"<a href=""https://www.baseball-reference.com/players/c/cavarph01.shtml"">P. Cavarretta</a>",CHN,18,636,589,85,162,8,238,82,39,4,61,.275,.322,.404,.726,.332,1.25
"<a href=""https://www.baseball-reference.com/players/c/chagnle01.shtml"">Leon Chagnon</a>",NY1,32,9,9,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.15
"<a href=""https://www.baseball-reference.com/players/c/chapmbe01.shtml"">Ben Chapman</a>",NYA,26,629,553,118,160,8,238,74,61,17,39,.289,.361,.430,.791,.364,0.00
"<a href=""https://www.baseball-reference.com/players/c/chapmca01.shtml"">C. Chapman</a>",CIN,24,57,53,6,18,0,19,3,4,2,5,.340,.386,.358,.744,.352,0.32
"<a href=""https://www.baseball-reference.com/players/c/cheliit01.shtml"">I. Chelini</a>",CHA,20,2,2,1,1,0,1,0,0,0,0,.500,.500,.500,1.000,.466,0.04
"<a href=""https://www.baseball-reference.com/players/c/chiozlo01.shtml"">Lou Chiozza</a>",PHI,25,513,472,71,134,3,181,47,33,5,44,.284,.333,.383,.717,.331,0.72
"<a href=""https://www.baseball-reference.com/players/c/clarkwa02.shtml"">Watty Clark</a>",BRO,33,87,79,5,14,0,16,8,5,0,10,.177,.226,.203,.429,.208,-0.11
"<a href=""https://www.baseball-reference.com/players/c/cliftfl01.shtml"">Flea Clifton</a>",DET,26,120,110,15,28,0,33,9,5,2,13,.255,.293,.300,.593,.279,-0.22
"<a href=""https://www.baseball-reference.com/players/c/cliftha01.shtml"">H. Clift</a>",SLA,22,569,475,101,140,11,207,69,83,0,39,.295,.406,.436,.842,.392,3.43
"<a href=""https://www.baseball-reference.com/players/c/cochrmi01.shtml"">M. Cochrane</a>",DET,32,522,411,93,131,5,185,47,96,5,15,.319,.452,.450,.902,.423,5.06
"<a href=""https://www.baseball-reference.com/players/c/coffmdi01.shtml"">Dick Coffman</a>",SLA,28,51,41,4,6,0,8,2,6,0,13,.146,.255,.195,.450,.229,-0.08
"<a href=""https://www.baseball-reference.com/players/c/colemed01.shtml"">Ed Coleman</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecolemed01"" style=""display:none;""></input><label for=""footnotecolemed01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcolemed01"">PHA, SLA</div></span>",33,468,410,66,115,17,199,71,53,0,44,.280,.364,.485,.850,.384,1.09
"<a href=""https://www.baseball-reference.com/players/c/colliph01.shtml"">Phil Collins</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecolliph01"" style=""display:none;""></input><label for=""footnotecolliph01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcolliph01"">PHI, SLN</div></span>",33,36,31,3,4,0,4,0,1,0,2,.129,.156,.129,.285,.140,-0.17
"<a href=""https://www.baseball-reference.com/players/c/colliri02.shtml"">R. Collins</a>",SLN,31,647,578,109,181,23,306,122,65,0,45,.313,.385,.529,.915,.411,5.11
"<a href=""https://www.baseball-reference.com/players/c/combsea01.shtml"">Earle Combs</a>",NYA,36,335,298,47,84,3,108,35,36,1,10,.282,.359,.362,.722,.340,0.69
"<a href=""https://www.baseball-reference.com/players/c/comorad01.shtml"">A. Comorosky</a>",CIN,30,147,137,22,34,2,45,14,7,1,14,.248,.290,.328,.618,.288,-0.36
"<a href=""https://www.baseball-reference.com/players/c/conlajo01.shtml"">Jocko Conlan</a>",CHA,35,162,140,20,40,0,49,15,14,3,6,.286,.355,.350,.705,.333,-0.06
"<a href=""https://www.baseball-reference.com/players/c/conrobi02.shtml"">Bill Conroy</a>",PHA,20,5,4,0,1,0,2,0,1,0,0,.250,.400,.500,.900,.408,-0.11
"<a href=""https://www.baseball-reference.com/players/c/cookedu01.shtml"">Dusty Cooke</a>",BOS,28,346,294,51,90,3,129,34,46,6,24,.306,.400,.439,.839,.389,1.18
"<a href=""https://www.baseball-reference.com/players/c/coonejo01.shtml"">J. Cooney</a>",BRO,34,32,29,3,9,0,11,1,3,0,2,.310,.375,.379,.754,.353,0.12
"<a href=""https://www.baseball-reference.com/players/c/coppohe01.shtml"">H. Coppola</a>",WS1,22,18,14,2,1,0,1,0,4,0,10,.071,.278,.071,.349,.216,-0.13
"<a href=""https://www.baseball-reference.com/players/c/coscajo01.shtml"">J. Coscarart</a>",BSN,25,305,284,30,67,1,85,29,16,2,28,.236,.277,.299,.576,.269,-0.83
"<a href=""https://www.baseball-reference.com/players/c/cramedo01.shtml"">Doc Cramer</a>",PHA,29,701,644,96,214,3,268,70,37,6,34,.332,.373,.416,.789,.365,2.57
"<a href=""https://www.baseball-reference.com/players/c/critzhu01.shtml"">Hughie Critz</a>",NY1,34,227,219,19,41,2,53,14,3,2,10,.187,.198,.242,.440,.202,-1.45
"<a href=""https://www.baseball-reference.com/players/c/cronijo01.shtml"">Joe Cronin</a>",BOS,28,630,556,70,164,9,256,95,63,3,40,.295,.370,.460,.830,.378,2.66
"<a href=""https://www.baseball-reference.com/players/c/crosefr01.shtml"">F. Crosetti</a>",NYA,24,351,305,49,78,8,131,50,41,3,27,.256,.351,.430,.781,.359,2.56
"<a href=""https://www.baseball-reference.com/players/c/crowdal01.shtml"">G. Crowder</a>",DET,36,103,93,6,17,0,19,8,5,0,3,.183,.224,.204,.429,.206,-0.24
"<a href=""https://www.baseball-reference.com/players/c/cuccial01.shtml"">A. Cuccinello</a>",NY1,20,173,165,27,41,4,62,20,1,0,20,.248,.262,.376,.638,.287,0.08
"<a href=""https://www.baseball-reference.com/players/c/cuccito01.shtml"">T. Cuccinello</a>",BRO,27,404,360,49,105,8,155,53,40,3,35,.292,.366,.431,.796,.367,2.18
"<a href=""https://www.baseball-reference.com/players/c/cuyleki01.shtml"">Kiki Cuyler</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecuyleki01"" style=""display:none;""></input><label for=""footnotecuyleki01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcuyleki01"">CHN, CIN</div></span>",36,430,380,58,98,6,137,40,37,8,34,.258,.335,.361,.695,.321,0.12
"<a href=""https://www.baseball-reference.com/players/d/dahlgba01.shtml"">B. Dahlgren</a>",BOS,23,596,525,77,138,9,206,63,56,6,67,.263,.337,.392,.730,.338,0.00
"<a href=""https://www.baseball-reference.com/players/d/danniha01.shtml"">H. Danning</a>",NY1,23,163,152,16,37,2,56,20,9,0,16,.243,.286,.368,.654,.299,0.16
"<a href=""https://www.baseball-reference.com/players/d/daviscu01.shtml"">Curt Davis</a>",PHI,31,86,75,4,13,1,16,6,7,0,8,.173,.244,.213,.457,.225,0.00
"<a href=""https://www.baseball-reference.com/players/d/daviski01.shtml"">Kiddo Davis</a>",NY1,33,105,91,16,24,2,39,6,10,2,4,.264,.343,.429,.772,.354,0.00
"<a href=""https://www.baseball-reference.com/players/d/davissp01.shtml"">Spud Davis</a>",SLN,30,354,315,28,100,1,131,60,33,0,30,.317,.386,.416,.802,.373,1.54
"<a href=""https://www.baseball-reference.com/players/d/deandi01.shtml"">Dizzy Dean</a>",SLN,25,134,128,18,30,2,40,21,1,2,16,.234,.246,.312,.559,.255,0.35
"<a href=""https://www.baseball-reference.com/players/d/deanpa01.shtml"">Paul Dean</a>",SLN,22,95,90,3,12,0,13,3,1,0,23,.133,.143,.144,.287,.135,-0.74
"<a href=""https://www.baseball-reference.com/players/d/dedearo01.shtml"">Rod Dedeaux</a>",BRO,21,4,4,0,1,0,1,1,0,0,0,.250,.250,.250,.500,.233,-0.01
"<a href=""https://www.baseball-reference.com/players/d/delanbi02.shtml"">B. DeLancey</a>",SLN,23,345,301,37,84,6,126,41,42,0,34,.279,.369,.419,.788,.365,0.73
"<a href=""https://www.baseball-reference.com/players/d/demarfr02.shtml"">F. Demaree</a>",CHN,25,420,385,60,125,2,158,66,26,6,23,.325,.369,.410,.779,.360,0.00
"<a href=""https://www.baseball-reference.com/players/d/derripa01.shtml"">P. Derringer</a>",CIN,28,99,93,3,13,0,14,7,0,0,14,.140,.140,.151,.290,.134,-0.59
"<a href=""https://www.baseball-reference.com/players/d/deshoji01.shtml"">J. DeShong</a>",NYA,25,18,14,0,1,0,1,0,2,0,4,.071,.188,.071,.259,.151,-0.12
"<a href=""https://www.baseball-reference.com/players/d/dickebi01.shtml"">Bill Dickey</a>",NYA,28,491,448,54,125,14,205,81,35,1,11,.279,.339,.458,.797,.361,3.01
"<a href=""https://www.baseball-reference.com/players/d/dickege02.shtml"">G. Dickey</a>",BOS,19,12,11,1,0,0,0,1,1,0,3,.000,.083,.000,.083,.062,-0.35
"<a href=""https://www.baseball-reference.com/players/d/dietrbi01.shtml"">B. Dietrich</a>",PHA,25,64,60,1,5,0,7,2,1,0,25,.083,.098,.117,.215,.101,0.00
"<a href=""https://www.baseball-reference.com/players/d/dollar01.shtml"">Art Doll</a>",BSN,22,10,10,0,1,0,1,0,0,0,1,.100,.100,.100,.200,.093,-0.23
"<a href=""https://www.baseball-reference.com/players/d/doyleca01.shtml"">Carl Doyle</a>",PHA,22,31,30,1,4,0,4,1,1,0,11,.133,.161,.133,.295,.144,-0.26
"<a href=""https://www.baseball-reference.com/players/d/durocle01.shtml"">Leo Durocher</a>",SLN,29,546,513,62,136,8,193,78,29,4,46,.265,.304,.376,.681,.312,1.50
"<a href=""https://www.baseball-reference.com/players/d/dykesji01.shtml"">Jimmy Dykes</a>",CHA,38,473,403,45,116,4,156,61,59,4,28,.288,.381,.387,.769,.362,2.10
"<a href=""https://www.baseball-reference.com/players/e/earnsge01.shtml"">G. Earnshaw</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteearnsge01"" style=""display:none;""></input><label for=""footnoteearnsge01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivearnsge01"">CHA, BRO</div></span>",35,70,67,5,15,0,17,8,1,0,12,.224,.235,.254,.489,.227,0.02
"<a href=""https://www.baseball-reference.com/players/e/eavesva01.shtml"">Vallie Eaves</a>",PHA,23,4,4,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.08
"<a href=""https://www.baseball-reference.com/players/e/eisenha01.shtml"">H. Eisenstat</a>",BRO,19,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/e/engliwo01.shtml"">W. English</a>",CHN,29,109,84,11,17,2,25,8,20,1,4,.202,.368,.298,.666,.332,0.50
"<a href=""https://www.baseball-reference.com/players/e/eppsau01.shtml"">Aubrey Epps</a>",PIT,23,4,4,1,3,0,5,3,0,0,0,.750,.750,1.250,2.000,.874,0.15
"<a href=""https://www.baseball-reference.com/players/e/erickha01.shtml"">H. Erickson</a>",CIN,27,97,88,9,23,1,33,4,6,0,4,.261,.323,.375,.698,.323,0.36
"<a href=""https://www.baseball-reference.com/players/e/estalbo01.shtml"">B. Estalella</a>",WS1,24,68,51,7,16,2,24,10,17,1,7,.314,.485,.471,.956,.448,0.80
"<a href=""https://www.baseball-reference.com/players/f/farredo01.shtml"">Doc Farrell</a>",BOS,33,8,7,1,2,0,3,1,1,0,0,.286,.375,.429,.804,.372,0.07
"<a href=""https://www.baseball-reference.com/players/f/ferrabi01.shtml"">B. Ferrazzi</a>",PHA,28,2,1,0,0,0,0,0,1,0,1,.000,.500,.000,.500,.370,0.02
"<a href=""https://www.baseball-reference.com/players/f/ferreri01.shtml"">Rick Ferrell</a>",BOS,29,536,458,54,138,3,189,61,65,5,15,.301,.388,.413,.801,.374,0.00
"<a href=""https://www.baseball-reference.com/players/f/ferrewe01.shtml"">Wes Ferrell</a>",BOS,27,179,150,25,52,7,80,32,21,0,16,.347,.427,.533,.960,.436,0.00
"<a href=""https://www.baseball-reference.com/players/f/finkhe01.shtml"">Herman Fink</a>",PHA,23,5,5,0,1,0,1,0,0,0,1,.200,.200,.200,.400,.186,-0.02
"<a href=""https://www.baseball-reference.com/players/f/finnelo01.shtml"">Lou Finney</a>",PHA,24,434,410,45,112,0,135,31,18,7,18,.273,.307,.329,.636,.296,0.00
"<a href=""https://www.baseball-reference.com/players/f/fischca01.shtml"">Carl Fischer</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotefischca01"" style=""display:none;""></input><label for=""footnotefischca01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivfischca01"">DET, CHA</div></span>",29,27,23,3,4,0,4,1,2,0,6,.174,.240,.174,.414,.208,-0.04
"<a href=""https://www.baseball-reference.com/players/f/fitzsfr01.shtml"">F. Fitzsimmons</a>",NY1,33,34,31,2,8,0,9,2,1,0,1,.258,.281,.290,.572,.267,0.00
"<a href=""https://www.baseball-reference.com/players/f/fletcel01.shtml"">E. Fletcher</a>",BSN,19,157,148,12,35,1,47,9,7,1,13,.236,.271,.318,.589,.272,-0.37
"<a href=""https://www.baseball-reference.com/players/f/foxpe01.shtml"">Pete Fox</a>",DET,26,581,517,116,166,15,265,73,45,14,52,.321,.382,.513,.895,.404,4.18
"<a href=""https://www.baseball-reference.com/players/f/foxxji01.shtml"">Jimmie Foxx</a>",PHA,27,649,535,118,185,36,340,115,114,6,99,.346,.461,.636,1.096,.485,8.10
"<a href=""https://www.baseball-reference.com/players/f/frankfr02.shtml"">F. Frankhouse</a>",BSN,31,86,76,10,20,0,24,7,9,0,9,.263,.341,.316,.657,.315,0.70
"<a href=""https://www.baseball-reference.com/players/f/freitto01.shtml"">Tony Freitas</a>",CIN,27,55,46,2,6,0,9,2,5,0,15,.130,.216,.196,.411,.203,-0.01
"<a href=""https://www.baseball-reference.com/players/f/frencla01.shtml"">Larry French</a>",CHN,27,96,85,4,12,0,13,5,1,0,14,.141,.161,.153,.314,.150,0.00
"<a href=""https://www.baseball-reference.com/players/f/freybe01.shtml"">Benny Frey</a>",CIN,29,38,32,5,11,0,12,3,2,2,2,.344,.400,.375,.775,.367,0.51
"<a href=""https://www.baseball-reference.com/players/f/freylo01.shtml"">Lonny Frey</a>",BRO,24,588,515,88,135,11,225,77,66,6,68,.262,.352,.437,.788,.361,0.00
