Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/begleji01.shtml"">Jim Begley</a>",CIN,21,7,5,1,1,0,1,0,2,0,0,.200,.429,.200,.629,.348,0.03
"<a href=""https://www.baseball-reference.com/players/b/bellhi01.shtml"">Hi Bell</a>",SLN,26,36,31,1,2,0,2,0,5,0,14,.065,.194,.065,.259,.156,-0.27
"<a href=""https://www.baseball-reference.com/players/b/bellle01.shtml"">Les Bell</a>",SLN,22,62,57,5,14,1,24,5,3,0,7,.246,.295,.421,.716,.327,-0.09
"<a href=""https://www.baseball-reference.com/players/b/bengobe01.shtml"">B. Bengough</a>",NYA,25,19,16,4,5,0,8,3,2,0,0,.312,.389,.500,.889,.405,0.27
"<a href=""https://www.baseball-reference.com/players/b/bennehe01.shtml"">H. Bennett</a>",SLA,27,101,94,16,31,1,44,11,3,1,6,.330,.364,.468,.832,.382,0.14
"<a href=""https://www.baseball-reference.com/players/b/bentlja01.shtml"">Jack Bentley</a>",NY1,29,102,98,12,26,0,33,6,3,0,13,.265,.287,.337,.624,.290,0.00
"<a href=""https://www.baseball-reference.com/players/b/bentola01.shtml"">Larry Benton</a>",BSN,26,37,33,4,3,0,4,0,2,0,10,.091,.143,.121,.264,.134,0.00
"<a href=""https://www.baseball-reference.com/players/b/bentoru01.shtml"">Rube Benton</a>",CIN,34,51,46,5,12,0,14,3,5,0,10,.261,.333,.304,.638,.309,0.28
"<a href=""https://www.baseball-reference.com/players/b/berlyja01.shtml"">Jack Berly</a>",SLN,21,2,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/b/bettshu01.shtml"">Huck Betts</a>",PHI,27,55,45,7,7,0,7,2,4,0,8,.156,.224,.156,.380,.195,-0.27
"<a href=""https://www.baseball-reference.com/players/b/bigbeca01.shtml"">C. Bigbee</a>",PIT,29,319,282,42,74,0,80,15,26,15,12,.262,.331,.284,.615,.301,-0.54
"<a href=""https://www.baseball-reference.com/players/b/bishoji01.shtml"">Jim Bishop</a>",PHI,26,5,5,1,1,0,1,0,0,0,2,.200,.200,.200,.400,.188,-0.03
"<a href=""https://www.baseball-reference.com/players/b/bishoma01.shtml"">Max Bishop</a>",PHA,24,358,294,52,75,2,98,21,54,4,30,.255,.380,.333,.713,.350,1.64
"<a href=""https://www.baseball-reference.com/players/b/blackbi01.shtml"">Bill Black</a>",CHA,24,5,5,0,1,0,1,0,0,0,0,.200,.200,.200,.400,.188,-0.04
"<a href=""https://www.baseball-reference.com/players/b/bladera01.shtml"">Ray Blades</a>",SLN,27,514,456,86,142,11,222,68,35,7,38,.311,.373,.487,.860,.394,3.24
"<a href=""https://www.baseball-reference.com/players/b/blakesh01.shtml"">S. Blake</a>",CHN,24,33,31,5,9,0,11,3,1,0,1,.290,.312,.355,.667,.310,0.15
"<a href=""https://www.baseball-reference.com/players/b/blankte01.shtml"">T. Blankenship</a>",CHA,23,54,46,10,15,1,22,5,4,0,6,.326,.392,.478,.870,.402,0.64
"<a href=""https://www.baseball-reference.com/players/b/blottja01.shtml"">Jack Blott</a>",CIN,21,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/b/bluegos01.shtml"">Ossie Bluege</a>",WS1,23,465,402,59,113,2,142,49,39,7,36,.281,.358,.353,.711,.341,1.60
"<a href=""https://www.baseball-reference.com/players/b/bluelu01.shtml"">Lu Blue</a>",DET,27,476,395,81,123,2,169,53,64,9,26,.311,.413,.428,.840,.397,3.36
"<a href=""https://www.baseball-reference.com/players/b/bohnesa01.shtml"">Sam Bohne</a>",CIN,27,378,349,42,89,4,134,46,18,9,24,.255,.293,.384,.677,.312,0.00
"<a href=""https://www.baseball-reference.com/players/b/booneik01.shtml"">Ike Boone</a>",BOS,27,545,487,72,164,13,242,98,54,2,32,.337,.404,.497,.901,.415,3.28
"<a href=""https://www.baseball-reference.com/players/b/bottoji01.shtml"">J. Bottomley</a>",SLN,24,583,528,87,167,14,264,111,35,5,35,.316,.362,.500,.862,.393,2.41
"<a href=""https://www.baseball-reference.com/players/b/bratcjo01.shtml"">Joe Bratcher</a>",SLN,25,1,1,1,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/b/bressru01.shtml"">R. Bressler</a>",CIN,29,415,383,41,133,4,185,49,22,9,20,.347,.389,.483,.872,.401,2.79
"<a href=""https://www.baseball-reference.com/players/b/bretthe01.shtml"">Duke Brett</a>",CHN,24,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/b/browefr01.shtml"">Frank Brower</a>",CLE,31,136,107,16,30,3,51,20,27,1,9,.280,.434,.477,.910,.426,0.90
"<a href=""https://www.baseball-reference.com/players/b/browned02.shtml"">Eddie Brown</a>",BRO,32,489,455,56,140,5,193,78,26,3,15,.308,.345,.424,.769,.356,1.91
"<a href=""https://www.baseball-reference.com/players/b/bruggfr01.shtml"">Frank Bruggy</a>",PHA,33,124,113,9,30,0,36,8,8,4,15,.265,.314,.319,.633,.301,-0.35
"<a href=""https://www.baseball-reference.com/players/b/burkele01.shtml"">Les Burke</a>",DET,21,273,241,30,61,0,79,17,22,2,20,.253,.321,.328,.649,.309,-0.10
"<a href=""https://www.baseball-reference.com/players/b/burkepa01.shtml"">Pat Burke</a>",SLA,23,3,3,0,0,0,0,1,0,0,0,.000,.000,.000,.000,.000,-0.08
"<a href=""https://www.baseball-reference.com/players/b/burnsde01.shtml"">Dennis Burns</a>",PHA,26,49,42,1,6,0,6,3,5,0,7,.143,.234,.143,.377,.199,-0.21
"<a href=""https://www.baseball-reference.com/players/b/burnsge01.shtml"">George Burns</a>",CIN,34,371,336,43,86,2,115,33,29,3,21,.256,.315,.342,.657,.311,-0.06
"<a href=""https://www.baseball-reference.com/players/b/burnsge02.shtml"">George Burns</a>",CLE,31,529,462,64,143,4,202,68,29,14,27,.310,.370,.437,.807,.376,2.43
"<a href=""https://www.baseball-reference.com/players/b/burnsjo02.shtml"">Joe Burns</a>",CHA,24,20,19,1,2,0,2,0,0,0,2,.105,.105,.105,.211,.099,-0.42
"<a href=""https://www.baseball-reference.com/players/b/bushgu01.shtml"">Guy Bush</a>",CHN,22,27,26,1,4,0,5,4,1,0,5,.154,.185,.192,.377,.181,0.00
"<a href=""https://www.baseball-reference.com/players/b/bushjo01.shtml"">B. Bush</a>",NYA,31,132,124,13,42,1,60,14,7,0,6,.339,.374,.484,.858,.393,0.00
"<a href=""https://www.baseball-reference.com/players/c/careyma01.shtml"">Max Carey</a>",PIT,34,683,599,113,178,8,250,55,58,49,17,.297,.366,.417,.783,.366,0.00
"<a href=""https://www.baseball-reference.com/players/c/carlsha01.shtml"">Hal Carlson</a>",PHI,32,80,76,6,21,2,28,8,2,0,8,.276,.295,.368,.663,.307,0.00
"<a href=""https://www.baseball-reference.com/players/c/cavenik01.shtml"">Ike Caveney</a>",CIN,29,361,337,36,92,4,125,32,14,2,21,.273,.310,.371,.681,.317,1.03
"<a href=""https://www.baseball-reference.com/players/c/chapmjo01.shtml"">John Chapman</a>",PHA,24,80,71,7,20,0,26,7,4,0,8,.282,.329,.366,.695,.326,0.00
"<a href=""https://www.baseball-reference.com/players/c/cheevvi01.shtml"">V. Cheeves</a>",CLE,23,4,4,1,1,0,2,0,0,0,2,.250,.250,.500,.750,.330,0.02
"<a href=""https://www.baseball-reference.com/players/c/churrjo01.shtml"">John Churry</a>",CHN,23,9,7,0,1,0,2,0,2,0,0,.143,.333,.286,.619,.312,0.02
"<a href=""https://www.baseball-reference.com/players/c/clancbu01.shtml"">Bud Clancy</a>",CHA,23,41,35,5,9,0,10,6,3,3,2,.257,.316,.286,.602,.292,-0.21
"<a href=""https://www.baseball-reference.com/players/c/clarkda04.shtml"">Danny Clark</a>",BOS,30,392,325,36,90,2,125,54,51,4,19,.277,.378,.385,.763,.364,2.14
"<a href=""https://www.baseball-reference.com/players/c/clarkru01.shtml"">Rufe Clarke</a>",DET,24,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/c/clarksu01.shtml"">S. Clarke</a>",CLE,26,113,104,17,24,0,32,11,6,0,12,.231,.273,.308,.580,.273,-0.96
"<a href=""https://www.baseball-reference.com/players/c/clarkwa02.shtml"">Watty Clark</a>",CLE,22,11,9,2,2,0,3,2,2,0,3,.222,.364,.333,.697,.341,0.00
"<a href=""https://www.baseball-reference.com/players/c/clemove01.shtml"">V. Clemons</a>",SLN,32,58,56,3,18,0,21,6,2,0,3,.321,.345,.375,.720,.337,-0.14
"<a href=""https://www.baseball-reference.com/players/c/clouged01.shtml"">Ed Clough</a>",SLN,17,15,14,0,1,0,1,1,0,0,3,.071,.071,.071,.143,.067,-0.32
"<a href=""https://www.baseball-reference.com/players/c/cobbty01.shtml"">Ty Cobb</a>",DET,37,726,625,115,211,4,281,78,85,23,18,.338,.418,.450,.867,.406,5.43
"<a href=""https://www.baseball-reference.com/players/c/colebe01.shtml"">Bert Cole</a>",DET,27,44,37,4,10,0,10,2,4,0,6,.270,.357,.270,.627,.314,0.00
"<a href=""https://www.baseball-reference.com/players/c/collied01.shtml"">E. Collins</a>",CHA,37,676,556,108,194,6,253,86,89,42,16,.349,.441,.455,.896,.422,5.17
"<a href=""https://www.baseball-reference.com/players/c/collipa01.shtml"">Pat Collins</a>",SLA,27,67,54,9,17,1,22,11,11,0,14,.315,.431,.407,.838,.402,0.32
"<a href=""https://www.baseball-reference.com/players/c/colliri01.shtml"">Rip Collins</a>",DET,28,84,76,5,11,0,12,2,1,0,23,.145,.177,.158,.335,.165,-0.65
"<a href=""https://www.baseball-reference.com/players/c/collish01.shtml"">S. Collins</a>",BOS,38,271,240,37,70,0,97,28,18,4,17,.292,.349,.404,.753,.351,-0.28
"<a href=""https://www.baseball-reference.com/players/c/combsea01.shtml"">Earle Combs</a>",NYA,25,39,35,10,14,0,19,2,4,0,2,.400,.462,.543,1.004,.463,0.38
"<a href=""https://www.baseball-reference.com/players/c/connasa01.shtml"">S. Connally</a>",CHA,25,52,50,3,11,0,12,0,1,0,10,.220,.235,.240,.475,.225,-0.11
"<a href=""https://www.baseball-reference.com/players/c/connojo05.shtml"">Joe Connolly</a>",BOS,30,13,10,1,1,0,1,1,2,0,2,.100,.250,.100,.350,.203,-0.14
"<a href=""https://www.baseball-reference.com/players/c/cooneji02.shtml"">Jimmy Cooney</a>",SLN,29,414,383,44,113,1,152,57,20,12,20,.295,.330,.397,.727,.337,2.15
"<a href=""https://www.baseball-reference.com/players/c/coonejo01.shtml"">J. Cooney</a>",BSN,23,144,130,10,33,0,37,4,9,0,5,.254,.302,.285,.587,.282,0.15
"<a href=""https://www.baseball-reference.com/players/c/coopewi01.shtml"">W. Cooper</a>",PIT,32,110,104,11,36,0,45,15,5,2,8,.346,.376,.433,.809,.375,1.11
"<a href=""https://www.baseball-reference.com/players/c/cotteho01.shtml"">Hooks Cotter</a>",CHN,24,353,310,39,81,4,117,33,36,3,31,.261,.338,.377,.716,.337,0.21
"<a href=""https://www.baseball-reference.com/players/c/couchjo01.shtml"">Johnny Couch</a>",PHI,33,52,49,3,10,2,16,3,1,1,12,.204,.220,.327,.547,.250,-0.01
"<a href=""https://www.baseball-reference.com/players/c/couside01.shtml"">D. Cousineau</a>",BSN,25,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.14
"<a href=""https://www.baseball-reference.com/players/c/covelst01.shtml"">S. Coveleski</a>",CLE,34,94,82,3,11,0,12,4,8,0,32,.134,.211,.146,.357,.186,-0.63
"<a href=""https://www.baseball-reference.com/players/c/critzhu01.shtml"">Hughie Critz</a>",CIN,23,443,413,67,133,3,185,35,19,19,18,.322,.352,.448,.800,.367,2.98
"<a href=""https://www.baseball-reference.com/players/c/crousbu01.shtml"">Buck Crouse</a>",CHA,27,345,305,30,79,1,94,44,23,3,12,.259,.319,.308,.627,.302,0.17
"<a href=""https://www.baseball-reference.com/players/c/cruiswa01.shtml"">W. Cruise</a>",BSN,34,9,9,4,4,1,8,3,0,0,2,.444,.444,.889,1.333,.590,0.21
"<a href=""https://www.baseball-reference.com/players/c/crumpbu01.shtml"">Buddy Crump</a>",NY1,22,5,4,0,0,0,0,1,0,0,1,.000,.000,.000,.000,.000,-0.15
"<a href=""https://www.baseball-reference.com/players/c/cunnibi02.shtml"">B. Cunningham</a>",BSN,29,476,437,44,119,1,153,40,32,8,27,.272,.326,.350,.676,.319,0.20
"<a href=""https://www.baseball-reference.com/players/c/cuyleki01.shtml"">Kiki Cuyler</a>",PIT,25,515,466,94,165,9,251,85,30,32,62,.354,.402,.539,.940,.428,4.65
"<a href=""https://www.baseball-reference.com/players/c/cvengmi01.shtml"">M. Cvengros</a>",CHA,23,35,30,2,6,0,12,4,4,0,3,.200,.294,.400,.694,.318,0.15
"<a href=""https://www.baseball-reference.com/players/d/danfoda01.shtml"">D. Danforth</a>",SLA,34,86,76,3,13,0,20,9,4,1,15,.171,.212,.263,.476,.222,-0.29
"<a href=""https://www.baseball-reference.com/players/d/dashiwa01.shtml"">W. Dashiell</a>",CHA,22,3,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.07
"<a href=""https://www.baseball-reference.com/players/d/daubeja01.shtml"">Jake Daubert</a>",CIN,40,448,405,47,114,1,149,31,28,5,17,.281,.331,.368,.699,.328,0.39
"<a href=""https://www.baseball-reference.com/players/d/daussho01.shtml"">Hooks Dauss</a>",DET,34,44,38,5,5,0,6,2,4,0,15,.132,.214,.158,.372,.192,-0.27
"<a href=""https://www.baseball-reference.com/players/d/davisdi01.shtml"">Dixie Davis</a>",SLA,33,59,46,3,7,0,7,2,6,0,5,.152,.250,.152,.402,.213,-0.21
"<a href=""https://www.baseball-reference.com/players/d/davisik01.shtml"">Ike Davis</a>",CHA,29,37,33,5,8,0,11,4,2,0,5,.242,.286,.333,.619,.289,0.00
"<a href=""https://www.baseball-reference.com/players/d/dawsojo01.shtml"">Joe Dawson</a>",CLE,27,8,7,1,2,0,2,0,0,0,0,.286,.286,.286,.571,.269,0.01
"<a href=""https://www.baseball-reference.com/players/d/daype01.shtml"">P. Day</a>",SLN,24,8,8,0,1,0,1,0,0,0,2,.125,.125,.125,.250,.118,-0.08
"<a href=""https://www.baseball-reference.com/players/d/deanwa01.shtml"">Wayland Dean</a>",NY1,22,42,40,5,8,2,14,4,1,0,9,.200,.220,.350,.570,.259,0.00
"<a href=""https://www.baseball-reference.com/players/d/deberha01.shtml"">Hank DeBerry</a>",BRO,29,244,218,20,53,3,78,26,20,0,21,.243,.307,.358,.665,.312,0.05
"<a href=""https://www.baseball-reference.com/players/d/decatar01.shtml"">Art Decatur</a>",BRO,30,44,44,4,5,0,7,0,0,0,13,.114,.114,.159,.273,.124,-0.41
"<a href=""https://www.baseball-reference.com/players/d/delanar01.shtml"">Art Delaney</a>",SLN,27,7,7,0,2,0,2,0,0,0,2,.286,.286,.286,.571,.269,0.02
"<a href=""https://www.baseball-reference.com/players/d/devivbe01.shtml"">B. DeViveiros</a>",CHA,23,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.11
"<a href=""https://www.baseball-reference.com/players/d/dibutpe01.shtml"">Pedro Dibut</a>",CIN,31,14,11,2,3,0,5,3,2,0,0,.273,.385,.455,.839,.387,0.17
"<a href=""https://www.baseball-reference.com/players/d/dickele01.shtml"">L. Dickerman</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedickele01"" style=""display:none;""></input><label for=""footnotedickele01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdickele01"">BRO, SLN</div></span>",27,52,45,6,10,0,12,2,3,0,10,.222,.286,.267,.552,.268,0.12
"<a href=""https://www.baseball-reference.com/players/d/doakbi01.shtml"">Bill Doak</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedoakbi01"" style=""display:none;""></input><label for=""footnotedoakbi01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdoakbi01"">SLN, BRO</div></span>",33,66,61,3,11,1,16,6,3,0,18,.180,.219,.262,.481,.226,-0.02
"<a href=""https://www.baseball-reference.com/players/d/donohpe01.shtml"">Pete Donohue</a>",CIN,23,80,73,4,14,1,20,8,3,0,6,.192,.224,.274,.498,.233,0.00
"<a href=""https://www.baseball-reference.com/players/d/douthta01.shtml"">T. Douthit</a>",SLN,23,201,173,24,48,0,63,13,16,4,19,.277,.349,.364,.713,.339,0.00
"<a href=""https://www.baseball-reference.com/players/d/drakelo01.shtml"">Logan Drake</a>",CLE,24,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/d/duganjo01.shtml"">Joe Dugan</a>",NYA,27,671,610,105,184,3,238,56,31,1,33,.302,.341,.390,.731,.341,1.79
"<a href=""https://www.baseball-reference.com/players/d/duncapa01.shtml"">Pat Duncan</a>",CIN,30,352,319,34,86,2,125,37,20,1,23,.270,.313,.392,.705,.326,-0.73
"<a href=""https://www.baseball-reference.com/players/d/dyered01.shtml"">Eddie Dyer</a>",SLN,24,82,76,8,18,0,26,8,3,1,8,.237,.266,.342,.608,.279,0.26
"<a href=""https://www.baseball-reference.com/players/d/dykesji01.shtml"">Jimmy Dykes</a>",PHA,27,460,410,68,128,3,175,50,38,1,60,.312,.372,.427,.799,.372,1.91
"<a href=""https://www.baseball-reference.com/players/e/eastca01.shtml"">Carl East</a>",WS1,29,8,6,1,2,0,3,2,2,0,1,.333,.500,.500,1.000,.469,0.09
"<a href=""https://www.baseball-reference.com/players/e/edmonge01.shtml"">G. Edmondson</a>",CLE,28,3,3,0,1,0,1,0,0,0,2,.333,.333,.333,.667,.314,0.01
"<a href=""https://www.baseball-reference.com/players/e/edwarji01.shtml"">J. Edwards</a>",CLE,29,23,20,0,3,0,3,1,1,0,1,.150,.190,.150,.340,.170,0.00
"<a href=""https://www.baseball-reference.com/players/e/ehmkeho01.shtml"">Howard Ehmke</a>",BOS,30,135,126,14,28,0,30,14,5,4,9,.222,.252,.238,.490,.235,-0.12
"<a href=""https://www.baseball-reference.com/players/e/ehrharu01.shtml"">R. Ehrhardt</a>",BRO,29,30,29,2,4,0,6,1,0,0,8,.138,.138,.207,.345,.154,-0.21
"<a href=""https://www.baseball-reference.com/players/e/ellerfr01.shtml"">F. Ellerbe</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteellerfr01"" style=""display:none;""></input><label for=""footnoteellerfr01"" class=""footnoteLabel"">2</label><div id=""footnoteDivellerfr01"">SLA, CLE</div></span>",28,195,181,14,43,1,56,16,3,0,13,.238,.254,.309,.563,.255,-0.66
"<a href=""https://www.baseball-reference.com/players/e/ellioal01.shtml"">A. Elliott</a>",CHN,26,15,14,0,2,0,2,0,0,0,1,.143,.143,.143,.286,.134,-0.23
"<a href=""https://www.baseball-reference.com/players/e/elmorve01.shtml"">Verdo Elmore</a>",SLA,24,18,17,2,3,0,6,0,1,0,3,.176,.222,.353,.575,.261,-0.29
"<a href=""https://www.baseball-reference.com/players/e/elshro01.shtml"">Roy Elsh</a>",CHA,33,162,147,21,45,0,56,11,10,6,14,.306,.350,.381,.731,.343,0.05
"<a href=""https://www.baseball-reference.com/players/e/emerysp01.shtml"">Spoke Emery</a>",PHI,27,3,3,3,2,0,2,0,0,0,0,.667,.667,.667,1.333,.627,0.03
"<a href=""https://www.baseball-reference.com/players/e/ensje01.shtml"">Jewel Ens</a>",PIT,34,11,10,2,3,0,3,0,0,0,3,.300,.300,.300,.600,.282,-0.04
"<a href=""https://www.baseball-reference.com/players/e/evansjo01.shtml"">Joe Evans</a>",SLA,29,243,209,30,53,0,62,19,24,4,12,.254,.330,.297,.627,.305,-0.26
"<a href=""https://www.baseball-reference.com/players/e/ezzelho01.shtml"">Homer Ezzell</a>",BOS,28,301,277,35,75,0,91,32,14,12,21,.271,.311,.329,.639,.302,0.39
"<a href=""https://www.baseball-reference.com/players/f/faberre01.shtml"">Red Faber</a>",CHA,35,63,54,6,8,0,8,1,7,0,15,.148,.246,.148,.394,.209,-0.24
"<a href=""https://www.baseball-reference.com/players/f/falkbi01.shtml"">Bibb Falk</a>",CHA,25,594,526,77,185,6,256,99,47,6,21,.352,.406,.487,.893,.412,4.12
"<a href=""https://www.baseball-reference.com/players/f/felixgu01.shtml"">Gus Felix</a>",BSN,29,225,204,25,43,1,55,10,18,0,16,.211,.275,.270,.544,.263,-0.88
"<a href=""https://www.baseball-reference.com/players/f/fergual01.shtml"">A. Ferguson</a>",BOS,27,96,86,2,12,0,14,5,2,0,32,.140,.159,.163,.322,.154,0.00
"<a href=""https://www.baseball-reference.com/players/f/fewstch01.shtml"">C. Fewster</a>",CLE,28,357,322,36,86,0,102,36,24,12,36,.267,.324,.317,.641,.307,-1.74
"<a href=""https://www.baseball-reference.com/players/f/fishesh01.shtml"">S. Fisher</a>",WS1,25,47,41,7,9,0,10,6,6,2,6,.220,.319,.244,.563,.283,-0.21
"<a href=""https://www.baseball-reference.com/players/f/fitzgho01.shtml"">H. Fitzgerald</a>",CHN,22,19,19,1,3,0,3,2,0,0,2,.158,.158,.158,.316,.149,-0.37
"<a href=""https://www.baseball-reference.com/players/f/fitzkpa01.shtml"">Paul Fitzke</a>",CLE,23,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/f/flackma01.shtml"">Max Flack</a>",SLN,34,234,209,31,55,2,78,21,21,3,5,.263,.330,.373,.704,.331,-0.07
"<a href=""https://www.baseball-reference.com/players/f/flagsir01.shtml"">I. Flagstead</a>",BOS,30,661,560,106,172,5,236,43,77,10,41,.307,.401,.421,.823,.389,2.91
"<a href=""https://www.baseball-reference.com/players/f/fonsele01.shtml"">Lew Fonseca</a>",CIN,25,63,57,5,13,0,17,9,4,1,4,.228,.279,.298,.577,.274,0.00
"<a href=""https://www.baseball-reference.com/players/f/fordho01.shtml"">Hod Ford</a>",PHI,26,576,530,58,144,3,190,53,27,1,40,.272,.308,.358,.667,.311,0.00
"<a href=""https://www.baseball-reference.com/players/f/foremha01.shtml"">H. Foreman</a>",CHA,26,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/f/fothebo01.shtml"">B. Fothergill</a>",DET,26,179,166,28,50,0,64,15,5,2,13,.301,.326,.386,.711,.330,0.00
"<a href=""https://www.baseball-reference.com/players/f/fournja01.shtml"">J. Fournier</a>",BRO,34,669,563,93,188,27,302,116,83,7,46,.334,.428,.536,.965,.443,6.35
"<a href=""https://www.baseball-reference.com/players/f/fowlebo01.shtml"">Boob Fowler</a>",CIN,23,134,129,20,43,0,51,9,5,2,15,.333,.358,.395,.754,.352,0.82
"<a href=""https://www.baseball-reference.com/players/f/fowleje01.shtml"">Jesse Fowler</a>",SLN,25,10,9,1,2,0,2,0,1,0,2,.222,.300,.222,.522,.263,0.02
"<a href=""https://www.baseball-reference.com/players/f/freigho01.shtml"">H. Freigau</a>",SLN,21,406,376,35,101,2,136,39,19,10,24,.269,.306,.362,.667,.311,0.00
