Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/a/alexahu01.shtml"">Hugh Alexander</a>",CLE,19,11,11,0,1,0,1,0,0,1,5,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0,0.03
"<a href=""https://www.baseball-reference.com/players/a/allenbo03.shtml"">Bob Allen</a>",PHI,22,3,3,1,1,0,1,0,0,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.03
"<a href=""https://www.baseball-reference.com/players/a/allenet01.shtml"">Ethan Allen</a>",SLA,33,349,320,39,101,0,121,31,21,3,17,0.315625,0.35964912280701755,0.378125,0.7377741228070176,0,0.03
"<a href=""https://www.baseball-reference.com/players/a/allenjo02.shtml"">Johnny Allen</a>",CLE,32,72,67,5,6,0,6,6,1,0,15,0.08955223880597014,0.10294117647058823,0.08955223880597014,0.1924934152765584,0,0.03
"<a href=""https://www.baseball-reference.com/players/a/almadme01.shtml"">Mel Almada</a>",2,24,604,543,91,160,5,214,42,53,12,27,0.2946593001841621,0.3573825503355705,0.39410681399631675,0.7514893643318872,0,0.03
"<a href=""https://www.baseball-reference.com/players/a/amblewa01.shtml"">Wayne Ambler</a>",PHA,21,175,162,3,35,0,40,11,13,1,8,0.21604938271604937,0.2742857142857143,0.24691358024691357,0.5211992945326278,0,0.03
"<a href=""https://www.baseball-reference.com/players/a/anderre01.shtml"">Red Anderson</a>",WS1,25,3,3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.03
"<a href=""https://www.baseball-reference.com/players/a/andreiv01.shtml"">Ivy Andrews</a>",2,30,31,27,2,4,0,6,1,1,0,8,0.14814814814814814,0.17857142857142858,0.2222222222222222,0.4007936507936508,0,0.03
"<a href=""https://www.baseball-reference.com/players/a/andrena01.shtml"">Nate Andrews</a>",SLN,23,1,0,0,0,0,0,0,1,0,0,0,1.0,0,1.0,0,0.03
"<a href=""https://www.baseball-reference.com/players/a/andrubi01.shtml"">Bill Andrus</a>",PHI,29,2,2,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.03
"<a href=""https://www.baseball-reference.com/players/a/applepe01.shtml"">Pete Appleton</a>",WS1,33,60,59,3,11,0,13,7,0,0,12,0.1864406779661017,0.1864406779661017,0.22033898305084745,0.4067796610169492,0,0.03
