Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/a/aderhmo01.shtml"">Morrie Aderholt</a>",WS1,24,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/a/allenjo02.shtml"">Johnny Allen</a>",CLE,35,49,48,3,10,0,13,3,1,0,9,0.20833333333333334,0.22448979591836735,0.2708333333333333,0.49532312925170063,0,0
"<a href=""https://www.baseball-reference.com/players/a/anderre01.shtml"">Red Anderson</a>",WS1,28,5,5,0,3,0,3,0,0,0,1,0.6,0.6,0.6,1.2,0,0
"<a href=""https://www.baseball-reference.com/players/a/andrena01.shtml"">Nate Andrews</a>",CLE,26,1,0,1,0,0,0,0,1,0,0,0,1.0,0,1.0,0,0
"<a href=""https://www.baseball-reference.com/players/a/andrest01.shtml"">Stan Andrews</a>",BSN,23,33,33,1,6,0,6,2,0,1,3,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.36363636363636365,0,0
"<a href=""https://www.baseball-reference.com/players/a/applepe01.shtml"">Pete Appleton</a>",CHA,36,19,17,2,3,0,3,0,1,0,5,0.17647058823529413,0.2222222222222222,0.17647058823529413,0.39869281045751637,0,0
"<a href=""https://www.baseball-reference.com/players/a/applilu01.shtml"">Luke Appling</a>",CHA,33,639,566,96,197,0,250,79,69,3,35,0.3480565371024735,0.419811320754717,0.4416961130742049,0.8615074338289219,0,0
"<a href=""https://www.baseball-reference.com/players/a/arnovmo01.shtml"">Morrie Arnovich</a>",2,29,383,352,30,88,0,106,33,27,1,25,0.25,0.30526315789473685,0.30113636363636365,0.6063995215311004,0,0
"<a href=""https://www.baseball-reference.com/players/a/atwoobi01.shtml"">Bill Atwood</a>",PHI,28,229,203,7,39,0,48,22,25,0,18,0.1921182266009852,0.2838427947598253,0.23645320197044334,0.5202959967302687,0,0
"<a href=""https://www.baseball-reference.com/players/a/aukerel01.shtml"">Elden Auker</a>",SLA,29,99,89,11,19,1,26,10,9,0,29,0.21348314606741572,0.2857142857142857,0.29213483146067415,0.5778491171749598,0,0
"<a href=""https://www.baseball-reference.com/players/a/averiea01.shtml"">Earl Averill</a>",DET,38,124,118,10,33,2,45,20,5,0,14,0.2796610169491525,0.3089430894308943,0.3813559322033898,0.6902990216342841,0,0
"<a href=""https://www.baseball-reference.com/players/b/babicjo01.shtml"">Johnny Babich</a>",PHA,27,91,86,4,10,0,11,1,2,0,24,0.11627906976744186,0.14606741573033707,0.12790697674418605,0.27397439247452315,0,0
"<a href=""https://www.baseball-reference.com/players/b/bagbyji02.shtml"">Jim Bagby</a>",BOS,23,80,74,8,15,0,20,8,0,0,12,0.20270270270270271,0.20270270270270271,0.2702702702702703,0.472972972972973,0,0
"<a href=""https://www.baseball-reference.com/players/b/bakerbi01.shtml"">Bill Baker</a>",CIN,29,73,69,5,15,0,18,7,4,2,8,0.21739130434782608,0.2602739726027397,0.2608695652173913,0.521143537820131,0,0
"<a href=""https://www.baseball-reference.com/players/b/barnige01.shtml"">George Barnicle</a>",BSN,22,11,11,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/b/bartedi01.shtml"">Dick Bartell</a>",DET,32,620,528,76,123,7,174,53,76,12,53,0.23295454545454544,0.33497536945812806,0.32954545454545453,0.6645208240035826,0,0
"<a href=""https://www.baseball-reference.com/players/b/bauerru01.shtml"">Russ Bauers</a>",PIT,26,7,7,0,2,0,2,0,0,0,2,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714,0,0
"<a href=""https://www.baseball-reference.com/players/b/beckbo01.shtml"">Boom-Boom Beck</a>",PHI,35,39,36,0,2,0,3,0,0,0,5,0.05555555555555555,0.05555555555555555,0.08333333333333333,0.1388888888888889,0,0
"<a href=""https://www.baseball-reference.com/players/b/beckmbi01.shtml"">Bill Beckmann</a>",PHA,32,42,39,4,8,0,8,4,0,0,8,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.41025641025641024,0,0
"<a href=""https://www.baseball-reference.com/players/b/beggsjo01.shtml"">Joe Beggs</a>",CIN,29,22,21,1,4,0,4,0,0,0,5,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.38095238095238093,0,0
"<a href=""https://www.baseball-reference.com/players/b/bellbe01.shtml"">Beau Bell</a>",CLE,32,482,444,55,124,4,162,58,34,2,41,0.27927927927927926,0.33194154488517746,0.36486486486486486,0.6968064097500424,0,0
"<a href=""https://www.baseball-reference.com/players/b/bellfe01.shtml"">Fern Bell</a>",PIT,27,4,3,0,0,0,0,1,1,0,1,0.0,0.25,0.0,0.25,0,0
"<a href=""https://www.baseball-reference.com/players/b/benjast01.shtml"">Stan Benjamin</a>",PHI,26,10,9,1,2,0,2,1,1,0,1,0.2222222222222222,0.3,0.2222222222222222,0.5222222222222221,0,0
"<a href=""https://www.baseball-reference.com/players/b/bentoal01.shtml"">Al Benton</a>",DET,29,21,17,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/b/berarjo01.shtml"">Johnny Berardino</a>",SLA,23,559,523,71,135,16,222,85,32,6,46,0.25812619502868067,0.3009009009009009,0.42447418738049714,0.7253750882813981,0,0
"<a href=""https://www.baseball-reference.com/players/b/bergewa01.shtml"">Wally Berger</a>",2,34,47,43,3,13,1,18,5,4,1,9,0.3023255813953488,0.3617021276595745,0.4186046511627907,0.7803067788223652,0,0
"<a href=""https://www.baseball-reference.com/players/b/berrera01.shtml"">Ray Berres</a>",2,32,289,261,14,50,0,56,16,19,0,20,0.19157088122605365,0.24642857142857144,0.21455938697318008,0.46098795840175155,0,0
"<a href=""https://www.baseball-reference.com/players/b/bessehe01.shtml"">Herman Besse</a>",PHA,28,23,19,1,5,0,6,7,4,0,6,0.2631578947368421,0.391304347826087,0.3157894736842105,0.7070938215102975,0,0
"<a href=""https://www.baseball-reference.com/players/b/bildiem01.shtml"">Emil Bildilli</a>",SLA,27,31,30,4,6,0,6,3,0,0,5,0.2,0.2,0.2,0.4,0,0
"<a href=""https://www.baseball-reference.com/players/b/blantcy01.shtml"">Cy Blanton</a>",PHI,31,28,24,3,2,0,2,0,2,0,6,0.08333333333333333,0.15384615384615385,0.08333333333333333,0.23717948717948717,0,0
"<a href=""https://www.baseball-reference.com/players/b/bloodji01.shtml"">Jimmy Bloodworth</a>",WS1,22,495,469,47,115,11,181,70,16,3,71,0.24520255863539445,0.2716049382716049,0.3859275053304904,0.6575324436020953,0,0
"<a href=""https://www.baseball-reference.com/players/b/bonhati01.shtml"">Tiny Bonham</a>",NYA,26,39,37,3,7,0,8,2,2,0,6,0.1891891891891892,0.23076923076923078,0.21621621621621623,0.446985446985447,0,0
"<a href=""https://www.baseball-reference.com/players/b/bonurze01.shtml"">Zeke Bonura</a>",2,31,545,493,61,133,7,190,65,50,3,17,0.2697768762677485,0.3382352941176471,0.385395537525355,0.723630831643002,0,0
"<a href=""https://www.baseball-reference.com/players/b/boudrlo01.shtml"">Lou Boudreau</a>",CLE,22,706,627,97,185,9,278,101,73,6,39,0.29505582137161085,0.37037037037037035,0.4433811802232855,0.8137515505936559,0,0
"<a href=""https://www.baseball-reference.com/players/b/bowmabo01.shtml"">Bob Bowman</a>",SLN,29,39,33,2,2,0,2,2,4,0,17,0.06060606060606061,0.16216216216216217,0.06060606060606061,0.22276822276822278,0,0
"<a href=""https://www.baseball-reference.com/players/b/bowmajo01.shtml"">Joe Bowman</a>",PIT,30,105,90,11,22,1,32,14,14,0,14,0.24444444444444444,0.3523809523809524,0.35555555555555557,0.707936507936508,0,0
"<a href=""https://www.baseball-reference.com/players/b/bragabo01.shtml"">Bobby Bragan</a>",PHI,22,504,474,36,105,7,142,44,28,2,34,0.22151898734177214,0.2649402390438247,0.29957805907172996,0.5645182981155547,0,0
"<a href=""https://www.baseball-reference.com/players/b/brancal01.shtml"">Al Brancato</a>",PHA,21,330,298,42,57,1,75,23,28,3,36,0.1912751677852349,0.2652439024390244,0.2516778523489933,0.5169217547880177,0,0
"<a href=""https://www.baseball-reference.com/players/b/breuema01.shtml"">Marv Breuer</a>",NYA,26,65,54,3,2,0,3,2,5,0,24,0.037037037037037035,0.11864406779661017,0.05555555555555555,0.1741996233521657,0,0
"<a href=""https://www.baseball-reference.com/players/b/bridgto01.shtml"">Tommy Bridges</a>",DET,33,75,68,5,12,0,14,4,3,0,23,0.17647058823529413,0.2112676056338028,0.20588235294117646,0.4171499585749793,0,0
"<a href=""https://www.baseball-reference.com/players/b/brosksi01.shtml"">Sig Broskie</a>",BSN,29,23,22,1,6,0,7,4,1,0,2,0.2727272727272727,0.30434782608695654,0.3181818181818182,0.6225296442687747,0,0
"<a href=""https://www.baseball-reference.com/players/b/browncl01.shtml"">Clint Brown</a>",CHA,36,19,14,0,1,0,1,1,2,0,2,0.07142857142857142,0.1875,0.07142857142857142,0.2589285714285714,0,0
"<a href=""https://www.baseball-reference.com/players/b/brownji03.shtml"">Jimmy Brown</a>",SLN,30,484,454,56,127,0,152,30,24,9,15,0.27973568281938327,0.3173277661795407,0.33480176211453744,0.6521295282940782,0,0
"<a href=""https://www.baseball-reference.com/players/b/brownju01.shtml"">Jumbo Brown</a>",NY1,33,10,10,0,1,0,1,0,0,0,3,0.1,0.1,0.1,0.2,0,0
"<a href=""https://www.baseball-reference.com/players/b/brownll01.shtml"">Lloyd Brown</a>",PHI,35,14,13,1,1,0,1,0,0,0,5,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0,0
"<a href=""https://www.baseball-reference.com/players/b/brownma01.shtml"">Mace Brown</a>",PIT,31,62,52,4,6,0,7,3,4,0,8,0.11538461538461539,0.19298245614035087,0.1346153846153846,0.3275978407557355,0,0
"<a href=""https://www.baseball-reference.com/players/b/brubabi01.shtml"">Bill Brubaker</a>",PIT,29,90,78,8,15,0,20,7,8,0,16,0.19230769230769232,0.26744186046511625,0.2564102564102564,0.5238521168753727,0,0
"<a href=""https://www.baseball-reference.com/players/b/bruckea01.shtml"">Earle Brucker</a>",PHA,39,52,46,3,9,0,12,2,6,0,3,0.1956521739130435,0.28846153846153844,0.2608695652173913,0.5493311036789297,0,0
"<a href=""https://www.baseball-reference.com/players/b/brunero01.shtml"">Roy Bruner</a>",PHI,23,2,2,1,1,0,1,0,0,0,1,0.5,0.5,0.5,1.0,0,0
"<a href=""https://www.baseball-reference.com/players/b/bryancl01.shtml"">Clay Bryant</a>",CHN,28,9,9,4,3,0,3,1,0,0,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0
"<a href=""https://www.baseball-reference.com/players/b/butchma01.shtml"">Max Butcher</a>",PIT,29,53,50,6,15,0,18,10,2,0,7,0.3,0.3269230769230769,0.36,0.686923076923077,0,0
"<a href=""https://www.baseball-reference.com/players/b/butlabi01.shtml"">Bill Butland</a>",BOS,22,8,7,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/c/callajo01.shtml"">Joe Callahan</a>",BSN,23,5,5,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/c/camildo01.shtml"">Dolph Camilli</a>",BRO,33,606,512,92,147,23,271,96,89,9,83,0.287109375,0.39669421487603307,0.529296875,0.9259910898760331,0,0
"<a href=""https://www.baseball-reference.com/players/c/campbbr01.shtml"">Bruce Campbell</a>",DET,30,348,297,56,84,8,133,44,45,2,28,0.2828282828282828,0.3808139534883721,0.4478114478114478,0.82862540129982,0,0
"<a href=""https://www.baseball-reference.com/players/c/campbso01.shtml"">Soup Campbell</a>",CLE,25,69,62,8,14,0,15,2,7,0,12,0.22580645161290322,0.30434782608695654,0.24193548387096775,0.5462833099579243,0,0
"<a href=""https://www.baseball-reference.com/players/c/careyto02.shtml"">Tom Carey</a>",BOS,33,66,62,4,20,0,24,7,2,0,1,0.3225806451612903,0.34375,0.3870967741935484,0.7308467741935484,0,0
"<a href=""https://www.baseball-reference.com/players/c/carlete01.shtml"">Tex Carleton</a>",BRO,33,50,43,2,8,0,9,2,2,0,12,0.18604651162790697,0.2222222222222222,0.20930232558139536,0.4315245478036176,0,0
"<a href=""https://www.baseball-reference.com/players/c/carpebo01.shtml"">Bob Carpenter</a>",NY1,22,12,10,0,1,0,1,1,1,0,1,0.1,0.25,0.1,0.35,0,0
