Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/c/chrisjo01.shtml"">Joe Christopher</a>",PIT,25,206,186,25,49,0,62,14,18,6,24,.263,.327,.333,.660,.302,-.57
"<a href=""https://www.baseball-reference.com/players/c/chrisne01.shtml"">Neil Chrisley</a>",ML1,29,10,9,1,2,0,2,0,1,0,1,.222,.300,.222,.522,.252,-.01
"<a href=""https://www.baseball-reference.com/players/c/cicotal01.shtml"">Al Cicotte</a>",SLN,31,21,21,2,6,0,7,2,0,0,6,.286,.286,.333,.619,.276,.13
"<a href=""https://www.baseball-reference.com/players/c/cimolgi01.shtml"">Gino Cimoli</a>",2,31,200,184,16,43,3,62,10,13,1,28,.234,.284,.337,.621,.271,.00
"<a href=""https://www.baseball-reference.com/players/c/ciprifr01.shtml"">Frank Cipriani</a>",KC1,20,38,36,2,9,0,9,2,2,0,4,.250,.289,.250,.539,.251,-.16
"<a href=""https://www.baseball-reference.com/players/c/ciscoga01.shtml"">Galen Cisco</a>",BOS,25,15,10,0,1,0,1,0,2,0,5,.100,.250,.100,.350,.194,-.01
"<a href=""https://www.baseball-reference.com/players/c/clemedo01.shtml"">Doug Clemens</a>",SLN,22,15,12,1,2,0,3,0,3,0,1,.167,.333,.250,.583,.287,.00
"<a href=""https://www.baseball-reference.com/players/c/clemero01.shtml"">Roberto Clemente</a>",PIT,26,614,572,100,201,23,320,89,35,4,59,.351,.390,.559,.949,.409,6.35
"<a href=""https://www.baseball-reference.com/players/c/clenddo01.shtml"">Donn Clendenon</a>",PIT,25,40,35,7,11,0,14,2,5,0,10,.314,.400,.400,.800,.364,.35
"<a href=""https://www.baseball-reference.com/players/c/clevete01.shtml"">Tex Clevenger</a>",2,28,7,7,1,1,0,2,1,0,0,2,.143,.143,.286,.429,.183,.02
"<a href=""https://www.baseball-reference.com/players/c/clinety01.shtml"">Ty Cline</a>",CLE,22,51,43,9,9,0,13,1,6,1,1,.209,.333,.302,.636,.301,.00
"<a href=""https://www.baseball-reference.com/players/c/clintlo01.shtml"">Lou Clinton</a>",BOS,23,54,51,4,13,0,17,3,2,0,10,.255,.283,.333,.616,.276,.29
"<a href=""https://www.baseball-reference.com/players/c/clonito01.shtml"">Tony Cloninger</a>",ML1,20,33,30,4,5,0,5,4,1,0,6,.167,.194,.167,.360,.169,-.01
"<a href=""https://www.baseball-reference.com/players/c/coateji01.shtml"">Jim Coates</a>",NYA,28,45,35,1,1,0,1,0,1,0,21,.029,.081,.029,.110,.064,.00
"<a href=""https://www.baseball-reference.com/players/c/cokerji01.shtml"">Jimmie Coker</a>",PHI,25,33,25,3,10,1,14,4,7,1,4,.400,.531,.560,1.091,.479,.23
"<a href=""https://www.baseball-reference.com/players/c/colavro01.shtml"">Rocky Colavito</a>",DET,27,708,583,129,169,45,338,140,113,1,75,.290,.402,.580,.982,.424,.00
"<a href=""https://www.baseball-reference.com/players/c/colemch01.shtml"">Choo-Choo Coleman</a>",PHI,25,50,47,3,6,0,7,4,2,0,8,.128,.180,.149,.329,.159,-.59
"<a href=""https://www.baseball-reference.com/players/c/colemgo01.shtml"">Gordy Coleman</a>",CIN,26,578,520,63,149,26,262,87,45,1,67,.287,.341,.504,.845,.362,2.96
"<a href=""https://www.baseball-reference.com/players/c/conlege01.shtml"">Gene Conley</a>",BOS,30,79,73,8,16,2,25,8,2,0,22,.219,.247,.342,.589,.261,.55
"<a href=""https://www.baseball-reference.com/players/c/consobi01.shtml"">Billy Consolo</a>",MIN,26,5,5,1,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,.00
"<a href=""https://www.baseball-reference.com/players/c/cookcl01.shtml"">Cliff Cook</a>",CIN,24,5,5,0,0,0,0,0,0,0,4,.000,.000,.000,.000,.000,-.09
"<a href=""https://www.baseball-reference.com/players/c/cottich01.shtml"">Chuck Cottier</a>",2,25,387,344,39,81,2,109,35,31,9,52,.235,.297,.317,.614,.279,1.82
"<a href=""https://www.baseball-reference.com/players/c/courtcl01.shtml"">Clint Courtney</a>",2,34,56,46,3,12,0,14,4,10,0,3,.261,.393,.304,.697,.334,-.03
"<a href=""https://www.baseball-reference.com/players/c/covinwe01.shtml"">Wes Covington</a>",4,29,321,289,34,78,12,125,47,25,0,33,.270,.329,.433,.762,.335,-.37
"<a href=""https://www.baseball-reference.com/players/c/craigro01.shtml"">Roger Craig</a>",LAN,31,33,27,3,4,0,5,0,3,0,12,.148,.233,.185,.419,.204,-.06
"<a href=""https://www.baseball-reference.com/players/c/crandde01.shtml"">Del Crandall</a>",ML1,31,32,30,3,6,0,9,1,1,0,0,.200,.226,.300,.526,.234,-.23
"<a href=""https://www.baseball-reference.com/players/c/crowege01.shtml"">George Crowe</a>",SLN,40,7,7,0,1,0,1,0,0,0,1,.143,.143,.143,.286,.129,-.11
"<a href=""https://www.baseball-reference.com/players/c/cuetobe01.shtml"">Bert Cueto</a>",MIN,23,8,5,1,0,0,0,0,1,0,1,.000,.167,.000,.167,.118,-.05
"<a href=""https://www.baseball-reference.com/players/c/cunnijo01.shtml"">Joe Cunningham</a>",SLN,29,390,322,60,92,7,128,40,53,1,32,.286,.403,.398,.801,.366,1.63
"<a href=""https://www.baseball-reference.com/players/c/curryto01.shtml"">Tony Curry</a>",PHI,23,37,36,3,7,0,9,3,1,0,8,.194,.216,.250,.466,.210,-.63
"<a href=""https://www.baseball-reference.com/players/c/curtija01.shtml"">Jack Curtis</a>",CHN,24,72,60,8,10,2,18,4,10,0,23,.167,.286,.300,.586,.275,.41
"<a href=""https://www.baseball-reference.com/players/d/dailebi01.shtml"">Bill Dailey</a>",CLE,26,2,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-.03
"<a href=""https://www.baseball-reference.com/players/d/daleybu01.shtml"">Bud Daley</a>",2,28,69,63,4,8,0,9,3,3,0,3,.127,.167,.143,.310,.148,-.21
"<a href=""https://www.baseball-reference.com/players/d/daleype01.shtml"">Pete Daley</a>",WS2,31,219,203,12,39,2,54,17,14,0,37,.192,.244,.266,.510,.228,-1.24
"<a href=""https://www.baseball-reference.com/players/d/dalrycl01.shtml"">Clay Dalrymple</a>",PHI,24,423,378,23,83,5,111,42,30,0,30,.220,.281,.294,.575,.254,.99
"<a href=""https://www.baseball-reference.com/players/d/daniebe02.shtml"">Bennie Daniels</a>",WS2,29,86,76,6,15,2,21,5,6,0,34,.197,.253,.276,.529,.243,.39
"<a href=""https://www.baseball-reference.com/players/d/davenji01.shtml"">Jim Davenport</a>",SFN,27,503,436,64,121,12,193,65,45,4,65,.278,.342,.443,.785,.346,2.87
"<a href=""https://www.baseball-reference.com/players/d/davisto02.shtml"">Tommy Davis</a>",LAN,22,508,460,60,128,15,190,58,32,10,53,.278,.325,.413,.738,.325,.00
"<a href=""https://www.baseball-reference.com/players/d/daviswi02.shtml"">Willie Davis</a>",LAN,21,380,339,56,86,12,153,45,27,12,46,.254,.316,.451,.767,.333,.00
"<a href=""https://www.baseball-reference.com/players/d/dela_mi01.shtml"">Mike de la Hoz</a>",CLE,22,183,173,20,45,3,64,23,7,0,10,.260,.295,.370,.665,.297,.12
"<a href=""https://www.baseball-reference.com/players/d/delgrbo01.shtml"">Bobby Del Greco</a>",2,28,405,351,48,84,7,126,32,42,1,48,.239,.326,.359,.685,.306,.14
"<a href=""https://www.baseball-reference.com/players/d/delocik01.shtml"">Ike Delock</a>",BOS,31,57,48,3,5,0,5,2,4,0,24,.104,.173,.104,.277,.142,.00
"<a href=""https://www.baseball-reference.com/players/d/demaejo01.shtml"">Joe DeMaestri</a>",NYA,32,41,41,1,6,0,6,2,0,0,13,.146,.146,.146,.293,.132,-.10
"<a href=""https://www.baseball-reference.com/players/d/demerjo01.shtml"">John DeMerit</a>",ML1,25,80,74,5,12,2,21,5,5,0,19,.162,.225,.284,.509,.232,-.42
"<a href=""https://www.baseball-reference.com/players/d/demetdo01.shtml"">Don Demeter</a>",2,26,444,411,57,103,21,192,70,22,2,80,.251,.297,.467,.764,.333,.00
"<a href=""https://www.baseball-reference.com/players/d/dillado01.shtml"">Don Dillard</a>",CLE,24,162,147,27,40,7,66,17,15,0,28,.272,.340,.449,.788,.349,.57
"<a href=""https://www.baseball-reference.com/players/d/ditmaar01.shtml"">Art Ditmar</a>",2,32,33,31,0,3,0,3,1,1,0,7,.097,.125,.097,.222,.107,-.23
"<a href=""https://www.baseball-reference.com/players/d/dobbeda01.shtml"">Dan Dobbek</a>",MIN,26,141,125,12,21,4,38,14,13,1,18,.168,.255,.304,.559,.254,-.76
"<a href=""https://www.baseball-reference.com/players/d/donohji01.shtml"">Jim Donohue</a>",2,23,28,28,0,4,0,5,1,0,0,7,.143,.143,.179,.321,.143,-.24
