playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
ansonca01,1882,1,CHN,NL,82,348,69,126,29,8,1,83,,,20,7,,,,,
arundha01,1882,1,PT1,AA,14,52,6,10,0,0,0,,,,5,,,,,,
arundtu01,1882,1,PH4,AA,1,5,0,0,0,0,0,,,,0,,,,,,
battijo01,1882,1,PT1,AA,34,133,13,28,5,1,1,,,,3,,,,,,
bennech01,1882,1,DTN,NL,84,342,43,103,16,10,5,51,,,20,33,,,,,
birchju01,1882,1,PH4,AA,75,338,65,89,12,1,0,27,,,8,,,,,,
blakibo01,1882,1,PH4,AA,72,281,40,64,4,1,0,20,,,9,,,,,,
bohnch01,1882,1,LS2,AA,4,13,0,2,0,0,0,,,,0,,,,,,
bondto01,1882,1,WOR,NL,8,30,1,4,0,0,0,2,,,2,3,,,,,
bootham01,1882,1,BL2,AA,1,3,0,0,0,0,0,,,,0,,,,,,
bootham01,1882,2,LS2,AA,1,4,0,0,0,0,0,,,,0,,,,,,
bradlge01,1882,1,CL2,NL,30,115,16,21,5,0,0,6,,,4,16,,,,,
briodfa01,1882,1,CL2,NL,53,194,30,50,13,0,0,13,,,9,13,,,,,
broutda01,1882,1,BFN,NL,84,351,71,129,23,11,6,63,,,21,7,,,,,
browned01,1882,1,SL4,AA,17,60,4,11,0,0,0,,,,4,,,,,,
brownpe01,1882,1,LS2,AA,69,288,67,109,17,3,5,,,,26,,,,,,
brownto01,1882,1,BL2,AA,45,180,28,52,4,2,1,23,,,6,,,,,,
buffich01,1882,1,BSN,NL,15,50,5,13,1,0,0,4,,,2,3,,,,,
burdoja01,1882,1,BSN,NL,83,319,36,76,6,7,0,27,,,9,24,,,,,
burkeja01,1882,1,BFN,NL,1,4,0,0,0,0,0,0,,,0,1,,,,,
burnsto01,1882,1,CHN,NL,84,355,55,88,23,6,0,48,,,15,28,,,,,
burtfr01,1882,1,BL2,AA,10,36,2,4,2,1,0,,,,1,,,,,,
bushodo01,1882,1,WOR,NL,69,253,20,40,4,1,1,15,,,5,17,,,,,
carpehi01,1882,1,CN2,AA,80,351,78,120,15,5,1,67,,,10,,,,,,
carrocl01,1882,1,PRO,NL,10,41,4,5,0,0,0,2,,,0,4,,,,,
caseybo01,1882,1,DTN,NL,9,39,5,9,2,1,1,7,,,0,15,,,,,
cassijo01,1882,1,TRN,NL,29,121,14,21,3,1,0,9,,,3,16,,,,,
clarkjo01,1882,1,WOR,NL,3,11,0,4,2,0,0,2,,,0,3,,,,,
clinemo01,1882,1,BL2,AA,44,172,18,38,6,2,0,,,,3,,,,,,
clintji01,1882,1,WOR,NL,26,98,9,16,2,0,0,3,,,7,13,,,,,
cogswed01,1882,1,WOR,NL,13,51,10,7,1,0,0,1,,,6,6,,,,,
comisch01,1882,1,SL4,AA,78,329,58,80,9,5,1,45,,,4,,,,,,
connoro01,1882,1,TRN,NL,81,349,65,115,22,18,4,42,,,13,20,,,,,
corcola01,1882,1,CHN,NL,40,169,23,35,10,2,1,24,,,6,18,,,,,
coreyfr01,1882,1,WOR,NL,64,255,33,63,7,12,0,29,,,5,31,,,,,
creamge01,1882,1,WOR,NL,81,286,27,65,16,6,1,29,,,14,24,,,,,
critcmo01,1882,1,PT1,AA,1,5,0,0,0,0,0,,,,0,,,,,,
critcmo01,1882,2,SL4,AA,4,14,0,3,0,0,0,,,,0,,,,,,
crottjo01,1882,1,LS2,AA,5,20,1,2,0,0,0,,,,0,,,,,,
crottjo01,1882,2,SL4,AA,8,28,2,4,1,0,0,,,,3,,,,,,
cuthbne01,1882,1,SL4,AA,60,233,28,52,16,5,0,,,,17,,,,,,
dailyhu01,1882,1,BFN,NL,29,110,10,18,6,1,0,9,,,2,28,,,,,
dalryab01,1882,1,CHN,NL,84,397,96,117,25,11,1,36,,,14,18,,,,,
deaslpa01,1882,1,BSN,NL,67,264,36,70,8,0,0,29,,,7,22,,,,,
deckefr01,1882,1,SL4,AA,2,8,0,2,0,0,0,1,,,0,,,,,,
dennyje01,1882,1,PRO,NL,84,329,54,81,10,9,2,42,,,4,46,,,,,
derbyge01,1882,1,DTN,NL,40,149,13,29,2,1,0,8,,,7,23,,,,,
dolanto01,1882,1,BFN,NL,22,89,12,14,0,1,0,8,,,2,11,,,,,
dorgaje01,1882,1,PH4,AA,44,181,25,51,9,1,0,24,,,4,,,,,,
dorrbe01,1882,1,SL4,AA,8,26,2,4,0,0,0,,,,0,,,,,,
doschhe01,1882,1,CL2,NL,25,104,7,25,2,0,0,10,,,0,11,,,,,
doylejo02,1882,1,SL4,AA,3,11,0,2,0,0,0,,,,0,,,,,,
driscde01,1882,1,PT1,AA,23,80,12,11,2,0,1,,,,3,,,,,,
dunlafr01,1882,1,CL2,NL,84,364,68,102,19,4,0,28,,,23,26,,,,,
dwyerjo01,1882,1,CL2,NL,1,3,0,0,0,0,0,1,,,0,0,,,,,
dylerjo01,1882,1,LS2,AA,1,4,0,0,0,0,0,,,,0,,,,,,
eastha01,1882,1,BL2,AA,1,4,0,0,0,0,0,,,,0,,,,,,
eganji01,1882,1,TRN,NL,30,115,15,23,3,2,0,10,,,1,21,,,,,
esterdu01,1882,1,CL2,NL,45,179,13,44,4,3,0,19,,,5,12,,,,,
evansja01,1882,1,WOR,NL,80,334,33,71,10,4,0,25,,,7,22,,,,,
eversto01,1882,1,BL2,AA,1,4,0,0,0,0,0,,,,0,,,,,,
ewingbu01,1882,1,TRN,NL,74,328,67,89,16,11,2,29,,,10,15,,,,,
farrebi01,1882,1,PH4,AA,2,7,2,2,1,0,0,1,,,1,,,,,,
farreja02,1882,1,PRO,NL,84,366,67,93,21,6,2,31,,,16,23,,,,,
farrejo01,1882,1,DTN,NL,69,283,34,70,12,2,1,24,,,4,20,,,,,
fergubo01,1882,1,TRN,NL,81,319,44,82,15,2,0,32,,,23,21,,,,,
flintsi01,1882,1,CHN,NL,81,331,48,83,18,8,4,44,,,2,50,,,,,
foleycu01,1882,1,BFN,NL,84,341,51,104,16,4,3,49,,,12,26,,,,,
forceda01,1882,1,BFN,NL,73,278,39,67,10,1,1,28,,,12,17,,,,,
forstto01,1882,1,DTN,NL,21,76,5,7,0,0,0,2,,,5,12,,,,,
fulmech01,1882,1,CN2,AA,79,324,54,91,13,4,0,27,,,10,,,,,,
fusseed01,1882,1,SL4,AA,35,136,13,31,2,0,0,,,,5,,,,,,
galvipu01,1882,1,BFN,NL,54,206,21,44,7,4,0,17,,,2,49,,,,,
geisbi01,1882,1,BL2,AA,13,41,2,6,0,1,0,2,,,1,,,,,,
gillepe01,1882,1,TRN,NL,74,298,46,82,5,4,2,33,,,9,14,,,,,
gilliba01,1882,1,PRO,NL,56,201,32,45,7,6,0,26,,,4,26,,,,,
glassja01,1882,1,CL2,NL,84,358,66,104,27,9,4,46,,,13,9,,,,,
gleasbi01,1882,1,SL4,AA,79,347,63,100,11,6,1,,,,6,,,,,,
gleasja01,1882,1,SL4,AA,78,331,53,84,10,1,2,,,,27,,,,,,
goldsfr01,1882,1,CHN,NL,46,183,23,42,11,1,0,19,,,4,29,,,,,
goodmja01,1882,1,PT1,AA,10,41,5,13,2,2,0,,,,2,,,,,,
gorege01,1882,1,CHN,NL,84,367,99,117,15,7,3,51,,,29,19,,,,,
greenbi01,1882,1,PH4,AA,7,30,8,9,1,0,0,1,,,1,,,,,,
halbred01,1882,1,PH4,AA,1,4,0,0,0,0,0,,,,0,,,,,,
halpiji01,1882,1,WOR,NL,2,8,0,0,0,0,0,0,,,0,2,,,,,
hanlone01,1882,1,DTN,NL,82,347,68,80,18,6,5,38,,,26,25,,,,,
harbibi01,1882,1,TRN,NL,32,123,11,23,1,1,0,13,,,10,17,,,,,
hayesja01,1882,1,WOR,NL,78,326,27,88,22,4,4,54,,,6,26,,,,,
heckegu01,1882,1,LS2,AA,78,340,62,94,14,4,3,,,,5,,,,,,
hinespa01,1882,1,PRO,NL,84,379,73,117,28,10,4,34,,,10,14,,,,,
hoganed01,1882,1,SL4,AA,1,3,1,1,0,0,0,,,,0,,,,,,
holbebi01,1882,1,TRN,NL,71,251,24,46,5,0,0,23,,,11,22,,,,,
holdsji01,1882,1,TRN,NL,1,3,0,0,0,0,0,0,,,0,1,,,,,
hornujo01,1882,1,BSN,NL,85,388,67,117,14,11,1,50,,,2,25,,,,,
hotalpe01,1882,1,BSN,NL,84,378,64,98,16,5,0,28,,,16,21,,,,,
housech02,1882,1,BL2,AA,74,306,40,79,10,7,1,,,,4,,,,,,
irwinar01,1882,1,WOR,NL,84,333,30,73,12,4,0,30,,,14,34,,,,,
irwinjo01,1882,1,WOR,NL,1,4,0,0,0,0,0,0,,,0,2,,,,,
jacobha01,1882,1,BL2,AA,31,121,19,24,1,1,1,,,,7,,,,,,
jonesda06,1882,1,BL2,AA,4,15,1,1,0,0,0,,,,0,,,,,,
kearnto01,1882,1,DTN,NL,4,13,2,4,2,0,0,1,,,0,4,,,,,
keefeti01,1882,1,TRN,NL,53,189,24,43,8,7,1,19,,,17,46,,,,,
keenaji01,1882,1,PT1,AA,24,91,9,19,6,0,1,,,,1,,,,,,
kellyjo01,1882,1,CL2,NL,30,104,6,14,2,0,0,5,,,1,24,,,,,
kellyki01,1882,1,CHN,NL,84,377,81,115,37,4,1,55,,,10,27,,,,,
kemmlru01,1882,1,CN2,AA,3,11,0,1,1,0,0,,,,0,,,,,,
kemmlru01,1882,2,PT1,AA,24,97,8,23,4,0,0,,,,1,,,,,,
kennedo01,1882,1,CL2,NL,1,3,0,1,0,0,0,0,,,1,0,,,,,
kienzbi01,1882,1,PH4,AA,9,33,8,11,3,2,0,9,,,5,,,,,,
kinziwa01,1882,1,DTN,NL,13,53,5,5,0,1,0,2,,,0,8,,,,,
knighlo01,1882,1,DTN,NL,86,347,39,72,12,6,0,24,,,16,21,,,,,
landido01,1882,1,PH4,AA,3,12,1,2,0,0,0,,,,0,,,,,,
landido01,1882,2,BL2,AA,50,175,10,30,1,0,0,,,,3,,,,,,
lanech01,1882,1,PT1,AA,57,211,26,37,7,2,3,,,,6,,,,,,
lathaju01,1882,1,PH4,AA,74,323,47,92,10,2,0,38,,,10,,,,,,
learyja01,1882,1,PT1,AA,60,255,31,73,7,3,1,,,,5,,,,,,
learyja01,1882,2,BL2,AA,4,18,3,4,1,0,0,,,,0,,,,,,
luffhe01,1882,1,DTN,NL,3,11,1,3,2,0,0,1,,,0,0,,,,,
luffhe01,1882,2,CN2,AA,28,120,16,28,2,2,0,6,,,2,,,,,,
mackde01,1882,1,LS2,AA,72,264,41,48,3,1,0,,,,16,,,,,,
maculji01,1882,1,CN2,AA,79,299,44,70,6,6,0,22,,,14,,,,,,
mannfr01,1882,1,WOR,NL,19,77,12,18,5,0,0,7,,,2,15,,,,,
mannfr01,1882,2,PH4,AA,29,121,13,28,7,4,0,,,,4,,,,,,
manniti01,1882,1,PRO,NL,21,76,7,8,0,0,0,8,,,5,13,,,,,
mansejo01,1882,1,PH4,AA,31,126,17,30,3,1,0,17,,,4,,,,,,
mansemi01,1882,1,PT1,AA,79,346,59,95,16,16,2,,,,7,,,,,,
maskrha01,1882,1,LS2,AA,1,4,0,0,0,0,0,,,,0,,,,,,
maskrle01,1882,1,LS2,AA,76,288,30,65,14,2,0,,,,9,,,,,,
mathebo01,1882,1,BSN,NL,45,169,17,38,6,0,0,13,,,8,18,,,,,
mccafha01,1882,1,SL4,AA,38,153,23,42,8,6,0,,,,3,,,,,,
mccafha01,1882,2,LS2,AA,1,4,1,1,0,0,0,,,,0,,,,,,
mccluha01,1882,1,BSN,NL,2,6,1,2,0,0,0,0,,,0,1,,,,,
mccorha01,1882,1,CN2,AA,26,93,3,12,0,1,0,3,,,1,,,,,,
mccorji01,1882,1,CL2,NL,70,262,35,57,7,3,2,15,,,2,22,,,,,
mcgeami01,1882,1,DTN,NL,34,133,14,19,4,1,0,2,,,2,20,,,,,
mcginju01,1882,1,SL4,AA,51,203,17,44,6,4,0,,,,3,,,,,,
mcgunbi01,1882,1,CL2,NL,1,5,2,1,0,0,0,0,,,0,1,,,,,
mckelru01,1882,1,PT1,AA,1,4,0,0,0,0,0,,,,0,,,,,,
mclaufr01,1882,1,WOR,NL,15,55,7,12,0,2,1,4,,,0,11,,,,,
mcphebi01,1882,1,CN2,AA,78,311,43,71,8,7,1,31,,,11,,,,,,
merried01,1882,1,LS2,AA,1,0,0,0,0,0,0,,,,0,,,,,,
merried01,1882,2,WOR,NL,2,8,0,1,0,0,0,0,,,0,1,,,,,
mitchbo01,1882,1,SL4,AA,1,4,0,0,0,0,0,,,,0,,,,,,
morgabi02,1882,1,PT1,AA,17,66,10,17,2,1,0,,,,4,,,,,,
morrijo01,1882,1,BSN,NL,83,349,73,101,19,11,2,54,,,18,29,,,,,
morrito01,1882,1,DTN,NL,2,7,1,2,0,0,0,0,,,0,2,,,,,
mortoch01,1882,1,PT1,AA,24,98,12,29,0,3,0,,,,4,,,,,,
mortoch01,1882,2,SL4,AA,9,32,2,2,0,1,0,,,,2,,,,,,
mountfr01,1882,1,WOR,NL,5,16,1,1,0,0,0,1,,,0,5,,,,,
mountfr01,1882,2,PH4,AA,9,36,5,12,3,0,0,,,,2,,,,,,
mountfr01,1882,3,WOR,NL,20,70,8,19,2,2,2,5,,,3,18,,,,,
muldomi01,1882,1,CL2,NL,84,341,50,84,17,5,6,45,,,10,28,,,,,
mullato01,1882,1,LS2,AA,77,303,46,78,13,1,0,,,,13,,,,,,
myershe01,1882,1,BL2,AA,69,294,41,53,3,0,0,,,,12,,,,,,
navasa01,1882,1,PRO,NL,28,97,15,20,2,0,0,7,,,1,13,,,,,
nichotr01,1882,1,BL2,AA,26,95,4,15,1,0,0,,,,7,,,,,,
