Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/bailebo01.shtml"">Bob Bailey</a>",MON,28,654,545,65,137,14,208,83,97,13,105,.251,.359,.382,.741,.338,0.00
"<a href=""https://www.baseball-reference.com/players/b/bakerdu01.shtml"">Dusty Baker</a>",ATL,22,64,62,2,14,0,16,4,1,0,14,.226,.238,.258,.496,.219,-0.65
"<a href=""https://www.baseball-reference.com/players/b/bakerfr02.shtml"">Frank Baker</a>",CLE,27,195,181,18,38,1,55,23,12,1,34,.210,.262,.304,.565,.254,-1.46
"<a href=""https://www.baseball-reference.com/players/b/bakerfr03.shtml"">Frank Baker</a>",NYA,24,98,79,9,11,0,13,2,16,3,22,.139,.281,.165,.446,.215,-0.40
"<a href=""https://www.baseball-reference.com/players/b/ballima01.shtml"">M. Ballinger</a>",CLE,22,5,5,1,1,0,1,0,0,0,2,.200,.200,.200,.400,.182,0.01
"<a href=""https://www.baseball-reference.com/players/b/bandosa01.shtml"">Sal Bando</a>",OAK,27,643,538,75,146,24,243,94,86,3,55,.271,.377,.452,.828,.373,6.40
"<a href=""https://www.baseball-reference.com/players/b/bankser01.shtml"">Ernie Banks</a>",CHN,40,92,83,4,16,3,27,6,6,0,14,.193,.247,.325,.572,.260,-0.65
"<a href=""https://www.baseball-reference.com/players/b/barbest01.shtml"">Steve Barber</a>",ATL,33,14,13,0,2,0,2,0,1,0,10,.154,.214,.154,.368,.180,-0.02
"<a href=""https://www.baseball-reference.com/players/b/barbest02.shtml"">Steve Barber</a>",MIN,23,5,5,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.09
"<a href=""https://www.baseball-reference.com/players/b/barrji01.shtml"">Jim Barr</a>",SFN,23,5,4,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.08
"<a href=""https://www.baseball-reference.com/players/b/bartobo01.shtml"">Bob Barton</a>",SDN,29,413,376,23,94,5,130,23,35,0,49,.250,.317,.346,.663,.296,1.57
"<a href=""https://www.baseball-reference.com/players/b/batemjo01.shtml"">John Bateman</a>",MON,30,526,492,34,119,10,172,56,19,1,87,.242,.273,.350,.623,.281,-0.02
"<a href=""https://www.baseball-reference.com/players/b/baylodo01.shtml"">Don Baylor</a>",BAL,22,5,2,0,0,0,0,1,2,0,1,.000,.600,.000,.600,.427,0.16
"<a href=""https://www.baseball-reference.com/players/b/beaucji01.shtml"">J. Beauchamp</a>",SLN,31,175,162,24,38,2,58,16,9,3,26,.235,.274,.358,.632,.283,-0.43
"<a href=""https://www.baseball-reference.com/players/b/beckegl01.shtml"">G. Beckert</a>",CHN,30,570,530,80,181,2,215,42,24,3,24,.342,.367,.406,.773,.351,3.32
"<a href=""https://www.baseball-reference.com/players/b/belanma01.shtml"">M. Belanger</a>",BAL,27,590,500,67,133,0,160,35,73,10,48,.266,.365,.320,.685,.319,4.61
"<a href=""https://www.baseball-reference.com/players/b/benchjo01.shtml"">Johnny Bench</a>",CIN,23,613,562,80,134,27,238,61,49,2,83,.238,.299,.423,.722,.324,4.05
"<a href=""https://www.baseball-reference.com/players/b/beniqju01.shtml"">J. Beniquez</a>",BOS,21,63,57,8,17,0,19,4,3,3,4,.298,.333,.333,.667,.307,-0.47
"<a href=""https://www.baseball-reference.com/players/b/berryke01.shtml"">Ken Berry</a>",CAL,30,326,298,29,66,3,92,22,18,3,33,.221,.269,.309,.578,.266,0.48
"<a href=""https://www.baseball-reference.com/players/b/bevacku01.shtml"">K. Bevacqua</a>",CLE,24,145,137,9,28,3,42,13,4,0,28,.204,.222,.307,.529,.235,0.00
"<a href=""https://www.baseball-reference.com/players/b/biittla01.shtml"">L. Biittner</a>",WS2,24,189,171,12,44,0,50,16,16,1,20,.257,.323,.292,.615,.282,0.00
"<a href=""https://www.baseball-reference.com/players/b/billidi01.shtml"">D. Billings</a>",WS2,28,380,349,32,86,6,118,48,21,2,54,.246,.296,.338,.634,.290,0.00
"<a href=""https://www.baseball-reference.com/players/b/billija01.shtml"">J. Billingham</a>",HOU,28,81,73,1,9,0,9,4,1,0,30,.123,.133,.123,.257,.119,-0.40
"<a href=""https://www.baseball-reference.com/players/b/blairpa01.shtml"">Paul Blair</a>",BAL,27,555,516,75,135,10,205,44,32,14,94,.262,.306,.397,.703,.318,0.00
"<a href=""https://www.baseball-reference.com/players/b/blasiwa01.shtml"">W. Blasingame</a>",HOU,27,59,49,5,10,1,16,9,7,0,18,.204,.298,.327,.625,.291,0.59
"<a href=""https://www.baseball-reference.com/players/b/blassst01.shtml"">Steve Blass</a>",PIT,29,92,83,5,10,0,12,2,1,0,15,.120,.131,.145,.276,.126,-0.45
"<a href=""https://www.baseball-reference.com/players/b/blefacu01.shtml"">Curt Blefary</a>",2,27,157,137,19,29,6,50,14,18,0,20,.212,.308,.365,.673,.306,0.40
"<a href=""https://www.baseball-reference.com/players/b/blombro01.shtml"">Ron Blomberg</a>",NYA,22,216,199,30,64,7,95,31,14,2,23,.322,.363,.477,.840,.374,1.82
"<a href=""https://www.baseball-reference.com/players/b/bluevi01.shtml"">Vida Blue</a>",OAK,21,121,102,6,12,0,13,2,4,0,63,.118,.167,.127,.294,.145,-0.43
"<a href=""https://www.baseball-reference.com/players/b/blylebe01.shtml"">B. Blyleven</a>",MIN,20,100,91,3,12,0,13,2,1,0,37,.132,.151,.143,.293,.138,-0.26
"<a href=""https://www.baseball-reference.com/players/b/boccajo01.shtml"">J. Boccabella</a>",MON,30,195,177,15,39,3,59,15,14,0,26,.220,.278,.333,.612,.277,-0.11
"<a href=""https://www.baseball-reference.com/players/b/boehmle01.shtml"">Len Boehmer</a>",NYA,30,5,5,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.14
"<a href=""https://www.baseball-reference.com/players/b/bolinbo01.shtml"">Bobby Bolin</a>",BOS,32,12,12,0,3,0,3,0,0,0,3,.250,.250,.250,.500,.228,0.04
"<a href=""https://www.baseball-reference.com/players/b/bondsbo01.shtml"">Bobby Bonds</a>",SFN,25,691,619,110,178,33,317,102,62,26,137,.288,.355,.512,.867,.387,6.70
"<a href=""https://www.baseball-reference.com/players/b/bonhabi01.shtml"">Bill Bonham</a>",CHN,22,12,12,2,2,0,2,0,0,0,4,.167,.167,.167,.333,.152,-0.04
"<a href=""https://www.baseball-reference.com/players/b/bosmadi01.shtml"">Dick Bosman</a>",WS2,27,88,75,5,7,0,8,3,8,0,31,.093,.181,.107,.287,.149,0.00
"<a href=""https://www.baseball-reference.com/players/b/bosweda01.shtml"">Dave Boswell</a>",2,26,5,5,1,1,0,2,1,0,0,3,.200,.200,.400,.600,.265,0.00
"<a href=""https://www.baseball-reference.com/players/b/bosweke01.shtml"">Ken Boswell</a>",NYN,25,436,392,46,107,5,144,40,36,5,31,.273,.334,.367,.701,.319,1.74
"<a href=""https://www.baseball-reference.com/players/b/bourqpa01.shtml"">Pat Bourque</a>",CHN,24,41,37,3,7,1,12,3,3,0,9,.189,.250,.324,.574,.265,0.00
"<a href=""https://www.baseball-reference.com/players/b/bowala01.shtml"">Larry Bowa</a>",PHI,25,696,650,74,162,0,190,25,36,28,61,.249,.293,.292,.586,.270,3.16
"<a href=""https://www.baseball-reference.com/players/b/boyercl02.shtml"">Clete Boyer</a>",ATL,34,108,98,10,24,6,43,19,8,0,11,.245,.299,.439,.738,.328,0.62
"<a href=""https://www.baseball-reference.com/players/b/bradfbu01.shtml"">B. Bradford</a>",2,26,162,138,21,26,2,39,15,20,4,33,.188,.304,.283,.587,.261,-0.24
"<a href=""https://www.baseball-reference.com/players/b/bradlto01.shtml"">Tom Bradley</a>",CHA,24,104,96,6,15,1,18,6,1,0,32,.156,.165,.188,.352,.162,-0.17
"<a href=""https://www.baseball-reference.com/players/b/brandbu01.shtml"">B. Brandon</a>",PHI,30,15,13,0,2,0,2,0,0,0,7,.154,.154,.154,.308,.140,-0.05
"<a href=""https://www.baseball-reference.com/players/b/brandro01.shtml"">Ron Brand</a>",MON,31,61,56,3,12,0,12,1,3,1,5,.214,.254,.214,.469,.221,-0.21
"<a href=""https://www.baseball-reference.com/players/b/braunst01.shtml"">Steve Braun</a>",MIN,23,402,343,51,87,5,118,35,48,8,50,.254,.350,.344,.694,.320,0.00
"<a href=""https://www.baseball-reference.com/players/b/bravoan01.shtml"">Angel Bravo</a>",2,28,73,63,6,10,0,12,6,8,0,13,.159,.260,.190,.451,.216,-0.56
"<a href=""https://www.baseball-reference.com/players/b/breazji01.shtml"">J. Breazeale</a>",ATL,21,22,21,1,4,1,7,3,0,0,3,.190,.182,.333,.515,.226,-0.17
"<a href=""https://www.baseball-reference.com/players/b/breedda01.shtml"">D. Breeden</a>",CHN,29,79,65,3,10,0,11,4,9,0,18,.154,.263,.169,.432,.218,-0.52
"<a href=""https://www.baseball-reference.com/players/b/breedha01.shtml"">Hal Breeden</a>",CHN,27,39,36,1,5,1,9,2,2,0,7,.139,.184,.250,.434,.202,-0.34
"<a href=""https://www.baseball-reference.com/players/b/brettke01.shtml"">Ken Brett</a>",BOS,22,11,10,0,2,0,2,0,0,0,2,.200,.200,.200,.400,.182,0.00
"<a href=""https://www.baseball-reference.com/players/b/breweji01.shtml"">Jim Brewer</a>",LAN,33,9,9,0,3,0,3,1,0,0,2,.333,.333,.333,.667,.304,0.09
"<a href=""https://www.baseball-reference.com/players/b/briggjo02.shtml"">John Briggs</a>",2,27,482,397,54,103,21,180,62,77,1,81,.259,.377,.453,.830,.373,-0.35
"<a href=""https://www.baseball-reference.com/players/b/brilene01.shtml"">N. Briles</a>",PIT,27,44,39,3,10,1,16,4,2,0,13,.256,.293,.410,.703,.319,0.49
"<a href=""https://www.baseball-reference.com/players/b/brinkch01.shtml"">C. Brinkman</a>",CHA,26,24,20,0,4,0,4,1,3,0,5,.200,.304,.200,.504,.229,-0.26
"<a href=""https://www.baseball-reference.com/players/b/brinked01.shtml"">Ed Brinkman</a>",DET,29,589,527,40,120,1,145,37,44,1,54,.228,.293,.275,.568,.262,0.00
"<a href=""https://www.baseball-reference.com/players/b/brittji02.shtml"">Jim Britton</a>",MON,27,10,9,0,0,0,0,0,0,0,6,.000,.000,.000,.000,.000,-0.19
"<a href=""https://www.baseball-reference.com/players/b/brobepe01.shtml"">Pete Broberg</a>",WS2,21,48,44,2,5,1,10,4,1,0,22,.114,.133,.227,.361,.164,-0.11
"<a href=""https://www.baseball-reference.com/players/b/brocklo01.shtml"">Lou Brock</a>",SLN,32,720,640,126,200,7,272,61,76,64,107,.312,.385,.425,.810,.368,3.61
"<a href=""https://www.baseball-reference.com/players/b/brownby01.shtml"">Byron Browne</a>",PHI,28,76,68,5,14,3,26,5,8,0,23,.206,.289,.382,.672,.310,0.02
"<a href=""https://www.baseball-reference.com/players/b/brownga01.shtml"">Gates Brown</a>",DET,32,218,195,37,66,11,107,29,21,4,17,.338,.408,.549,.957,.429,2.38
"<a href=""https://www.baseball-reference.com/players/b/brownik01.shtml"">Ike Brown</a>",DET,29,132,110,20,28,8,53,19,19,0,25,.255,.359,.482,.841,.378,0.88
"<a href=""https://www.baseball-reference.com/players/b/brownja01.shtml"">Jackie Brown</a>",WS2,28,15,15,1,2,0,2,1,0,0,10,.133,.133,.133,.267,.122,-0.10
"<a href=""https://www.baseball-reference.com/players/b/brownla01.shtml"">Larry Brown</a>",2,31,254,239,18,48,1,56,14,10,1,22,.201,.239,.234,.473,.220,-0.74
"<a href=""https://www.baseball-reference.com/players/b/brownol02.shtml"">Ollie Brown</a>",SDN,27,542,484,36,132,9,175,55,52,3,74,.273,.346,.362,.707,.324,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownos01.shtml"">Oscar Brown</a>",ATL,25,46,43,4,9,0,13,5,3,0,8,.209,.261,.302,.563,.260,-0.25
"<a href=""https://www.baseball-reference.com/players/b/brunege01.shtml"">G. Brunet</a>",SLN,36,3,3,1,1,0,1,0,0,0,1,.333,.333,.333,.667,.304,0.02
"<a href=""https://www.baseball-reference.com/players/b/bryanro01.shtml"">Ron Bryant</a>",SFN,23,53,50,7,10,0,11,5,1,0,13,.200,.212,.220,.432,.197,0.14
"<a href=""https://www.baseball-reference.com/players/b/bryest01.shtml"">Steve Brye</a>",MIN,22,115,107,10,24,3,34,11,7,3,15,.224,.270,.318,.587,.271,-0.24
"<a href=""https://www.baseball-reference.com/players/b/bucknbi01.shtml"">Bill Buckner</a>",LAN,21,383,358,37,99,5,131,41,11,4,18,.277,.306,.366,.672,.302,0.00
"<a href=""https://www.baseball-reference.com/players/b/bufordo01.shtml"">Don Buford</a>",BAL,34,549,449,99,130,19,214,54,89,15,62,.290,.413,.477,.890,.397,5.12
"<a href=""https://www.baseball-reference.com/players/b/bunkewa01.shtml"">Wally Bunker</a>",KCA,26,10,9,0,0,0,0,0,1,0,5,.000,.100,.000,.100,.070,-0.09
"<a href=""https://www.baseball-reference.com/players/b/bunniji01.shtml"">Jim Bunning</a>",PHI,39,30,25,1,3,1,6,2,1,0,9,.120,.148,.240,.388,.176,-0.08
"<a href=""https://www.baseball-reference.com/players/b/burbabi01.shtml"">Bill Burbach</a>",NYA,23,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/b/burdabo01.shtml"">Bob Burda</a>",SLN,32,83,71,6,21,1,24,12,10,0,11,.296,.386,.338,.724,.331,0.23
"<a href=""https://www.baseball-reference.com/players/b/burgmto01.shtml"">T. Burgmeier</a>",KCA,27,21,20,2,5,0,7,0,1,0,7,.250,.286,.350,.636,.290,0.27
"<a href=""https://www.baseball-reference.com/players/b/burroje01.shtml"">J. Burroughs</a>",WS2,20,204,181,20,42,5,66,25,22,1,55,.232,.319,.365,.683,.317,0.45
"<a href=""https://www.baseball-reference.com/players/b/bussera01.shtml"">Ray Busse</a>",HOU,22,37,34,2,5,0,8,4,2,0,9,.147,.194,.235,.430,.200,0.00
"<a href=""https://www.baseball-reference.com/players/b/butlebi02.shtml"">Bill Butler</a>",KCA,24,13,12,0,1,0,1,1,0,0,10,.083,.077,.083,.160,.070,-0.11
"<a href=""https://www.baseball-reference.com/players/c/cainle01.shtml"">Les Cain</a>",DET,23,58,55,7,8,1,12,2,1,0,23,.145,.161,.218,.379,.174,0.04
"<a href=""https://www.baseball-reference.com/players/c/caldwmi01.shtml"">M. Caldwell</a>",SDN,22,1,1,0,1,0,2,0,0,0,0,1.000,1.000,2.000,3.000,1.323,0.10
"<a href=""https://www.baseball-reference.com/players/c/callijo01.shtml"">J. Callison</a>",CHN,32,333,290,27,61,8,99,38,36,2,55,.210,.298,.341,.640,.287,-1.29
"<a href=""https://www.baseball-reference.com/players/c/camillo01.shtml"">Lou Camilli</a>",CLE,24,89,81,5,16,0,18,0,8,0,10,.198,.270,.222,.492,.231,-0.12
"<a href=""https://www.baseball-reference.com/players/c/campabe01.shtml"">B. Campaneris</a>",OAK,29,609,569,80,143,5,184,47,29,34,64,.251,.287,.323,.611,.279,0.00
"<a href=""https://www.baseball-reference.com/players/c/campbda01.shtml"">D. Campbell</a>",SDN,29,414,365,38,83,7,122,29,37,9,75,.227,.299,.334,.633,.294,0.00
"<a href=""https://www.baseball-reference.com/players/c/cannich01.shtml"">C. Cannizzaro</a>",2,33,309,260,20,54,6,83,31,39,0,34,.208,.314,.319,.633,.294,-0.15
"<a href=""https://www.baseball-reference.com/players/c/caprabu01.shtml"">Buzz Capra</a>",NYN,23,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/c/carbobe01.shtml"">Bernie Carbo</a>",CIN,23,369,310,33,68,5,105,20,54,2,56,.219,.338,.339,.677,.314,0.00
"<a href=""https://www.baseball-reference.com/players/c/cardejo02.shtml"">J. Cardenal</a>",2,27,558,499,57,124,10,184,80,42,21,55,.248,.300,.369,.669,.289,0.00
"<a href=""https://www.baseball-reference.com/players/c/cardele01.shtml"">Leo Cardenas</a>",MIN,32,624,554,59,146,18,233,75,51,3,69,.264,.321,.421,.741,.332,3.12
"<a href=""https://www.baseball-reference.com/players/c/carewro01.shtml"">Rod Carew</a>",MIN,25,632,577,88,177,2,219,48,45,6,81,.307,.356,.380,.736,.336,2.39
"<a href=""https://www.baseball-reference.com/players/c/carltst01.shtml"">S. Carlton</a>",SLN,26,107,96,5,17,0,21,8,4,0,31,.177,.210,.219,.429,.199,0.12
"<a href=""https://www.baseball-reference.com/players/c/carrido01.shtml"">D. Carrithers</a>",SFN,21,21,17,3,3,0,5,2,0,1,3,.176,.176,.294,.471,.209,0.30
"<a href=""https://www.baseball-reference.com/players/c/carrocl02.shtml"">Clay Carroll</a>",CIN,30,13,10,0,1,0,1,0,0,0,4,.100,.100,.100,.200,.091,-0.10
"<a href=""https://www.baseball-reference.com/players/c/casanpa01.shtml"">P. Casanova</a>",WS2,29,329,311,19,63,5,89,26,14,0,52,.203,.238,.286,.524,.240,-0.60
"<a href=""https://www.baseball-reference.com/players/c/cashda01.shtml"">Dave Cash</a>",PIT,23,532,478,79,138,2,169,34,46,13,33,.289,.349,.354,.703,.324,2.49
"<a href=""https://www.baseball-reference.com/players/c/cashno01.shtml"">Norm Cash</a>",DET,37,523,452,72,128,32,240,91,59,1,86,.283,.372,.531,.903,.402,3.09
"<a href=""https://www.baseball-reference.com/players/c/caterda01.shtml"">Danny Cater</a>",NYA,31,456,428,39,118,4,156,50,19,0,25,.276,.308,.364,.672,.302,0.73
"<a href=""https://www.baseball-reference.com/players/c/cedence01.shtml"">Cesar Cedeno</a>",HOU,20,649,611,85,161,10,243,81,25,20,102,.264,.293,.398,.690,.308,1.88
"<a href=""https://www.baseball-reference.com/players/c/cepedor01.shtml"">O. Cepeda</a>",ATL,33,276,250,31,69,14,123,44,22,3,29,.276,.330,.492,.822,.360,0.58
"<a href=""https://www.baseball-reference.com/players/c/ceyro01.shtml"">Ron Cey</a>",LAN,23,2,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/c/chambch01.shtml"">C. Chambliss</a>",CLE,22,459,415,49,114,9,169,48,40,2,83,.275,.341,.407,.749,.342,0.45
"<a href=""https://www.baseball-reference.com/players/c/champbi01.shtml"">B. Champion</a>",PHI,23,27,27,0,3,0,4,2,0,0,9,.111,.111,.148,.259,.117,-0.09
"<a href=""https://www.baseball-reference.com/players/c/chancde01.shtml"">Dean Chance</a>",DET,30,22,21,0,0,0,0,0,0,0,16,.000,.000,.000,.000,.000,-0.36
"<a href=""https://www.baseball-reference.com/players/c/chaneda01.shtml"">D. Chaney</a>",CIN,23,25,24,2,3,0,3,1,1,0,3,.125,.160,.125,.285,.137,-0.17
"<a href=""https://www.baseball-reference.com/players/c/chileri01.shtml"">Rich Chiles</a>",HOU,21,128,119,12,27,2,40,15,6,0,20,.227,.268,.336,.604,.276,0.07
"<a href=""https://www.baseball-reference.com/players/c/chrisbr01.shtml"">B. Christensen</a>",CAL,23,71,63,4,17,0,18,3,6,0,5,.270,.333,.286,.619,.286,0.45
"<a href=""https://www.baseball-reference.com/players/c/clarkho01.shtml"">H. Clarke</a>",NYA,31,696,625,76,156,2,199,41,64,17,43,.250,.321,.318,.639,.297,2.59
"<a href=""https://www.baseball-reference.com/players/c/clarkji03.shtml"">Jim Clark</a>",CLE,24,20,18,2,3,0,5,0,2,0,7,.167,.250,.278,.528,.246,-0.09
"<a href=""https://www.baseball-reference.com/players/c/clarkri01.shtml"">Rickey Clark</a>",CAL,25,16,15,1,4,0,4,0,0,0,4,.267,.267,.267,.533,.243,0.11
"<a href=""https://www.baseball-reference.com/players/c/clarkro02.shtml"">Ron Clark</a>",OAK,28,2,1,0,0,0,0,0,1,0,0,.000,.500,.000,.500,.350,0.00
"<a href=""https://www.baseball-reference.com/players/c/clemero01.shtml"">R. Clemente</a>",PIT,36,553,522,82,178,13,262,86,26,1,65,.341,.370,.502,.871,.388,7.25
"<a href=""https://www.baseball-reference.com/players/c/clemola01.shtml"">L. Clemons</a>",KCA,23,9,7,4,2,1,7,1,1,0,1,.286,.375,1.000,1.375,.578,0.41
"<a href=""https://www.baseball-reference.com/players/c/clenddo01.shtml"">D. Clendenon</a>",NYN,35,288,263,29,65,11,108,37,21,1,78,.247,.302,.411,.713,.320,0.02
"<a href=""https://www.baseball-reference.com/players/c/clevere01.shtml"">R. Cleveland</a>",SLN,23,88,82,5,14,0,16,7,1,0,16,.171,.179,.195,.374,.170,0.00
"<a href=""https://www.baseball-reference.com/players/c/clinege01.shtml"">Gene Clines</a>",PIT,24,300,273,52,84,1,107,24,22,15,36,.308,.366,.392,.758,.348,2.63
"<a href=""https://www.baseball-reference.com/players/c/clinety01.shtml"">Ty Cline</a>",CIN,32,118,97,12,19,0,20,1,18,2,16,.196,.333,.206,.540,.272,0.06
"<a href=""https://www.baseball-reference.com/players/c/clonito01.shtml"">T. Cloninger</a>",CIN,30,29,27,1,7,0,8,1,0,0,10,.259,.259,.296,.556,.252,0.19
"<a href=""https://www.baseball-reference.com/players/c/clostal01.shtml"">Al Closter</a>",NYA,28,7,6,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.11
"<a href=""https://www.baseball-reference.com/players/c/colbena01.shtml"">Nate Colbert</a>",SDN,25,639,565,81,149,27,261,84,63,5,119,.264,.339,.462,.801,.360,3.72
"<a href=""https://www.baseball-reference.com/players/c/colbevi01.shtml"">V. Colbert</a>",CLE,25,33,29,3,4,0,5,0,2,0,11,.138,.194,.172,.366,.176,-0.08
"<a href=""https://www.baseball-reference.com/players/c/colemjo05.shtml"">Joe Coleman</a>",DET,24,112,96,1,9,0,11,2,6,0,39,.094,.146,.115,.260,.128,0.00
"<a href=""https://www.baseball-reference.com/players/c/collike01.shtml"">K. Collins</a>",DET,24,41,41,6,11,1,18,4,0,0,12,.268,.268,.439,.707,.316,0.21
"<a href=""https://www.baseball-reference.com/players/c/conceda01.shtml"">D. Concepcion</a>",CIN,23,354,327,24,67,1,82,20,18,9,51,.205,.246,.251,.496,.228,1.07
"<a href=""https://www.baseball-reference.com/players/c/conigbi01.shtml"">B. Conigliaro</a>",BOS,23,380,351,42,92,11,153,33,25,3,68,.262,.310,.436,.745,.333,0.93
"<a href=""https://www.baseball-reference.com/players/c/conigto01.shtml"">T. Conigliaro</a>",CAL,26,292,266,23,59,4,89,15,23,3,52,.222,.285,.335,.620,.285,0.22
"<a href=""https://www.baseball-reference.com/players/c/cookro02.shtml"">Ron Cook</a>",HOU,23,8,8,1,2,0,2,0,0,0,3,.250,.250,.250,.500,.228,0.02
