Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/bakerge02.shtml"">Gene Baker</a>",CHN,28,24,22,1,5,0,6,0,1,1,4,.227,.261,.273,.534,.248,-0.29
"<a href=""https://www.baseball-reference.com/players/b/baldwfr01.shtml"">F. Baldwin</a>",CIN,24,21,20,0,2,0,2,0,1,0,9,.100,.143,.100,.243,.122,-0.34
"<a href=""https://www.baseball-reference.com/players/b/bankser01.shtml"">Ernie Banks</a>",CHN,22,39,35,3,11,2,20,6,4,0,5,.314,.385,.571,.956,.421,0.48
"<a href=""https://www.baseball-reference.com/players/b/barmebr01.shtml"">Bruce Barmes</a>",WS1,23,5,5,1,1,0,1,0,0,0,0,.200,.200,.200,.400,.184,-0.03
"<a href=""https://www.baseball-reference.com/players/b/battsma01.shtml"">Matt Batts</a>",DET,31,399,374,38,104,6,152,43,24,2,36,.278,.322,.406,.728,.330,0.00
"<a href=""https://www.baseball-reference.com/players/b/bauerha01.shtml"">Hank Bauer</a>",NYA,30,503,437,77,133,10,195,57,59,2,45,.304,.394,.446,.841,.385,5.50
"<a href=""https://www.baseball-reference.com/players/b/baumgjo01.shtml"">J. Baumgartner</a>",DET,22,27,27,3,5,0,5,2,0,0,5,.185,.185,.185,.370,.170,-0.52
"<a href=""https://www.baseball-reference.com/players/b/baumhfr01.shtml"">F. Baumholtz</a>",CHN,34,567,520,75,159,3,218,25,42,3,36,.306,.359,.419,.778,.354,2.07
"<a href=""https://www.baseball-reference.com/players/b/beardge01.shtml"">Gene Bearden</a>",CHA,32,23,21,2,4,0,4,3,0,0,4,.190,.190,.190,.381,.175,-0.10
"<a href=""https://www.baseball-reference.com/players/b/belarwa01.shtml"">W. Belardi</a>",BRO,22,180,163,19,39,11,79,34,16,0,40,.239,.311,.485,.796,.353,0.34
"<a href=""https://www.baseball-reference.com/players/b/bellgu01.shtml"">Gus Bell</a>",CIN,24,665,610,102,183,30,320,105,48,0,72,.300,.354,.525,.879,.390,0.00
"<a href=""https://www.baseball-reference.com/players/b/bensove01.shtml"">Vern Benson</a>",SLN,28,5,4,2,0,0,0,0,1,0,2,.000,.200,.000,.200,.145,-0.12
"<a href=""https://www.baseball-reference.com/players/b/bernica01.shtml"">C. Bernier</a>",PIT,26,366,310,48,66,3,98,31,51,15,53,.213,.332,.316,.648,.308,0.05
"<a href=""https://www.baseball-reference.com/players/b/berrayo01.shtml"">Yogi Berra</a>",NYA,28,557,503,80,149,27,263,108,50,0,32,.296,.363,.523,.886,.394,4.90
"<a href=""https://www.baseball-reference.com/players/b/berryne01.shtml"">Neil Berry</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteberryne01"" style=""display:none;""></input><label for=""footnoteberryne01"" class=""footnoteLabel"">2</label><div id=""footnoteDivberryne01"">SLA, CHA</div></span>",31,120,107,15,29,0,34,11,10,1,11,.271,.333,.318,.651,.290,-0.60
"<a href=""https://www.baseball-reference.com/players/b/bertore01.shtml"">Reno Bertoia</a>",DET,18,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/b/bickfve01.shtml"">V. Bickford</a>",ML1,32,17,15,1,1,0,1,0,1,0,7,.067,.125,.067,.192,.103,-0.14
"<a href=""https://www.baseball-reference.com/players/b/bilkost01.shtml"">Steve Bilko</a>",SLN,24,641,570,72,143,21,235,84,70,0,125,.251,.334,.412,.746,.341,0.00
"<a href=""https://www.baseball-reference.com/players/b/bishoch01.shtml"">C. Bishop</a>",PHA,29,58,56,2,5,0,7,6,2,0,27,.089,.121,.125,.246,.117,-0.36
"<a href=""https://www.baseball-reference.com/players/b/blackew01.shtml"">E. Blackwell</a>",NYA,30,5,5,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.09
"<a href=""https://www.baseball-reference.com/players/b/blackjo02.shtml"">Joe Black</a>",BRO,29,17,17,1,4,0,4,1,0,0,5,.235,.235,.235,.471,.216,-0.04
"<a href=""https://www.baseball-reference.com/players/b/blyzkmi01.shtml"">Mike Blyzka</a>",SLA,24,26,23,1,0,0,0,1,1,0,9,.000,.042,.000,.042,.030,-0.30
"<a href=""https://www.baseball-reference.com/players/b/bollimi01.shtml"">Milt Bolling</a>",BOS,22,362,323,30,85,5,114,28,23,1,41,.263,.318,.353,.671,.310,1.56
"<a href=""https://www.baseball-reference.com/players/b/bollwdo01.shtml"">Don Bollweg</a>",NYA,32,178,155,24,46,6,78,24,21,1,31,.297,.384,.503,.887,.398,1.28
"<a href=""https://www.baseball-reference.com/players/b/boonera01.shtml"">Ray Boone</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteboonera01"" style=""display:none;""></input><label for=""footnoteboonera01"" class=""footnoteLabel"">2</label><div id=""footnoteDivboonera01"">CLE, DET</div></span>",29,582,497,94,147,26,258,114,72,3,68,.296,.390,.519,.909,.404,0.00
"<a href=""https://www.baseball-reference.com/players/b/borkobo01.shtml"">B. Borkowski</a>",CIN,27,273,249,32,67,7,101,29,21,0,41,.269,.328,.406,.734,.334,0.00
"<a href=""https://www.baseball-reference.com/players/b/bowmaro01.shtml"">Roger Bowman</a>",PIT,25,8,7,0,2,0,2,0,1,0,4,.286,.375,.286,.661,.321,0.07
"<a href=""https://www.baseball-reference.com/players/b/boydbo01.shtml"">Bob Boyd</a>",CHA,33,182,165,20,49,3,68,23,13,1,11,.297,.352,.412,.764,.349,0.52
"<a href=""https://www.baseball-reference.com/players/b/brancra01.shtml"">Ralph Branca</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotebrancra01"" style=""display:none;""></input><label for=""footnotebrancra01"" class=""footnoteLabel"">2</label><div id=""footnoteDivbrancra01"">BRO, DET</div></span>",27,37,34,3,4,0,6,4,2,0,14,.118,.167,.176,.343,.162,-0.20
"<a href=""https://www.baseball-reference.com/players/b/brazlal01.shtml"">Al Brazle</a>",SLN,39,17,15,2,5,0,6,0,0,0,1,.333,.333,.400,.733,.332,0.22
"<a href=""https://www.baseball-reference.com/players/b/brechha01.shtml"">H. Brecheen</a>",SLA,38,42,39,1,7,0,7,2,1,0,10,.179,.200,.179,.379,.179,-0.15
"<a href=""https://www.baseball-reference.com/players/b/brideji01.shtml"">J. Brideweser</a>",NYA,26,4,3,3,3,0,5,3,1,0,0,1.000,1.000,1.667,2.667,1.049,0.13
"<a href=""https://www.baseball-reference.com/players/b/bridgro01.shtml"">R. Bridges</a>",CIN,25,477,432,52,98,1,118,21,37,6,42,.227,.288,.273,.561,.265,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownha01.shtml"">Hal Brown</a>",BOS,28,65,58,5,17,1,25,10,2,0,5,.293,.328,.431,.759,.342,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownto02.shtml"">Tommy Brown</a>",CHN,25,154,138,19,27,2,42,13,13,1,17,.196,.279,.304,.584,.274,-0.89
"<a href=""https://www.baseball-reference.com/players/b/brutobi01.shtml"">Bill Bruton</a>",ML1,27,668,613,82,153,1,202,41,44,26,100,.250,.306,.330,.636,.294,0.67
"<a href=""https://www.baseball-reference.com/players/b/buchajo01.shtml"">Johnny Bucha</a>",DET,28,180,158,17,35,1,47,14,20,1,14,.222,.309,.297,.606,.288,-0.75
"<a href=""https://www.baseball-reference.com/players/b/buhlbo01.shtml"">Bob Buhl</a>",ML1,24,60,53,3,6,0,6,2,2,0,18,.113,.145,.113,.259,.127,0.00
"<a href=""https://www.baseball-reference.com/players/b/burdele01.shtml"">Lew Burdette</a>",ML1,26,58,53,4,9,0,9,1,0,0,13,.170,.170,.170,.340,.156,0.00
"<a href=""https://www.baseball-reference.com/players/b/burgesm01.shtml"">S. Burgess</a>",PHI,26,351,312,31,91,4,130,36,37,3,17,.292,.370,.417,.787,.361,0.00
"<a href=""https://www.baseball-reference.com/players/b/burripa01.shtml"">Paul Burris</a>",ML1,29,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/b/busbyji01.shtml"">Jim Busby</a>",WS1,26,635,586,68,183,6,243,82,38,13,45,.312,.358,.415,.773,.353,0.00
"<a href=""https://www.baseball-reference.com/players/b/byrdha01.shtml"">Harry Byrd</a>",PHA,28,85,81,9,18,0,18,6,1,0,13,.222,.232,.222,.454,.211,0.16
"<a href=""https://www.baseball-reference.com/players/b/byrneto01.shtml"">Tommy Byrne</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotebyrneto01"" style=""display:none;""></input><label for=""footnotebyrneto01"" class=""footnoteLabel"">2</label><div id=""footnoteDivbyrneto01"">CHA, WS1</div></span>",33,40,35,2,4,1,7,5,5,0,13,.114,.225,.200,.425,.212,-0.04
"<a href=""https://www.baseball-reference.com/players/c/cainbo01.shtml"">Bob Cain</a>",SLA,28,31,30,3,6,0,8,2,1,0,3,.200,.226,.267,.492,.226,0.00
"<a href=""https://www.baseball-reference.com/players/c/caldesa01.shtml"">S. Calderone</a>",NY1,27,46,45,4,10,0,12,8,1,0,4,.222,.239,.267,.506,.232,-0.25
"<a href=""https://www.baseball-reference.com/players/c/camparo01.shtml"">R. Campanella</a>",BRO,31,590,519,103,162,41,317,142,67,4,58,.312,.395,.611,1.006,.441,6.84
"<a href=""https://www.baseball-reference.com/players/c/campofr01.shtml"">Frank Campos</a>",WS1,29,10,9,0,1,0,1,2,1,0,0,.111,.200,.111,.311,.165,-0.15
"<a href=""https://www.baseball-reference.com/players/c/careyan01.shtml"">Andy Carey</a>",NYA,21,91,81,14,26,4,43,8,9,2,12,.321,.389,.531,.920,.411,0.00
"<a href=""https://www.baseball-reference.com/players/c/carrach01.shtml"">C. Carrasquel</a>",CHA,27,604,552,72,154,2,198,47,38,5,47,.279,.330,.359,.689,.318,4.04
"<a href=""https://www.baseball-reference.com/players/c/carswfr01.shtml"">F. Carswell</a>",DET,33,18,15,2,4,0,4,2,3,0,1,.267,.389,.267,.656,.325,-0.04
"<a href=""https://www.baseball-reference.com/players/c/castipe01.shtml"">P. Castiglione</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotecastipe01"" style=""display:none;""></input><label for=""footnotecastipe01"" class=""footnoteLabel"">2</label><div id=""footnoteDivcastipe01"">PIT, SLN</div></span>",32,227,211,23,42,4,60,24,7,1,19,.199,.228,.284,.513,.228,-1.13
"<a href=""https://www.baseball-reference.com/players/c/cavarph01.shtml"">P. Cavarretta</a>",CHN,36,27,21,3,6,0,9,3,6,0,3,.286,.444,.429,.873,.407,0.12
"<a href=""https://www.baseball-reference.com/players/c/cervbo01.shtml"">Bob Cerv</a>",NYA,28,7,6,0,0,0,0,0,1,0,1,.000,.143,.000,.143,.104,0.00
"<a href=""https://www.baseball-reference.com/players/c/chakabo01.shtml"">Bob Chakales</a>",CLE,25,7,7,0,2,0,2,0,0,0,1,.286,.286,.286,.571,.263,0.00
"<a href=""https://www.baseball-reference.com/players/c/chambcl01.shtml"">C. Chambers</a>",SLN,31,17,17,1,2,0,3,0,0,0,4,.118,.118,.176,.294,.130,-0.12
"<a href=""https://www.baseball-reference.com/players/c/churcbu01.shtml"">Bubba Church</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotechurcbu01"" style=""display:none;""></input><label for=""footnotechurcbu01"" class=""footnoteLabel"">2</label><div id=""footnoteDivchurcbu01"">CIN, CHN</div></span>",28,51,48,4,11,1,16,3,2,0,10,.229,.260,.333,.593,.255,0.15
"<a href=""https://www.baseball-reference.com/players/c/clarkal01.shtml"">Allie Clark</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteclarkal01"" style=""display:none;""></input><label for=""footnoteclarkal01"" class=""footnoteLabel"">2</label><div id=""footnoteDivclarkal01"">PHA, CHA</div></span>",30,93,89,6,16,3,29,13,3,0,10,.180,.207,.326,.532,.222,-0.56
"<a href=""https://www.baseball-reference.com/players/c/clarkme01.shtml"">Mel Clark</a>",PHI,28,212,198,31,59,0,77,19,11,1,17,.298,.338,.389,.727,.331,0.81
"<a href=""https://www.baseball-reference.com/players/c/clarkmi01.shtml"">Mike Clark</a>",SLN,31,6,6,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.14
"<a href=""https://www.baseball-reference.com/players/c/coangi01.shtml"">Gil Coan</a>",WS1,31,195,168,28,33,2,48,17,22,7,23,.196,.301,.286,.586,.281,0.32
"<a href=""https://www.baseball-reference.com/players/c/coleda01.shtml"">Dave Cole</a>",ML1,22,2,2,1,1,1,4,1,0,0,0,.500,.500,2.000,2.500,1.042,0.13
"<a href=""https://www.baseball-reference.com/players/c/coledi01.shtml"">Dick Cole</a>",PIT,27,280,235,29,64,0,79,23,38,2,26,.272,.374,.336,.710,.337,0.82
"<a href=""https://www.baseball-reference.com/players/c/colemje01.shtml"">J. Coleman</a>",NYA,28,11,10,1,2,0,2,0,0,0,2,.200,.200,.200,.400,.184,0.02
"<a href=""https://www.baseball-reference.com/players/c/colemjo04.shtml"">Joe Coleman</a>",PHA,30,29,28,1,8,0,10,1,1,0,7,.286,.310,.357,.667,.305,0.22
"<a href=""https://www.baseball-reference.com/players/c/collijo01.shtml"">Joe Collins</a>",NYA,30,450,387,72,104,17,170,44,59,2,36,.269,.365,.439,.805,.367,2.10
"<a href=""https://www.baseball-reference.com/players/c/colluja01.shtml"">J. Collum</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotecolluja01"" style=""display:none;""></input><label for=""footnotecolluja01"" class=""footnoteLabel"">2</label><div id=""footnoteDivcolluja01"">SLN, CIN</div></span>",26,46,39,3,10,0,12,3,4,0,1,.256,.326,.308,.633,.299,0.00
"<a href=""https://www.baseball-reference.com/players/c/connebi01.shtml"">B. Connelly</a>",NY1,28,6,6,0,0,0,0,0,0,0,5,.000,.000,.000,.000,.000,-0.12
"<a href=""https://www.baseball-reference.com/players/c/consobi01.shtml"">B. Consolo</a>",BOS,18,67,65,9,14,1,21,6,2,1,23,.215,.239,.323,.562,.253,0.00
"<a href=""https://www.baseball-reference.com/players/c/consusa01.shtml"">S. Consuegra</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteconsusa01"" style=""display:none;""></input><label for=""footnoteconsusa01"" class=""footnoteLabel"">2</label><div id=""footnoteDivconsusa01"">WS1, CHA</div></span>",32,42,35,1,2,0,2,3,1,0,7,.057,.083,.057,.140,.071,0.00
"<a href=""https://www.baseball-reference.com/players/c/coopewa01.shtml"">W. Cooper</a>",ML1,38,151,137,12,30,3,45,16,12,1,15,.219,.287,.328,.615,.285,0.00
"<a href=""https://www.baseball-reference.com/players/c/corwial01.shtml"">Al Corwin</a>",NY1,26,34,32,5,9,2,18,4,0,0,12,.281,.281,.562,.844,.365,0.30
"<a href=""https://www.baseball-reference.com/players/c/courtcl01.shtml"">C. Courtney</a>",SLA,26,384,355,28,89,4,117,19,25,0,20,.251,.302,.330,.631,.292,0.00
"<a href=""https://www.baseball-reference.com/players/c/coxbi02.shtml"">Billy Cox</a>",BRO,33,371,327,44,95,10,145,44,37,2,21,.291,.363,.443,.806,.366,1.79
"<a href=""https://www.baseball-reference.com/players/c/crandde01.shtml"">Del Crandall</a>",ML1,23,420,382,55,104,15,164,51,33,2,47,.272,.330,.429,.759,.344,2.28
"<a href=""https://www.baseball-reference.com/players/c/crowege01.shtml"">George Crowe</a>",ML1,32,45,42,6,12,2,20,6,2,0,7,.286,.333,.476,.810,.363,0.38
"<a href=""https://www.baseball-reference.com/players/d/darkal01.shtml"">Al Dark</a>",NY1,31,693,647,126,194,23,316,88,28,7,34,.300,.335,.488,.823,.367,0.00
"<a href=""https://www.baseball-reference.com/players/d/davalyo01.shtml"">Y. Davalillo</a>",WS1,25,64,58,10,17,0,18,2,1,1,7,.293,.305,.310,.615,.284,0.15
"<a href=""https://www.baseball-reference.com/players/d/davisbr01.shtml"">Brandy Davis</a>",PIT,25,39,39,5,8,0,10,2,0,0,3,.205,.205,.256,.462,.208,-0.49
"<a href=""https://www.baseball-reference.com/players/d/delocik01.shtml"">Ike Delock</a>",BOS,23,11,10,1,1,0,1,0,1,0,5,.100,.182,.100,.282,.150,0.00
"<a href=""https://www.baseball-reference.com/players/d/delsiji01.shtml"">Jim Delsing</a>",DET,27,552,479,77,138,11,209,62,66,1,39,.288,.380,.436,.816,.374,0.00
"<a href=""https://www.baseball-reference.com/players/d/demaejo01.shtml"">J. DeMaestri</a>",PHA,24,452,420,53,107,6,148,35,24,0,39,.255,.297,.352,.649,.297,-0.44
"<a href=""https://www.baseball-reference.com/players/d/dicksmu01.shtml"">M. Dickson</a>",PIT,36,67,61,0,7,0,7,2,2,0,11,.115,.143,.115,.258,.125,-0.56
"<a href=""https://www.baseball-reference.com/players/d/dimagdo01.shtml"">Dom DiMaggio</a>",BOS,36,3,3,0,1,0,1,0,0,0,1,.333,.333,.333,.667,.307,0.00
"<a href=""https://www.baseball-reference.com/players/d/dittmja01.shtml"">Jack Dittmer</a>",ML1,25,525,504,54,134,9,185,63,18,1,35,.266,.293,.367,.660,.299,-0.21
"<a href=""https://www.baseball-reference.com/players/d/dixonso01.shtml"">Sonny Dixon</a>",WS1,28,32,26,1,4,0,5,0,4,0,7,.154,.267,.192,.459,.232,0.00
"<a href=""https://www.baseball-reference.com/players/d/dobsojo01.shtml"">Joe Dobson</a>",CHA,36,31,29,0,2,0,3,2,1,0,11,.069,.100,.103,.203,.098,-0.34
"<a href=""https://www.baseball-reference.com/players/d/dobyla01.shtml"">Larry Doby</a>",CLE,29,617,513,92,135,29,250,102,96,3,121,.263,.385,.487,.873,.394,0.00
"<a href=""https://www.baseball-reference.com/players/d/dorisha01.shtml"">Fritz Dorish</a>",CHA,31,44,41,4,7,0,7,1,0,0,5,.171,.171,.171,.341,.157,0.00
"<a href=""https://www.baseball-reference.com/players/d/drewska01.shtml"">Karl Drews</a>",PHI,33,64,59,3,7,0,7,1,4,0,20,.119,.175,.119,.293,.148,0.00
"<a href=""https://www.baseball-reference.com/players/d/dropowa01.shtml"">Walt Dropo</a>",DET,30,645,606,61,150,13,225,96,29,2,69,.248,.289,.371,.660,.300,0.00
"<a href=""https://www.baseball-reference.com/players/d/dunlagr01.shtml"">Grant Dunlap</a>",SLN,29,17,17,2,6,1,11,3,0,0,2,.353,.353,.647,1.000,.435,0.22
"<a href=""https://www.baseball-reference.com/players/d/dyckji01.shtml"">Jim Dyck</a>",SLA,31,381,334,38,71,9,115,27,38,3,40,.213,.299,.344,.643,.299,-1.72
"<a href=""https://www.baseball-reference.com/players/e/eastelu01.shtml"">Luke Easter</a>",CLE,37,230,211,26,64,7,94,31,15,0,35,.303,.361,.445,.806,.367,0.84
"<a href=""https://www.baseball-reference.com/players/e/edwarha01.shtml"">Hank Edwards</a>",SLA,34,119,106,6,21,0,24,9,13,0,10,.198,.286,.226,.512,.251,-0.45
"<a href=""https://www.baseball-reference.com/players/e/elliobo01.shtml"">Bob Elliott</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteelliobo01"" style=""display:none;""></input><label for=""footnoteelliobo01"" class=""footnoteLabel"">2</label><div id=""footnoteDivelliobo01"">SLA, CHA</div></span>",36,432,368,43,94,9,143,61,61,1,39,.255,.363,.389,.751,.341,0.47
"<a href=""https://www.baseball-reference.com/players/e/ellioha02.shtml"">H. Elliott</a>",SLN,29,63,59,6,15,1,26,6,3,0,8,.254,.302,.441,.742,.331,0.04
"<a href=""https://www.baseball-reference.com/players/e/elstodo01.shtml"">Don Elston</a>",CHN,24,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/e/ennisde01.shtml"">Del Ennis</a>",PHI,28,643,578,79,165,29,280,125,57,1,53,.285,.355,.484,.839,.377,0.00
"<a href=""https://www.baseball-reference.com/players/e/erauted01.shtml"">Eddie Erautt</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteerauted01"" style=""display:none;""></input><label for=""footnoteerauted01"" class=""footnoteLabel"">2</label><div id=""footnoteDiverauted01"">CIN, SLN</div></span>",28,8,7,0,1,0,1,0,0,0,4,.143,.143,.143,.286,.131,-0.06
"<a href=""https://www.baseball-reference.com/players/e/erickha02.shtml"">Hal Erickson</a>",DET,33,4,4,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.09
"<a href=""https://www.baseball-reference.com/players/e/erskica01.shtml"">Carl Erskine</a>",BRO,26,101,93,12,20,0,22,8,1,0,17,.215,.223,.237,.460,.211,-0.10
"<a href=""https://www.baseball-reference.com/players/e/eversho01.shtml"">Hoot Evers</a>",BOS,32,330,300,39,72,11,117,31,23,2,41,.240,.301,.390,.691,.314,0.00
"<a href=""https://www.baseball-reference.com/players/f/facero01.shtml"">Roy Face</a>",PIT,25,34,30,1,4,0,5,2,0,0,10,.133,.133,.167,.300,.135,0.00
"<a href=""https://www.baseball-reference.com/players/f/fainfe01.shtml"">Ferris Fain</a>",CHA,32,564,446,73,114,6,154,52,108,3,28,.256,.405,.345,.750,.361,0.00
"<a href=""https://www.baseball-reference.com/players/f/fanovfr01.shtml"">F. Fanovich</a>",PHA,30,11,11,1,2,0,2,0,0,0,2,.182,.182,.182,.364,.167,-0.05
"<a href=""https://www.baseball-reference.com/players/f/faszhja01.shtml"">J. Faszholz</a>",SLN,26,3,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/f/fellebo01.shtml"">Bob Feller</a>",CLE,34,70,56,3,6,0,7,1,6,0,23,.107,.194,.125,.319,.165,-0.14
"<a href=""https://www.baseball-reference.com/players/f/fitzged01.shtml"">E. Fitz Gerald</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotefitzged01"" style=""display:none;""></input><label for=""footnotefitzged01"" class=""footnoteLabel"">2</label><div id=""footnoteDivfitzged01"">PIT, WS1</div></span>",29,328,305,25,74,3,97,40,19,2,36,.243,.289,.318,.607,.280,0.00
"<a href=""https://www.baseball-reference.com/players/f/flowebe01.shtml"">Ben Flowers</a>",BOS,26,20,19,0,3,0,5,1,0,0,8,.158,.158,.263,.421,.185,0.00
"<a href=""https://www.baseball-reference.com/players/f/foileha01.shtml"">Hank Foiles</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotefoileha01"" style=""display:none;""></input><label for=""footnotefoileha01"" class=""footnoteLabel"">2</label><div id=""footnoteDivfoileha01"">CIN, CLE</div></span>",24,22,20,3,3,0,3,0,2,0,3,.150,.227,.150,.377,.191,0.00
"<a href=""https://www.baseball-reference.com/players/f/fondyde01.shtml"">Dee Fondy</a>",CHN,28,641,595,79,184,18,284,78,44,10,106,.309,.358,.477,.835,.375,2.15
"<a href=""https://www.baseball-reference.com/players/f/fordwh01.shtml"">Whitey Ford</a>",NYA,24,85,75,10,20,0,22,10,9,0,13,.267,.345,.293,.639,.306,0.78
"<a href=""https://www.baseball-reference.com/players/f/fornimi01.shtml"">M. Fornieles</a>",CHA,21,51,41,2,4,0,5,5,1,0,5,.098,.119,.122,.241,.114,0.00
