Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/bengobe01.shtml"">B. Bengough</a>",NYA,26,308,283,17,73,0,91,23,19,0,9,.258,.305,.322,.626,.295,0.67
"<a href=""https://www.baseball-reference.com/players/b/bennehe01.shtml"">H. Bennett</a>",SLA,28,325,298,46,83,2,112,37,18,4,16,.279,.324,.376,.700,.324,-0.90
"<a href=""https://www.baseball-reference.com/players/b/bentlja01.shtml"">Jack Bentley</a>",NY1,30,109,99,10,30,3,48,18,9,0,11,.303,.361,.485,.846,.382,0.00
"<a href=""https://www.baseball-reference.com/players/b/bentola01.shtml"">Larry Benton</a>",BSN,27,69,58,6,14,0,16,1,3,1,20,.241,.279,.276,.555,.264,0.00
"<a href=""https://www.baseball-reference.com/players/b/bentoru01.shtml"">Rube Benton</a>",CIN,35,53,45,0,9,0,11,4,4,0,3,.200,.265,.244,.510,.248,0.07
"<a href=""https://www.baseball-reference.com/players/b/berrych02.shtml"">C. Berry</a>",PHA,22,14,14,1,3,0,4,3,0,0,2,.214,.214,.286,.500,.226,-0.20
"<a href=""https://www.baseball-reference.com/players/b/bettshu01.shtml"">Huck Betts</a>",PHI,28,37,34,5,10,0,12,6,3,0,4,.294,.351,.353,.704,.333,0.24
"<a href=""https://www.baseball-reference.com/players/b/biemiha01.shtml"">H. Biemiller</a>",CIN,27,12,9,0,0,0,0,0,3,0,4,.000,.250,.000,.250,.188,-0.06
"<a href=""https://www.baseball-reference.com/players/b/bigbeca01.shtml"">C. Bigbee</a>",PIT,30,137,126,31,30,0,37,8,7,2,8,.238,.278,.294,.572,.270,-1.22
"<a href=""https://www.baseball-reference.com/players/b/bischjo01.shtml"">J. Bischoff</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebischjo01"" style=""display:none;""></input><label for=""footnotebischjo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbischjo01"">CHA, BOS</div></span>",30,154,144,14,38,1,52,16,7,1,16,.264,.298,.361,.659,.303,-0.17
"<a href=""https://www.baseball-reference.com/players/b/bishoma01.shtml"">Max Bishop</a>",PHA,25,466,368,66,103,4,141,27,87,5,37,.280,.420,.383,.803,.387,2.81
"<a href=""https://www.baseball-reference.com/players/b/bladera01.shtml"">Ray Blades</a>",SLN,28,532,462,112,158,12,247,57,59,6,47,.342,.423,.535,.958,.434,4.47
"<a href=""https://www.baseball-reference.com/players/b/blakesh01.shtml"">S. Blake</a>",CHN,25,84,79,4,12,0,13,7,2,0,21,.152,.173,.165,.337,.162,-0.58
"<a href=""https://www.baseball-reference.com/players/b/blankte01.shtml"">T. Blankenship</a>",CHA,24,96,88,7,18,2,30,15,4,0,23,.205,.239,.341,.580,.262,0.16
"<a href=""https://www.baseball-reference.com/players/b/bluegos01.shtml"">Ossie Bluege</a>",WS1,24,607,522,77,150,4,197,79,59,16,56,.287,.362,.377,.739,.348,2.42
"<a href=""https://www.baseball-reference.com/players/b/bluelu01.shtml"">Lu Blue</a>",DET,28,652,532,91,163,3,208,94,83,19,29,.306,.403,.391,.794,.377,3.58
"<a href=""https://www.baseball-reference.com/players/b/bohnesa01.shtml"">Sam Bohne</a>",CIN,28,235,214,24,55,2,72,24,14,6,14,.257,.303,.336,.639,.299,0.00
"<a href=""https://www.baseball-reference.com/players/b/booneik01.shtml"">Ike Boone</a>",BOS,28,545,476,79,157,9,228,68,60,1,19,.330,.406,.479,.885,.406,2.64
"<a href=""https://www.baseball-reference.com/players/b/bottoji01.shtml"">J. Bottomley</a>",SLN,25,681,619,92,227,21,358,128,47,3,36,.367,.413,.578,.992,.443,5.53
"<a href=""https://www.baseball-reference.com/players/b/bradyne01.shtml"">Neal Brady</a>",CIN,28,26,25,4,6,0,8,2,1,0,8,.240,.269,.320,.589,.271,0.05
"<a href=""https://www.baseball-reference.com/players/b/braxtga01.shtml"">G. Braxton</a>",NYA,25,6,6,1,2,0,2,1,0,0,1,.333,.333,.333,.667,.312,0.00
"<a href=""https://www.baseball-reference.com/players/b/bressru01.shtml"">R. Bressler</a>",CIN,30,368,319,43,111,4,152,61,40,9,16,.348,.424,.476,.900,.416,2.31
"<a href=""https://www.baseball-reference.com/players/b/bretthe01.shtml"">Duke Brett</a>",CHN,25,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/b/brookma01.shtml"">Mandy Brooks</a>",CHN,27,377,349,55,98,14,179,72,19,10,28,.281,.322,.513,.835,.369,1.56
"<a href=""https://www.baseball-reference.com/players/b/browned02.shtml"">Eddie Brown</a>",BRO,33,666,618,88,189,5,265,99,22,3,18,.306,.332,.429,.761,.346,1.13
"<a href=""https://www.baseball-reference.com/players/b/brownju01.shtml"">Jumbo Brown</a>",CHN,18,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/b/brownll01.shtml"">Lloyd Brown</a>",BRO,20,24,23,1,2,0,2,1,0,0,5,.087,.087,.087,.174,.081,0.00
"<a href=""https://www.baseball-reference.com/players/b/bruggfr01.shtml"">Frank Bruggy</a>",CIN,34,16,14,2,3,0,3,1,2,0,0,.214,.312,.214,.527,.269,-0.23
"<a href=""https://www.baseball-reference.com/players/b/buckega01.shtml"">G. Buckeye</a>",CLE,27,67,62,7,14,3,26,9,2,0,13,.226,.250,.419,.669,.296,0.25
"<a href=""https://www.baseball-reference.com/players/b/burkele01.shtml"">Les Burke</a>",DET,22,213,180,32,52,0,64,24,17,4,8,.289,.357,.356,.712,.338,0.57
"<a href=""https://www.baseball-reference.com/players/b/burnsge01.shtml"">George Burns</a>",PHI,35,389,349,65,102,1,136,22,33,4,20,.292,.353,.390,.743,.347,-0.12
"<a href=""https://www.baseball-reference.com/players/b/burnsge02.shtml"">George Burns</a>",CLE,32,523,488,69,164,6,231,79,24,16,24,.336,.371,.473,.844,.384,2.43
"<a href=""https://www.baseball-reference.com/players/b/burrudi01.shtml"">Dick Burrus</a>",BSN,27,652,588,82,200,5,264,87,51,8,29,.340,.396,.449,.845,.391,2.76
"<a href=""https://www.baseball-reference.com/players/b/bushgu01.shtml"">Guy Bush</a>",CHN,23,62,57,3,11,0,11,2,2,0,5,.193,.220,.193,.413,.200,0.00
"<a href=""https://www.baseball-reference.com/players/b/bushjo01.shtml"">B. Bush</a>",SLA,32,109,102,10,26,2,44,18,6,2,8,.255,.296,.431,.728,.327,0.00
"<a href=""https://www.baseball-reference.com/players/c/caldwch01.shtml"">C. Caldwell</a>",NYA,23,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/c/cantrgu01.shtml"">Guy Cantrell</a>",BRO,21,10,9,1,0,0,0,0,0,0,4,.000,.100,.000,.100,.078,-0.13
"<a href=""https://www.baseball-reference.com/players/c/careyma01.shtml"">Max Carey</a>",PIT,35,620,542,109,186,5,266,44,66,46,19,.343,.418,.491,.909,.417,0.00
"<a href=""https://www.baseball-reference.com/players/c/carlsha01.shtml"">Hal Carlson</a>",PHI,33,100,93,9,17,2,24,8,5,0,14,.183,.224,.258,.483,.227,0.00
"<a href=""https://www.baseball-reference.com/players/c/carlyro01.shtml"">Roy Carlyle</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecarlyro01"" style=""display:none;""></input><label for=""footnotecarlyro01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcarlyro01"">WS1, BOS</div></span>",24,301,277,36,90,7,137,49,16,1,29,.325,.364,.495,.859,.387,-0.03
"<a href=""https://www.baseball-reference.com/players/c/carroow01.shtml"">O. Carroll</a>",DET,22,16,16,4,6,0,7,4,0,0,1,.375,.375,.438,.812,.373,0.00
"<a href=""https://www.baseball-reference.com/players/c/cartebl01.shtml"">B. Carter</a>",NY1,22,4,4,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.12
"<a href=""https://www.baseball-reference.com/players/c/cavenik01.shtml"">Ike Caveney</a>",CIN,30,401,358,38,89,2,114,47,28,2,31,.249,.303,.318,.622,.293,0.94
"<a href=""https://www.baseball-reference.com/players/c/churrjo01.shtml"">John Churry</a>",CHN,24,6,6,1,3,0,3,1,0,0,0,.500,.500,.500,1.000,.468,0.08
"<a href=""https://www.baseball-reference.com/players/c/clancbu01.shtml"">Bud Clancy</a>",CHA,24,4,3,0,0,0,0,0,1,0,0,.000,.250,.000,.250,.188,-0.04
"<a href=""https://www.baseball-reference.com/players/c/clouged01.shtml"">Ed Clough</a>",SLN,18,4,4,0,1,0,1,0,0,0,0,.250,.250,.250,.500,.234,0.00
"<a href=""https://www.baseball-reference.com/players/c/cobbty01.shtml"">Ty Cobb</a>",DET,38,490,415,97,157,12,248,102,65,13,12,.378,.468,.598,1.066,.478,5.61
"<a href=""https://www.baseball-reference.com/players/c/cochrmi01.shtml"">M. Cochrane</a>",PHA,22,474,420,69,139,6,188,55,44,7,19,.331,.397,.448,.845,.391,1.80
"<a href=""https://www.baseball-reference.com/players/c/colebe01.shtml"">Bert Cole</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecolebe01"" style=""display:none;""></input><label for=""footnotecolebe01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcolebe01"">DET, CLE</div></span>",28,28,24,3,5,0,5,1,4,0,4,.208,.321,.208,.530,.274,0.05
"<a href=""https://www.baseball-reference.com/players/c/collied01.shtml"">E. Collins</a>",CHA,38,533,425,80,147,3,188,80,87,19,8,.346,.461,.442,.904,.428,5.12
"<a href=""https://www.baseball-reference.com/players/c/colliri01.shtml"">Rip Collins</a>",DET,29,45,42,0,5,0,5,3,1,0,15,.119,.140,.119,.259,.126,-0.44
"<a href=""https://www.baseball-reference.com/players/c/collish01.shtml"">S. Collins</a>",BOS,39,3,3,1,1,0,1,1,0,0,0,.333,.333,.333,.667,.312,0.00
"<a href=""https://www.baseball-reference.com/players/c/combsea01.shtml"">Earle Combs</a>",NYA,26,673,593,117,203,3,274,61,65,12,43,.342,.411,.462,.873,.403,3.97
"<a href=""https://www.baseball-reference.com/players/c/connasa01.shtml"">S. Connally</a>",CHA,26,34,28,4,7,0,10,3,2,0,3,.250,.300,.357,.657,.303,0.19
"<a href=""https://www.baseball-reference.com/players/c/connobu01.shtml"">Bud Connolly</a>",BOS,24,132,107,12,28,0,37,21,23,0,9,.262,.392,.346,.738,.359,0.36
"<a href=""https://www.baseball-reference.com/players/c/cooneji02.shtml"">Jimmy Cooney</a>",SLN,30,202,187,27,51,0,66,18,4,1,5,.273,.292,.353,.645,.296,0.05
"<a href=""https://www.baseball-reference.com/players/c/coonejo01.shtml"">J. Cooney</a>",BSN,24,112,103,17,33,0,40,13,3,1,6,.320,.346,.388,.734,.341,0.87
"<a href=""https://www.baseball-reference.com/players/c/coopewi01.shtml"">W. Cooper</a>",CHN,33,85,82,12,17,2,27,10,1,0,4,.207,.226,.329,.555,.250,0.05
"<a href=""https://www.baseball-reference.com/players/c/corgach01.shtml"">Chuck Corgan</a>",BRO,22,51,47,4,8,0,11,0,3,0,9,.170,.220,.234,.454,.216,-0.36
"<a href=""https://www.baseball-reference.com/players/c/couchjo01.shtml"">Johnny Couch</a>",PHI,34,32,31,1,5,1,8,2,0,0,6,.161,.161,.258,.419,.186,-0.16
"<a href=""https://www.baseball-reference.com/players/c/covelst01.shtml"">S. Coveleski</a>",WS1,35,94,81,3,9,0,9,7,1,0,25,.111,.133,.111,.244,.120,-1.04
"<a href=""https://www.baseball-reference.com/players/c/coxdi01.shtml"">Dick Cox</a>",BRO,29,477,434,68,143,7,207,64,37,4,29,.329,.382,.477,.859,.391,1.96
"<a href=""https://www.baseball-reference.com/players/c/critzhu01.shtml"">Hughie Critz</a>",CIN,24,597,541,74,150,2,186,51,34,13,17,.277,.321,.344,.665,.311,1.98
"<a href=""https://www.baseball-reference.com/players/c/crousbu01.shtml"">Buck Crouse</a>",CHA,28,145,131,18,46,2,59,25,12,1,4,.351,.410,.450,.860,.400,1.36
"<a href=""https://www.baseball-reference.com/players/c/crumpro01.shtml"">Roy Crumpler</a>",PHI,28,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/c/cullobu01.shtml"">Bud Culloton</a>",PIT,29,4,3,0,0,0,0,0,0,0,3,.000,.000,.000,.000,.000,-0.09
"<a href=""https://www.baseball-reference.com/players/c/cuyleki01.shtml"">Kiki Cuyler</a>",PIT,26,700,617,144,220,18,369,102,58,41,56,.357,.423,.598,1.021,.454,6.76
"<a href=""https://www.baseball-reference.com/players/c/cvengmi01.shtml"">M. Cvengros</a>",CHA,24,40,33,6,5,0,6,1,4,0,4,.152,.243,.182,.425,.217,-0.09
"<a href=""https://www.baseball-reference.com/players/d/danfoda01.shtml"">D. Danforth</a>",SLA,35,56,46,3,8,0,8,2,4,0,8,.174,.255,.174,.429,.221,-0.13
"<a href=""https://www.baseball-reference.com/players/d/daussho01.shtml"">Hooks Dauss</a>",DET,35,91,81,10,15,1,23,12,10,0,18,.185,.275,.284,.559,.268,0.18
"<a href=""https://www.baseball-reference.com/players/d/daviech01.shtml"">Chick Davies</a>",NY1,33,6,6,1,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.13
"<a href=""https://www.baseball-reference.com/players/d/davisdi01.shtml"">Dixie Davis</a>",SLA,34,71,64,4,11,0,11,3,2,0,4,.172,.197,.172,.369,.179,-0.37
"<a href=""https://www.baseball-reference.com/players/d/davisik01.shtml"">Ike Davis</a>",CHA,30,680,562,105,135,0,184,61,71,19,58,.240,.333,.327,.660,.316,0.88
"<a href=""https://www.baseball-reference.com/players/d/daype01.shtml"">P. Day</a>",SLN,25,13,13,1,2,0,2,0,0,0,5,.154,.154,.154,.308,.144,-0.11
"<a href=""https://www.baseball-reference.com/players/d/deanwa01.shtml"">Wayland Dean</a>",NY1,23,54,51,7,12,1,19,7,3,0,12,.235,.278,.373,.650,.296,0.00
"<a href=""https://www.baseball-reference.com/players/d/deberha01.shtml"">Hank DeBerry</a>",BRO,30,218,193,26,50,2,66,24,16,2,8,.259,.322,.342,.664,.313,0.21
"<a href=""https://www.baseball-reference.com/players/d/decatar01.shtml"">Art Decatur</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedecatar01"" style=""display:none;""></input><label for=""footnotedecatar01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdecatar01"">BRO, PHI</div></span>",31,47,41,1,2,0,2,0,2,1,16,.049,.093,.049,.142,.078,-0.68
"<a href=""https://www.baseball-reference.com/players/d/devinmi01.shtml"">M. Devine</a>",NY1,33,35,33,6,9,0,12,4,2,0,3,.273,.314,.364,.678,.314,-0.06
"<a href=""https://www.baseball-reference.com/players/d/dickele01.shtml"">L. Dickerman</a>",SLN,28,47,44,1,5,0,8,2,0,0,12,.114,.114,.182,.295,.130,-0.45
"<a href=""https://www.baseball-reference.com/players/d/dixonle01.shtml"">Leo Dixon</a>",SLA,30,239,205,27,46,1,62,19,24,3,42,.224,.318,.302,.620,.300,0.23
"<a href=""https://www.baseball-reference.com/players/d/donohpe01.shtml"">Pete Donohue</a>",CIN,24,121,109,13,32,1,40,12,4,0,9,.294,.325,.367,.692,.321,0.00
"<a href=""https://www.baseball-reference.com/players/d/douglas01.shtml"">A. Douglass</a>",CIN,27,18,17,1,3,0,3,1,1,0,3,.176,.222,.176,.399,.198,-0.26
"<a href=""https://www.baseball-reference.com/players/d/douthta01.shtml"">T. Douthit</a>",SLN,24,80,73,13,20,1,28,8,2,0,6,.274,.312,.384,.695,.320,0.00
"<a href=""https://www.baseball-reference.com/players/d/doyleje01.shtml"">Jess Doyle</a>",DET,27,34,33,6,8,2,18,4,1,0,3,.242,.265,.545,.810,.348,0.31
"<a href=""https://www.baseball-reference.com/players/d/dressch01.shtml"">C. Dressen</a>",CIN,30,237,215,35,59,3,80,19,12,5,4,.274,.319,.372,.691,.320,0.60
"<a href=""https://www.baseball-reference.com/players/d/duganjo01.shtml"">Joe Dugan</a>",NYA,28,441,404,50,118,0,145,31,19,2,20,.292,.330,.359,.689,.322,1.06
"<a href=""https://www.baseball-reference.com/players/d/durnige01.shtml"">G. Durning</a>",PHI,27,16,14,3,5,0,5,1,2,0,1,.357,.438,.357,.795,.386,0.15
"<a href=""https://www.baseball-reference.com/players/d/durocle01.shtml"">Leo Durocher</a>",NYA,19,1,1,1,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/d/dyered01.shtml"">Eddie Dyer</a>",SLN,25,35,31,4,3,0,4,0,3,1,1,.097,.176,.129,.306,.159,-0.24
"<a href=""https://www.baseball-reference.com/players/d/dykesji01.shtml"">Jimmy Dykes</a>",PHA,28,533,465,93,150,5,219,55,46,3,49,.323,.393,.471,.864,.396,3.50
"<a href=""https://www.baseball-reference.com/players/e/edwarji01.shtml"">J. Edwards</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteedwarji01"" style=""display:none;""></input><label for=""footnoteedwarji01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivedwarji01"">CLE, CHA</div></span>",30,26,26,0,4,0,4,2,0,0,6,.154,.154,.154,.308,.144,-0.11
"<a href=""https://www.baseball-reference.com/players/e/ehmkeho01.shtml"">Howard Ehmke</a>",BOS,31,98,88,6,13,0,15,5,4,0,11,.148,.185,.170,.355,.173,-0.56
"<a href=""https://www.baseball-reference.com/players/e/ehrharu01.shtml"">R. Ehrhardt</a>",BRO,30,78,71,6,15,1,21,7,5,0,17,.211,.263,.296,.559,.263,0.14
"<a href=""https://www.baseball-reference.com/players/e/eichrik01.shtml"">Ike Eichrodt</a>",CLE,22,55,52,4,12,0,17,4,2,0,7,.231,.259,.327,.586,.268,-0.44
"<a href=""https://www.baseball-reference.com/players/e/ellioju01.shtml"">J. Elliott</a>",BRO,24,4,4,0,0,0,0,0,0,0,3,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/e/elshro01.shtml"">Roy Elsh</a>",CHA,34,54,48,6,9,0,10,4,5,2,7,.188,.264,.208,.472,.237,-0.36
"<a href=""https://www.baseball-reference.com/players/e/ensje01.shtml"">Jewel Ens</a>",PIT,35,6,5,2,1,1,4,2,0,0,1,.200,.200,.800,1.000,.405,0.03
"<a href=""https://www.baseball-reference.com/players/e/evansjo01.shtml"">Joe Evans</a>",SLA,30,183,159,27,50,0,62,20,16,6,6,.314,.377,.390,.767,.361,0.58
"<a href=""https://www.baseball-reference.com/players/e/ezzelho01.shtml"">Homer Ezzell</a>",BOS,29,215,186,40,53,0,67,15,19,9,18,.285,.351,.360,.711,.335,0.08
"<a href=""https://www.baseball-reference.com/players/f/faberre01.shtml"">Red Faber</a>",CHA,36,95,77,3,8,0,9,4,10,0,24,.104,.225,.117,.342,.190,-0.39
"<a href=""https://www.baseball-reference.com/players/f/falkbi01.shtml"">Bibb Falk</a>",CHA,26,677,602,80,181,4,246,99,51,4,25,.301,.357,.409,.766,.355,1.35
"<a href=""https://www.baseball-reference.com/players/f/falkch01.shtml"">Chet Falk</a>",SLA,20,10,8,3,5,0,5,0,2,1,0,.625,.700,.625,1.325,.618,0.30
"<a href=""https://www.baseball-reference.com/players/f/farredo01.shtml"">Doc Farrell</a>",NY1,23,62,56,6,12,0,13,4,4,0,6,.214,.267,.232,.499,.243,0.00
"<a href=""https://www.baseball-reference.com/players/f/felixgu01.shtml"">Gus Felix</a>",BSN,30,507,459,60,141,2,186,66,30,5,34,.307,.356,.405,.762,.353,1.95
"<a href=""https://www.baseball-reference.com/players/f/fergual01.shtml"">A. Ferguson</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotefergual01"" style=""display:none;""></input><label for=""footnotefergual01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivfergual01"">BOS, NYA, WS1</div></span>",28,47,39,3,3,0,4,1,2,0,16,.077,.122,.103,.225,.105,0.00
"<a href=""https://www.baseball-reference.com/players/f/fewstch01.shtml"">C. Fewster</a>",CLE,29,343,294,39,73,1,94,38,36,6,25,.248,.330,.320,.650,.312,-1.30
"<a href=""https://www.baseball-reference.com/players/f/fillida01.shtml"">D. Fillingim</a>",PHI,31,5,3,2,0,0,0,0,2,0,0,.000,.400,.000,.400,.300,0.02
"<a href=""https://www.baseball-reference.com/players/f/fitzsfr01.shtml"">F. Fitzsimmons</a>",NY1,23,31,29,3,9,0,10,4,0,0,4,.310,.333,.345,.678,.319,0.00
"<a href=""https://www.baseball-reference.com/players/f/flackma01.shtml"">Max Flack</a>",SLN,35,266,241,23,60,0,83,28,21,5,9,.249,.309,.344,.654,.305,-0.75
"<a href=""https://www.baseball-reference.com/players/f/flagsir01.shtml"">I. Flagstead</a>",BOS,31,654,572,84,160,6,220,61,63,5,30,.280,.356,.385,.741,.348,1.74
"<a href=""https://www.baseball-reference.com/players/f/fonsele01.shtml"">Lew Fonseca</a>",PHI,26,506,467,78,149,7,210,60,21,6,42,.319,.352,.450,.802,.365,0.00
"<a href=""https://www.baseball-reference.com/players/f/fordho01.shtml"">Hod Ford</a>",BRO,27,247,216,32,59,1,73,15,26,0,15,.273,.357,.338,.695,.333,0.00
"<a href=""https://www.baseball-reference.com/players/f/fothebo01.shtml"">B. Fothergill</a>",DET,27,223,204,38,72,2,92,28,6,3,3,.353,.377,.451,.828,.381,0.00
"<a href=""https://www.baseball-reference.com/players/f/fournja01.shtml"">J. Fournier</a>",BRO,35,649,545,99,191,22,310,130,86,4,39,.350,.446,.569,1.015,.457,5.50
"<a href=""https://www.baseball-reference.com/players/f/fowlebo01.shtml"">Boob Fowler</a>",CIN,24,5,5,0,2,0,3,2,0,0,1,.400,.400,.600,1.000,.446,0.04
"<a href=""https://www.baseball-reference.com/players/f/foxxji01.shtml"">Jimmie Foxx</a>",PHA,17,9,9,2,6,0,7,0,0,0,1,.667,.667,.778,1.444,.664,0.23
"<a href=""https://www.baseball-reference.com/players/f/francra01.shtml"">Ray Francis</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotefrancra01"" style=""display:none;""></input><label for=""footnotefrancra01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivfrancra01"">NYA, BOS</div></span>",32,10,8,0,1,0,1,0,2,0,3,.125,.300,.125,.425,.244,0.00
"<a href=""https://www.baseball-reference.com/players/f/freezja01.shtml"">Jake Freeze</a>",CHA,25,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
