Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/a/arroylu01.shtml"">Luis Arroyo</a>",SLN,28,61,56,2,13,1,16,6,0,0,13,0.23214285714285715,0.22807017543859648,0.2857142857142857,0.5137844611528821,0,0.08
"<a href=""https://www.baseball-reference.com/players/a/ashburi01.shtml"">Richie Ashburn</a>",PHI,28,644,533,91,180,3,239,42,105,12,36,0.33771106941838647,0.4485981308411215,0.44840525328330205,0.8970033841244236,0,6.29
"<a href=""https://www.baseball-reference.com/players/a/astrojo01.shtml"">Joe Astroth</a>",KC1,32,338,274,29,69,5,90,23,47,2,33,0.2518248175182482,0.3719512195121951,0.3284671532846715,0.7004183727968667,0,0.88
"<a href=""https://www.baseball-reference.com/players/a/atwelto01.shtml"">Toby Atwell</a>",PIT,31,253,207,21,44,1,55,18,40,0,16,0.21256038647342995,0.3373015873015873,0.26570048309178745,0.6030020703933747,0,0
"<a href=""https://www.baseball-reference.com/players/a/avilabo01.shtml"">Bobby Avila</a>",CLE,31,643,537,83,146,13,215,61,82,1,47,0.2718808193668529,0.368,0.40037243947858475,0.7683724394785847,0,2.33
"<a href=""https://www.baseball-reference.com/players/b/baileed01.shtml"">Ed Bailey</a>",CIN,24,46,39,3,8,1,14,4,4,0,10,0.20512820512820512,0.32608695652173914,0.358974358974359,0.6850613154960981,0,0
"<a href=""https://www.baseball-reference.com/players/b/bakerfl01.shtml"">Floyd Baker</a>",PHI,38,8,8,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,-0.23
"<a href=""https://www.baseball-reference.com/players/b/bakerge02.shtml"">Gene Baker</a>",CHN,30,681,609,82,163,11,239,52,49,9,57,0.2676518883415435,0.32277526395173456,0.3924466338259442,0.7152218977776788,0,2.75
"<a href=""https://www.baseball-reference.com/players/b/bankser01.shtml"">Ernie Banks</a>",CHN,24,646,596,98,176,44,355,117,45,9,72,0.2953020134228188,0.34520123839009287,0.5956375838926175,0.9408388222827103,0,8.16
"<a href=""https://www.baseball-reference.com/players/b/batteea01.shtml"">Earl Battey</a>",CHA,20,9,7,1,2,0,2,0,1,0,1,0.2857142857142857,0.4444444444444444,0.2857142857142857,0.7301587301587301,0,0.19
"<a href=""https://www.baseball-reference.com/players/b/battsma01.shtml"">Matt Batts</a>",CIN,33,78,71,4,18,0,24,13,4,0,11,0.2535211267605634,0.2857142857142857,0.3380281690140845,0.6237424547283702,0,-0.31
"<a href=""https://www.baseball-reference.com/players/b/bauerha01.shtml"">Hank Bauer</a>",NYA,32,563,492,97,137,20,227,53,56,8,65,0.2784552845528455,0.3595706618962433,0.4613821138211382,0.8209527757173816,0,5.34
"<a href=""https://www.baseball-reference.com/players/b/baumafr01.shtml"">Frank Baumann</a>",BOS,21,13,13,1,3,0,3,1,0,0,3,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.46153846153846156,0,0.04
"<a href=""https://www.baseball-reference.com/players/b/baumhfr01.shtml"">Frank Baumholtz</a>",CHN,36,309,280,23,81,1,106,27,16,0,24,0.2892857142857143,0.32450331125827814,0.37857142857142856,0.7030747398297067,0,-0.12
"<a href=""https://www.baseball-reference.com/players/b/becquju01.shtml"">Julio Becquer</a>",WS1,23,14,14,1,3,0,3,1,0,0,1,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.42857142857142855,0,-0.12
"<a href=""https://www.baseball-reference.com/players/b/belarwa01.shtml"">Wayne Belardi</a>",DET,24,3,3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,-0.08
"<a href=""https://www.baseball-reference.com/players/b/bellgu01.shtml"">Gus Bell</a>",CIN,26,672,610,88,188,27,311,104,54,4,57,0.3081967213114754,0.3611940298507463,0.5098360655737705,0.8710300954245167,0,0
"<a href=""https://www.baseball-reference.com/players/b/berbelo01.shtml"">Lou Berberet</a>",NYA,25,6,5,1,2,0,2,2,1,0,0,0.4,0.5,0.4,0.9,0,0
"<a href=""https://www.baseball-reference.com/players/b/berrayo01.shtml"">Yogi Berra</a>",NYA,30,615,541,84,147,27,254,108,60,1,20,0.27171903881700554,0.34910277324632955,0.46950092421441775,0.8186036974607473,0,4.48
"<a href=""https://www.baseball-reference.com/players/b/bertore01.shtml"">Reno Bertoia</a>",DET,20,76,68,13,14,1,21,10,5,0,11,0.20588235294117646,0.25333333333333335,0.3088235294117647,0.5621568627450981,0,0
"<a href=""https://www.baseball-reference.com/players/b/bessedo01.shtml"">Don Bessent</a>",BRO,24,23,20,1,2,0,2,2,0,0,8,0.1,0.1,0.1,0.2,0,-0.31
"<a href=""https://www.baseball-reference.com/players/b/bevanha01.shtml"">Hal Bevan</a>",KC1,24,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,-0.09
"<a href=""https://www.baseball-reference.com/players/b/birreba01.shtml"">Babe Birrer</a>",DET,25,21,19,3,3,2,10,6,2,0,4,0.15789473684210525,0.23809523809523808,0.5263157894736842,0.7644110275689222,0,0.1
"<a href=""https://www.baseball-reference.com/players/b/bishoch01.shtml"">Charlie Bishop</a>",KC1,31,2,2,0,1,0,1,0,0,0,1,0.5,0.5,0.5,1.0,0,0.04
"<a href=""https://www.baseball-reference.com/players/b/blackbu01.shtml"">Bud Black</a>",DET,22,5,4,1,1,0,1,0,0,0,1,0.25,0.25,0.25,0.5,0,0.01
"<a href=""https://www.baseball-reference.com/players/b/blackew01.shtml"">Ewell Blackwell</a>",KC1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
"<a href=""https://www.baseball-reference.com/players/b/blackjo02.shtml"">Joe Black</a>",2,31,37,33,3,4,0,4,3,1,0,11,0.12121212121212122,0.14705882352941177,0.12121212121212122,0.268270944741533,0,-0.16
"<a href=""https://www.baseball-reference.com/players/b/blancjo01.shtml"">Johnny Blanchard</a>",NYA,22,4,3,0,0,0,0,0,1,0,0,0.0,0.25,0.0,0.25,0,0
"<a href=""https://www.baseball-reference.com/players/b/blasido01.shtml"">Don Blasingame</a>",SLN,23,23,16,4,6,0,7,0,6,1,0,0.375,0.5454545454545454,0.4375,0.9829545454545454,0,0
"<a href=""https://www.baseball-reference.com/players/b/blaylma01.shtml"">Marv Blaylock</a>",PHI,25,297,259,30,54,3,84,24,31,6,43,0.2084942084942085,0.2925170068027211,0.32432432432432434,0.6168413311270454,0,0.0
"<a href=""https://www.baseball-reference.com/players/b/bolgeji01.shtml"">Jim Bolger</a>",CHN,23,173,160,19,33,0,46,7,9,2,17,0.20625,0.2573099415204678,0.2875,0.5448099415204678,0,-0.22
"<a href=""https://www.baseball-reference.com/players/b/bollimi01.shtml"">Milt Bolling</a>",BOS,24,7,5,0,1,0,1,0,0,0,1,0.2,0.2,0.2,0.4,0,-0.18
"<a href=""https://www.baseball-reference.com/players/b/bollwdo01.shtml"">Don Bollweg</a>",KC1,34,12,9,1,1,0,1,2,3,0,2,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.4444444444444444,0,-0.11
"<a href=""https://www.baseball-reference.com/players/b/boonera01.shtml"">Ray Boone</a>",DET,31,560,500,61,142,20,238,116,50,1,49,0.284,0.34587813620071683,0.476,0.8218781362007168,0,0
"<a href=""https://www.baseball-reference.com/players/b/borkobo01.shtml"">Bob Borkowski</a>",2,29,40,37,3,5,0,6,1,2,0,8,0.13513513513513514,0.1794871794871795,0.16216216216216217,0.3416493416493417,0,-0.31
"<a href=""https://www.baseball-reference.com/players/b/bowmabo02.shtml"">Bob Bowman</a>",PHI,24,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,-0.07
"<a href=""https://www.baseball-reference.com/players/b/bowmaro01.shtml"">Roger Bowman</a>",PIT,27,3,2,0,1,0,1,0,0,0,0,0.5,0.5,0.5,1.0,0,0.06
"<a href=""https://www.baseball-reference.com/players/b/boyercl01.shtml"">Cloyd Boyer</a>",KC1,27,32,29,2,2,0,2,0,2,0,11,0.06896551724137931,0.12903225806451613,0.06896551724137931,0.19799777530589543,0,-0.33
"<a href=""https://www.baseball-reference.com/players/b/boyercl02.shtml"">Clete Boyer</a>",KC1,18,82,79,3,19,0,20,6,3,0,17,0.24050632911392406,0.2682926829268293,0.25316455696202533,0.5214572398888546,0,-0.6
"<a href=""https://www.baseball-reference.com/players/b/boyerke01.shtml"">Ken Boyer</a>",SLN,24,574,530,78,140,18,225,62,37,22,67,0.2641509433962264,0.3106457242582897,0.42452830188679247,0.7351740261450821,0,0
"<a href=""https://www.baseball-reference.com/players/b/breweto01.shtml"">Tom Brewer</a>",BOS,23,80,73,9,11,0,12,3,3,0,16,0.1506849315068493,0.19480519480519481,0.1643835616438356,0.3591887564490304,0,0.08
"<a href=""https://www.baseball-reference.com/players/b/brideji01.shtml"">Jim Brideweser</a>",CHA,28,63,58,6,12,0,19,4,3,0,7,0.20689655172413793,0.2459016393442623,0.3275862068965517,0.573487846240814,0,-0.05
"<a href=""https://www.baseball-reference.com/players/b/bridgro01.shtml"">Rocky Bridges</a>",CIN,27,190,168,20,48,1,55,18,15,1,19,0.2857142857142857,0.34054054054054056,0.3273809523809524,0.6679214929214929,0,0
"<a href=""https://www.baseball-reference.com/players/b/brododi01.shtml"">Dick Brodowski</a>",BOS,22,10,10,3,5,1,9,2,0,0,2,0.5,0.5,0.9,1.4,0,0.32
"<a href=""https://www.baseball-reference.com/players/b/brovijo01.shtml"">Joe Brovia</a>",CIN,33,20,18,0,2,0,2,4,1,0,6,0.1111111111111111,0.15,0.1111111111111111,0.26111111111111107,0,-0.21
"<a href=""https://www.baseball-reference.com/players/b/brownha01.shtml"">Hal Brown</a>",2,30,19,17,5,1,0,1,1,2,0,5,0.058823529411764705,0.15789473684210525,0.058823529411764705,0.21671826625386997,0,0.06
"<a href=""https://www.baseball-reference.com/players/b/brutobi01.shtml"">Bill Bruton</a>",ML1,29,685,636,106,175,9,256,47,43,25,72,0.2751572327044025,0.32503660322108346,0.4025157232704403,0.7275523264915238,0,2.45
"<a href=""https://www.baseball-reference.com/players/b/buhlbo01.shtml"">Bob Buhl</a>",ML1,26,67,57,2,6,0,6,0,3,0,24,0.10526315789473684,0.15,0.10526315789473684,0.25526315789473686,0,0
"<a href=""https://www.baseball-reference.com/players/b/bunniji01.shtml"">Jim Bunning</a>",DET,23,17,15,0,3,0,3,0,0,0,5,0.2,0.2,0.2,0.4,0,0
"<a href=""https://www.baseball-reference.com/players/b/burbrne01.shtml"">Nelson Burbrink</a>",SLN,33,187,170,11,47,0,57,15,14,1,13,0.27647058823529413,0.3333333333333333,0.3352941176470588,0.6686274509803921,0,0.21
"<a href=""https://www.baseball-reference.com/players/b/burdele01.shtml"">Lew Burdette</a>",ML1,28,92,86,10,20,0,25,7,3,0,20,0.23255813953488372,0.25842696629213485,0.29069767441860467,0.5491246407107395,0,0
"<a href=""https://www.baseball-reference.com/players/b/burgesm01.shtml"">Smoky Burgess</a>",2,28,501,442,71,133,21,219,78,50,1,36,0.3009049773755656,0.3687374749498998,0.49547511312217196,0.8642125880720717,0,0
"<a href=""https://www.baseball-reference.com/players/b/burnspe01.shtml"">Pete Burnside</a>",NY1,24,6,5,1,1,0,1,0,1,0,1,0.2,0.3333333333333333,0.2,0.5333333333333333,0,0.02
"<a href=""https://www.baseball-reference.com/players/b/burtsmo01.shtml"">Moe Burtschy</a>",KC1,33,3,3,1,1,0,1,1,0,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.13
"<a href=""https://www.baseball-reference.com/players/b/busbyji01.shtml"">Jim Busby</a>",2,28,578,528,61,126,7,178,41,38,12,59,0.23863636363636365,0.2887323943661972,0.3371212121212121,0.6258536064874093,0,0
"<a href=""https://www.baseball-reference.com/players/b/byrdha01.shtml"">Harry Byrd</a>",2,30,56,49,2,5,0,5,1,1,1,13,0.10204081632653061,0.12,0.10204081632653061,0.2220408163265306,0,-0.21000000000000002
"<a href=""https://www.baseball-reference.com/players/b/byrneto01.shtml"">Tommy Byrne</a>",NYA,35,89,78,6,16,1,22,6,8,0,15,0.20512820512820512,0.2727272727272727,0.28205128205128205,0.5547785547785548,0,0.18
"<a href=""https://www.baseball-reference.com/players/c/camparo01.shtml"">Roy Campanella</a>",BRO,33,522,446,81,142,32,260,107,56,2,41,0.3183856502242152,0.3945841392649903,0.5829596412556054,0.9775437805205958,0,5.23
"<a href=""https://www.baseball-reference.com/players/c/careyan01.shtml"">Andy Carey</a>",NYA,23,570,510,73,131,7,193,47,44,3,51,0.2568627450980392,0.31316725978647686,0.3784313725490196,0.6915986323354965,0,0
"<a href=""https://www.baseball-reference.com/players/c/carrach01.shtml"">Chico Carrasquel</a>",CHA,29,598,523,83,134,11,182,52,61,1,59,0.25621414913957935,0.335016835016835,0.3479923518164436,0.6830091868332786,0,3.48
"<a href=""https://www.baseball-reference.com/players/c/carroto01.shtml"">Tom Carroll</a>",NYA,18,6,6,3,2,0,2,0,0,0,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,-0.07
"<a href=""https://www.baseball-reference.com/players/c/castlfo01.shtml"">Foster Castleman</a>",NY1,24,31,28,3,6,2,13,4,2,0,4,0.21428571428571427,0.26666666666666666,0.4642857142857143,0.730952380952381,0,0.16
"<a href=""https://www.baseball-reference.com/players/c/causewa01.shtml"">Wayne Causey</a>",BAL,18,196,175,14,34,1,41,9,17,0,25,0.19428571428571428,0.2694300518134715,0.2342857142857143,0.5037157660991858,0,0
"<a href=""https://www.baseball-reference.com/players/c/cavarph01.shtml"">Phil Cavarretta</a>",CHA,38,4,4,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,-0.13
"<a href=""https://www.baseball-reference.com/players/c/ceccaar01.shtml"">Art Ceccarelli</a>",KC1,25,42,38,1,3,0,3,0,1,0,17,0.07894736842105263,0.10256410256410256,0.07894736842105263,0.1815114709851552,0,-0.38
"<a href=""https://www.baseball-reference.com/players/c/cervbo01.shtml"">Bob Cerv</a>",NYA,30,96,85,17,29,3,46,22,7,4,16,0.3411764705882353,0.4105263157894737,0.5411764705882353,0.951702786377709,0,0
"<a href=""https://www.baseball-reference.com/players/c/chakabo01.shtml"">Bob Chakales</a>",2,27,10,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/c/chitiha01.shtml"">Harry Chiti</a>",CHN,22,372,338,24,78,11,119,41,25,0,68,0.23076923076923078,0.28184281842818426,0.3520710059171598,0.633913824345344,0,0
"<a href=""https://www.baseball-reference.com/players/c/churcbu01.shtml"">Bubba Church</a>",CHN,30,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,-0.02
"<a href=""https://www.baseball-reference.com/players/c/clarkme01.shtml"">Mel Clark</a>",PHI,30,35,32,3,5,0,8,1,3,0,4,0.15625,0.22857142857142856,0.25,0.47857142857142854,0,0.04
"<a href=""https://www.baseball-reference.com/players/c/clarkwe01.shtml"">Webbo Clarke</a>",WS1,27,6,6,0,1,0,1,3,0,0,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0,-0.03
"<a href=""https://www.baseball-reference.com/players/c/clemero01.shtml"">Roberto Clemente</a>",PIT,20,501,474,48,121,5,181,47,18,2,60,0.2552742616033755,0.2837022132796781,0.3818565400843882,0.6655587533640663,0,-0.34
"<a href=""https://www.baseball-reference.com/players/c/coangi01.shtml"">Gil Coan</a>",3,33,176,160,18,36,1,48,12,13,4,21,0.225,0.28735632183908044,0.3,0.5873563218390805,0,-1.26
"<a href=""https://www.baseball-reference.com/players/c/cohenhy01.shtml"">Hy Cohen</a>",CHN,24,4,3,0,0,0,0,0,1,0,1,0.0,0.25,0.0,0.25,0,-0.01
"<a href=""https://www.baseball-reference.com/players/c/colavro01.shtml"">Rocky Colavito</a>",CLE,21,9,9,3,4,0,6,0,0,0,2,0.4444444444444444,0.4444444444444444,0.6666666666666666,1.1111111111111112,0,0
"<a href=""https://www.baseball-reference.com/players/c/coleda01.shtml"">Dave Cole</a>",PHI,24,5,5,0,1,0,1,0,0,0,3,0.2,0.2,0.2,0.4,0,-0.02
"<a href=""https://www.baseball-reference.com/players/c/coledi01.shtml"">Dick Cole</a>",PIT,29,260,239,16,54,0,68,21,18,0,22,0.22594142259414227,0.2846153846153846,0.28451882845188287,0.5691342130672674,0,-0.66
"<a href=""https://www.baseball-reference.com/players/c/colemje01.shtml"">Jerry Coleman</a>",NYA,30,112,96,12,22,0,27,8,11,0,11,0.22916666666666666,0.3211009174311927,0.28125,0.6023509174311927,0,-0.19
"<a href=""https://www.baseball-reference.com/players/c/colemjo04.shtml"">Joe Coleman</a>",2,32,8,7,2,5,0,6,1,0,0,0,0.7142857142857143,0.7142857142857143,0.8571428571428571,1.5714285714285714,0,0.3
"<a href=""https://www.baseball-reference.com/players/c/colemri01.shtml"">Rip Coleman</a>",NYA,23,13,10,2,2,0,2,0,2,0,7,0.2,0.3333333333333333,0.2,0.5333333333333333,0,0
"<a href=""https://www.baseball-reference.com/players/c/collijo01.shtml"">Joe Collins</a>",NYA,32,330,278,40,65,13,115,45,44,0,32,0.23381294964028776,0.3394495412844037,0.4136690647482014,0.7531186060326052,0,1.13
"<a href=""https://www.baseball-reference.com/players/c/colluja01.shtml"">Jackie Collum</a>",CIN,28,51,40,8,10,0,12,5,5,0,3,0.25,0.34782608695652173,0.3,0.6478260869565218,0,0
"<a href=""https://www.baseball-reference.com/players/c/commaji01.shtml"">Jim Command</a>",PHI,26,5,5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,-0.13
"<a href=""https://www.baseball-reference.com/players/c/conlege01.shtml"">Gene Conley</a>",ML1,24,62,54,2,11,0,12,4,0,0,12,0.2037037037037037,0.2037037037037037,0.2222222222222222,0.42592592592592593,0,0.02
"<a href=""https://www.baseball-reference.com/players/c/consobi01.shtml"">Billy Consolo</a>",BOS,20,23,18,4,4,0,4,0,5,0,4,0.2222222222222222,0.391304347826087,0.2222222222222222,0.6135265700483092,0,0
"<a href=""https://www.baseball-reference.com/players/c/consusa01.shtml"">Sandy Consuegra</a>",CHA,34,33,29,1,3,0,3,1,1,0,8,0.10344827586206896,0.13333333333333333,0.10344827586206896,0.2367816091954023,0,0
"<a href=""https://www.baseball-reference.com/players/c/coopewa01.shtml"">Walker Cooper</a>",CHN,40,119,111,11,31,7,62,15,6,0,19,0.27927927927927926,0.3220338983050847,0.5585585585585585,0.8805924568636432,0,0.74
"<a href=""https://www.baseball-reference.com/players/c/corwial01.shtml"">Al Corwin</a>",NY1,28,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,-0.06
"<a href=""https://www.baseball-reference.com/players/c/courtcl01.shtml"">Clint Courtney</a>",2,28,309,275,33,85,3,113,40,26,0,9,0.3090909090909091,0.3660130718954248,0.4109090909090909,0.7769221628045158,0,0
"<a href=""https://www.baseball-reference.com/players/c/coxbi02.shtml"">Billy Cox</a>",BAL,35,213,194,25,41,3,61,14,17,1,16,0.211340206185567,0.27488151658767773,0.31443298969072164,0.5893145062783993,0,0.53
"<a href=""https://www.baseball-reference.com/players/c/coxgl01.shtml"">Glenn Cox</a>",KC1,24,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,-0.02
"<a href=""https://www.baseball-reference.com/players/c/craddwa01.shtml"">Walt Craddock</a>",KC1,23,5,5,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,-0.08
"<a href=""https://www.baseball-reference.com/players/c/craigro01.shtml"">Roger Craig</a>",BRO,25,28,26,2,2,0,2,0,1,0,10,0.07692307692307693,0.1111111111111111,0.07692307692307693,0.18803418803418803,0,-0.31
"<a href=""https://www.baseball-reference.com/players/c/crandde01.shtml"">Del Crandall</a>",ML1,25,494,440,61,104,26,201,62,40,2,56,0.23636363636363636,0.29918032786885246,0.45681818181818185,0.7559985096870343,0,2.6
"<a href=""https://www.baseball-reference.com/players/c/cristle01.shtml"">Leo Cristante</a>",DET,28,7,7,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0,-0.13
"<a href=""https://www.baseball-reference.com/players/c/cronera01.shtml"">Ray Crone</a>",ML1,23,50,44,4,7,0,7,1,3,0,9,0.1590909090909091,0.2127659574468085,0.1590909090909091,0.3718568665377176,0,-0.19
"<a href=""https://www.baseball-reference.com/players/c/crowege01.shtml"">George Crowe</a>",ML1,34,354,303,41,85,15,150,55,45,1,44,0.28052805280528054,0.3742857142857143,0.49504950495049505,0.8693352192362094,0,1.81
"<a href=""https://www.baseball-reference.com/players/d/dagrean01.shtml"">Angelo Dagres</a>",BAL,20,19,15,5,4,0,4,3,1,0,2,0.26666666666666666,0.2777777777777778,0.26666666666666666,0.5444444444444445,0,-0.23
"<a href=""https://www.baseball-reference.com/players/d/daleybu01.shtml"">Bud Daley</a>",CLE,22,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,-0.05
"<a href=""https://www.baseball-reference.com/players/d/daleype01.shtml"">Pete Daley</a>",BOS,25,53,50,4,11,0,15,5,3,0,6,0.22,0.2641509433962264,0.3,0.5641509433962264,0,-0.24
"<a href=""https://www.baseball-reference.com/players/d/darkal01.shtml"">Al Dark</a>",NY1,33,508,475,77,134,9,187,45,22,2,32,0.28210526315789475,0.3194444444444444,0.3936842105263158,0.7131286549707603,0,0
"<a href=""https://www.baseball-reference.com/players/d/davisji01.shtml"">Jim Davis</a>",CHN,30,43,37,1,1,0,1,1,3,0,21,0.02702702702702703,0.1,0.02702702702702703,0.12702702702702703,0,0
"<a href=""https://www.baseball-reference.com/players/d/delisju01.shtml"">Juan Delis</a>",WS1,27,139,132,12,25,0,30,11,3,1,15,0.1893939393939394,0.21897810218978103,0.22727272727272727,0.44625082946250827,0,-1.5
"<a href=""https://www.baseball-reference.com/players/d/delocik01.shtml"">Ike Delock</a>",BOS,25,56,49,5,7,0,8,1,5,0,15,0.14285714285714285,0.2222222222222222,0.16326530612244897,0.38548752834467115,0,0
"<a href=""https://www.baseball-reference.com/players/d/delsiji01.shtml"">Jim Delsing</a>",DET,29,409,356,49,85,10,134,60,48,2,40,0.23876404494382023,0.3276283618581907,0.37640449438202245,0.7040328562402132,0,0
"<a href=""https://www.baseball-reference.com/players/d/demaejo01.shtml"">Joe DeMaestri</a>",KC1,26,486,457,42,114,6,148,37,20,3,47,0.24945295404814005,0.2842323651452282,0.3238512035010941,0.6080835686463223,0,-0.85
"<a href=""https://www.baseball-reference.com/players/d/dentesa01.shtml"">Sam Dente</a>",CLE,33,121,105,10,27,0,31,10,12,0,8,0.2571428571428571,0.3305084745762712,0.29523809523809524,0.6257465698143665,0,-0.05
"<a href=""https://www.baseball-reference.com/players/d/dicksmu01.shtml"">Murry Dickson</a>",PHI,38,85,82,6,18,1,23,3,0,0,9,0.21951219512195122,0.21951219512195122,0.2804878048780488,0.5,0,0.15
"<a href=""https://www.baseball-reference.com/players/d/dierich01.shtml"">Chuck Diering</a>",BAL,32,432,371,38,95,3,124,31,57,5,45,0.2560646900269542,0.35514018691588783,0.33423180592991913,0.689371992845807,0,1.07
"<a href=""https://www.baseball-reference.com/players/d/ditmaar01.shtml"">Art Ditmar</a>",KC1,26,67,62,3,13,0,13,6,1,0,9,0.20967741935483872,0.2222222222222222,0.20967741935483872,0.43189964157706096,0,0
"<a href=""https://www.baseball-reference.com/players/d/dittmja01.shtml"">Jack Dittmer</a>",ML1,27,77,72,4,9,1,15,4,4,0,15,0.125,0.17105263157894737,0.20833333333333334,0.3793859649122807,0,-0.95
"<a href=""https://www.baseball-reference.com/players/d/dobyla01.shtml"">Larry Doby</a>",CLE,31,560,491,91,143,26,248,75,61,2,100,0.29124236252545826,0.36917562724014336,0.505091649694501,0.8742672769346445,0,0
"<a href=""https://www.baseball-reference.com/players/d/donosli01.shtml"">Lino Donoso</a>",PIT,32,30,27,2,5,0,5,1,0,0,8,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.37037037037037035,0,-0.12
"<a href=""https://www.baseball-reference.com/players/d/donovdi01.shtml"">Dick Donovan</a>",CHA,27,89,76,10,17,1,20,5,9,0,26,0.2236842105263158,0.32954545454545453,0.2631578947368421,0.5927033492822966,0,0.54
"<a href=""https://www.baseball-reference.com/players/d/dorisha01.shtml"">Fritz Dorish</a>",2,33,14,13,0,1,0,1,0,0,0,3,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0,0.02
