Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/broutda01.shtml"">D. Brouthers</a>",BFN,25,441,425,85,159,3,243,97,16,0,17,.374,.397,.572,.969,.426,5.79
"<a href=""https://www.baseball-reference.com/players/b/brownle01.shtml"">Lew Brown</a>",2,25,118,114,11,24,0,34,9,4,0,6,.211,.237,.298,.536,.224,-0.49
"<a href=""https://www.baseball-reference.com/players/b/brownpe01.shtml"">P. Browning</a>",LS2,22,381,358,95,121,4,166,0,23,0,0,.338,.378,.464,.842,.378,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownto01.shtml"">Tom Brown</a>",CL5,22,440,420,69,115,5,156,32,20,0,0,.274,.307,.371,.678,.307,0.00
"<a href=""https://www.baseball-reference.com/players/b/buffich01.shtml"">C. Buffinton</a>",BSN,22,347,341,28,81,1,98,26,6,0,24,.238,.251,.287,.538,.245,-1.49
"<a href=""https://www.baseball-reference.com/players/b/burdoja01.shtml"">Jack Burdock</a>",BSN,31,414,400,80,132,5,190,88,14,0,35,.330,.353,.475,.828,.368,0.00
"<a href=""https://www.baseball-reference.com/players/b/burkeja01.shtml"">James Burke</a>",BFN,?,5,5,0,1,0,1,1,0,0,3,.200,.200,.200,.400,.184,-0.08
"<a href=""https://www.baseball-reference.com/players/b/burnsdi01.shtml"">Dick Burns</a>",DTN,19,142,140,11,26,0,35,5,2,0,22,.186,.197,.250,.447,.202,-1.22
"<a href=""https://www.baseball-reference.com/players/b/burnsto01.shtml"">Tom Burns</a>",CHN,26,418,405,69,119,2,176,67,13,0,31,.294,.316,.435,.750,.334,2.89
"<a href=""https://www.baseball-reference.com/players/b/bushodo01.shtml"">Doc Bushong</a>",CL2,26,222,215,15,37,0,42,9,7,0,19,.172,.198,.195,.394,.184,0.09
"<a href=""https://www.baseball-reference.com/players/c/cadych01.shtml"">Charlie Cady</a>",CL2,18,12,11,0,0,0,0,0,1,0,5,.000,.083,.000,.083,.061,-0.24
"<a href=""https://www.baseball-reference.com/players/c/carpehi01.shtml"">H. Carpenter</a>",CN2,27,454,435,99,130,3,165,40,19,0,0,.299,.328,.379,.708,.321,2.79
"<a href=""https://www.baseball-reference.com/players/c/carrocl01.shtml"">C. Carroll</a>",PRO,23,242,238,37,63,1,84,20,4,0,28,.265,.277,.353,.630,.283,0.48
"<a href=""https://www.baseball-reference.com/players/c/caskied01.shtml"">Ed Caskin</a>",NY1,31,397,383,47,91,1,109,40,14,0,25,.238,.264,.285,.549,.253,0.53
"<a href=""https://www.baseball-reference.com/players/c/cassijo01.shtml"">John Cassidy</a>",PRO,?,375,366,46,87,0,113,42,9,0,38,.238,.256,.309,.565,.256,-0.03
"<a href=""https://www.baseball-reference.com/players/c/childsa01.shtml"">Sam Childs</a>",CL5,21,4,4,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.07
"<a href=""https://www.baseball-reference.com/players/c/clappjo01.shtml"">John Clapp</a>",NY1,31,78,73,6,13,0,13,5,5,0,4,.178,.231,.178,.409,.200,-0.26
"<a href=""https://www.baseball-reference.com/players/c/clintji01.shtml"">Jim Clinton</a>",BL2,32,426,399,69,125,0,157,0,27,0,0,.313,.357,.393,.750,.343,2.13
"<a href=""https://www.baseball-reference.com/players/c/colemjo01.shtml"">John Coleman</a>",PHI,20,369,354,33,83,0,111,32,15,0,39,.234,.266,.314,.579,.263,0.00
"<a href=""https://www.baseball-reference.com/players/c/comisch01.shtml"">C. Comiskey</a>",SL4,23,412,401,87,118,2,159,64,11,0,0,.294,.313,.397,.710,.318,2.59
"<a href=""https://www.baseball-reference.com/players/c/connoro01.shtml"">Roger Connor</a>",NY1,25,434,409,80,146,1,207,50,25,0,16,.357,.394,.506,.900,.401,4.91
"<a href=""https://www.baseball-reference.com/players/c/corcola01.shtml"">L. Corcoran</a>",CHN,23,269,263,40,55,0,81,25,6,0,62,.209,.227,.308,.535,.239,-1.23
"<a href=""https://www.baseball-reference.com/players/c/coreyfr01.shtml"">Fred Corey</a>",PH4,?,310,298,45,77,1,100,40,12,0,0,.258,.287,.336,.623,.283,0.18
"<a href=""https://www.baseball-reference.com/players/c/corkhpo01.shtml"">Pop Corkhill</a>",CN2,25,378,375,53,81,2,113,46,3,0,0,.216,.222,.301,.524,.233,0.00
"<a href=""https://www.baseball-reference.com/players/c/cramedi01.shtml"">E. Cramer</a>",NY1,27,7,6,0,0,0,0,0,1,0,5,.000,.143,.000,.143,.104,-0.14
"<a href=""https://www.baseball-reference.com/players/c/cranesa01.shtml"">Sam Crane</a>",NY4,29,362,349,57,82,0,100,0,13,0,0,.235,.262,.287,.549,.252,-0.56
"<a href=""https://www.baseball-reference.com/players/c/creamge01.shtml"">G. Creamer</a>",PT1,?,389,369,54,94,0,119,0,20,0,0,.255,.293,.322,.616,.282,0.61
"<a href=""https://www.baseball-reference.com/players/c/crowlbi01.shtml"">Bill Crowley</a>",2,26,141,137,19,36,0,51,21,4,0,7,.263,.284,.372,.656,.268,-0.06
"<a href=""https://www.baseball-reference.com/players/c/cushmed01.shtml"">Ed Cushman</a>",BFN,31,25,23,3,5,0,5,1,2,0,7,.217,.280,.217,.497,.242,0.00
"<a href=""https://www.baseball-reference.com/players/c/cuthbne01.shtml"">Ned Cuthbert</a>",SL4,38,75,71,3,12,0,13,3,4,0,0,.169,.213,.183,.396,.191,-0.49
"<a href=""https://www.baseball-reference.com/players/d/dailyhu01.shtml"">Hugh Daily</a>",CL2,35,152,142,18,18,0,19,5,10,0,36,.127,.184,.134,.318,.159,-1.22
"<a href=""https://www.baseball-reference.com/players/d/dalryab01.shtml"">A. Dalrymple</a>",CHN,25,374,363,78,108,2,146,37,11,0,29,.298,.318,.402,.720,.324,0.95
"<a href=""https://www.baseball-reference.com/players/d/darlide01.shtml"">Dell Darling</a>",BFN,21,20,18,1,3,0,3,1,2,0,5,.167,.250,.167,.417,.210,-0.25
"<a href=""https://www.baseball-reference.com/players/d/deaglre01.shtml"">Ren Deagle</a>",CN2,25,71,70,9,9,0,11,5,1,0,0,.129,.141,.157,.298,.137,-0.52
"<a href=""https://www.baseball-reference.com/players/d/deaslpa01.shtml"">Pat Deasley</a>",SL4,25,212,206,27,53,0,57,15,6,0,0,.257,.278,.277,.555,.257,1.35
"<a href=""https://www.baseball-reference.com/players/d/dennyje01.shtml"">Jerry Denny</a>",PRO,24,402,393,73,108,8,174,55,9,0,48,.275,.291,.443,.734,.323,0.00
"<a href=""https://www.baseball-reference.com/players/d/derbyge01.shtml"">George Derby</a>",BFN,25,59,59,10,14,0,15,3,0,0,7,.237,.237,.254,.492,.224,-0.16
"<a href=""https://www.baseball-reference.com/players/d/devinji01.shtml"">Frank Diven</a>",BL2,23,9,9,4,2,0,2,0,0,0,0,.222,.222,.222,.444,.204,-0.02
"<a href=""https://www.baseball-reference.com/players/d/dickebu01.shtml"">B. Dickerson</a>",PT1,24,372,354,62,88,0,105,0,18,0,0,.249,.285,.297,.582,.269,0.00
"<a href=""https://www.baseball-reference.com/players/d/dolanto01.shtml"">Tom Dolan</a>",SL4,28,304,295,32,63,1,79,18,9,0,0,.214,.237,.268,.505,.231,0.00
"<a href=""https://www.baseball-reference.com/players/d/dorgami01.shtml"">Mike Dorgan</a>",NY1,29,263,261,32,61,0,78,27,2,0,23,.234,.240,.299,.538,.242,-0.43
"<a href=""https://www.baseball-reference.com/players/d/doyleco01.shtml"">Conny Doyle</a>",PHI,?,68,68,3,15,0,22,3,0,0,15,.221,.221,.324,.544,.240,-0.33
"<a href=""https://www.baseball-reference.com/players/d/driscde01.shtml"">D. Driscoll</a>",PT1,27,152,148,19,27,0,31,0,4,0,0,.182,.204,.209,.413,.192,-0.35
"<a href=""https://www.baseball-reference.com/players/d/dundoed01.shtml"">Ed Dundon</a>",CL5,23,96,93,8,15,0,16,0,3,0,0,.161,.188,.172,.360,.170,-0.38
"<a href=""https://www.baseball-reference.com/players/d/dunlafr01.shtml"">Fred Dunlap</a>",CL2,24,418,396,81,129,4,179,37,22,0,21,.326,.361,.452,.813,.366,0.00
"<a href=""https://www.baseball-reference.com/players/e/eggleda01.shtml"">Dave Eggler</a>",2,34,358,355,28,76,0,82,20,3,0,29,.214,.221,.231,.452,.205,-1.82
"<a href=""https://www.baseball-reference.com/players/e/emslibo01.shtml"">Bob Emslie</a>",BL2,24,103,97,14,16,0,21,0,6,0,0,.165,.214,.216,.430,.202,-0.27
"<a href=""https://www.baseball-reference.com/players/e/esterdu01.shtml"">D. Esterbrook</a>",NY4,26,422,407,55,103,0,126,0,15,0,0,.253,.280,.310,.589,.269,1.01
"<a href=""https://www.baseball-reference.com/players/e/evansja01.shtml"">Jake Evans</a>",CL2,26,340,332,36,79,0,96,31,8,0,38,.238,.256,.289,.545,.249,0.14
"<a href=""https://www.baseball-reference.com/players/e/ewingbu01.shtml"">Buck Ewing</a>",NY1,23,396,376,90,114,10,181,41,20,0,14,.303,.338,.481,.820,.362,4.76
"<a href=""https://www.baseball-reference.com/players/e/ewingjo01.shtml"">John Ewing</a>",SL4,20,5,5,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.10
"<a href=""https://www.baseball-reference.com/players/f/farrasi01.shtml"">Sid Farrar</a>",PHI,23,381,377,41,88,0,123,29,4,0,37,.233,.241,.326,.568,.253,-0.11
"<a href=""https://www.baseball-reference.com/players/f/farrebi01.shtml"">Bill Farrell</a>",BL2,?,8,7,0,0,0,0,0,1,0,0,.000,.125,.000,.125,.091,-0.08
"<a href=""https://www.baseball-reference.com/players/f/farreja02.shtml"">Jack Farrell</a>",PRO,25,435,420,92,128,3,183,61,15,0,21,.305,.329,.436,.764,.341,5.25
"<a href=""https://www.baseball-reference.com/players/f/farrejo01.shtml"">Joe Farrell</a>",DTN,?,449,444,58,108,0,131,36,5,0,29,.243,.252,.295,.547,.247,1.10
"<a href=""https://www.baseball-reference.com/players/f/fergubo01.shtml"">Bob Ferguson</a>",PHI,38,347,329,39,85,0,98,27,18,0,21,.258,.297,.298,.595,.276,-0.27
"<a href=""https://www.baseball-reference.com/players/f/fieldji01.shtml"">Jim Field</a>",CL5,20,298,291,31,75,1,100,0,7,0,0,.258,.275,.344,.619,.278,0.00
"<a href=""https://www.baseball-reference.com/players/f/flintsi01.shtml"">Silver Flint</a>",CHN,27,335,332,57,88,0,119,32,3,0,69,.265,.272,.358,.630,.282,0.29
"<a href=""https://www.baseball-reference.com/players/f/foleycu01.shtml"">Curry Foley</a>",BFN,27,115,111,23,30,0,41,6,4,0,12,.270,.296,.369,.665,.299,0.17
"<a href=""https://www.baseball-reference.com/players/f/forceda01.shtml"">Davy Force</a>",BFN,33,390,378,40,82,0,99,35,12,0,39,.217,.241,.262,.503,.231,0.05
"<a href=""https://www.baseball-reference.com/players/f/foxjo01.shtml"">John Fox</a>",BL2,24,96,92,12,14,0,17,0,4,0,0,.152,.188,.185,.372,.176,-0.44
"<a href=""https://www.baseball-reference.com/players/f/friespe01.shtml"">Pete Fries</a>",CL5,25,11,10,1,3,0,4,0,1,0,0,.300,.364,.400,.764,.350,0.11
"<a href=""https://www.baseball-reference.com/players/f/fulmech01.shtml"">Chick Fulmer</a>",CN2,32,374,362,52,92,5,130,52,12,0,0,.254,.278,.359,.637,.286,1.53
"<a href=""https://www.baseball-reference.com/players/g/gallabi01.shtml"">B. Gallagher</a>",2,17,72,69,10,10,0,15,0,3,0,4,.145,.181,.217,.398,.158,-0.58
"<a href=""https://www.baseball-reference.com/players/g/galvipu01.shtml"">Pud Galvin</a>",BFN,26,325,322,41,71,1,89,19,3,0,79,.220,.228,.276,.504,.228,-1.19
"<a href=""https://www.baseball-reference.com/players/g/gardngi01.shtml"">Gid Gardner</a>",BL2,24,179,161,28,44,1,63,0,18,0,0,.273,.346,.391,.738,.337,0.00
"<a href=""https://www.baseball-reference.com/players/g/gerhajo01.shtml"">Joe Gerhardt</a>",LS2,28,333,319,56,84,0,113,0,14,0,0,.263,.294,.354,.649,.293,1.71
"<a href=""https://www.baseball-reference.com/players/g/gillepe01.shtml"">P. Gillespie</a>",NY1,31,420,411,64,129,1,179,62,9,0,27,.314,.329,.436,.764,.341,2.94
"<a href=""https://www.baseball-reference.com/players/g/gilliba01.shtml"">B. Gilligan</a>",PRO,27,289,263,34,52,0,71,24,26,0,32,.198,.270,.270,.540,.255,0.90
"<a href=""https://www.baseball-reference.com/players/g/gladmbu01.shtml"">Buck Gladmon</a>",PHI,19,4,4,1,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.09
"<a href=""https://www.baseball-reference.com/players/g/glassja01.shtml"">J. Glasscock</a>",CL2,25,396,383,67,110,0,141,46,13,0,23,.287,.311,.368,.679,.307,0.00
"<a href=""https://www.baseball-reference.com/players/g/gleasbi01.shtml"">Bill Gleason</a>",SL4,24,440,425,81,122,2,167,42,15,0,0,.287,.311,.393,.704,.316,2.91
"<a href=""https://www.baseball-reference.com/players/g/gleasja01.shtml"">Jack Gleason</a>",2,28,418,389,71,114,2,139,0,29,0,0,.293,.342,.357,.699,.323,0.07
"<a href=""https://www.baseball-reference.com/players/g/goldsfr01.shtml"">F. Goldsmith</a>",CHN,27,239,235,38,52,1,73,16,4,0,35,.221,.234,.311,.545,.244,0.00
"<a href=""https://www.baseball-reference.com/players/g/gorege01.shtml"">George Gore</a>",CHN,29,419,392,105,131,2,185,52,27,0,13,.334,.377,.472,.849,.381,3.82
"<a href=""https://www.baseball-reference.com/players/g/gormaja01.shtml"">Jack Gorman</a>",SL4,?,4,4,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.08
"<a href=""https://www.baseball-reference.com/players/g/grossem01.shtml"">Emil Gross</a>",PHI,25,243,231,39,71,1,113,25,12,0,18,.307,.342,.489,.831,.367,1.65
"<a href=""https://www.baseball-reference.com/players/g/guinebe01.shtml"">Ben Guiney</a>",DTN,24,5,5,1,1,0,1,0,0,0,1,.200,.200,.200,.400,.184,-0.04
"<a href=""https://www.baseball-reference.com/players/h/hackeme01.shtml"">Mert Hackett</a>",BSN,23,180,179,20,42,2,68,24,1,0,48,.235,.239,.380,.619,.270,-0.55
"<a href=""https://www.baseball-reference.com/players/h/haganar01.shtml"">Art Hagan</a>",2,20,66,66,3,6,0,9,3,0,0,23,.091,.091,.136,.227,.083,-0.67
"<a href=""https://www.baseball-reference.com/players/h/hankifr01.shtml"">F. Hankinson</a>",NY1,27,356,337,40,74,2,105,30,19,0,38,.220,.261,.312,.573,.261,0.56
"<a href=""https://www.baseball-reference.com/players/h/hanlone01.shtml"">Ned Hanlon</a>",DTN,25,447,413,65,100,1,120,40,34,0,44,.242,.300,.291,.590,.277,0.78
"<a href=""https://www.baseball-reference.com/players/h/harbibi01.shtml"">B. Harbridge</a>",PHI,28,304,280,32,62,0,80,21,24,0,20,.221,.283,.286,.569,.266,-0.60
"<a href=""https://www.baseball-reference.com/players/h/hayesja01.shtml"">Jackie Hayes</a>",PT1,22,366,351,41,92,3,134,0,15,0,0,.262,.292,.382,.674,.302,0.00
"<a href=""https://www.baseball-reference.com/players/h/heckegu01.shtml"">Guy Hecker</a>",LS2,27,344,332,59,90,1,111,0,12,0,0,.271,.297,.334,.631,.287,1.41
"<a href=""https://www.baseball-reference.com/players/h/hendeha01.shtml"">H. Henderson</a>",2,20,209,199,14,33,1,44,1,10,0,1,.166,.206,.221,.427,.197,0.00
"<a href=""https://www.baseball-reference.com/players/h/hilsech01.shtml"">C. Hilsey</a>",PHI,19,10,10,0,1,0,1,1,0,0,4,.100,.100,.100,.200,.092,-0.13
"<a href=""https://www.baseball-reference.com/players/h/hinesmi01.shtml"">Mike Hines</a>",BSN,20,238,231,38,52,0,67,16,7,0,36,.225,.248,.290,.538,.245,0.00
"<a href=""https://www.baseball-reference.com/players/h/hinespa01.shtml"">Paul Hines</a>",PRO,28,460,442,94,132,4,184,45,18,0,23,.299,.326,.416,.742,.333,0.00
"<a href=""https://www.baseball-reference.com/players/h/hodnech01.shtml"">C. Hodnett</a>",SL4,?,13,11,3,2,0,2,0,2,0,0,.182,.308,.182,.490,.253,0.01
"<a href=""https://www.baseball-reference.com/players/h/holbebi01.shtml"">Bill Holbert</a>",NY4,28,300,299,26,71,0,82,0,1,0,0,.237,.240,.274,.514,.233,0.66
"<a href=""https://www.baseball-reference.com/players/h/hornujo01.shtml"">Joe Hornung</a>",BSN,26,454,446,107,124,8,199,66,8,0,54,.278,.291,.446,.737,.323,1.85
"<a href=""https://www.baseball-reference.com/players/h/hotalpe01.shtml"">P. Hotaling</a>",CL2,26,429,417,54,108,0,144,30,12,0,31,.259,.280,.345,.625,.282,0.67
"<a href=""https://www.baseball-reference.com/players/h/houcksa01.shtml"">Sadie Houck</a>",DTN,27,425,416,52,105,0,147,40,9,0,18,.252,.268,.353,.622,.278,1.94
"<a href=""https://www.baseball-reference.com/players/h/hubbaal01.shtml"">Al Hubbard</a>",PH4,22,7,6,2,2,0,2,2,1,0,0,.333,.429,.333,.762,.366,-0.03
"<a href=""https://www.baseball-reference.com/players/h/humphjo01.shtml"">J. Humphries</a>",NY1,21,108,107,5,12,0,13,4,1,0,22,.112,.120,.121,.242,.112,0.00
"<a href=""https://www.baseball-reference.com/players/h/huntele01.shtml"">Lem Hunter</a>",CL2,20,4,4,1,1,0,1,0,0,0,2,.250,.250,.250,.500,.230,-0.04
"<a href=""https://www.baseball-reference.com/players/i/ingrach01.shtml"">C. Ingraham</a>",BL2,23,4,4,0,1,0,1,0,0,0,0,.250,.250,.250,.500,.230,-0.08
"<a href=""https://www.baseball-reference.com/players/i/irwinar01.shtml"">Arthur Irwin</a>",PRO,25,418,406,67,116,0,152,44,12,0,38,.286,.306,.374,.681,.307,2.97
"<a href=""https://www.baseball-reference.com/players/j/jonesch01.shtml"">C. Jones</a>",CN2,31,411,391,84,115,10,184,80,20,0,0,.294,.328,.471,.799,.353,2.76
"<a href=""https://www.baseball-reference.com/players/j/jonesja01.shtml"">Ri Jones</a>",LS2,24,7,7,1,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.21
"<a href=""https://www.baseball-reference.com/players/j/jonesja02.shtml"">Jack Jones</a>",2,22,69,67,6,14,0,16,4,2,0,11,.209,.232,.239,.471,.213,-0.21
"<a href=""https://www.baseball-reference.com/players/k/keefeti01.shtml"">Tim Keefe</a>",NY4,26,273,259,39,57,0,81,0,14,0,0,.220,.260,.313,.573,.260,0.32
"<a href=""https://www.baseball-reference.com/players/k/kellych01.shtml"">C. Kelly</a>",PHI,21,7,7,1,1,0,3,0,0,0,3,.143,.143,.429,.571,.232,-0.11
"<a href=""https://www.baseball-reference.com/players/k/kellyjo01.shtml"">John Kelly</a>",2,24,208,205,18,46,0,59,0,3,0,2,.224,.236,.288,.523,.214,-1.32
"<a href=""https://www.baseball-reference.com/players/k/kellyki01.shtml"">King Kelly</a>",CHN,25,444,428,92,109,3,166,61,16,0,35,.255,.282,.388,.669,.298,0.00
"<a href=""https://www.baseball-reference.com/players/k/kemmlru01.shtml"">Rudy Kemmler</a>",CL5,23,331,318,27,66,0,76,0,13,0,0,.208,.239,.239,.478,.223,2.05
"<a href=""https://www.baseball-reference.com/players/k/kennedo01.shtml"">Doc Kennedy</a>",BFN,29,21,19,3,6,0,6,2,2,0,2,.316,.381,.316,.697,.332,-0.01
"<a href=""https://www.baseball-reference.com/players/k/kenneed01.shtml"">Ed Kennedy</a>",NY4,27,373,356,57,78,2,104,0,17,0,0,.219,.255,.292,.547,.250,-0.95
"<a href=""https://www.baseball-reference.com/players/k/knighlo01.shtml"">Lon Knight</a>",PH4,30,450,429,98,108,1,152,53,21,0,0,.252,.287,.354,.641,.290,0.23
"<a href=""https://www.baseball-reference.com/players/k/kuehnbi01.shtml"">Bill Kuehne</a>",CL5,24,376,374,38,85,1,124,0,2,0,0,.227,.231,.332,.563,.248,0.00
"<a href=""https://www.baseball-reference.com/players/l/lathaar01.shtml"">Arlie Latham</a>",SL4,23,424,406,86,96,0,122,0,18,0,0,.236,.269,.300,.569,.261,2.30
"<a href=""https://www.baseball-reference.com/players/l/lathaju01.shtml"">Jumbo Latham</a>",LS2,30,380,368,60,92,0,111,0,12,0,0,.250,.274,.302,.575,.263,0.77
"<a href=""https://www.baseball-reference.com/players/l/learyja01.shtml"">Jack Leary</a>",2,25,178,176,17,33,3,53,0,2,0,0,.188,.197,.301,.498,.205,-0.78
"<a href=""https://www.baseball-reference.com/players/l/lewisfr01.shtml"">Fred Lewis</a>",2,24,374,369,58,103,1,129,51,5,0,13,.279,.289,.350,.638,.281,0.00
"<a href=""https://www.baseball-reference.com/players/l/lilliji01.shtml"">Jim Lillie</a>",BFN,21,202,201,25,47,1,63,29,1,0,31,.234,.238,.313,.551,.246,-1.07
"<a href=""https://www.baseball-reference.com/players/l/loftuto01.shtml"">Tom Loftus</a>",SL4,26,24,22,1,4,0,4,0,2,0,0,.182,.250,.182,.432,.214,0.08
"<a href=""https://www.baseball-reference.com/players/l/lough01.shtml"">P. O'Loughlin</a>",BL2,23,5,5,0,2,0,2,0,0,0,0,.400,.400,.400,.800,.367,0.03
"<a href=""https://www.baseball-reference.com/players/l/luffhe01.shtml"">Henry Luff</a>",LS2,30,23,23,1,4,0,4,2,0,0,0,.174,.174,.174,.348,.160,0.00
"<a href=""https://www.baseball-reference.com/players/l/lynchja01.shtml"">Jack Lynch</a>",NY4,26,111,107,9,20,0,24,0,4,0,0,.187,.216,.224,.441,.205,-0.30
"<a href=""https://www.baseball-reference.com/players/m/mackde01.shtml"">Denny Mack</a>",PT1,33,237,224,26,44,0,55,0,13,0,0,.196,.241,.246,.486,.227,0.02
"<a href=""https://www.baseball-reference.com/players/m/maculji01.shtml"">J. Macullar</a>",CN2,28,52,48,4,8,0,10,4,4,0,0,.167,.231,.208,.439,.211,-0.26
"<a href=""https://www.baseball-reference.com/players/m/mannfr01.shtml"">Fred Mann</a>",CL5,25,412,394,61,98,1,145,0,18,0,0,.249,.282,.368,.650,.291,0.66
"<a href=""https://www.baseball-reference.com/players/m/mannija01.shtml"">Jack Manning</a>",PHI,29,440,420,60,112,0,153,37,20,0,37,.267,.300,.364,.664,.301,1.10
"<a href=""https://www.baseball-reference.com/players/m/manniti01.shtml"">Tim Manning</a>",BL2,29,135,121,23,26,0,31,0,14,0,0,.215,.296,.256,.552,.266,0.19
"<a href=""https://www.baseball-reference.com/players/m/mansemi01.shtml"">Mike Mansell</a>",PT1,25,437,412,90,106,3,153,0,25,0,0,.257,.300,.371,.671,.303,0.00
"<a href=""https://www.baseball-reference.com/players/m/manseto01.shtml"">Tom Mansell</a>",2,28,258,243,45,74,0,90,34,15,0,13,.305,.345,.370,.715,.320,0.59
"<a href=""https://www.baseball-reference.com/players/m/maskrle01.shtml"">L. Maskrey</a>",LS2,29,371,361,50,73,1,105,0,10,0,0,.202,.224,.291,.515,.231,0.00
"<a href=""https://www.baseball-reference.com/players/m/masonch01.shtml"">C. Mason</a>",PH4,30,2,2,0,1,0,1,1,0,0,0,.500,.500,.500,1.000,.459,0.02
"<a href=""https://www.baseball-reference.com/players/m/mathebo01.shtml"">B. Mathews</a>",PH4,31,172,167,15,31,0,33,11,5,0,0,.186,.209,.198,.407,.191,-0.66
"<a href=""https://www.baseball-reference.com/players/m/mccafha01.shtml"">H. McCaffery</a>",SL4,24,19,18,0,1,0,1,1,1,0,0,.056,.105,.056,.161,.087,-0.26
"<a href=""https://www.baseball-reference.com/players/m/mcclebi01.shtml"">B. McClellan</a>",PHI,27,345,326,42,75,1,107,33,19,0,18,.230,.272,.328,.601,.274,0.53
"<a href=""https://www.baseball-reference.com/players/m/mccorha01.shtml"">H. McCormick</a>",CN2,27,57,55,8,17,0,21,11,2,0,0,.309,.333,.382,.715,.325,0.33
"<a href=""https://www.baseball-reference.com/players/m/mccorje01.shtml"">J. McCormick</a>",BL2,21,391,389,40,102,0,130,0,2,0,0,.262,.266,.334,.600,.269,0.22
