Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/bernhbi01.shtml"">Bill Bernhard</a>",CLE,33,132,124,5,22,0,28,13,4,1,39,.177,.209,.226,.435,.211,-.13
"<a href=""https://www.baseball-reference.com/players/b/berrycl01.shtml"">Claude Berry</a>",CHA,24,2,1,1,0,0,0,0,1,0,0,.000,.500,.000,.500,.360,.02
"<a href=""https://www.baseball-reference.com/players/b/bevilmo01.shtml"">Monte Beville</a>",2,29,215,196,16,42,0,51,15,10,2,24,.214,.260,.260,.520,.249,.03
"<a href=""https://www.baseball-reference.com/players/b/blissel01.shtml"">Elmer Bliss</a>",NYA,29,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.03
"<a href=""https://www.baseball-reference.com/players/b/bowerfr01.shtml"">Frank Bowerman</a>",NY1,35,319,289,38,67,2,92,27,16,7,20,.232,.288,.318,.607,.294,1.54
"<a href=""https://www.baseball-reference.com/players/b/brackjo01.shtml"">John Brackenridge</a>",PHI,23,14,13,0,2,0,2,1,1,1,3,.154,.214,.154,.368,.187,-.03
"<a href=""https://www.baseball-reference.com/players/b/bradlbi01.shtml"">Bill Bradley</a>",CLE,26,667,609,94,183,6,249,83,26,23,76,.300,.334,.409,.743,.354,6.51
"<a href=""https://www.baseball-reference.com/players/b/brainda01.shtml"">Dave Brain</a>",SLN,25,514,488,57,130,7,199,72,17,18,48,.266,.291,.408,.699,.331,.00
"<a href=""https://www.baseball-reference.com/players/b/branski01.shtml"">Kitty Bransfield</a>",PIT,29,564,520,47,116,0,151,60,22,11,52,.223,.259,.290,.549,.264,.00
"<a href=""https://www.baseball-reference.com/players/b/bresnro01.shtml"">Roger Bresnahan</a>",NY1,25,468,402,81,114,5,165,33,58,13,40,.284,.381,.410,.791,.381,3.42
"<a href=""https://www.baseball-reference.com/players/b/briggbu01.shtml"">Buttons Briggs</a>",CHN,28,101,94,6,16,1,20,4,5,0,26,.170,.212,.213,.425,.209,-.16
"<a href=""https://www.baseball-reference.com/players/b/broutda01.shtml"">Dan Brouthers</a>",NY1,46,5,5,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.11
"<a href=""https://www.baseball-reference.com/players/b/brownge01.shtml"">George Browne</a>",NY1,28,661,596,99,169,4,207,39,39,24,50,.284,.332,.347,.679,.327,.00
"<a href=""https://www.baseball-reference.com/players/b/brownmo01.shtml"">Mordecai Brown</a>",CHN,27,92,89,8,19,0,24,8,2,0,19,.213,.231,.270,.500,.239,.00
"<a href=""https://www.baseball-reference.com/players/b/brucelo01.shtml"">Lou Bruce</a>",PHA,27,112,101,9,27,0,30,8,5,2,7,.267,.302,.297,.599,.289,-.13
"<a href=""https://www.baseball-reference.com/players/b/buelofr01.shtml"">Fritz Buelow</a>",2,28,287,255,17,36,0,45,10,19,4,47,.141,.204,.176,.380,.187,-.89
"<a href=""https://www.baseball-reference.com/players/b/burkeje01.shtml"">Jesse Burkett</a>",SLA,35,661,575,72,156,2,197,27,78,12,64,.271,.363,.343,.706,.344,3.98
"<a href=""https://www.baseball-reference.com/players/b/burkeji01.shtml"">Jimmy Burke</a>",SLN,29,448,406,37,92,0,108,37,15,17,17,.227,.271,.266,.537,.262,.15
"<a href=""https://www.baseball-reference.com/players/b/burnsja01.shtml"">Jack Burns</a>",DET,26,17,16,3,2,0,2,1,1,1,1,.125,.176,.125,.301,.154,-.12
"<a href=""https://www.baseball-reference.com/players/b/butlejo01.shtml"">John Butler</a>",SLN,24,42,37,0,6,0,7,1,4,0,5,.162,.262,.189,.451,.233,-.23
"<a href=""https://www.baseball-reference.com/players/b/byersbi01.shtml"">Bill Byers</a>",SLN,26,62,60,3,13,0,13,4,1,0,2,.217,.230,.217,.446,.215,-.62
"<a href=""https://www.baseball-reference.com/players/c/caldwra01.shtml"">Ralph Caldwell</a>",PHI,20,19,18,1,8,0,8,2,1,0,2,.444,.474,.444,.918,.439,.31
"<a href=""https://www.baseball-reference.com/players/c/callani01.shtml"">Jimmy Callahan</a>",CHA,30,555,482,66,126,0,153,54,39,29,50,.261,.318,.317,.635,.308,1.85
"<a href=""https://www.baseball-reference.com/players/c/camniho01.shtml"">Howie Camnitz</a>",PIT,22,17,16,1,1,0,1,1,1,0,6,.062,.118,.062,.180,.098,.00
"<a href=""https://www.baseball-reference.com/players/c/canneri01.shtml"">Rip Cannell</a>",BSN,24,378,346,32,81,0,88,18,23,10,39,.234,.286,.254,.540,.265,-1.27
"<a href=""https://www.baseball-reference.com/players/c/carisfr01.shtml"">Fred Carisch</a>",PIT,22,135,125,9,31,0,36,8,9,3,8,.248,.299,.288,.587,.285,.71
"<a href=""https://www.baseball-reference.com/players/c/carnebi01.shtml"">Bill Carney</a>",CHN,30,8,7,0,0,0,0,0,1,0,4,.000,.125,.000,.125,.090,-.15
"<a href=""https://www.baseball-reference.com/players/c/carnepa01.shtml"">Pat Carney</a>",BSN,27,300,279,24,57,0,66,11,12,6,33,.204,.240,.237,.476,.231,-1.78
"<a href=""https://www.baseball-reference.com/players/c/carrch01.shtml"">Charlie Carr</a>",2,27,521,480,38,104,0,130,47,18,6,52,.217,.246,.271,.517,.232,.01
"<a href=""https://www.baseball-reference.com/players/c/casech01.shtml"">Charlie Case</a>",PIT,24,60,53,3,9,0,11,4,5,0,19,.170,.267,.208,.474,.242,.03
"<a href=""https://www.baseball-reference.com/players/c/caseydo01.shtml"">Doc Casey</a>",CHN,34,593,548,71,147,1,178,43,18,21,28,.268,.300,.325,.625,.300,1.88
"<a href=""https://www.baseball-reference.com/players/c/cassaha01.shtml"">Harry Cassady</a>",PIT,23,46,44,8,9,0,9,3,2,2,9,.205,.239,.205,.444,.218,-.56
"<a href=""https://www.baseball-reference.com/players/c/cassijo02.shtml"">Joe Cassidy</a>",WS1,21,616,581,63,140,1,193,33,15,17,73,.241,.265,.332,.597,.283,.40
"<a href=""https://www.baseball-reference.com/players/c/chancfr01.shtml"">Frank Chance</a>",CHN,27,514,451,89,140,6,194,49,36,42,21,.310,.382,.430,.812,.389,5.95
"<a href=""https://www.baseball-reference.com/players/c/chesbja01.shtml"">Jack Chesbro</a>",NYA,30,181,174,17,41,1,59,17,4,1,43,.236,.253,.339,.592,.280,.00
"<a href=""https://www.baseball-reference.com/players/c/clarkbo02.shtml"">Boileryard Clarke</a>",WS1,35,301,275,23,58,0,68,17,17,5,21,.211,.269,.247,.517,.255,.41
"<a href=""https://www.baseball-reference.com/players/c/clarkfr01.shtml"">Fred Clarke</a>",PIT,31,313,278,51,85,0,114,25,22,11,25,.306,.367,.410,.777,.371,2.12
"<a href=""https://www.baseball-reference.com/players/c/clarkwa01.shtml"">Walter Clarkson</a>",NYA,25,27,26,3,7,0,11,3,1,0,3,.269,.296,.423,.719,.336,.00
"<a href=""https://www.baseball-reference.com/players/c/coaklan01.shtml"">Andy Coakley</a>",PHA,21,24,23,0,2,0,2,1,0,0,11,.087,.087,.087,.174,.083,.00
"<a href=""https://www.baseball-reference.com/players/c/colliji01.shtml"">Jimmy Collins</a>",BOS,34,676,631,85,171,3,239,67,27,19,35,.271,.306,.379,.685,.326,5.38
"<a href=""https://www.baseball-reference.com/players/c/collior01.shtml"">Orth Collins</a>",NYA,24,18,17,3,6,0,9,1,1,0,6,.353,.389,.529,.918,.429,.20
"<a href=""https://www.baseball-reference.com/players/c/conrowi01.shtml"">Wid Conroy</a>",NYA,27,556,489,58,119,1,164,52,43,30,57,.243,.314,.335,.649,.314,4.20
"<a href=""https://www.baseball-reference.com/players/c/cooledu01.shtml"">Duff Cooley</a>",BSN,31,494,467,41,127,5,174,70,24,14,34,.272,.312,.373,.684,.327,1.22
"<a href=""https://www.baseball-reference.com/players/c/corbejo01.shtml"">Joe Corbett</a>",SLN,28,45,43,4,9,0,13,6,2,0,8,.209,.244,.302,.547,.262,.16
"<a href=""https://www.baseball-reference.com/players/c/corcoto01.shtml"">Tommy Corcoran</a>",CIN,35,613,578,55,133,2,174,74,19,19,46,.230,.257,.301,.558,.267,.71
"<a href=""https://www.baseball-reference.com/players/c/corrifr01.shtml"">Frank Corridon</a>",2,23,97,93,7,19,0,21,4,2,0,19,.204,.229,.226,.455,.216,-.13
"<a href=""https://www.baseball-reference.com/players/c/coughbi01.shtml"">Bill Coughlin</a>",2,25,503,471,50,120,0,149,34,14,11,53,.255,.285,.316,.601,.268,1.16
"<a href=""https://www.baseball-reference.com/players/c/crawfsa01.shtml"">Sam Crawford</a>",DET,24,617,562,49,143,2,203,73,44,20,58,.254,.309,.361,.670,.320,2.75
"<a href=""https://www.baseball-reference.com/players/c/crigelo01.shtml"">Lou Criger</a>",BOS,32,337,299,34,63,2,89,34,27,1,27,.211,.283,.298,.580,.284,2.05
"<a href=""https://www.baseball-reference.com/players/c/cronija01.shtml"">Jack Cronin</a>",BRO,30,115,108,5,17,0,19,8,4,0,23,.157,.188,.176,.363,.178,-.34
"<a href=""https://www.baseball-reference.com/players/c/crossla01.shtml"">Lave Cross</a>",PHA,38,639,607,73,176,1,230,71,13,10,9,.290,.310,.379,.689,.327,3.65
"<a href=""https://www.baseball-reference.com/players/c/crossmo01.shtml"">Monte Cross</a>",PHA,34,573,503,33,95,1,129,38,46,19,69,.189,.266,.256,.523,.259,.52
"<a href=""https://www.baseball-reference.com/players/d/dahlebi01.shtml"">Bill Dahlen</a>",NY1,34,579,523,70,140,2,176,80,44,47,47,.268,.326,.337,.662,.320,5.53
"<a href=""https://www.baseball-reference.com/players/d/davisge01.shtml"">George Davis</a>",CHA,33,626,563,75,142,1,202,69,43,32,61,.252,.311,.359,.670,.321,7.19
"<a href=""https://www.baseball-reference.com/players/d/davisha01.shtml"">Harry Davis</a>",PHA,30,435,404,54,125,10,198,62,23,12,46,.309,.350,.490,.840,.397,4.40
"<a href=""https://www.baseball-reference.com/players/d/delahji01.shtml"">Jim Delahanty</a>",BSN,25,541,499,56,142,3,194,60,27,16,38,.285,.333,.389,.721,.345,.00
"<a href=""https://www.baseball-reference.com/players/d/demonge01.shtml"">Gene DeMontreville</a>",SLA,31,11,9,0,1,0,1,0,2,0,0,.111,.273,.111,.384,.217,-.01
"<a href=""https://www.baseball-reference.com/players/d/devliar01.shtml"">Art Devlin</a>",NY1,24,562,474,81,133,1,168,66,62,33,48,.281,.371,.354,.725,.353,4.71
"<a href=""https://www.baseball-reference.com/players/d/diehler01.shtml"">Ernie Diehl</a>",PIT,26,45,37,6,6,0,6,4,6,3,5,.162,.311,.162,.473,.257,-.07
"<a href=""https://www.baseball-reference.com/players/d/dillopo01.shtml"">Pop Dillon</a>",BRO,30,561,511,60,132,0,162,31,40,13,32,.258,.313,.317,.630,.305,1.87
"<a href=""https://www.baseball-reference.com/players/d/dinnebi01.shtml"">Bill Dinneen</a>",BOS,28,129,120,9,25,0,27,9,3,5,22,.208,.240,.225,.465,.227,.04
"<a href=""https://www.baseball-reference.com/players/d/dobbsjo01.shtml"">John Dobbs</a>",BRO,29,403,363,36,90,0,110,30,28,11,22,.248,.304,.303,.607,.295,.62
"<a href=""https://www.baseball-reference.com/players/d/dolanco01.shtml"">Cozy Dolan</a>",CIN,31,522,465,88,132,6,178,51,39,19,44,.284,.342,.383,.725,.348,.00
"<a href=""https://www.baseball-reference.com/players/d/donahji02.shtml"">Jiggs Donahue</a>",CHA,24,406,367,46,91,1,117,48,25,18,26,.248,.298,.319,.617,.297,1.60
"<a href=""https://www.baseball-reference.com/players/d/donahre01.shtml"">Red Donahue</a>",CLE,31,111,101,11,17,0,21,8,5,2,28,.168,.208,.208,.415,.204,-.16
"<a href=""https://www.baseball-reference.com/players/d/donahsh01.shtml"">She Donahue</a>",2,27,220,215,22,47,0,51,16,3,10,19,.219,.229,.237,.467,.223,.05
"<a href=""https://www.baseball-reference.com/players/d/donlimi01.shtml"">Mike Donlin</a>",2,26,407,368,59,121,3,168,52,28,22,30,.329,.382,.457,.839,.371,.00
"<a href=""https://www.baseball-reference.com/players/d/donovbi01.shtml"">Bill Donovan</a>",DET,27,148,140,12,38,1,45,6,3,2,41,.271,.287,.321,.608,.290,.45
"<a href=""https://www.baseball-reference.com/players/d/donovmi01.shtml"">Mike Donovan</a>",CLE,22,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.04
"<a href=""https://www.baseball-reference.com/players/d/donovpa01.shtml"">Patsy Donovan</a>",WS1,39,479,436,30,100,0,106,19,24,17,40,.229,.271,.243,.514,.251,-1.00
"<a href=""https://www.baseball-reference.com/players/d/dooinre01.shtml"">Red Dooin</a>",PHI,25,367,355,41,86,6,123,36,8,15,25,.242,.261,.346,.607,.289,1.36
"<a href=""https://www.baseball-reference.com/players/d/doranto01.shtml"">Tom Doran</a>",BOS,23,38,32,1,4,0,6,0,4,1,5,.125,.243,.188,.431,.224,-.42
"<a href=""https://www.baseball-reference.com/players/d/doschja01.shtml"">Jack Doscher</a>",BRO,23,2,2,0,1,0,1,0,0,0,1,.500,.500,.500,1.000,.476,.03
"<a href=""https://www.baseball-reference.com/players/d/doughpa01.shtml"">Patsy Dougherty</a>",2,27,701,647,113,181,6,245,26,44,21,64,.280,.329,.379,.707,.330,.00
"<a href=""https://www.baseball-reference.com/players/d/doughto01.shtml"">Tom Dougherty</a>",CHA,23,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.02
"<a href=""https://www.baseball-reference.com/players/d/douglkl01.shtml"">Klondike Douglass</a>",PHI,32,11,10,1,3,0,3,1,0,0,1,.300,.364,.300,.664,.329,-.06
"<a href=""https://www.baseball-reference.com/players/d/doyleja01.shtml"">Jack Doyle</a>",2,34,288,258,22,57,1,77,24,25,5,19,.221,.295,.298,.593,.289,.09
"<a href=""https://www.baseball-reference.com/players/d/drillle01.shtml"">Lew Drill</a>",2,27,355,302,24,77,1,99,24,41,5,54,.255,.359,.328,.687,.324,.96
"<a href=""https://www.baseball-reference.com/players/d/duffyhu01.shtml"">Hugh Duffy</a>",PHI,37,59,46,10,13,0,16,5,13,3,1,.283,.441,.348,.789,.390,.16
"<a href=""https://www.baseball-reference.com/players/d/dugglbi01.shtml"">Bill Duggleby</a>",PHI,30,85,82,7,14,2,23,9,1,0,25,.171,.181,.280,.461,.220,-.04
"<a href=""https://www.baseball-reference.com/players/d/dundogu01.shtml"">Gus Dundon</a>",CHA,29,415,373,40,85,0,100,36,30,19,33,.228,.292,.268,.560,.275,1.64
"<a href=""https://www.baseball-reference.com/players/d/dunklda01.shtml"">Davey Dunkle</a>",WS1,31,28,28,1,4,0,4,1,0,0,7,.143,.143,.143,.286,.136,-.19
"<a href=""https://www.baseball-reference.com/players/d/dunleja01.shtml"">Jack Dunleavy</a>",SLN,24,191,172,23,40,1,56,14,16,8,25,.233,.305,.326,.631,.306,.27
"<a href=""https://www.baseball-reference.com/players/d/dunnja01.shtml"">Jack Dunn</a>",NY1,31,199,181,27,56,1,75,19,11,11,15,.309,.356,.414,.770,.367,1.59
"<a href=""https://www.baseball-reference.com/players/d/durhabu01.shtml"">Bull Durham</a>",BRO,27,4,4,0,1,0,1,0,0,0,1,.250,.250,.250,.500,.238,.00
"<a href=""https://www.baseball-reference.com/players/e/elberki01.shtml"">Kid Elberfeld</a>",NYA,29,511,445,55,117,2,146,46,37,18,20,.263,.337,.328,.665,.325,5.37
"<a href=""https://www.baseball-reference.com/players/e/elliocl01.shtml"">Claude Elliott</a>",2,27,30,29,4,6,1,11,2,1,0,8,.207,.233,.379,.613,.262,.11
"<a href=""https://www.baseball-reference.com/players/e/eversjo01.shtml"">Johnny Evers</a>",CHN,22,587,532,49,141,0,169,47,28,26,22,.265,.307,.318,.624,.301,3.41
"<a href=""https://www.baseball-reference.com/players/e/ewingbo01.shtml"">Bob Ewing</a>",CIN,31,103,97,9,25,1,36,6,5,2,14,.258,.301,.371,.672,.322,.61
"<a href=""https://www.baseball-reference.com/players/f/fairbji01.shtml"">Jim Fairbank</a>",PHA,23,6,6,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.11
"<a href=""https://www.baseball-reference.com/players/f/farredu01.shtml"">Duke Farrell</a>",BOS,37,223,198,11,42,0,55,15,15,1,28,.212,.281,.278,.559,.274,.76
"<a href=""https://www.baseball-reference.com/players/f/farrejo02.shtml"">John Farrell</a>",SLN,27,562,509,72,130,0,159,20,46,16,48,.255,.320,.312,.632,.307,2.18
"<a href=""https://www.baseball-reference.com/players/f/ferriho01.shtml"">Hobe Ferris</a>",BOS,29,602,563,50,120,3,172,63,23,7,65,.213,.245,.306,.551,.263,.97
"<a href=""https://www.baseball-reference.com/players/f/ferrycy01.shtml"">Cy Ferry</a>",DET,25,6,6,2,2,0,3,2,0,0,1,.333,.333,.500,.833,.392,.12
"<a href=""https://www.baseball-reference.com/players/f/fisheto01.shtml"">Tom Fisher</a>",BSN,23,106,99,8,21,2,28,8,7,0,22,.212,.264,.283,.547,.268,.10
"<a href=""https://www.baseball-reference.com/players/f/flahepa02.shtml"">Patsy Flaherty</a>",2,28,132,116,10,26,2,44,19,12,0,19,.224,.297,.379,.676,.320,.97
"<a href=""https://www.baseball-reference.com/players/f/flemito01.shtml"">Tom Fleming</a>",PHI,30,6,6,0,0,0,0,0,0,0,3,.000,.000,.000,.000,.000,-.15
"<a href=""https://www.baseball-reference.com/players/f/flickel01.shtml"">Elmer Flick</a>",CLE,28,659,579,97,177,6,260,56,51,38,68,.306,.371,.449,.820,.390,6.37
"<a href=""https://www.baseball-reference.com/players/f/frasech01.shtml"">Chick Fraser</a>",PHI,30,123,110,5,17,0,22,13,7,0,33,.155,.212,.200,.412,.205,-.22
"<a href=""https://www.baseball-reference.com/players/f/freembu01.shtml"">Buck Freeman</a>",BOS,32,652,597,64,167,7,246,84,32,7,90,.280,.329,.412,.741,.353,3.14
"<a href=""https://www.baseball-reference.com/players/f/fultzda01.shtml"">Dave Fultz</a>",NYA,29,382,339,39,93,2,124,32,24,17,29,.274,.324,.366,.690,.331,2.58
"<a href=""https://www.baseball-reference.com/players/g/ganzejo01.shtml"">John Ganzel</a>",NYA,30,502,465,50,121,6,175,48,24,13,41,.260,.309,.376,.686,.328,2.88
"<a href=""https://www.baseball-reference.com/players/g/garvine01.shtml"">Ned Garvin</a>",2,30,71,67,0,8,0,8,1,1,0,16,.119,.132,.119,.252,.123,-.54
"<a href=""https://www.baseball-reference.com/players/g/geierph01.shtml"">Phil Geier</a>",BSN,27,647,580,70,141,1,165,27,56,18,52,.243,.314,.284,.599,.294,.04
"<a href=""https://www.baseball-reference.com/players/g/gessldo01.shtml"">Doc Gessler</a>",BRO,23,381,341,41,99,2,131,28,30,13,44,.290,.355,.384,.739,.355,1.98
"<a href=""https://www.baseball-reference.com/players/g/gibsono01.shtml"">Norwood Gibson</a>",BOS,27,108,92,5,6,0,6,2,11,0,48,.065,.165,.065,.230,.132,-.91
"<a href=""https://www.baseball-reference.com/players/g/gilbebi02.shtml"">Billy Gilbert</a>",NY1,28,557,478,57,121,1,143,54,46,33,32,.253,.340,.299,.639,.316,3.26
"<a href=""https://www.baseball-reference.com/players/g/gilbeja01.shtml"">Jack Gilbert</a>",PIT,28,102,87,13,21,0,21,3,12,3,2,.241,.353,.241,.594,.303,-.22
"<a href=""https://www.baseball-reference.com/players/g/gladefr01.shtml"">Fred Glade</a>",SLA,28,112,102,6,19,0,25,8,6,0,31,.186,.239,.245,.484,.237,.25
"<a href=""https://www.baseball-reference.com/players/g/gleasha01.shtml"">Harry Gleason</a>",SLA,29,166,155,10,33,0,42,6,4,1,13,.213,.247,.271,.518,.250,.09
"<a href=""https://www.baseball-reference.com/players/g/gleaski01.shtml"">Kid Gleason</a>",PHI,37,661,587,61,161,0,196,42,37,17,36,.274,.319,.334,.653,.314,.95
"<a href=""https://www.baseball-reference.com/players/g/gradymi01.shtml"">Mike Grady</a>",SLN,34,363,323,44,101,5,153,43,31,6,43,.313,.376,.474,.850,.402,2.01
"<a href=""https://www.baseball-reference.com/players/g/greenda01.shtml"">Danny Green</a>",CHA,27,622,536,83,142,2,184,62,63,28,77,.265,.352,.343,.695,.339,4.21
"<a href=""https://www.baseball-reference.com/players/g/gremmed01.shtml"">Ed Gremminger</a>",DET,30,337,309,18,66,1,88,28,14,3,31,.214,.257,.285,.542,.262,.14
"<a href=""https://www.baseball-reference.com/players/g/griffcl01.shtml"">Clark Griffith</a>",NYA,34,47,42,2,6,0,8,1,4,0,13,.143,.217,.190,.408,.206,-.07
"<a href=""https://www.baseball-reference.com/players/g/grother01.shtml"">Ernie Groth</a>",CHN,19,6,6,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.11
"<a href=""https://www.baseball-reference.com/players/h/hahnno01.shtml"">Noodles Hahn</a>",CIN,25,115,99,7,17,0,21,3,12,1,31,.172,.268,.212,.480,.244,-.02
"<a href=""https://www.baseball-reference.com/players/h/hallbo01.shtml"">Bob Hall</a>",PHI,25,180,163,11,26,0,30,17,14,5,36,.160,.226,.184,.410,.207,.00
"<a href=""https://www.baseball-reference.com/players/h/harpeja01.shtml"">Jack Harper</a>",CIN,26,119,113,14,18,0,26,11,3,3,28,.159,.181,.230,.411,.196,.00
"<a href=""https://www.baseball-reference.com/players/h/hartsto01.shtml"">Topsy Hartsel</a>",PHA,30,624,534,79,135,2,182,25,75,19,83,.253,.347,.341,.688,.335,2.06
"<a href=""https://www.baseball-reference.com/players/h/heidrem01.shtml"">Emmet Heidrick</a>",SLA,27,578,538,66,147,1,184,36,16,35,44,.273,.294,.342,.636,.303,2.95
"<a href=""https://www.baseball-reference.com/players/h/hemphch01.shtml"">Charlie Hemphill</a>",SLA,28,483,438,47,112,2,135,45,35,23,60,.256,.311,.308,.619,.301,1.42
"<a href=""https://www.baseball-reference.com/players/h/henlewe01.shtml"">Weldon Henley</a>",PHA,23,116,108,9,24,0,29,7,5,1,28,.222,.257,.269,.525,.254,.23
"<a href=""https://www.baseball-reference.com/players/h/herrile01.shtml"">Lefty Herring</a>",WS1,24,55,46,3,8,0,9,2,7,0,16,.174,.283,.196,.479,.247,-.14
"<a href=""https://www.baseball-reference.com/players/h/hessot01.shtml"">Otto Hess</a>",CLE,25,104,100,4,12,0,16,5,3,0,27,.120,.146,.160,.306,.149,-.90
"<a href=""https://www.baseball-reference.com/players/h/heydomi01.shtml"">Mike Heydon</a>",CHA,29,12,10,0,1,0,2,1,1,0,5,.100,.250,.200,.450,.240,-.01
"<a href=""https://www.baseball-reference.com/players/h/hickeja01.shtml"">Jack Hickey</a>",CLE,22,5,5,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-.09
"<a href=""https://www.baseball-reference.com/players/h/hickmch01.shtml"">Charlie Hickman</a>",2,28,520,481,52,132,6,210,67,24,12,44,.274,.312,.437,.748,.317,.00
"<a href=""https://www.baseball-reference.com/players/h/hillhu01.shtml"">Hunter Hill</a>",2,25,554,509,37,104,0,115,31,17,14,42,.204,.236,.226,.462,.222,-2.97
"<a href=""https://www.baseball-reference.com/players/h/hillhu02.shtml"">Hugh Hill</a>",SLN,24,97,93,13,21,3,34,4,2,3,20,.226,.242,.366,.608,.289,.00
"<a href=""https://www.baseball-reference.com/players/h/hoffmda01.shtml"">Danny Hoffman</a>",PHA,24,218,204,31,61,3,87,24,5,9,34,.299,.329,.426,.755,.359,.00
"<a href=""https://www.baseball-reference.com/players/h/hoffmiz01.shtml"">Izzy Hoffman</a>",WS1,29,33,30,1,3,0,4,1,2,0,4,.100,.156,.133,.290,.148,-.31
"<a href=""https://www.baseball-reference.com/players/h/hofmaso01.shtml"">Solly Hofman</a>",CHN,21,27,26,7,7,1,10,4,1,2,1,.269,.296,.385,.681,.327,.00
"<a href=""https://www.baseball-reference.com/players/h/holmedu01.shtml"">Ducky Holmes</a>",CHA,35,277,251,42,78,1,110,19,14,13,21,.311,.354,.438,.793,.375,2.64
"<a href=""https://www.baseball-reference.com/players/h/holmefr01.shtml"">Fred Holmes</a>",CHN,25,3,3,1,1,0,2,0,0,0,1,.333,.333,.667,1.000,.466,.07
