playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
parkedi01,1923,1,PHI,NL,4,5,0,1,0,0,0,1,0,0,0,1,,0,0,,
parkifr01,1923,1,PHI,NL,67,219,21,53,12,0,3,28,0,4,13,31,,1,3,,
peckiro01,1923,1,WS1,AL,154,568,73,150,18,4,2,62,10,8,64,30,,1,40,,
pennohe01,1923,1,NYA,AL,35,83,11,16,3,0,0,7,0,0,9,8,,0,8,,
perkicy01,1923,1,PHA,AL,143,500,53,135,34,5,2,65,1,3,65,30,,2,12,,
pertibi01,1923,1,SLN,NL,1,1,0,0,0,0,0,0,0,0,0,1,,0,0,,
pfeffje01,1923,1,SLN,NL,26,55,3,7,2,0,0,2,0,0,0,10,,0,1,,
picinva01,1923,1,BOS,AL,87,268,33,74,21,1,2,31,3,5,46,32,,2,11,,
picked01,1923,1,CIN,NL,9,8,2,3,0,0,0,2,0,0,3,3,,0,1,,
piercbi01,1923,1,BOS,AL,30,53,2,7,2,1,0,4,0,0,1,16,,0,8,,
pillehe01,1923,1,DET,AL,47,85,7,21,2,2,0,10,0,0,5,21,,2,2,,
pinelba01,1923,1,CIN,NL,117,423,44,117,14,5,0,51,10,14,27,29,,0,23,,
pipgrge01,1923,1,NYA,AL,8,9,0,0,0,0,0,0,0,0,1,4,,0,0,,
pippwa01,1923,1,NYA,AL,144,569,79,173,19,8,6,108,6,13,36,28,,6,23,,
pittipi01,1923,1,BOS,AL,60,177,15,38,5,0,0,15,3,1,5,10,,0,5,,
pottesq01,1923,1,WS1,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powelra01,1923,1,BSN,NL,97,338,57,102,20,4,4,38,1,6,45,36,,1,11,,
prattde01,1923,1,DET,AL,101,297,43,92,18,3,0,40,6,1,25,9,,6,14,,
proctre01,1923,1,CHA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
propsja01,1923,1,WS1,AL,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,,
prothdo01,1923,1,WS1,AL,6,8,2,2,0,1,0,3,0,0,1,3,,0,0,,
pruethu01,1923,1,SLA,AL,32,23,1,3,0,0,0,1,0,0,5,4,,0,4,,
quinnja01,1923,1,BOS,AL,42,80,4,18,3,1,0,6,0,0,2,20,,0,6,,
raganpa01,1923,1,PHI,NL,1,2,1,1,0,0,0,0,0,0,0,1,,0,0,,
rappgo01,1923,1,PHI,NL,47,179,27,47,5,0,1,10,1,1,14,14,,1,1,,
rawlijo01,1923,1,PIT,NL,119,461,53,131,18,4,1,45,9,0,25,29,,1,12,,
reichdi01,1923,1,BOS,AL,122,361,40,93,17,3,1,39,3,6,22,34,,8,7,,
riceha01,1923,1,SLA,AL,4,3,0,0,0,0,0,0,0,0,0,0,,0,0,,
ricesa01,1923,1,WS1,AL,148,595,117,188,35,18,3,75,20,8,57,12,,6,13,,
riconha01,1923,1,PHA,AL,55,175,23,46,11,4,0,12,4,2,12,18,,2,9,,
rigneto01,1923,1,DET,AL,129,470,63,148,24,11,1,74,7,5,55,35,,2,33,,
rileyji02,1923,1,WS1,AL,2,3,1,0,0,0,0,0,0,0,2,0,,0,0,,
ringji01,1923,1,PHI,NL,41,113,5,12,3,0,1,8,1,0,1,44,,1,9,,
rixeyep01,1923,1,CIN,NL,42,107,7,17,1,0,0,7,0,1,3,9,,1,9,,
roberch01,1923,1,CHA,AL,38,85,4,21,2,0,0,1,1,0,1,3,,0,8,,
roberge01,1923,1,SLA,AL,78,251,36,62,10,1,0,17,4,2,21,7,,2,18,,
roecl01,1923,1,WS1,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roettos01,1923,1,NYA,AL,5,2,0,0,0,0,0,0,0,0,0,0,,0,0,,
rommeed01,1923,1,PHA,AL,56,101,13,24,3,2,0,6,0,0,3,10,,0,4,,
rootch01,1923,1,SLA,AL,27,13,1,1,0,0,0,0,0,0,1,5,,0,0,,
rosenlo01,1923,1,CHA,AL,3,4,0,1,0,0,0,0,0,1,0,1,,0,0,,
roushed01,1923,1,CIN,NL,138,527,88,185,41,18,6,88,10,15,46,16,,3,16,,
rowlach01,1923,1,PHA,AL,5,6,0,0,0,0,0,0,0,0,0,2,,0,0,,
rudoldi01,1923,1,BSN,NL,4,7,0,0,0,0,0,0,0,0,0,0,,0,0,,
ruelmu01,1923,1,WS1,AL,136,449,63,142,24,3,0,54,4,6,55,21,,3,21,,
ruethdu01,1923,1,BRO,NL,49,117,6,32,1,0,0,10,0,0,12,12,,0,2,,
russeal01,1923,1,WS1,AL,54,50,4,10,1,0,0,1,0,1,8,18,,1,7,,
russere01,1923,1,PIT,NL,94,291,49,84,18,7,9,58,3,1,20,21,,3,4,,
ruthba01,1923,1,NYA,AL,152,522,151,205,45,13,41,131,17,21,170,93,,4,3,,
ryanro01,1923,1,NY1,NL,45,53,3,11,2,0,0,4,0,0,2,11,,1,7,,
sanbegu01,1923,1,CIN,NL,7,17,1,3,1,0,0,1,0,0,1,1,,0,0,,
sandhe01,1923,1,PHI,NL,132,470,85,107,16,5,4,32,7,3,82,56,,4,12,,
schalra01,1923,1,CHA,AL,123,382,42,87,12,2,1,44,7,4,39,28,,4,17,,
schanwa01,1923,1,NYA,AL,84,272,39,75,8,2,2,29,5,2,27,17,,9,7,,
scheehe01,1923,1,PHA,AL,69,210,26,50,8,1,2,21,3,4,17,41,,2,16,,
schemfr01,1923,1,WS1,AL,2,2,0,2,0,0,0,2,0,0,1,0,,0,0,,
schlidu01,1923,1,BRO,NL,19,76,11,19,4,0,0,4,1,0,5,7,,0,3,,
schlidu01,1923,2,SLA,AL,127,444,50,122,19,6,4,52,3,2,39,60,,4,15,,
schmiwa01,1923,1,PIT,NL,97,335,39,83,7,2,0,37,10,5,22,12,,3,5,,
schneka01,1923,1,CIN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schrepa01,1923,1,BRO,NL,9,2,0,0,0,0,0,1,0,0,0,1,,0,0,,
schuljo03,1923,1,SLN,NL,2,7,0,2,0,0,0,1,0,0,1,0,,0,1,,
schuljo04,1923,1,SLA,AL,7,3,1,0,0,0,0,1,0,0,4,0,,0,0,,
scottev01,1923,1,NYA,AL,152,533,48,131,16,4,6,60,1,3,13,19,,2,20,,
scottja01,1923,1,NY1,NL,40,79,12,25,4,0,1,10,1,0,3,5,,1,2,,
sedgwdu01,1923,1,WS1,AL,5,5,0,0,0,0,0,0,0,0,0,1,,0,0,,
sellep01,1923,1,SLN,NL,5,7,0,0,0,0,0,0,0,0,0,3,,0,0,,
severha01,1923,1,SLA,AL,122,432,50,133,27,6,3,51,3,0,31,11,,1,16,,
seweljo01,1923,1,CLE,AL,153,553,98,195,41,10,3,109,9,6,98,12,,7,24,,
sewellu01,1923,1,CLE,AL,10,10,2,2,0,1,0,1,0,0,1,0,,0,0,,
shanewa01,1923,1,CLE,AL,3,4,1,1,0,0,0,0,0,0,1,1,,0,0,,
shankho01,1923,1,BOS,AL,131,464,38,118,19,5,3,57,6,6,19,37,,1,15,,
shautjo01,1923,1,CLE,AL,33,68,3,11,0,0,0,4,0,0,2,8,,0,1,,
shawkbo01,1923,1,NYA,AL,36,99,8,20,1,1,0,10,0,0,0,15,,0,3,,
sheelea01,1923,1,CHA,AL,156,570,74,169,25,3,4,88,5,5,79,30,,5,26,,
sherdbi01,1923,1,SLN,NL,45,83,13,28,2,0,1,9,0,1,7,8,,0,3,,
shinnra01,1923,1,NY1,NL,33,13,5,2,1,0,0,0,0,0,2,1,,0,0,,
shockur01,1923,1,SLA,AL,43,80,9,16,1,0,0,6,0,0,16,21,,0,12,,
shottbu01,1923,1,SLN,NL,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,,
shrivha01,1923,1,BRO,NL,1,1,0,0,0,0,0,0,0,0,0,1,,0,0,,
simonsy01,1923,1,SLA,AL,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,,
skinnca01,1923,1,BOS,AL,7,13,1,3,2,0,0,1,0,0,0,0,,0,0,,
smithbo02,1923,1,BSN,NL,115,375,30,94,16,3,0,40,4,9,17,35,,1,13,,
smithca01,1923,1,WS1,AL,5,9,0,1,1,0,0,1,0,0,0,0,,0,0,,
smithea02,1923,1,NY1,NL,24,34,2,7,1,1,1,4,0,0,4,1,,0,1,,
smithea02,1923,2,BSN,NL,72,191,22,55,15,1,3,19,0,1,22,10,,1,2,,
smithel02,1923,1,NYA,AL,70,183,30,56,6,2,7,35,3,1,21,21,,0,4,,
smithge02,1923,1,BRO,NL,25,26,3,5,0,0,0,2,0,0,0,12,,0,1,,
smithja03,1923,1,SLN,NL,124,407,98,126,16,6,5,41,32,11,27,20,,2,8,,
smithsh01,1923,1,CLE,AL,30,45,5,11,0,0,1,4,0,1,3,11,,0,2,,
snipero01,1923,1,CHA,AL,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,,
snydefr01,1923,1,NY1,NL,120,402,37,103,13,6,5,63,5,3,24,29,,0,7,,
solommo01,1923,1,NY1,NL,2,8,0,3,1,0,0,1,0,0,0,1,,0,0,,
southbi01,1923,1,BSN,NL,153,611,95,195,29,16,6,78,14,16,61,23,,2,18,,
speaktr01,1923,1,CLE,AL,150,574,133,218,59,11,17,130,8,9,93,15,,4,22,,
statzji01,1923,1,CHN,NL,154,655,110,209,33,8,10,70,29,23,56,42,,3,8,,
staufed01,1923,1,CHN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steinra01,1923,1,PIT,NL,15,15,2,7,1,0,0,2,0,0,1,4,,0,1,,
stengca01,1923,1,NY1,NL,75,218,39,74,11,5,5,43,6,2,20,18,,2,6,,
stephri01,1923,1,CLE,AL,91,301,48,96,20,6,5,65,5,5,15,25,,3,8,,
stewast01,1923,1,BRO,NL,4,11,3,4,1,0,1,1,0,0,1,1,,0,0,,
stimsca01,1923,1,BOS,AL,2,2,0,0,0,0,0,0,0,0,0,1,,0,0,,
stockmi01,1923,1,SLN,NL,151,603,63,174,33,3,2,96,9,6,40,21,,1,23,,
