Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/a/adamsac01.shtml"">Ace Adams</a>",NY1,35,20,16,2,3,0,3,1,2,0,3,0.1875,0.2777777777777778,0.1875,0.4652777777777778,0,0.05
"<a href=""https://www.baseball-reference.com/players/a/adamsbu01.shtml"">Buster Adams</a>",2,30,707,634,104,182,22,279,109,62,3,80,0.2870662460567823,0.35336194563662376,0.4400630914826498,0.7934250371192736,0,3.17
"<a href=""https://www.baseball-reference.com/players/a/aderhmo01.shtml"">Morrie Aderholt</a>",2,29,174,162,19,47,2,58,17,12,3,16,0.29012345679012347,0.3390804597701149,0.35802469135802467,0.6971051511281396,0,0.36
"<a href=""https://www.baseball-reference.com/players/a/andrena01.shtml"">Nate Andrews</a>",BSN,31,52,43,1,9,0,9,1,2,0,11,0.20930232558139536,0.24444444444444444,0.20930232558139536,0.4537467700258398,0,-0.03
"<a href=""https://www.baseball-reference.com/players/a/andrest01.shtml"">Stan Andrews</a>",2,28,89,82,8,19,1,26,8,6,1,9,0.23170731707317074,0.29213483146067415,0.3170731707317073,0.6092080021923815,0,-0.2
"<a href=""https://www.baseball-reference.com/players/a/antonjo01.shtml"">John Antonelli</a>",2,29,539,507,50,129,1,163,28,24,1,25,0.25443786982248523,0.29080675422138835,0.3214990138067061,0.6123057680280944,0,-0.17
"<a href=""https://www.baseball-reference.com/players/a/applepe01.shtml"">Pete Appleton</a>",2,41,5,5,0,1,0,1,1,0,0,1,0.2,0.2,0.2,0.4,0,0.0
"<a href=""https://www.baseball-reference.com/players/a/applilu01.shtml"">Luke Appling</a>",CHA,38,70,57,12,21,1,30,10,12,1,7,0.3684210526315789,0.4782608695652174,0.5263157894736842,1.0045766590389016,0,1.04
"<a href=""https://www.baseball-reference.com/players/a/astrojo01.shtml"">Joe Astroth</a>",PHA,22,18,17,1,1,0,1,1,0,0,1,0.058823529411764705,0.1111111111111111,0.058823529411764705,0.16993464052287582,0,-0.56
"<a href=""https://www.baseball-reference.com/players/b/bagbyji02.shtml"">Jim Bagby</a>",CLE,28,61,58,6,17,0,18,6,2,0,7,0.29310344827586204,0.31666666666666665,0.3103448275862069,0.6270114942528735,0,0.56
"<a href=""https://www.baseball-reference.com/players/b/bainlo01.shtml"">Loren Bain</a>",NY1,22,3,3,1,1,0,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.01
"<a href=""https://www.baseball-reference.com/players/b/bakerfl01.shtml"">Floyd Baker</a>",CHA,28,234,208,22,52,0,60,19,23,3,12,0.25,0.3246753246753247,0.28846153846153844,0.6131368631368631,0,0
"<a href=""https://www.baseball-reference.com/players/b/barnhvi01.shtml"">Vic Barnhart</a>",PIT,22,215,201,21,54,0,61,19,9,2,11,0.26865671641791045,0.3,0.3034825870646766,0.6034825870646766,0,-0.51
"<a href=""https://www.baseball-reference.com/players/b/barredi01.shtml"">Dick Barrett</a>",PHI,38,68,62,7,9,0,11,3,4,0,9,0.14516129032258066,0.19696969696969696,0.1774193548387097,0.37438905180840665,0,-0.19
"<a href=""https://www.baseball-reference.com/players/b/barrefr01.shtml"">Frank Barrett</a>",BOS,31,22,20,3,5,0,5,1,2,0,7,0.25,0.3181818181818182,0.25,0.5681818181818181,0,0.08
"<a href=""https://www.baseball-reference.com/players/b/barrejo01.shtml"">Johnny Barrett</a>",PIT,29,594,507,97,130,15,212,67,79,25,68,0.2564102564102564,0.35665529010238906,0.4181459566074951,0.7748012467098842,0,0
"<a href=""https://www.baseball-reference.com/players/b/barrere01.shtml"">Red Barrett</a>",2,30,114,98,2,12,0,14,7,1,0,24,0.12244897959183673,0.13131313131313133,0.14285714285714285,0.2741702741702742,0,-1.05
"<a href=""https://www.baseball-reference.com/players/b/bartoda01.shtml"">Dave Bartosch</a>",SLN,28,53,47,9,12,0,13,1,6,0,3,0.2553191489361702,0.33962264150943394,0.2765957446808511,0.616218386190285,0,-0.06
"<a href=""https://www.baseball-reference.com/players/b/basined01.shtml"">Eddie Basinski</a>",BRO,22,362,336,30,88,0,105,33,11,0,33,0.2619047619047619,0.2934472934472934,0.3125,0.6059472934472934,0,-0.22
"<a href=""https://www.baseball-reference.com/players/b/beckbo01.shtml"">Boom-Boom Beck</a>",2,40,38,30,1,5,0,5,1,1,0,3,0.16666666666666666,0.1935483870967742,0.16666666666666666,0.3602150537634409,0,-0.15
"<a href=""https://www.baseball-reference.com/players/b/beckehe02.shtml"">Heinz Becker</a>",CHN,29,152,133,25,38,2,56,27,17,0,16,0.2857142857142857,0.375,0.42105263157894735,0.7960526315789473,0,0.8
"<a href=""https://www.baseball-reference.com/players/b/benjast01.shtml"">Stan Benjamin</a>",CLE,31,21,21,1,7,0,9,3,0,0,0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.7619047619047619,0,0.09
"<a href=""https://www.baseball-reference.com/players/b/bentoal01.shtml"">Al Benton</a>",DET,34,73,63,2,4,0,6,3,2,0,21,0.06349206349206349,0.09230769230769231,0.09523809523809523,0.18754578754578755,0,-0.81
"<a href=""https://www.baseball-reference.com/players/b/bergaau01.shtml"">Augie Bergamo</a>",SLN,28,358,304,51,96,3,126,44,43,0,21,0.3157894736842105,0.40057636887608067,0.4144736842105263,0.8150500530866069,0,2.3
"<a href=""https://www.baseball-reference.com/players/b/berrera01.shtml"">Ray Berres</a>",NY1,37,32,30,4,5,0,5,2,2,0,3,0.16666666666666666,0.21875,0.16666666666666666,0.38541666666666663,0,-0.27
"<a href=""https://www.baseball-reference.com/players/b/berryjo03.shtml"">Joe Berry</a>",PHA,40,39,35,3,5,0,7,1,2,0,3,0.14285714285714285,0.1891891891891892,0.2,0.3891891891891892,0,0
"<a href=""https://www.baseball-reference.com/players/b/bevenbi01.shtml"">Bill Bevens</a>",NYA,28,68,63,5,7,1,10,4,0,0,27,0.1111111111111111,0.125,0.15873015873015872,0.2837301587301587,0,-0.49
"<a href=""https://www.baseball-reference.com/players/b/binksge01.shtml"">George Binks</a>",WS1,30,594,550,62,153,6,215,81,34,11,52,0.2781818181818182,0.32367972742759793,0.39090909090909093,0.7145888183366889,0,2.7
"<a href=""https://www.baseball-reference.com/players/b/blackdo01.shtml"">Don Black</a>",PHA,28,39,37,0,6,0,6,4,1,0,3,0.16216216216216217,0.18421052631578946,0.16216216216216217,0.34637268847795166,0,-0.14
"<a href=""https://www.baseball-reference.com/players/b/blockcy01.shtml"">Cy Block</a>",CHN,26,7,7,1,1,0,1,1,0,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0,-0.09
"<a href=""https://www.baseball-reference.com/players/b/bonhati01.shtml"">Tiny Bonham</a>",NYA,31,71,63,6,15,0,20,4,5,0,9,0.23809523809523808,0.29411764705882354,0.31746031746031744,0.611577964519141,0,0.39
"<a href=""https://www.baseball-reference.com/players/b/bordafr01.shtml"">Frenchy Bordagaray</a>",BRO,35,305,273,32,70,2,97,49,29,7,15,0.2564102564102564,0.32781456953642385,0.3553113553113553,0.6831259248477792,0,-0.12
"<a href=""https://www.baseball-reference.com/players/b/boromre01.shtml"">Red Borom</a>",DET,29,144,130,19,35,0,39,9,7,4,8,0.2692307692307692,0.30656934306569344,0.3,0.6065693430656934,0,0.37
"<a href=""https://www.baseball-reference.com/players/b/borowha01.shtml"">Hank Borowy</a>",2,29,108,91,10,18,0,23,6,7,0,23,0.1978021978021978,0.25510204081632654,0.25274725274725274,0.5078492935635792,0,0
"<a href=""https://www.baseball-reference.com/players/b/bosseme01.shtml"">Mel Bosser</a>",CIN,31,4,4,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,-0.07
"<a href=""https://www.baseball-reference.com/players/b/boudrlo01.shtml"">Lou Boudreau</a>",CLE,27,402,345,50,106,3,141,48,35,0,20,0.3072463768115942,0.3743455497382199,0.40869565217391307,0.7830412019121329,0,3.74
"<a href=""https://www.baseball-reference.com/players/b/bowlech01.shtml"">Charlie Bowles</a>",PHA,28,21,21,0,5,0,6,2,0,0,3,0.23809523809523808,0.23809523809523808,0.2857142857142857,0.5238095238095237,0,0.06
"<a href=""https://www.baseball-reference.com/players/b/bowmajo01.shtml"">Joe Bowman</a>",2,35,85,80,4,7,0,11,4,3,1,10,0.0875,0.12048192771084337,0.1375,0.2579819277108434,0,-0.7
"<a href=""https://www.baseball-reference.com/players/b/brancal01.shtml"">Al Brancato</a>",PHA,26,35,34,3,4,0,5,0,1,0,3,0.11764705882352941,0.14285714285714285,0.14705882352941177,0.2899159663865546,0,-0.46
"<a href=""https://www.baseball-reference.com/players/b/brancra01.shtml"">Ralph Branca</a>",BRO,19,42,40,1,4,0,5,0,0,0,11,0.1,0.1,0.125,0.225,0,-0.39
"<a href=""https://www.baseball-reference.com/players/b/brechha01.shtml"">Harry Brecheen</a>",SLN,30,64,57,1,7,0,9,7,4,0,11,0.12280701754385964,0.1935483870967742,0.15789473684210525,0.35144312393887944,0,-0.25
