Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/barreji01.shtml"">J. Barrett</a>",DET,30,75,67,2,17,0,18,3,6,0,7,.254,.324,.269,.593,.296,-0.05
"<a href=""https://www.baseball-reference.com/players/b/barryed01.shtml"">Ed Barry</a>",BOS,22,14,11,0,1,0,1,0,2,0,4,.091,.231,.091,.322,.186,-0.02
"<a href=""https://www.baseball-reference.com/players/b/barrysh01.shtml"">Shad Barry</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotebarrysh01"" style=""display:none;""></input><label for=""footnotebarrysh01"" class=""footnoteLabel"">2</label><div id=""footnoteDivbarrysh01"">CHN, CIN</div></span>",26,667,598,100,182,1,222,66,38,21,35,.304,.352,.371,.723,.348,0.00
"<a href=""https://www.baseball-reference.com/players/b/bartoha01.shtml"">Harry Barton</a>",PHA,30,65,60,5,10,0,14,3,3,2,6,.167,.206,.233,.440,.214,-0.12
"<a href=""https://www.baseball-reference.com/players/b/batchem01.shtml"">Emil Batch</a>",BRO,25,603,568,64,143,5,200,49,26,21,49,.252,.285,.352,.637,.305,0.24
"<a href=""https://www.baseball-reference.com/players/b/bayha01.shtml"">Harry Bay</a>",CLE,27,623,552,90,166,0,204,22,36,36,49,.301,.349,.370,.719,.347,3.71
"<a href=""https://www.baseball-reference.com/players/b/beaumgi01.shtml"">G. Beaumont</a>",PIT,28,420,384,60,126,3,163,40,22,21,17,.328,.365,.424,.789,.377,2.82
"<a href=""https://www.baseball-reference.com/players/b/becklja01.shtml"">Jake Beckley</a>",SLN,37,558,514,48,147,1,190,57,30,12,41,.286,.333,.370,.702,.338,1.33
"<a href=""https://www.baseball-reference.com/players/b/bemisha01.shtml"">Harry Bemis</a>",CLE,31,249,226,27,66,0,85,28,13,3,21,.292,.344,.376,.720,.348,1.86
"<a href=""https://www.baseball-reference.com/players/b/bendech01.shtml"">Chief Bender</a>",PHA,21,97,92,11,20,0,27,14,3,3,19,.217,.242,.293,.536,.257,0.39
"<a href=""https://www.baseball-reference.com/players/b/bergebi01.shtml"">Bill Bergen</a>",BRO,27,265,247,12,47,0,54,22,7,4,36,.190,.213,.219,.431,.209,-0.35
"<a href=""https://www.baseball-reference.com/players/b/bernhbi01.shtml"">B. Bernhard</a>",CLE,34,70,69,3,6,0,6,0,1,1,20,.087,.100,.087,.187,.093,-0.62
"<a href=""https://www.baseball-reference.com/players/b/blankcl01.shtml"">C. Blankenship</a>",CIN,25,61,56,8,11,0,14,7,4,1,2,.196,.250,.250,.500,.246,-0.61
"<a href=""https://www.baseball-reference.com/players/b/bowerfr01.shtml"">F. Bowerman</a>",NY1,36,327,297,37,80,3,99,41,12,6,19,.269,.322,.333,.655,.320,1.42
"<a href=""https://www.baseball-reference.com/players/b/bradlbi01.shtml"">Bill Bradley</a>",CLE,27,604,541,63,145,0,191,51,27,22,56,.268,.321,.353,.674,.327,4.81
"<a href=""https://www.baseball-reference.com/players/b/bradyki01.shtml"">King Brady</a>",PHI,24,5,5,0,1,0,1,0,0,0,0,.200,.200,.200,.400,.192,0.00
"<a href=""https://www.baseball-reference.com/players/b/brainda01.shtml"">Dave Brain</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotebrainda01"" style=""display:none;""></input><label for=""footnotebrainda01"" class=""footnoteLabel"">2</label><div id=""footnoteDivbrainda01"">SLN, PIT</div></span>",26,503,465,42,115,4,170,63,23,12,47,.247,.287,.366,.653,.301,0.06
"<a href=""https://www.baseball-reference.com/players/b/branski01.shtml"">K. Bransfield</a>",PHI,30,627,580,55,150,3,200,76,27,27,45,.259,.294,.345,.639,.307,0.00
"<a href=""https://www.baseball-reference.com/players/b/bresnro01.shtml"">R. Bresnahan</a>",NY1,26,399,331,58,100,0,124,46,50,11,21,.302,.411,.375,.785,.386,4.48
"<a href=""https://www.baseball-reference.com/players/b/bridwal01.shtml"">Al Bridwell</a>",CIN,21,290,254,17,64,0,69,17,19,8,21,.252,.309,.272,.581,.287,0.00
"<a href=""https://www.baseball-reference.com/players/b/briggbu01.shtml"">B. Briggs</a>",CHN,29,64,57,1,3,0,3,1,4,0,10,.053,.115,.053,.167,.095,-0.62
"<a href=""https://www.baseball-reference.com/players/b/brownbu01.shtml"">Buster Brown</a>",SLN,23,66,65,3,6,0,12,1,1,0,23,.092,.106,.185,.291,.137,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownge01.shtml"">G. Browne</a>",NY1,29,569,536,95,157,4,213,43,20,26,59,.293,.321,.397,.718,.343,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownmo01.shtml"">M. Brown</a>",CHN,28,104,93,6,13,1,19,3,4,1,20,.140,.175,.204,.380,.186,0.00
"<a href=""https://www.baseball-reference.com/players/b/bruckan01.shtml"">A. Bruckmiller</a>",DET,23,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.01
"<a href=""https://www.baseball-reference.com/players/b/buchaji01.shtml"">Jim Buchanan</a>",SLA,28,52,46,5,7,0,8,1,5,1,8,.152,.235,.174,.409,.212,0.08
"<a href=""https://www.baseball-reference.com/players/b/buelofr01.shtml"">Fritz Buelow</a>",CLE,29,254,239,11,41,1,50,18,6,7,47,.172,.198,.209,.408,.199,-1.18
"<a href=""https://www.baseball-reference.com/players/b/burkeje01.shtml"">J. Burkett</a>",BOS,36,654,573,78,147,4,197,47,67,13,63,.257,.339,.344,.682,.334,2.67
"<a href=""https://www.baseball-reference.com/players/b/burkeji01.shtml"">Jimmy Burke</a>",SLN,30,468,431,34,97,1,119,30,21,15,24,.225,.275,.276,.552,.271,-0.12
"<a href=""https://www.baseball-reference.com/players/c/caldwra01.shtml"">R. Caldwell</a>",PHI,21,15,15,2,0,0,0,1,0,0,1,.000,.000,.000,.000,.000,-0.24
"<a href=""https://www.baseball-reference.com/players/c/callani01.shtml"">J. Callahan</a>",CHA,31,388,345,50,94,1,127,43,29,26,42,.272,.336,.368,.704,.341,2.10
"<a href=""https://www.baseball-reference.com/players/c/campbbi01.shtml"">B. Campbell</a>",SLN,31,8,7,1,1,0,1,0,0,0,0,.143,.143,.143,.286,.137,-0.04
"<a href=""https://www.baseball-reference.com/players/c/canneri01.shtml"">Rip Cannell</a>",BSN,25,630,567,52,140,0,162,36,51,17,53,.247,.311,.286,.597,.295,-0.42
"<a href=""https://www.baseball-reference.com/players/c/carisfr01.shtml"">Fred Carisch</a>",PIT,23,115,107,7,22,0,28,8,2,1,6,.206,.227,.262,.489,.235,0.01
"<a href=""https://www.baseball-reference.com/players/c/carrch01.shtml"">Charlie Carr</a>",CLE,28,334,306,29,72,1,95,31,13,12,32,.235,.266,.310,.577,.278,0.96
"<a href=""https://www.baseball-reference.com/players/c/casech01.shtml"">Charlie Case</a>",PIT,25,78,68,3,7,0,8,1,7,0,23,.103,.208,.118,.325,.179,-0.32
"<a href=""https://www.baseball-reference.com/players/c/caseydo01.shtml"">Doc Casey</a>",CHN,35,594,526,66,122,1,166,56,41,22,45,.232,.295,.316,.611,.298,1.68
"<a href=""https://www.baseball-reference.com/players/c/cassaha01.shtml"">H. Cassady</a>",WS1,24,31,30,1,4,0,4,1,0,0,8,.133,.133,.133,.267,.128,-0.41
"<a href=""https://www.baseball-reference.com/players/c/cassijo02.shtml"">Joe Cassidy</a>",WS1,22,626,576,67,124,1,151,43,25,23,87,.215,.250,.262,.513,.250,1.41
"<a href=""https://www.baseball-reference.com/players/c/chancfr01.shtml"">Frank Chance</a>",CHN,28,502,392,92,124,2,170,70,78,38,26,.316,.450,.434,.883,.429,5.55
"<a href=""https://www.baseball-reference.com/players/c/chaseha01.shtml"">Hal Chase</a>",NYA,22,501,465,60,116,3,153,49,15,22,62,.249,.277,.329,.606,.292,0.00
"<a href=""https://www.baseball-reference.com/players/c/chechch01.shtml"">C. Chech</a>",CIN,27,106,89,11,17,0,19,4,9,0,19,.191,.265,.213,.479,.242,0.05
"<a href=""https://www.baseball-reference.com/players/c/chesbja01.shtml"">Jack Chesbro</a>",NYA,31,116,112,6,21,0,33,10,2,2,32,.188,.202,.295,.496,.235,0.00
"<a href=""https://www.baseball-reference.com/players/c/cicoted01.shtml"">E. Cicotte</a>",DET,21,7,7,1,3,0,3,0,0,0,0,.429,.429,.429,.857,.411,0.12
"<a href=""https://www.baseball-reference.com/players/c/clancbi01.shtml"">Bill Clancy</a>",PIT,26,240,227,23,52,2,75,34,4,3,18,.229,.246,.330,.576,.275,-0.65
"<a href=""https://www.baseball-reference.com/players/c/clarkbo02.shtml"">B. Clarke</a>",NY1,36,56,50,2,9,1,12,4,4,1,5,.180,.241,.240,.481,.240,-0.29
"<a href=""https://www.baseball-reference.com/players/c/clarkfr01.shtml"">Fred Clarke</a>",PIT,32,604,525,95,157,2,211,51,55,24,41,.299,.368,.402,.770,.371,3.66
"<a href=""https://www.baseball-reference.com/players/c/clarkjo02.shtml"">Josh Clarke</a>",SLN,26,196,167,31,43,3,59,18,27,8,31,.257,.361,.353,.714,.352,0.72
"<a href=""https://www.baseball-reference.com/players/c/clarkni01.shtml"">Nig Clarke</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteclarkni01"" style=""display:none;""></input><label for=""footnoteclarkni01"" class=""footnoteLabel"">3</label><div id=""footnoteDivclarkni01"">CLE, DET, CLE</div></span>",22,144,130,12,27,1,38,10,11,0,25,.208,.275,.292,.567,.276,0.09
"<a href=""https://www.baseball-reference.com/players/c/clarkwa01.shtml"">W. Clarkson</a>",NYA,26,19,19,1,1,0,1,0,0,0,4,.053,.053,.053,.105,.050,0.00
"<a href=""https://www.baseball-reference.com/players/c/clymeot01.shtml"">Otis Clymer</a>",PIT,29,389,365,74,108,0,129,23,19,23,39,.296,.332,.353,.686,.331,0.00
"<a href=""https://www.baseball-reference.com/players/c/coaklan01.shtml"">Andy Coakley</a>",PHA,22,101,94,3,13,0,16,1,3,1,42,.138,.165,.170,.335,.164,0.00
"<a href=""https://www.baseball-reference.com/players/c/cobbty01.shtml"">Ty Cobb</a>",DET,18,165,151,19,36,1,45,15,10,2,23,.238,.286,.298,.584,.285,0.17
"<a href=""https://www.baseball-reference.com/players/c/cockmji01.shtml"">Jim Cockman</a>",NYA,32,42,38,5,4,0,4,2,4,2,10,.105,.190,.105,.296,.161,-0.36
"<a href=""https://www.baseball-reference.com/players/c/colliji01.shtml"">J. Collins</a>",BOS,35,558,508,66,140,4,188,65,37,18,21,.276,.330,.370,.700,.338,4.67
"<a href=""https://www.baseball-reference.com/players/c/congabu01.shtml"">B. Congalton</a>",CLE,30,49,47,4,17,0,17,5,2,3,1,.362,.388,.362,.749,.363,0.00
"<a href=""https://www.baseball-reference.com/players/c/connojo03.shtml"">Joe Connor</a>",NYA,30,27,22,4,5,0,6,2,3,1,5,.227,.320,.273,.593,.297,0.20
"<a href=""https://www.baseball-reference.com/players/c/conrowi01.shtml"">Wid Conroy</a>",NYA,28,424,385,55,105,2,152,25,32,25,47,.273,.329,.395,.723,.347,2.43
"<a href=""https://www.baseball-reference.com/players/c/cooledu01.shtml"">Duff Cooley</a>",DET,32,420,377,25,93,1,125,32,26,7,55,.247,.297,.332,.629,.304,1.28
"<a href=""https://www.baseball-reference.com/players/c/cooneph01.shtml"">Phil Cooney</a>",NYA,22,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.07
"<a href=""https://www.baseball-reference.com/players/c/corcoto01.shtml"">T. Corcoran</a>",CIN,36,647,605,70,150,2,199,85,23,28,44,.248,.277,.329,.606,.291,1.87
"<a href=""https://www.baseball-reference.com/players/c/corrifr01.shtml"">F. Corridon</a>",PHI,24,82,72,6,15,1,21,8,8,2,20,.208,.288,.292,.579,.287,0.39
"<a href=""https://www.baseball-reference.com/players/c/coughbi01.shtml"">B. Coughlin</a>",DET,26,550,489,48,123,0,155,44,34,16,58,.252,.309,.317,.626,.306,2.24
"<a href=""https://www.baseball-reference.com/players/c/courter01.shtml"">E. Courtney</a>",PHI,30,681,601,77,165,2,199,77,47,17,53,.275,.334,.331,.665,.325,1.77
"<a href=""https://www.baseball-reference.com/players/c/crawfsa01.shtml"">Sam Crawford</a>",DET,25,631,575,73,171,6,247,75,50,22,31,.297,.357,.430,.786,.377,5.40
"<a href=""https://www.baseball-reference.com/players/c/crigelo01.shtml"">Lou Criger</a>",BOS,33,377,313,33,62,1,85,36,54,5,20,.198,.322,.272,.593,.300,2.88
"<a href=""https://www.baseball-reference.com/players/c/crossla01.shtml"">Lave Cross</a>",PHA,39,630,587,69,156,0,195,77,26,8,12,.266,.299,.332,.631,.304,2.68
"<a href=""https://www.baseball-reference.com/players/c/crossmo01.shtml"">Monte Cross</a>",PHA,35,301,252,28,67,0,88,24,19,8,40,.266,.332,.349,.681,.332,1.90
"<a href=""https://www.baseball-reference.com/players/c/curtifr01.shtml"">Fred Curtis</a>",NYA,24,10,9,0,2,0,3,2,1,1,0,.222,.300,.333,.633,.309,0.04
"<a href=""https://www.baseball-reference.com/players/d/dahlebi01.shtml"">Bill Dahlen</a>",NY1,35,601,520,67,126,7,175,81,62,37,43,.242,.337,.337,.673,.332,5.42
"<a href=""https://www.baseball-reference.com/players/d/davisge01.shtml"">George Davis</a>",CHA,34,654,550,74,153,1,187,55,60,31,66,.278,.353,.340,.693,.340,7.21
"<a href=""https://www.baseball-reference.com/players/d/davisha01.shtml"">Harry Davis</a>",PHA,31,657,607,93,173,8,256,83,43,36,46,.285,.334,.422,.756,.362,5.91
"<a href=""https://www.baseball-reference.com/players/d/degroru01.shtml"">Rube DeGroff</a>",SLN,25,62,56,3,14,0,18,5,5,1,15,.250,.311,.321,.633,.308,0.03
"<a href=""https://www.baseball-reference.com/players/d/delahfr01.shtml"">F. Delahanty</a>",NYA,22,29,27,0,6,0,7,2,1,0,4,.222,.250,.259,.509,.247,-0.20
"<a href=""https://www.baseball-reference.com/players/d/delahji01.shtml"">J. Delahanty</a>",BSN,26,506,461,50,119,5,161,55,28,12,45,.258,.315,.349,.664,.322,0.00
"<a href=""https://www.baseball-reference.com/players/d/devliar01.shtml"">Art Devlin</a>",NY1,25,616,525,74,129,2,163,61,66,59,48,.246,.344,.310,.655,.326,4.04
"<a href=""https://www.baseball-reference.com/players/d/dinnebi01.shtml"">Bill Dinneen</a>",BOS,29,94,88,6,13,0,15,4,2,4,15,.148,.167,.170,.337,.165,-0.20
"<a href=""https://www.baseball-reference.com/players/d/dischge01.shtml"">George Disch</a>",DET,26,20,19,0,2,0,2,0,0,0,5,.105,.150,.105,.255,.134,-0.10
"<a href=""https://www.baseball-reference.com/players/d/dobbsjo01.shtml"">John Dobbs</a>",BRO,30,507,460,59,117,2,152,36,31,15,14,.254,.304,.330,.635,.308,0.51
"<a href=""https://www.baseball-reference.com/players/d/dolanco01.shtml"">Cozy Dolan</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedolanco01"" style=""display:none;""></input><label for=""footnotedolanco01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdolanco01"">CIN, BSN</div></span>",32,559,510,51,137,3,175,52,34,23,51,.269,.319,.343,.662,.318,-0.58
"<a href=""https://www.baseball-reference.com/players/d/donahji02.shtml"">J. Donahue</a>",CHA,25,608,533,71,153,1,186,76,44,32,35,.287,.346,.349,.695,.338,5.03
"<a href=""https://www.baseball-reference.com/players/d/donahre01.shtml"">Red Donahue</a>",CLE,32,56,53,2,4,0,5,0,0,0,14,.075,.075,.094,.170,.081,-0.56
"<a href=""https://www.baseball-reference.com/players/d/donlimi01.shtml"">Mike Donlin</a>",NY1,27,676,606,124,216,7,300,80,56,33,41,.356,.413,.495,.908,.432,0.00
"<a href=""https://www.baseball-reference.com/players/d/donovbi01.shtml"">Bill Donovan</a>",DET,28,156,130,16,25,0,29,5,12,8,28,.192,.266,.223,.489,.247,0.39
"<a href=""https://www.baseball-reference.com/players/d/dooinre01.shtml"">Red Dooin</a>",PHI,26,400,380,45,95,0,118,36,10,12,40,.250,.269,.311,.580,.278,1.25
"<a href=""https://www.baseball-reference.com/players/d/doolami01.shtml"">M. Doolin</a>",PHI,25,524,492,53,125,1,177,48,24,17,82,.254,.292,.360,.651,.312,2.38
"<a href=""https://www.baseball-reference.com/players/d/doranto01.shtml"">Tom Doran</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedoranto01"" style=""display:none;""></input><label for=""footnotedoranto01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdoranto01"">BOS, DET</div></span>",24,114,97,8,15,0,18,4,8,2,13,.155,.241,.186,.426,.221,-0.48
"<a href=""https://www.baseball-reference.com/players/d/doschja01.shtml"">Jack Doscher</a>",BRO,24,25,24,1,2,0,2,0,0,0,12,.083,.083,.083,.167,.080,-0.29
"<a href=""https://www.baseball-reference.com/players/d/doughpa01.shtml"">P. Dougherty</a>",NYA,28,459,418,56,110,3,140,29,28,17,40,.263,.319,.335,.654,.318,0.00
"<a href=""https://www.baseball-reference.com/players/d/doyleja01.shtml"">Jack Doyle</a>",NYA,35,3,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.19
"<a href=""https://www.baseball-reference.com/players/d/drillle01.shtml"">Lew Drill</a>",DET,28,255,211,17,55,0,64,24,32,7,28,.261,.366,.303,.669,.335,1.37
"<a href=""https://www.baseball-reference.com/players/d/duffyhu01.shtml"">Hugh Duffy</a>",PHI,38,41,40,7,12,0,16,3,1,0,0,.300,.317,.400,.717,.341,0.21
"<a href=""https://www.baseball-reference.com/players/d/dugglbi01.shtml"">B. Duggleby</a>",PHI,31,109,101,5,11,1,21,6,5,0,41,.109,.151,.208,.359,.176,-0.41
"<a href=""https://www.baseball-reference.com/players/d/dundogu01.shtml"">Gus Dundon</a>",CHA,30,406,364,30,70,0,83,22,23,14,34,.192,.248,.228,.476,.237,0.83
"<a href=""https://www.baseball-reference.com/players/d/dunleja01.shtml"">J. Dunleavy</a>",SLN,25,501,435,52,105,1,132,25,55,15,60,.241,.328,.303,.631,.312,0.27
"<a href=""https://www.baseball-reference.com/players/d/dygerji01.shtml"">Jimmy Dygert</a>",PHA,20,15,15,1,4,0,4,1,0,0,4,.267,.267,.267,.533,.256,0.06
"<a href=""https://www.baseball-reference.com/players/e/easonma01.shtml"">Mal Eason</a>",BRO,26,85,81,4,14,0,14,5,2,1,16,.173,.193,.173,.366,.179,-0.25
"<a href=""https://www.baseball-reference.com/players/e/eganwi01.shtml"">Wish Egan</a>",SLN,24,64,59,5,6,0,6,0,3,1,20,.102,.145,.102,.247,.128,-0.48
"<a href=""https://www.baseball-reference.com/players/e/elberki01.shtml"">K. Elberfeld</a>",NYA,30,449,390,48,102,0,124,53,23,18,16,.262,.329,.318,.647,.318,2.03
"<a href=""https://www.baseball-reference.com/players/e/elliocl01.shtml"">C. Elliott</a>",NY1,28,16,16,2,3,0,3,0,0,1,2,.188,.188,.188,.375,.180,-0.04
"<a href=""https://www.baseball-reference.com/players/e/eubanjo01.shtml"">John Eubank</a>",DET,32,14,14,1,5,0,7,1,0,0,4,.357,.357,.500,.857,.403,0.18
"<a href=""https://www.baseball-reference.com/players/e/eversjo01.shtml"">Johnny Evers</a>",CHN,23,389,340,44,94,1,112,37,27,19,20,.276,.333,.329,.663,.323,1.68
"<a href=""https://www.baseball-reference.com/players/e/ewingbo01.shtml"">Bob Ewing</a>",CIN,32,134,122,13,32,0,35,10,5,1,20,.262,.302,.287,.589,.288,0.46
"<a href=""https://www.baseball-reference.com/players/f/falkecy01.shtml"">C. Falkenberg</a>",WS1,25,32,32,4,4,0,5,3,0,0,16,.125,.125,.156,.281,.134,0.00
"<a href=""https://www.baseball-reference.com/players/f/farredu01.shtml"">Duke Farrell</a>",BOS,38,22,21,2,6,0,7,2,1,0,3,.286,.318,.333,.652,.315,0.27
"<a href=""https://www.baseball-reference.com/players/f/farrejo02.shtml"">John Farrell</a>",SLN,28,28,24,6,4,0,6,1,4,1,1,.167,.286,.250,.536,.271,-0.22
"<a href=""https://www.baseball-reference.com/players/f/ferriho01.shtml"">Hobe Ferris</a>",BOS,30,558,523,51,115,6,189,59,23,11,69,.220,.253,.361,.614,.292,2.63
"<a href=""https://www.baseball-reference.com/players/f/ferrycy01.shtml"">Cy Ferry</a>",CLE,26,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/f/flahepa02.shtml"">P. Flaherty</a>",PIT,29,80,76,7,15,0,23,4,3,0,20,.197,.228,.303,.530,.254,0.11
"<a href=""https://www.baseball-reference.com/players/f/flanast01.shtml"">S. Flanagan</a>",PIT,24,26,25,7,7,0,10,3,1,3,1,.280,.308,.400,.708,.336,0.35
"<a href=""https://www.baseball-reference.com/players/f/flickel01.shtml"">Elmer Flick</a>",CLE,29,573,500,72,154,4,231,64,53,35,69,.308,.383,.462,.845,.403,5.18
"<a href=""https://www.baseball-reference.com/players/f/fordge01.shtml"">Gene Ford</a>",DET,24,13,10,0,0,0,0,0,2,0,4,.000,.167,.000,.167,.122,-0.07
"<a href=""https://www.baseball-reference.com/players/f/frasech01.shtml"">Chick Fraser</a>",BSN,31,164,156,15,35,0,43,10,5,0,31,.224,.248,.276,.524,.253,0.33
"<a href=""https://www.baseball-reference.com/players/f/freembu01.shtml"">Buck Freeman</a>",BOS,33,515,455,59,109,3,154,49,46,8,51,.240,.316,.338,.655,.320,1.39
"<a href=""https://www.baseball-reference.com/players/f/friskem01.shtml"">Emil Frisk</a>",SLA,30,493,429,58,112,3,144,36,42,7,56,.261,.342,.336,.678,.333,1.95
"<a href=""https://www.baseball-reference.com/players/f/fultzda01.shtml"">Dave Fultz</a>",NYA,30,482,422,49,98,0,117,42,39,44,47,.232,.308,.277,.585,.291,0.33
"<a href=""https://www.baseball-reference.com/players/g/ganlebo01.shtml"">Bob Ganley</a>",PIT,30,143,127,12,40,0,45,7,8,3,9,.315,.356,.354,.710,.343,0.00
"<a href=""https://www.baseball-reference.com/players/g/gessldo01.shtml"">Doc Gessler</a>",BRO,24,486,431,44,125,3,159,46,38,26,56,.290,.366,.369,.735,.359,1.99
"<a href=""https://www.baseball-reference.com/players/g/gibsoch01.shtml"">C. Gibson</a>",SLA,25,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/g/gibsoge01.shtml"">G. Gibson</a>",PIT,24,156,135,14,24,2,36,14,15,2,17,.178,.270,.267,.536,.269,0.08
"<a href=""https://www.baseball-reference.com/players/g/gibsono01.shtml"">N. Gibson</a>",BOS,28,48,42,2,4,0,4,0,4,0,15,.095,.174,.095,.269,.147,-0.22
"<a href=""https://www.baseball-reference.com/players/g/gilbebi02.shtml"">B. Gilbert</a>",NY1,29,437,376,45,93,0,110,24,41,11,44,.247,.331,.293,.624,.310,1.77
"<a href=""https://www.baseball-reference.com/players/g/gladefr01.shtml"">Fred Glade</a>",SLA,29,104,98,1,9,0,10,1,5,1,35,.092,.144,.102,.246,.130,-0.57
"<a href=""https://www.baseball-reference.com/players/g/gleasha01.shtml"">H. Gleason</a>",SLA,30,591,535,45,116,1,140,57,34,23,45,.217,.269,.262,.530,.261,1.17
"<a href=""https://www.baseball-reference.com/players/g/gleaski01.shtml"">Kid Gleason</a>",PHI,38,699,608,95,150,1,184,50,45,16,45,.247,.302,.303,.604,.295,0.83
"<a href=""https://www.baseball-reference.com/players/g/godwijo01.shtml"">John Godwin</a>",BOS,28,51,43,4,14,0,15,10,3,3,6,.326,.408,.349,.757,.375,0.29
"<a href=""https://www.baseball-reference.com/players/g/goodwi01.shtml"">Wilbur Good</a>",NYA,19,8,8,2,3,0,3,0,0,0,3,.375,.375,.375,.750,.360,0.07
"<a href=""https://www.baseball-reference.com/players/g/gradymi01.shtml"">Mike Grady</a>",SLN,35,351,311,41,89,4,135,41,33,15,44,.286,.360,.434,.794,.381,2.17
"<a href=""https://www.baseball-reference.com/players/g/granted01.shtml"">Eddie Grant</a>",CLE,22,8,8,1,3,0,3,0,0,0,5,.375,.375,.375,.750,.360,0.04
"<a href=""https://www.baseball-reference.com/players/g/greenda01.shtml"">Danny Green</a>",CHA,28,454,379,56,92,0,117,44,53,11,51,.243,.345,.309,.653,.325,1.33
"<a href=""https://www.baseball-reference.com/players/g/griffcl01.shtml"">C. Griffith</a>",NYA,35,37,32,2,7,0,10,5,3,0,11,.219,.286,.312,.598,.291,0.20
"<a href=""https://www.baseball-reference.com/players/g/grimsmy01.shtml"">M. Grimshaw</a>",BOS,29,313,285,39,68,4,92,35,21,4,35,.239,.293,.323,.616,.300,0.73
"<a href=""https://www.baseball-reference.com/players/h/hahned01.shtml"">Ed Hahn</a>",NYA,29,194,160,32,51,0,56,11,25,1,10,.319,.426,.350,.776,.385,0.00
"<a href=""https://www.baseball-reference.com/players/h/hahnno01.shtml"">Noodles Hahn</a>",CIN,26,27,24,1,4,0,4,0,1,0,7,.167,.200,.167,.367,.183,-0.13
