Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/a/ashbyan01.shtml"">Andy Ashby</a>",PHI,24,13,11,0,1,0,2,1,0,0,7,.091,.091,.182,.273,.119,0.00
"<a href=""https://www.baseball-reference.com/players/a/ashlebi01.shtml"">Billy Ashley</a>",LAN,21,100,95,6,21,2,32,6,5,0,34,.221,.260,.337,.597,.272,-1.19
"<a href=""https://www.baseball-reference.com/players/a/assenpa01.shtml"">P. Assenmacher</a>",CHN,31,7,4,1,0,0,0,0,1,0,1,.000,.200,.000,.200,.141,0.00
"<a href=""https://www.baseball-reference.com/players/a/astacpe01.shtml"">P. Astacio</a>",LAN,23,29,24,2,3,0,3,1,0,0,14,.125,.125,.125,.250,.114,0.00
"<a href=""https://www.baseball-reference.com/players/a/averyst01.shtml"">Steve Avery</a>",ATL,22,88,76,8,13,0,17,4,3,0,22,.171,.203,.224,.426,.197,0.30
"<a href=""https://www.baseball-reference.com/players/a/ayalabo01.shtml"">Bobby Ayala</a>",CIN,22,10,9,1,0,0,0,0,0,0,6,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/a/azocaos01.shtml"">Oscar Azocar</a>",SDN,27,182,168,15,32,0,38,8,9,1,12,.190,.230,.226,.457,.210,-0.56
"<a href=""https://www.baseball-reference.com/players/b/backmwa01.shtml"">W. Backman</a>",PHI,32,55,48,6,13,0,14,6,6,1,9,.271,.352,.292,.644,.298,0.23
"<a href=""https://www.baseball-reference.com/players/b/baergca01.shtml"">C. Baerga</a>",CLE,23,716,657,92,205,20,299,105,35,10,76,.312,.354,.455,.809,.359,0.00
"<a href=""https://www.baseball-reference.com/players/b/baezke01.shtml"">Kevin Baez</a>",NYN,25,13,13,0,2,0,2,0,0,0,0,.154,.154,.154,.308,.140,-0.43
"<a href=""https://www.baseball-reference.com/players/b/bagweje01.shtml"">Jeff Bagwell</a>",HOU,24,697,586,87,160,18,260,96,84,10,97,.273,.368,.444,.812,.360,4.74
"<a href=""https://www.baseball-reference.com/players/b/bailema01.shtml"">Mark Bailey</a>",SFN,30,29,26,0,4,0,5,1,3,0,7,.154,.241,.192,.434,.213,0.00
"<a href=""https://www.baseball-reference.com/players/b/baineha01.shtml"">H. Baines</a>",OAK,33,543,478,58,121,16,187,76,59,1,61,.253,.331,.391,.723,.326,0.00
"<a href=""https://www.baseball-reference.com/players/b/bankhsc01.shtml"">S. Bankhead</a>",CIN,28,11,9,0,2,0,2,0,0,0,7,.222,.222,.222,.444,.203,0.02
"<a href=""https://www.baseball-reference.com/players/b/barbebr01.shtml"">B. Barberie</a>",MON,24,343,285,26,66,1,80,24,47,9,62,.232,.354,.281,.635,.303,0.54
"<a href=""https://www.baseball-reference.com/players/b/barfije01.shtml"">J. Barfield</a>",NYA,32,105,95,8,13,2,21,7,9,1,27,.137,.210,.221,.431,.195,-1.25
"<a href=""https://www.baseball-reference.com/players/b/barnebr01.shtml"">Brian Barnes</a>",MON,25,36,29,1,8,0,8,1,1,0,15,.276,.300,.276,.576,.267,0.00
"<a href=""https://www.baseball-reference.com/players/b/barnesk01.shtml"">S. Barnes</a>",DET,35,181,165,27,45,3,64,25,10,3,18,.273,.318,.388,.706,.318,0.24
"<a href=""https://www.baseball-reference.com/players/b/barreto01.shtml"">Tom Barrett</a>",BOS,32,6,3,1,0,0,0,0,2,0,0,.000,.400,.000,.400,.282,0.06
"<a href=""https://www.baseball-reference.com/players/b/basske01.shtml"">Kevin Bass</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebasske01"" style=""display:none;""></input><label for=""footnotebasske01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbasske01"">SFN, NYN</div></span>",33,430,402,40,108,9,168,39,23,14,70,.269,.308,.418,.726,.309,0.16
"<a href=""https://www.baseball-reference.com/players/b/batiski01.shtml"">Kim Batiste</a>",PHI,24,145,136,9,28,1,35,10,4,0,18,.206,.224,.257,.481,.215,-0.90
"<a href=""https://www.baseball-reference.com/players/b/beckro01.shtml"">Rod Beck</a>",SFN,23,2,2,0,1,0,1,0,0,0,1,.500,.500,.500,1.000,.456,0.00
"<a href=""https://www.baseball-reference.com/players/b/belchti01.shtml"">Tim Belcher</a>",CIN,30,83,76,3,8,1,12,4,0,0,28,.105,.105,.158,.263,.118,-0.30
"<a href=""https://www.baseball-reference.com/players/b/belinst01.shtml"">Stan Belinda</a>",PIT,25,3,3,1,2,0,3,2,0,0,0,.667,.667,1.000,1.667,.741,0.00
"<a href=""https://www.baseball-reference.com/players/b/bellde01.shtml"">Derek Bell</a>",TOR,23,184,161,23,39,2,57,15,15,7,34,.242,.324,.354,.678,.311,0.74
"<a href=""https://www.baseball-reference.com/players/b/belleal01.shtml"">Albert Belle</a>",CLE,25,650,585,81,152,34,279,112,52,8,128,.260,.320,.477,.797,.354,1.97
"<a href=""https://www.baseball-reference.com/players/b/bellge02.shtml"">George Bell</a>",CHA,32,670,627,74,160,25,262,112,31,5,97,.255,.294,.418,.712,.316,-0.22
"<a href=""https://www.baseball-reference.com/players/b/bellira01.shtml"">R. Belliard</a>",ATL,30,315,285,20,60,0,68,14,14,0,43,.211,.255,.239,.494,.225,-1.20
"<a href=""https://www.baseball-reference.com/players/b/bellja01.shtml"">Jay Bell</a>",PIT,26,712,632,87,167,9,242,55,55,7,103,.264,.326,.383,.709,.324,3.94
"<a href=""https://www.baseball-reference.com/players/b/bellju01.shtml"">Juan Bell</a>",PHI,24,168,147,12,30,1,38,8,18,5,29,.204,.292,.259,.550,.248,0.00
"<a href=""https://www.baseball-reference.com/players/b/beltres01.shtml"">E. Beltre</a>",CHA,24,116,110,21,21,1,26,10,3,1,18,.191,.211,.236,.447,.205,-1.16
"<a href=""https://www.baseball-reference.com/players/b/benavfr01.shtml"">F. Benavides</a>",CIN,26,186,173,14,40,1,55,17,10,0,34,.231,.277,.318,.595,.264,-0.15
"<a href=""https://www.baseball-reference.com/players/b/benesan01.shtml"">Andy Benes</a>",SDN,24,78,67,3,10,1,15,5,5,0,29,.149,.205,.224,.429,.202,0.17
"<a href=""https://www.baseball-reference.com/players/b/benjami01.shtml"">M. Benjamin</a>",SFN,26,82,75,4,13,1,20,3,4,1,15,.173,.215,.267,.482,.215,0.15
"<a href=""https://www.baseball-reference.com/players/b/benzito01.shtml"">T. Benzinger</a>",LAN,29,313,293,24,70,4,102,31,15,2,54,.239,.272,.348,.620,.278,-0.93
"<a href=""https://www.baseball-reference.com/players/b/berenju01.shtml"">J. Berenguer</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteberenju01"" style=""display:none;""></input><label for=""footnoteberenju01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivberenju01"">ATL, KCA</div></span>",37,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/b/bergmda01.shtml"">Dave Bergman</a>",DET,39,204,181,17,42,1,48,10,20,1,19,.232,.305,.265,.571,.268,-0.71
"<a href=""https://www.baseball-reference.com/players/b/berroge01.shtml"">G. Berroa</a>",CIN,27,18,15,2,4,0,5,0,2,0,1,.267,.389,.333,.722,.344,0.00
"<a href=""https://www.baseball-reference.com/players/b/berryda01.shtml"">D. Berryhill</a>",ATL,28,328,307,21,70,10,118,43,17,0,67,.228,.268,.384,.653,.289,-1.02
"<a href=""https://www.baseball-reference.com/players/b/berryse01.shtml"">Sean Berry</a>",MON,26,58,57,5,19,1,23,4,1,2,11,.333,.345,.404,.748,.340,0.00
"<a href=""https://www.baseball-reference.com/players/b/bicheda01.shtml"">D. Bichette</a>",ML4,28,411,387,37,111,5,157,41,16,18,74,.287,.318,.406,.724,.323,0.00
"<a href=""https://www.baseball-reference.com/players/b/bielemi01.shtml"">M. Bielecki</a>",ATL,32,28,24,1,3,0,3,0,0,0,13,.125,.125,.125,.250,.114,-0.15
"<a href=""https://www.baseball-reference.com/players/b/biggicr01.shtml"">Craig Biggio</a>",HOU,26,721,613,96,170,6,226,39,94,38,95,.277,.378,.369,.747,.344,4.25
"<a href=""https://www.baseball-reference.com/players/b/bilarda01.shtml"">D. Bilardello</a>",SDN,33,40,33,2,4,0,5,1,4,0,8,.121,.216,.152,.368,.171,-0.38
"<a href=""https://www.baseball-reference.com/players/b/birkbmi01.shtml"">M. Birkbeck</a>",NYN,31,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/b/blackbu02.shtml"">Buddy Black</a>",SFN,35,66,54,1,3,0,4,2,2,0,16,.056,.089,.074,.163,.081,-0.44
"<a href=""https://www.baseball-reference.com/players/b/blairwi01.shtml"">Willie Blair</a>",HOU,26,19,17,0,1,0,1,0,1,0,14,.059,.111,.059,.170,.090,-0.11
"<a href=""https://www.baseball-reference.com/players/b/blankla02.shtml"">L. Blankenship</a>",OAK,28,446,349,59,84,3,119,34,82,21,57,.241,.393,.341,.734,.348,3.63
"<a href=""https://www.baseball-reference.com/players/b/blausje01.shtml"">Jeff Blauser</a>",ATL,26,403,343,61,90,14,157,46,46,5,82,.262,.354,.458,.811,.365,2.27
"<a href=""https://www.baseball-reference.com/players/b/blowemi01.shtml"">Mike Blowers</a>",SEA,27,80,73,7,14,1,20,2,6,0,20,.192,.253,.274,.527,.246,-0.13
"<a href=""https://www.baseball-reference.com/players/b/boevejo01.shtml"">Joe Boever</a>",HOU,31,7,7,0,0,0,0,0,0,0,3,.000,.000,.000,.000,.000,-0.10
"<a href=""https://www.baseball-reference.com/players/b/boggswa01.shtml"">Wade Boggs</a>",BOS,34,598,514,62,133,7,184,50,74,1,31,.259,.353,.358,.711,.317,2.16
"<a href=""https://www.baseball-reference.com/players/b/boltoto01.shtml"">Tom Bolton</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteboltoto01"" style=""display:none;""></input><label for=""footnoteboltoto01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivboltoto01"">BOS, CIN</div></span>",30,15,14,0,0,0,0,0,0,0,5,.000,.000,.000,.000,.000,-0.20
"<a href=""https://www.baseball-reference.com/players/b/bondsba01.shtml"">Barry Bonds</a>",PIT,27,612,473,109,147,34,295,103,127,39,69,.311,.456,.624,1.080,.459,9.03
"<a href=""https://www.baseball-reference.com/players/b/bonilbo01.shtml"">B. Bonilla</a>",NYN,29,506,438,62,109,19,189,70,66,4,73,.249,.348,.432,.779,.349,0.00
"<a href=""https://www.baseball-reference.com/players/b/boonebr01.shtml"">Bret Boone</a>",SEA,23,135,129,15,25,4,41,15,4,1,34,.194,.224,.318,.542,.246,0.00
"<a href=""https://www.baseball-reference.com/players/b/bordepa01.shtml"">Pat Borders</a>",TOR,29,521,480,47,116,13,185,53,33,1,75,.242,.290,.385,.676,.303,0.00
"<a href=""https://www.baseball-reference.com/players/b/bordimi01.shtml"">Mike Bordick</a>",OAK,26,572,504,62,151,3,187,48,40,12,59,.300,.358,.371,.729,.334,4.31
"<a href=""https://www.baseball-reference.com/players/b/boskish01.shtml"">Shawn Boskie</a>",CHN,25,32,27,1,5,0,6,1,2,0,9,.185,.241,.222,.464,.220,0.13
"<a href=""https://www.baseball-reference.com/players/b/bostoda01.shtml"">Daryl Boston</a>",NYN,29,334,289,37,72,11,123,35,38,12,60,.249,.338,.426,.764,.340,0.51
"<a href=""https://www.baseball-reference.com/players/b/botteke01.shtml"">K. Bottenfield</a>",MON,23,9,8,1,3,0,3,0,0,0,3,.375,.375,.375,.750,.342,0.00
"<a href=""https://www.baseball-reference.com/players/b/bournra01.shtml"">R. Bournigal</a>",LAN,26,22,20,1,3,0,4,0,1,0,2,.150,.227,.200,.427,.208,-0.12
"<a href=""https://www.baseball-reference.com/players/b/bowenry01.shtml"">Ryan Bowen</a>",HOU,24,9,9,1,1,0,1,0,0,0,3,.111,.111,.111,.222,.101,-0.11
"<a href=""https://www.baseball-reference.com/players/b/bradlsc01.shtml"">S. Bradley</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebradlsc01"" style=""display:none;""></input><label for=""footnotebradlsc01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbradlsc01"">SEA, CIN</div></span>",32,8,6,1,2,0,2,1,2,0,1,.333,.500,.333,.833,.404,0.01
"<a href=""https://www.baseball-reference.com/players/b/bragggl01.shtml"">Glenn Braggs</a>",CIN,29,307,266,40,63,8,109,38,36,3,48,.237,.330,.410,.740,.331,0.23
"<a href=""https://www.baseball-reference.com/players/b/bransje01.shtml"">Jeff Branson</a>",CIN,25,123,115,12,34,0,43,15,5,0,16,.296,.322,.374,.696,.308,-0.29
"<a href=""https://www.baseball-reference.com/players/b/brantcl01.shtml"">C. Brantley</a>",PHI,24,22,14,1,3,0,5,1,1,0,4,.214,.267,.357,.624,.280,0.23
"<a href=""https://www.baseball-reference.com/players/b/brantje01.shtml"">J. Brantley</a>",SFN,28,10,9,2,1,0,1,0,1,0,2,.111,.200,.111,.311,.162,0.00
"<a href=""https://www.baseball-reference.com/players/b/breamsi01.shtml"">Sid Bream</a>",ATL,31,426,372,30,97,10,154,61,46,6,51,.261,.340,.414,.754,.341,0.95
"<a href=""https://www.baseball-reference.com/players/b/brettge01.shtml"">George Brett</a>",KCA,39,637,592,55,169,7,235,61,35,8,69,.285,.330,.397,.727,.326,0.54
"<a href=""https://www.baseball-reference.com/players/b/brewero01.shtml"">Rod Brewer</a>",SLN,26,113,103,11,31,0,37,10,8,0,12,.301,.354,.359,.713,.328,0.51
"<a href=""https://www.baseball-reference.com/players/b/brilegr01.shtml"">Greg Briley</a>",SEA,27,207,200,18,55,5,80,12,4,9,31,.275,.290,.400,.690,.309,-0.08
"<a href=""https://www.baseball-reference.com/players/b/brinkbr01.shtml"">Brad Brink</a>",PHI,27,14,12,0,1,0,1,0,0,0,5,.083,.154,.083,.237,.127,-0.05
"<a href=""https://www.baseball-reference.com/players/b/britobe01.shtml"">B. Brito</a>",MIN,28,15,14,1,2,0,3,2,0,0,4,.143,.133,.214,.348,.148,-0.34
"<a href=""https://www.baseball-reference.com/players/b/brocado01.shtml"">Doug Brocail</a>",SDN,25,5,5,0,1,0,1,0,0,0,0,.200,.200,.200,.400,.182,0.03
"<a href=""https://www.baseball-reference.com/players/b/brognri01.shtml"">Rico Brogna</a>",DET,22,29,26,3,5,1,9,3,3,0,5,.192,.276,.346,.622,.288,0.00
"<a href=""https://www.baseball-reference.com/players/b/brookhu01.shtml"">Hubie Brooks</a>",CAL,35,320,306,28,66,8,103,36,12,3,46,.216,.247,.337,.583,.261,-1.32
"<a href=""https://www.baseball-reference.com/players/b/brosisc01.shtml"">S. Brosius</a>",OAK,25,93,87,13,19,4,33,13,3,3,13,.218,.258,.379,.637,.283,0.27
"<a href=""https://www.baseball-reference.com/players/b/brownja03.shtml"">Jarvis Brown</a>",MIN,25,18,15,8,1,0,1,0,2,2,4,.067,.222,.067,.289,.170,-0.31
"<a href=""https://www.baseball-reference.com/players/b/brownje01.shtml"">Jerry Browne</a>",OAK,26,390,324,43,93,3,118,40,40,3,40,.287,.366,.364,.731,.337,2.28
"<a href=""https://www.baseball-reference.com/players/b/brownke02.shtml"">Keith Brown</a>",CIN,28,3,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/b/brownto05.shtml"">Tom Browning</a>",CIN,32,35,31,4,7,0,8,2,1,0,6,.226,.242,.258,.500,.227,0.04
"<a href=""https://www.baseball-reference.com/players/b/bruetj.01.shtml"">J. T. Bruett</a>",MIN,24,84,76,7,19,0,23,2,6,6,12,.250,.313,.303,.616,.283,0.28
"<a href=""https://www.baseball-reference.com/players/b/brumfja01.shtml"">J. Brumfield</a>",CIN,27,33,30,6,4,0,4,2,2,6,4,.133,.212,.133,.345,.159,-0.05
"<a href=""https://www.baseball-reference.com/players/b/brumlmi02.shtml"">Mike Brumley</a>",BOS,29,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/b/brunato01.shtml"">T. Brunansky</a>",BOS,31,533,458,47,122,15,204,74,66,2,96,.266,.354,.445,.799,.359,0.00
"<a href=""https://www.baseball-reference.com/players/b/buechst01.shtml"">S. Buechele</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebuechst01"" style=""display:none;""></input><label for=""footnotebuechst01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbuechst01"">PIT, CHN</div></span>",30,590,524,52,137,9,195,64,52,1,105,.261,.334,.372,.707,.313,1.84
"<a href=""https://www.baseball-reference.com/players/b/buhneja01.shtml"">Jay Buhner</a>",SEA,27,629,543,69,132,25,229,79,71,0,146,.243,.333,.422,.755,.342,0.21
"<a href=""https://www.baseball-reference.com/players/b/bulliji01.shtml"">J. Bullinger</a>",CHN,26,22,20,3,5,1,8,2,1,1,7,.250,.286,.400,.686,.311,0.29
"<a href=""https://www.baseball-reference.com/players/b/bulloer01.shtml"">Eric Bullock</a>",MON,32,5,5,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.12
"<a href=""https://www.baseball-reference.com/players/b/burbada01.shtml"">Dave Burba</a>",SFN,25,19,15,0,1,0,1,1,1,0,8,.067,.125,.067,.192,.101,0.00
"<a href=""https://www.baseball-reference.com/players/b/burkejo03.shtml"">John Burkett</a>",SFN,27,67,55,2,1,0,2,2,4,0,24,.018,.085,.036,.121,.070,-0.52
"<a href=""https://www.baseball-reference.com/players/b/burksel01.shtml"">Ellis Burks</a>",BOS,27,263,235,35,60,8,98,30,25,5,48,.255,.327,.417,.744,.334,1.12
"<a href=""https://www.baseball-reference.com/players/b/bushra01.shtml"">Randy Bush</a>",MIN,33,198,182,14,39,2,55,22,11,1,37,.214,.263,.302,.565,.252,-1.08
"<a href=""https://www.baseball-reference.com/players/b/butlebr01.shtml"">Brett Butler</a>",LAN,35,676,553,86,171,3,216,39,95,41,67,.309,.413,.391,.803,.372,0.00
"<a href=""https://www.baseball-reference.com/players/c/cabrefr01.shtml"">F. Cabrera</a>",ATL,25,11,10,2,3,2,9,3,1,0,1,.300,.364,.900,1.264,.543,0.23
"<a href=""https://www.baseball-reference.com/players/c/caldeiv01.shtml"">I. Calderon</a>",MON,30,186,170,19,45,3,72,24,14,1,22,.265,.323,.424,.746,.334,0.03
"<a href=""https://www.baseball-reference.com/players/c/caminke01.shtml"">Ken Caminiti</a>",HOU,29,557,506,68,149,13,223,62,44,10,68,.294,.350,.441,.790,.348,0.00
"<a href=""https://www.baseball-reference.com/players/c/candaca01.shtml"">C. Candaele</a>",HOU,31,360,320,19,68,1,85,18,24,7,36,.212,.269,.266,.535,.245,-0.74
"<a href=""https://www.baseball-reference.com/players/c/candejo01.shtml"">J. Candelaria</a>",LAN,38,1,0,0,0,0,0,0,1,0,0,.000,1.000,.000,1.000,.706,0.01
"<a href=""https://www.baseball-reference.com/players/c/candito01.shtml"">T. Candiotti</a>",LAN,34,69,56,3,6,0,7,1,1,0,9,.107,.123,.125,.248,.115,0.00
"<a href=""https://www.baseball-reference.com/players/c/cangejo01.shtml"">J. Cangelosi</a>",TEX,29,106,85,12,16,1,21,6,18,6,16,.188,.330,.247,.577,.285,-1.21
"<a href=""https://www.baseball-reference.com/players/c/cansejo01.shtml"">Jose Canseco</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecansejo01"" style=""display:none;""></input><label for=""footnotecansejo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcansejo01"">OAK, TEX</div></span>",27,512,439,74,107,26,200,87,63,6,128,.244,.344,.456,.799,.353,0.00
"<a href=""https://www.baseball-reference.com/players/c/canseoz01.shtml"">O. Canseco</a>",SLN,27,36,29,7,8,0,13,3,7,0,4,.276,.417,.448,.865,.395,0.14
"<a href=""https://www.baseball-reference.com/players/c/carpecr01.shtml"">C. Carpenter</a>",SLN,27,4,3,0,1,0,1,2,0,0,1,.333,.333,.333,.667,.304,0.05
"<a href=""https://www.baseball-reference.com/players/c/carrch02.shtml"">Chuck Carr</a>",SLN,24,76,64,8,14,0,17,3,9,10,6,.219,.315,.266,.581,.278,0.00
"<a href=""https://www.baseball-reference.com/players/c/carrema01.shtml"">Mark Carreon</a>",DET,28,364,336,34,78,10,121,41,22,3,57,.232,.278,.360,.638,.288,0.00
"<a href=""https://www.baseball-reference.com/players/c/cartega01.shtml"">Gary Carter</a>",MON,38,325,285,24,62,5,97,29,33,0,37,.218,.299,.340,.640,.290,0.06
"<a href=""https://www.baseball-reference.com/players/c/cartejo01.shtml"">Joe Carter</a>",TOR,32,683,622,97,164,34,310,119,36,12,109,.264,.309,.498,.808,.355,2.51
"<a href=""https://www.baseball-reference.com/players/c/cartela01.shtml"">Larry Carter</a>",SFN,27,12,10,1,2,0,2,0,0,0,5,.200,.273,.200,.473,.233,0.16
"<a href=""https://www.baseball-reference.com/players/c/castibr01.shtml"">B. Castillo</a>",PHI,24,81,76,12,15,2,26,7,4,1,15,.197,.238,.342,.580,.262,-0.46
"<a href=""https://www.baseball-reference.com/players/c/castifr01.shtml"">F. Castillo</a>",CHN,23,73,65,3,6,0,6,1,3,0,21,.092,.132,.092,.225,.112,-0.42
"<a href=""https://www.baseball-reference.com/players/c/castivi02.shtml"">V. Castilla</a>",ATL,24,18,16,1,4,0,5,1,1,0,4,.250,.333,.312,.646,.282,0.00
"<a href=""https://www.baseball-reference.com/players/c/cedenan01.shtml"">A. Cedeno</a>",HOU,22,237,220,15,38,2,61,13,14,2,71,.173,.232,.277,.509,.232,0.00
"<a href=""https://www.baseball-reference.com/players/c/ceronri01.shtml"">Rick Cerone</a>",MON,38,68,63,10,17,1,24,7,3,1,5,.270,.313,.381,.694,.317,0.12
"<a href=""https://www.baseball-reference.com/players/c/chambwe01.shtml"">W. Chamberlain</a>",PHI,26,289,275,26,71,9,116,41,10,4,55,.258,.285,.422,.707,.314,0.00
"<a href=""https://www.baseball-reference.com/players/c/charlno01.shtml"">N. Charlton</a>",CIN,29,7,5,0,1,0,1,0,0,0,3,.200,.200,.200,.400,.182,0.00
"<a href=""https://www.baseball-reference.com/players/c/cianfar01.shtml"">A. Cianfrocco</a>",MON,25,247,232,25,56,6,83,30,11,3,66,.241,.276,.358,.634,.287,0.26
"<a href=""https://www.baseball-reference.com/players/c/clarkda05.shtml"">Dave Clark</a>",PIT,29,40,33,3,7,2,13,7,6,0,8,.212,.325,.394,.719,.329,0.00
"<a href=""https://www.baseball-reference.com/players/c/clarkja01.shtml"">Jack Clark</a>",BOS,36,320,257,32,54,5,80,33,56,1,87,.210,.350,.311,.661,.312,0.02
"<a href=""https://www.baseball-reference.com/players/c/clarkje01.shtml"">Jerald Clark</a>",SDN,28,526,496,45,120,12,190,58,22,3,97,.242,.278,.383,.661,.296,1.08
"<a href=""https://www.baseball-reference.com/players/c/clarkma01.shtml"">Mark Clark</a>",SLN,24,40,36,0,5,0,5,1,0,0,18,.139,.139,.139,.278,.127,0.00
"<a href=""https://www.baseball-reference.com/players/c/clarkph02.shtml"">Phil Clark</a>",DET,24,61,54,3,22,1,29,5,6,1,9,.407,.467,.537,1.004,.448,0.61
"<a href=""https://www.baseball-reference.com/players/c/clarkwi02.shtml"">Will Clark</a>",SFN,28,601,513,69,154,16,244,73,73,12,82,.300,.384,.476,.860,.373,3.81
"<a href=""https://www.baseball-reference.com/players/c/claytro01.shtml"">R. Clayton</a>",SFN,22,352,321,31,72,4,99,24,26,8,63,.224,.281,.308,.589,.268,0.00
"<a href=""https://www.baseball-reference.com/players/c/clemepa01.shtml"">Pat Clements</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteclemepa01"" style=""display:none;""></input><label for=""footnoteclemepa01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivclemepa01"">SDN, BAL</div></span>",30,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
