Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/a/adamsgl01.shtml"">Glenn Adams</a>",MIN,30,329,310,27,80,7,121,35,17,0,32,0.25806451612903225,0.2966360856269113,0.3903225806451613,0.6869586662720726,0,0
"<a href=""https://www.baseball-reference.com/players/a/adamsmi02.shtml"">Mike Adams</a>",OAK,29,22,15,5,3,0,4,1,7,0,2,0.2,0.45454545454545453,0.26666666666666666,0.7212121212121212,0,0
"<a href=""https://www.baseball-reference.com/players/a/alberbu01.shtml"">Butch Alberts</a>",TOR,28,18,18,1,5,0,6,0,0,0,2,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.6111111111111112,0,0
"<a href=""https://www.baseball-reference.com/players/a/alexaga01.shtml"">Gary Alexander</a>",2,25,563,498,57,112,27,221,84,57,0,166,0.2248995983935743,0.304270462633452,0.44377510040160645,0.7480455630350584,0,0
"<a href=""https://www.baseball-reference.com/players/a/almonbi01.shtml"">Bill Almon</a>",SDN,25,442,405,39,102,0,125,21,33,17,74,0.2518518518518518,0.30751708428246016,0.30864197530864196,0.6161590595911022,0,0
"<a href=""https://www.baseball-reference.com/players/a/alomasa01.shtml"">Sandy Alomar</a>",TEX,34,31,29,3,6,0,7,1,1,0,7,0.20689655172413793,0.23333333333333334,0.2413793103448276,0.4747126436781609,0,0
"<a href=""https://www.baseball-reference.com/players/a/alouje01.shtml"">Jesus Alou</a>",HOU,36,152,139,7,45,2,58,19,6,0,5,0.3237410071942446,0.34459459459459457,0.4172661870503597,0.7618607816449543,0,0
"<a href=""https://www.baseball-reference.com/players/a/alstode01.shtml"">Dell Alston</a>",2,25,191,176,17,36,1,41,10,10,11,23,0.20454545454545456,0.24598930481283424,0.23295454545454544,0.4789438502673797,0,0
"<a href=""https://www.baseball-reference.com/players/a/anderji01.shtml"">Jim Anderson</a>",CAL,21,127,108,6,21,0,28,7,11,0,16,0.19444444444444445,0.26666666666666666,0.25925925925925924,0.5259259259259259,0,0
"<a href=""https://www.baseball-reference.com/players/a/andermi01.shtml"">Mike Anderson</a>",BAL,27,36,32,2,3,0,5,3,3,0,10,0.09375,0.17142857142857143,0.15625,0.32767857142857143,0,0
"<a href=""https://www.baseball-reference.com/players/a/andrero01.shtml"">Rob Andrews</a>",SFN,25,202,177,21,39,1,51,11,20,5,18,0.22033898305084745,0.29949238578680204,0.288135593220339,0.587627979007141,0,0
"<a href=""https://www.baseball-reference.com/players/a/andujjo01.shtml"">Joaquin Andujar</a>",HOU,25,28,23,0,3,0,4,3,1,0,11,0.13043478260869565,0.16666666666666666,0.17391304347826086,0.3405797101449275,0,0
"<a href=""https://www.baseball-reference.com/players/a/armasto01.shtml"">Tony Armas</a>",OAK,24,258,239,17,51,2,65,13,10,1,62,0.21338912133891214,0.25,0.2719665271966527,0.5219665271966527,0,0
"<a href=""https://www.baseball-reference.com/players/a/ashbyal01.shtml"">Alan Ashby</a>",TOR,26,298,264,27,69,9,111,29,28,1,32,0.26136363636363635,0.3333333333333333,0.42045454545454547,0.7537878787878788,0,0
"<a href=""https://www.baseball-reference.com/players/a/ashfotu01.shtml"">Tucker Ashford</a>",SDN,23,174,155,11,38,3,58,26,14,1,31,0.24516129032258063,0.30057803468208094,0.3741935483870968,0.6747715830691777,0,0
"<a href=""https://www.baseball-reference.com/players/a/asselbr01.shtml"">Brian Asselstine</a>",ATL,24,122,103,11,28,2,43,13,11,2,16,0.27184466019417475,0.33884297520661155,0.4174757281553398,0.7563187033619514,0,0
"<a href=""https://www.baseball-reference.com/players/a/atkinbi01.shtml"">Bill Atkinson</a>",MON,23,4,4,0,2,0,2,1,0,0,0,0.5,0.5,0.5,1.0,0,0
"<a href=""https://www.baseball-reference.com/players/a/auerbri01.shtml"">Rick Auerbach</a>",CIN,28,65,55,17,18,2,30,5,7,1,12,0.32727272727272727,0.4126984126984127,0.5454545454545454,0.9581529581529581,0,0
"<a href=""https://www.baseball-reference.com/players/a/aultdo01.shtml"">Doug Ault</a>",TOR,28,124,104,10,25,3,37,7,17,0,14,0.2403846153846154,0.3524590163934426,0.3557692307692308,0.7082282471626734,0,0
"<a href=""https://www.baseball-reference.com/players/b/baezjo01.shtml"">Jose Baez</a>",SEA,24,58,50,8,8,0,10,2,6,1,7,0.16,0.25,0.2,0.45,0,0
"<a href=""https://www.baseball-reference.com/players/b/bahnsst01.shtml"">Stan Bahnsen</a>",MON,33,12,11,0,1,0,1,0,0,0,3,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0,0
"<a href=""https://www.baseball-reference.com/players/b/bailebo01.shtml"">Bob Bailey</a>",BOS,35,116,94,12,18,4,33,9,19,2,19,0.19148936170212766,0.3275862068965517,0.35106382978723405,0.6786500366837858,0,0
"<a href=""https://www.baseball-reference.com/players/b/bailobo01.shtml"">Bob Bailor</a>",TOR,26,676,621,74,164,1,210,52,38,5,21,0.2640901771336554,0.3103448275862069,0.33816425120772947,0.6485090787939364,0,0
"<a href=""https://www.baseball-reference.com/players/b/bairdo01.shtml"">Doug Bair</a>",CIN,28,15,14,1,2,0,2,1,0,0,4,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0,0
"<a href=""https://www.baseball-reference.com/players/b/bakerch02.shtml"">Chuck Baker</a>",SDN,25,66,58,8,12,0,13,3,2,0,15,0.20689655172413793,0.23333333333333334,0.22413793103448276,0.4574712643678161,0,0
"<a href=""https://www.baseball-reference.com/players/b/bakerdu01.shtml"">Dusty Baker</a>",LAN,29,579,522,62,137,11,196,66,47,12,66,0.2624521072796935,0.32521739130434785,0.37547892720306514,0.700696318507413,0,0
"<a href=""https://www.baseball-reference.com/players/b/baldwre01.shtml"">Reggie Baldwin</a>",HOU,23,70,67,5,17,1,25,11,3,0,3,0.2537313432835821,0.2857142857142857,0.373134328358209,0.6588486140724947,0,0
"<a href=""https://www.baseball-reference.com/players/b/bandosa01.shtml"">Sal Bando</a>",ML4,34,629,540,85,154,17,237,78,72,3,52,0.2851851851851852,0.3712,0.4388888888888889,0.8100888888888889,0,0
"<a href=""https://www.baseball-reference.com/players/b/bannial01.shtml"">Alan Bannister</a>",CHA,26,119,107,16,24,0,31,8,11,3,12,0.22429906542056074,0.3025210084033613,0.2897196261682243,0.5922406345715856,0,0
"<a href=""https://www.baseball-reference.com/players/b/bannifl01.shtml"">Floyd Bannister</a>",HOU,23,37,31,2,5,0,6,0,1,0,12,0.16129032258064516,0.1875,0.1935483870967742,0.3810483870967742,0,0
"<a href=""https://www.baseball-reference.com/players/b/barrji01.shtml"">Jim Barr</a>",SFN,30,55,50,1,5,0,5,2,0,0,8,0.1,0.1,0.1,0.2,0,0
"<a href=""https://www.baseball-reference.com/players/b/bassra01.shtml"">Randy Bass</a>",KCA,24,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/b/baylodo01.shtml"">Don Baylor</a>",CAL,29,677,591,103,151,34,279,99,56,22,71,0.25549915397631134,0.33234859675036926,0.4720812182741117,0.804429815024481,0,0
"<a href=""https://www.baseball-reference.com/players/b/beallbo01.shtml"">Bob Beall</a>",ATL,30,225,185,29,45,1,56,16,36,4,27,0.24324324324324326,0.36771300448430494,0.3027027027027027,0.6704157071870076,0,0
"<a href=""https://www.baseball-reference.com/players/b/beamoch02.shtml"">Charlie Beamon</a>",SEA,24,12,11,2,2,0,2,0,1,0,1,0.18181818181818182,0.25,0.18181818181818182,0.4318181818181818,0,0
"<a href=""https://www.baseball-reference.com/players/b/belanma01.shtml"">Mark Belanger</a>",BAL,34,408,348,39,74,0,87,16,40,6,55,0.21264367816091953,0.29925187032418954,0.25,0.5492518703241895,0,0
"<a href=""https://www.baseball-reference.com/players/b/bellbu01.shtml"">Buddy Bell</a>",CLE,26,606,556,71,157,6,218,62,39,1,43,0.2823741007194245,0.32830820770519265,0.3920863309352518,0.7203945386404444,0,0
"<a href=""https://www.baseball-reference.com/players/b/bellke01.shtml"">Kevin Bell</a>",CHA,22,76,68,9,13,2,19,5,5,1,19,0.19117647058823528,0.25675675675675674,0.27941176470588236,0.536168521462639,0,0
"<a href=""https://www.baseball-reference.com/players/b/belloro01.shtml"">Rob Belloir</a>",ATL,29,1,1,0,1,0,2,0,0,0,0,1.0,1.0,2.0,3.0,0,0
"<a href=""https://www.baseball-reference.com/players/b/benchjo01.shtml"">Johnny Bench</a>",CIN,30,451,393,52,102,23,190,73,50,4,83,0.2595419847328244,0.34,0.48346055979643765,0.8234605597964377,0,0
"<a href=""https://www.baseball-reference.com/players/b/benedbr01.shtml"">Bruce Benedict</a>",ATL,22,58,52,3,13,0,15,1,6,0,6,0.25,0.3275862068965517,0.28846153846153844,0.6160477453580901,0,0
"<a href=""https://www.baseball-reference.com/players/b/beniqju01.shtml"">Juan Beniquez</a>",TEX,28,510,473,61,123,11,179,50,20,10,59,0.26004228329809725,0.292,0.3784355179704017,0.6704355179704017,0,0
"<a href=""https://www.baseball-reference.com/players/b/bentobu01.shtml"">Butch Benton</a>",NYN,20,5,4,1,2,0,2,2,0,0,0,0.5,0.6,0.5,1.1,0,0
"<a href=""https://www.baseball-reference.com/players/b/berenju01.shtml"">Juan Berenguer</a>",NYN,23,3,3,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/b/bergmda01.shtml"">Dave Bergman</a>",HOU,25,228,186,15,43,0,50,12,39,2,32,0.23118279569892472,0.36123348017621143,0.26881720430107525,0.6300506844772866,0,0
"<a href=""https://www.baseball-reference.com/players/b/bernadw01.shtml"">Dwight Bernard</a>",NYN,26,6,5,0,1,0,1,0,1,0,2,0.2,0.3333333333333333,0.2,0.5333333333333333,0,0
"<a href=""https://www.baseball-reference.com/players/b/bernhju01.shtml"">Juan Bernhardt</a>",SEA,24,182,165,13,38,2,53,12,9,1,10,0.23030303030303031,0.2696629213483146,0.3212121212121212,0.5908750425604359,0,0
"<a href=""https://www.baseball-reference.com/players/b/berrada01.shtml"">Dale Berra</a>",PIT,21,151,135,16,28,6,48,14,13,3,20,0.2074074074074074,0.2847682119205298,0.35555555555555557,0.6403237674760853,0,0
"<a href=""https://www.baseball-reference.com/players/b/beswiji01.shtml"">Jim Beswick</a>",SDN,20,21,20,2,1,0,1,0,1,0,7,0.05,0.09523809523809523,0.05,0.14523809523809522,0,0
"<a href=""https://www.baseball-reference.com/players/b/bevacku01.shtml"">Kurt Bevacqua</a>",TEX,31,271,248,21,55,6,85,30,18,1,31,0.2217741935483871,0.27137546468401486,0.34274193548387094,0.6141174001678857,0,0
"<a href=""https://www.baseball-reference.com/players/b/bibbyji01.shtml"">Jim Bibby</a>",PIT,33,34,31,1,4,1,7,2,3,0,9,0.12903225806451613,0.20588235294117646,0.22580645161290322,0.43168880455407965,0,0
"<a href=""https://www.baseball-reference.com/players/b/biittla01.shtml"">Larry Biittner</a>",CHN,31,374,343,32,88,4,117,50,23,0,37,0.2565597667638484,0.3002680965147453,0.34110787172011664,0.6413759682348619,0,0
"<a href=""https://www.baseball-reference.com/players/b/blackti01.shtml"">Tim Blackwell</a>",CHN,25,132,103,8,23,0,26,7,23,0,17,0.22330097087378642,0.3671875,0.2524271844660194,0.6196146844660194,0,0
"<a href=""https://www.baseball-reference.com/players/b/blairpa01.shtml"">Paul Blair</a>",NYA,34,136,125,10,22,2,33,13,9,1,17,0.176,0.23134328358208955,0.264,0.49534328358208957,0,0
"<a href=""https://www.baseball-reference.com/players/b/blankla01.shtml"">Larvell Blanks</a>",CLE,28,212,193,19,49,2,65,20,10,0,16,0.2538860103626943,0.28502415458937197,0.33678756476683935,0.6218117193562114,0,0
"<a href=""https://www.baseball-reference.com/players/b/blombro01.shtml"">Ron Blomberg</a>",CHA,29,169,156,16,36,5,58,22,11,0,17,0.23076923076923078,0.27976190476190477,0.3717948717948718,0.6515567765567766,0,0
