Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/bentola01.shtml"">Larry Benton</a>",BSN,28,87,78,3,12,0,13,4,2,0,25,.154,.185,.167,.352,.172,.00
"<a href=""https://www.baseball-reference.com/players/b/bergmo01.shtml"">Moe Berg</a>",CHA,24,124,113,4,25,0,31,7,6,0,9,.221,.261,.274,.535,.255,.00
"<a href=""https://www.baseball-reference.com/players/b/bigbeca01.shtml"">Carson Bigbee</a>",PIT,31,72,68,15,15,2,26,4,3,2,0,.221,.264,.382,.646,.297,-.41
"<a href=""https://www.baseball-reference.com/players/b/bischjo01.shtml"">John Bischoff</a>",BOS,31,144,127,6,33,0,48,19,15,1,16,.260,.343,.378,.721,.340,.00
"<a href=""https://www.baseball-reference.com/players/b/bishoma01.shtml"">Max Bishop</a>",PHA,26,529,400,77,106,0,130,33,116,4,41,.265,.431,.325,.756,.379,3.69
"<a href=""https://www.baseball-reference.com/players/b/bladera01.shtml"">Ray Blades</a>",SLN,29,498,416,81,127,8,192,43,62,6,57,.305,.409,.462,.871,.407,3.37
"<a href=""https://www.baseball-reference.com/players/b/blakesh01.shtml"">Sheriff Blake</a>",CHN,26,71,65,2,14,0,14,4,2,0,9,.215,.250,.215,.465,.227,.01
"<a href=""https://www.baseball-reference.com/players/b/blankte01.shtml"">Ted Blankenship</a>",CHA,25,88,76,8,10,0,14,2,6,0,18,.132,.195,.184,.379,.188,-.34
"<a href=""https://www.baseball-reference.com/players/b/bluegos01.shtml"">Ossie Bluege</a>",WS1,25,584,487,69,132,3,176,65,70,12,46,.271,.368,.361,.730,.351,2.05
"<a href=""https://www.baseball-reference.com/players/b/bluelu01.shtml"">Lu Blue</a>",DET,29,538,429,92,123,1,178,52,90,13,18,.287,.413,.415,.828,.393,2.83
"<a href=""https://www.baseball-reference.com/players/b/boehlge01.shtml"">George Boehler</a>",BRO,34,12,12,0,3,0,4,1,0,0,5,.250,.250,.333,.583,.267,.03
"<a href=""https://www.baseball-reference.com/players/b/bohnesa01.shtml"">Sam Bohne</a>",2,29,204,179,12,36,1,50,16,16,2,17,.201,.267,.279,.546,.254,-.07
"<a href=""https://www.baseball-reference.com/players/b/bolenst01.shtml"">Stew Bolen</a>",SLA,23,4,4,0,2,0,2,0,0,0,1,.500,.500,.500,1.000,.471,.07
"<a href=""https://www.baseball-reference.com/players/b/bottoji01.shtml"">Jim Bottomley</a>",SLN,26,684,603,98,180,19,305,120,58,4,52,.299,.364,.506,.870,.397,3.21
"<a href=""https://www.baseball-reference.com/players/b/bratsfr01.shtml"">Fred Bratschi</a>",BOS,34,183,167,12,46,0,58,19,14,0,15,.275,.335,.347,.682,.325,-.13
"<a href=""https://www.baseball-reference.com/players/b/braxtga01.shtml"">Garland Braxton</a>",NYA,26,21,20,0,6,0,6,1,1,0,5,.300,.333,.300,.633,.305,.00
"<a href=""https://www.baseball-reference.com/players/b/bressru01.shtml"">Rube Bressler</a>",CIN,31,350,297,58,106,1,142,51,37,3,20,.357,.433,.478,.911,.425,3.03
"<a href=""https://www.baseball-reference.com/players/b/brickfr01.shtml"">Fred Brickell</a>",PIT,19,60,55,11,19,0,24,4,3,0,6,.345,.400,.436,.836,.393,.00
"<a href=""https://www.baseball-reference.com/players/b/brookma01.shtml"">Mandy Brooks</a>",CHN,28,57,48,7,9,1,13,6,5,0,5,.188,.278,.271,.549,.269,-.42
"<a href=""https://www.baseball-reference.com/players/b/browned02.shtml"">Eddie Brown</a>",BSN,34,650,612,71,201,2,254,84,23,5,20,.328,.355,.415,.770,.358,3.25
"<a href=""https://www.baseball-reference.com/players/b/buckega01.shtml"">Garland Buckeye</a>",CLE,28,65,60,6,12,2,21,5,3,0,14,.200,.238,.350,.588,.271,.10
"<a href=""https://www.baseball-reference.com/players/b/burkele01.shtml"">Les Burke</a>",DET,23,85,75,9,17,0,18,4,7,1,3,.227,.301,.240,.541,.270,-.36
"<a href=""https://www.baseball-reference.com/players/b/burnsge02.shtml"">George Burns</a>",CLE,33,657,603,97,216,4,298,114,28,13,33,.358,.394,.494,.889,.410,4.99
"<a href=""https://www.baseball-reference.com/players/b/burrudi01.shtml"">Dick Burrus</a>",BSN,28,540,486,59,131,3,163,61,37,4,16,.270,.324,.335,.659,.314,-.06
"<a href=""https://www.baseball-reference.com/players/b/bushgu01.shtml"">Guy Bush</a>",CHN,24,52,48,1,8,0,8,2,1,0,7,.167,.184,.167,.350,.169,.00
"<a href=""https://www.baseball-reference.com/players/b/bushjo01.shtml"">Bullet Joe Bush</a>",2,33,83,79,6,20,1,27,10,4,0,12,.253,.289,.342,.631,.296,.00
"<a href=""https://www.baseball-reference.com/players/b/buskejo01.shtml"">Joe Buskey</a>",PHI,23,11,8,1,0,0,0,0,1,0,1,.000,.111,.000,.111,.083,-.29
"<a href=""https://www.baseball-reference.com/players/b/butlejo02.shtml"">Johnny Butler</a>",BRO,33,577,501,54,135,1,175,68,54,6,44,.269,.346,.349,.696,.333,1.36
"<a href=""https://www.baseball-reference.com/players/c/careyma01.shtml"">Max Carey</a>",2,36,483,424,64,98,0,127,35,38,10,19,.231,.294,.300,.594,.265,-1.18
"<a href=""https://www.baseball-reference.com/players/c/carlsha01.shtml"">Hal Carlson</a>",PHI,34,107,96,13,23,0,30,13,7,0,15,.240,.298,.312,.611,.291,.00
"<a href=""https://www.baseball-reference.com/players/c/carlyro01.shtml"">Roy Carlyle</a>",2,25,228,217,25,67,2,90,27,8,0,27,.309,.342,.415,.757,.335,-.10
"<a href=""https://www.baseball-reference.com/players/c/cartebl01.shtml"">Blackie Carter</a>",NY1,23,18,17,4,4,1,8,1,1,0,0,.235,.278,.471,.748,.338,.04
"<a href=""https://www.baseball-reference.com/players/c/carteho01.shtml"">Howie Carter</a>",CIN,21,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.03
"<a href=""https://www.baseball-reference.com/players/c/chriscu01.shtml"">Cuckoo Christensen</a>",CIN,26,385,329,41,115,0,144,41,40,8,18,.350,.426,.438,.864,.408,2.38
"<a href=""https://www.baseball-reference.com/players/c/churrjo01.shtml"">John Churry</a>",CHN,25,5,4,0,0,0,0,0,1,0,2,.000,.200,.000,.200,.149,-.06
"<a href=""https://www.baseball-reference.com/players/c/clabamo01.shtml"">Moose Clabaugh</a>",BRO,24,15,14,2,1,0,2,1,0,0,1,.071,.133,.143,.276,.140,-.20
"<a href=""https://www.baseball-reference.com/players/c/clancbu01.shtml"">Bud Clancy</a>",CHA,25,44,38,3,13,0,19,7,1,0,1,.342,.375,.500,.875,.400,.29
"<a href=""https://www.baseball-reference.com/players/c/clouged01.shtml"">Ed Clough</a>",SLN,19,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.02
"<a href=""https://www.baseball-reference.com/players/c/cobbty01.shtml"">Ty Cobb</a>",DET,39,273,233,48,79,4,119,62,26,9,2,.339,.408,.511,.918,.422,1.67
"<a href=""https://www.baseball-reference.com/players/c/cochrmi01.shtml"">Mickey Cochrane</a>",PHA,23,452,370,50,101,8,151,47,56,5,15,.273,.369,.408,.777,.366,1.86
"<a href=""https://www.baseball-reference.com/players/c/cohenan01.shtml"">Andy Cohen</a>",NY1,21,36,35,4,9,0,11,8,1,0,2,.257,.278,.314,.592,.276,.02
"<a href=""https://www.baseball-reference.com/players/c/collied01.shtml"">Eddie Collins</a>",CHA,39,455,375,66,129,1,172,62,62,13,8,.344,.441,.459,.900,.424,4.22
"<a href=""https://www.baseball-reference.com/players/c/collipa01.shtml"">Pat Collins</a>",NYA,29,373,290,41,83,7,121,35,73,3,57,.286,.433,.417,.850,.408,2.74
"<a href=""https://www.baseball-reference.com/players/c/colliri01.shtml"">Rip Collins</a>",DET,30,42,39,2,6,0,7,5,2,0,16,.154,.195,.179,.375,.184,-.24
"<a href=""https://www.baseball-reference.com/players/c/combsea01.shtml"">Earle Combs</a>",NYA,27,670,606,113,181,8,260,55,47,8,23,.299,.352,.429,.781,.363,2.36
"<a href=""https://www.baseball-reference.com/players/c/comorad01.shtml"">Adam Comorosky</a>",PIT,21,16,15,2,4,0,7,0,1,1,2,.267,.312,.467,.779,.351,.05
"<a href=""https://www.baseball-reference.com/players/c/connasa01.shtml"">Sarge Connally</a>",CHA,27,37,32,3,5,0,5,3,1,1,7,.156,.182,.156,.338,.165,-.18
"<a href=""https://www.baseball-reference.com/players/c/connejo01.shtml"">Joe Connell</a>",NY1,24,1,1,1,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.03
"<a href=""https://www.baseball-reference.com/players/c/cooneji02.shtml"">Jimmy Cooney</a>",CHN,31,559,513,52,129,1,160,47,23,11,10,.251,.288,.312,.599,.283,2.05
"<a href=""https://www.baseball-reference.com/players/c/coonejo01.shtml"">Johnny Cooney</a>",BSN,25,147,126,17,38,0,45,18,13,6,7,.302,.367,.357,.724,.346,.24
"<a href=""https://www.baseball-reference.com/players/c/coopewi01.shtml"">Wilbur Cooper</a>",2,34,25,22,2,7,0,9,3,2,1,0,.318,.375,.409,.784,.337,.27
"<a href=""https://www.baseball-reference.com/players/c/cotepe01.shtml"">Pete Cote</a>",NY1,23,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.03
"<a href=""https://www.baseball-reference.com/players/c/cotteed01.shtml"">Ed Cotter</a>",PHI,21,27,26,3,8,0,10,1,1,1,4,.308,.333,.385,.718,.334,-.09
"<a href=""https://www.baseball-reference.com/players/c/covelst01.shtml"">Stan Coveleski</a>",WS1,36,87,82,8,17,0,24,3,2,0,26,.207,.226,.293,.519,.239,-.03
"<a href=""https://www.baseball-reference.com/players/c/coxdi01.shtml"">Dick Cox</a>",BRO,30,459,398,53,118,1,146,45,46,6,20,.296,.375,.367,.742,.355,.93
"<a href=""https://www.baseball-reference.com/players/c/coxle01.shtml"">Les Cox</a>",CHA,21,2,2,0,1,0,1,0,0,0,1,.500,.500,.500,1.000,.471,-.01
"<a href=""https://www.baseball-reference.com/players/c/critzhu01.shtml"">Hughie Critz</a>",CIN,25,672,607,96,164,3,225,79,39,7,25,.270,.316,.371,.687,.321,3.48
"<a href=""https://www.baseball-reference.com/players/c/cronijo01.shtml"">Joe Cronin</a>",PIT,19,92,83,9,22,0,28,11,6,0,15,.265,.315,.337,.652,.308,.36
"<a href=""https://www.baseball-reference.com/players/c/crousbu01.shtml"">Buck Crouse</a>",CHA,29,156,135,10,32,0,38,17,14,0,7,.237,.309,.281,.590,.287,.12
"<a href=""https://www.baseball-reference.com/players/c/crowdal01.shtml"">General Crowder</a>",WS1,27,41,38,5,9,0,10,2,1,0,5,.237,.256,.263,.520,.246,.00
"<a href=""https://www.baseball-reference.com/players/c/culloni02.shtml"">Nick Cullop</a>",NYA,25,2,2,0,1,0,1,0,0,0,1,.500,.500,.500,1.000,.471,.00
"<a href=""https://www.baseball-reference.com/players/c/cummija01.shtml"">Jack Cummings</a>",NY1,22,21,16,3,5,0,8,4,4,0,2,.312,.450,.500,.950,.442,.00
"<a href=""https://www.baseball-reference.com/players/c/cuyleki01.shtml"">Kiki Cuyler</a>",PIT,27,694,614,113,197,8,282,92,50,35,66,.321,.380,.459,.840,.389,4.31
"<a href=""https://www.baseball-reference.com/players/d/daussho01.shtml"">Hooks Dauss</a>",DET,36,47,42,6,10,1,20,5,3,0,11,.238,.289,.476,.765,.344,.36
"<a href=""https://www.baseball-reference.com/players/d/daviech01.shtml"">Chick Davies</a>",NY1,34,21,18,4,4,0,4,1,3,0,5,.222,.333,.222,.556,.286,.10
"<a href=""https://www.baseball-reference.com/players/d/davisdi01.shtml"">Dixie Davis</a>",SLA,35,26,24,4,4,0,5,1,2,0,2,.167,.231,.208,.439,.217,-.05
"<a href=""https://www.baseball-reference.com/players/d/daype01.shtml"">Pea Ridge Day</a>",CIN,26,2,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-.04
"<a href=""https://www.baseball-reference.com/players/d/deanwa01.shtml"">Wayland Dean</a>",PHI,24,111,102,11,27,3,40,19,5,0,26,.265,.306,.392,.698,.324,.00
"<a href=""https://www.baseball-reference.com/players/d/deberha01.shtml"">Hank DeBerry</a>",BRO,31,128,115,6,33,0,44,13,8,0,5,.287,.333,.383,.716,.335,.02
"<a href=""https://www.baseball-reference.com/players/d/decatar01.shtml"">Art Decatur</a>",PHI,32,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.02
"<a href=""https://www.baseball-reference.com/players/d/dixonle01.shtml"">Leo Dixon</a>",SLA,31,111,89,7,17,0,22,8,11,1,14,.191,.294,.247,.541,.271,.09
"<a href=""https://www.baseball-reference.com/players/d/donohpe01.shtml"">Pete Donohue</a>",CIN,25,117,106,8,33,0,42,14,5,0,8,.311,.348,.396,.744,.348,.00
"<a href=""https://www.baseball-reference.com/players/d/douthta01.shtml"">Taylor Douthit</a>",SLN,25,624,530,96,163,3,200,52,55,23,46,.308,.375,.377,.752,.358,.00
"<a href=""https://www.baseball-reference.com/players/d/dowdsn01.shtml"">Snooks Dowd</a>",BRO,28,8,8,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.19
"<a href=""https://www.baseball-reference.com/players/d/doyleje01.shtml"">Jess Doyle</a>",DET,28,2,1,0,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,.942,.11
"<a href=""https://www.baseball-reference.com/players/d/dressch01.shtml"">Chuck Dressen</a>",CIN,31,539,474,76,126,4,187,48,49,0,31,.266,.338,.395,.733,.343,2.92
"<a href=""https://www.baseball-reference.com/players/d/duganjo01.shtml"">Joe Dugan</a>",NYA,29,483,434,39,125,1,157,64,25,2,16,.288,.328,.362,.690,.324,.84
"<a href=""https://www.baseball-reference.com/players/d/dunhale01.shtml"">Lee Dunham</a>",PHI,24,4,4,0,1,0,1,1,0,0,1,.250,.250,.250,.500,.236,-.04
"<a href=""https://www.baseball-reference.com/players/d/durstce01.shtml"">Cedric Durst</a>",SLA,29,252,219,32,52,3,78,16,22,0,19,.237,.310,.356,.666,.314,.00
"<a href=""https://www.baseball-reference.com/players/d/dyered01.shtml"">Eddie Dyer</a>",SLN,26,2,2,1,1,0,1,0,0,0,0,.500,.500,.500,1.000,.471,.04
"<a href=""https://www.baseball-reference.com/players/d/dykesji01.shtml"">Jimmy Dykes</a>",PHA,29,499,429,54,123,1,168,44,49,6,34,.287,.370,.392,.762,.361,2.65
"<a href=""https://www.baseball-reference.com/players/e/edwarfo01.shtml"">Foster Edwards</a>",BSN,22,9,9,0,0,0,0,0,0,0,4,.000,.000,.000,.000,.000,-.16
"<a href=""https://www.baseball-reference.com/players/e/edwarji01.shtml"">James Edwards</a>",CHA,31,49,46,2,5,0,6,3,0,0,12,.109,.109,.130,.239,.111,-.50
"<a href=""https://www.baseball-reference.com/players/e/ehmkeho01.shtml"">Howard Ehmke</a>",2,32,93,80,6,12,0,15,8,3,1,11,.150,.181,.188,.368,.168,-.44
"<a href=""https://www.baseball-reference.com/players/e/ehrharu01.shtml"">Rube Ehrhardt</a>",BRO,31,26,24,2,6,0,7,0,0,1,10,.250,.250,.292,.542,.251,.06
"<a href=""https://www.baseball-reference.com/players/e/eichrik01.shtml"">Ike Eichrodt</a>",CLE,23,85,80,14,25,0,34,7,2,1,11,.312,.329,.425,.754,.347,.02
"<a href=""https://www.baseball-reference.com/players/e/emmerfr01.shtml"">Frank Emmer</a>",CIN,30,255,224,22,44,0,63,18,13,1,30,.196,.244,.281,.525,.248,-.57
"<a href=""https://www.baseball-reference.com/players/e/englech01.shtml"">Charlie Engle</a>",PHA,22,31,19,7,2,0,2,0,10,0,6,.105,.433,.105,.539,.337,.09
"<a href=""https://www.baseball-reference.com/players/f/faberre01.shtml"">Red Faber</a>",CHA,37,74,60,7,9,0,11,10,8,0,21,.150,.250,.183,.433,.224,-.11
"<a href=""https://www.baseball-reference.com/players/f/falkbi01.shtml"">Bibb Falk</a>",CHA,27,657,566,86,195,8,270,108,66,9,22,.345,.415,.477,.892,.415,5.58
"<a href=""https://www.baseball-reference.com/players/f/falkch01.shtml"">Chet Falk</a>",SLA,21,31,31,1,6,0,7,2,0,0,4,.194,.194,.226,.419,.195,-.12
"<a href=""https://www.baseball-reference.com/players/f/farredo01.shtml"">Doc Farrell</a>",NY1,24,190,171,19,49,2,67,23,12,4,17,.287,.341,.392,.732,.344,.00
"<a href=""https://www.baseball-reference.com/players/f/felixgu01.shtml"">Gus Felix</a>",BRO,31,496,432,64,121,3,165,53,51,9,32,.280,.360,.382,.742,.352,1.14
"<a href=""https://www.baseball-reference.com/players/f/fergual01.shtml"">Alex Ferguson</a>",WS1,29,12,11,1,2,0,2,3,0,0,3,.182,.182,.182,.364,.171,.00
"<a href=""https://www.baseball-reference.com/players/f/fewstch01.shtml"">Chick Fewster</a>",BRO,30,396,337,53,82,2,110,24,45,9,49,.243,.341,.326,.667,.324,-.69
"<a href=""https://www.baseball-reference.com/players/f/fitzgho01.shtml"">Howard Fitzgerald</a>",BOS,24,103,97,11,25,0,27,8,5,1,7,.258,.294,.278,.572,.275,-.81
"<a href=""https://www.baseball-reference.com/players/f/fitzsfr01.shtml"">Freddie Fitzsimmons</a>",NY1,24,87,86,3,11,0,13,3,0,0,19,.128,.128,.151,.279,.129,.00
"<a href=""https://www.baseball-reference.com/players/f/flagsir01.shtml"">Ira Flagstead</a>",BOS,32,463,415,65,124,3,178,31,36,4,22,.299,.363,.429,.792,.369,2.28
"<a href=""https://www.baseball-reference.com/players/f/florepa01.shtml"">Paul Florence</a>",NY1,26,216,188,19,43,2,59,14,23,2,12,.229,.322,.314,.636,.309,-.29
"<a href=""https://www.baseball-reference.com/players/f/floweja01.shtml"">Jake Flowers</a>",SLN,24,81,74,13,20,3,30,9,5,1,9,.270,.325,.405,.730,.341,.28
"<a href=""https://www.baseball-reference.com/players/f/fordho01.shtml"">Hod Ford</a>",CIN,28,223,197,14,55,0,63,18,14,1,12,.279,.336,.320,.656,.316,.00
"<a href=""https://www.baseball-reference.com/players/f/foremha01.shtml"">Happy Foreman</a>",BOS,28,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.04
"<a href=""https://www.baseball-reference.com/players/f/fothebo01.shtml"">Bob Fothergill</a>",DET,28,437,387,63,142,3,196,73,33,4,23,.367,.421,.506,.927,.428,.00
"<a href=""https://www.baseball-reference.com/players/f/fournja01.shtml"">Jack Fournier</a>",BRO,36,280,243,39,69,11,115,48,30,0,16,.284,.365,.473,.838,.387,1.14
"<a href=""https://www.baseball-reference.com/players/f/fowlebo01.shtml"">Boob Fowler</a>",BOS,25,8,8,1,1,0,1,1,0,0,0,.125,.125,.125,.250,.118,-.11
"<a href=""https://www.baseball-reference.com/players/f/foxxji01.shtml"">Jimmie Foxx</a>",PHA,18,35,32,8,10,0,14,5,1,1,6,.312,.333,.438,.771,.353,.12
"<a href=""https://www.baseball-reference.com/players/f/freigho01.shtml"">Howard Freigau</a>",CHN,23,569,508,51,137,3,187,51,43,6,42,.270,.327,.368,.695,.327,.73
"<a href=""https://www.baseball-reference.com/players/f/frencwa01.shtml"">Walt French</a>",PHA,26,441,397,51,121,1,156,36,18,2,24,.305,.340,.393,.733,.342,.72
"<a href=""https://www.baseball-reference.com/players/f/fribebe01.shtml"">Bernie Friberg</a>",PHI,26,553,478,38,128,1,158,51,57,2,77,.268,.346,.331,.676,.326,-.44
"<a href=""https://www.baseball-reference.com/players/f/friscfr01.shtml"">Frankie Frisch</a>",NY1,28,589,545,75,171,5,223,44,33,23,16,.314,.353,.409,.762,.356,4.49
"<a href=""https://www.baseball-reference.com/players/g/galloch01.shtml"">Chick Galloway</a>",PHA,29,459,408,37,98,0,123,49,31,8,20,.240,.295,.301,.597,.285,-1.84
"<a href=""https://www.baseball-reference.com/players/g/gastoal01.shtml"">Alex Gaston</a>",BOS,33,337,301,37,67,0,78,21,21,3,28,.223,.282,.259,.541,.264,-1.38
"<a href=""https://www.baseball-reference.com/players/g/gastomi01.shtml"">Milt Gaston</a>",SLA,30,81,78,5,13,1,20,4,0,1,13,.167,.177,.256,.434,.199,-.27
"<a href=""https://www.baseball-reference.com/players/g/gautrdo01.shtml"">Doc Gautreau</a>",BSN,24,317,266,36,71,0,88,8,35,17,24,.267,.356,.331,.687,.333,.36
"<a href=""https://www.baseball-reference.com/players/g/gazelmi01.shtml"">Mike Gazella</a>",NYA,30,204,168,21,39,0,45,20,25,2,24,.232,.335,.268,.603,.301,-.39
"<a href=""https://www.baseball-reference.com/players/g/gehrich01.shtml"">Charlie Gehringer</a>",DET,23,517,459,62,127,1,183,48,30,9,42,.277,.322,.399,.721,.334,.74
"<a href=""https://www.baseball-reference.com/players/g/gehrilo01.shtml"">Lou Gehrig</a>",NYA,23,696,572,135,179,16,314,112,105,6,73,.313,.420,.549,.969,.441,6.74
"<a href=""https://www.baseball-reference.com/players/g/genewjo01.shtml"">Joe Genewich</a>",BSN,29,77,67,3,11,0,13,2,4,0,8,.164,.222,.194,.416,.206,-.01
"<a href=""https://www.baseball-reference.com/players/g/gerbewa01.shtml"">Wally Gerber</a>",SLA,34,473,411,37,111,0,119,42,40,0,29,.270,.339,.290,.629,.308,.00
"<a href=""https://www.baseball-reference.com/players/g/geygach01.shtml"">Chappie Geygan</a>",BOS,23,11,10,0,3,0,3,0,1,0,1,.300,.364,.300,.664,.325,-.07
"<a href=""https://www.baseball-reference.com/players/g/giardjo01.shtml"">Joe Giard</a>",SLA,27,32,29,2,8,0,8,2,0,0,8,.276,.276,.276,.552,.260,.02
"<a href=""https://www.baseball-reference.com/players/g/gibsofr01.shtml"">Frank Gibson</a>",BSN,35,52,47,3,16,0,20,7,4,0,6,.340,.392,.426,.818,.384,.61
"<a href=""https://www.baseball-reference.com/players/g/gibsosa01.shtml"">Sam Gibson</a>",DET,26,74,72,6,18,0,22,2,1,0,4,.250,.260,.306,.566,.263,.17
"<a href=""https://www.baseball-reference.com/players/g/goldsha01.shtml"">Hal Goldsmith</a>",BSN,27,41,38,7,8,0,10,5,2,0,6,.211,.250,.263,.513,.245,.11
"<a href=""https://www.baseball-reference.com/players/g/gonzami01.shtml"">Mike Gonzalez</a>",CHN,35,275,253,24,63,1,85,23,13,3,17,.249,.288,.336,.624,.293,.25
"<a href=""https://www.baseball-reference.com/players/g/goochjo01.shtml"">Johnny Gooch</a>",PIT,28,247,218,19,59,1,79,42,20,1,14,.271,.340,.362,.703,.334,.00
