Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/a/ashburi01.shtml"">Richie Ashburn</a>",PHI,29,719,628,94,190,3,241,50,79,10,45,.303,.384,.384,.768,.351,5.64
"<a href=""https://www.baseball-reference.com/players/a/asprobo01.shtml"">Bob Aspromonte</a>",BRO,18,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.03
"<a href=""https://www.baseball-reference.com/players/a/astrojo01.shtml"">Joe Astroth</a>",KC1,33,14,13,0,1,0,1,0,0,0,1,.077,.077,.077,.154,.070,-.28
"<a href=""https://www.baseball-reference.com/players/a/atwelto01.shtml"">Toby Atwell</a>",2,32,54,48,2,7,2,14,10,5,0,6,.146,.226,.292,.518,.230,-.40
"<a href=""https://www.baseball-reference.com/players/a/averiea02.shtml"">Earl Averill</a>",CLE,24,110,93,12,22,3,37,14,14,0,25,.237,.343,.398,.740,.334,.12
"<a href=""https://www.baseball-reference.com/players/a/avilabo01.shtml"">Bobby Avila</a>",CLE,32,597,513,74,115,10,163,54,70,17,68,.224,.323,.318,.640,.300,1.26
"<a href=""https://www.baseball-reference.com/players/b/baileed01.shtml"">Ed Bailey</a>",CIN,25,446,383,59,115,28,211,75,52,2,50,.300,.385,.551,.936,.402,.00
"<a href=""https://www.baseball-reference.com/players/b/bakerge02.shtml"">Gene Baker</a>",CHN,31,606,546,65,141,12,206,57,39,4,54,.258,.309,.377,.686,.307,2.28
"<a href=""https://www.baseball-reference.com/players/b/balcebo01.shtml"">Bobby Balcena</a>",CIN,30,2,2,2,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.08
"<a href=""https://www.baseball-reference.com/players/b/bankser01.shtml"">Ernie Banks</a>",CHN,25,593,538,82,160,28,285,85,52,6,62,.297,.358,.530,.887,.379,5.30
"<a href=""https://www.baseball-reference.com/players/b/batteea01.shtml"">Earl Battey</a>",CHA,21,5,4,1,1,0,1,0,1,0,1,.250,.400,.250,.650,.324,-.04
"<a href=""https://www.baseball-reference.com/players/b/battsma01.shtml"">Matt Batts</a>",CIN,34,3,2,0,0,0,0,0,1,0,1,.000,.333,.000,.333,.237,-.02
"<a href=""https://www.baseball-reference.com/players/b/bauerha01.shtml"">Hank Bauer</a>",NYA,33,612,539,96,130,26,240,84,59,4,72,.241,.316,.445,.761,.335,1.59
"<a href=""https://www.baseball-reference.com/players/b/baumafr01.shtml"">Frank Baumann</a>",BOS,22,10,9,1,3,0,5,0,0,0,2,.333,.333,.556,.889,.386,.13
"<a href=""https://www.baseball-reference.com/players/b/baumhfr01.shtml"">Frank Baumholtz</a>",PHI,37,112,100,13,27,0,27,9,6,0,6,.270,.309,.270,.579,.268,-.33
"<a href=""https://www.baseball-reference.com/players/b/baxesmi01.shtml"">Mike Baxes</a>",KC1,25,128,106,9,24,1,32,5,18,0,15,.226,.339,.302,.641,.300,.33
"<a href=""https://www.baseball-reference.com/players/b/beamoch01.shtml"">Charlie Beamon</a>",BAL,21,5,5,0,0,0,0,1,0,0,2,.000,.000,.000,.000,.000,-.05
"<a href=""https://www.baseball-reference.com/players/b/belarwa01.shtml"">Wayne Belardi</a>",DET,25,179,154,24,43,6,66,15,15,0,13,.279,.371,.429,.799,.361,.13
"<a href=""https://www.baseball-reference.com/players/b/bellgu01.shtml"">Gus Bell</a>",CIN,27,666,603,82,176,29,302,84,50,6,66,.292,.347,.501,.848,.372,.00
"<a href=""https://www.baseball-reference.com/players/b/berbelo01.shtml"">Lou Berberet</a>",WS1,26,256,207,25,54,4,78,27,46,0,33,.261,.402,.377,.779,.351,.00
"<a href=""https://www.baseball-reference.com/players/b/berrayo01.shtml"">Yogi Berra</a>",NYA,31,597,521,93,155,30,278,105,65,3,29,.298,.378,.534,.911,.396,6.18
"<a href=""https://www.baseball-reference.com/players/b/bertore01.shtml"">Reno Bertoia</a>",DET,21,73,66,7,12,1,17,5,6,0,12,.182,.260,.258,.518,.244,.00
"<a href=""https://www.baseball-reference.com/players/b/besanfr01.shtml"">Fred Besana</a>",BAL,26,5,4,1,0,0,0,0,1,0,3,.000,.200,.000,.200,.142,-.03
"<a href=""https://www.baseball-reference.com/players/b/bessedo01.shtml"">Don Bessent</a>",BRO,25,20,18,0,2,0,2,1,0,0,5,.111,.105,.111,.216,.095,-.25
"<a href=""https://www.baseball-reference.com/players/b/birreba01.shtml"">Babe Birrer</a>",BAL,26,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.02
"<a href=""https://www.baseball-reference.com/players/b/blackbu01.shtml"">Bud Black</a>",DET,23,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.04
"<a href=""https://www.baseball-reference.com/players/b/blackjo02.shtml"">Joe Black</a>",CIN,32,10,10,0,0,0,0,0,0,0,7,.000,.000,.000,.000,.000,-.21
"<a href=""https://www.baseball-reference.com/players/b/blasido01.shtml"">Don Blasingame</a>",SLN,24,665,587,94,153,0,189,27,72,8,52,.261,.344,.322,.666,.310,.00
"<a href=""https://www.baseball-reference.com/players/b/blaylbo01.shtml"">Bob Blaylock</a>",SLN,21,11,11,0,1,0,1,0,0,0,4,.091,.091,.091,.182,.082,-.12
"<a href=""https://www.baseball-reference.com/players/b/blaylma01.shtml"">Marv Blaylock</a>",PHI,26,522,460,61,117,10,177,50,50,5,86,.254,.327,.385,.712,.320,.79
"<a href=""https://www.baseball-reference.com/players/b/bollifr01.shtml"">Frank Bolling</a>",DET,24,422,366,53,103,7,159,45,42,6,51,.281,.354,.434,.789,.351,2.04
"<a href=""https://www.baseball-reference.com/players/b/bollimi01.shtml"">Milt Bolling</a>",BOS,25,141,118,19,25,3,41,8,18,0,20,.212,.319,.347,.666,.304,-.59
"<a href=""https://www.baseball-reference.com/players/b/boonera01.shtml"">Ray Boone</a>",DET,32,568,481,77,148,25,249,81,77,0,46,.308,.403,.518,.920,.403,.00
"<a href=""https://www.baseball-reference.com/players/b/bouched01.shtml"">Ed Bouchee</a>",PHI,23,27,22,0,6,0,8,1,5,0,6,.273,.407,.364,.771,.361,.00
"<a href=""https://www.baseball-reference.com/players/b/bowmabo02.shtml"">Bob Bowman</a>",PHI,25,16,16,2,3,1,8,2,0,0,6,.188,.188,.500,.688,.289,-.07
"<a href=""https://www.baseball-reference.com/players/b/boydbo01.shtml"">Bob Boyd</a>",BAL,36,262,225,28,70,2,90,11,30,0,14,.311,.395,.400,.795,.361,.71
"<a href=""https://www.baseball-reference.com/players/b/boyercl02.shtml"">Clete Boyer</a>",KC1,19,143,129,15,28,1,36,4,11,1,24,.217,.284,.279,.563,.259,.14
"<a href=""https://www.baseball-reference.com/players/b/boyerke01.shtml"">Ken Boyer</a>",SLN,25,639,595,91,182,26,294,98,38,8,65,.306,.347,.494,.841,.367,.00
"<a href=""https://www.baseball-reference.com/players/b/bradyji01.shtml"">Jim Brady</a>",DET,20,1,0,1,0,0,0,0,1,0,0,.000,1.000,.000,1.000,.712,.05
"<a href=""https://www.baseball-reference.com/players/b/brandja01.shtml"">Jackie Brandt</a>",2,22,421,393,54,117,12,188,50,21,3,36,.298,.333,.478,.812,.353,.00
"<a href=""https://www.baseball-reference.com/players/b/bressed01.shtml"">Eddie Bressoud</a>",NY1,24,180,163,15,37,0,45,9,12,1,20,.227,.284,.276,.560,.258,-.24
"<a href=""https://www.baseball-reference.com/players/b/breweto01.shtml"">Tom Brewer</a>",BOS,24,101,94,14,28,1,33,13,5,0,19,.298,.330,.351,.681,.309,.71
"<a href=""https://www.baseball-reference.com/players/b/brideji01.shtml"">Jim Brideweser</a>",2,29,192,167,23,36,0,41,11,20,3,22,.216,.303,.246,.549,.257,.14
"<a href=""https://www.baseball-reference.com/players/b/bridgro01.shtml"">Rocky Bridges</a>",CIN,28,23,19,9,4,0,4,1,4,1,3,.211,.348,.211,.558,.282,.00
"<a href=""https://www.baseball-reference.com/players/b/brododi01.shtml"">Dick Brodowski</a>",WS1,23,5,5,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.10
"<a href=""https://www.baseball-reference.com/players/b/brosnji01.shtml"">Jim Brosnan</a>",CHN,26,24,22,2,4,0,5,0,0,0,6,.182,.182,.227,.409,.182,.00
"<a href=""https://www.baseball-reference.com/players/b/brownha01.shtml"">Hal Brown</a>",BAL,31,51,42,5,8,0,10,0,5,0,8,.190,.292,.238,.530,.257,.17
"<a href=""https://www.baseball-reference.com/players/b/brunege01.shtml"">George Brunet</a>",KC1,21,2,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,.00
"<a href=""https://www.baseball-reference.com/players/b/brutobi01.shtml"">Bill Bruton</a>",ML1,30,578,525,73,143,8,220,56,26,8,63,.272,.304,.419,.723,.310,3.28
"<a href=""https://www.baseball-reference.com/players/b/buddido01.shtml"">Don Buddin</a>",BOS,22,454,377,49,90,5,129,37,65,2,62,.239,.352,.342,.694,.322,.00
"<a href=""https://www.baseball-reference.com/players/b/buhlbo01.shtml"">Bob Buhl</a>",ML1,27,80,73,1,7,0,9,3,1,0,34,.096,.108,.123,.231,.106,.00
"<a href=""https://www.baseball-reference.com/players/b/bunniji01.shtml"">Jim Bunning</a>",DET,24,20,18,4,6,0,8,1,0,0,5,.333,.333,.444,.778,.344,.00
"<a href=""https://www.baseball-reference.com/players/b/burdele01.shtml"">Lew Burdette</a>",ML1,29,102,86,9,16,0,17,8,2,0,16,.186,.209,.198,.406,.187,.00
"<a href=""https://www.baseball-reference.com/players/b/burgesm01.shtml"">Smoky Burgess</a>",CIN,29,258,229,28,63,12,109,39,26,0,18,.275,.346,.476,.822,.359,.00
"<a href=""https://www.baseball-reference.com/players/b/burkma01.shtml"">Mack Burk</a>",PHI,21,1,1,3,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,.907,.09
"<a href=""https://www.baseball-reference.com/players/b/burnewa01.shtml"">Wally Burnette</a>",KC1,27,45,39,2,2,0,2,0,1,0,9,.051,.075,.051,.126,.063,-.58
"<a href=""https://www.baseball-reference.com/players/b/burtsmo01.shtml"">Moe Burtschy</a>",KC1,34,8,8,0,1,0,1,0,0,0,5,.125,.125,.125,.250,.113,-.07
"<a href=""https://www.baseball-reference.com/players/b/busbyji01.shtml"">Jim Busby</a>",CLE,29,546,494,72,116,12,175,50,43,8,47,.235,.301,.354,.656,.297,.00
"<a href=""https://www.baseball-reference.com/players/b/byerlbu01.shtml"">Bud Byerly</a>",WS1,36,11,11,1,1,0,1,0,0,0,4,.091,.091,.091,.182,.082,.00
"<a href=""https://www.baseball-reference.com/players/b/byrdha01.shtml"">Harry Byrd</a>",CHA,31,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.02
"<a href=""https://www.baseball-reference.com/players/b/byrneto01.shtml"">Tommy Byrne</a>",NYA,36,56,52,8,14,3,26,10,2,0,11,.269,.296,.500,.796,.341,.61
"<a href=""https://www.baseball-reference.com/players/c/caffijo01.shtml"">Joe Caffie</a>",CLE,25,44,38,7,13,0,13,1,4,3,8,.342,.432,.342,.774,.366,.22
"<a href=""https://www.baseball-reference.com/players/c/camparo01.shtml"">Roy Campanella</a>",BRO,34,461,388,39,85,20,153,73,66,1,61,.219,.333,.394,.727,.319,.58
"<a href=""https://www.baseball-reference.com/players/c/careyan01.shtml"">Andy Carey</a>",NYA,24,480,422,54,100,7,143,50,45,9,53,.237,.310,.339,.649,.293,.00
"<a href=""https://www.baseball-reference.com/players/c/carrach01.shtml"">Chico Carrasquel</a>",CLE,30,544,474,60,115,7,153,48,52,0,61,.243,.323,.323,.646,.300,1.46
"<a href=""https://www.baseball-reference.com/players/c/carroto01.shtml"">Tom Carroll</a>",NYA,19,18,17,11,6,0,6,0,1,1,3,.353,.389,.353,.742,.342,.01
"<a href=""https://www.baseball-reference.com/players/c/castlfo01.shtml"">Foster Castleman</a>",NY1,25,409,385,33,87,14,151,45,15,2,50,.226,.256,.392,.648,.283,-.20
"<a href=""https://www.baseball-reference.com/players/c/causewa01.shtml"">Wayne Causey</a>",BAL,19,97,88,7,15,1,20,4,8,0,23,.170,.237,.227,.464,.219,.00
"<a href=""https://www.baseball-reference.com/players/c/ceccaar01.shtml"">Art Ceccarelli</a>",KC1,26,4,3,0,0,0,0,2,1,0,2,.000,.250,.000,.250,.178,.01
"<a href=""https://www.baseball-reference.com/players/c/cervbo01.shtml"">Bob Cerv</a>",NYA,31,135,115,16,35,3,61,25,18,0,13,.304,.396,.530,.926,.405,.00
"<a href=""https://www.baseball-reference.com/players/c/chakabo01.shtml"">Bob Chakales</a>",WS1,28,23,20,2,3,0,3,0,0,0,3,.150,.150,.150,.300,.136,.00
"<a href=""https://www.baseball-reference.com/players/c/chitiha01.shtml"">Harry Chiti</a>",CHN,23,227,203,17,43,4,69,18,19,0,35,.212,.281,.340,.621,.276,.00
"<a href=""https://www.baseball-reference.com/players/c/cimolgi01.shtml"">Gino Cimoli</a>",BRO,26,38,36,3,4,0,5,4,1,1,8,.111,.135,.139,.274,.111,.00
"<a href=""https://www.baseball-reference.com/players/c/clemero01.shtml"">Roberto Clemente</a>",PIT,21,572,543,66,169,7,234,60,13,6,58,.311,.330,.431,.761,.336,2.40
"<a href=""https://www.baseball-reference.com/players/c/clevete01.shtml"">Tex Clevenger</a>",WS1,23,3,2,0,0,0,0,0,1,0,0,.000,.333,.000,.333,.237,.01
"<a href=""https://www.baseball-reference.com/players/c/coangi01.shtml"">Gil Coan</a>",NY1,34,1,1,2,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.02
"<a href=""https://www.baseball-reference.com/players/c/colavro01.shtml"">Rocky Colavito</a>",CLE,22,380,322,55,89,21,171,65,49,0,46,.276,.372,.531,.903,.396,.00
"<a href=""https://www.baseball-reference.com/players/c/coledi01.shtml"">Dick Cole</a>",PIT,30,110,99,7,21,0,25,9,11,0,9,.212,.291,.253,.543,.258,-.25
"<a href=""https://www.baseball-reference.com/players/c/colemje01.shtml"">Jerry Coleman</a>",NYA,31,203,183,15,47,0,54,18,12,1,33,.257,.305,.295,.600,.272,-.54
"<a href=""https://www.baseball-reference.com/players/c/colemri01.shtml"">Rip Coleman</a>",NYA,24,27,24,2,1,0,1,0,1,0,14,.042,.080,.042,.122,.065,.00
"<a href=""https://www.baseball-reference.com/players/c/collijo01.shtml"">Joe Collins</a>",NYA,33,301,262,38,59,7,91,43,34,3,33,.225,.313,.347,.661,.300,1.27
"<a href=""https://www.baseball-reference.com/players/c/colluja01.shtml"">Jackie Collum</a>",SLN,29,17,14,1,3,0,3,1,2,0,1,.214,.294,.214,.508,.244,.00
"<a href=""https://www.baseball-reference.com/players/c/conlege01.shtml"">Gene Conley</a>",ML1,25,54,45,1,7,0,8,4,1,0,3,.156,.174,.178,.352,.162,-.23
"<a href=""https://www.baseball-reference.com/players/c/consobi01.shtml"">Billy Consolo</a>",BOS,21,14,11,13,2,0,2,1,3,0,5,.182,.357,.182,.539,.282,.00
"<a href=""https://www.baseball-reference.com/players/c/consusa01.shtml"">Sandy Consuegra</a>",2,35,6,6,0,1,0,1,1,0,0,2,.167,.167,.167,.333,.151,-.08
"<a href=""https://www.baseball-reference.com/players/c/coopewa01.shtml"">Walker Cooper</a>",SLN,41,72,68,5,18,2,31,14,3,0,8,.265,.296,.456,.752,.325,-.28
"<a href=""https://www.baseball-reference.com/players/c/courtcl01.shtml"">Clint Courtney</a>",WS1,29,316,283,31,85,5,126,44,20,0,10,.300,.362,.445,.807,.356,.00
"<a href=""https://www.baseball-reference.com/players/c/covinwe01.shtml"">Wes Covington</a>",ML1,24,157,138,17,39,2,49,16,16,1,20,.283,.361,.355,.716,.324,.00
"<a href=""https://www.baseball-reference.com/players/c/coxgl01.shtml"">Glenn Cox</a>",KC1,25,7,7,0,0,0,0,0,0,0,4,.000,.000,.000,.000,.000,-.16
"<a href=""https://www.baseball-reference.com/players/c/craddwa01.shtml"">Walt Craddock</a>",KC1,24,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.04
"<a href=""https://www.baseball-reference.com/players/c/craigro01.shtml"">Roger Craig</a>",BRO,26,73,61,1,1,0,1,1,6,0,33,.016,.103,.016,.119,.076,-.88
"<a href=""https://www.baseball-reference.com/players/c/crandde01.shtml"">Del Crandall</a>",ML1,26,358,311,37,74,16,140,48,35,1,30,.238,.312,.450,.763,.320,2.04
"<a href=""https://www.baseball-reference.com/players/c/crimija01.shtml"">Jack Crimian</a>",KC1,30,30,22,4,5,0,5,0,3,0,6,.227,.320,.227,.547,.267,.06
"<a href=""https://www.baseball-reference.com/players/c/cronera01.shtml"">Ray Crone</a>",ML1,24,62,49,4,6,0,7,2,8,0,18,.122,.246,.143,.388,.202,-.03
"<a href=""https://www.baseball-reference.com/players/c/crowege01.shtml"">George Crowe</a>",CIN,35,157,144,22,36,10,70,23,11,0,28,.250,.312,.486,.798,.350,.87
"<a href=""https://www.baseball-reference.com/players/c/cunnijo01.shtml"">Joe Cunningham</a>",SLN,24,4,3,1,0,0,0,0,1,0,1,.000,.250,.000,.250,.178,-.05
"<a href=""https://www.baseball-reference.com/players/d/daleybu01.shtml"">Bud Daley</a>",CLE,23,3,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.06
"<a href=""https://www.baseball-reference.com/players/d/daleype01.shtml"">Pete Daley</a>",BOS,26,208,187,22,50,5,82,29,18,1,30,.267,.338,.439,.777,.338,.35
"<a href=""https://www.baseball-reference.com/players/d/darkal01.shtml"">Al Dark</a>",2,34,664,619,73,170,6,228,54,29,3,46,.275,.307,.368,.675,.295,.00
"<a href=""https://www.baseball-reference.com/players/d/davisji01.shtml"">Jim Davis</a>",CHN,31,32,28,3,5,0,5,0,1,0,10,.179,.207,.179,.385,.181,.00
"<a href=""https://www.baseball-reference.com/players/d/delgrbo01.shtml"">Bobby Del Greco</a>",2,23,339,290,33,62,7,103,21,35,1,53,.214,.307,.355,.663,.299,.00
"<a href=""https://www.baseball-reference.com/players/d/delocik01.shtml"">Ike Delock</a>",BOS,26,38,29,2,3,0,4,2,2,0,11,.103,.161,.138,.299,.146,.00
"<a href=""https://www.baseball-reference.com/players/d/delsiji01.shtml"">Jim Delsing</a>",2,30,68,53,11,5,0,8,2,13,1,16,.094,.284,.151,.435,.234,-.26
"<a href=""https://www.baseball-reference.com/players/d/demaejo01.shtml"">Joe DeMaestri</a>",KC1,27,468,434,41,101,6,137,39,25,3,73,.233,.277,.316,.593,.268,.04
"<a href=""https://www.baseball-reference.com/players/d/demetdo01.shtml"">Don Demeter</a>",BRO,21,3,3,1,1,1,4,1,0,0,1,.333,.333,1.333,1.667,.697,.00
"<a href=""https://www.baseball-reference.com/players/d/derriji01.shtml"">Jim Derrington</a>",CHA,16,2,2,0,1,0,1,0,0,0,1,.500,.500,.500,1.000,.454,.04
"<a href=""https://www.baseball-reference.com/players/d/dicksmu01.shtml"">Murry Dickson</a>",2,39,89,86,8,22,0,28,6,1,0,11,.256,.264,.326,.590,.263,.40
"<a href=""https://www.baseball-reference.com/players/d/dierich01.shtml"">Chuck Diering</a>",BAL,33,125,97,15,18,1,25,4,23,2,19,.186,.342,.258,.599,.295,-.39
"<a href=""https://www.baseball-reference.com/players/d/ditmaar01.shtml"">Art Ditmar</a>",KC1,27,98,91,5,13,1,16,4,3,0,24,.143,.170,.176,.346,.161,.00
"<a href=""https://www.baseball-reference.com/players/d/dittmja01.shtml"">Jack Dittmer</a>",ML1,28,112,102,8,25,1,32,6,8,0,8,.245,.300,.314,.614,.282,.36
"<a href=""https://www.baseball-reference.com/players/d/dixonso01.shtml"">Sonny Dixon</a>",NYA,31,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.02
"<a href=""https://www.baseball-reference.com/players/d/dobyla01.shtml"">Larry Doby</a>",CHA,32,619,504,89,135,24,235,102,102,0,105,.268,.392,.466,.858,.382,.00
"<a href=""https://www.baseball-reference.com/players/d/donovdi01.shtml"">Dick Donovan</a>",CHA,28,107,90,10,20,3,33,15,14,0,30,.222,.330,.367,.697,.316,.77
"<a href=""https://www.baseball-reference.com/players/d/drabomo01.shtml"">Moe Drabowsky</a>",CHN,20,18,16,1,4,0,4,0,0,0,3,.250,.250,.250,.500,.227,.00
"<a href=""https://www.baseball-reference.com/players/d/drakeso01.shtml"">Solly Drake</a>",CHN,25,242,215,29,55,2,72,15,23,9,35,.256,.331,.335,.665,.307,.43
"<a href=""https://www.baseball-reference.com/players/d/dropowa01.shtml"">Walt Dropo</a>",CHA,33,412,361,42,96,8,135,52,37,1,51,.266,.334,.374,.708,.319,.00
"<a href=""https://www.baseball-reference.com/players/d/drysddo01.shtml"">Don Drysdale</a>",BRO,19,29,26,4,5,1,9,1,1,0,8,.192,.222,.346,.568,.252,.09
"<a href=""https://www.baseball-reference.com/players/d/duserca01.shtml"">Carl Duser</a>",KC1,23,3,3,1,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.03
"<a href=""https://www.baseball-reference.com/players/d/dyckji01.shtml"">Jim Dyck</a>",2,34,49,34,8,6,0,8,0,13,0,10,.176,.404,.235,.640,.313,-.17
"<a href=""https://www.baseball-reference.com/players/e/edwarbr01.shtml"">Bruce Edwards</a>",CIN,32,5,5,0,1,0,1,0,0,0,2,.200,.200,.200,.400,.181,-.02
"<a href=""https://www.baseball-reference.com/players/e/ennisde01.shtml"">Del Ennis</a>",PHI,31,672,630,80,164,26,271,95,33,7,62,.260,.299,.430,.729,.318,.00
"<a href=""https://www.baseball-reference.com/players/e/erskica01.shtml"">Carl Erskine</a>",BRO,29,71,66,1,8,0,9,0,0,0,8,.121,.121,.136,.258,.116,-.64
"<a href=""https://www.baseball-reference.com/players/e/espossa01.shtml"">Sammy Esposito</a>",CHA,24,234,184,30,42,3,63,25,41,1,19,.228,.371,.342,.714,.335,1.79
"<a href=""https://www.baseball-reference.com/players/e/eversho01.shtml"">Hoot Evers</a>",2,35,139,112,21,27,1,33,4,25,1,18,.241,.380,.295,.674,.326,.01
"<a href=""https://www.baseball-reference.com/players/f/facero01.shtml"">Roy Face</a>",PIT,28,27,26,2,5,0,5,1,0,0,5,.192,.192,.192,.385,.174,.00
"<a href=""https://www.baseball-reference.com/players/f/fanniji01.shtml"">Jim Fanning</a>",CHN,28,4,4,0,1,0,1,0,0,0,0,.250,.250,.250,.500,.227,.02
"<a href=""https://www.baseball-reference.com/players/f/farretu01.shtml"">Turk Farrell</a>",PHI,22,2,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,.00
"<a href=""https://www.baseball-reference.com/players/f/fellebo01.shtml"">Bob Feller</a>",CLE,37,17,16,0,0,0,0,0,1,0,9,.000,.059,.000,.059,.042,-.24
"<a href=""https://www.baseball-reference.com/players/f/fernach01.shtml"">Chico Fernandez</a>",BRO,24,73,66,11,15,1,20,9,3,2,10,.227,.261,.303,.564,.250,-.01
"<a href=""https://www.baseball-reference.com/players/f/ferrado01.shtml"">Don Ferrarese</a>",BAL,27,30,28,0,1,0,1,1,1,0,2,.036,.100,.036,.136,.079,-.26
"<a href=""https://www.baseball-reference.com/players/f/finigji01.shtml"">Jim Finigan</a>",KC1,27,290,250,29,54,2,71,21,30,3,28,.216,.298,.284,.582,.270,-.77
"<a href=""https://www.baseball-reference.com/players/f/fitzged01.shtml"">Ed Fitz Gerald</a>",WS1,32,169,148,15,45,2,59,12,20,0,16,.304,.387,.399,.786,.358,.00
"<a href=""https://www.baseball-reference.com/players/f/floodcu01.shtml"">Curt Flood</a>",CIN,18,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.08
"<a href=""https://www.baseball-reference.com/players/f/flowebe01.shtml"">Ben Flowers</a>",2,29,6,5,0,0,0,0,0,1,0,1,.000,.167,.000,.167,.119,-.05
"<a href=""https://www.baseball-reference.com/players/f/foileha01.shtml"">Hank Foiles</a>",2,27,245,222,24,47,7,82,25,17,0,56,.212,.266,.369,.635,.276,.00
"<a href=""https://www.baseball-reference.com/players/f/fondyde01.shtml"">Dee Fondy</a>",CHN,31,580,543,52,146,9,213,46,20,9,74,.269,.290,.392,.682,.297,-.58
"<a href=""https://www.baseball-reference.com/players/f/fordwh01.shtml"">Whitey Ford</a>",NYA,27,92,78,9,17,0,19,4,9,0,14,.218,.299,.244,.542,.260,.42
"<a href=""https://www.baseball-reference.com/players/f/fornimi01.shtml"">Mike Fornieles</a>",2,24,37,35,2,6,0,8,0,0,0,6,.171,.171,.229,.400,.166,.02
"<a href=""https://www.baseball-reference.com/players/f/fowlear01.shtml"">Art Fowler</a>",CIN,33,60,48,1,7,0,8,5,5,0,11,.146,.236,.167,.403,.201,-.12
"<a href=""https://www.baseball-reference.com/players/f/foxne01.shtml"">Nellie Fox</a>",CHA,28,721,649,109,192,4,244,52,44,8,14,.296,.347,.376,.723,.328,1.92
"<a href=""https://www.baseball-reference.com/players/f/foytapa01.shtml"">Paul Foytack</a>",DET,25,98,90,7,11,0,13,7,2,0,30,.122,.141,.144,.286,.132,-.49
"<a href=""https://www.baseball-reference.com/players/f/francti01.shtml"">Tito Francona</a>",BAL,22,500,445,62,115,9,166,57,51,11,60,.258,.334,.373,.707,.319,.00
