Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/a/aaronha01.shtml"">Hank Aaron</a>",ML1,31,639,570,109,181,32,319,89,60,24,81,0.3175438596491228,0.37871674491392804,0.5596491228070175,0.9383658677209455,0,0
"<a href=""https://www.baseball-reference.com/players/a/aaronto01.shtml"">Tommie Aaron</a>",ML1,25,17,16,1,3,0,3,1,1,0,2,0.1875,0.23529411764705882,0.1875,0.4227941176470588,0,0
"<a href=""https://www.baseball-reference.com/players/a/abernte02.shtml"">Ted Abernathy</a>",CHN,32,22,18,1,3,0,3,2,0,0,7,0.16666666666666666,0.21052631578947367,0.16666666666666666,0.3771929824561403,0,0
"<a href=""https://www.baseball-reference.com/players/a/adairje01.shtml"">Jerry Adair</a>",BAL,28,625,582,51,151,7,204,66,35,6,65,0.25945017182130586,0.3027375201288245,0.35051546391752575,0.6532529840463502,0,0
"<a href=""https://www.baseball-reference.com/players/a/adcocjo01.shtml"">Joe Adcock</a>",CAL,37,387,349,30,84,14,140,47,37,2,74,0.24068767908309455,0.3152454780361757,0.40114613180515757,0.7163916098413332,0,0
"<a href=""https://www.baseball-reference.com/players/a/adlesda01.shtml"">Dave Adlesh</a>",HOU,21,37,34,2,5,0,6,3,2,0,12,0.14705882352941177,0.21621621621621623,0.17647058823529413,0.3926868044515104,0,0
"<a href=""https://www.baseball-reference.com/players/a/ageeto01.shtml"">Tommie Agee</a>",CHA,22,21,19,2,3,0,4,3,2,0,6,0.15789473684210525,0.23809523809523808,0.21052631578947367,0.44862155388471175,0,0
"<a href=""https://www.baseball-reference.com/players/a/aguirha01.shtml"">Hank Aguirre</a>",DET,34,78,70,4,6,0,7,4,4,0,43,0.08571428571428572,0.13513513513513514,0.1,0.23513513513513515,0,0
"<a href=""https://www.baseball-reference.com/players/a/akerja01.shtml"">Jack Aker</a>",KC1,24,9,8,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/a/allenbe01.shtml"">Bernie Allen</a>",MIN,26,46,39,2,9,0,11,6,6,0,8,0.23076923076923078,0.32608695652173914,0.28205128205128205,0.6081382385730212,0,0
"<a href=""https://www.baseball-reference.com/players/a/allendi01.shtml"">Dick Allen</a>",PHI,23,707,619,93,187,20,306,85,74,15,150,0.30210016155088854,0.3751783166904422,0.49434571890145396,0.8695240355918962,0,0
"<a href=""https://www.baseball-reference.com/players/a/alleyge01.shtml"">Gene Alley</a>",PIT,24,540,500,47,126,5,174,47,32,7,82,0.252,0.3016759776536313,0.348,0.6496759776536313,0,0
"<a href=""https://www.baseball-reference.com/players/a/allisbo01.shtml"">Bob Allison</a>",MIN,30,519,438,71,102,23,195,78,73,10,114,0.2328767123287671,0.3416988416988417,0.4452054794520548,0.7869043211508965,0,0
"<a href=""https://www.baseball-reference.com/players/a/alomasa01.shtml"">Sandy Alomar</a>",ML1,21,116,108,16,26,0,29,8,4,12,12,0.24074074074074073,0.26785714285714285,0.26851851851851855,0.5363756613756614,0,0
"<a href=""https://www.baseball-reference.com/players/a/aloufe01.shtml"">Felipe Alou</a>",ML1,30,599,555,80,165,23,267,78,31,8,63,0.2972972972972973,0.3378151260504202,0.4810810810810811,0.8188962071315014,0,0
"<a href=""https://www.baseball-reference.com/players/a/alouje01.shtml"">Jesus Alou</a>",SFN,23,567,543,76,162,9,216,52,13,8,40,0.2983425414364641,0.3172905525846702,0.39779005524861877,0.715080607833289,0,0
"<a href=""https://www.baseball-reference.com/players/a/alouma01.shtml"">Matty Alou</a>",SFN,26,351,324,37,75,2,97,18,17,10,28,0.23148148148148148,0.27405247813411077,0.2993827160493827,0.5734351941834934,0,0
"<a href=""https://www.baseball-reference.com/players/a/altmage01.shtml"">George Altman</a>",CHN,32,216,196,24,46,4,67,23,19,3,36,0.23469387755102042,0.3023255813953488,0.34183673469387754,0.6441623160892264,0,0
"<a href=""https://www.baseball-reference.com/players/a/alvisma01.shtml"">Max Alvis</a>",CLE,27,670,604,88,149,21,240,61,47,12,121,0.24668874172185432,0.3082706766917293,0.3973509933774834,0.7056216700692127,0,0
"<a href=""https://www.baseball-reference.com/players/a/alyeabr01.shtml"">Brant Alyea</a>",WS2,24,14,13,3,3,2,9,6,1,0,4,0.23076923076923078,0.2857142857142857,0.6923076923076923,0.978021978021978,0,0
"<a href=""https://www.baseball-reference.com/players/a/amalfjo01.shtml"">Joey Amalfitano</a>",CHN,31,110,96,13,26,0,30,8,12,2,14,0.2708333333333333,0.36363636363636365,0.3125,0.6761363636363636,0,0
"<a href=""https://www.baseball-reference.com/players/a/amaroru01.shtml"">Ruben Amaro</a>",PHI,29,218,184,26,39,0,46,15,27,1,22,0.21195652173913043,0.3116279069767442,0.25,0.5616279069767443,0,0
"<a href=""https://www.baseball-reference.com/players/a/aparilu01.shtml"">Luis Aparicio</a>",BAL,31,629,564,67,127,8,191,40,46,26,56,0.225177304964539,0.2861788617886179,0.33865248226950356,0.6248313440581215,0,0
"<a href=""https://www.baseball-reference.com/players/a/arlicdo01.shtml"">Don Arlich</a>",HOU,22,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/a/arrigge01.shtml"">Gerry Arrigo</a>",CIN,24,12,12,1,2,1,5,4,0,0,3,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.5833333333333334,0,0
"<a href=""https://www.baseball-reference.com/players/a/asprobo01.shtml"">Bob Aspromonte</a>",HOU,27,628,578,53,152,5,186,52,38,2,54,0.2629757785467128,0.3097913322632424,0.3217993079584775,0.63159064022172,0,0
"<a href=""https://www.baseball-reference.com/players/a/austde01.shtml"">Dennis Aust</a>",SLN,24,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/a/azcuejo01.shtml"">Joe Azcue</a>",CLE,25,371,335,16,77,2,90,35,27,2,54,0.2298507462686567,0.2899728997289973,0.26865671641791045,0.5586296161469078,0,0
"<a href=""https://www.baseball-reference.com/players/b/bailebo01.shtml"">Bob Bailey</a>",PIT,22,702,626,87,160,11,227,49,70,10,93,0.25559105431309903,0.32951289398280803,0.36261980830670926,0.6921327022895173,0,0
"<a href=""https://www.baseball-reference.com/players/b/baileed01.shtml"">Ed Bailey</a>",2,34,224,178,14,41,5,62,26,40,0,35,0.2303370786516854,0.3632286995515695,0.34831460674157305,0.7115433062931426,0,0
"<a href=""https://www.baseball-reference.com/players/b/baldsja01.shtml"">Jack Baldschun</a>",PHI,28,9,7,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0
"<a href=""https://www.baseball-reference.com/players/b/bankser01.shtml"">Ernie Banks</a>",CHN,34,680,612,79,162,28,277,106,55,3,64,0.2647058823529412,0.32794117647058824,0.4526143790849673,0.7805555555555556,0,0
"<a href=""https://www.baseball-reference.com/players/b/banksge01.shtml"">George Banks</a>",CLE,26,6,5,0,1,0,2,0,1,0,3,0.2,0.3333333333333333,0.4,0.7333333333333334,0,0
"<a href=""https://www.baseball-reference.com/players/b/barbest01.shtml"">Steve Barber</a>",BAL,27,76,65,2,5,1,9,2,4,0,43,0.07692307692307693,0.12857142857142856,0.13846153846153847,0.26703296703296703,0,0
"<a href=""https://www.baseball-reference.com/players/b/barkera01.shtml"">Ray Barker</a>",2,29,239,211,21,52,7,84,31,22,1,48,0.24644549763033174,0.3235294117647059,0.3981042654028436,0.7216336771675496,0,0
"<a href=""https://www.baseball-reference.com/players/b/bartobo01.shtml"">Bob Barton</a>",SFN,23,7,7,1,4,0,4,1,0,0,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.1428571428571428,0,0
"<a href=""https://www.baseball-reference.com/players/b/batemjo01.shtml"">John Bateman</a>",HOU,24,157,142,15,28,7,54,14,12,0,37,0.19718309859154928,0.2564102564102564,0.38028169014084506,0.6366919465511014,0,0
"<a href=""https://www.baseball-reference.com/players/b/batteea01.shtml"">Earl Battey</a>",MIN,30,456,394,36,117,6,161,60,50,0,23,0.2969543147208122,0.37472283813747226,0.4086294416243655,0.7833522797618377,0,0
"<a href=""https://www.baseball-reference.com/players/b/bearnla01.shtml"">Larry Bearnarth</a>",NYN,23,10,9,1,1,0,2,0,1,0,4,0.1111111111111111,0.2,0.2222222222222222,0.4222222222222222,0,0
"<a href=""https://www.baseball-reference.com/players/b/beaucji01.shtml"">Jim Beauchamp</a>",2,25,62,56,5,10,0,11,4,6,0,12,0.17857142857142858,0.25806451612903225,0.19642857142857142,0.45449308755760365,0,0
"<a href=""https://www.baseball-reference.com/players/b/beckegl01.shtml"">Glenn Beckert</a>",CHN,24,653,614,73,147,3,183,30,28,6,52,0.23941368078175895,0.2751159196290572,0.2980456026058632,0.5731615222349205,0,0
"<a href=""https://www.baseball-reference.com/players/b/beckri01.shtml"">Rich Beck</a>",NYA,25,8,7,0,0,0,0,0,1,0,4,0.0,0.125,0.0,0.125,0,0
"<a href=""https://www.baseball-reference.com/players/b/belanma01.shtml"">Mark Belanger</a>",BAL,21,3,3,1,1,0,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0
"<a href=""https://www.baseball-reference.com/players/b/belinbo01.shtml"">Bo Belinsky</a>",PHI,28,34,32,3,6,0,6,1,1,0,9,0.1875,0.21212121212121213,0.1875,0.39962121212121215,0,0
"<a href=""https://www.baseball-reference.com/players/b/bellga01.shtml"">Gary Bell</a>",CLE,28,17,16,1,1,1,4,1,0,0,7,0.0625,0.0625,0.25,0.3125,0,0
"<a href=""https://www.baseball-reference.com/players/b/bennede01.shtml"">Dennis Bennett</a>",BOS,25,47,39,5,7,0,8,4,5,0,23,0.1794871794871795,0.28888888888888886,0.20512820512820512,0.494017094017094,0,0
"<a href=""https://www.baseball-reference.com/players/b/berrayo01.shtml"">Yogi Berra</a>",NYN,40,9,9,1,2,0,2,0,0,0,3,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0,0
"<a href=""https://www.baseball-reference.com/players/b/berryke01.shtml"">Ken Berry</a>",CHA,24,518,472,51,103,12,164,42,28,4,96,0.21822033898305085,0.2677165354330709,0.3474576271186441,0.615174162551715,0,0
