Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/a/atkinal01.shtml"">Al Atkinson</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteatkinal01"" style=""display:none;""></input><label for=""footnoteatkinal01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivatkinal01"">PH4, CHU, BLU</div></span>",23,186,180,20,34,0,40,0,5,0,0,.189,.215,.222,.437,.195,-0.18
"<a href=""https://www.baseball-reference.com/players/a/aydelja01.shtml"">J. Aydelott</a>",IN2,22,46,44,1,5,0,6,0,2,0,0,.114,.152,.136,.289,.140,-0.33
"<a href=""https://www.baseball-reference.com/players/b/bahrefr01.shtml"">Frank Bahret</a>",BLU,?,8,8,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.18
"<a href=""https://www.baseball-reference.com/players/b/bakelje01.shtml"">J. Bakley</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebakelje01"" style=""display:none;""></input><label for=""footnotebakelje01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivbakelje01"">PHU, WIL, KCU</div></span>",20,205,192,24,25,0,34,0,13,0,0,.130,.185,.177,.362,.161,0.00
"<a href=""https://www.baseball-reference.com/players/b/bakerch01.shtml"">C. Baker</a>",CHU,28,57,57,5,8,1,13,0,0,0,0,.140,.140,.228,.368,.164,-0.61
"<a href=""https://www.baseball-reference.com/players/b/bakerge01.shtml"">George Baker</a>",SLU,26,322,317,39,52,0,58,0,5,0,0,.164,.177,.183,.360,.168,-0.05
"<a href=""https://www.baseball-reference.com/players/b/bakerph01.shtml"">Phil Baker</a>",WSU,27,382,371,75,107,1,132,0,11,0,0,.288,.309,.356,.665,.305,1.79
"<a href=""https://www.baseball-reference.com/players/b/baldwki01.shtml"">Kid Baldwin</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebaldwki01"" style=""display:none;""></input><label for=""footnotebaldwki01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbaldwki01"">KCU, CHU</div></span>",19,196,192,19,38,0,50,0,4,0,0,.198,.214,.260,.475,.194,0.45
"<a href=""https://www.baseball-reference.com/players/b/baldwla01.shtml"">Lady Baldwin</a>",MLU,25,27,27,6,6,0,9,0,0,0,0,.222,.222,.333,.556,.248,0.18
"<a href=""https://www.baseball-reference.com/players/b/barbech01.shtml"">C. Barber</a>",CNU,?,215,204,38,41,0,50,0,11,0,0,.201,.242,.245,.487,.229,-0.36
"<a href=""https://www.baseball-reference.com/players/b/barklsa01.shtml"">Sam Barkley</a>",TL1,26,459,435,71,133,1,193,0,22,0,0,.306,.342,.444,.786,.356,4.66
"<a href=""https://www.baseball-reference.com/players/b/barnebi01.shtml"">Bill Barnes</a>",SPU,26,30,30,2,6,0,7,0,0,0,0,.200,.200,.233,.433,.198,-0.01
"<a href=""https://www.baseball-reference.com/players/b/barrbo01.shtml"">Bob Barr</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebarrbo01"" style=""display:none;""></input><label for=""footnotebarrbo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbarrbo01"">WS7, IN2</div></span>",27,209,200,21,32,2,50,0,7,0,0,.160,.196,.250,.446,.197,-0.55
"<a href=""https://www.baseball-reference.com/players/b/barrema01.shtml"">M. Barrett</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebarrema01"" style=""display:none;""></input><label for=""footnotebarrema01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbarrema01"">BSN, IN2</div></span>",23,20,19,1,1,0,2,0,1,0,4,.053,.100,.105,.205,.102,-0.32
"<a href=""https://www.baseball-reference.com/players/b/bassech01.shtml"">C. Bassett</a>",PRO,21,83,79,10,11,0,15,6,4,0,15,.139,.181,.190,.371,.176,0.00
"<a href=""https://www.baseball-reference.com/players/b/bastich01.shtml"">C. Bastian</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebastich01"" style=""display:none;""></input><label for=""footnotebastich01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbastich01"">WIL, KCU</div></span>",26,113,106,12,21,3,40,0,7,0,0,.198,.248,.377,.625,.258,0.41
"<a href=""https://www.baseball-reference.com/players/b/battijo01.shtml"">Joe Battin</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebattijo01"" style=""display:none;""></input><label for=""footnotebattijo01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivbattijo01"">PT1, CHU, BLU</div></span>",30,290,286,21,47,0,55,0,3,0,0,.164,.176,.192,.368,.161,-0.14
"<a href=""https://www.baseball-reference.com/players/b/baueral01.shtml"">Al Bauer</a>",CL5,24,11,11,2,3,0,3,0,0,0,0,.273,.273,.273,.545,.252,0.01
"<a href=""https://www.baseball-reference.com/players/b/beachja01.shtml"">Jack Beach</a>",WS7,?,31,31,3,3,0,5,0,0,0,0,.097,.097,.161,.258,.114,-0.51
"<a href=""https://www.baseball-reference.com/players/b/beatlda01.shtml"">Dave Beadle</a>",DTN,20,3,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.16
"<a href=""https://www.baseball-reference.com/players/b/becanbu01.shtml"">B. Becannon</a>",NY4,24,3,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/b/beckfr01.shtml"">Frank Beck</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebeckfr01"" style=""display:none;""></input><label for=""footnotebeckfr01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbeckfr01"">PT1, BLU</div></span>",25,32,32,2,6,0,8,0,0,0,0,.188,.188,.250,.438,.186,0.08
"<a href=""https://www.baseball-reference.com/players/b/begleed01.shtml"">Ed Bagley</a>",NY1,20,129,121,12,22,0,26,8,8,0,31,.182,.233,.215,.447,.215,-0.60
"<a href=""https://www.baseball-reference.com/players/b/behelst01.shtml"">Steve Behel</a>",MLU,23,36,33,5,8,0,9,0,3,0,0,.242,.306,.273,.578,.277,0.27
"<a href=""https://www.baseball-reference.com/players/b/bennech01.shtml"">C. Bennett</a>",DTN,29,377,341,37,90,3,129,40,36,0,40,.264,.334,.378,.713,.329,4.08
"<a href=""https://www.baseball-reference.com/players/b/benneik01.shtml"">Ike Benners</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebenneik01"" style=""display:none;""></input><label for=""footnotebenneik01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbenneik01"">BR3, WIL</div></span>",28,221,211,25,39,1,63,0,8,0,0,.185,.222,.299,.520,.202,-0.89
"<a href=""https://www.baseball-reference.com/players/b/berkefr01.shtml"">F. Berkelbach</a>",CN2,30,27,25,3,6,0,8,3,0,0,0,.240,.296,.320,.616,.289,-0.08
"<a href=""https://www.baseball-reference.com/players/b/berrych01.shtml"">C. Berry</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteberrych01"" style=""display:none;""></input><label for=""footnoteberrych01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivberrych01"">ALT, KCU, CHU</div></span>",23,171,170,21,38,1,51,0,1,0,0,.224,.228,.300,.528,.221,-0.65
"<a href=""https://www.baseball-reference.com/players/b/bignege01.shtml"">G. Bignell</a>",MLU,25,10,9,4,2,0,2,0,1,0,0,.222,.300,.222,.522,.258,0.19
"<a href=""https://www.baseball-reference.com/players/b/birchju01.shtml"">Jud Birchall</a>",PH4,28,230,221,36,57,0,63,0,4,0,0,.258,.287,.285,.572,.268,-0.07
"<a href=""https://www.baseball-reference.com/players/b/bishofr01.shtml"">Frank Bishop</a>",CHU,27,16,16,1,3,0,4,0,0,0,0,.188,.188,.250,.438,.198,-0.15
"<a href=""https://www.baseball-reference.com/players/b/blackbo01.shtml"">Bob Black</a>",KCU,21,156,146,25,36,1,57,0,10,0,0,.247,.295,.390,.685,.311,0.53
"<a href=""https://www.baseball-reference.com/players/b/blaisdi01.shtml"">D. Blaisdell</a>",KCU,22,16,16,1,5,0,6,0,0,0,0,.312,.312,.375,.688,.313,0.11
"<a href=""https://www.baseball-reference.com/players/b/blakibo01.shtml"">B. Blakiston</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteblakibo01"" style=""display:none;""></input><label for=""footnoteblakibo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivblakibo01"">PH4, IN2</div></span>",28,162,146,21,37,0,44,0,12,0,0,.253,.327,.301,.629,.286,0.31
"<a href=""https://www.baseball-reference.com/players/b/bondto01.shtml"">Tommy Bond</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebondto01"" style=""display:none;""></input><label for=""footnotebondto01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbondto01"">BSU, IN2</div></span>",28,189,185,21,51,0,62,0,4,0,0,.276,.291,.335,.626,.271,0.43
"<a href=""https://www.baseball-reference.com/players/b/boylehe01.shtml"">Henry Boyle</a>",SLU,23,271,262,41,68,4,96,0,9,0,0,.260,.284,.366,.651,.296,0.78
"<a href=""https://www.baseball-reference.com/players/b/bradlal01.shtml"">Al Bradley</a>",WSU,28,5,3,0,0,0,0,0,2,0,0,.000,.400,.000,.400,.290,0.00
"<a href=""https://www.baseball-reference.com/players/b/bradlge01.shtml"">G. Bradley</a>",CNU,31,233,226,31,43,0,61,0,7,0,0,.190,.215,.270,.485,.221,-0.70
"<a href=""https://www.baseball-reference.com/players/b/bradyst01.shtml"">Steve Brady</a>",NY4,32,506,485,102,122,1,142,0,21,0,0,.252,.283,.293,.575,.268,0.33
"<a href=""https://www.baseball-reference.com/players/b/brennji01.shtml"">Jack Brennan</a>",SLU,20,243,231,38,50,0,58,0,12,0,0,.216,.255,.251,.506,.239,-0.43
"<a href=""https://www.baseball-reference.com/players/b/briggch01.shtml"">C. Briggs</a>",CHU,23,193,182,29,31,1,46,0,11,0,0,.170,.218,.253,.470,.219,-1.07
"<a href=""https://www.baseball-reference.com/players/b/brillfr01.shtml"">Frank Brill</a>",DTN,20,45,44,5,6,0,6,2,1,0,13,.136,.156,.136,.292,.139,-0.42
"<a href=""https://www.baseball-reference.com/players/b/briodfa01.shtml"">Fatty Briody</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebriodfa01"" style=""display:none;""></input><label for=""footnotebriodfa01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbriodfa01"">CL2, CNU</div></span>",25,244,237,28,55,1,70,12,7,0,19,.232,.254,.295,.549,.243,2.10
"<a href=""https://www.baseball-reference.com/players/b/brougca01.shtml"">C. Broughton</a>",MLU,23,39,39,5,12,0,17,0,0,0,0,.308,.308,.436,.744,.334,0.00
"<a href=""https://www.baseball-reference.com/players/b/broutda01.shtml"">D. Brouthers</a>",BFN,26,431,398,82,130,14,224,79,33,0,20,.327,.378,.563,.941,.417,5.37
"<a href=""https://www.baseball-reference.com/players/b/browned01.shtml"">Ed Brown</a>",TL1,?,155,153,13,27,0,30,0,2,0,0,.176,.187,.196,.383,.178,-1.16
"<a href=""https://www.baseball-reference.com/players/b/brownji01.shtml"">Jim Brown</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebrownji01"" style=""display:none;""></input><label for=""footnotebrownji01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivbrownji01"">ALT, NY1, SPU</div></span>",23,109,107,17,27,1,40,0,2,0,1,.252,.266,.374,.640,.267,-0.01
"<a href=""https://www.baseball-reference.com/players/b/brownjo01.shtml"">Joe Brown</a>",CHN,25,61,61,6,13,0,14,3,0,0,15,.213,.213,.230,.443,.203,-0.58
"<a href=""https://www.baseball-reference.com/players/b/brownle01.shtml"">Lew Brown</a>",BSU,26,338,325,50,75,1,102,0,13,0,0,.231,.260,.314,.574,.264,1.02
"<a href=""https://www.baseball-reference.com/players/b/brownpe01.shtml"">P. Browning</a>",LS2,23,462,447,101,150,4,211,47,13,0,0,.336,.357,.472,.829,.374,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownto01.shtml"">Tom Brown</a>",CL5,23,479,451,93,123,5,169,32,24,0,0,.273,.315,.375,.690,.316,0.00
"<a href=""https://www.baseball-reference.com/players/b/buffich01.shtml"">C. Buffinton</a>",BSN,23,368,352,48,94,1,121,39,16,0,12,.267,.299,.344,.643,.296,1.31
"<a href=""https://www.baseball-reference.com/players/b/bukerha01.shtml"">Henry Buker</a>",DTN,?,115,111,5,15,0,16,3,4,0,15,.135,.165,.144,.309,.149,-0.67
"<a href=""https://www.baseball-reference.com/players/b/bullasi01.shtml"">Sim Bullas</a>",TL1,21,46,45,4,4,0,6,0,1,0,0,.089,.109,.133,.242,.112,-0.90
"<a href=""https://www.baseball-reference.com/players/b/burcher01.shtml"">Ernie Burch</a>",CL2,27,129,124,9,26,0,30,7,5,0,24,.210,.240,.242,.482,.227,-0.45
"<a href=""https://www.baseball-reference.com/players/b/burdoja01.shtml"">Jack Burdock</a>",BSN,32,376,361,65,97,6,137,49,15,0,52,.269,.298,.380,.677,.308,0.00
"<a href=""https://www.baseball-reference.com/players/b/burkeja01.shtml"">James Burke</a>",BSU,?,190,184,21,41,0,55,0,6,0,0,.223,.247,.299,.546,.250,0.12
"<a href=""https://www.baseball-reference.com/players/b/burnsdi01.shtml"">Dick Burns</a>",CNU,20,355,350,84,107,4,160,0,5,0,0,.306,.315,.457,.773,.345,1.34
"<a href=""https://www.baseball-reference.com/players/b/burnsoy01.shtml"">Oyster Burns</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteburnsoy01"" style=""display:none;""></input><label for=""footnoteburnsoy01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivburnsoy01"">WIL, BL2</div></span>",19,149,138,34,40,6,74,23,8,0,0,.290,.342,.536,.879,.384,0.02
"<a href=""https://www.baseball-reference.com/players/b/burnspa01.shtml"">John Burns</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteburnspa01"" style=""display:none;""></input><label for=""footnoteburnspa01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivburnspa01"">BL2, BLU</div></span>",23,32,29,3,7,0,11,0,3,0,0,.241,.312,.379,.692,.270,0.11
"<a href=""https://www.baseball-reference.com/players/b/burnsto01.shtml"">Tom Burns</a>",CHN,27,356,343,54,84,7,123,44,13,0,50,.245,.272,.359,.631,.287,1.02
"<a href=""https://www.baseball-reference.com/players/b/bushodo01.shtml"">Doc Bushong</a>",CL2,27,220,203,24,48,0,56,10,17,0,11,.236,.295,.276,.571,.272,0.04
"<a href=""https://www.baseball-reference.com/players/b/butlebi01.shtml"">Bill Butler</a>",IN2,?,32,31,7,7,0,14,0,1,0,0,.226,.250,.452,.702,.307,-0.11
"<a href=""https://www.baseball-reference.com/players/b/butleki01.shtml"">Kid Butler</a>",BSU,23,267,255,36,43,0,58,0,12,0,0,.169,.206,.227,.433,.203,-1.69
"<a href=""https://www.baseball-reference.com/players/c/cadych01.shtml"">Charlie Cady</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecadych01"" style=""display:none;""></input><label for=""footnotecadych01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcadych01"">CHU, KCU</div></span>",19,24,23,4,2,0,5,0,1,0,0,.087,.125,.217,.342,.107,-0.31
"<a href=""https://www.baseball-reference.com/players/c/cahiljo01.shtml"">John Cahill</a>",CL5,19,218,210,28,46,0,55,0,6,0,0,.219,.248,.262,.510,.237,-0.33
"<a href=""https://www.baseball-reference.com/players/c/callaed01.shtml"">Ed Callahan</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecallaed01"" style=""display:none;""></input><label for=""footnotecallaed01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivcallaed01"">SLU, KCU, BSU</div></span>",26,28,27,2,9,0,9,0,1,0,0,.333,.357,.333,.690,.323,-0.06
"<a href=""https://www.baseball-reference.com/players/c/callapa01.shtml"">P. Callaghan</a>",IN2,?,266,258,38,67,2,91,0,8,0,0,.260,.282,.353,.635,.289,0.25
"<a href=""https://www.baseball-reference.com/players/c/carpehi01.shtml"">H. Carpenter</a>",CN2,28,484,474,80,121,4,153,60,6,0,0,.255,.271,.323,.593,.272,0.44
"<a href=""https://www.baseball-reference.com/players/c/carroch01.shtml""> Carroll</a>",WSU,?,16,16,1,4,0,4,0,0,0,0,.250,.250,.250,.500,.231,-0.14
"<a href=""https://www.baseball-reference.com/players/c/carrocl01.shtml"">C. Carroll</a>",PRO,24,481,452,90,118,3,151,54,29,0,39,.261,.306,.334,.640,.297,2.15
"<a href=""https://www.baseball-reference.com/players/c/carrofr01.shtml"">Fred Carroll</a>",CL5,19,270,252,46,70,6,111,0,13,0,0,.278,.326,.440,.766,.347,2.94
"<a href=""https://www.baseball-reference.com/players/c/carropa01.shtml"">Pat Carroll</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecarropa01"" style=""display:none;""></input><label for=""footnotecarropa01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcarropa01"">ALT, PHU</div></span>",31,69,68,5,16,0,18,0,1,0,0,.235,.246,.265,.511,.231,-0.13
"<a href=""https://www.baseball-reference.com/players/c/carrosc01.shtml"">S. Carroll</a>",SPU,23,33,31,3,3,0,4,0,2,0,0,.097,.152,.129,.281,.140,0.05
"<a href=""https://www.baseball-reference.com/players/c/carutbo01.shtml"">B. Caruthers</a>",SL4,20,86,82,15,22,2,30,0,4,0,0,.268,.302,.366,.668,.306,-0.13
"<a href=""https://www.baseball-reference.com/players/c/caseyda01.shtml"">Dan Casey</a>",WIL,21,6,6,0,1,0,1,0,0,0,0,.167,.167,.167,.333,.154,-0.03
"<a href=""https://www.baseball-reference.com/players/c/caseyde01.shtml"">Dennis Casey</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecaseyde01"" style=""display:none;""></input><label for=""footnotecaseyde01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcaseyde01"">WIL, BL2</div></span>",26,162,157,21,39,3,64,0,5,0,0,.248,.272,.408,.679,.301,-0.01
"<a href=""https://www.baseball-reference.com/players/c/caskied01.shtml"">Ed Caskin</a>",NY1,32,385,351,49,81,1,97,40,34,0,55,.231,.299,.276,.575,.275,0.85
"<a href=""https://www.baseball-reference.com/players/c/cassijo01.shtml"">John Cassidy</a>",BR3,?,454,433,57,109,2,138,0,19,0,0,.252,.286,.319,.605,.280,-0.77
"<a href=""https://www.baseball-reference.com/players/c/cattajo01.shtml"">J. Cattanach</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecattajo01"" style=""display:none;""></input><label for=""footnotecattajo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcattajo01"">PRO, SLU</div></span>",21,11,11,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.23
"<a href=""https://www.baseball-reference.com/players/c/chattji01.shtml"">J. Chatterton</a>",KCU,19,17,15,4,2,0,3,0,2,0,0,.133,.235,.200,.435,.217,-0.04
"<a href=""https://www.baseball-reference.com/players/c/clarkjo01.shtml"">J. Clarkson</a>",CHN,22,86,84,16,22,3,41,17,2,0,16,.262,.279,.488,.767,.338,0.25
"<a href=""https://www.baseball-reference.com/players/c/clemeja01.shtml"">J. Clements</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteclemeja01"" style=""display:none;""></input><label for=""footnoteclemeja01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivclemeja01"">PHU, PHI</div></span>",19,220,207,40,57,3,83,0,13,0,8,.275,.318,.401,.719,.298,0.91
"<a href=""https://www.baseball-reference.com/players/c/cleveel01.shtml"">E. Cleveland</a>",CNU,21,119,115,24,37,0,50,0,4,0,0,.322,.345,.435,.779,.354,0.67
"<a href=""https://www.baseball-reference.com/players/c/clinemo01.shtml"">Monk Cline</a>",LS2,26,427,396,91,115,2,151,39,27,0,0,.290,.342,.381,.723,.334,2.57
"<a href=""https://www.baseball-reference.com/players/c/clintji01.shtml"">Jim Clinton</a>",BL2,33,479,437,82,118,4,154,0,29,0,0,.270,.334,.352,.686,.321,0.77
"<a href=""https://www.baseball-reference.com/players/c/colemjo01.shtml"">John Coleman</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecolemjo01"" style=""display:none;""></input><label for=""footnotecolemjo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcolemjo01"">PHI, PH4</div></span>",21,291,278,32,64,2,89,22,13,0,20,.230,.265,.320,.585,.254,0.04
"<a href=""https://www.baseball-reference.com/players/c/colgaed01.shtml"">Billy Colgan</a>",PT1,?,164,161,10,25,0,31,0,3,0,0,.155,.171,.193,.363,.168,-0.86
"<a href=""https://www.baseball-reference.com/players/c/collich01.shtml"">Chub Collins</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecollich01"" style=""display:none;""></input><label for=""footnotecollich01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcollich01"">BFN, IN2</div></span>",26,330,307,42,61,0,72,20,23,0,36,.199,.255,.235,.489,.227,-0.30
"<a href=""https://www.baseball-reference.com/players/c/comisch01.shtml"">C. Comiskey</a>",SL4,24,470,460,76,109,2,144,84,5,0,0,.237,.253,.313,.566,.259,0.62
"<a href=""https://www.baseball-reference.com/players/c/conleed01.shtml"">Ed Conley</a>",PRO,19,28,28,0,4,0,4,0,0,0,9,.143,.143,.143,.286,.132,-0.30
"<a href=""https://www.baseball-reference.com/players/c/connojo01.shtml"">Joe Connors</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteconnojo01"" style=""display:none;""></input><label for=""footnoteconnojo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivconnojo01"">ALT, KCU</div></span>",?,23,22,2,2,0,2,0,1,0,0,.091,.130,.091,.221,.112,-0.24
"<a href=""https://www.baseball-reference.com/players/c/connojo02.shtml"">John Connor</a>",BSN,22,26,25,1,2,0,2,1,1,0,13,.080,.115,.080,.195,.099,-0.40
"<a href=""https://www.baseball-reference.com/players/c/connoro01.shtml"">Roger Connor</a>",NY1,26,515,477,98,151,4,199,82,38,0,32,.317,.367,.417,.784,.360,2.97
"<a href=""https://www.baseball-reference.com/players/c/conwabi01.shtml"">Bill Conway</a>",PHI,22,4,4,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.15
"<a href=""https://www.baseball-reference.com/players/c/conwaji01.shtml"">Jim Conway</a>",BR3,25,47,47,1,6,0,6,0,0,0,0,.128,.128,.128,.255,.118,-0.44
"<a href=""https://www.baseball-reference.com/players/c/cookpa01.shtml"">Paul Cook</a>",PHI,21,12,12,0,1,0,1,0,0,0,2,.083,.083,.083,.167,.077,-0.22
"<a href=""https://www.baseball-reference.com/players/c/corcoja01.shtml"">J. Corcoran</a>",BR3,26,195,185,17,39,0,49,0,8,0,0,.211,.251,.265,.516,.242,-0.53
"<a href=""https://www.baseball-reference.com/players/c/corcola01.shtml"">L. Corcoran</a>",CHN,24,261,251,43,61,1,75,19,10,0,33,.243,.272,.299,.571,.264,0.03
"<a href=""https://www.baseball-reference.com/players/c/corcomi01.shtml"">M. Corcoran</a>",CHN,25,4,3,0,0,0,0,0,1,0,1,.000,.250,.000,.250,.181,-0.03
"<a href=""https://www.baseball-reference.com/players/c/coreyfr01.shtml"">Fred Corey</a>",PH4,?,458,439,64,121,5,185,0,17,0,0,.276,.306,.421,.727,.327,3.25
"<a href=""https://www.baseball-reference.com/players/c/corkhpo01.shtml"">Pop Corkhill</a>",CN2,26,462,452,85,124,4,171,70,6,0,0,.274,.290,.378,.668,.303,0.00
"<a href=""https://www.baseball-reference.com/players/c/corriph01.shtml"">Phil Coridan</a>",CHU,25,7,7,1,1,0,1,0,0,0,0,.143,.143,.143,.286,.132,-0.07
"<a href=""https://www.baseball-reference.com/players/c/coughed01.shtml"">Ed Coughlin</a>",BFN,22,4,4,0,1,0,1,1,0,0,2,.250,.250,.250,.500,.231,-0.04
