Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/c/castipe01.shtml"">P. Castiglione</a>",PIT,26,52,50,6,14,0,14,1,2,0,5,.280,.308,.280,.588,.280,-0.12
"<a href=""https://www.baseball-reference.com/players/c/cavarph01.shtml"">P. Cavarretta</a>",CHN,30,522,459,56,144,2,182,63,58,2,35,.314,.391,.397,.787,.372,2.57
"<a href=""https://www.baseball-reference.com/players/c/chanded01.shtml"">Ed Chandler</a>",BRO,30,4,2,0,0,0,0,1,1,0,1,.000,.333,.000,.333,.244,0.01
"<a href=""https://www.baseball-reference.com/players/c/chandsp01.shtml"">S. Chandler</a>",NYA,39,53,49,5,12,2,21,4,1,0,10,.245,.260,.429,.689,.312,0.55
"<a href=""https://www.baseball-reference.com/players/c/chapmsa01.shtml"">Sam Chapman</a>",PHA,31,624,551,84,139,14,209,83,65,3,70,.252,.331,.379,.710,.334,0.00
"<a href=""https://www.baseball-reference.com/players/c/chipmbo01.shtml"">Bob Chipman</a>",CHN,28,48,44,4,4,0,4,0,1,0,16,.091,.111,.091,.202,.099,-0.45
"<a href=""https://www.baseball-reference.com/players/c/chrislo01.shtml"">L. Christopher</a>",CHA,27,25,23,1,5,0,7,0,2,0,4,.217,.280,.304,.584,.276,-0.13
"<a href=""https://www.baseball-reference.com/players/c/chrisma01.shtml"">M. Christman</a>",WS1,33,412,374,27,83,1,105,33,32,4,16,.222,.287,.281,.568,.273,-0.86
"<a href=""https://www.baseball-reference.com/players/c/chrisru01.shtml"">R. Christopher</a>",PHA,29,21,16,1,2,0,2,2,3,0,7,.125,.263,.125,.388,.214,0.03
"<a href=""https://www.baseball-reference.com/players/c/clarkal01.shtml"">Allie Clark</a>",NYA,24,73,67,9,25,1,33,14,5,0,2,.373,.417,.493,.909,.420,0.00
"<a href=""https://www.baseball-reference.com/players/c/coangi01.shtml"">Gil Coan</a>",WS1,25,47,42,5,21,0,28,3,5,2,6,.500,.553,.667,1.220,.553,0.95
"<a href=""https://www.baseball-reference.com/players/c/colemjo04.shtml"">Joe Coleman</a>",PHA,24,55,48,3,7,0,9,1,4,0,25,.146,.212,.188,.399,.197,-0.09
"<a href=""https://www.baseball-reference.com/players/c/colemra01.shtml"">Ray Coleman</a>",SLA,25,370,343,34,89,2,118,30,26,2,32,.259,.314,.344,.658,.309,0.00
"<a href=""https://www.baseball-reference.com/players/c/colmafr01.shtml"">Frank Colman</a>",NYA,29,30,28,2,3,2,9,6,2,0,6,.107,.167,.321,.488,.225,-0.22
"<a href=""https://www.baseball-reference.com/players/c/combsme01.shtml"">Merl Combs</a>",BOS,27,79,68,8,15,1,19,6,9,0,9,.221,.329,.279,.609,.301,-0.05
"<a href=""https://www.baseball-reference.com/players/c/conwaja01.shtml"">Jack Conway</a>",CLE,28,56,50,3,9,0,11,5,3,0,8,.180,.226,.220,.446,.215,-0.38
"<a href=""https://www.baseball-reference.com/players/c/coopemo01.shtml"">Mort Cooper</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecoopemo01"" style=""display:none;""></input><label for=""footnotecoopemo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcoopemo01"">BSN, NY1</div></span>",34,32,27,3,6,1,11,3,1,0,5,.222,.276,.407,.683,.315,0.24
"<a href=""https://www.baseball-reference.com/players/c/coopepa01.shtml"">Pat Cooper</a>",PHA,29,16,16,0,4,0,6,3,0,0,5,.250,.250,.375,.625,.283,-0.04
"<a href=""https://www.baseball-reference.com/players/c/coopewa01.shtml"">W. Cooper</a>",NY1,32,546,515,79,157,35,302,122,24,2,43,.305,.339,.586,.926,.416,0.00
"<a href=""https://www.baseball-reference.com/players/c/coxbi02.shtml"">Billy Cox</a>",PIT,27,561,529,75,145,15,234,54,29,5,28,.274,.313,.442,.755,.346,2.75
"<a href=""https://www.baseball-reference.com/players/c/cramedo01.shtml"">Doc Cramer</a>",DET,41,179,157,21,42,2,54,30,20,0,5,.268,.350,.344,.694,.332,-0.18
"<a href=""https://www.baseball-reference.com/players/c/cregebe01.shtml"">B. Creger</a>",SLN,20,18,16,3,3,0,4,0,1,1,3,.188,.235,.250,.485,.231,-0.25
"<a href=""https://www.baseball-reference.com/players/c/crosefr01.shtml"">F. Crosetti</a>",NYA,36,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/c/crossje01.shtml"">Jeff Cross</a>",SLN,28,59,49,4,5,0,6,3,10,0,6,.102,.254,.122,.377,.210,0.00
"<a href=""https://www.baseball-reference.com/players/c/culbele01.shtml"">L. Culberson</a>",BOS,28,102,84,10,20,0,21,11,12,1,10,.238,.354,.250,.604,.305,-0.33
"<a href=""https://www.baseball-reference.com/players/c/culledi01.shtml"">Dick Culler</a>",BSN,32,241,214,20,53,0,60,19,19,1,15,.248,.309,.280,.589,.284,0.33
"<a href=""https://www.baseball-reference.com/players/c/cullero01.shtml"">R. Cullenbine</a>",DET,33,607,464,82,104,24,196,78,137,3,51,.224,.401,.422,.823,.391,4.35
"<a href=""https://www.baseball-reference.com/players/c/curripe01.shtml"">Perry Currin</a>",SLA,18,3,2,0,0,0,0,0,1,0,0,.000,.333,.000,.333,.244,-0.01
"<a href=""https://www.baseball-reference.com/players/d/dalledo01.shtml"">D. Dallessan</a>",CHN,33,136,115,18,33,1,45,14,21,0,11,.287,.397,.391,.788,.375,0.56
"<a href=""https://www.baseball-reference.com/players/d/dealco01.shtml"">Cot Deal</a>",BOS,24,4,4,1,2,0,2,1,0,0,0,.500,.500,.500,1.000,.468,0.08
"<a href=""https://www.baseball-reference.com/players/d/deandi01.shtml"">Dizzy Dean</a>",SLA,37,1,1,0,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,.936,0.06
"<a href=""https://www.baseball-reference.com/players/d/dentesa01.shtml"">Sam Dente</a>",BOS,25,189,168,14,39,0,47,11,19,0,15,.232,.310,.280,.590,.286,-0.65
"<a href=""https://www.baseball-reference.com/players/d/dickege02.shtml"">G. Dickey</a>",CHA,31,246,211,15,47,1,56,27,34,4,25,.223,.331,.265,.596,.296,0.21
"<a href=""https://www.baseball-reference.com/players/d/dicksmu01.shtml"">M. Dickson</a>",SLN,30,83,80,4,17,0,19,9,1,0,5,.212,.222,.238,.460,.215,-0.02
"<a href=""https://www.baseball-reference.com/players/d/dierich01.shtml"">C. Diering</a>",SLN,24,97,74,22,16,2,27,11,19,3,22,.216,.383,.365,.748,.362,-0.97
"<a href=""https://www.baseball-reference.com/players/d/dietrbi01.shtml"">B. Dietrich</a>",PHA,37,20,16,1,1,0,1,1,0,0,8,.062,.062,.062,.125,.058,-0.28
"<a href=""https://www.baseball-reference.com/players/d/dillibo01.shtml"">B. Dillinger</a>",SLA,28,635,571,70,168,3,212,37,56,34,38,.294,.361,.371,.733,.346,0.00
"<a href=""https://www.baseball-reference.com/players/d/dimagdo01.shtml"">Dom DiMaggio</a>",BOS,30,599,513,75,145,8,200,71,74,10,62,.283,.376,.390,.766,.363,3.37
"<a href=""https://www.baseball-reference.com/players/d/dimagjo01.shtml"">Joe DiMaggio</a>",NYA,32,601,534,97,168,20,279,97,64,3,32,.315,.391,.522,.913,.417,4.58
"<a href=""https://www.baseball-reference.com/players/d/dobsojo01.shtml"">Joe Dobson</a>",BOS,30,91,77,4,16,0,18,3,7,0,22,.208,.274,.234,.508,.248,0.25
"<a href=""https://www.baseball-reference.com/players/d/dobyla01.shtml"">Larry Doby</a>",CLE,23,33,32,3,5,0,6,2,1,0,11,.156,.182,.188,.369,.176,0.00
"<a href=""https://www.baseball-reference.com/players/d/dockige01.shtml"">G. Dockins</a>",BRO,30,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/d/doerrbo01.shtml"">Bobby Doerr</a>",BOS,29,624,561,79,145,17,239,95,59,3,47,.258,.329,.426,.755,.349,3.91
"<a href=""https://www.baseball-reference.com/players/d/donnebl01.shtml"">B. Donnelly</a>",PHI,33,40,32,0,2,0,2,0,3,0,7,.062,.143,.062,.205,.116,-0.30
"<a href=""https://www.baseball-reference.com/players/d/dorisha01.shtml"">Fritz Dorish</a>",BOS,25,40,35,2,5,0,7,1,1,0,14,.143,.167,.200,.367,.172,0.00
"<a href=""https://www.baseball-reference.com/players/d/dorseca01.shtml"">Cal Dorsett</a>",CLE,34,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,0.01
"<a href=""https://www.baseball-reference.com/players/d/doziebu01.shtml"">Buzz Dozier</a>",WS1,18,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.01
"<a href=""https://www.baseball-reference.com/players/d/drewska01.shtml"">Karl Drews</a>",NYA,27,31,27,1,1,0,1,0,3,0,6,.037,.133,.037,.170,.104,0.00
"<a href=""https://www.baseball-reference.com/players/d/dusaker01.shtml"">Erv Dusak</a>",SLN,26,383,328,56,93,6,124,28,50,1,34,.284,.378,.378,.756,.360,0.00
"<a href=""https://www.baseball-reference.com/players/e/earlyja01.shtml"">Jake Early</a>",SLA,32,268,214,25,48,3,72,19,54,0,34,.224,.381,.336,.717,.351,1.40
"<a href=""https://www.baseball-reference.com/players/e/edwarbr01.shtml"">B. Edwards</a>",BRO,23,528,471,53,139,9,197,80,49,2,55,.295,.364,.418,.782,.365,2.09
"<a href=""https://www.baseball-reference.com/players/e/edwarha01.shtml"">Hank Edwards</a>",CLE,28,427,393,54,102,15,165,59,31,1,55,.260,.315,.420,.735,.340,0.00
"<a href=""https://www.baseball-reference.com/players/e/elliobo01.shtml"">Bob Elliott</a>",BSN,30,645,555,93,176,22,287,113,87,3,60,.317,.410,.517,.927,.425,0.00
"<a href=""https://www.baseball-reference.com/players/e/elliogl01.shtml"">G. Elliott</a>",BSN,27,3,2,0,1,0,1,0,0,0,0,.500,.500,.500,1.000,.468,0.06
"<a href=""https://www.baseball-reference.com/players/e/embrere01.shtml"">Red Embree</a>",CLE,29,59,52,5,9,0,9,3,1,0,14,.173,.189,.173,.362,.173,-0.11
"<a href=""https://www.baseball-reference.com/players/e/ennisde01.shtml"">Del Ennis</a>",PHI,22,581,541,71,149,12,222,81,37,9,51,.275,.325,.410,.736,.341,0.00
"<a href=""https://www.baseball-reference.com/players/e/erauted01.shtml"">Eddie Erautt</a>",CIN,22,36,29,1,2,0,2,2,4,0,6,.069,.182,.069,.251,.146,-0.32
"<a href=""https://www.baseball-reference.com/players/e/erickpa01.shtml"">P. Erickson</a>",CHN,31,60,60,2,15,1,20,3,0,0,19,.250,.250,.333,.583,.268,0.26
"<a href=""https://www.baseball-reference.com/players/e/ermerca01.shtml"">Cal Ermer</a>",WS1,23,3,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.07
"<a href=""https://www.baseball-reference.com/players/e/ettenni01.shtml"">Nick Etten</a>",PHI,33,46,41,5,10,1,17,8,5,0,4,.244,.326,.415,.741,.344,0.11
"<a href=""https://www.baseball-reference.com/players/e/evansal01.shtml"">Al Evans</a>",WS1,30,351,319,17,77,2,97,23,28,2,25,.241,.303,.304,.607,.289,0.49
"<a href=""https://www.baseball-reference.com/players/e/eversho01.shtml"">Hoot Evers</a>",DET,26,525,460,67,136,10,200,67,45,8,49,.296,.366,.435,.801,.373,0.00
"<a href=""https://www.baseball-reference.com/players/f/fainfe01.shtml"">Ferris Fain</a>",PHA,26,567,461,70,134,7,195,71,95,4,34,.291,.414,.423,.837,.396,0.00
"<a href=""https://www.baseball-reference.com/players/f/fannicl01.shtml"">Cliff Fannin</a>",SLA,23,52,46,4,9,0,10,4,2,0,5,.196,.229,.217,.447,.214,0.01
"<a href=""https://www.baseball-reference.com/players/f/fellebo01.shtml"">Bob Feller</a>",CLE,28,114,98,8,18,0,25,7,8,0,38,.184,.245,.255,.500,.239,0.28
"<a href=""https://www.baseball-reference.com/players/f/fernana01.shtml"">N. Fernandez</a>",BSN,28,237,209,16,43,2,53,21,22,2,20,.206,.281,.254,.535,.262,-1.17
"<a href=""https://www.baseball-reference.com/players/f/ferreri01.shtml"">Rick Ferrell</a>",WS1,41,115,99,10,30,0,41,12,14,0,7,.303,.389,.414,.804,.378,1.28
"<a href=""https://www.baseball-reference.com/players/f/ferrida01.shtml"">Dave Ferriss</a>",BOS,25,106,99,11,27,0,38,19,7,0,10,.273,.321,.384,.705,.326,0.82
"<a href=""https://www.baseball-reference.com/players/f/ferrito01.shtml"">Tom Ferrick</a>",WS1,32,11,10,0,1,0,1,0,1,0,2,.100,.182,.100,.282,.152,0.00
"<a href=""https://www.baseball-reference.com/players/f/fineto01.shtml"">Tommy Fine</a>",BOS,32,13,9,1,3,0,3,1,2,0,0,.333,.455,.333,.788,.389,0.20
"<a href=""https://www.baseball-reference.com/players/f/finnelo01.shtml"">Lou Finney</a>",PHI,36,4,4,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.09
"<a href=""https://www.baseball-reference.com/players/f/flemile01.shtml"">Les Fleming</a>",CLE,31,337,281,39,68,4,98,43,53,0,42,.242,.362,.349,.711,.343,1.45
"<a href=""https://www.baseball-reference.com/players/f/fletcel01.shtml"">E. Fletcher</a>",PIT,31,187,157,22,38,1,52,22,29,2,24,.242,.364,.331,.695,.337,0.00
"<a href=""https://www.baseball-reference.com/players/f/floreje01.shtml"">Jesse Flores</a>",PHA,32,49,44,2,10,0,11,0,1,0,5,.227,.277,.250,.527,.256,0.26
"<a href=""https://www.baseball-reference.com/players/f/fowledi01.shtml"">Dick Fowler</a>",PHA,26,86,82,3,14,0,15,2,0,0,17,.171,.171,.183,.354,.165,-0.27
"<a href=""https://www.baseball-reference.com/players/f/foxne01.shtml"">Nellie Fox</a>",PHA,19,4,3,2,0,0,0,0,1,0,0,.000,.250,.000,.250,.183,-0.05
"<a href=""https://www.baseball-reference.com/players/f/frankhe01.shtml"">H. Franks</a>",PHA,33,19,15,2,3,0,5,1,4,0,4,.200,.368,.333,.702,.341,-0.06
"<a href=""https://www.baseball-reference.com/players/f/frazijo01.shtml"">Joe Frazier</a>",CLE,24,15,14,1,1,0,2,0,1,0,1,.071,.133,.143,.276,.137,0.00
"<a href=""https://www.baseball-reference.com/players/f/freylo01.shtml"">Lonny Frey</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotefreylo01"" style=""display:none;""></input><label for=""footnotefreylo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivfreylo01"">CHN, NYA</div></span>",36,87,71,14,14,0,16,5,14,3,7,.197,.337,.225,.563,.290,0.00
"<a href=""https://www.baseball-reference.com/players/f/furilca01.shtml"">Carl Furillo</a>",BRO,25,476,437,61,129,8,191,88,34,7,24,.295,.347,.437,.785,.362,2.18
"<a href=""https://www.baseball-reference.com/players/g/galanau01.shtml"">Augie Galan</a>",CIN,35,491,392,60,123,6,163,61,94,0,19,.314,.449,.416,.865,.413,3.58
"<a href=""https://www.baseball-reference.com/players/g/galehde01.shtml"">D. Galehouse</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotegalehde01"" style=""display:none;""></input><label for=""footnotegalehde01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivgalehde01"">SLA, BOS</div></span>",35,73,60,2,5,0,5,4,2,0,20,.083,.113,.083,.196,.099,-0.12
"<a href=""https://www.baseball-reference.com/players/g/garagjo01.shtml"">J. Garagiola</a>",SLN,21,228,183,20,47,5,76,25,40,0,14,.257,.398,.415,.814,.386,0.00
"<a href=""https://www.baseball-reference.com/players/g/gearhga01.shtml"">G. Gearhart</a>",NY1,23,198,179,26,44,6,71,17,17,1,30,.246,.315,.397,.711,.332,0.17
"<a href=""https://www.baseball-reference.com/players/g/gebripe01.shtml"">Pete Gebrian</a>",CHA,23,14,13,0,0,0,0,0,0,0,4,.000,.000,.000,.000,.000,-0.24
"<a href=""https://www.baseball-reference.com/players/g/getteal01.shtml"">Al Gettel</a>",CLE,29,54,51,7,15,0,19,4,0,0,4,.294,.308,.373,.680,.314,0.00
"<a href=""https://www.baseball-reference.com/players/g/gilbech01.shtml"">C. Gilbert</a>",PHI,27,166,152,20,36,2,51,10,13,1,14,.237,.301,.336,.637,.301,-0.07
"<a href=""https://www.baseball-reference.com/players/g/gillebo01.shtml"">B. Gillespie</a>",CHA,27,36,33,2,2,0,2,0,3,0,12,.061,.139,.061,.199,.113,-0.24
