Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/birkora01.shtml"">Ralph Birkofer</a>",PIT,24,22,22,1,7,0,7,4,0,0,4,.318,.318,.318,.636,.297,.19
"<a href=""https://www.baseball-reference.com/players/b/bishoma01.shtml"">Max Bishop</a>",PHA,33,505,391,80,115,4,156,42,106,1,46,.294,.446,.399,.845,.405,3.52
"<a href=""https://www.baseball-reference.com/players/b/bissode01.shtml"">Del Bissonette</a>",BRO,33,119,114,9,28,1,38,10,2,2,17,.246,.259,.333,.592,.272,-.32
"<a href=""https://www.baseball-reference.com/players/b/blaehge01.shtml"">George Blaeholder</a>",SLA,29,93,77,6,14,0,15,6,9,1,23,.182,.267,.195,.462,.233,.00
"<a href=""https://www.baseball-reference.com/players/b/bluegos01.shtml"">Ossie Bluege</a>",WS1,32,580,501,63,131,6,163,71,55,6,34,.261,.338,.325,.663,.318,.98
"<a href=""https://www.baseball-reference.com/players/b/bluegot01.shtml"">Otto Bluege</a>",CIN,23,323,291,17,62,0,72,18,26,0,29,.213,.278,.247,.525,.255,-.70
"<a href=""https://www.baseball-reference.com/players/b/bluelu01.shtml"">Lu Blue</a>",BRO,36,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.03
"<a href=""https://www.baseball-reference.com/players/b/bocekmi01.shtml"">Milt Bocek</a>",CHA,20,26,22,3,8,1,12,3,4,0,6,.364,.462,.545,1.007,.462,.34
"<a href=""https://www.baseball-reference.com/players/b/bokenbo01.shtml"">Bob Boken</a>",WS1,25,144,133,19,37,3,55,26,9,0,16,.278,.324,.414,.737,.340,.00
"<a href=""https://www.baseball-reference.com/players/b/boltocl01.shtml"">Cliff Bolton</a>",WS1,26,46,39,4,16,0,19,6,6,0,3,.410,.500,.487,.987,.462,.52
"<a href=""https://www.baseball-reference.com/players/b/bossha01.shtml"">Harley Boss</a>",CLE,24,470,438,54,118,1,152,53,25,2,27,.269,.310,.347,.657,.307,-.55
"<a href=""https://www.baseball-reference.com/players/b/bottoji01.shtml"">Jim Bottomley</a>",CIN,33,609,549,57,137,13,217,83,42,3,28,.250,.311,.395,.706,.327,2.00
"<a href=""https://www.baseball-reference.com/players/b/boylebu01.shtml"">Buzz Boyle</a>",BRO,25,356,338,38,101,0,122,31,16,7,24,.299,.331,.361,.691,.322,.52
"<a href=""https://www.baseball-reference.com/players/b/branded01.shtml"">Ed Brandt</a>",BSN,28,105,97,9,30,0,34,6,4,0,7,.309,.337,.351,.687,.322,1.04
"<a href=""https://www.baseball-reference.com/players/b/braxtga01.shtml"">Garland Braxton</a>",SLA,33,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.02
"<a href=""https://www.baseball-reference.com/players/b/brenndo01.shtml"">Don Brennan</a>",NYA,29,33,27,1,7,0,7,2,3,0,9,.259,.333,.259,.593,.291,.17
"<a href=""https://www.baseball-reference.com/players/b/brickfr01.shtml"">Fred Brickell</a>",PHI,26,14,13,2,4,0,7,1,1,0,0,.308,.357,.538,.896,.400,.09
"<a href=""https://www.baseball-reference.com/players/b/bridgto01.shtml"">Tommy Bridges</a>",DET,26,92,78,5,16,0,22,5,7,0,17,.205,.271,.282,.553,.263,.20
"<a href=""https://www.baseball-reference.com/players/b/brownbo02.shtml"">Bob Brown</a>",BSN,22,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.04
"<a href=""https://www.baseball-reference.com/players/b/browncl01.shtml"">Clint Brown</a>",CLE,29,67,62,4,9,0,10,3,2,1,6,.145,.172,.161,.333,.160,-.38
"<a href=""https://www.baseball-reference.com/players/b/brownju01.shtml"">Jumbo Brown</a>",NYA,26,29,28,1,5,0,6,4,0,0,6,.179,.179,.214,.393,.181,-.14
"<a href=""https://www.baseball-reference.com/players/b/brownll01.shtml"">Lloyd Brown</a>",2,28,77,68,5,19,2,32,13,5,0,7,.279,.329,.471,.799,.353,.09
"<a href=""https://www.baseball-reference.com/players/b/brubabi01.shtml"">Bill Brubaker</a>",PIT,22,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.03
"<a href=""https://www.baseball-reference.com/players/b/burkebo01.shtml"">Bobby Burke</a>",WS1,26,19,17,1,4,0,5,2,0,0,0,.235,.235,.294,.529,.243,.02
"<a href=""https://www.baseball-reference.com/players/b/burnejo01.shtml"">Johnny Burnett</a>",CLE,28,292,261,39,71,1,89,29,23,3,14,.272,.333,.341,.674,.319,.74
"<a href=""https://www.baseball-reference.com/players/b/burnsja02.shtml"">Jack Burns</a>",SLA,25,618,556,89,160,7,232,71,56,11,51,.288,.353,.417,.770,.357,.00
"<a href=""https://www.baseball-reference.com/players/b/bushgu01.shtml"">Guy Bush</a>",CHN,31,101,88,4,11,0,15,3,8,0,16,.125,.198,.170,.368,.184,.00
"<a href=""https://www.baseball-reference.com/players/b/byrdsa01.shtml"">Samuel Byrd</a>",NYA,25,122,107,26,30,2,44,11,15,0,12,.280,.369,.411,.780,.365,-.62
"<a href=""https://www.baseball-reference.com/players/c/cainsu01.shtml"">Sugar Cain</a>",PHA,26,87,80,3,16,0,18,4,2,0,17,.200,.229,.225,.454,.216,.00
"<a href=""https://www.baseball-reference.com/players/c/camildo01.shtml"">Dolph Camilli</a>",CHN,26,63,58,8,13,2,23,7,4,3,11,.224,.274,.397,.671,.307,.06
"<a href=""https://www.baseball-reference.com/players/c/campbbr01.shtml"">Bruce Campbell</a>",SLA,23,640,567,87,157,16,259,106,69,10,77,.277,.357,.457,.814,.375,1.51
"<a href=""https://www.baseball-reference.com/players/c/campbgi01.shtml"">Gilly Campbell</a>",CHN,25,99,89,11,25,1,33,10,7,0,4,.281,.347,.371,.718,.338,-.05
"<a href=""https://www.baseball-reference.com/players/c/cantwbe01.shtml"">Ben Cantwell</a>",BSN,31,92,85,9,12,0,16,7,4,0,10,.141,.180,.188,.368,.176,.00
"<a href=""https://www.baseball-reference.com/players/c/carlete01.shtml"">Tex Carleton</a>",SLN,26,105,91,7,17,1,22,7,6,0,27,.187,.237,.242,.479,.230,.12
"<a href=""https://www.baseball-reference.com/players/c/carroow01.shtml"">Ownie Carroll</a>",BRO,30,84,74,6,11,0,12,5,6,0,10,.149,.212,.162,.375,.188,-.09
"<a href=""https://www.baseball-reference.com/players/c/chagnle01.shtml"">Leon Chagnon</a>",PIT,30,24,21,1,1,0,1,0,0,0,5,.048,.091,.048,.139,.077,-.20
"<a href=""https://www.baseball-reference.com/players/c/chapmbe01.shtml"">Ben Chapman</a>",NYA,24,651,565,112,176,9,247,98,72,27,45,.312,.393,.437,.830,.387,.00
"<a href=""https://www.baseball-reference.com/players/c/chapmed01.shtml"">Ed Chapman</a>",WS1,27,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.06
"<a href=""https://www.baseball-reference.com/players/c/cihoced01.shtml"">Ed Cihocki</a>",PHA,26,106,97,6,14,0,22,9,7,0,16,.144,.202,.227,.429,.204,-1.01
"<a href=""https://www.baseball-reference.com/players/c/cissebi01.shtml"">Bill Cissell</a>",CLE,29,449,409,53,94,6,139,33,31,6,29,.230,.284,.340,.624,.292,.14
"<a href=""https://www.baseball-reference.com/players/c/clarkea01.shtml"">Earl Clark</a>",BSN,25,26,23,3,8,0,9,1,2,0,1,.348,.400,.391,.791,.373,.16
"<a href=""https://www.baseball-reference.com/players/c/clarkwa02.shtml"">Watty Clark</a>",2,31,28,24,2,5,0,5,0,2,0,2,.208,.269,.208,.478,.236,.00
"<a href=""https://www.baseball-reference.com/players/c/clasego01.shtml"">Gowell Claset</a>",PHA,25,5,2,3,1,0,1,1,3,0,1,.500,.800,.500,1.300,.625,.14
"<a href=""https://www.baseball-reference.com/players/c/cochrmi01.shtml"">Mickey Cochrane</a>",PHA,30,542,429,104,138,15,221,60,106,8,22,.322,.459,.515,.974,.449,6.16
"<a href=""https://www.baseball-reference.com/players/c/coffmdi01.shtml"">Dick Coffman</a>",SLA,26,29,27,0,1,0,2,3,2,0,14,.037,.103,.074,.178,.096,-.39
"<a href=""https://www.baseball-reference.com/players/c/cohenal01.shtml"">Alta Cohen</a>",PHI,24,38,32,6,6,0,7,1,6,0,4,.188,.316,.219,.535,.273,-.17
"<a href=""https://www.baseball-reference.com/players/c/colemed01.shtml"">Ed Coleman</a>",PHA,31,411,388,48,109,6,159,68,19,0,51,.281,.318,.410,.728,.335,.15
"<a href=""https://www.baseball-reference.com/players/c/colliph01.shtml"">Phil Collins</a>",PHI,31,55,53,1,7,0,9,3,1,0,14,.132,.148,.170,.318,.148,-.30
"<a href=""https://www.baseball-reference.com/players/c/colliri02.shtml"">Ripper Collins</a>",SLN,29,542,493,66,153,10,223,68,38,7,49,.310,.363,.452,.816,.376,3.39
"<a href=""https://www.baseball-reference.com/players/c/combsea01.shtml"">Earle Combs</a>",NYA,34,468,417,86,125,5,194,64,47,6,19,.300,.372,.465,.837,.384,2.86
"<a href=""https://www.baseball-reference.com/players/c/comorad01.shtml"">Adam Comorosky</a>",PIT,28,174,162,18,46,1,59,15,4,2,9,.284,.301,.364,.665,.307,-.01
"<a href=""https://www.baseball-reference.com/players/c/connasa01.shtml"">Sarge Connally</a>",CLE,34,30,26,3,6,0,9,2,1,0,7,.231,.259,.346,.605,.277,.09
"<a href=""https://www.baseball-reference.com/players/c/cookedu01.shtml"">Dusty Cooke</a>",BOS,26,531,454,86,133,5,203,54,67,7,71,.293,.386,.447,.833,.386,2.91
"<a href=""https://www.baseball-reference.com/players/c/coombbo01.shtml"">Bobby Coombs</a>",PHA,25,7,5,1,2,0,2,2,2,0,0,.400,.571,.400,.971,.476,.13
"<a href=""https://www.baseball-reference.com/players/c/crabtes01.shtml"">Estel Crabtree</a>",SLN,29,36,34,6,9,0,12,3,2,1,3,.265,.306,.353,.658,.307,.09
"<a href=""https://www.baseball-reference.com/players/c/craghho01.shtml"">Howard Craghead</a>",CLE,25,3,3,0,0,0,0,1,0,0,0,.000,.000,.000,.000,.000,-.07
"<a href=""https://www.baseball-reference.com/players/c/cramedo01.shtml"">Doc Cramer</a>",PHA,27,718,661,109,195,8,262,75,36,5,24,.295,.331,.396,.728,.337,1.48
"<a href=""https://www.baseball-reference.com/players/c/crawfpa01.shtml"">Pat Crawford</a>",SLN,31,247,224,24,60,0,72,21,14,1,9,.268,.317,.321,.638,.302,.02
"<a href=""https://www.baseball-reference.com/players/c/critzhu01.shtml"">Hughie Critz</a>",NY1,32,605,558,68,137,2,171,33,23,4,24,.246,.279,.306,.586,.274,3.51
"<a href=""https://www.baseball-reference.com/players/c/cronijo01.shtml"">Joe Cronin</a>",WS1,26,696,602,89,186,5,268,118,87,5,49,.309,.398,.445,.843,.392,7.09
"<a href=""https://www.baseball-reference.com/players/c/crosefr01.shtml"">Frankie Crosetti</a>",NYA,22,513,451,71,114,9,171,60,55,4,40,.253,.337,.379,.716,.336,1.41
"<a href=""https://www.baseball-reference.com/players/c/croucja01.shtml"">Jack Crouch</a>",2,29,50,46,6,7,1,10,6,2,1,6,.152,.220,.217,.437,.215,-.24
"<a href=""https://www.baseball-reference.com/players/c/crowdal01.shtml"">General Crowder</a>",WS1,34,119,102,7,19,0,22,7,9,0,8,.186,.252,.216,.468,.230,.00
"<a href=""https://www.baseball-reference.com/players/c/cuccito01.shtml"">Tony Cuccinello</a>",BRO,25,537,485,58,122,9,188,65,44,4,40,.252,.316,.388,.704,.327,.15
"<a href=""https://www.baseball-reference.com/players/c/cuyleki01.shtml"">Kiki Cuyler</a>",CHN,34,294,262,37,83,5,117,35,21,4,29,.317,.376,.447,.823,.381,1.68
"<a href=""https://www.baseball-reference.com/players/d/danniha01.shtml"">Harry Danning</a>",NY1,21,3,2,0,0,0,0,0,1,0,0,.000,.333,.000,.333,.244,-.03
"<a href=""https://www.baseball-reference.com/players/d/davisha02.shtml"">Harry Davis</a>",DET,25,201,173,24,37,0,49,14,22,2,8,.214,.303,.283,.586,.283,-.72
"<a href=""https://www.baseball-reference.com/players/d/daviski01.shtml"">Kiddo Davis</a>",NY1,31,464,434,61,112,7,161,37,25,10,30,.258,.298,.371,.669,.310,.00
"<a href=""https://www.baseball-reference.com/players/d/davissp01.shtml"">Spud Davis</a>",PHI,28,540,495,51,173,9,234,65,32,2,24,.349,.395,.473,.867,.400,3.55
"<a href=""https://www.baseball-reference.com/players/d/deandi01.shtml"">Dizzy Dean</a>",SLN,23,111,105,8,19,1,28,12,3,1,14,.181,.204,.267,.470,.217,.21
"<a href=""https://www.baseball-reference.com/players/d/delkeed01.shtml"">Eddie Delker</a>",PHI,27,46,41,6,7,0,12,1,0,0,12,.171,.171,.293,.463,.206,-.22
"<a href=""https://www.baseball-reference.com/players/d/delmabe01.shtml"">Bert Delmas</a>",BRO,22,29,28,4,7,0,7,0,1,0,7,.250,.276,.250,.526,.251,-.13
"<a href=""https://www.baseball-reference.com/players/d/demarfr02.shtml"">Frank Demaree</a>",CHN,23,550,515,68,140,6,194,51,22,4,42,.272,.304,.377,.681,.315,.00
"<a href=""https://www.baseball-reference.com/players/d/derripa01.shtml"">Paul Derringer</a>",2,26,85,81,5,14,0,14,4,1,0,15,.173,.193,.173,.366,.176,-.08
"<a href=""https://www.baseball-reference.com/players/d/desauge01.shtml"">Gene Desautels</a>",DET,26,47,42,5,6,0,7,4,4,0,6,.143,.234,.167,.401,.206,-.55
"<a href=""https://www.baseball-reference.com/players/d/devench01.shtml"">Charlie Devens</a>",NYA,23,24,21,1,2,0,2,1,2,1,9,.095,.174,.095,.269,.145,-.15
"<a href=""https://www.baseball-reference.com/players/d/dickebi01.shtml"">Bill Dickey</a>",NYA,26,532,478,58,152,14,234,97,47,3,14,.318,.381,.490,.871,.399,4.53
"<a href=""https://www.baseball-reference.com/players/d/dietrbi01.shtml"">Bill Dietrich</a>",PHA,23,4,3,0,1,0,2,2,1,0,2,.333,.500,.667,1.167,.514,.00
"<a href=""https://www.baseball-reference.com/players/d/doljafr01.shtml"">Frank Doljack</a>",DET,25,165,147,18,42,0,51,22,14,2,13,.286,.348,.347,.695,.329,-.10
"<a href=""https://www.baseball-reference.com/players/d/douthta01.shtml"">Taylor Douthit</a>",2,32,85,71,9,16,0,21,5,11,2,7,.225,.329,.296,.625,.304,.00
"<a href=""https://www.baseball-reference.com/players/d/dressch01.shtml"">Chuck Dressen</a>",NY1,38,47,45,3,10,0,14,3,1,0,4,.222,.239,.311,.550,.253,-.15
"<a href=""https://www.baseball-reference.com/players/d/dugasgu01.shtml"">Gus Dugas</a>",PHI,26,74,71,4,12,0,15,9,1,0,9,.169,.181,.211,.392,.182,-.92
"<a href=""https://www.baseball-reference.com/players/d/durhaed01.shtml"">Ed Durham</a>",CHA,25,55,46,3,10,0,11,5,1,0,10,.217,.234,.239,.473,.223,-.08
"<a href=""https://www.baseball-reference.com/players/d/durocle01.shtml"">Leo Durocher</a>",2,27,488,446,51,113,3,149,44,30,3,37,.253,.302,.334,.636,.298,.84
"<a href=""https://www.baseball-reference.com/players/d/dykesji01.shtml"">Jimmy Dykes</a>",CHA,36,641,554,49,144,1,181,68,69,3,37,.260,.354,.327,.681,.328,1.65
"<a href=""https://www.baseball-reference.com/players/e/earnsge01.shtml"">George Earnshaw</a>",PHA,33,49,44,5,8,0,9,2,3,0,5,.182,.234,.205,.439,.214,.00
"<a href=""https://www.baseball-reference.com/players/e/ellioju01.shtml"">Jumbo Elliott</a>",PHI,32,54,52,2,12,0,14,10,0,0,9,.231,.231,.269,.500,.231,.00
"<a href=""https://www.baseball-reference.com/players/e/englich01.shtml"">Charlie English</a>",CHA,23,10,9,2,4,0,6,1,1,0,1,.444,.500,.667,1.167,.525,.18
"<a href=""https://www.baseball-reference.com/players/e/engliwo01.shtml"">Woody English</a>",CHN,27,457,398,54,104,3,136,41,53,5,44,.261,.348,.342,.690,.329,2.16
"<a href=""https://www.baseball-reference.com/players/f/faberre01.shtml"">Red Faber</a>",CHA,44,19,18,0,0,0,0,0,0,0,6,.000,.000,.000,.000,.000,-.35
"<a href=""https://www.baseball-reference.com/players/f/falleed01.shtml"">Ed Fallenstein</a>",BSN,24,9,8,2,3,0,4,3,0,0,2,.375,.375,.500,.875,.399,.15
"<a href=""https://www.baseball-reference.com/players/f/farredo01.shtml"">Doc Farrell</a>",NYA,31,112,93,16,25,0,25,6,16,0,6,.269,.376,.269,.645,.322,.24
"<a href=""https://www.baseball-reference.com/players/f/ferreri01.shtml"">Rick Ferrell</a>",2,27,580,493,58,143,4,184,77,70,4,23,.290,.381,.373,.754,.357,.00
"<a href=""https://www.baseball-reference.com/players/f/ferrewe01.shtml"">Wes Ferrell</a>",CLE,25,161,140,26,38,7,66,26,20,0,22,.271,.362,.471,.834,.384,.00
"<a href=""https://www.baseball-reference.com/players/f/finneha02.shtml"">Hal Finney</a>",PIT,27,141,133,17,31,1,40,18,3,0,19,.233,.250,.301,.551,.255,-.68
"<a href=""https://www.baseball-reference.com/players/f/finnelo01.shtml"">Lou Finney</a>",PHA,22,257,240,26,64,3,89,32,13,1,17,.267,.307,.371,.678,.315,.00
"<a href=""https://www.baseball-reference.com/players/f/finnne01.shtml"">Neal Finn</a>",PHI,29,187,169,15,40,0,46,13,10,2,14,.237,.287,.272,.559,.268,-.27
"<a href=""https://www.baseball-reference.com/players/f/fischca01.shtml"">Carl Fischer</a>",DET,27,68,62,1,9,0,9,0,2,0,12,.145,.172,.145,.317,.154,.00
"<a href=""https://www.baseball-reference.com/players/f/fitzsfr01.shtml"">Freddie Fitzsimmons</a>",NY1,31,99,95,3,19,2,30,6,1,0,14,.200,.208,.316,.524,.238,.00
"<a href=""https://www.baseball-reference.com/players/f/floweja01.shtml"">Jake Flowers</a>",BRO,31,243,210,28,49,2,70,22,24,13,15,.233,.312,.333,.645,.306,.46
"<a href=""https://www.baseball-reference.com/players/f/fonsele01.shtml"">Lew Fonseca</a>",CHA,34,66,59,8,12,2,20,15,7,1,6,.203,.288,.339,.627,.296,.01
"<a href=""https://www.baseball-reference.com/players/f/fordho01.shtml"">Hod Ford</a>",BSN,35,18,15,0,1,0,1,1,3,0,1,.067,.222,.067,.289,.174,-.07
"<a href=""https://www.baseball-reference.com/players/f/fothebo01.shtml"">Bob Fothergill</a>",BOS,35,34,32,1,11,0,12,5,2,0,4,.344,.382,.375,.757,.357,.06
"<a href=""https://www.baseball-reference.com/players/f/foxpe01.shtml"">Pete Fox</a>",DET,24,565,535,82,154,7,227,57,23,9,38,.288,.320,.424,.744,.340,1.48
"<a href=""https://www.baseball-reference.com/players/f/foxxji01.shtml"">Jimmie Foxx</a>",PHA,25,670,573,125,204,48,403,163,96,2,93,.356,.449,.703,1.153,.510,8.98
"<a href=""https://www.baseball-reference.com/players/f/frankfr02.shtml"">Fred Frankhouse</a>",BSN,29,90,80,9,19,0,23,5,3,0,5,.238,.265,.288,.553,.259,.54
"<a href=""https://www.baseball-reference.com/players/f/frasivi01.shtml"">Vic Frazier</a>",2,28,48,41,3,7,0,7,5,3,0,8,.171,.227,.171,.398,.198,-.25
"<a href=""https://www.baseball-reference.com/players/f/fredejo01.shtml"">Johnny Frederick</a>",BRO,31,602,556,65,171,7,228,64,36,9,14,.308,.355,.410,.765,.356,2.97
"<a href=""https://www.baseball-reference.com/players/f/freitto01.shtml"">Tony Freitas</a>",PHA,25,21,16,0,1,0,1,1,3,0,6,.062,.211,.062,.273,.165,-.12
"<a href=""https://www.baseball-reference.com/players/f/frencla01.shtml"">Larry French</a>",PIT,25,109,101,7,15,0,19,8,5,0,17,.149,.189,.188,.377,.181,.00
"<a href=""https://www.baseball-reference.com/players/f/freybe01.shtml"">Benny Frey</a>",CIN,27,49,42,2,11,0,13,1,6,0,2,.262,.354,.310,.664,.321,.53
"<a href=""https://www.baseball-reference.com/players/f/freylo01.shtml"">Lonny Frey</a>",BRO,22,150,135,25,43,0,54,12,13,4,13,.319,.378,.400,.778,.364,.00
"<a href=""https://www.baseball-reference.com/players/f/fribebe01.shtml"">Bernie Friberg</a>",BOS,33,48,41,5,13,0,16,9,6,0,1,.317,.404,.390,.794,.377,.23
"<a href=""https://www.baseball-reference.com/players/f/friscfr01.shtml"">Frankie Frisch</a>",SLN,35,646,585,74,177,4,233,66,48,18,16,.303,.358,.398,.757,.353,2.34
"<a href=""https://www.baseball-reference.com/players/f/fullecu01.shtml"">Curt Fullerton</a>",BOS,34,10,9,0,2,0,3,1,1,0,1,.222,.300,.333,.633,.299,.05
"<a href=""https://www.baseball-reference.com/players/f/fullich01.shtml"">Chick Fullis</a>",PHI,32,697,647,91,200,1,246,45,36,18,34,.309,.350,.380,.731,.341,1.03
"<a href=""https://www.baseball-reference.com/players/f/funkli01.shtml"">Liz Funk</a>",CHA,28,10,9,1,2,0,2,0,1,0,0,.222,.300,.222,.522,.260,-.05
"<a href=""https://www.baseball-reference.com/players/g/galatmi01.shtml"">Milt Galatzer</a>",CLE,26,186,160,19,38,1,45,17,23,2,21,.238,.333,.281,.615,.301,-.21
"<a href=""https://www.baseball-reference.com/players/g/garmsde01.shtml"">Debs Garms</a>",SLA,26,223,189,35,60,4,86,24,30,2,21,.317,.416,.455,.871,.406,1.23
"<a href=""https://www.baseball-reference.com/players/g/gastomi01.shtml"">Milt Gaston</a>",CHA,37,60,52,5,8,0,10,1,5,0,11,.154,.241,.192,.434,.219,-.09
"<a href=""https://www.baseball-reference.com/players/g/gehrich01.shtml"">Charlie Gehringer</a>",DET,30,705,628,103,204,12,294,105,68,5,27,.325,.393,.468,.862,.398,7.16
"<a href=""https://www.baseball-reference.com/players/g/gehrilo01.shtml"">Lou Gehrig</a>",NYA,30,687,593,138,198,32,359,139,92,9,42,.334,.424,.605,1.030,.462,7.10
"<a href=""https://www.baseball-reference.com/players/g/glennjo02.shtml"">Joe Glenn</a>",NYA,24,21,21,1,3,0,3,1,0,0,3,.143,.143,.143,.286,.133,-.32
"<a href=""https://www.baseball-reference.com/players/g/gomezle01.shtml"">Lefty Gomez</a>",NYA,24,93,80,3,9,0,9,3,7,0,23,.112,.193,.112,.306,.162,-.48
"<a href=""https://www.baseball-reference.com/players/g/goochjo01.shtml"">Johnny Gooch</a>",BOS,35,88,77,6,14,0,17,2,11,0,7,.182,.284,.221,.505,.253,-.26
"<a href=""https://www.baseball-reference.com/players/g/gosligo01.shtml"">Goose Goslin</a>",WS1,32,599,549,97,163,10,248,64,42,5,32,.297,.348,.452,.800,.367,3.14
"<a href=""https://www.baseball-reference.com/players/g/grabore01.shtml"">Reggie Grabowski</a>",PHI,25,17,16,0,2,0,2,0,1,0,6,.125,.176,.125,.301,.153,-.08
"<a href=""https://www.baseball-reference.com/players/g/graceea01.shtml"">Earl Grace</a>",PIT,26,318,291,22,84,3,108,44,26,0,23,.289,.349,.371,.720,.339,1.56
"<a href=""https://www.baseball-reference.com/players/g/grantge01.shtml"">George Grantham</a>",CIN,33,307,260,32,53,4,85,28,38,4,21,.204,.310,.327,.637,.305,.42
"<a href=""https://www.baseball-reference.com/players/g/graysa01.shtml"">Sam Gray</a>",SLA,35,36,32,4,7,0,11,0,3,1,5,.219,.286,.344,.629,.293,.17
"<a href=""https://www.baseball-reference.com/players/g/greenha01.shtml"">Hank Greenberg</a>",DET,22,498,449,59,135,12,210,87,46,6,78,.301,.367,.468,.835,.384,2.57
"<a href=""https://www.baseball-reference.com/players/g/gregopa01.shtml"">Paul Gregory</a>",CHA,25,37,35,4,5,0,6,1,1,0,2,.143,.167,.171,.338,.161,-.16
"<a href=""https://www.baseball-reference.com/players/g/grimebu01.shtml"">Burleigh Grimes</a>",2,39,28,25,2,4,0,5,5,1,0,5,.160,.192,.200,.392,.187,.00
