Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/a/anderla02.shtml"">L. Andersen</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteanderla02"" style=""display:none;""></input><label for=""footnoteanderla02"" class=""footnoteLabel"">2</label><div id=""footnoteDivanderla02"">PHI, HOU</div></span>",33,7,6,0,0,0,0,0,0,0,3,.000,.000,.000,.000,.000,0.01
"<a href=""https://www.baseball-reference.com/players/a/anderri02.shtml"">R. Anderson</a>",NYN,29,12,11,1,1,0,1,0,0,0,4,.091,.091,.091,.182,.082,-0.11
"<a href=""https://www.baseball-reference.com/players/a/armasto01.shtml"">Tony Armas</a>",BOS,32,453,425,40,112,11,174,58,24,0,77,.264,.305,.409,.714,.316,-0.41
"<a href=""https://www.baseball-reference.com/players/a/asadora01.shtml"">R. Asadoor</a>",SDN,23,60,55,9,20,0,25,7,3,1,13,.364,.397,.455,.851,.375,0.29
"<a href=""https://www.baseball-reference.com/players/a/ashbyal01.shtml"">Alan Ashby</a>",HOU,34,361,315,24,81,7,117,38,39,1,56,.257,.333,.371,.705,.309,0.43
"<a href=""https://www.baseball-reference.com/players/a/assenpa01.shtml"">P. Assenmacher</a>",ATL,25,8,6,0,0,0,0,0,2,0,3,.000,.250,.000,.250,.176,0.00
"<a href=""https://www.baseball-reference.com/players/b/backmwa01.shtml"">W. Backman</a>",NYN,26,440,387,67,124,1,149,27,36,13,32,.320,.376,.385,.761,.344,3.14
"<a href=""https://www.baseball-reference.com/players/b/bailema01.shtml"">Mark Bailey</a>",HOU,24,182,153,9,27,4,44,15,28,1,45,.176,.302,.288,.590,.265,0.01
"<a href=""https://www.baseball-reference.com/players/b/baineha01.shtml"">H. Baines</a>",CHA,27,618,570,72,169,21,265,88,38,2,89,.296,.338,.465,.803,.348,0.00
"<a href=""https://www.baseball-reference.com/players/b/bakerdo01.shtml"">Doug Baker</a>",DET,25,30,24,1,3,0,4,0,2,0,7,.125,.192,.167,.359,.173,-0.29
"<a href=""https://www.baseball-reference.com/players/b/bakerdu01.shtml"">Dusty Baker</a>",OAK,37,271,242,25,58,4,78,19,27,0,37,.240,.314,.322,.636,.291,0.09
"<a href=""https://www.baseball-reference.com/players/b/balbost01.shtml"">S. Balboni</a>",KCA,29,562,512,54,117,29,231,88,43,0,146,.229,.286,.451,.738,.321,-0.46
"<a href=""https://www.baseball-reference.com/players/b/balleja01.shtml"">Jay Baller</a>",CHN,25,6,5,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.09
"<a href=""https://www.baseball-reference.com/players/b/bandoch01.shtml"">Chris Bando</a>",CLE,30,290,254,28,68,2,83,26,22,0,49,.268,.325,.327,.652,.298,0.42
"<a href=""https://www.baseball-reference.com/players/b/barfije01.shtml"">J. Barfield</a>",TOR,26,671,589,107,170,40,329,108,69,8,146,.289,.368,.559,.927,.401,0.00
"<a href=""https://www.baseball-reference.com/players/b/bargagr01.shtml"">Greg Bargar</a>",SLN,27,2,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/b/barrema02.shtml"">M. Barrett</a>",BOS,28,713,625,94,179,4,238,60,65,15,31,.286,.353,.381,.733,.332,2.88
"<a href=""https://www.baseball-reference.com/players/b/basske01.shtml"">Kevin Bass</a>",HOU,27,640,591,83,184,20,287,79,38,22,72,.311,.357,.486,.842,.365,0.00
"<a href=""https://www.baseball-reference.com/players/b/bathebi01.shtml"">Bill Bathe</a>",OAK,25,112,103,9,19,5,37,11,2,0,20,.184,.208,.359,.567,.249,-0.31
"<a href=""https://www.baseball-reference.com/players/b/baylodo01.shtml"">Don Baylor</a>",BOS,37,687,585,93,139,31,257,94,62,3,111,.238,.344,.439,.783,.347,1.63
"<a href=""https://www.baseball-reference.com/players/b/beanebi01.shtml"">Billy Beane</a>",MIN,24,194,183,20,39,3,54,15,11,2,54,.213,.258,.295,.553,.252,-0.75
"<a href=""https://www.baseball-reference.com/players/b/bedrost01.shtml"">S. Bedrosian</a>",PHI,28,6,5,0,1,0,1,0,1,0,1,.200,.333,.200,.533,.268,0.05
"<a href=""https://www.baseball-reference.com/players/b/bellbu01.shtml"">Buddy Bell</a>",CIN,34,655,568,89,158,20,253,75,73,2,49,.278,.362,.445,.807,.358,3.50
"<a href=""https://www.baseball-reference.com/players/b/bellge02.shtml"">George Bell</a>",TOR,26,690,641,101,198,31,341,108,41,7,62,.309,.349,.532,.881,.382,3.77
"<a href=""https://www.baseball-reference.com/players/b/bellira01.shtml"">R. Belliard</a>",PIT,24,350,309,33,72,0,81,31,26,12,54,.233,.298,.262,.560,.254,0.55
"<a href=""https://www.baseball-reference.com/players/b/bellja01.shtml"">Jay Bell</a>",CLE,20,16,14,3,5,1,10,4,2,0,3,.357,.438,.714,1.152,.492,0.24
"<a href=""https://www.baseball-reference.com/players/b/bellte01.shtml"">Terry Bell</a>",KCA,23,5,3,0,0,0,0,0,2,0,1,.000,.400,.000,.400,.282,0.01
"<a href=""https://www.baseball-reference.com/players/b/benedbr01.shtml"">B. Benedict</a>",ATL,30,182,160,11,36,0,48,13,15,1,10,.225,.298,.300,.598,.273,0.56
"<a href=""https://www.baseball-reference.com/players/b/beniqju01.shtml"">J. Beniquez</a>",BAL,36,394,343,48,103,6,136,36,40,2,49,.300,.372,.397,.769,.347,0.57
"<a href=""https://www.baseball-reference.com/players/b/berenbr01.shtml"">B. Berenyi</a>",NYN,31,12,11,0,0,0,0,0,0,0,3,.000,.000,.000,.000,.000,-0.18
"<a href=""https://www.baseball-reference.com/players/b/berenju01.shtml"">J. Berenguer</a>",SFN,31,10,7,0,1,0,1,0,0,0,1,.143,.143,.143,.286,.129,-0.07
"<a href=""https://www.baseball-reference.com/players/b/bergmda01.shtml"">Dave Bergman</a>",DET,33,151,130,14,30,1,41,9,21,0,16,.231,.338,.315,.653,.305,-0.22
"<a href=""https://www.baseball-reference.com/players/b/bernato01.shtml"">T. Bernazard</a>",CLE,29,636,562,88,169,17,256,73,53,17,77,.301,.362,.456,.818,.360,2.96
"<a href=""https://www.baseball-reference.com/players/b/berrada01.shtml"">Dale Berra</a>",NYA,29,121,108,10,25,2,38,13,9,0,14,.231,.294,.352,.646,.291,0.47
"<a href=""https://www.baseball-reference.com/players/b/biancbu01.shtml"">B. Biancalana</a>",KCA,26,209,190,24,46,2,64,8,15,5,50,.242,.298,.337,.634,.287,0.00
"<a href=""https://www.baseball-reference.com/players/b/bielemi01.shtml"">M. Bielecki</a>",PIT,26,54,48,3,3,0,3,1,2,0,26,.062,.100,.062,.162,.082,0.00
"<a href=""https://www.baseball-reference.com/players/b/bilarda01.shtml"">D. Bilardello</a>",MON,27,212,191,12,37,4,54,17,14,1,32,.194,.249,.283,.532,.237,-0.73
"<a href=""https://www.baseball-reference.com/players/b/bittije01.shtml"">J. Bittiger</a>",PHI,24,4,3,1,1,1,4,1,0,0,1,.333,.333,1.333,1.667,.698,0.19
"<a href=""https://www.baseball-reference.com/players/b/bluevi01.shtml"">Vida Blue</a>",SFN,36,53,43,3,4,1,8,3,6,0,20,.093,.204,.186,.390,.192,0.13
"<a href=""https://www.baseball-reference.com/players/b/bochtbr01.shtml"">Bruce Bochte</a>",OAK,35,473,407,57,104,6,137,43,65,3,68,.256,.357,.337,.694,.320,0.89
"<a href=""https://www.baseball-reference.com/players/b/bochybr01.shtml"">Bruce Bochy</a>",SDN,31,142,127,16,32,8,65,22,14,1,23,.252,.326,.512,.838,.359,1.26
"<a href=""https://www.baseball-reference.com/players/b/bockura01.shtml"">Randy Bockus</a>",SFN,25,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/b/boevejo01.shtml"">Joe Boever</a>",SLN,25,2,2,0,1,0,1,0,0,0,0,.500,.500,.500,1.000,.451,0.05
"<a href=""https://www.baseball-reference.com/players/b/boggswa01.shtml"">Wade Boggs</a>",BOS,28,693,580,107,207,8,282,71,105,0,44,.357,.453,.486,.939,.415,8.04
"<a href=""https://www.baseball-reference.com/players/b/bondsba01.shtml"">Barry Bonds</a>",PIT,21,484,413,72,92,16,172,48,65,36,102,.223,.330,.416,.746,.333,3.51
"<a href=""https://www.baseball-reference.com/players/b/bonilbo01.shtml"">B. Bonilla</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotebonilbo01"" style=""display:none;""></input><label for=""footnotebonilbo01"" class=""footnoteLabel"">2</label><div id=""footnoteDivbonilbo01"">CHA, PIT</div></span>",23,496,426,55,109,3,142,43,62,8,88,.256,.352,.333,.686,.306,0.00
"<a href=""https://www.baseball-reference.com/players/b/bonilju01.shtml"">Juan Bonilla</a>",BAL,30,316,284,33,69,1,84,18,25,0,21,.243,.311,.296,.607,.281,-0.46
"<a href=""https://www.baseball-reference.com/players/b/bonneba01.shtml"">B. Bonnell</a>",SEA,32,53,51,4,10,0,12,4,1,0,13,.196,.208,.235,.443,.198,-0.72
"<a href=""https://www.baseball-reference.com/players/b/boonebo01.shtml"">Bob Boone</a>",CAL,38,503,442,48,98,7,135,49,43,1,30,.222,.287,.305,.593,.270,1.67
"<a href=""https://www.baseball-reference.com/players/b/bosleth01.shtml"">Thad Bosley</a>",CHN,29,139,120,15,33,1,42,9,18,3,24,.275,.370,.350,.720,.324,0.00
"<a href=""https://www.baseball-reference.com/players/b/bostoda01.shtml"">Daryl Boston</a>",CHA,23,224,199,29,53,5,85,22,21,9,33,.266,.335,.427,.762,.334,1.24
"<a href=""https://www.baseball-reference.com/players/b/bradlph01.shtml"">Phil Bradley</a>",SEA,27,614,526,88,163,12,234,50,77,21,134,.310,.405,.445,.849,.382,3.19
"<a href=""https://www.baseball-reference.com/players/b/bradlsc01.shtml"">S. Bradley</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotebradlsc01"" style=""display:none;""></input><label for=""footnotebradlsc01"" class=""footnoteLabel"">2</label><div id=""footnoteDivbradlsc01"">CHA, SEA</div></span>",26,241,220,20,66,5,95,28,13,1,7,.300,.347,.432,.779,.340,0.00
"<a href=""https://www.baseball-reference.com/players/b/bragggl01.shtml"">Glenn Braggs</a>",ML4,23,232,215,19,51,4,75,18,11,1,47,.237,.274,.349,.623,.277,0.00
"<a href=""https://www.baseball-reference.com/players/b/brantmi01.shtml"">M. Brantley</a>",SEA,25,113,102,12,20,3,36,7,10,1,21,.196,.268,.353,.621,.279,-0.34
"<a href=""https://www.baseball-reference.com/players/b/breamsi01.shtml"">Sid Bream</a>",PIT,25,591,522,73,140,16,235,77,60,13,73,.268,.341,.450,.791,.346,2.78
"<a href=""https://www.baseball-reference.com/players/b/brenlbo01.shtml"">Bob Brenly</a>",SFN,32,557,472,60,116,16,190,62,74,10,97,.246,.350,.403,.752,.334,0.00
"<a href=""https://www.baseball-reference.com/players/b/brettge01.shtml"">George Brett</a>",KCA,33,529,441,70,128,16,212,73,80,1,45,.290,.401,.481,.881,.381,3.97
"<a href=""https://www.baseball-reference.com/players/b/brewemi01.shtml"">Mike Brewer</a>",KCA,26,20,18,0,3,0,4,0,2,0,6,.167,.250,.222,.472,.225,-0.19
"<a href=""https://www.baseball-reference.com/players/b/brockgr01.shtml"">Greg Brock</a>",LAN,29,367,325,33,76,16,137,52,37,2,60,.234,.309,.422,.730,.319,1.06
"<a href=""https://www.baseball-reference.com/players/b/brookhu01.shtml"">Hubie Brooks</a>",MON,29,338,306,50,104,14,174,58,25,4,60,.340,.388,.569,.956,.412,4.67
"<a href=""https://www.baseball-reference.com/players/b/brookto01.shtml"">Tom Brookens</a>",DET,32,310,281,42,76,3,100,25,20,11,42,.270,.319,.356,.675,.305,0.27
"<a href=""https://www.baseball-reference.com/players/b/browebo01.shtml"">Bob Brower</a>",TEX,26,9,9,3,1,0,2,0,0,1,3,.111,.111,.222,.333,.142,-0.09
"<a href=""https://www.baseball-reference.com/players/b/brownch02.shtml"">Chris Brown</a>",SFN,24,463,416,57,132,7,175,49,33,13,43,.317,.376,.421,.796,.355,0.00
"<a href=""https://www.baseball-reference.com/players/b/browncu03.shtml"">Curt Brown</a>",MON,26,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/b/brownje01.shtml"">Jerry Browne</a>",TEX,20,25,24,6,10,0,12,3,1,0,4,.417,.440,.500,.940,.419,0.04
"<a href=""https://www.baseball-reference.com/players/b/brownmi02.shtml"">Mike Brown</a>",PIT,26,273,243,18,53,4,72,26,27,2,32,.218,.293,.296,.589,.267,-1.26
"<a href=""https://www.baseball-reference.com/players/b/brownto05.shtml"">Tom Browning</a>",CIN,26,94,86,9,14,0,14,3,1,1,25,.163,.172,.163,.335,.153,-0.15
"<a href=""https://www.baseball-reference.com/players/b/brunato01.shtml"">T. Brunansky</a>",MIN,25,655,593,69,152,23,251,75,53,12,98,.256,.315,.423,.738,.325,0.00
"<a href=""https://www.baseball-reference.com/players/b/bryanra01.shtml"">Ralph Bryant</a>",LAN,25,82,75,15,19,6,45,13,5,0,25,.253,.305,.600,.905,.384,0.80
"<a href=""https://www.baseball-reference.com/players/b/bucknbi01.shtml"">Bill Buckner</a>",BOS,36,681,629,73,168,18,265,102,40,6,25,.267,.311,.421,.733,.319,-0.25
"<a href=""https://www.baseball-reference.com/players/b/buechst01.shtml"">S. Buechele</a>",TEX,24,513,461,54,112,18,189,54,35,5,98,.243,.302,.410,.712,.316,0.00
"<a href=""https://www.baseball-reference.com/players/b/bulloer01.shtml"">Eric Bullock</a>",HOU,26,21,21,0,1,0,1,1,0,2,3,.048,.048,.048,.095,.043,-0.45
"<a href=""https://www.baseball-reference.com/players/b/burketi01.shtml"">Tim Burke</a>",MON,27,9,7,0,0,0,0,1,1,0,2,.000,.125,.000,.125,.088,-0.06
"<a href=""https://www.baseball-reference.com/players/b/burleri01.shtml"">R. Burleson</a>",CAL,35,312,271,35,77,5,106,29,33,1,32,.284,.363,.391,.754,.341,0.87
"<a href=""https://www.baseball-reference.com/players/b/burrira01.shtml"">Ray Burris</a>",SLN,35,27,27,0,4,0,7,7,0,0,9,.148,.148,.259,.407,.176,0.05
"<a href=""https://www.baseball-reference.com/players/b/bushra01.shtml"">Randy Bush</a>",MIN,27,402,357,50,96,7,150,45,39,5,63,.269,.347,.420,.767,.342,0.68
"<a href=""https://www.baseball-reference.com/players/b/butersa01.shtml"">Sal Butera</a>",CIN,33,137,113,14,27,2,41,16,21,0,10,.239,.356,.363,.718,.322,0.57
"<a href=""https://www.baseball-reference.com/players/b/butlebr01.shtml"">Brett Butler</a>",CLE,29,683,587,92,163,4,220,51,70,32,65,.278,.356,.375,.731,.331,0.00
"<a href=""https://www.baseball-reference.com/players/c/cabelen01.shtml"">Enos Cabell</a>",LAN,36,298,277,27,71,2,88,29,14,10,26,.256,.294,.318,.612,.274,-0.52
"<a href=""https://www.baseball-reference.com/players/c/caldeiv01.shtml"">I. Calderon</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotecaldeiv01"" style=""display:none;""></input><label for=""footnotecaldeiv01"" class=""footnoteLabel"">2</label><div id=""footnoteDivcaldeiv01"">SEA, CHA</div></span>",24,174,164,16,41,2,56,15,9,3,39,.250,.293,.341,.635,.273,-0.83
"<a href=""https://www.baseball-reference.com/players/c/candaca01.shtml"">C. Candaele</a>",MON,25,110,104,9,24,0,30,6,5,3,15,.231,.264,.288,.552,.249,0.00
"<a href=""https://www.baseball-reference.com/players/c/cangejo01.shtml"">J. Cangelosi</a>",CHA,23,525,438,65,103,2,131,32,71,50,61,.235,.349,.299,.648,.306,0.45
"<a href=""https://www.baseball-reference.com/players/c/cansejo01.shtml"">Jose Canseco</a>",OAK,21,682,600,85,144,33,274,117,65,15,175,.240,.318,.457,.775,.341,0.00
"<a href=""https://www.baseball-reference.com/players/c/carltst01.shtml"">S. Carlton</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotecarltst01"" style=""display:none;""></input><label for=""footnotecarltst01"" class=""footnoteLabel"">3</label><div id=""footnoteDivcarltst01"">PHI, SFN, CHA</div></span>",41,47,45,4,9,1,13,8,1,0,7,.200,.217,.289,.506,.218,0.35
"<a href=""https://www.baseball-reference.com/players/c/carmado01.shtml"">Don Carman</a>",PHI,26,33,31,0,0,0,0,0,0,0,11,.000,.000,.000,.000,.000,-0.47
"<a href=""https://www.baseball-reference.com/players/c/cartega01.shtml"">Gary Carter</a>",NYN,32,573,490,81,125,24,215,105,62,1,63,.255,.337,.439,.776,.337,3.58
"<a href=""https://www.baseball-reference.com/players/c/cartejo01.shtml"">Joe Carter</a>",CLE,26,709,663,108,200,29,341,121,32,29,95,.302,.335,.514,.849,.368,5.74
"<a href=""https://www.baseball-reference.com/players/c/castica01.shtml"">C. Castillo</a>",CLE,28,217,205,34,57,8,90,32,9,2,48,.278,.310,.439,.749,.331,0.40
"<a href=""https://www.baseball-reference.com/players/c/castiju01.shtml"">J. Castillo</a>",ML4,24,62,54,6,9,0,11,5,5,1,12,.167,.250,.204,.454,.218,-0.57
"<a href=""https://www.baseball-reference.com/players/c/cedence01.shtml"">Cesar Cedeno</a>",LAN,35,87,78,5,18,0,22,6,7,1,13,.231,.294,.282,.576,.267,-0.35
"<a href=""https://www.baseball-reference.com/players/c/ceronri01.shtml"">Rick Cerone</a>",ML4,32,242,216,22,56,4,82,18,15,1,28,.259,.304,.380,.683,.303,1.33
"<a href=""https://www.baseball-reference.com/players/c/ceyro01.shtml"">Ron Cey</a>",CHN,38,306,256,42,70,13,130,36,44,0,66,.273,.384,.508,.891,.392,1.83
"<a href=""https://www.baseball-reference.com/players/c/chambch01.shtml"">C. Chambliss</a>",ATL,37,138,122,13,38,2,52,14,15,0,24,.311,.384,.426,.810,.354,0.25
"<a href=""https://www.baseball-reference.com/players/c/chrisst01.shtml"">S. Christmas</a>",CHN,28,9,9,0,1,0,2,2,0,0,1,.111,.111,.222,.333,.142,-0.17
"<a href=""https://www.baseball-reference.com/players/c/clarkda05.shtml"">Dave Clark</a>",CLE,23,68,58,10,16,3,26,9,7,1,11,.276,.348,.448,.797,.353,0.00
"<a href=""https://www.baseball-reference.com/players/c/clarkja01.shtml"">Jack Clark</a>",SLN,30,279,232,34,55,9,98,23,45,1,61,.237,.362,.422,.784,.349,1.63
"<a href=""https://www.baseball-reference.com/players/c/clarkwi02.shtml"">Will Clark</a>",SFN,22,458,408,66,117,11,181,41,34,4,76,.287,.343,.444,.787,.341,2.24
"<a href=""https://www.baseball-reference.com/players/c/clemepa01.shtml"">Pat Clements</a>",PIT,24,6,6,0,0,0,0,0,0,0,3,.000,.000,.000,.000,.000,-0.09
"<a href=""https://www.baseball-reference.com/players/c/cochrda01.shtml"">D. Cochrane</a>",CHA,23,68,62,4,12,1,17,2,5,0,22,.194,.254,.274,.528,.236,-0.38
"<a href=""https://www.baseball-reference.com/players/c/colemvi01.shtml"">V. Coleman</a>",SLN,24,670,600,94,139,0,168,29,60,107,98,.232,.301,.280,.581,.270,1.26
"<a href=""https://www.baseball-reference.com/players/c/colesda01.shtml"">D. Coles</a>",DET,24,587,521,67,142,20,236,86,45,6,84,.273,.333,.453,.786,.345,0.00
"<a href=""https://www.baseball-reference.com/players/c/collida02.shtml"">Dave Collins</a>",DET,33,476,419,44,113,1,138,27,44,27,49,.270,.340,.329,.670,.308,1.41
"<a href=""https://www.baseball-reference.com/players/c/conceda01.shtml"">D. Concepcion</a>",CIN,38,346,311,42,81,3,107,30,26,13,43,.260,.314,.344,.658,.296,0.57
"<a href=""https://www.baseball-reference.com/players/c/conroti01.shtml"">Tim Conroy</a>",SLN,26,40,29,2,4,0,6,6,3,0,11,.138,.219,.207,.426,.203,0.05
"<a href=""https://www.baseball-reference.com/players/c/coopece01.shtml"">Cecil Cooper</a>",ML4,36,589,542,46,140,12,202,75,41,1,87,.258,.310,.373,.682,.305,-0.76
"<a href=""https://www.baseball-reference.com/players/c/corcoti01.shtml"">Tim Corcoran</a>",NYN,33,9,7,1,0,0,0,0,2,0,0,.000,.222,.000,.222,.088,-0.19
"<a href=""https://www.baseball-reference.com/players/c/cottohe01.shtml"">Henry Cotto</a>",NYA,25,83,80,11,17,1,23,6,2,3,17,.212,.229,.288,.516,.230,0.00
"<a href=""https://www.baseball-reference.com/players/c/cowenal01.shtml"">Al Cowens</a>",SEA,34,87,82,5,15,0,19,6,3,1,18,.183,.209,.232,.441,.200,-0.96
"<a href=""https://www.baseball-reference.com/players/c/coxda01.shtml"">Danny Cox</a>",SLN,26,83,65,2,5,0,7,2,2,0,32,.077,.104,.108,.212,.100,-0.33
"<a href=""https://www.baseball-reference.com/players/c/craigro02.shtml"">Rod Craig</a>",CHA,28,12,10,3,2,0,2,0,2,0,2,.200,.333,.200,.533,.268,-0.05
"<a href=""https://www.baseball-reference.com/players/c/cruzjo01.shtml"">Jose Cruz</a>",HOU,38,536,479,48,133,10,193,72,55,3,86,.278,.351,.403,.754,.331,2.73
"<a href=""https://www.baseball-reference.com/players/c/cruzju01.shtml"">Julio Cruz</a>",CHA,31,256,209,38,45,0,47,19,42,7,28,.215,.343,.225,.567,.280,-0.23
"<a href=""https://www.baseball-reference.com/players/d/danieka01.shtml"">Kal Daniels</a>",CIN,22,207,181,34,58,6,94,23,22,15,30,.320,.398,.519,.917,.402,0.00
"<a href=""https://www.baseball-reference.com/players/d/darliro01.shtml"">Ron Darling</a>",NYN,25,94,81,4,8,0,10,0,3,0,29,.099,.131,.123,.254,.120,0.00
"<a href=""https://www.baseball-reference.com/players/d/darwida01.shtml"">Danny Darwin</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedarwida01"" style=""display:none;""></input><label for=""footnotedarwida01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdarwida01"">ML4, HOU</div></span>",30,18,16,0,1,0,1,0,0,0,12,.062,.062,.062,.125,.056,0.00
"<a href=""https://www.baseball-reference.com/players/d/daultda01.shtml"">D. Daulton</a>",PHI,24,181,138,18,31,8,59,21,38,2,41,.225,.391,.428,.819,.366,0.00
"<a href=""https://www.baseball-reference.com/players/d/davidan01.shtml"">Andre David</a>",MIN,28,6,5,0,1,0,1,0,0,0,2,.200,.333,.200,.533,.273,-0.02
"<a href=""https://www.baseball-reference.com/players/d/davidma01.shtml"">M. Davidson</a>",MIN,25,77,68,5,8,0,11,2,6,2,22,.118,.189,.162,.351,.170,-0.94
"<a href=""https://www.baseball-reference.com/players/d/davisal01.shtml"">Alvin Davis</a>",SEA,25,562,479,66,130,18,204,72,76,0,68,.271,.373,.426,.799,.355,0.97
"<a href=""https://www.baseball-reference.com/players/d/davisch01.shtml"">Chili Davis</a>",SFN,26,618,526,71,146,13,219,70,84,16,96,.278,.375,.416,.791,.344,4.11
"<a href=""https://www.baseball-reference.com/players/d/daviser01.shtml"">Eric Davis</a>",CIN,24,487,415,97,115,27,217,71,68,80,100,.277,.378,.523,.901,.392,0.00
"<a href=""https://www.baseball-reference.com/players/d/davisgl01.shtml"">Glenn Davis</a>",HOU,25,654,574,91,152,31,283,101,64,3,72,.265,.344,.493,.837,.364,4.51
"<a href=""https://www.baseball-reference.com/players/d/davisjo02.shtml"">Jody Davis</a>",CHN,29,581,528,61,132,21,226,74,41,0,110,.250,.300,.428,.728,.317,0.00
"<a href=""https://www.baseball-reference.com/players/d/davisma01.shtml"">Mark Davis</a>",SFN,25,8,8,0,1,0,2,0,0,0,4,.125,.125,.250,.375,.160,0.00
"<a href=""https://www.baseball-reference.com/players/d/davismi02.shtml"">Mike Davis</a>",OAK,27,533,489,77,131,19,222,55,34,27,91,.268,.314,.454,.768,.336,4.03
"<a href=""https://www.baseball-reference.com/players/d/davisro02.shtml"">Ron Davis</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedavisro02"" style=""display:none;""></input><label for=""footnotedavisro02"" class=""footnoteLabel"">2</label><div id=""footnoteDivdavisro02"">MIN, CHN</div></span>",30,2,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/d/davistr01.shtml"">Trench Davis</a>",PIT,25,24,23,2,3,0,3,1,0,0,4,.130,.125,.130,.255,.113,-0.31
"<a href=""https://www.baseball-reference.com/players/d/dawlebi01.shtml"">Bill Dawley</a>",CHA,28,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/d/dawsoan01.shtml"">Andre Dawson</a>",MON,31,546,496,65,141,20,237,78,37,18,79,.284,.338,.478,.815,.351,2.36
"<a href=""https://www.baseball-reference.com/players/d/dayetbr01.shtml"">Brian Dayett</a>",CHN,29,76,67,7,18,4,34,11,6,0,10,.269,.316,.507,.823,.352,0.11
"<a href=""https://www.baseball-reference.com/players/d/dayleke01.shtml"">Ken Dayley</a>",SLN,27,6,5,0,1,0,1,0,1,0,2,.200,.333,.200,.533,.268,0.04
"<a href=""https://www.baseball-reference.com/players/d/decindo01.shtml"">D. DeCinces</a>",CAL,35,572,512,69,131,26,235,96,52,2,74,.256,.325,.459,.784,.343,2.49
"<a href=""https://www.baseball-reference.com/players/d/dedmoje01.shtml"">Jeff Dedmon</a>",ATL,26,17,16,2,2,0,2,1,0,0,7,.125,.125,.125,.250,.113,-0.03
