Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/bennech01.shtml"">C. Bennett</a>",DTN,32,190,160,26,39,3,64,20,30,7,22,.244,.363,.400,.763,.360,1.78
"<a href=""https://www.baseball-reference.com/players/b/bierblo01.shtml"">L. Bierbauer</a>",PH4,21,543,530,74,144,1,180,82,13,40,12,.272,.289,.340,.629,.292,0.03
"<a href=""https://www.baseball-reference.com/players/b/bishobi01.shtml"">Bill Bishop</a>",PIT,22,10,9,0,0,0,0,0,1,0,2,.000,.100,.000,.100,.077,-0.14
"<a href=""https://www.baseball-reference.com/players/b/boylehe01.shtml"">Henry Boyle</a>",IN3,26,152,141,17,27,2,44,13,9,2,18,.191,.250,.312,.562,.262,-0.08
"<a href=""https://www.baseball-reference.com/players/b/boyleja01.shtml"">Jack Boyle</a>",SL4,21,372,350,48,66,2,77,41,20,7,51,.189,.237,.220,.457,.224,-1.58
"<a href=""https://www.baseball-reference.com/players/b/briodfa01.shtml"">Fatty Briody</a>",DTN,28,138,128,24,29,1,40,26,9,6,10,.227,.283,.312,.595,.282,0.18
"<a href=""https://www.baseball-reference.com/players/b/broutda01.shtml"">D. Brouthers</a>",DTN,29,577,500,153,169,12,281,101,71,34,9,.338,.426,.562,.988,.446,5.44
"<a href=""https://www.baseball-reference.com/players/b/brownpe01.shtml"">P. Browning</a>",LS2,26,610,547,137,220,4,299,118,55,103,39,.402,.464,.547,1.011,.466,0.00
"<a href=""https://www.baseball-reference.com/players/b/brownto01.shtml"">Tom Brown</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotebrownto01"" style=""display:none;""></input><label for=""footnotebrownto01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivbrownto01"">PIT, IN3</div></span>",26,353,332,50,72,2,92,15,19,25,65,.217,.263,.277,.541,.248,-0.30
"<a href=""https://www.baseball-reference.com/players/b/brownwi01.shtml"">W. Brown</a>",NY1,?,183,170,17,37,0,44,25,10,10,15,.218,.273,.259,.532,.260,-0.39
"<a href=""https://www.baseball-reference.com/players/b/buffich01.shtml"">C. Buffinton</a>",PHI,26,281,269,34,72,1,89,46,11,8,3,.268,.299,.331,.630,.297,-0.10
"<a href=""https://www.baseball-reference.com/players/b/burcher01.shtml"">Ernie Burch</a>",BR3,30,220,188,47,55,2,73,26,29,15,14,.293,.395,.388,.784,.377,0.82
"<a href=""https://www.baseball-reference.com/players/b/burdoja01.shtml"">Jack Burdock</a>",BSN,35,259,237,36,61,0,67,29,18,19,22,.257,.320,.283,.603,.297,0.00
"<a href=""https://www.baseball-reference.com/players/b/burkebi01.shtml"">W. Burke</a>",DTN,24,8,8,1,2,0,2,1,0,0,1,.250,.250,.250,.500,.237,-0.02
"<a href=""https://www.baseball-reference.com/players/b/burnsoy01.shtml"">Oyster Burns</a>",BL2,22,619,551,122,188,9,286,99,63,58,47,.341,.414,.519,.933,.426,4.90
"<a href=""https://www.baseball-reference.com/players/b/burnsto01.shtml"">Tom Burns</a>",CHN,30,459,424,57,112,3,161,60,34,32,32,.264,.320,.380,.700,.326,1.32
"<a href=""https://www.baseball-reference.com/players/b/bushodo01.shtml"">Doc Bushong</a>",SL4,30,214,201,35,51,0,55,26,11,14,10,.254,.299,.274,.573,.280,0.04
"<a href=""https://www.baseball-reference.com/players/c/cahiljo01.shtml"">John Cahill</a>",IN3,22,273,263,22,54,0,64,26,9,34,5,.205,.234,.243,.478,.228,-1.52
"<a href=""https://www.baseball-reference.com/players/c/careyro01.shtml"">Roger Carey</a>",NY1,?,4,4,0,0,0,0,2,0,0,1,.000,.000,.000,.000,.000,-0.09
"<a href=""https://www.baseball-reference.com/players/c/carpehi01.shtml"">H. Carpenter</a>",CN2,31,521,498,70,124,1,151,50,19,44,32,.249,.282,.303,.585,.277,-0.87
"<a href=""https://www.baseball-reference.com/players/c/carrocl01.shtml"">C. Carroll</a>",WS8,27,446,420,79,104,4,141,37,17,40,30,.248,.291,.336,.627,.295,-0.43
"<a href=""https://www.baseball-reference.com/players/c/carrofr01.shtml"">Fred Carroll</a>",PIT,22,459,421,71,138,6,210,54,36,23,21,.328,.383,.499,.882,.402,3.50
"<a href=""https://www.baseball-reference.com/players/c/carrosc01.shtml"">S. Carroll</a>",CL3,26,235,216,30,43,0,50,19,15,19,27,.199,.264,.231,.495,.247,-1.56
"<a href=""https://www.baseball-reference.com/players/c/carutbo01.shtml"">B. Caruthers</a>",SL4,23,436,364,102,130,8,199,73,66,49,21,.357,.463,.547,1.010,.463,3.78
"<a href=""https://www.baseball-reference.com/players/c/caseyda01.shtml"">Dan Casey</a>",PHI,24,170,164,22,27,1,33,17,6,1,20,.165,.194,.201,.395,.190,-1.04
"<a href=""https://www.baseball-reference.com/players/c/chambel01.shtml"">I. Chamberlain</a>",LS2,19,143,131,14,26,1,32,16,12,2,13,.198,.266,.244,.510,.251,0.00
"<a href=""https://www.baseball-reference.com/players/c/chapmfr01.shtml"">F. Chapman</a>",PH4,25,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/c/clarkbo01.shtml"">Bob Clark</a>",BR3,24,185,177,24,47,0,52,18,7,15,11,.266,.297,.294,.591,.284,0.01
"<a href=""https://www.baseball-reference.com/players/c/clarkjo01.shtml"">J. Clarkson</a>",CHN,25,226,215,40,52,6,85,25,11,6,25,.242,.279,.395,.674,.304,0.25
"<a href=""https://www.baseball-reference.com/players/c/clemeja01.shtml"">J. Clements</a>",PHI,22,259,246,48,69,1,99,47,9,7,24,.280,.317,.402,.719,.331,1.25
"<a href=""https://www.baseball-reference.com/players/c/colemjo01.shtml"">John Coleman</a>",PIT,24,507,475,75,139,2,188,54,31,25,40,.293,.337,.396,.733,.341,1.50
"<a href=""https://www.baseball-reference.com/players/c/collibi01.shtml"">Bill Collins</a>",NY4,?,4,4,0,1,0,1,0,0,0,0,.250,.250,.250,.500,.237,-0.15
"<a href=""https://www.baseball-reference.com/players/c/collihu01.shtml"">Hub Collins</a>",LS2,23,600,559,122,162,1,203,66,39,71,33,.290,.338,.363,.701,.332,0.00
"<a href=""https://www.baseball-reference.com/players/c/comisch01.shtml"">C. Comiskey</a>",SL4,27,572,538,139,180,4,224,103,27,117,11,.335,.374,.416,.790,.371,2.34
"<a href=""https://www.baseball-reference.com/players/c/connoro01.shtml"">Roger Connor</a>",NY1,29,554,471,113,134,17,255,104,75,43,50,.285,.392,.541,.933,.418,6.09
"<a href=""https://www.baseball-reference.com/players/c/conwadi01.shtml"">Dick Conway</a>",BSN,21,162,145,20,36,0,42,10,16,5,16,.248,.327,.290,.617,.304,0.14
"<a href=""https://www.baseball-reference.com/players/c/conwape01.shtml"">Pete Conway</a>",DTN,20,97,95,16,22,1,32,7,2,0,9,.232,.247,.337,.584,.266,-0.14
"<a href=""https://www.baseball-reference.com/players/c/cookpa01.shtml"">Paul Cook</a>",LS2,24,238,223,34,55,0,63,17,11,15,25,.247,.294,.283,.577,.280,-0.41
"<a href=""https://www.baseball-reference.com/players/c/corcola01.shtml"">L. Corcoran</a>",IN3,27,12,10,2,2,0,2,0,2,2,1,.200,.333,.200,.533,.287,-0.04
"<a href=""https://www.baseball-reference.com/players/c/corkhpo01.shtml"">Pop Corkhill</a>",CN2,29,559,541,79,168,5,224,97,14,30,10,.311,.333,.414,.747,.344,0.00
"<a href=""https://www.baseball-reference.com/players/c/cranesa01.shtml"">Sam Crane</a>",WS8,33,31,30,6,9,0,12,1,1,5,6,.300,.323,.400,.723,.333,0.10
"<a href=""https://www.baseball-reference.com/players/c/crossam01.shtml"">Amos Cross</a>",LS2,27,29,28,0,3,0,3,0,1,0,0,.107,.138,.107,.245,.125,-0.42
"<a href=""https://www.baseball-reference.com/players/c/crosscl01.shtml"">C. Cross</a>",NY4,31,60,55,9,11,0,15,5,2,0,3,.200,.267,.273,.539,.262,-0.21
"<a href=""https://www.baseball-reference.com/players/c/crossla01.shtml"">Lave Cross</a>",LS2,21,219,203,32,54,0,68,26,15,15,14,.266,.320,.335,.655,.312,0.00
"<a href=""https://www.baseball-reference.com/players/c/crowebi01.shtml"">B. Crowell</a>",CL3,21,167,156,15,22,0,23,6,10,5,43,.141,.198,.147,.345,.178,-0.84
"<a href=""https://www.baseball-reference.com/players/c/cunnibe01.shtml"">B. Cunningham</a>",BR3,21,10,8,3,0,0,0,0,2,0,2,.000,.200,.000,.200,.154,0.00
"<a href=""https://www.baseball-reference.com/players/c/cushmed01.shtml"">Ed Cushman</a>",NY4,35,105,93,14,23,0,31,9,10,2,20,.247,.333,.333,.667,.322,0.53
"<a href=""https://www.baseball-reference.com/players/c/cusicto01.shtml"">Andy Cusick</a>",PHI,29,28,24,3,7,0,8,5,3,0,1,.292,.393,.333,.726,.361,-0.10
"<a href=""https://www.baseball-reference.com/players/d/dailyco01.shtml"">Con Daily</a>",BSN,22,131,120,12,19,0,24,13,9,7,8,.158,.229,.200,.429,.216,-0.60
"<a href=""https://www.baseball-reference.com/players/d/dailyed01.shtml"">Ed Daily</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedailyed01"" style=""display:none;""></input><label for=""footnotedailyed01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdailyed01"">PHI, WS8</div></span>",24,435,417,57,108,3,156,53,17,34,36,.259,.290,.374,.664,.294,-1.03
"<a href=""https://www.baseball-reference.com/players/d/dailyhu01.shtml"">Hugh Daily</a>",CL3,39,61,58,1,4,0,4,1,3,0,30,.069,.115,.069,.184,.100,-0.65
"<a href=""https://www.baseball-reference.com/players/d/dalryab01.shtml"">A. Dalrymple</a>",PIT,29,409,358,45,76,2,110,31,45,29,43,.212,.311,.307,.618,.301,0.23
"<a href=""https://www.baseball-reference.com/players/d/dalyto01.shtml"">Tom Daly</a>",CHN,21,278,256,45,53,2,77,17,22,29,25,.207,.270,.301,.571,.271,-0.38
"<a href=""https://www.baseball-reference.com/players/d/daniela01.shtml"">Law Daniels</a>",BL2,24,174,165,23,41,0,48,32,8,7,18,.248,.287,.291,.578,.277,-0.56
"<a href=""https://www.baseball-reference.com/players/d/darlide01.shtml"">Dell Darling</a>",CHN,25,163,141,28,45,3,69,20,22,19,18,.319,.411,.489,.900,.415,0.49
"<a href=""https://www.baseball-reference.com/players/d/davisju01.shtml"">Jumbo Davis</a>",BL2,25,518,485,81,150,8,235,109,28,49,27,.309,.353,.485,.838,.379,0.00
"<a href=""https://www.baseball-reference.com/players/d/dealypa01.shtml"">Pat Dealy</a>",WS8,25,222,212,33,55,1,70,18,8,36,8,.259,.293,.330,.623,.293,0.29
"<a href=""https://www.baseball-reference.com/players/d/deaslpa01.shtml"">Pat Deasley</a>",NY1,29,128,118,12,37,0,42,23,9,3,7,.314,.367,.356,.723,.348,0.38
"<a href=""https://www.baseball-reference.com/players/d/dennyje01.shtml"">Jerry Denny</a>",IN3,28,526,510,86,165,11,256,97,13,29,22,.324,.344,.502,.846,.379,0.00
"<a href=""https://www.baseball-reference.com/players/d/devliji02.shtml"">Jim Devlin</a>",PHI,21,7,6,2,2,0,2,0,1,0,0,.333,.429,.333,.762,.381,0.06
"<a href=""https://www.baseball-reference.com/players/d/donahji01.shtml"">Jim Donahue</a>",NY4,25,243,220,33,62,1,71,29,21,6,16,.282,.350,.323,.673,.328,0.65
"<a href=""https://www.baseball-reference.com/players/d/donneji01.shtml"">Jim Donnelly</a>",WS8,21,444,425,51,85,1,109,46,16,42,26,.200,.234,.256,.491,.233,0.00
"<a href=""https://www.baseball-reference.com/players/d/dorgami01.shtml"">Mike Dorgan</a>",NY1,33,301,283,41,73,0,83,34,15,22,20,.258,.302,.293,.596,.288,0.06
"<a href=""https://www.baseball-reference.com/players/d/dunlafr01.shtml"">Fred Dunlap</a>",DTN,28,297,272,60,72,5,120,45,25,15,12,.265,.327,.441,.768,.349,0.00
"<a href=""https://www.baseball-reference.com/players/e/esterdu01.shtml"">D. Esterbrook</a>",NY4,30,108,101,11,17,0,18,7,6,8,2,.168,.222,.178,.400,.203,-1.16
"<a href=""https://www.baseball-reference.com/players/e/ewingbu01.shtml"">Buck Ewing</a>",NY1,27,351,318,83,97,6,158,44,30,26,33,.305,.370,.497,.867,.393,2.92
"<a href=""https://www.baseball-reference.com/players/f/faganbi01.shtml"">Bill Fagan</a>",NY4,22,21,21,0,3,0,3,0,0,0,7,.143,.143,.143,.286,.136,-0.17
"<a href=""https://www.baseball-reference.com/players/f/farrasi01.shtml"">Sid Farrar</a>",PHI,27,495,443,83,125,4,175,72,42,24,29,.282,.358,.395,.753,.355,2.75
"<a href=""https://www.baseball-reference.com/players/f/farreja02.shtml"">Jack Farrell</a>",WS8,29,360,339,40,75,0,107,41,20,31,12,.221,.267,.316,.582,.272,0.38
"<a href=""https://www.baseball-reference.com/players/f/fast01.shtml"">F. Fass</a>",IN3,27,11,11,1,2,0,2,0,0,1,3,.182,.182,.182,.364,.173,-0.10
"<a href=""https://www.baseball-reference.com/players/f/fennefr01.shtml"">F. Fennelly</a>",CN2,27,612,526,133,140,8,211,97,82,74,81,.266,.369,.401,.770,.364,2.98
"<a href=""https://www.baseball-reference.com/players/f/ferguch01.shtml"">C. Ferguson</a>",PHI,24,300,264,67,89,3,124,85,34,13,19,.337,.417,.470,.886,.413,2.46
"<a href=""https://www.baseball-reference.com/players/f/fieldjo01.shtml"">Jocko Fields</a>",PIT,22,173,164,26,44,0,57,17,7,7,13,.268,.306,.348,.654,.307,0.00
"<a href=""https://www.baseball-reference.com/players/f/flanaed01.shtml"">Ed Flanagan</a>",PH4,25,84,80,12,20,1,28,10,3,3,11,.250,.286,.350,.636,.295,-0.12
"<a href=""https://www.baseball-reference.com/players/f/flintsi01.shtml"">Silver Flint</a>",CHN,31,191,187,22,50,3,79,21,4,7,28,.267,.283,.422,.705,.315,0.12
"<a href=""https://www.baseball-reference.com/players/f/flynned01.shtml"">Ed Flynn</a>",CL3,23,28,27,0,5,0,6,4,1,3,7,.185,.214,.222,.437,.209,-0.31
"<a href=""https://www.baseball-reference.com/players/f/fogarji01.shtml"">Jim Fogarty</a>",PHI,23,587,495,113,129,8,203,50,82,102,44,.261,.376,.410,.787,.372,3.65
"<a href=""https://www.baseball-reference.com/players/f/foutzda01.shtml"">Dave Foutz</a>",SL4,30,448,423,79,151,4,215,108,23,22,20,.357,.393,.508,.901,.411,2.33
"<a href=""https://www.baseball-reference.com/players/f/fulmech02.shtml"">Chris Fulmer</a>",BL2,28,238,201,52,54,0,73,32,36,35,21,.269,.382,.363,.746,.362,1.12
"<a href=""https://www.baseball-reference.com/players/g/galvipu01.shtml"">Pud Galvin</a>",PIT,30,195,193,10,41,2,60,22,2,5,47,.212,.221,.311,.531,.240,-0.37
"<a href=""https://www.baseball-reference.com/players/g/ganzech01.shtml"">C. Ganzel</a>",DTN,25,236,227,40,59,0,75,20,8,3,2,.260,.288,.330,.619,.289,0.72
"<a href=""https://www.baseball-reference.com/players/g/gardnbi01.shtml"">Bill Gardner</a>",BL2,20,12,11,2,3,0,3,1,1,0,4,.273,.333,.273,.606,.302,0.05
"<a href=""https://www.baseball-reference.com/players/g/gardngi01.shtml"">Gid Gardner</a>",IN3,28,75,63,8,11,1,15,8,12,7,11,.175,.307,.238,.545,.280,0.00
"<a href=""https://www.baseball-reference.com/players/g/geissem01.shtml"">Emil Geiss</a>",CHN,22,12,12,0,1,0,1,0,0,0,7,.083,.083,.083,.167,.079,-0.37
"<a href=""https://www.baseball-reference.com/players/g/georgbi01.shtml"">Bill George</a>",NY1,22,54,53,6,9,0,9,5,1,2,6,.170,.185,.170,.355,.172,0.00
"<a href=""https://www.baseball-reference.com/players/g/gerhajo01.shtml"">Joe Gerhardt</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotegerhajo01"" style=""display:none;""></input><label for=""footnotegerhajo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivgerhajo01"">NY1, NY4</div></span>",32,336,311,40,68,0,85,27,24,15,43,.219,.277,.273,.550,.267,-1.58
"<a href=""https://www.baseball-reference.com/players/g/getzich01.shtml"">P. Getzien</a>",DTN,23,167,156,19,29,1,46,14,10,2,32,.186,.240,.295,.534,.249,-0.37
"<a href=""https://www.baseball-reference.com/players/g/gilksbo01.shtml"">Bob Gilks</a>",CL3,22,88,83,12,26,0,28,13,3,5,7,.313,.352,.337,.690,.333,0.27
"<a href=""https://www.baseball-reference.com/players/g/gillepe01.shtml"">P. Gillespie</a>",NY1,35,312,295,40,78,3,102,37,12,37,21,.264,.304,.346,.650,.305,-0.01
"<a href=""https://www.baseball-reference.com/players/g/gilliba01.shtml"">B. Gilligan</a>",WS8,31,95,90,7,18,1,23,6,5,2,18,.200,.242,.256,.498,.238,-0.69
"<a href=""https://www.baseball-reference.com/players/g/gilmofr01.shtml"">F. Gilmore</a>",WS8,23,101,93,4,6,0,6,1,7,2,46,.065,.139,.065,.203,.118,-1.33
"<a href=""https://www.baseball-reference.com/players/g/glassja01.shtml"">J. Glasscock</a>",IN3,29,534,483,91,142,0,174,40,41,62,8,.294,.361,.360,.722,.347,0.00
"<a href=""https://www.baseball-reference.com/players/g/gleasbi01.shtml"">Bill Gleason</a>",SL4,28,647,598,135,172,0,193,76,41,23,23,.288,.342,.323,.664,.322,0.57
"<a href=""https://www.baseball-reference.com/players/g/goodfmi01.shtml"">M. Goodfellow</a>",SL4,20,4,4,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.16
"<a href=""https://www.baseball-reference.com/players/g/gorege01.shtml"">George Gore</a>",NY1,33,508,459,95,133,1,162,49,42,39,18,.290,.358,.353,.711,.342,1.79
"<a href=""https://www.baseball-reference.com/players/g/greenbi01.shtml"">B. Greenwood</a>",BL2,30,550,495,114,130,0,158,65,54,71,25,.263,.336,.319,.656,.319,1.51
"<a href=""https://www.baseball-reference.com/players/g/greered01.shtml"">Ed Greer</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotegreered01"" style=""display:none;""></input><label for=""footnotegreered01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivgreered01"">PH4, BR3</div></span>",23,369,338,50,85,2,108,48,25,35,34,.251,.314,.320,.634,.305,-0.11
"<a href=""https://www.baseball-reference.com/players/g/griffmi01.shtml"">Mike Griffin</a>",BL2,22,595,532,142,160,3,227,94,55,94,17,.301,.375,.427,.801,.375,2.50
"<a href=""https://www.baseball-reference.com/players/g/grubehe01.shtml"">Henry Gruber</a>",DTN,23,30,24,3,4,0,6,0,6,0,6,.167,.333,.250,.583,.303,0.03
"<a href=""https://www.baseball-reference.com/players/g/gunnito01.shtml"">Tom Gunning</a>",PHI,25,111,104,22,27,1,38,16,5,18,6,.260,.306,.365,.672,.313,0.24
"<a href=""https://www.baseball-reference.com/players/h/hackeme01.shtml"">Mert Hackett</a>",IN3,27,156,147,12,35,2,53,10,7,4,24,.238,.282,.361,.643,.296,0.19
"<a href=""https://www.baseball-reference.com/players/h/hallch01.shtml"">Charlie Hall</a>",NY4,23,14,12,1,1,0,1,0,2,1,3,.083,.214,.083,.298,.178,-0.13
"<a href=""https://www.baseball-reference.com/players/h/hankifr01.shtml"">F. Hankinson</a>",NY4,31,550,512,79,137,1,191,71,38,19,43,.268,.318,.373,.691,.323,1.08
"<a href=""https://www.baseball-reference.com/players/h/hanlone01.shtml"">Ned Hanlon</a>",DTN,29,503,471,79,129,4,168,69,30,69,24,.274,.320,.357,.677,.318,0.44
"<a href=""https://www.baseball-reference.com/players/h/harkijo01.shtml"">John Harkins</a>",BR3,28,106,98,10,23,0,28,16,7,4,11,.235,.292,.286,.578,.281,0.02
"<a href=""https://www.baseball-reference.com/players/h/hartbi01.shtml"">Bill Hart</a>",PH4,21,13,13,0,1,0,1,0,0,0,2,.077,.077,.077,.154,.073,-0.17
"<a href=""https://www.baseball-reference.com/players/h/hatfigi01.shtml"">Gil Hatfield</a>",NY1,32,7,7,2,3,0,4,3,0,0,1,.429,.429,.571,1.000,.456,0.00
"<a href=""https://www.baseball-reference.com/players/h/hayesja01.shtml"">Jackie Hayes</a>",BL2,26,28,28,2,4,0,7,3,0,0,4,.143,.143,.250,.393,.172,-0.38
"<a href=""https://www.baseball-reference.com/players/h/healyjo01.shtml"">E. Healy</a>",IN3,20,144,138,14,24,3,41,14,4,7,42,.174,.208,.297,.505,.230,0.00
"<a href=""https://www.baseball-reference.com/players/h/heckegu01.shtml"">Guy Hecker</a>",LS2,31,407,370,89,118,4,163,50,31,48,38,.319,.381,.441,.821,.383,1.20
"<a href=""https://www.baseball-reference.com/players/h/hempdu01.shtml"">Ducky Hemp</a>",LS2,24,4,3,1,1,0,2,0,1,0,0,.333,.500,.667,1.167,.516,0.05
"<a href=""https://www.baseball-reference.com/players/h/hendeha01.shtml"">H. Henderson</a>",BR3,24,48,41,10,5,0,5,3,6,1,6,.122,.250,.122,.372,.212,-0.15
"<a href=""https://www.baseball-reference.com/players/h/herred01.shtml"">Joseph Herr</a>",CL3,22,50,44,6,12,0,14,6,6,2,5,.273,.360,.318,.678,.334,-0.08
"<a href=""https://www.baseball-reference.com/players/h/hinespa01.shtml"">Paul Hines</a>",WS8,32,534,478,83,147,10,219,72,48,46,24,.308,.380,.458,.838,.388,0.00
"<a href=""https://www.baseball-reference.com/players/h/hoganed02.shtml"">M. Hogan</a>",NY4,25,153,120,22,24,0,32,5,30,12,26,.200,.373,.267,.639,.333,-0.10
"<a href=""https://www.baseball-reference.com/players/h/holbebi01.shtml"">Bill Holbert</a>",NY4,32,262,255,20,58,0,68,32,7,12,23,.227,.248,.267,.515,.243,-0.08
"<a href=""https://www.baseball-reference.com/players/h/hornujo01.shtml"">Joe Hornung</a>",BSN,30,457,437,85,118,5,155,49,17,41,28,.270,.302,.355,.657,.306,0.56
"<a href=""https://www.baseball-reference.com/players/h/hotalpe01.shtml"">P. Hotaling</a>",CL3,30,565,505,108,151,3,214,94,53,43,46,.299,.373,.424,.797,.373,1.73
"<a href=""https://www.baseball-reference.com/players/h/houcksa01.shtml"">Sadie Houck</a>",NY4,31,37,33,3,5,0,6,0,3,2,2,.152,.243,.182,.425,.222,-0.14
"<a href=""https://www.baseball-reference.com/players/h/hudsona01.shtml"">Nat Hudson</a>",SL4,18,52,48,7,12,0,16,3,4,0,6,.250,.308,.333,.641,.304,-0.06
"<a href=""https://www.baseball-reference.com/players/i/irwinar01.shtml"">Arthur Irwin</a>",PHI,29,425,374,65,95,2,131,56,48,19,26,.254,.344,.350,.694,.333,1.31
"<a href=""https://www.baseball-reference.com/players/i/irwinjo01.shtml"">John Irwin</a>",WS8,25,35,31,6,11,2,19,3,3,6,6,.355,.429,.613,1.041,.463,0.43
"<a href=""https://www.baseball-reference.com/players/j/jackshe01.shtml"">H. Jackson</a>",IN3,26,38,38,1,10,0,11,3,0,2,12,.263,.263,.289,.553,.259,-0.34
"<a href=""https://www.baseball-reference.com/players/j/johnsbi01.shtml"">L. Johnson</a>",IN3,25,43,42,3,8,0,8,3,0,5,6,.190,.209,.190,.400,.195,-0.53
"<a href=""https://www.baseball-reference.com/players/j/johnsdi01.shtml"">D. Johnston</a>",BSN,24,523,507,87,131,5,199,77,16,52,35,.258,.281,.393,.674,.304,1.45
"<a href=""https://www.baseball-reference.com/players/j/jonesch01.shtml"">C. Jones</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotejonesch01"" style=""display:none;""></input><label for=""footnotejonesch01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivjonesch01"">CN2, NY4</div></span>",35,440,400,58,111,5,158,69,31,15,27,.278,.343,.395,.738,.334,0.81
"<a href=""https://www.baseball-reference.com/players/k/kappehe01.shtml"">H. Kappel</a>",CN2,23,81,78,11,22,0,29,15,2,3,16,.282,.309,.372,.680,.316,0.04
"<a href=""https://www.baseball-reference.com/players/k/keatibo01.shtml"">Bob Keating</a>",BL2,24,4,4,0,1,0,1,0,0,0,3,.250,.250,.250,.500,.237,0.00
"<a href=""https://www.baseball-reference.com/players/k/keefege01.shtml"">George Keefe</a>",WS8,20,3,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/k/keefeti01.shtml"">Tim Keefe</a>",NY1,30,211,191,27,42,2,67,23,20,2,41,.220,.294,.351,.645,.301,0.48
"<a href=""https://www.baseball-reference.com/players/k/keenaji01.shtml"">Jim Keenan</a>",CN2,31,186,174,19,44,0,50,17,11,7,17,.253,.301,.287,.588,.285,0.45
"<a href=""https://www.baseball-reference.com/players/k/kellyki01.shtml"">King Kelly</a>",BSN,29,540,484,120,156,8,236,63,55,84,40,.322,.393,.488,.880,.404,0.00
"<a href=""https://www.baseball-reference.com/players/k/kerinjo01.shtml"">John Kerins</a>",LS2,28,516,476,101,140,5,211,57,38,49,26,.294,.349,.443,.792,.363,0.00
