Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/brackja01.shtml"">Jack Bracken</a>",CLE,20,44,44,2,10,0,14,4,0,0,8,.227,.227,.318,.545,.251,-0.02
"<a href=""https://www.baseball-reference.com/players/b/bradlbi01.shtml"">Bill Bradley</a>",CLE,23,551,516,95,151,1,208,55,26,15,28,.293,.336,.403,.739,.347,3.50
"<a href=""https://www.baseball-reference.com/players/b/braggdi01.shtml"">D. Braggins</a>",CLE,23,14,13,1,2,0,2,2,0,1,2,.154,.154,.154,.308,.146,-0.11
"<a href=""https://www.baseball-reference.com/players/b/brainda01.shtml"">Dave Brain</a>",CHA,22,21,20,2,7,0,8,5,1,0,0,.350,.381,.400,.781,.371,0.00
"<a href=""https://www.baseball-reference.com/players/b/branski01.shtml"">K. Bransfield</a>",PIT,26,609,566,92,167,0,225,91,29,23,60,.295,.335,.398,.733,.344,0.00
"<a href=""https://www.baseball-reference.com/players/b/breitte01.shtml"">T. Breitenst</a>",SLN,32,6,6,1,2,0,2,0,0,0,0,.333,.333,.333,.667,.317,0.05
"<a href=""https://www.baseball-reference.com/players/b/bresnro01.shtml"">R. Bresnahan</a>",BLA,22,323,295,40,79,1,109,32,23,10,33,.268,.323,.369,.692,.327,-0.12
"<a href=""https://www.baseball-reference.com/players/b/brodist01.shtml"">Steve Brodie</a>",BLA,32,350,306,41,95,2,119,41,25,9,15,.310,.378,.389,.766,.367,1.08
"<a href=""https://www.baseball-reference.com/players/b/brownfr01.shtml"">Fred Brown</a>",BSN,22,14,14,1,2,0,2,2,0,0,2,.143,.143,.143,.286,.136,-0.20
"<a href=""https://www.baseball-reference.com/players/b/brownge01.shtml"">G. Browne</a>",PHI,25,28,26,2,5,0,6,4,1,2,4,.192,.250,.231,.481,.238,0.00
"<a href=""https://www.baseball-reference.com/players/b/bruyeed01.shtml"">Ed Bruyette</a>",MLA,26,96,82,7,15,0,18,4,12,1,22,.183,.295,.220,.514,.265,-0.66
"<a href=""https://www.baseball-reference.com/players/b/bueloch01.shtml"">C. Buelow</a>",NY1,24,75,72,3,8,0,12,4,2,0,15,.111,.147,.167,.313,.152,-0.71
"<a href=""https://www.baseball-reference.com/players/b/buelofr01.shtml"">Fritz Buelow</a>",DET,25,257,231,28,52,2,73,29,11,2,19,.225,.269,.316,.585,.277,0.00
"<a href=""https://www.baseball-reference.com/players/b/burkeje01.shtml"">J. Burkett</a>",SLN,32,673,601,142,226,10,306,75,59,27,70,.376,.440,.509,.949,.444,7.39
"<a href=""https://www.baseball-reference.com/players/b/burkeji01.shtml"">Jimmy Burke</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteburkeji01"" style=""display:none;""></input><label for=""footnoteburkeji01"" class=""footnoteLabel"">3</label><div id=""footnoteDivburkeji01"">MLA, CHA, PIT</div></span>",26,486,432,48,97,0,110,51,33,17,25,.225,.287,.255,.542,.257,-0.87
"<a href=""https://www.baseball-reference.com/players/b/burnsfa01.shtml"">Farmer Burns</a>",SLN,25,1,0,1,0,0,0,0,1,1,0,.000,1.000,.000,1.000,.751,0.04
"<a href=""https://www.baseball-reference.com/players/b/butlejo01.shtml"">John Butler</a>",MLA,21,4,3,0,0,0,0,0,1,0,2,.000,.250,.000,.250,.188,-0.04
"<a href=""https://www.baseball-reference.com/players/c/callani01.shtml"">J. Callahan</a>",CHA,27,132,118,15,39,1,55,19,10,10,9,.331,.383,.466,.849,.396,1.22
"<a href=""https://www.baseball-reference.com/players/c/carnepa01.shtml"">Pat Carney</a>",BSN,24,59,55,6,16,0,20,6,3,0,4,.291,.339,.364,.703,.335,-0.10
"<a href=""https://www.baseball-reference.com/players/c/carrch01.shtml"">Charlie Carr</a>",PHA,24,8,8,0,1,0,1,0,0,0,0,.125,.125,.125,.250,.119,0.00
"<a href=""https://www.baseball-reference.com/players/c/carribi01.shtml"">Bill Carrick</a>",WS1,27,139,126,8,20,0,25,7,8,0,25,.159,.221,.198,.419,.209,-0.53
"<a href=""https://www.baseball-reference.com/players/c/carrle01.shtml"">Lew Carr</a>",PIT,28,32,28,2,7,0,10,4,2,0,7,.250,.344,.357,.701,.339,0.16
"<a href=""https://www.baseball-reference.com/players/c/carseki01.shtml"">Kid Carsey</a>",BRO,28,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/c/casech01.shtml"">Charlie Case</a>",CIN,21,10,10,0,1,0,1,0,0,0,4,.100,.100,.100,.200,.095,-0.12
"<a href=""https://www.baseball-reference.com/players/c/caseydo01.shtml"">Doc Casey</a>",DET,31,594,540,105,153,2,193,46,32,34,28,.283,.335,.357,.692,.331,2.21
"<a href=""https://www.baseball-reference.com/players/c/cermaed01.shtml"">Ed Cermak</a>",CLE,19,4,4,0,0,0,0,0,0,0,4,.000,.000,.000,.000,.000,-0.13
"<a href=""https://www.baseball-reference.com/players/c/chancfr01.shtml"">Frank Chance</a>",CHN,24,283,241,38,67,0,87,36,29,27,24,.278,.376,.361,.737,.359,1.29
"<a href=""https://www.baseball-reference.com/players/c/chesbja01.shtml"">Jack Chesbro</a>",PIT,27,124,116,9,25,1,35,8,3,0,31,.216,.242,.302,.543,.255,0.00
"<a href=""https://www.baseball-reference.com/players/c/childcu01.shtml"">Cupid Childs</a>",CHN,33,274,236,24,61,0,70,21,30,3,21,.258,.359,.297,.656,.328,0.95
"<a href=""https://www.baseball-reference.com/players/c/childpe01.shtml"">Pete Childs</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotechildpe01"" style=""display:none;""></input><label for=""footnotechildpe01"" class=""footnoteLabel"">2</label><div id=""footnoteDivchildpe01"">SLN, CHN</div></span>",29,336,289,35,69,0,77,22,40,4,31,.239,.339,.266,.606,.304,0.40
"<a href=""https://www.baseball-reference.com/players/c/clarkbo02.shtml"">B. Clarke</a>",WS1,32,465,422,58,118,3,152,54,23,7,32,.280,.335,.360,.695,.332,2.34
"<a href=""https://www.baseball-reference.com/players/c/clarkfr01.shtml"">Fred Clarke</a>",PIT,28,601,527,118,171,6,243,60,51,23,44,.324,.395,.461,.856,.401,5.10
"<a href=""https://www.baseball-reference.com/players/c/clingbi01.shtml"">B. Clingman</a>",WS1,31,537,480,66,116,2,146,55,42,10,36,.242,.308,.304,.612,.297,1.11
"<a href=""https://www.baseball-reference.com/players/c/colliji01.shtml"">J. Collins</a>",BOS,31,615,564,108,187,6,279,94,34,19,18,.332,.375,.495,.869,.402,6.77
"<a href=""https://www.baseball-reference.com/players/c/connbe01.shtml"">Bert Conn</a>",PHI,21,19,18,2,4,0,5,0,0,0,5,.222,.263,.278,.541,.262,-0.05
"<a href=""https://www.baseball-reference.com/players/c/connojo03.shtml"">Joe Connor</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteconnojo03"" style=""display:none;""></input><label for=""footnoteconnojo03"" class=""footnoteLabel"">2</label><div id=""footnoteDivconnojo03"">MLA, CLE</div></span>",26,245,223,23,45,1,58,15,13,6,11,.202,.255,.260,.515,.242,0.47
"<a href=""https://www.baseball-reference.com/players/c/conrowi01.shtml"">Wid Conroy</a>",MLA,24,560,503,74,129,5,176,64,36,21,42,.256,.316,.350,.666,.318,1.87
"<a href=""https://www.baseball-reference.com/players/c/cooledu01.shtml"">Duff Cooley</a>",BSN,28,263,240,27,62,0,81,27,14,5,16,.258,.302,.338,.639,.304,0.24
"<a href=""https://www.baseball-reference.com/players/c/corcoto01.shtml"">T. Corcoran</a>",CIN,32,127,115,14,24,0,33,15,11,6,4,.209,.278,.287,.565,.273,0.15
"<a href=""https://www.baseball-reference.com/players/c/coughbi01.shtml"">B. Coughlin</a>",WS1,22,548,506,75,139,6,200,68,25,16,43,.275,.317,.395,.712,.333,0.00
"<a href=""https://www.baseball-reference.com/players/c/crawfsa01.shtml"">Sam Crawford</a>",CIN,21,559,515,91,170,16,270,104,37,13,45,.330,.378,.524,.903,.415,4.90
"<a href=""https://www.baseball-reference.com/players/c/crigelo01.shtml"">Lou Criger</a>",BOS,29,288,268,26,62,0,74,24,11,7,9,.231,.270,.276,.546,.263,0.58
"<a href=""https://www.baseball-reference.com/players/c/cristbi01.shtml"">B. Cristall</a>",CLE,25,21,20,3,7,0,11,0,0,0,2,.350,.350,.550,.900,.406,0.23
"<a href=""https://www.baseball-reference.com/players/c/crockda01.shtml"">D. Crockett</a>",DET,25,113,102,10,29,0,35,14,6,1,8,.284,.336,.343,.680,.326,-0.04
"<a href=""https://www.baseball-reference.com/players/c/croftha01.shtml"">Harry Croft</a>",CHN,25,12,12,1,4,0,4,4,0,0,1,.333,.333,.333,.667,.317,0.02
"<a href=""https://www.baseball-reference.com/players/c/crolifr01.shtml"">Fred Crolius</a>",BSN,24,222,200,22,48,1,57,13,9,6,20,.240,.306,.285,.591,.291,-0.82
"<a href=""https://www.baseball-reference.com/players/c/cronija01.shtml"">Jack Cronin</a>",DET,27,94,85,7,21,0,28,10,4,2,25,.247,.289,.329,.618,.293,0.00
"<a href=""https://www.baseball-reference.com/players/c/crossfr01.shtml"">Frank Cross</a>",CLE,28,5,5,0,3,0,3,0,0,0,2,.600,.600,.600,1.200,.570,0.07
"<a href=""https://www.baseball-reference.com/players/c/crossla01.shtml"">Lave Cross</a>",PHA,35,450,424,82,139,2,197,73,19,23,6,.328,.358,.465,.823,.381,3.59
"<a href=""https://www.baseball-reference.com/players/c/crossmo01.shtml"">Monte Cross</a>",PHI,31,547,483,49,95,1,114,44,52,24,91,.197,.281,.236,.518,.260,-0.35
"<a href=""https://www.baseball-reference.com/players/c/cunnibe01.shtml"">B. Cunningham</a>",CHN,35,4,1,0,0,0,0,0,1,0,1,.000,.500,.000,.500,.376,0.03
"<a href=""https://www.baseball-reference.com/players/c/cuppyni01.shtml"">Nig Cuppy</a>",BOS,31,54,49,4,10,0,13,6,4,0,1,.204,.264,.265,.529,.258,-0.10
"<a href=""https://www.baseball-reference.com/players/d/dahlebi01.shtml"">Bill Dahlen</a>",BRO,31,553,511,69,136,4,183,82,30,23,43,.266,.313,.358,.671,.318,3.65
"<a href=""https://www.baseball-reference.com/players/d/dalyto01.shtml"">Tom Daly</a>",BRO,35,576,520,88,164,3,231,90,42,31,58,.315,.371,.444,.815,.382,3.84
"<a href=""https://www.baseball-reference.com/players/d/davisge01.shtml"">George Davis</a>",NY1,30,538,491,69,148,7,209,65,40,27,38,.301,.356,.426,.782,.367,4.86
"<a href=""https://www.baseball-reference.com/players/d/davisha01.shtml"">Harry Davis</a>",PHA,27,525,496,92,152,8,224,76,23,21,16,.306,.340,.452,.791,.366,2.78
"<a href=""https://www.baseball-reference.com/players/d/davisle01.shtml"">Lefty Davis</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedavisle01"" style=""display:none;""></input><label for=""footnotedavisle01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdavisle01"">BRO, PIT</div></span>",26,503,426,98,124,2,162,40,66,26,34,.291,.389,.380,.769,.369,2.51
"<a href=""https://www.baseball-reference.com/players/d/deegadu01.shtml"">Dummy Deegan</a>",NY1,26,5,5,0,0,0,0,0,0,0,4,.000,.000,.000,.000,.000,-0.11
"<a href=""https://www.baseball-reference.com/players/d/delahed01.shtml"">Ed Delahanty</a>",PHI,33,621,542,106,192,8,286,108,65,29,60,.354,.427,.528,.955,.442,6.72
"<a href=""https://www.baseball-reference.com/players/d/delahji01.shtml"">J. Delahanty</a>",CHN,22,70,63,4,12,0,14,4,3,5,9,.190,.239,.222,.461,.227,0.00
"<a href=""https://www.baseball-reference.com/players/d/demonge01.shtml"">G. DeMontrev</a>",BSN,28,619,577,83,173,5,210,72,17,25,38,.300,.321,.364,.685,.323,2.41
"<a href=""https://www.baseball-reference.com/players/d/denzero01.shtml"">Roger Denzer</a>",NY1,29,25,22,0,2,0,3,1,2,0,8,.091,.200,.136,.336,.183,-0.12
"<a href=""https://www.baseball-reference.com/players/d/dextech01.shtml"">C. Dexter</a>",CHN,25,488,460,46,123,1,145,66,16,22,28,.267,.302,.315,.617,.295,0.00
"<a href=""https://www.baseball-reference.com/players/d/dillopo01.shtml"">Pop Dillon</a>",DET,27,304,281,40,81,1,110,42,15,14,15,.288,.324,.391,.716,.335,0.00
"<a href=""https://www.baseball-reference.com/players/d/dinnebi01.shtml"">Bill Dinneen</a>",BSN,25,160,147,13,31,1,39,6,8,8,26,.211,.256,.265,.522,.252,-0.22
"<a href=""https://www.baseball-reference.com/players/d/dobbsjo01.shtml"">John Dobbs</a>",CIN,26,488,435,71,119,2,150,27,36,19,28,.274,.338,.345,.682,.328,0.00
"<a href=""https://www.baseball-reference.com/players/d/dohened01.shtml"">Ed Doheny</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedohened01"" style=""display:none;""></input><label for=""footnotedohened01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdohened01"">NY1, PIT</div></span>",27,65,55,10,13,0,16,2,9,1,11,.236,.344,.291,.635,.305,0.34
"<a href=""https://www.baseball-reference.com/players/d/dolanco01.shtml"">Cozy Dolan</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedolanco01"" style=""display:none;""></input><label for=""footnotedolanco01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdolanco01"">CHN, BRO</div></span>",28,456,424,62,111,0,129,45,24,10,46,.262,.306,.304,.610,.290,0.00
"<a href=""https://www.baseball-reference.com/players/d/dolanjo02.shtml"">Joe Dolan</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedolanjo02"" style=""display:none;""></input><label for=""footnotedolanjo02"" class=""footnoteLabel"">2</label><div id=""footnoteDivdolanjo02"">PHI, PHA</div></span>",28,414,375,50,76,1,104,40,28,3,25,.203,.267,.277,.544,.265,-0.45
"<a href=""https://www.baseball-reference.com/players/d/donahji02.shtml"">J. Donahue</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedonahji02"" style=""display:none;""></input><label for=""footnotedonahji02"" class=""footnoteLabel"">2</label><div id=""footnoteDivdonahji02"">PIT, MLA</div></span>",21,120,107,10,34,0,47,16,10,4,3,.318,.387,.439,.826,.389,0.00
"<a href=""https://www.baseball-reference.com/players/d/donahre01.shtml"">Red Donahue</a>",PHI,28,120,113,11,11,0,13,2,4,0,25,.097,.128,.115,.243,.122,0.00
"<a href=""https://www.baseball-reference.com/players/d/donlimi01.shtml"">Mike Donlin</a>",BLA,23,539,476,107,162,5,226,67,53,33,31,.340,.409,.475,.883,.414,0.00
"<a href=""https://www.baseball-reference.com/players/d/donovbi01.shtml"">Bill Donovan</a>",BRO,24,151,135,16,23,2,32,13,8,1,27,.170,.217,.237,.454,.219,-0.30
"<a href=""https://www.baseball-reference.com/players/d/donovpa01.shtml"">P. Donovan</a>",SLN,36,578,531,92,161,1,197,73,27,28,37,.303,.344,.371,.715,.340,2.75
"<a href=""https://www.baseball-reference.com/players/d/donovto01.shtml"">Tom Donovan</a>",CLE,28,72,71,9,18,0,23,5,0,1,4,.254,.254,.324,.577,.268,-0.39
"<a href=""https://www.baseball-reference.com/players/d/douglkl01.shtml"">K. Douglass</a>",PHI,29,189,173,14,56,0,64,23,11,10,11,.324,.371,.370,.741,.355,0.55
"<a href=""https://www.baseball-reference.com/players/d/dowdto01.shtml"">Tommy Dowd</a>",BOS,32,642,594,104,159,3,200,52,38,33,22,.268,.315,.337,.652,.311,0.97
"<a href=""https://www.baseball-reference.com/players/d/dowlipe01.shtml"">Pete Dowling</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedowlipe01"" style=""display:none;""></input><label for=""footnotedowlipe01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdowlipe01"">MLA, CLE</div></span>",24,127,118,8,20,1,26,11,5,0,24,.169,.222,.220,.443,.212,0.09
"<a href=""https://www.baseball-reference.com/players/d/doyleja01.shtml"">Jack Doyle</a>",CHN,31,299,285,21,66,0,79,39,7,8,13,.232,.263,.277,.540,.259,-0.22
"<a href=""https://www.baseball-reference.com/players/d/duffyhu01.shtml"">Hugh Duffy</a>",MLA,34,314,285,40,86,2,125,45,16,12,7,.302,.341,.439,.780,.362,1.32
"<a href=""https://www.baseball-reference.com/players/d/dugglbi01.shtml"">B. Duggleby</a>",PHI,27,122,115,10,19,0,23,5,3,2,29,.165,.193,.200,.393,.190,-0.55
"<a href=""https://www.baseball-reference.com/players/d/dungasa01.shtml"">Sam Dungan</a>",WS1,34,610,559,70,179,1,232,73,40,9,6,.320,.368,.415,.783,.369,2.47
"<a href=""https://www.baseball-reference.com/players/d/dunnja01.shtml"">Jack Dunn</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedunnja01"" style=""display:none;""></input><label for=""footnotedunnja01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdunnja01"">PHI, BLA</div></span>",28,405,363,42,91,0,108,36,22,10,27,.251,.304,.298,.602,.292,0.09
"<a href=""https://www.baseball-reference.com/players/e/eagantr01.shtml"">Truck Eagan</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteeagantr01"" style=""display:none;""></input><label for=""footnoteeagantr01"" class=""footnoteLabel"">2</label><div id=""footnoteDiveagantr01"">PIT, CLE</div></span>",23,31,30,2,4,0,6,4,1,1,7,.133,.161,.200,.361,.171,-0.10
"<a href=""https://www.baseball-reference.com/players/e/easonma01.shtml"">Mal Eason</a>",CHN,22,89,87,4,12,0,13,6,1,1,16,.138,.148,.149,.297,.142,0.00
"<a href=""https://www.baseball-reference.com/players/e/elberki01.shtml"">K. Elberfeld</a>",DET,26,508,432,76,133,3,185,76,57,23,18,.308,.397,.428,.825,.392,3.93
"<a href=""https://www.baseball-reference.com/players/e/elybo01.shtml"">Bones Ely</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteelybo01"" style=""display:none;""></input><label for=""footnoteelybo01"" class=""footnoteLabel"">2</label><div id=""footnoteDivelybo01"">PIT, PHA</div></span>",38,435,411,29,87,0,109,44,9,11,42,.212,.232,.265,.497,.225,0.28
"<a href=""https://www.baseball-reference.com/players/e/everibi01.shtml"">Bill Everitt</a>",WS1,32,137,115,14,22,0,29,8,15,7,11,.191,.301,.252,.553,.279,-0.47
"<a href=""https://www.baseball-reference.com/players/f/farredu01.shtml"">Duke Farrell</a>",BRO,34,296,284,38,84,1,109,31,7,7,17,.296,.320,.384,.704,.329,1.68
"<a href=""https://www.baseball-reference.com/players/f/farrejo02.shtml"">John Farrell</a>",WS1,24,614,555,100,151,3,214,63,52,25,32,.272,.336,.386,.721,.341,2.01
"<a href=""https://www.baseball-reference.com/players/f/felixha01.shtml"">Harry Felix</a>",NY1,25,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/f/ferguch02.shtml"">C. Ferguson</a>",CHN,26,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/f/ferriho01.shtml"">Hobe Ferris</a>",BOS,26,564,523,68,131,2,183,63,23,13,50,.250,.290,.350,.640,.301,1.60
"<a href=""https://www.baseball-reference.com/players/f/fishech04.shtml"">C. Fisher</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotefishech04"" style=""display:none;""></input><label for=""footnotefishech04"" class=""footnoteLabel"">2</label><div id=""footnoteDivfishech04"">NY1, SLN</div></span>",29,3,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/f/flickel01.shtml"">Elmer Flick</a>",PHI,25,612,540,112,180,8,270,88,52,30,56,.333,.399,.500,.899,.417,0.00
"<a href=""https://www.baseball-reference.com/players/f/foremfr01.shtml"">F. Foreman</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteforemfr01"" style=""display:none;""></input><label for=""footnoteforemfr01"" class=""footnoteLabel"">2</label><div id=""footnoteDivforemfr01"">BOS, BLA</div></span>",38,88,84,12,26,0,32,10,3,1,7,.310,.333,.381,.714,.336,-0.08
"<a href=""https://www.baseball-reference.com/players/f/fostepo01.shtml"">Pop Foster</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotefostepo01"" style=""display:none;""></input><label for=""footnotefostepo01"" class=""footnoteLabel"">2</label><div id=""footnoteDivfostepo01"">WS1, CHA</div></span>",23,477,427,69,119,7,180,60,45,10,52,.279,.353,.422,.774,.337,1.66
"<a href=""https://www.baseball-reference.com/players/f/foutzfr01.shtml"">Frank Foutz</a>",BLA,24,82,72,13,17,2,29,14,8,0,13,.236,.321,.403,.724,.341,0.13
"<a href=""https://www.baseball-reference.com/players/f/foxbi01.shtml"">Bill Fox</a>",CIN,29,171,159,9,28,0,32,7,4,9,22,.176,.201,.201,.402,.194,-1.06
"<a href=""https://www.baseball-reference.com/players/f/frasech01.shtml"">Chick Fraser</a>",PHA,27,151,139,17,26,0,34,8,6,4,30,.187,.226,.245,.471,.226,-0.58
"<a href=""https://www.baseball-reference.com/players/f/freembu01.shtml"">Buck Freeman</a>",BOS,29,548,490,88,166,12,255,114,44,17,30,.339,.400,.520,.920,.425,4.95
"<a href=""https://www.baseball-reference.com/players/f/frielbi01.shtml"">Bill Friel</a>",MLA,25,413,376,51,100,4,139,35,23,15,17,.266,.310,.370,.680,.320,0.88
"<a href=""https://www.baseball-reference.com/players/f/friskem01.shtml"">Emil Frisk</a>",DET,26,52,48,10,15,1,21,7,3,0,6,.312,.365,.438,.803,.377,0.34
"<a href=""https://www.baseball-reference.com/players/f/fultzda01.shtml"">Dave Fultz</a>",PHA,26,612,561,95,164,0,199,52,32,36,32,.292,.334,.355,.689,.328,0.91
"<a href=""https://www.baseball-reference.com/players/g/gallash01.shtml"">S. Gallagher</a>",CLE,29,4,4,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.10
"<a href=""https://www.baseball-reference.com/players/g/gammoda01.shtml"">Daff Gammons</a>",BSN,25,103,93,10,18,0,20,10,3,5,15,.194,.242,.215,.457,.227,-1.04
"<a href=""https://www.baseball-reference.com/players/g/gannobi01.shtml"">Bill Gannon</a>",CHN,28,63,61,2,9,0,9,0,1,5,10,.148,.161,.148,.309,.150,-0.86
"<a href=""https://www.baseball-reference.com/players/g/ganzejo01.shtml"">John Ganzel</a>",NY1,27,562,526,42,113,2,138,66,20,6,32,.215,.256,.262,.518,.250,-0.91
"<a href=""https://www.baseball-reference.com/players/g/garvine01.shtml"">Ned Garvin</a>",MLA,27,99,93,6,10,0,10,5,2,1,16,.108,.126,.108,.234,.116,0.00
"<a href=""https://www.baseball-reference.com/players/g/gatinfr01.shtml"">Frank Gatins</a>",BRO,30,207,197,21,45,1,59,21,5,6,27,.228,.255,.299,.554,.262,-0.66
"<a href=""https://www.baseball-reference.com/players/g/gearda01.shtml"">Dale Gear</a>",WS1,29,205,199,17,47,0,60,20,4,2,11,.236,.251,.302,.553,.259,-1.12
"<a href=""https://www.baseball-reference.com/players/g/geierph01.shtml"">Phil Geier</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotegeierph01"" style=""display:none;""></input><label for=""footnotegeierph01"" class=""footnoteLabel"">2</label><div id=""footnoteDivgeierph01"">PHA, MLA</div></span>",24,282,250,46,56,0,68,24,29,11,13,.224,.307,.272,.579,.275,-0.49
"<a href=""https://www.baseball-reference.com/players/g/geninfr01.shtml"">Frank Genins</a>",CLE,34,113,101,15,23,0,28,9,8,3,3,.228,.284,.277,.562,.273,-0.16
"<a href=""https://www.baseball-reference.com/players/g/gertelo01.shtml"">L. Gertenrich</a>",MLA,26,3,3,1,1,0,1,0,0,0,1,.333,.333,.333,.667,.317,0.00
"<a href=""https://www.baseball-reference.com/players/g/gilbebi02.shtml"">B. Gilbert</a>",MLA,25,543,492,77,133,0,161,43,31,19,40,.270,.320,.327,.647,.311,0.73
"<a href=""https://www.baseball-reference.com/players/g/gleasha01.shtml"">H. Gleason</a>",BOS,26,1,1,0,1,0,1,0,0,1,0,1.000,1.000,1.000,2.000,.950,0.04
"<a href=""https://www.baseball-reference.com/players/g/gleaski01.shtml"">Kid Gleason</a>",DET,34,605,547,82,150,3,199,75,41,32,25,.274,.327,.364,.691,.328,2.00
"<a href=""https://www.baseball-reference.com/players/g/gochnjo01.shtml"">J. Gochnaur</a>",BRO,25,12,11,1,4,0,4,2,1,1,1,.364,.417,.364,.780,.379,0.20
"<a href=""https://www.baseball-reference.com/players/g/gradymi01.shtml"">Mike Grady</a>",WS1,31,383,347,57,99,9,163,56,27,14,31,.285,.351,.470,.821,.380,2.57
