Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/backmle01.shtml"">Les Backman</a>",SLN,21,44,39,1,4,0,4,2,4,0,16,.103,.186,.103,.289,.158,-.16
"<a href=""https://www.baseball-reference.com/players/b/bailebi01.shtml"">Bill Bailey</a>",SLA,21,82,77,1,22,0,25,7,3,1,20,.286,.312,.325,.637,.311,.71
"<a href=""https://www.baseball-reference.com/players/b/bakerfr01.shtml"">Home Run Baker</a>",PHA,23,606,541,73,165,4,242,85,26,20,48,.305,.343,.447,.790,.382,5.69
"<a href=""https://www.baseball-reference.com/players/b/ballne01.shtml"">Neal Ball</a>",2,28,391,353,34,89,1,112,28,20,19,58,.252,.294,.317,.611,.297,.00
"<a href=""https://www.baseball-reference.com/players/b/barbeja01.shtml"">Jap Barbeau</a>",2,27,611,525,83,121,0,146,30,65,33,66,.230,.326,.278,.604,.289,.87
"<a href=""https://www.baseball-reference.com/players/b/barrocu01.shtml"">Cuke Barrows</a>",CHA,25,21,20,1,3,0,3,2,0,0,4,.150,.190,.150,.340,.175,-.19
"<a href=""https://www.baseball-reference.com/players/b/barrsc01.shtml"">Scotty Barr</a>",PHA,22,66,51,5,4,0,5,1,11,2,12,.078,.254,.098,.352,.208,-.47
"<a href=""https://www.baseball-reference.com/players/b/barryja01.shtml"">Jack Barry</a>",PHA,22,491,409,56,88,1,106,23,44,17,48,.215,.307,.259,.566,.288,.00
"<a href=""https://www.baseball-reference.com/players/b/batesjo02.shtml"">Johnny Bates</a>",2,25,580,502,70,146,2,186,38,48,37,53,.291,.360,.371,.730,.342,.00
"<a href=""https://www.baseball-reference.com/players/b/beaumgi01.shtml"">Ginger Beaumont</a>",BSN,32,456,407,35,107,0,126,60,35,12,26,.263,.321,.310,.631,.312,.58
"<a href=""https://www.baseball-reference.com/players/b/beckebe01.shtml"">Beals Becker</a>",BSN,22,645,562,60,138,6,183,24,47,21,87,.246,.305,.326,.631,.312,-.10
"<a href=""https://www.baseball-reference.com/players/b/beckehe01.shtml"">Heinie Beckendorf</a>",DET,25,30,27,1,7,0,8,1,2,0,8,.259,.310,.296,.607,.301,.10
"<a href=""https://www.baseball-reference.com/players/b/beckfr02.shtml"">Fred Beck</a>",BSN,22,364,334,20,66,2,89,27,17,5,40,.198,.245,.266,.512,.254,-1.31
"<a href=""https://www.baseball-reference.com/players/b/beebefr01.shtml"">Fred Beebe</a>",SLN,29,112,108,4,18,0,20,10,1,0,28,.167,.174,.185,.359,.175,-.19
"<a href=""https://www.baseball-reference.com/players/b/bellge01.shtml"">George Bell</a>",BRO,34,98,90,5,15,0,20,7,6,0,28,.167,.219,.222,.441,.221,.15
"<a href=""https://www.baseball-reference.com/players/b/bemisha01.shtml"">Harry Bemis</a>",CLE,35,126,123,4,23,0,31,13,0,2,24,.187,.194,.252,.446,.215,-.88
"<a href=""https://www.baseball-reference.com/players/b/bendech01.shtml"">Chief Bender</a>",PHA,25,103,93,6,20,0,25,9,5,1,10,.215,.255,.269,.524,.259,.47
"<a href=""https://www.baseball-reference.com/players/b/bergebi01.shtml"">Bill Bergen</a>",BRO,31,372,346,16,48,1,54,15,10,4,50,.139,.163,.156,.319,.159,-.63
"<a href=""https://www.baseball-reference.com/players/b/bergehe01.shtml"">Heinie Berger</a>",CLE,27,87,83,5,11,0,18,4,1,0,32,.133,.153,.217,.370,.181,-.22
"<a href=""https://www.baseball-reference.com/players/b/beschbo01.shtml"">Bob Bescher</a>",CIN,25,513,446,73,107,1,139,34,56,54,76,.240,.335,.312,.647,.325,2.22
"<a href=""https://www.baseball-reference.com/players/b/birmijo01.shtml"">Joe Birmingham</a>",CLE,24,370,343,29,99,1,122,38,19,12,57,.289,.333,.356,.689,.338,1.42
"<a href=""https://www.baseball-reference.com/players/b/blairwa01.shtml"">Walter Blair</a>",NYA,25,121,110,5,23,0,29,11,7,2,17,.209,.269,.264,.533,.266,.07
"<a href=""https://www.baseball-reference.com/players/b/blankcl01.shtml"">Cliff Blankenship</a>",WS1,29,62,60,4,15,0,16,9,0,2,6,.250,.250,.267,.517,.250,-.58
"<a href=""https://www.baseball-reference.com/players/b/blankco01.shtml"">Coonie Blank</a>",SLN,16,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.04
"<a href=""https://www.baseball-reference.com/players/b/blissja01.shtml"">Jack Bliss</a>",SLN,27,134,113,12,25,1,32,8,12,2,19,.221,.307,.283,.590,.298,-.16
"<a href=""https://www.baseball-reference.com/players/b/boolere01.shtml"">Red Booles</a>",CLE,28,7,6,1,1,0,1,0,1,0,1,.167,.286,.167,.452,.243,.02
"<a href=""https://www.baseball-reference.com/players/b/boultja01.shtml"">Jake Boultes</a>",BSN,24,4,3,1,1,0,1,1,0,0,1,.333,.500,.333,.833,.434,.05
"<a href=""https://www.baseball-reference.com/players/b/bowerfr01.shtml"">Frank Bowerman</a>",BSN,40,102,99,6,21,0,23,4,2,0,7,.212,.228,.232,.460,.225,-.42
"<a href=""https://www.baseball-reference.com/players/b/bradlbi01.shtml"">Bill Bradley</a>",CLE,31,376,334,30,62,0,74,22,19,8,37,.186,.236,.222,.458,.230,-.62
"<a href=""https://www.baseball-reference.com/players/b/brandch01.shtml"">Chick Brandom</a>",PIT,22,10,10,2,1,0,1,0,0,0,2,.100,.100,.100,.200,.097,-.09
"<a href=""https://www.baseball-reference.com/players/b/branski01.shtml"">Kitty Bransfield</a>",PHI,34,570,527,47,154,1,196,59,18,17,27,.292,.319,.372,.691,.336,.00
"<a href=""https://www.baseball-reference.com/players/b/bresnro01.shtml"">Roger Bresnahan</a>",SLN,30,288,234,27,57,0,63,23,46,11,19,.244,.370,.269,.639,.329,2.57
"<a href=""https://www.baseball-reference.com/players/b/bridwal01.shtml"">Al Bridwell</a>",NY1,25,566,476,59,140,0,161,55,67,32,15,.294,.386,.338,.724,.361,.00
"<a href=""https://www.baseball-reference.com/players/b/brockle01.shtml"">Lew Brockett</a>",NYA,28,65,60,6,17,0,17,4,1,1,5,.283,.306,.283,.590,.290,.47
"<a href=""https://www.baseball-reference.com/players/b/brownbu01.shtml"">Buster Brown</a>",2,27,59,57,4,7,0,7,0,1,0,11,.123,.153,.123,.275,.140,-.15
"<a href=""https://www.baseball-reference.com/players/b/brownge01.shtml"">George Browne</a>",2,33,466,432,47,115,1,145,17,22,16,46,.266,.306,.336,.642,.313,.00
"<a href=""https://www.baseball-reference.com/players/b/brownmo01.shtml"">Mordecai Brown</a>",CHN,32,135,125,13,22,0,27,9,5,0,18,.176,.208,.216,.424,.210,.00
"<a href=""https://www.baseball-reference.com/players/b/brownra01.shtml"">Ray Brown</a>",CHN,20,3,3,0,0,0,0,1,0,0,2,.000,.000,.000,.000,.000,-.06
"<a href=""https://www.baseball-reference.com/players/b/burchal01.shtml"">Al Burch</a>",BRO,25,661,601,80,163,1,198,30,51,38,59,.271,.329,.329,.659,.325,2.30
"<a href=""https://www.baseball-reference.com/players/b/burchfr01.shtml"">Fred Burchell</a>",BOS,29,19,19,0,3,0,4,1,0,0,4,.158,.158,.211,.368,.178,-.04
"<a href=""https://www.baseball-reference.com/players/b/burnsbi01.shtml"">Bill Burns</a>",2,29,76,70,3,12,0,15,3,5,0,14,.171,.227,.214,.441,.222,.07
"<a href=""https://www.baseball-reference.com/players/b/bushdo01.shtml"">Donie Bush</a>",DET,21,676,532,115,145,0,167,33,88,53,74,.273,.380,.314,.694,.349,6.48
"<a href=""https://www.baseball-reference.com/players/b/busheja01.shtml"">Jack Bushelman</a>",CIN,22,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.03
"<a href=""https://www.baseball-reference.com/players/b/byrnebo01.shtml"">Bobby Byrne</a>",2,24,690,589,92,133,1,171,40,78,29,49,.226,.327,.290,.618,.296,.00
"<a href=""https://www.baseball-reference.com/players/c/camniha01.shtml"">Harry Camnitz</a>",PIT,24,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.04
"<a href=""https://www.baseball-reference.com/players/c/camniho01.shtml"">Howie Camnitz</a>",PIT,27,108,87,8,12,0,13,6,12,0,28,.138,.242,.149,.392,.211,.00
"<a href=""https://www.baseball-reference.com/players/c/campbbi01.shtml"">Billy Campbell</a>",CIN,35,50,43,1,6,0,9,1,1,1,7,.140,.159,.209,.368,.180,-.07
"<a href=""https://www.baseball-reference.com/players/c/cantwto01.shtml"">Tom Cantwell</a>",CIN,20,5,5,1,3,0,4,1,0,0,3,.600,.600,.800,1.400,.675,.24
"<a href=""https://www.baseball-reference.com/players/c/carmich01.shtml"">Chet Carmichael</a>",CIN,21,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.03
"<a href=""https://www.baseball-reference.com/players/c/carribi02.shtml"">Bill Carrigan</a>",BOS,25,312,280,25,83,1,103,36,17,2,24,.296,.341,.368,.709,.347,3.44
"<a href=""https://www.baseball-reference.com/players/c/carrodi01.shtml"">Dick Carroll</a>",NYA,24,2,2,0,1,0,1,0,0,0,0,.500,.500,.500,1.000,.485,.05
"<a href=""https://www.baseball-reference.com/players/c/caseyjo01.shtml"">Joe Casey</a>",DET,21,6,5,1,0,0,0,0,1,0,0,.000,.167,.000,.167,.122,.08
"<a href=""https://www.baseball-reference.com/players/c/castlro01.shtml"">Roy Castleton</a>",CIN,23,4,3,2,2,0,2,0,1,0,0,.667,.750,.667,1.417,.667,.15
"<a href=""https://www.baseball-reference.com/players/c/catteto01.shtml"">Tom Catterson</a>",BRO,24,22,18,0,4,0,4,1,3,0,3,.222,.333,.222,.556,.289,-.22
"<a href=""https://www.baseball-reference.com/players/c/chancfr01.shtml"">Frank Chance</a>",CHN,32,370,324,53,88,0,112,46,30,29,32,.272,.341,.346,.686,.339,2.05
"<a href=""https://www.baseball-reference.com/players/c/chappbi01.shtml"">Bill Chappelle</a>",2,28,12,12,1,4,1,7,3,0,0,4,.333,.333,.583,.917,.449,.21
"<a href=""https://www.baseball-reference.com/players/c/charlch01.shtml"">Chappy Charles</a>",2,28,431,382,36,91,0,106,34,35,9,39,.238,.310,.277,.588,.281,-.98
"<a href=""https://www.baseball-reference.com/players/c/chaseha01.shtml"">Hal Chase</a>",NYA,26,513,474,60,134,4,169,63,20,25,50,.283,.317,.357,.674,.330,.00
"<a href=""https://www.baseball-reference.com/players/c/chechch01.shtml"">Charlie Chech</a>",BOS,31,37,36,1,3,0,3,0,1,0,19,.083,.108,.083,.191,.098,-.39
"<a href=""https://www.baseball-reference.com/players/c/chesbja01.shtml"">Jack Chesbro</a>",2,35,20,19,2,4,0,4,4,1,0,4,.211,.250,.211,.461,.230,.00
"<a href=""https://www.baseball-reference.com/players/c/cicoted01.shtml"">Eddie Cicotte</a>",BOS,25,61,51,4,12,0,12,1,7,2,14,.235,.328,.235,.563,.289,.39
"<a href=""https://www.baseball-reference.com/players/c/clarkfr01.shtml"">Fred Clarke</a>",PIT,36,660,550,97,158,3,205,68,80,31,36,.287,.384,.373,.756,.374,5.26
"<a href=""https://www.baseball-reference.com/players/c/clarkjo02.shtml"">Josh Clarke</a>",CLE,30,14,12,1,0,0,0,0,2,0,1,.000,.143,.000,.143,.104,-.32
"<a href=""https://www.baseball-reference.com/players/c/clarkni01.shtml"">Nig Clarke</a>",CLE,26,179,164,15,45,0,53,14,9,1,13,.274,.316,.323,.639,.314,.74
"<a href=""https://www.baseball-reference.com/players/c/clarkto01.shtml"">Tommy Clarke</a>",CIN,21,63,52,8,13,0,20,10,6,3,6,.250,.328,.385,.712,.348,.38
"<a href=""https://www.baseball-reference.com/players/c/clemewa01.shtml"">Wally Clement</a>",2,27,380,343,35,88,0,104,17,18,11,35,.257,.294,.303,.597,.293,-.08
"<a href=""https://www.baseball-reference.com/players/c/clymeot01.shtml"">Otis Clymer</a>",WS1,33,159,138,11,27,0,36,6,17,7,25,.196,.284,.261,.545,.275,.00
"<a href=""https://www.baseball-reference.com/players/c/cobbty01.shtml"">Ty Cobb</a>",DET,22,651,573,115,216,9,296,107,48,76,45,.377,.431,.517,.947,.458,9.88
"<a href=""https://www.baseball-reference.com/players/c/coffeja01.shtml"">Jack Coffey</a>",BSN,22,274,257,21,48,0,60,20,11,2,36,.187,.229,.233,.462,.230,.00
"<a href=""https://www.baseball-reference.com/players/c/coleki01.shtml"">King Cole</a>",CHN,23,4,4,1,3,0,5,0,0,0,0,.750,.750,1.250,2.000,.949,.19
"<a href=""https://www.baseball-reference.com/players/c/colewi01.shtml"">Willis Cole</a>",CHA,27,187,165,17,39,0,52,16,16,3,19,.236,.308,.315,.623,.309,.26
"<a href=""https://www.baseball-reference.com/players/c/collied01.shtml"">Eddie Collins</a>",PHA,22,660,571,104,198,3,257,56,62,63,36,.347,.416,.450,.866,.421,9.69
"<a href=""https://www.baseball-reference.com/players/c/collior01.shtml"">Orth Collins</a>",WS1,29,7,7,0,0,0,0,0,0,0,4,.000,.000,.000,.000,.000,-.18
"<a href=""https://www.baseball-reference.com/players/c/collira01.shtml"">Ray Collins</a>",BOS,22,26,23,0,3,0,4,1,1,0,6,.130,.200,.174,.374,.195,-.02
"<a href=""https://www.baseball-reference.com/players/c/conrowi01.shtml"">Wid Conroy</a>",WS1,32,549,488,44,119,1,143,20,37,24,38,.244,.298,.293,.592,.293,2.11
"<a href=""https://www.baseball-reference.com/players/c/coombja01.shtml"">Jack Coombs</a>",PHA,26,90,83,4,14,0,18,10,4,1,23,.169,.216,.217,.433,.217,.03
"<a href=""https://www.baseball-reference.com/players/c/coonebi01.shtml"">Bill Cooney</a>",BSN,26,10,10,0,3,0,3,0,0,0,0,.300,.300,.300,.600,.291,.07
"<a href=""https://www.baseball-reference.com/players/c/corrifr01.shtml"">Frank Corridon</a>",PHI,28,66,59,4,11,0,11,1,4,0,9,.186,.238,.186,.425,.216,.09
"<a href=""https://www.baseball-reference.com/players/c/covelha01.shtml"">Harry Coveleski</a>",PHI,23,40,37,2,4,0,4,0,0,0,14,.108,.108,.108,.216,.105,-.36
"<a href=""https://www.baseball-reference.com/players/c/cranddo01.shtml"">Doc Crandall</a>",NY1,21,44,41,4,10,1,15,1,1,0,7,.244,.262,.366,.628,.305,.35
"<a href=""https://www.baseball-reference.com/players/c/cravaga01.shtml"">Gavvy Cravath</a>",2,28,77,56,7,9,1,12,9,20,3,12,.161,.382,.214,.596,.327,.28
"<a href=""https://www.baseball-reference.com/players/c/crawfsa01.shtml"">Sam Crawford</a>",DET,29,662,589,83,185,6,266,97,47,30,32,.314,.366,.452,.817,.396,5.63
"<a href=""https://www.baseball-reference.com/players/c/creebi01.shtml"">Birdie Cree</a>",NYA,26,395,343,48,90,2,108,27,30,10,31,.262,.338,.315,.653,.326,1.19
"<a href=""https://www.baseball-reference.com/players/c/crigelo01.shtml"">Lou Criger</a>",SLA,37,250,212,15,36,0,39,9,25,2,22,.170,.261,.184,.444,.232,.80
"<a href=""https://www.baseball-reference.com/players/c/crissdo01.shtml"">Dode Criss</a>",SLA,24,49,48,2,14,0,22,7,0,0,8,.292,.306,.458,.764,.368,.66
"<a href=""https://www.baseball-reference.com/players/c/crompne01.shtml"">Ned Crompton</a>",SLA,20,72,63,7,10,0,14,2,7,1,18,.159,.254,.222,.476,.245,-.25
"<a href=""https://www.baseball-reference.com/players/c/crookto01.shtml"">Tom Crooke</a>",WS1,24,11,7,2,2,0,3,2,2,1,0,.286,.444,.429,.873,.429,.02
"<a href=""https://www.baseball-reference.com/players/c/curryji01.shtml"">Jim Curry</a>",PHA,23,4,4,1,1,0,1,0,0,0,1,.250,.250,.250,.500,.242,-.01
"<a href=""https://www.baseball-reference.com/players/c/curticl01.shtml"">Cliff Curtis</a>",BSN,27,31,29,2,1,0,1,0,1,0,6,.034,.097,.034,.131,.080,.00
"<a href=""https://www.baseball-reference.com/players/d/dahlebi01.shtml"">Bill Dahlen</a>",BSN,39,231,197,22,46,2,60,16,29,4,21,.234,.332,.305,.636,.321,.78
"<a href=""https://www.baseball-reference.com/players/d/dalyge01.shtml"">George Daly</a>",NY1,21,9,9,0,1,0,1,0,0,0,1,.111,.111,.111,.222,.108,-.07
"<a href=""https://www.baseball-reference.com/players/d/dambi01.shtml"">Bill Dam</a>",BSN,24,3,2,1,1,0,2,0,1,0,1,.500,.667,1.000,1.667,.722,.06
"<a href=""https://www.baseball-reference.com/players/d/danziba01.shtml"">Babe Danzig</a>",BOS,22,16,13,0,2,0,2,0,2,0,1,.154,.312,.154,.466,.260,-.02
"<a href=""https://www.baseball-reference.com/players/d/davidbi01.shtml"">Bill Davidson</a>",CHN,25,8,7,2,1,0,1,0,1,1,0,.143,.250,.143,.393,.212,-.04
"<a href=""https://www.baseball-reference.com/players/d/davisge01.shtml"">George Davis</a>",CHA,38,84,68,5,9,0,10,2,10,4,10,.132,.253,.147,.400,.218,-.11
"<a href=""https://www.baseball-reference.com/players/d/davisha01.shtml"">Harry Davis</a>",PHA,35,603,530,73,142,4,198,75,51,20,72,.268,.338,.374,.711,.350,3.09
"<a href=""https://www.baseball-reference.com/players/d/deinipe01.shtml"">Pep Deininger</a>",PHI,31,185,169,22,44,0,53,16,11,5,17,.260,.309,.314,.623,.308,.28
"<a href=""https://www.baseball-reference.com/players/d/delahji01.shtml"">Jim Delahanty</a>",2,30,528,452,47,105,1,143,41,40,13,50,.232,.316,.316,.632,.295,.49
"<a href=""https://www.baseball-reference.com/players/d/delahjo01.shtml"">Joe Delahanty</a>",SLN,33,468,411,28,88,2,118,54,42,10,50,.214,.292,.287,.579,.290,-.48
"<a href=""https://www.baseball-reference.com/players/d/demmira01.shtml"">Ray Demmitt</a>",NYA,25,498,427,68,105,4,153,30,55,16,43,.246,.340,.358,.698,.346,.00
"<a href=""https://www.baseball-reference.com/players/d/dented01.shtml"">Eddie Dent</a>",BRO,21,15,15,1,1,0,1,0,0,0,5,.067,.067,.067,.133,.065,-.18
"<a href=""https://www.baseball-reference.com/players/d/devliar01.shtml"">Art Devlin</a>",NY1,29,584,491,61,130,0,165,56,65,26,25,.265,.362,.336,.698,.348,4.46
"<a href=""https://www.baseball-reference.com/players/d/devorjo01.shtml"">Josh Devore</a>",NY1,21,32,28,6,4,0,5,1,2,3,2,.143,.250,.179,.429,.229,.00
"<a href=""https://www.baseball-reference.com/players/d/devoywa01.shtml"">Walt Devoy</a>",SLA,24,73,69,7,17,0,22,8,3,4,13,.246,.278,.319,.597,.291,-.17
"<a href=""https://www.baseball-reference.com/players/d/diehler01.shtml"">Ernie Diehl</a>",BSN,31,4,4,1,2,0,3,0,0,0,0,.500,.500,.750,1.250,.602,.10
"<a href=""https://www.baseball-reference.com/players/d/dinnebi01.shtml"">Bill Dinneen</a>",SLA,33,42,36,6,7,0,8,2,5,0,6,.194,.293,.222,.515,.266,.28
"<a href=""https://www.baseball-reference.com/players/d/doanewa01.shtml"">Walt Doan</a>",CLE,22,10,9,1,1,0,1,0,1,0,1,.111,.200,.111,.311,.170,-.11
"<a href=""https://www.baseball-reference.com/players/d/dolanco02.shtml"">Cozy Dolan</a>",CIN,26,9,6,2,1,0,1,0,2,0,2,.167,.375,.167,.542,.304,.03
"<a href=""https://www.baseball-reference.com/players/d/donahji02.shtml"">Jiggs Donahue</a>",2,29,325,287,13,67,0,81,30,23,9,17,.233,.293,.282,.575,.286,-.14
"<a href=""https://www.baseball-reference.com/players/d/donahpa01.shtml"">Pat Donahue</a>",BOS,24,203,177,14,42,2,54,25,17,2,21,.237,.308,.305,.613,.306,.73
"<a href=""https://www.baseball-reference.com/players/d/donovbi01.shtml"">Bill Donovan</a>",DET,32,53,45,6,9,0,9,1,2,0,9,.200,.250,.200,.450,.228,.09
"<a href=""https://www.baseball-reference.com/players/d/dooinre01.shtml"">Red Dooin</a>",PHI,30,510,468,42,105,2,127,38,21,14,21,.224,.264,.271,.535,.265,.73
"<a href=""https://www.baseball-reference.com/players/d/doolami01.shtml"">Mickey Doolin</a>",PHI,29,556,493,39,108,1,143,35,37,10,53,.219,.276,.290,.566,.281,2.18
"<a href=""https://www.baseball-reference.com/players/d/dornegu01.shtml"">Gus Dorner</a>",BSN,32,7,6,1,1,0,1,0,0,0,1,.167,.167,.167,.333,.162,-.02
"<a href=""https://www.baseball-reference.com/players/d/doughpa01.shtml"">Patsy Dougherty</a>",CHA,32,569,491,71,140,1,192,55,51,36,56,.285,.359,.391,.751,.367,3.39
"<a href=""https://www.baseball-reference.com/players/d/downere01.shtml"">Red Downey</a>",BRO,20,81,78,7,20,0,21,8,2,4,6,.256,.275,.269,.544,.267,-.24
"<a href=""https://www.baseball-reference.com/players/d/downeto01.shtml"">Tom Downey</a>",CIN,25,468,416,39,96,1,120,32,32,16,34,.231,.287,.288,.576,.286,.00
"<a href=""https://www.baseball-reference.com/players/d/doylela01.shtml"">Larry Doyle</a>",NY1,22,634,570,86,172,6,239,49,45,31,42,.302,.360,.419,.779,.380,.00
"<a href=""https://www.baseball-reference.com/players/d/doylesl01.shtml"">Slow Joe Doyle</a>",NYA,27,49,42,5,7,0,7,1,3,0,7,.167,.255,.167,.422,.224,.00
"<a href=""https://www.baseball-reference.com/players/d/drucklo01.shtml"">Louis Drucke</a>",NY1,20,10,8,1,1,0,1,1,0,0,3,.125,.125,.125,.250,.121,-.08
"<a href=""https://www.baseball-reference.com/players/d/dubucje01.shtml"">Jean Dubuc</a>",CIN,20,21,18,1,3,0,3,0,2,0,2,.167,.250,.167,.417,.218,.04
"<a href=""https://www.baseball-reference.com/players/d/dunnjo01.shtml"">Joe Dunn</a>",BRO,24,27,25,1,4,0,5,2,0,0,1,.160,.192,.200,.392,.197,-.44
"<a href=""https://www.baseball-reference.com/players/d/durbiki01.shtml"">Kid Durbin</a>",2,22,6,5,1,1,0,1,0,1,0,1,.200,.333,.200,.533,.283,.00
"<a href=""https://www.baseball-reference.com/players/d/durhabu01.shtml"">Bull Durham</a>",NY1,32,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-.03
"<a href=""https://www.baseball-reference.com/players/d/dygerji01.shtml"">Jimmy Dygert</a>",PHA,24,47,44,3,9,0,10,4,0,0,15,.205,.205,.227,.432,.209,.00
"<a href=""https://www.baseball-reference.com/players/e/eastete01.shtml"">Ted Easterly</a>",CLE,24,308,287,32,75,1,112,27,13,8,28,.261,.293,.390,.684,.330,.00
"<a href=""https://www.baseball-reference.com/players/e/egandi01.shtml"">Dick Egan</a>",CIN,25,549,480,59,132,2,158,53,37,39,38,.275,.329,.329,.659,.325,3.87
"<a href=""https://www.baseball-reference.com/players/e/elberki01.shtml"">Kid Elberfeld</a>",NYA,34,431,379,47,90,0,109,26,28,23,17,.237,.314,.288,.601,.302,2.22
"<a href=""https://www.baseball-reference.com/players/e/ellamro01.shtml"">Roy Ellam</a>",CIN,23,29,21,4,4,1,9,4,7,1,5,.190,.393,.429,.821,.406,.22
"<a href=""https://www.baseball-reference.com/players/e/ellisru01.shtml"">Rube Ellis</a>",SLN,23,637,575,76,154,3,191,46,54,18,76,.268,.334,.332,.666,.329,2.32
"<a href=""https://www.baseball-reference.com/players/e/englecl01.shtml"">Clyde Engle</a>",NYA,25,563,492,66,137,3,176,71,47,18,55,.278,.347,.358,.705,.348,.00
"<a href=""https://www.baseball-reference.com/players/e/enwrich01.shtml"">Charlie Enwright</a>",SLN,21,9,7,1,1,0,1,1,2,0,2,.143,.333,.143,.476,.270,-.21
"<a href=""https://www.baseball-reference.com/players/e/evansch01.shtml"">Chick Evans</a>",BSN,19,9,9,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-.15
"<a href=""https://www.baseball-reference.com/players/e/evansst01.shtml"">Steve Evans</a>",SLN,24,590,498,67,129,2,164,56,66,14,54,.259,.362,.329,.691,.346,.00
"<a href=""https://www.baseball-reference.com/players/e/eversjo01.shtml"">Johnny Evers</a>",CHN,27,552,463,88,122,1,156,24,73,28,18,.263,.369,.337,.705,.352,4.08
"<a href=""https://www.baseball-reference.com/players/e/ewingbo01.shtml"">Bob Ewing</a>",CIN,36,80,73,5,8,0,9,3,2,0,15,.110,.133,.123,.257,.129,-.44
"<a href=""https://www.baseball-reference.com/players/f/falkecy01.shtml"">Cy Falkenberg</a>",CLE,29,55,52,2,9,0,9,2,0,0,20,.173,.173,.173,.346,.168,.00
"<a href=""https://www.baseball-reference.com/players/f/ferguge01.shtml"">Cecil Ferguson</a>",BSN,25,80,73,2,15,0,17,3,6,0,16,.205,.266,.233,.499,.251,.28
"<a href=""https://www.baseball-reference.com/players/f/ferriho01.shtml"">Hobe Ferris</a>",SLA,34,583,556,36,120,4,160,58,12,11,58,.216,.232,.288,.520,.254,-.17
"<a href=""https://www.baseball-reference.com/players/f/fienelo01.shtml"">Lou Fiene</a>",CHA,24,30,29,1,2,0,4,1,0,0,6,.069,.069,.138,.207,.097,-.22
