Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/booneda01.shtml"">Dan Boone</a>",DET,26,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/b/bratsfr01.shtml"">F. Bratschi</a>",CHA,29,28,28,0,8,0,9,3,0,0,2,.286,.286,.321,.607,.280,-0.09
"<a href=""https://www.baseball-reference.com/players/b/braxtga01.shtml"">G. Braxton</a>",BSN,21,7,7,0,0,0,0,0,0,0,6,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/b/brazifr01.shtml"">F. Brazill</a>",PHA,21,206,177,17,48,0,53,19,23,2,21,.271,.361,.299,.661,.323,-0.18
"<a href=""https://www.baseball-reference.com/players/b/brently01.shtml"">Lynn Brenton</a>",CIN,31,20,15,1,2,0,3,2,2,0,4,.133,.235,.200,.435,.219,-0.01
"<a href=""https://www.baseball-reference.com/players/b/bressru01.shtml"">R. Bressler</a>",CIN,26,381,323,41,99,1,132,54,39,5,20,.307,.385,.409,.793,.371,1.21
"<a href=""https://www.baseball-reference.com/players/b/brottto01.shtml"">Tony Brottem</a>",2,30,104,98,7,23,0,25,9,5,0,12,.235,.272,.255,.527,.252,0.00
"<a href=""https://www.baseball-reference.com/players/b/browefr01.shtml"">Frank Brower</a>",WS1,28,230,203,31,53,1,74,35,18,1,7,.261,.330,.365,.695,.326,0.32
"<a href=""https://www.baseball-reference.com/players/b/browned02.shtml"">Eddie Brown</a>",NY1,29,139,128,16,36,0,46,12,4,1,11,.281,.324,.359,.683,.319,0.04
"<a href=""https://www.baseball-reference.com/players/b/bruggfr01.shtml"">Frank Bruggy</a>",PHI,30,308,277,28,86,5,116,28,23,6,37,.310,.370,.419,.788,.366,0.58
"<a href=""https://www.baseball-reference.com/players/b/burnsge01.shtml"">George Burns</a>",NY1,31,698,605,111,181,4,239,61,80,19,24,.299,.386,.395,.781,.368,2.97
"<a href=""https://www.baseball-reference.com/players/b/burnsge02.shtml"">George Burns</a>",CLE,28,265,244,52,88,0,117,49,13,3,19,.361,.398,.480,.877,.402,1.72
"<a href=""https://www.baseball-reference.com/players/b/burwebi01.shtml"">Bill Burwell</a>",SLA,26,26,25,3,6,0,7,3,1,0,1,.240,.269,.280,.549,.259,0.01
"<a href=""https://www.baseball-reference.com/players/b/bushdo01.shtml"">Donie Bush</a>",2,33,585,486,87,131,0,148,29,57,10,27,.270,.347,.305,.652,.305,-0.26
"<a href=""https://www.baseball-reference.com/players/b/bushjo01.shtml"">B. Bush</a>",BOS,28,126,120,19,39,0,52,17,3,2,14,.325,.341,.433,.775,.352,0.00
"<a href=""https://www.baseball-reference.com/players/c/cadorle01.shtml"">Leon Cadore</a>",BRO,29,79,75,7,14,1,21,8,1,0,13,.187,.197,.280,.477,.216,-0.23
"<a href=""https://www.baseball-reference.com/players/c/caldwra02.shtml"">Ray Caldwell</a>",CLE,33,56,53,2,11,1,18,3,2,0,5,.208,.236,.340,.576,.262,0.04
"<a href=""https://www.baseball-reference.com/players/c/callafr01.shtml"">F. Callaway</a>",PHA,23,55,50,7,12,0,15,4,2,1,11,.240,.283,.300,.583,.275,-0.28
"<a href=""https://www.baseball-reference.com/players/c/careyma01.shtml"">Max Carey</a>",PIT,31,625,521,85,161,7,224,56,70,37,30,.309,.395,.430,.825,.385,0.00
"<a href=""https://www.baseball-reference.com/players/c/carlsha01.shtml"">Hal Carlson</a>",PIT,29,34,34,3,10,0,12,2,0,0,6,.294,.294,.353,.647,.297,0.00
"<a href=""https://www.baseball-reference.com/players/c/causere01.shtml"">Red Causey</a>",2,27,23,23,2,4,0,6,0,0,0,3,.174,.174,.261,.435,.163,-0.11
"<a href=""https://www.baseball-reference.com/players/c/chapled01.shtml"">Ed Chaplin</a>",BOS,27,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.18
"<a href=""https://www.baseball-reference.com/players/c/cheevvi01.shtml"">V. Cheeves</a>",CHN,20,53,48,3,8,0,9,0,1,0,13,.167,.184,.188,.371,.175,-0.27
"<a href=""https://www.baseball-reference.com/players/c/chrisll01.shtml"">L. Christenb</a>",BSN,27,151,125,34,44,3,63,16,21,3,7,.352,.449,.504,.953,.439,1.48
"<a href=""https://www.baseball-reference.com/players/c/clarkbo03.shtml"">Bob Clark</a>",CLE,23,3,3,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/c/clarkle01.shtml"">Lefty Clarke</a>",CIN,25,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/c/clemove01.shtml"">V. Clemons</a>",SLN,29,381,341,29,109,2,135,48,33,0,17,.320,.380,.396,.776,.364,2.51
"<a href=""https://www.baseball-reference.com/players/c/cobbty01.shtml"">Ty Cobb</a>",DET,34,581,507,124,197,12,302,101,56,22,19,.389,.452,.596,1.048,.471,6.75
"<a href=""https://www.baseball-reference.com/players/c/colebe01.shtml"">Bert Cole</a>",DET,24,50,46,12,13,0,21,8,1,0,4,.283,.298,.457,.754,.335,0.00
"<a href=""https://www.baseball-reference.com/players/c/collied01.shtml"">E. Collins</a>",CHA,34,607,526,79,177,2,223,58,66,12,11,.337,.412,.424,.836,.392,4.41
"<a href=""https://www.baseball-reference.com/players/c/collipa01.shtml"">Pat Collins</a>",SLA,24,130,111,9,27,1,33,10,16,1,17,.243,.339,.297,.636,.310,-0.19
"<a href=""https://www.baseball-reference.com/players/c/colliri01.shtml"">Rip Collins</a>",NYA,25,61,56,4,11,0,13,6,3,0,18,.196,.237,.232,.469,.224,-0.18
"<a href=""https://www.baseball-reference.com/players/c/collish01.shtml"">S. Collins</a>",BOS,35,584,542,63,155,4,220,69,18,15,38,.286,.314,.406,.720,.328,0.45
"<a href=""https://www.baseball-reference.com/players/c/collizi01.shtml"">Zip Collins</a>",PHA,29,80,71,14,20,0,27,5,6,1,5,.282,.354,.380,.735,.345,0.10
"<a href=""https://www.baseball-reference.com/players/c/connasa01.shtml"">S. Connally</a>",CHA,22,8,8,2,4,0,6,0,0,0,1,.500,.500,.750,1.250,.555,0.21
"<a href=""https://www.baseball-reference.com/players/c/conneto01.shtml"">Tom Connelly</a>",NYA,23,6,5,0,1,0,1,0,1,0,0,.200,.333,.200,.533,.280,-0.03
"<a href=""https://www.baseball-reference.com/players/c/connojo05.shtml"">Joe Connolly</a>",NY1,27,5,4,0,0,0,0,0,1,0,1,.000,.200,.000,.200,.149,-0.07
"<a href=""https://www.baseball-reference.com/players/c/coonejo01.shtml"">J. Cooney</a>",BSN,20,5,5,0,1,0,1,0,0,0,1,.200,.200,.200,.400,.187,-0.01
"<a href=""https://www.baseball-reference.com/players/c/coopewi01.shtml"">W. Cooper</a>",PIT,29,131,122,11,31,0,40,9,3,0,7,.254,.283,.328,.611,.284,0.51
"<a href=""https://www.baseball-reference.com/players/c/coumbfr01.shtml"">Fritz Coumbe</a>",CIN,31,26,25,2,8,0,9,4,0,0,7,.320,.320,.360,.680,.314,0.16
"<a href=""https://www.baseball-reference.com/players/c/courtha01.shtml"">H. Courtney</a>",WS1,22,48,47,5,14,0,17,5,0,0,4,.298,.298,.362,.660,.302,0.00
"<a href=""https://www.baseball-reference.com/players/c/covelst01.shtml"">S. Coveleski</a>",CLE,31,131,116,3,18,0,25,16,4,0,26,.155,.183,.216,.399,.186,-0.75
"<a href=""https://www.baseball-reference.com/players/c/cranesa02.shtml"">Sam Crane</a>",CIN,26,242,215,20,50,0,64,16,14,2,14,.233,.292,.298,.590,.280,-0.22
"<a href=""https://www.baseball-reference.com/players/c/cruiswa01.shtml"">W. Cruise</a>",BSN,31,403,344,47,119,8,173,55,48,10,24,.346,.429,.503,.932,.428,4.03
"<a href=""https://www.baseball-reference.com/players/c/culloni01.shtml"">Nick Cullop</a>",SLA,33,3,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.07
"<a href=""https://www.baseball-reference.com/players/c/cunnibi02.shtml"">B. Cunningham</a>",NY1,26,83,76,10,21,1,28,12,3,0,3,.276,.312,.368,.681,.315,-0.14
"<a href=""https://www.baseball-reference.com/players/c/cutshge01.shtml"">G. Cutshaw</a>",PIT,34,374,350,46,119,0,145,53,11,14,11,.340,.362,.414,.776,.358,1.58
"<a href=""https://www.baseball-reference.com/players/c/cuyleki01.shtml"">Kiki Cuyler</a>",PIT,22,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.09
"<a href=""https://www.baseball-reference.com/players/d/dalyto02.shtml"">Tom Daly</a>",CHN,29,153,143,12,34,0,43,22,8,1,8,.238,.278,.301,.579,.272,-0.29
"<a href=""https://www.baseball-reference.com/players/d/daubeja01.shtml"">Jake Daubert</a>",CIN,37,576,516,69,158,2,206,64,24,12,16,.306,.341,.399,.740,.341,1.24
"<a href=""https://www.baseball-reference.com/players/d/daussho01.shtml"">Hooks Dauss</a>",DET,31,94,88,8,23,1,30,11,4,0,15,.261,.293,.341,.634,.294,0.32
"<a href=""https://www.baseball-reference.com/players/d/davenlu01.shtml"">L. Davenport</a>",CHA,21,17,17,3,7,0,8,2,0,0,8,.412,.412,.471,.882,.407,0.17
"<a href=""https://www.baseball-reference.com/players/d/davisdi01.shtml"">Dixie Davis</a>",SLA,30,101,95,5,20,0,25,10,2,0,3,.211,.227,.263,.490,.227,-0.20
"<a href=""https://www.baseball-reference.com/players/d/dealch01.shtml"">Charlie Deal</a>",CHN,29,454,422,52,122,3,166,66,13,3,9,.289,.310,.393,.704,.321,1.08
"<a href=""https://www.baseball-reference.com/players/d/deberjo01.shtml"">Joe DeBerry</a>",SLA,24,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/d/devoral01.shtml"">Al DeVormer</a>",NYA,29,53,49,6,17,0,21,7,2,2,4,.347,.373,.429,.801,.370,0.12
"<a href=""https://www.baseball-reference.com/players/d/dillhpi01.shtml"">P. Dillhoefer</a>",SLN,27,175,162,19,39,0,51,15,11,2,7,.241,.289,.315,.604,.283,-0.09
"<a href=""https://www.baseball-reference.com/players/d/doakbi01.shtml"">Bill Doak</a>",SLN,30,80,70,4,10,0,14,1,0,0,28,.143,.143,.200,.343,.154,0.00
"<a href=""https://www.baseball-reference.com/players/d/donohpe01.shtml"">Pete Donohue</a>",CIN,20,42,38,3,8,1,12,4,0,0,8,.211,.211,.316,.526,.237,0.00
"<a href=""https://www.baseball-reference.com/players/d/douglas01.shtml"">A. Douglass</a>",CIN,23,7,7,1,1,0,1,0,0,0,1,.143,.143,.143,.286,.134,-0.09
"<a href=""https://www.baseball-reference.com/players/d/douglph01.shtml"">Phil Douglas</a>",NY1,31,89,81,7,16,1,21,10,3,1,12,.198,.226,.259,.485,.227,-0.03
"<a href=""https://www.baseball-reference.com/players/d/duganjo01.shtml"">Joe Dugan</a>",PHA,24,507,461,54,136,10,200,58,28,5,45,.295,.342,.434,.776,.355,1.62
"<a href=""https://www.baseball-reference.com/players/d/duncapa01.shtml"">Pat Duncan</a>",CIN,27,599,532,57,164,2,217,60,44,7,33,.308,.367,.408,.775,.360,2.13
"<a href=""https://www.baseball-reference.com/players/d/dykesji01.shtml"">Jimmy Dykes</a>",PHA,24,701,613,88,168,16,274,77,60,6,75,.274,.353,.447,.800,.367,2.85
"<a href=""https://www.baseball-reference.com/players/e/eayrsed01.shtml"">Eddie Eayrs</a>",2,30,23,21,1,2,0,2,2,2,0,4,.095,.174,.095,.269,.146,-0.23
"<a href=""https://www.baseball-reference.com/players/e/ehmkeho01.shtml"">Howard Ehmke</a>",DET,27,79,74,9,21,0,26,9,1,0,7,.284,.293,.351,.645,.296,0.31
"<a href=""https://www.baseball-reference.com/players/e/ellerfr01.shtml"">F. Ellerbe</a>",2,25,495,440,66,126,2,178,50,22,1,44,.286,.325,.405,.729,.332,0.00
"<a href=""https://www.baseball-reference.com/players/e/ellerho01.shtml"">Hod Eller</a>",CIN,26,14,13,3,3,0,3,3,1,0,0,.231,.286,.231,.516,.253,0.04
"<a href=""https://www.baseball-reference.com/players/e/ellioca01.shtml"">C. Elliott</a>",CHN,27,35,28,5,7,0,9,0,5,0,3,.250,.364,.321,.685,.333,0.12
"<a href=""https://www.baseball-reference.com/players/e/ericker01.shtml"">E. Erickson</a>",WS1,29,67,60,3,9,0,10,1,4,0,16,.150,.203,.167,.370,.184,-0.34
"<a href=""https://www.baseball-reference.com/players/e/evansjo01.shtml"">Joe Evans</a>",CLE,26,174,153,36,51,0,62,21,19,4,5,.333,.410,.405,.816,.385,0.85
"<a href=""https://www.baseball-reference.com/players/e/ewingre01.shtml"">Reuben Ewing</a>",SLN,21,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/f/faberre01.shtml"">Red Faber</a>",CHA,32,134,108,8,16,0,16,4,17,1,35,.148,.270,.148,.418,.225,-0.30
"<a href=""https://www.baseball-reference.com/players/f/falkbi01.shtml"">Bibb Falk</a>",CHA,22,648,585,62,167,5,235,82,37,4,69,.285,.330,.402,.732,.337,-0.02
"<a href=""https://www.baseball-reference.com/players/f/fenneho01.shtml"">Hod Fenner</a>",CHA,23,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/f/fergual01.shtml"">A. Ferguson</a>",NYA,24,19,19,1,4,0,4,2,0,0,5,.211,.211,.211,.421,.197,0.00
"<a href=""https://www.baseball-reference.com/players/f/fewstch01.shtml"">C. Fewster</a>",NYA,25,248,207,44,58,1,80,19,28,4,43,.280,.382,.386,.768,.365,0.00
"<a href=""https://www.baseball-reference.com/players/f/fillida01.shtml"">D. Fillingim</a>",BSN,27,95,85,12,21,2,27,8,9,0,8,.247,.319,.318,.637,.304,0.62
"<a href=""https://www.baseball-reference.com/players/f/flackma01.shtml"">Max Flack</a>",CHN,31,615,572,80,172,6,229,37,32,17,15,.301,.342,.400,.742,.343,0.86
"<a href=""https://www.baseball-reference.com/players/f/flagsir01.shtml"">I. Flagstead</a>",DET,27,297,259,40,79,0,99,31,21,8,21,.305,.371,.382,.753,.355,0.00
"<a href=""https://www.baseball-reference.com/players/f/fonsele01.shtml"">Lew Fonseca</a>",CIN,22,319,297,38,82,1,101,41,8,2,13,.276,.304,.340,.644,.300,0.00
"<a href=""https://www.baseball-reference.com/players/f/fordho01.shtml"">Hod Ford</a>",BSN,23,614,555,50,155,2,200,61,36,2,49,.279,.328,.360,.688,.322,0.00
"<a href=""https://www.baseball-reference.com/players/f/fossge01.shtml"">George Foss</a>",WS1,24,7,7,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.17
"<a href=""https://www.baseball-reference.com/players/f/fosteed02.shtml"">Eddie Foster</a>",BOS,34,485,412,51,117,0,147,35,57,13,15,.284,.371,.357,.728,.347,2.08
"<a href=""https://www.baseball-reference.com/players/f/fournja01.shtml"">J. Fournier</a>",SLN,31,661,574,103,197,16,290,86,56,20,48,.343,.409,.505,.914,.418,4.13
"<a href=""https://www.baseball-reference.com/players/f/freembu02.shtml"">Buck Freeman</a>",CHN,24,58,53,3,11,0,12,2,3,0,27,.208,.263,.226,.490,.240,-0.06
"<a href=""https://www.baseball-reference.com/players/f/freemha01.shtml"">H. Freeman</a>",PHA,23,13,12,1,1,0,1,0,0,0,6,.083,.083,.083,.167,.078,-0.20
"<a href=""https://www.baseball-reference.com/players/f/friscfr01.shtml"">F. Frisch</a>",NY1,23,687,618,121,211,8,300,100,42,49,28,.341,.384,.485,.870,.396,6.86
"<a href=""https://www.baseball-reference.com/players/f/fuhros01.shtml"">Oscar Fuhr</a>",CHN,27,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/f/fulghdo01.shtml"">Dot Fulghum</a>",PHA,20,3,2,0,0,0,0,0,1,0,1,.000,.333,.000,.333,.248,-0.01
"<a href=""https://www.baseball-reference.com/players/f/fullecu01.shtml"">C. Fullerton</a>",BOS,22,5,4,0,0,0,0,0,1,0,0,.000,.200,.000,.200,.149,-0.03
"<a href=""https://www.baseball-reference.com/players/g/gainene01.shtml"">Nemo Gaines</a>",WS1,23,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/g/galloch01.shtml"">C. Galloway</a>",PHA,24,508,465,42,123,3,170,47,29,12,43,.265,.310,.366,.676,.313,-0.70
"<a href=""https://www.baseball-reference.com/players/g/gardnla01.shtml"">L. Gardner</a>",CLE,35,686,586,101,187,3,256,120,65,3,16,.319,.391,.437,.828,.384,4.47
"<a href=""https://www.baseball-reference.com/players/g/gastoal01.shtml"">Alex Gaston</a>",NY1,28,23,22,1,5,0,8,3,1,0,9,.227,.261,.364,.625,.282,-0.26
"<a href=""https://www.baseball-reference.com/players/g/gearybo01.shtml"">Bob Geary</a>",CIN,30,8,8,0,2,0,2,1,0,0,1,.250,.250,.250,.500,.234,0.01
"<a href=""https://www.baseball-reference.com/players/g/gerbewa01.shtml"">Wally Gerber</a>",SLA,29,495,436,55,121,2,157,48,34,4,19,.278,.337,.360,.697,.327,0.00
"<a href=""https://www.baseball-reference.com/players/g/gharrpa01.shtml"">P. Gharrity</a>",WS1,29,452,387,62,120,7,176,57,45,4,44,.310,.386,.455,.841,.388,4.26
"<a href=""https://www.baseball-reference.com/players/g/gibsofr01.shtml"">Frank Gibson</a>",BSN,30,133,125,14,33,2,52,13,3,0,17,.264,.292,.416,.708,.320,0.57
"<a href=""https://www.baseball-reference.com/players/g/gilhage01.shtml"">G. Gilham</a>",SLN,21,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/g/glaznwh01.shtml"">W. Glazner</a>",PIT,27,85,76,4,10,0,15,1,3,0,19,.132,.165,.197,.362,.169,0.00
"<a href=""https://www.baseball-reference.com/players/g/gleasbi03.shtml"">B. Gleason</a>",SLA,26,83,74,6,19,0,21,8,6,0,6,.257,.329,.284,.613,.298,-0.12
"<a href=""https://www.baseball-reference.com/players/g/gonzami01.shtml"">M. Gonzalez</a>",NY1,30,27,24,3,9,0,10,0,1,0,0,.375,.400,.417,.817,.381,0.00
"<a href=""https://www.baseball-reference.com/players/g/goochjo01.shtml"">Johnny Gooch</a>",PIT,23,42,38,2,9,0,9,3,3,1,3,.237,.293,.237,.530,.260,0.00
"<a href=""https://www.baseball-reference.com/players/g/goodwma01.shtml"">Marv Goodwin</a>",SLN,30,10,6,0,0,0,0,0,1,0,2,.000,.143,.000,.143,.106,-0.10
"<a href=""https://www.baseball-reference.com/players/g/gordira01.shtml"">R. Gordinier</a>",BRO,29,5,4,0,1,0,1,0,1,0,2,.250,.400,.250,.650,.336,0.03
"<a href=""https://www.baseball-reference.com/players/g/gosligo01.shtml"">Goose Goslin</a>",WS1,20,58,50,8,13,1,19,6,6,0,5,.260,.351,.380,.731,.344,0.00
"<a href=""https://www.baseball-reference.com/players/g/gowdyha01.shtml"">Hank Gowdy</a>",BSN,31,188,164,17,49,2,66,17,16,2,11,.299,.368,.402,.771,.360,1.29
"<a href=""https://www.baseball-reference.com/players/g/graneja01.shtml"">Jack Graney</a>",CLE,35,133,107,19,32,2,41,18,20,1,9,.299,.414,.383,.797,.382,0.18
"<a href=""https://www.baseball-reference.com/players/g/griffiv01.shtml"">Ivy Griffin</a>",PHA,24,113,103,14,33,0,41,13,5,1,6,.320,.369,.398,.767,.358,0.05
"<a href=""https://www.baseball-reference.com/players/g/griffto01.shtml"">T. Griffith</a>",BRO,31,509,455,66,142,12,211,71,36,3,13,.312,.364,.464,.828,.378,2.49
"<a href=""https://www.baseball-reference.com/players/g/grimebu01.shtml"">B. Grimes</a>",BRO,27,121,114,10,27,1,36,11,2,1,16,.237,.256,.316,.572,.264,0.00
"<a href=""https://www.baseball-reference.com/players/g/grimera01.shtml"">Ray Grimes</a>",CHN,27,622,530,91,170,6,238,79,70,5,55,.321,.406,.449,.855,.397,3.20
"<a href=""https://www.baseball-reference.com/players/g/grimmch01.shtml"">C. Grimm</a>",PIT,22,611,562,62,154,7,230,71,31,6,38,.274,.314,.409,.724,.330,0.54
"<a href=""https://www.baseball-reference.com/players/g/grohhe01.shtml"">Heinie Groh</a>",CIN,31,416,357,54,118,0,149,48,36,22,17,.331,.398,.417,.815,.381,2.89
"<a href=""https://www.baseball-reference.com/players/g/guistlo01.shtml"">Lou Guisto</a>",CLE,26,2,2,0,1,0,1,1,0,0,1,.500,.500,.500,1.000,.468,0.02
"<a href=""https://www.baseball-reference.com/players/h/haineje01.shtml"">Jesse Haines</a>",SLN,27,99,94,9,17,0,18,6,1,0,23,.181,.189,.191,.381,.179,-0.44
"<a href=""https://www.baseball-reference.com/players/h/halesa01.shtml"">Sammy Hale</a>",DET,24,2,2,2,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.09
"<a href=""https://www.baseball-reference.com/players/h/hamilea01.shtml"">E. Hamilton</a>",PIT,29,86,75,9,12,0,19,7,6,1,17,.160,.222,.253,.476,.224,-0.13
"<a href=""https://www.baseball-reference.com/players/h/hansool01.shtml"">Ollie Hanson</a>",CHN,25,3,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/h/hargrbu01.shtml"">B. Hargrave</a>",CIN,28,284,263,28,76,1,112,38,12,4,15,.289,.327,.426,.753,.343,0.63
