Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/bedgoph01.shtml"">Phil Bedgood</a>",CLE,24,4,2,0,0,0,0,0,0,0,1,.000,.333,.000,.333,.259,0.01
"<a href=""https://www.baseball-reference.com/players/b/behanpe01.shtml"">Petie Behan</a>",PHI,34,20,20,3,5,0,6,2,0,0,4,.250,.250,.300,.550,.253,0.01
"<a href=""https://www.baseball-reference.com/players/b/bentora01.shtml"">R. Benton</a>",PHI,20,21,19,1,4,0,5,3,2,0,1,.211,.286,.263,.549,.267,-0.19
"<a href=""https://www.baseball-reference.com/players/b/bergejo02.shtml"">J. Berger</a>",PHA,20,1,1,0,1,0,1,0,0,1,0,1.000,1.000,1.000,2.000,.937,0.07
"<a href=""https://www.baseball-reference.com/players/b/bettshu01.shtml"">Huck Betts</a>",PHI,25,5,4,1,0,0,0,0,1,0,1,.000,.200,.000,.200,.149,-0.04
"<a href=""https://www.baseball-reference.com/players/b/bigbeca01.shtml"">C. Bigbee</a>",PIT,27,691,614,113,215,5,289,99,56,24,13,.350,.405,.471,.876,.404,4.19
"<a href=""https://www.baseball-reference.com/players/b/billijo01.shtml"">J. Billings</a>",SLA,30,7,7,0,3,0,4,1,0,0,0,.429,.429,.571,1.000,.454,0.09
"<a href=""https://www.baseball-reference.com/players/b/bladera01.shtml"">Ray Blades</a>",SLN,25,163,130,27,39,3,58,21,25,3,21,.300,.428,.446,.874,.410,1.03
"<a href=""https://www.baseball-reference.com/players/b/blankho01.shtml"">H. Blankenship</a>",CHA,19,4,4,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.08
"<a href=""https://www.baseball-reference.com/players/b/blankte01.shtml"">T. Blankenship</a>",CHA,21,45,41,3,7,0,10,3,1,0,8,.171,.190,.244,.434,.199,-0.11
"<a href=""https://www.baseball-reference.com/players/b/bluegos01.shtml"">Ossie Bluege</a>",WS1,21,71,61,5,12,0,13,2,7,1,7,.197,.300,.213,.513,.263,-0.14
"<a href=""https://www.baseball-reference.com/players/b/bluelu01.shtml"">Lu Blue</a>",DET,25,681,584,131,175,6,242,45,82,8,48,.300,.392,.414,.807,.379,3.63
"<a href=""https://www.baseball-reference.com/players/b/blumecl01.shtml"">Clint Blume</a>",NY1,23,3,1,1,1,0,1,0,2,0,0,1.000,1.000,1.000,2.000,.809,0.16
"<a href=""https://www.baseball-reference.com/players/b/boeckto01.shtml"">Tony Boeckel</a>",BSN,29,450,402,61,116,6,165,47,35,14,32,.289,.349,.410,.759,.352,0.79
"<a href=""https://www.baseball-reference.com/players/b/bohnesa01.shtml"">Sam Bohne</a>",CIN,25,435,383,53,105,3,138,51,39,13,18,.274,.344,.360,.705,.333,0.00
"<a href=""https://www.baseball-reference.com/players/b/booneda01.shtml"">Dan Boone</a>",CLE,27,27,26,0,5,0,6,1,0,0,1,.192,.192,.231,.423,.194,-0.07
"<a href=""https://www.baseball-reference.com/players/b/booneik01.shtml"">Ike Boone</a>",NY1,25,2,2,0,1,0,1,0,0,0,1,.500,.500,.500,1.000,.468,0.02
"<a href=""https://www.baseball-reference.com/players/b/bottoji01.shtml"">J. Bottomley</a>",SLN,22,161,151,29,49,5,82,35,6,3,13,.325,.358,.543,.902,.403,0.57
"<a href=""https://www.baseball-reference.com/players/b/braxtga01.shtml"">G. Braxton</a>",BSN,22,19,16,0,1,0,1,1,0,0,6,.062,.062,.062,.125,.059,0.00
"<a href=""https://www.baseball-reference.com/players/b/brazifr01.shtml"">F. Brazill</a>",PHA,22,13,13,0,1,0,1,1,0,0,1,.077,.077,.077,.154,.072,-0.25
"<a href=""https://www.baseball-reference.com/players/b/bressru01.shtml"">R. Bressler</a>",CIN,27,58,53,7,14,0,18,8,4,1,4,.264,.316,.340,.655,.307,-0.04
"<a href=""https://www.baseball-reference.com/players/b/brillji01.shtml"">J. Brillheart</a>",WS1,18,38,36,0,3,0,3,1,0,0,14,.083,.108,.083,.191,.097,-0.42
"<a href=""https://www.baseball-reference.com/players/b/bronkhe01.shtml"">H. Bronkie</a>",SLA,37,74,64,7,18,0,24,2,6,0,7,.281,.343,.375,.718,.336,0.09
"<a href=""https://www.baseball-reference.com/players/b/browefr01.shtml"">Frank Brower</a>",WS1,29,546,471,61,138,9,197,71,52,8,25,.293,.375,.418,.793,.371,2.38
"<a href=""https://www.baseball-reference.com/players/b/brownmy01.shtml"">Myrl Brown</a>",PIT,27,15,11,1,3,0,3,3,2,0,2,.273,.385,.273,.657,.331,0.11
"<a href=""https://www.baseball-reference.com/players/b/bruggfr01.shtml"">Frank Bruggy</a>",PHA,31,119,111,10,31,0,38,9,6,1,11,.279,.322,.342,.664,.313,-0.05
"<a href=""https://www.baseball-reference.com/players/b/bubseha01.shtml"">Hal Bubser</a>",CHA,26,3,3,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.08
"<a href=""https://www.baseball-reference.com/players/b/burnsge01.shtml"">George Burns</a>",CIN,32,723,631,104,180,1,223,53,78,30,38,.285,.366,.353,.719,.343,1.29
"<a href=""https://www.baseball-reference.com/players/b/burnsge02.shtml"">George Burns</a>",BOS,29,602,558,71,171,12,249,73,20,8,28,.306,.341,.446,.787,.360,2.34
"<a href=""https://www.baseball-reference.com/players/b/bushdo01.shtml"">Donie Bush</a>",WS1,34,159,134,17,32,0,38,7,21,1,7,.239,.342,.284,.626,.308,0.59
"<a href=""https://www.baseball-reference.com/players/b/bushjo01.shtml"">B. Bush</a>",NYA,29,103,95,15,31,0,41,12,3,0,11,.326,.347,.432,.779,.356,0.00
"<a href=""https://www.baseball-reference.com/players/c/cadorle01.shtml"">Leon Cadore</a>",BRO,30,76,71,7,19,2,27,10,2,0,15,.268,.288,.380,.668,.305,0.42
"<a href=""https://www.baseball-reference.com/players/c/callafr01.shtml"">F. Callaway</a>",PHA,24,50,48,5,13,0,17,4,0,0,13,.271,.271,.354,.625,.283,-0.09
"<a href=""https://www.baseball-reference.com/players/c/callama01.shtml"">M. Callaghan</a>",CHN,22,195,175,31,45,0,60,20,17,2,17,.257,.326,.343,.669,.316,-0.74
"<a href=""https://www.baseball-reference.com/players/c/careyma01.shtml"">Max Carey</a>",PIT,32,732,629,140,207,10,289,70,80,51,26,.329,.408,.459,.868,.402,0.00
"<a href=""https://www.baseball-reference.com/players/c/carlsha01.shtml"">Hal Carlson</a>",PIT,30,62,56,10,15,1,20,9,2,0,7,.268,.293,.357,.650,.300,0.00
"<a href=""https://www.baseball-reference.com/players/c/causere01.shtml"">Red Causey</a>",NY1,28,22,21,4,5,0,5,3,0,0,5,.238,.238,.238,.476,.223,-0.03
"<a href=""https://www.baseball-reference.com/players/c/cavenik01.shtml"">Ike Caveney</a>",CIN,27,453,394,41,94,3,133,54,29,6,33,.239,.301,.338,.638,.300,0.53
"<a href=""https://www.baseball-reference.com/players/c/chapled01.shtml"">Ed Chaplin</a>",BOS,28,80,69,8,13,0,16,6,9,2,9,.188,.282,.232,.514,.256,-0.43
"<a href=""https://www.baseball-reference.com/players/c/cheevvi01.shtml"">V. Cheeves</a>",CHN,21,68,62,6,13,1,19,3,2,0,16,.210,.258,.306,.564,.264,0.10
"<a href=""https://www.baseball-reference.com/players/c/chrisll01.shtml"">L. Christenb</a>",BSN,28,177,152,22,38,1,50,13,18,2,11,.250,.337,.329,.666,.320,0.00
"<a href=""https://www.baseball-reference.com/players/c/clantuk01.shtml"">Uke Clanton</a>",CLE,24,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.03
"<a href=""https://www.baseball-reference.com/players/c/clarkda04.shtml"">Danny Clark</a>",DET,28,205,185,31,54,3,80,26,15,1,11,.292,.345,.432,.777,.357,0.83
"<a href=""https://www.baseball-reference.com/players/c/clemove01.shtml"">V. Clemons</a>",SLN,30,179,160,9,41,0,45,15,18,1,5,.256,.331,.281,.613,.299,0.18
"<a href=""https://www.baseball-reference.com/players/c/cobbty01.shtml"">Ty Cobb</a>",DET,35,612,526,99,211,4,297,99,55,9,24,.401,.462,.565,1.026,.467,6.69
"<a href=""https://www.baseball-reference.com/players/c/colebe01.shtml"">Bert Cole</a>",DET,25,27,25,2,4,0,4,1,2,0,9,.160,.222,.160,.382,.194,0.00
"<a href=""https://www.baseball-reference.com/players/c/collied01.shtml"">E. Collins</a>",CHA,35,701,598,92,194,1,241,69,73,20,16,.324,.401,.403,.804,.379,3.83
"<a href=""https://www.baseball-reference.com/players/c/collipa01.shtml"">Pat Collins</a>",SLA,25,149,127,14,39,8,69,23,21,0,21,.307,.405,.543,.949,.429,1.36
"<a href=""https://www.baseball-reference.com/players/c/colliri01.shtml"">Rip Collins</a>",BOS,26,79,76,2,12,0,15,4,1,0,35,.158,.179,.197,.377,.178,-0.42
"<a href=""https://www.baseball-reference.com/players/c/collish01.shtml"">S. Collins</a>",BOS,36,504,472,33,128,1,169,52,7,7,30,.271,.289,.358,.647,.297,-1.23
"<a href=""https://www.baseball-reference.com/players/c/connojo05.shtml"">Joe Connolly</a>",CLE,28,51,45,6,11,0,15,6,5,1,8,.244,.320,.333,.653,.310,-0.05
"<a href=""https://www.baseball-reference.com/players/c/coonejo01.shtml"">J. Cooney</a>",BSN,21,8,8,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.14
"<a href=""https://www.baseball-reference.com/players/c/coopewi01.shtml"">W. Cooper</a>",PIT,30,117,108,18,29,4,48,15,6,0,6,.269,.307,.444,.751,.340,1.01
"<a href=""https://www.baseball-reference.com/players/c/cotteho01.shtml"">Hooks Cotter</a>",CHN,22,1,1,0,1,0,2,0,0,0,0,1.000,1.000,2.000,3.000,1.307,0.07
"<a href=""https://www.baseball-reference.com/players/c/couchjo01.shtml"">Johnny Couch</a>",CIN,31,100,91,3,12,0,17,10,6,0,28,.132,.186,.187,.372,.180,-0.43
"<a href=""https://www.baseball-reference.com/players/c/courtha01.shtml"">H. Courtney</a>",2,23,40,37,3,9,0,14,3,3,0,3,.243,.300,.378,.678,.312,-0.07
"<a href=""https://www.baseball-reference.com/players/c/covelst01.shtml"">S. Coveleski</a>",CLE,32,108,99,4,10,0,13,7,6,0,21,.101,.160,.131,.292,.148,-0.75
"<a href=""https://www.baseball-reference.com/players/c/cranesa02.shtml"">Sam Crane</a>",BRO,27,9,8,1,2,0,3,0,0,0,1,.250,.333,.375,.708,.336,-0.07
"<a href=""https://www.baseball-reference.com/players/c/cruiswa01.shtml"">W. Cruise</a>",BSN,32,413,352,51,98,4,145,46,44,4,20,.278,.360,.412,.772,.359,1.13
"<a href=""https://www.baseball-reference.com/players/c/cunnibi02.shtml"">B. Cunningham</a>",NY1,27,243,229,37,75,2,100,33,7,4,9,.328,.350,.437,.787,.361,0.71
"<a href=""https://www.baseball-reference.com/players/c/cutshge01.shtml"">G. Cutshaw</a>",DET,35,556,499,57,133,2,169,61,20,11,13,.267,.300,.339,.639,.298,-0.24
"<a href=""https://www.baseball-reference.com/players/c/cvengmi01.shtml"">M. Cvengros</a>",NY1,21,3,3,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/d/danfoda01.shtml"">D. Danforth</a>",SLA,32,24,23,1,2,0,2,0,1,0,6,.087,.125,.087,.212,.109,-0.32
"<a href=""https://www.baseball-reference.com/players/d/daubeja01.shtml"">Jake Daubert</a>",CIN,38,700,610,114,205,12,300,66,56,14,21,.336,.395,.492,.886,.405,3.99
"<a href=""https://www.baseball-reference.com/players/d/daussho01.shtml"">Hooks Dauss</a>",DET,32,84,72,4,15,1,21,7,8,0,20,.208,.296,.292,.588,.284,0.37
"<a href=""https://www.baseball-reference.com/players/d/davenlu01.shtml"">L. Davenport</a>",CHA,22,4,3,0,0,0,0,0,1,0,3,.000,.250,.000,.250,.186,-0.03
"<a href=""https://www.baseball-reference.com/players/d/davisdi01.shtml"">Dixie Davis</a>",SLA,31,69,59,4,8,0,9,2,4,0,8,.136,.190,.153,.343,.172,-0.34
"<a href=""https://www.baseball-reference.com/players/d/deberha01.shtml"">Hank DeBerry</a>",BRO,27,289,259,29,78,3,99,35,20,4,9,.301,.354,.382,.736,.345,0.31
"<a href=""https://www.baseball-reference.com/players/d/decatar01.shtml"">Art Decatur</a>",BRO,28,27,25,2,2,0,3,0,1,0,11,.080,.115,.120,.235,.115,-0.28
"<a href=""https://www.baseball-reference.com/players/d/devoral01.shtml"">Al DeVormer</a>",NYA,30,64,59,8,12,0,18,11,1,0,6,.203,.217,.305,.522,.236,-0.64
"<a href=""https://www.baseball-reference.com/players/d/doakbi01.shtml"">Bill Doak</a>",SLN,31,63,54,2,7,0,7,2,1,0,20,.130,.161,.130,.290,.144,0.00
"<a href=""https://www.baseball-reference.com/players/d/dodgesa01.shtml"">Sam Dodge</a>",BOS,22,2,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/d/donohpe01.shtml"">Pete Donohue</a>",CIN,21,93,88,4,16,0,18,6,0,0,17,.182,.182,.205,.386,.179,0.00
"<a href=""https://www.baseball-reference.com/players/d/doranbi01.shtml"">Bill Doran</a>",CLE,24,3,2,0,1,0,1,0,1,0,0,.500,.667,.500,1.167,.561,0.06
"<a href=""https://www.baseball-reference.com/players/d/douglph01.shtml"">Phil Douglas</a>",NY1,32,60,58,4,12,1,17,5,0,0,13,.207,.220,.293,.513,.235,-0.01
"<a href=""https://www.baseball-reference.com/players/d/drakelo01.shtml"">Logan Drake</a>",CLE,22,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/d/duffla01.shtml"">Cecil Duff</a>",CHA,25,5,5,2,2,0,2,1,0,0,1,.400,.400,.400,.800,.375,0.06
"<a href=""https://www.baseball-reference.com/players/d/duganjo01.shtml"">Joe Dugan</a>",2,25,642,593,89,170,6,227,63,22,3,49,.287,.318,.383,.701,.307,1.33
"<a href=""https://www.baseball-reference.com/players/d/duncapa01.shtml"">Pat Duncan</a>",CIN,28,670,607,94,199,8,291,94,40,12,31,.328,.370,.479,.850,.387,2.70
"<a href=""https://www.baseball-reference.com/players/d/durstce01.shtml"">Cedric Durst</a>",SLA,25,13,12,5,4,0,5,0,0,0,1,.333,.333,.417,.750,.343,0.00
"<a href=""https://www.baseball-reference.com/players/d/dyered01.shtml"">Eddie Dyer</a>",SLN,22,3,3,1,1,0,2,0,0,0,0,.333,.333,.667,1.000,.436,0.05
"<a href=""https://www.baseball-reference.com/players/d/dykesji01.shtml"">Jimmy Dykes</a>",PHA,25,581,501,66,138,12,211,68,55,6,98,.275,.359,.421,.780,.362,2.56
"<a href=""https://www.baseball-reference.com/players/e/eckerch01.shtml"">C. Eckert</a>",PHA,24,11,11,0,1,0,1,1,0,0,7,.091,.091,.091,.182,.085,-0.15
"<a href=""https://www.baseball-reference.com/players/e/edwarji01.shtml"">J. Edwards</a>",CLE,27,24,23,0,2,0,2,0,0,0,4,.087,.125,.087,.212,.110,0.00
"<a href=""https://www.baseball-reference.com/players/e/ehmkeho01.shtml"">Howard Ehmke</a>",DET,28,108,102,6,16,0,22,8,2,0,10,.157,.173,.216,.389,.179,-0.35
"<a href=""https://www.baseball-reference.com/players/e/ellerfr01.shtml"">F. Ellerbe</a>",SLA,26,390,342,42,84,1,109,33,25,1,36,.246,.303,.319,.621,.294,0.00
"<a href=""https://www.baseball-reference.com/players/e/ensje01.shtml"">Jewel Ens</a>",PIT,32,159,142,18,42,0,55,17,7,3,9,.296,.338,.387,.725,.337,0.10
"<a href=""https://www.baseball-reference.com/players/e/ericker01.shtml"">E. Erickson</a>",WS1,30,49,45,1,6,0,7,2,3,0,18,.133,.188,.156,.343,.171,-0.25
"<a href=""https://www.baseball-reference.com/players/e/eubanue01.shtml"">Uel Eubanks</a>",CHN,19,1,1,1,1,0,2,0,0,0,0,1.000,1.000,2.000,3.000,1.307,0.08
"<a href=""https://www.baseball-reference.com/players/e/evansjo01.shtml"">Joe Evans</a>",CLE,27,164,145,35,39,0,49,22,8,11,4,.269,.307,.338,.645,.301,-0.46
"<a href=""https://www.baseball-reference.com/players/e/eversjo01.shtml"">Johnny Evers</a>",CHA,40,5,3,0,0,0,0,1,2,0,0,.000,.400,.000,.400,.298,0.00
"<a href=""https://www.baseball-reference.com/players/f/faberre01.shtml"">Red Faber</a>",CHA,33,143,125,8,25,0,27,5,7,0,42,.200,.248,.216,.464,.227,-0.12
"<a href=""https://www.baseball-reference.com/players/f/falkbi01.shtml"">Bibb Falk</a>",CHA,23,534,483,58,144,12,209,79,27,2,55,.298,.335,.433,.768,.352,0.49
"<a href=""https://www.baseball-reference.com/players/f/fergual01.shtml"">A. Ferguson</a>",BOS,25,73,65,1,6,0,6,6,2,0,22,.092,.119,.092,.212,.106,0.00
"<a href=""https://www.baseball-reference.com/players/f/fewstch01.shtml"">C. Fewster</a>",2,26,252,215,28,56,1,71,18,22,10,33,.260,.332,.330,.662,.307,-0.45
"<a href=""https://www.baseball-reference.com/players/f/fillida01.shtml"">D. Fillingim</a>",BSN,28,40,38,0,6,0,6,1,1,0,3,.158,.179,.158,.337,.163,-0.18
"<a href=""https://www.baseball-reference.com/players/f/fitzgho01.shtml"">H. Fitzgerald</a>",CHN,20,28,24,3,8,0,9,4,3,1,2,.333,.407,.375,.782,.374,0.01
"<a href=""https://www.baseball-reference.com/players/f/flackma01.shtml"">Max Flack</a>",2,32,359,321,53,90,2,111,27,33,5,15,.280,.349,.346,.695,.330,-0.31
"<a href=""https://www.baseball-reference.com/players/f/flagsir01.shtml"">I. Flagstead</a>",DET,28,110,91,21,28,3,48,8,14,0,16,.308,.411,.527,.939,.426,0.00
"<a href=""https://www.baseball-reference.com/players/f/fletcar01.shtml"">Art Fletcher</a>",PHI,37,431,396,46,111,7,162,53,21,3,14,.280,.325,.409,.734,.337,1.24
"<a href=""https://www.baseball-reference.com/players/f/fonsele01.shtml"">Lew Fonseca</a>",CIN,23,318,291,55,105,4,143,45,14,7,18,.361,.390,.491,.882,.403,0.00
"<a href=""https://www.baseball-reference.com/players/f/fordho01.shtml"">Hod Ford</a>",BSN,24,574,515,58,140,2,187,60,30,2,36,.272,.317,.363,.680,.316,0.00
"<a href=""https://www.baseball-reference.com/players/f/fosteed02.shtml"">Eddie Foster</a>",2,35,292,253,40,67,0,74,15,29,4,18,.265,.345,.292,.638,.308,0.32
"<a href=""https://www.baseball-reference.com/players/f/fothebo01.shtml"">B. Fothergill</a>",DET,24,163,152,20,49,0,69,29,8,1,9,.322,.356,.454,.810,.370,0.00
"<a href=""https://www.baseball-reference.com/players/f/fournja01.shtml"">J. Fournier</a>",SLN,32,462,404,64,119,10,190,61,40,6,21,.295,.368,.470,.838,.384,1.08
"<a href=""https://www.baseball-reference.com/players/f/francra01.shtml"">Ray Francis</a>",WS1,29,86,78,2,13,0,15,3,5,0,15,.167,.217,.192,.409,.201,0.00
"<a href=""https://www.baseball-reference.com/players/f/freembu02.shtml"">Buck Freeman</a>",CHN,25,8,8,1,1,0,2,0,0,0,2,.125,.125,.250,.375,.163,-0.05
"<a href=""https://www.baseball-reference.com/players/f/freigho01.shtml"">H. Freigau</a>",SLN,19,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/f/fribebe01.shtml"">B. Friberg</a>",CHN,22,343,296,51,92,0,104,23,37,8,37,.311,.391,.351,.742,.357,0.31
"<a href=""https://www.baseball-reference.com/players/f/friscfr01.shtml"">F. Frisch</a>",NY1,24,582,514,101,168,5,225,51,47,31,13,.327,.387,.438,.824,.382,4.40
"<a href=""https://www.baseball-reference.com/players/f/fuhrmol01.shtml"">O. Fuhrman</a>",PHA,25,6,6,1,2,0,3,0,0,0,0,.333,.333,.500,.833,.374,0.05
"<a href=""https://www.baseball-reference.com/players/f/fullecu01.shtml"">C. Fullerton</a>",BOS,23,11,8,2,2,0,4,0,3,0,1,.250,.455,.500,.955,.437,0.19
"<a href=""https://www.baseball-reference.com/players/f/fussefr01.shtml"">Fred Fussell</a>",CHN,26,7,6,1,0,0,0,0,1,0,6,.000,.143,.000,.143,.106,-0.09
"<a href=""https://www.baseball-reference.com/players/g/gagnoch01.shtml"">Chick Gagnon</a>",DET,24,4,4,2,1,0,1,0,0,0,2,.250,.250,.250,.500,.234,-0.01
"<a href=""https://www.baseball-reference.com/players/g/gainede01.shtml"">Del Gainer</a>",SLN,35,116,97,19,26,2,47,23,14,0,6,.268,.360,.485,.845,.383,0.30
"<a href=""https://www.baseball-reference.com/players/g/gallagi01.shtml"">G. Gallagher</a>",BSN,25,23,22,1,1,0,2,2,1,0,7,.045,.087,.091,.178,.089,-0.31
"<a href=""https://www.baseball-reference.com/players/g/galloch01.shtml"">C. Galloway</a>",PHA,25,629,571,83,185,6,247,69,39,10,39,.324,.368,.433,.801,.370,2.60
"<a href=""https://www.baseball-reference.com/players/g/gardnla01.shtml"">L. Gardner</a>",CLE,36,538,470,74,134,2,177,68,49,9,21,.285,.355,.377,.732,.344,1.59
"<a href=""https://www.baseball-reference.com/players/g/gastoal01.shtml"">Alex Gaston</a>",NY1,29,26,26,1,5,0,5,1,0,1,3,.192,.192,.192,.385,.180,-0.25
"<a href=""https://www.baseball-reference.com/players/g/genewjo01.shtml"">Joe Genewich</a>",BSN,25,6,6,1,1,0,1,1,0,0,2,.167,.167,.167,.333,.156,-0.04
"<a href=""https://www.baseball-reference.com/players/g/gerbewa01.shtml"">Wally Gerber</a>",SLA,30,689,604,81,161,1,202,51,52,6,34,.267,.326,.334,.660,.312,0.00
"<a href=""https://www.baseball-reference.com/players/g/gharrpa01.shtml"">P. Gharrity</a>",WS1,30,322,273,40,70,5,113,45,36,3,30,.256,.351,.414,.765,.356,2.19
"<a href=""https://www.baseball-reference.com/players/g/gibsofr01.shtml"">Frank Gibson</a>",BSN,31,179,164,15,49,3,69,20,10,4,27,.299,.339,.421,.760,.349,0.36
"<a href=""https://www.baseball-reference.com/players/g/gillejo01.shtml"">J. Gillespie</a>",CIN,22,16,15,2,2,0,3,0,0,0,4,.133,.133,.200,.333,.150,-0.11
"<a href=""https://www.baseball-reference.com/players/g/glaznwh01.shtml"">W. Glazner</a>",PIT,28,71,65,5,16,1,25,12,1,0,15,.246,.258,.385,.642,.289,0.00
"<a href=""https://www.baseball-reference.com/players/g/gleasjo01.shtml"">Joe Gleason</a>",WS1,26,16,14,2,2,0,2,0,2,0,6,.143,.250,.143,.393,.210,-0.03
"<a href=""https://www.baseball-reference.com/players/g/goebeed01.shtml"">Ed Goebel</a>",WS1,23,67,59,13,16,1,20,3,8,1,16,.271,.358,.339,.697,.335,0.03
"<a href=""https://www.baseball-reference.com/players/g/golviwa01.shtml"">Walt Golvin</a>",CHN,28,2,2,0,0,0,0,1,0,0,0,.000,.000,.000,.000,.000,-0.05
"<a href=""https://www.baseball-reference.com/players/g/goochjo01.shtml"">Johnny Gooch</a>",PIT,24,401,353,45,116,1,140,42,39,1,15,.329,.403,.397,.800,.379,0.00
"<a href=""https://www.baseball-reference.com/players/g/gordira01.shtml"">R. Gordinier</a>",BRO,30,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/g/gosligo01.shtml"">Goose Goslin</a>",WS1,21,394,358,44,116,3,158,53,25,4,26,.324,.373,.441,.814,.376,0.00
"<a href=""https://www.baseball-reference.com/players/g/gowdyha01.shtml"">Hank Gowdy</a>",BSN,32,254,221,23,70,1,86,27,24,2,13,.317,.391,.389,.780,.370,2.11
"<a href=""https://www.baseball-reference.com/players/g/graharo01.shtml"">Roy Graham</a>",CHA,27,5,3,0,0,0,0,0,0,0,0,.000,.400,.000,.400,.310,0.01
"<a href=""https://www.baseball-reference.com/players/g/graneja01.shtml"">Jack Graney</a>",CLE,36,71,58,6,9,0,9,2,9,0,12,.155,.279,.155,.435,.234,-0.55
