Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/a/abbotku01.shtml"">Kurt Abbott</a>",OAK,24,67,61,11,15,3,25,9,3,2,20,0.2459016393442623,0.28125,0.4098360655737705,0.6910860655737705,0,0
"<a href=""https://www.baseball-reference.com/players/a/aldremi01.shtml"">Mike Aldrete</a>",OAK,32,292,255,40,68,10,113,33,34,1,45,0.26666666666666666,0.35294117647058826,0.44313725490196076,0.7960784313725491,0,0
"<a href=""https://www.baseball-reference.com/players/a/alicelu01.shtml"">Luis Alicea</a>",SLN,27,421,362,50,101,3,135,46,47,11,54,0.27900552486187846,0.3619047619047619,0.3729281767955801,0.734832938700342,0,1.53
"<a href=""https://www.baseball-reference.com/players/a/allanan01.shtml"">Andy Allanson</a>",SFN,31,26,24,3,4,0,5,2,1,0,2,0.16666666666666666,0.2,0.20833333333333334,0.4083333333333333,0,-0.16
"<a href=""https://www.baseball-reference.com/players/a/alomaro01.shtml"">Roberto Alomar</a>",TOR,25,683,589,109,192,17,290,93,80,55,67,0.32597623089983024,0.40795287187039764,0.4923599320882852,0.9003128039586829,0,0
"<a href=""https://www.baseball-reference.com/players/a/alomasa02.shtml"">Sandy Alomar</a>",CLE,27,237,215,24,58,6,85,32,11,3,28,0.26976744186046514,0.3177966101694915,0.3953488372093023,0.7131454473787938,0,0
"<a href=""https://www.baseball-reference.com/players/a/aloumo01.shtml"">Moises Alou</a>",MON,26,535,482,70,138,18,233,85,38,17,53,0.2863070539419087,0.34022556390977443,0.483402489626556,0.8236280535363305,0,2.46
"<a href=""https://www.baseball-reference.com/players/a/amarari01.shtml"">Rich Amaral</a>",SEA,31,421,373,53,108,1,137,44,33,19,54,0.289544235924933,0.34782608695652173,0.3672922252010724,0.7151183121575941,0,3.15
"<a href=""https://www.baseball-reference.com/players/a/amaroru02.shtml"">Ruben Amaro</a>",PHI,28,58,48,7,16,1,25,6,6,0,5,0.3333333333333333,0.4,0.5208333333333334,0.9208333333333334,0,0.52
"<a href=""https://www.baseball-reference.com/players/a/anderbr01.shtml"">Brady Anderson</a>",BAL,29,664,560,87,147,13,238,66,82,24,99,0.2625,0.36322188449848025,0.425,0.7882218844984803,0,2.81
"<a href=""https://www.baseball-reference.com/players/a/anderla02.shtml"">Larry Andersen</a>",PHI,40,1,1,0,1,0,1,0,0,0,0,1.0,1.0,1.0,2.0,0,0.06
"<a href=""https://www.baseball-reference.com/players/a/andermi02.shtml"">Mike Anderson</a>",CIN,26,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,-0.02
"<a href=""https://www.baseball-reference.com/players/a/anthoer01.shtml"">Eric Anthony</a>",HOU,25,539,486,70,121,15,193,66,49,3,88,0.24897119341563786,0.31910946196660483,0.39711934156378603,0.7162288035303909,0,2.26
"<a href=""https://www.baseball-reference.com/players/a/aquinlu01.shtml"">Luis Aquino</a>",FLO,29,29,25,1,2,0,2,0,0,0,7,0.08,0.08,0.08,0.16,0,-0.29
"<a href=""https://www.baseball-reference.com/players/a/ariasal01.shtml"">Alex Arias</a>",FLO,25,283,249,27,67,2,80,20,27,1,18,0.26907630522088355,0.34397163120567376,0.321285140562249,0.6652567717679227,0,-0.19
"<a href=""https://www.baseball-reference.com/players/a/armasma01.shtml"">Marcos Armas</a>",OAK,23,33,31,7,6,1,11,1,1,1,12,0.1935483870967742,0.24242424242424243,0.3548387096774194,0.5972629521016618,0,0.14
"<a href=""https://www.baseball-reference.com/players/a/armstja01.shtml"">Jack Armstrong</a>",FLO,28,70,66,3,10,0,11,3,0,0,29,0.15151515151515152,0.15151515151515152,0.16666666666666666,0.3181818181818182,0,-0.34
"<a href=""https://www.baseball-reference.com/players/a/arochre01.shtml"">Rene Arocha</a>",SLN,29,67,58,3,6,0,7,3,2,0,24,0.10344827586206896,0.13333333333333333,0.1206896551724138,0.2540229885057471,0,-0.09
"<a href=""https://www.baseball-reference.com/players/a/ashbyan01.shtml"">Andy Ashby</a>",2,25,40,36,3,5,0,6,1,2,0,9,0.1388888888888889,0.18421052631578946,0.16666666666666666,0.3508771929824561,0,0
"<a href=""https://www.baseball-reference.com/players/a/ashlebi01.shtml"">Billy Ashley</a>",LAN,22,39,37,0,9,0,9,0,2,0,11,0.24324324324324326,0.28205128205128205,0.24324324324324326,0.5252945252945254,0,-0.07
"<a href=""https://www.baseball-reference.com/players/a/assenpa01.shtml"">Paul Assenmacher</a>",2,32,2,2,0,1,0,1,0,0,0,0,0.5,0.5,0.5,1.0,0,0.06
"<a href=""https://www.baseball-reference.com/players/a/astacpe01.shtml"">Pedro Astacio</a>",LAN,24,69,62,4,10,0,10,2,0,0,26,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.3225806451612903,0,0
"<a href=""https://www.baseball-reference.com/players/a/auderi01.shtml"">Rich Aude</a>",PIT,21,27,26,1,3,0,4,4,1,0,7,0.11538461538461539,0.14814814814814814,0.15384615384615385,0.301994301994302,0,-0.27
"<a href=""https://www.baseball-reference.com/players/a/ausmubr01.shtml"">Brad Ausmus</a>",SDN,24,166,160,18,41,5,66,12,6,2,28,0.25625,0.28313253012048195,0.4125,0.695632530120482,0,0
"<a href=""https://www.baseball-reference.com/players/a/averyst01.shtml"">Steve Avery</a>",ATL,23,85,75,4,12,0,16,5,2,0,19,0.16,0.18181818181818182,0.21333333333333335,0.39515151515151514,0,0.03
"<a href=""https://www.baseball-reference.com/players/a/ayalabo01.shtml"">Bobby Ayala</a>",CIN,23,23,21,1,2,0,3,1,0,0,7,0.09523809523809523,0.09523809523809523,0.14285714285714285,0.23809523809523808,0,0
"<a href=""https://www.baseball-reference.com/players/a/ayraubo01.shtml"">Bob Ayrault</a>",2,27,2,2,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,-0.03
"<a href=""https://www.baseball-reference.com/players/b/backmwa01.shtml"">Wally Backman</a>",SEA,33,31,29,2,4,0,4,0,1,0,8,0.13793103448275862,0.16666666666666666,0.13793103448275862,0.3045977011494253,0,-0.01
"<a href=""https://www.baseball-reference.com/players/b/baergca01.shtml"">Carlos Baerga</a>",CLE,24,680,624,105,200,21,303,114,34,15,68,0.32051282051282054,0.35450516986706054,0.4855769230769231,0.8400820929439836,0,0
"<a href=""https://www.baseball-reference.com/players/b/baezke01.shtml"">Kevin Baez</a>",NYN,26,143,126,10,23,0,32,7,13,0,17,0.18253968253968253,0.2589928057553957,0.25396825396825395,0.5129610597236496,0,-0.21
"<a href=""https://www.baseball-reference.com/players/b/bagweje01.shtml"">Jeff Bagwell</a>",HOU,25,609,535,76,171,20,276,88,62,13,73,0.31962616822429907,0.38752052545155996,0.5158878504672897,0.9034083759188496,0,5.39
"<a href=""https://www.baseball-reference.com/players/b/baineha01.shtml"">Harold Baines</a>",BAL,34,480,416,64,130,20,212,78,57,0,52,0.3125,0.3903966597077244,0.5096153846153846,0.900012044323109,0,0
"<a href=""https://www.baseball-reference.com/players/b/balbost01.shtml"">Steve Balboni</a>",TEX,36,5,5,0,3,0,3,0,0,0,2,0.6,0.6,0.6,1.2,0,0.09
"<a href=""https://www.baseball-reference.com/players/b/ballaje01.shtml"">Jeff Ballard</a>",PIT,29,12,11,0,4,0,5,0,0,0,4,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.8181818181818181,0,0.14
"<a href=""https://www.baseball-reference.com/players/b/barbebr01.shtml"">Bret Barberie</a>",FLO,25,423,375,45,104,5,139,33,33,2,58,0.2773333333333333,0.3444976076555024,0.37066666666666664,0.7151642743221691,0,1.43
"<a href=""https://www.baseball-reference.com/players/b/barnebr01.shtml"">Brian Barnes</a>",MON,26,23,20,1,3,0,3,2,1,0,10,0.15,0.19047619047619047,0.15,0.3404761904761905,0,0
