Name,Tm,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/b/becker01.shtml"">Erve Beck</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotebecker01"" style=""display:none;""></input><label for=""footnotebecker01"" class=""footnoteLabel"">2</label><div id=""footnoteDivbecker01"">CIN, DET</div></span>",23,362,349,42,105,3,134,42,7,5,33,.301,.317,.384,.700,.314,1.04
"<a href=""https://www.baseball-reference.com/players/b/becklja01.shtml"">Jake Beckley</a>",CIN,34,579,531,82,175,5,227,69,34,15,29,.330,.377,.427,.804,.384,4.20
"<a href=""https://www.baseball-reference.com/players/b/bemisha01.shtml"">Harry Bemis</a>",CLE,28,353,317,42,99,1,128,29,19,3,17,.312,.366,.404,.770,.369,2.69
"<a href=""https://www.baseball-reference.com/players/b/bergebi01.shtml"">Bill Bergen</a>",CIN,24,342,322,19,58,0,72,36,14,2,47,.180,.214,.224,.438,.213,-0.60
"<a href=""https://www.baseball-reference.com/players/b/bernhbi01.shtml"">B. Bernhard</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotebernhbi01"" style=""display:none;""></input><label for=""footnotebernhbi01"" class=""footnoteLabel"">2</label><div id=""footnoteDivbernhbi01"">PHA, CLE</div></span>",31,95,94,8,18,0,22,6,1,0,16,.191,.200,.234,.434,.207,-0.08
"<a href=""https://www.baseball-reference.com/players/b/berryjo01.shtml"">Joe Berry</a>",PHI,29,5,4,0,1,0,1,1,1,1,0,.250,.400,.250,.650,.341,-0.07
"<a href=""https://www.baseball-reference.com/players/b/blewebo01.shtml"">Bob Blewett</a>",NY1,25,11,10,1,0,0,0,0,1,0,4,.000,.091,.000,.091,.068,-0.14
"<a href=""https://www.baseball-reference.com/players/b/bonnefr01.shtml"">Frank Bonner</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotebonnefr01"" style=""display:none;""></input><label for=""footnotebonnefr01"" class=""footnoteLabel"">2</label><div id=""footnoteDivbonnefr01"">CLE, PHA</div></span>",32,185,176,16,45,0,51,17,5,1,7,.256,.284,.290,.574,.264,-0.39
"<a href=""https://www.baseball-reference.com/players/b/bowerfr01.shtml"">F. Bowerman</a>",NY1,33,392,373,38,93,0,119,27,13,12,30,.249,.276,.319,.596,.284,1.55
"<a href=""https://www.baseball-reference.com/players/b/bradlbi01.shtml"">Bill Bradley</a>",CLE,24,597,550,104,187,11,283,77,27,11,23,.340,.375,.515,.890,.417,6.73
"<a href=""https://www.baseball-reference.com/players/b/branski01.shtml"">K. Bransfield</a>",PIT,27,442,413,49,126,0,163,69,17,23,29,.305,.336,.395,.730,.347,0.00
"<a href=""https://www.baseball-reference.com/players/b/brashro01.shtml"">Roy Brashear</a>",SLN,28,434,388,36,107,1,122,40,32,9,41,.276,.333,.314,.647,.317,0.99
"<a href=""https://www.baseball-reference.com/players/b/bresnro01.shtml"">R. Bresnahan</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotebresnro01"" style=""display:none;""></input><label for=""footnotebresnro01"" class=""footnoteLabel"">2</label><div id=""footnoteDivbresnro01"">BLA, NY1</div></span>",23,464,413,46,115,5,165,56,37,18,42,.278,.344,.400,.743,.338,1.38
"<a href=""https://www.baseball-reference.com/players/b/brodist01.shtml"">Steve Brodie</a>",NY1,33,456,420,37,118,3,139,42,22,11,30,.281,.326,.331,.657,.319,1.76
"<a href=""https://www.baseball-reference.com/players/b/brownfr01.shtml"">Fred Brown</a>",BSN,23,6,6,1,2,0,3,0,0,0,0,.333,.333,.500,.833,.388,0.05
"<a href=""https://www.baseball-reference.com/players/b/brownge01.shtml"">G. Browne</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotebrownge01"" style=""display:none;""></input><label for=""footnotebrownge01"" class=""footnoteLabel"">2</label><div id=""footnoteDivbrownge01"">PHI, NY1</div></span>",26,539,497,71,142,0,170,40,25,24,51,.286,.326,.342,.668,.315,0.00
"<a href=""https://www.baseball-reference.com/players/b/buelofr01.shtml"">Fritz Buelow</a>",DET,26,236,224,23,50,2,65,29,9,3,12,.223,.256,.290,.547,.263,0.00
"<a href=""https://www.baseball-reference.com/players/b/burkeje01.shtml"">J. Burkett</a>",SLA,33,636,553,97,169,5,231,52,71,23,25,.306,.390,.418,.807,.388,4.09
"<a href=""https://www.baseball-reference.com/players/b/burkeji01.shtml"">Jimmy Burke</a>",PIT,27,227,203,24,60,0,76,26,17,9,13,.296,.359,.374,.733,.354,1.43
"<a href=""https://www.baseball-reference.com/players/b/burkejo02.shtml"">John Burke</a>",NY1,25,13,13,0,2,0,2,0,0,0,4,.154,.154,.154,.308,.147,-0.18
"<a href=""https://www.baseball-reference.com/players/b/burnsc.01.shtml"">C. B. Burns</a>",BLA,23,1,1,0,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,.958,0.04
"<a href=""https://www.baseball-reference.com/players/b/butleik01.shtml"">Ike Butler</a>",BLA,28,59,53,7,6,0,7,5,4,1,13,.113,.175,.132,.308,.160,-0.64
"<a href=""https://www.baseball-reference.com/players/c/calhoja01.shtml"">Jack Calhoun</a>",SLN,22,73,64,3,10,0,14,8,8,1,7,.156,.260,.219,.479,.246,-0.18
"<a href=""https://www.baseball-reference.com/players/c/callaji02.shtml"">Jim Callahan</a>",NY1,21,5,4,0,0,0,0,0,1,0,3,.000,.200,.000,.200,.149,-0.07
"<a href=""https://www.baseball-reference.com/players/c/callani01.shtml"">J. Callahan</a>",CHA,28,239,218,27,51,0,62,13,6,4,13,.234,.261,.284,.545,.263,-0.21
"<a href=""https://www.baseball-reference.com/players/c/careysc01.shtml"">Scoops Carey</a>",WS1,31,482,452,46,142,0,199,60,20,3,21,.314,.350,.440,.790,.373,2.20
"<a href=""https://www.baseball-reference.com/players/c/carnepa01.shtml"">Pat Carney</a>",BSN,25,580,522,75,141,2,172,65,42,27,42,.270,.339,.330,.668,.327,0.85
"<a href=""https://www.baseball-reference.com/players/c/carribi01.shtml"">Bill Carrick</a>",WS1,28,114,108,9,20,0,28,6,2,2,32,.185,.200,.259,.459,.217,-0.53
"<a href=""https://www.baseball-reference.com/players/c/caseydo01.shtml"">Doc Casey</a>",DET,32,580,520,69,142,3,183,55,44,22,17,.273,.338,.352,.690,.335,1.92
"<a href=""https://www.baseball-reference.com/players/c/castrlu01.shtml"">Lou Castro</a>",PHA,25,151,143,18,35,1,48,15,4,2,13,.245,.265,.336,.601,.285,-0.74
"<a href=""https://www.baseball-reference.com/players/c/chancfr01.shtml"">Frank Chance</a>",CHN,25,289,242,40,70,1,90,31,37,29,23,.289,.401,.372,.773,.380,2.30
"<a href=""https://www.baseball-reference.com/players/c/chesbja01.shtml"">Jack Chesbro</a>",PIT,28,119,112,11,20,0,25,8,3,1,28,.179,.200,.223,.423,.204,0.00
"<a href=""https://www.baseball-reference.com/players/c/childpe01.shtml"">Pete Childs</a>",PHI,30,447,403,25,78,0,83,25,34,6,31,.194,.256,.206,.462,.234,-2.49
"<a href=""https://www.baseball-reference.com/players/c/clarkbo02.shtml"">B. Clarke</a>",WS1,33,323,291,31,78,6,111,40,23,1,15,.268,.330,.381,.712,.343,2.03
"<a href=""https://www.baseball-reference.com/players/c/clarkda03.shtml"">Dad Clark</a>",CHN,28,48,43,1,8,0,9,2,4,1,5,.186,.255,.209,.465,.235,-0.37
"<a href=""https://www.baseball-reference.com/players/c/clarkfr01.shtml"">Fred Clarke</a>",PIT,29,530,459,103,145,2,206,53,51,29,38,.316,.401,.449,.850,.406,5.02
"<a href=""https://www.baseball-reference.com/players/c/clarkgi01.shtml"">Ginger Clark</a>",CLE,23,4,4,2,2,0,2,0,0,0,0,.500,.500,.500,1.000,.479,0.07
"<a href=""https://www.baseball-reference.com/players/c/clarkro01.shtml"">Roy Clark</a>",NY1,28,81,80,4,12,0,13,3,1,5,16,.150,.160,.162,.323,.156,-0.99
"<a href=""https://www.baseball-reference.com/players/c/claybi01.shtml"">Bill Clay</a>",PHI,27,8,8,1,2,0,2,1,0,0,2,.250,.250,.250,.500,.240,-0.04
"<a href=""https://www.baseball-reference.com/players/c/coaklan01.shtml"">Andy Coakley</a>",PHA,19,10,8,1,3,0,4,0,2,0,3,.375,.500,.500,1.000,.478,0.00
"<a href=""https://www.baseball-reference.com/players/c/colliji01.shtml"">J. Collins</a>",BOS,32,474,429,71,138,6,197,61,24,18,16,.322,.360,.459,.820,.387,4.42
"<a href=""https://www.baseball-reference.com/players/c/congabu01.shtml"">B. Congalton</a>",CHN,27,199,188,16,45,1,51,27,7,4,22,.239,.267,.271,.538,.261,0.00
"<a href=""https://www.baseball-reference.com/players/c/conrowi01.shtml"">Wid Conroy</a>",PIT,25,404,365,55,89,1,114,47,24,10,41,.244,.299,.312,.612,.297,2.35
"<a href=""https://www.baseball-reference.com/players/c/cooledu01.shtml"">Duff Cooley</a>",BSN,29,596,548,73,162,0,204,58,34,27,35,.296,.339,.372,.711,.341,2.62
"<a href=""https://www.baseball-reference.com/players/c/corcoto01.shtml"">T. Corcoran</a>",CIN,33,557,538,54,136,0,162,54,11,20,29,.253,.268,.301,.569,.272,0.80
"<a href=""https://www.baseball-reference.com/players/c/coughbi01.shtml"">B. Coughlin</a>",WS1,23,506,469,84,141,6,194,71,26,29,27,.301,.348,.414,.762,.363,0.00
"<a href=""https://www.baseball-reference.com/players/c/courter01.shtml"">E. Courtney</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotecourter01"" style=""display:none;""></input><label for=""footnotecourter01"" class=""footnoteLabel"">2</label><div id=""footnoteDivcourter01"">BSN, BLA</div></span>",27,188,169,26,38,0,43,18,14,3,16,.225,.299,.254,.554,.271,0.00
"<a href=""https://www.baseball-reference.com/players/c/crawfsa01.shtml"">Sam Crawford</a>",CIN,22,609,555,92,185,3,256,78,47,16,40,.333,.386,.461,.848,.401,5.05
"<a href=""https://www.baseball-reference.com/players/c/crigelo01.shtml"">Lou Criger</a>",BOS,30,298,266,32,68,0,96,28,27,7,18,.256,.324,.361,.685,.330,1.83
"<a href=""https://www.baseball-reference.com/players/c/crolifr01.shtml"">Fred Crolius</a>",PIT,25,38,38,4,10,0,14,7,0,0,6,.263,.263,.368,.632,.295,0.00
"<a href=""https://www.baseball-reference.com/players/c/cronija01.shtml"">Jack Cronin</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotecronija01"" style=""display:none;""></input><label for=""footnotecronija01"" class=""footnoteLabel"">3</label><div id=""footnoteDivcronija01"">DET, BLA, NY1</div></span>",28,107,99,2,15,0,19,7,1,3,29,.152,.184,.192,.376,.181,-0.30
"<a href=""https://www.baseball-reference.com/players/c/crossla01.shtml"">Lave Cross</a>",PHA,36,595,559,90,191,0,246,108,27,25,4,.342,.374,.440,.814,.386,4.54
"<a href=""https://www.baseball-reference.com/players/c/crossmo01.shtml"">Monte Cross</a>",PHA,32,559,497,72,115,3,150,59,32,17,39,.231,.289,.302,.590,.288,-0.53
"<a href=""https://www.baseball-reference.com/players/c/currasa01.shtml"">Sammy Curran</a>",BSN,27,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/c/curricl01.shtml"">C. Currie</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotecurricl01"" style=""display:none;""></input><label for=""footnotecurricl01"" class=""footnoteLabel"">2</label><div id=""footnoteDivcurricl01"">CIN, SLN</div></span>",23,75,70,3,11,0,13,5,2,1,25,.157,.192,.186,.377,.187,0.00
"<a href=""https://www.baseball-reference.com/players/c/cushmha01.shtml"">H. Cushman</a>",PIT,24,10,10,0,2,0,2,1,0,0,5,.200,.200,.200,.400,.192,-0.04
"<a href=""https://www.baseball-reference.com/players/d/dahlebi01.shtml"">Bill Dahlen</a>",BRO,32,587,527,67,139,2,186,74,43,20,43,.264,.329,.353,.682,.330,4.34
"<a href=""https://www.baseball-reference.com/players/d/dalyto01.shtml"">Tom Daly</a>",CHA,36,559,489,57,110,1,141,54,55,19,39,.225,.303,.288,.592,.292,0.15
"<a href=""https://www.baseball-reference.com/players/d/davisge01.shtml"">George Davis</a>",CHA,31,566,485,76,145,3,195,93,65,31,23,.299,.386,.402,.788,.381,5.78
"<a href=""https://www.baseball-reference.com/players/d/davisha01.shtml"">Harry Davis</a>",PHA,28,599,561,89,172,6,249,92,30,28,27,.307,.343,.444,.787,.371,2.68
"<a href=""https://www.baseball-reference.com/players/d/davisle01.shtml"">Lefty Davis</a>",PIT,27,274,232,52,65,0,78,20,35,19,12,.280,.377,.336,.713,.352,1.27
"<a href=""https://www.baseball-reference.com/players/d/deinipe01.shtml"">P. Deininger</a>",BOS,24,6,6,0,2,0,5,0,0,0,2,.333,.333,.833,1.167,.519,0.10
"<a href=""https://www.baseball-reference.com/players/d/deisepa01.shtml"">Pat Deisel</a>",BRO,26,5,3,0,2,0,2,1,1,0,1,.667,.800,.667,1.467,.688,0.05
"<a href=""https://www.baseball-reference.com/players/d/delahed01.shtml"">Ed Delahanty</a>",WS1,34,539,473,103,178,10,279,93,62,16,9,.376,.453,.590,1.043,.485,6.86
"<a href=""https://www.baseball-reference.com/players/d/delahji01.shtml"">J. Delahanty</a>",NY1,23,28,26,3,6,0,7,3,1,0,4,.231,.259,.269,.528,.256,0.00
"<a href=""https://www.baseball-reference.com/players/d/demonge01.shtml"">G. DeMontrev</a>",BSN,29,519,481,51,125,0,151,53,12,23,45,.260,.278,.314,.592,.282,-0.02
"<a href=""https://www.baseball-reference.com/players/d/dextech01.shtml"">C. Dexter</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedextech01"" style=""display:none;""></input><label for=""footnotedextech01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdextech01"">CHN, BSN</div></span>",26,521,456,64,109,3,134,44,35,29,34,.239,.303,.294,.597,.283,-0.14
"<a href=""https://www.baseball-reference.com/players/d/dillopo01.shtml"">Pop Dillon</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedillopo01"" style=""display:none;""></input><label for=""footnotedillopo01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdillopo01"">DET, BLA</div></span>",28,271,250,22,52,0,66,22,18,2,9,.208,.261,.264,.525,.239,-1.47
"<a href=""https://www.baseball-reference.com/players/d/dinnebi01.shtml"">Bill Dinneen</a>",BOS,26,155,141,13,18,0,21,9,9,2,28,.128,.196,.149,.345,.180,-1.14
"<a href=""https://www.baseball-reference.com/players/d/dobbsjo01.shtml"">John Dobbs</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedobbsjo01"" style=""display:none;""></input><label for=""footnotedobbsjo01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdobbsjo01"">CIN, CHN</div></span>",27,555,491,70,147,1,175,51,37,10,29,.299,.350,.356,.706,.331,0.00
"<a href=""https://www.baseball-reference.com/players/d/dohened01.shtml"">Ed Doheny</a>",PIT,28,79,77,8,12,1,18,8,1,2,7,.156,.167,.234,.400,.189,-0.15
"<a href=""https://www.baseball-reference.com/players/d/dolanco01.shtml"">Cozy Dolan</a>",BRO,29,640,592,72,166,1,199,54,33,24,53,.280,.324,.336,.660,.319,0.00
"<a href=""https://www.baseball-reference.com/players/d/donahji02.shtml"">J. Donahue</a>",SLA,22,103,89,11,21,1,27,7,12,2,8,.236,.327,.303,.630,.312,0.15
"<a href=""https://www.baseball-reference.com/players/d/donahre01.shtml"">Red Donahue</a>",SLA,29,127,118,6,11,0,14,3,3,0,35,.093,.123,.119,.242,.121,0.00
"<a href=""https://www.baseball-reference.com/players/d/donahti01.shtml"">Tim Donahue</a>",WS1,32,8,8,0,2,0,2,1,0,0,0,.250,.250,.250,.500,.240,-0.02
"<a href=""https://www.baseball-reference.com/players/d/donlimi01.shtml"">Mike Donlin</a>",CIN,24,153,143,30,41,0,54,9,9,9,14,.287,.333,.378,.711,.340,0.00
"<a href=""https://www.baseball-reference.com/players/d/donovbi01.shtml"">Bill Donovan</a>",BRO,25,174,161,16,28,1,38,16,9,7,26,.174,.227,.236,.463,.228,0.03
"<a href=""https://www.baseball-reference.com/players/d/donovpa01.shtml"">P. Donovan</a>",SLN,37,551,502,70,158,0,178,35,28,34,15,.315,.363,.355,.718,.348,3.04
"<a href=""https://www.baseball-reference.com/players/d/dooinre01.shtml"">Red Dooin</a>",PHI,23,355,333,20,77,0,90,35,10,8,26,.231,.262,.270,.533,.258,-0.03
"<a href=""https://www.baseball-reference.com/players/d/dornegu01.shtml"">Gus Dorner</a>",CLE,25,15,13,0,5,0,6,1,1,0,4,.385,.429,.462,.890,.425,0.00
"<a href=""https://www.baseball-reference.com/players/d/doughpa01.shtml"">P. Dougherty</a>",BOS,25,489,438,77,150,0,174,34,42,20,41,.342,.407,.397,.805,.390,0.00
"<a href=""https://www.baseball-reference.com/players/d/douglkl01.shtml"">K. Douglass</a>",PHI,30,441,408,37,95,0,113,37,23,6,15,.233,.274,.277,.551,.268,-0.78
"<a href=""https://www.baseball-reference.com/players/d/doyleja01.shtml"">Jack Doyle</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedoyleja01"" style=""display:none;""></input><label for=""footnotedoyleja01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdoyleja01"">NY1, WS1</div></span>",32,553,505,74,135,1,170,38,40,18,24,.267,.322,.337,.659,.309,1.14
"<a href=""https://www.baseball-reference.com/players/d/dressbo01.shtml"">Bob Dresser</a>",BSN,23,4,4,0,1,0,2,0,0,0,1,.250,.250,.500,.750,.343,0.04
"<a href=""https://www.baseball-reference.com/players/d/drillle01.shtml"">Lew Drill</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedrillle01"" style=""display:none;""></input><label for=""footnotedrillle01"" class=""footnoteLabel"">3</label><div id=""footnoteDivdrillle01"">WS1, BLA, WS1</div></span>",25,266,229,35,60,1,81,29,26,5,21,.262,.347,.354,.701,.325,0.00
"<a href=""https://www.baseball-reference.com/players/d/dugglbi01.shtml"">B. Duggleby</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotedugglbi01"" style=""display:none;""></input><label for=""footnotedugglbi01"" class=""footnoteLabel"">2</label><div id=""footnoteDivdugglbi01"">PHA, PHI</div></span>",28,109,105,7,17,0,24,4,3,1,34,.162,.185,.229,.414,.198,-0.32
"<a href=""https://www.baseball-reference.com/players/d/dunhawi01.shtml"">Wiley Dunham</a>",SLN,25,12,12,0,1,0,1,0,0,0,5,.083,.083,.083,.167,.080,-0.14
"<a href=""https://www.baseball-reference.com/players/d/dunnja01.shtml"">Jack Dunn</a>",NY1,29,382,342,26,72,0,85,14,20,13,34,.211,.256,.249,.505,.248,-0.98
"<a href=""https://www.baseball-reference.com/players/d/durhajo01.shtml"">James Durham</a>",CHA,20,17,15,3,1,0,1,0,2,0,1,.067,.176,.067,.243,.144,-0.17
"<a href=""https://www.baseball-reference.com/players/e/easonma01.shtml"">Mal Eason</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteeasonma01"" style=""display:none;""></input><label for=""footnoteeasonma01"" class=""footnoteLabel"">2</label><div id=""footnoteDiveasonma01"">CHN, BSN</div></span>",23,88,77,4,7,0,7,3,3,0,21,.091,.136,.091,.227,.120,0.04
"<a href=""https://www.baseball-reference.com/players/e/eganwi01.shtml"">Wish Egan</a>",DET,21,8,8,1,2,0,2,0,0,0,1,.250,.250,.250,.500,.240,-0.01
"<a href=""https://www.baseball-reference.com/players/e/elberki01.shtml"">K. Elberfeld</a>",DET,27,562,488,70,127,1,159,64,55,19,10,.260,.348,.326,.674,.333,2.40
"<a href=""https://www.baseball-reference.com/players/e/elybo01.shtml"">Bones Ely</a>",WS1,39,417,381,39,100,1,118,62,21,3,23,.262,.301,.310,.611,.296,-0.42
"<a href=""https://www.baseball-reference.com/players/e/evansro01.shtml"">Roy Evans</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteevansro01"" style=""display:none;""></input><label for=""footnoteevansro01"" class=""footnoteLabel"">2</label><div id=""footnoteDivevansro01"">NY1, BRO</div></span>",28,102,88,5,17,0,20,2,9,2,41,.193,.276,.227,.503,.255,-0.13
"<a href=""https://www.baseball-reference.com/players/e/eversjo01.shtml"">Johnny Evers</a>",CHN,20,98,90,7,20,0,20,2,3,1,9,.222,.263,.222,.485,.242,0.35
"<a href=""https://www.baseball-reference.com/players/e/ewingbo01.shtml"">Bob Ewing</a>",CIN,29,72,71,6,12,0,17,7,1,0,12,.169,.181,.239,.420,.198,-0.30
"<a href=""https://www.baseball-reference.com/players/f/farredu01.shtml"">Duke Farrell</a>",BRO,35,285,264,14,64,0,73,24,12,6,31,.242,.281,.277,.557,.271,0.78
"<a href=""https://www.baseball-reference.com/players/f/farrejo02.shtml"">John Farrell</a>",SLN,25,621,565,68,141,0,164,25,43,9,40,.250,.308,.290,.599,.294,1.94
"<a href=""https://www.baseball-reference.com/players/f/felixha01.shtml"">Harry Felix</a>",PHI,26,44,37,3,5,0,5,2,4,0,10,.135,.220,.135,.355,.190,-0.32
"<a href=""https://www.baseball-reference.com/players/f/ferriho01.shtml"">Hobe Ferris</a>",BOS,27,532,496,56,121,8,189,63,20,11,52,.244,.275,.381,.656,.309,1.51
"<a href=""https://www.baseball-reference.com/players/f/fisheed01.shtml"">Ed Fisher</a>",DET,25,2,2,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/f/flemito01.shtml"">Tom Fleming</a>",PHI,28,18,16,2,6,0,6,2,1,0,1,.375,.412,.375,.787,.382,0.13
"<a href=""https://www.baseball-reference.com/players/f/flickel01.shtml"">Elmer Flick</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnoteflickel01"" style=""display:none;""></input><label for=""footnoteflickel01"" class=""footnoteLabel"">2</label><div id=""footnoteDivflickel01"">PHA, CLE</div></span>",26,530,461,85,137,2,188,64,53,24,33,.297,.377,.408,.785,.374,0.34
"<a href=""https://www.baseball-reference.com/players/f/floodti01.shtml"">Tim Flood</a>",BRO,25,529,476,43,104,3,132,51,23,8,70,.218,.268,.277,.545,.266,0.19
"<a href=""https://www.baseball-reference.com/players/f/fohlle01.shtml"">Lee Fohl</a>",PIT,25,3,3,0,0,0,0,1,0,0,1,.000,.000,.000,.000,.000,-0.06
"<a href=""https://www.baseball-reference.com/players/f/foremfr01.shtml"">F. Foreman</a>",BLA,39,7,7,1,3,0,4,1,0,0,0,.429,.429,.571,1.000,.470,0.11
"<a href=""https://www.baseball-reference.com/players/f/frasech01.shtml"">Chick Fraser</a>",PHI,28,95,86,15,15,0,20,5,9,0,18,.174,.253,.233,.485,.243,0.10
"<a href=""https://www.baseball-reference.com/players/f/freembu01.shtml"">Buck Freeman</a>",BOS,30,608,564,75,174,11,283,121,32,17,40,.309,.352,.502,.854,.399,3.97
"<a href=""https://www.baseball-reference.com/players/f/frielbi01.shtml"">Bill Friel</a>",SLA,26,290,267,26,64,2,83,20,14,4,25,.240,.283,.311,.594,.287,-0.73
"<a href=""https://www.baseball-reference.com/players/f/fulleni01.shtml"">Nig Fuller</a>",BRO,24,10,9,0,0,0,0,1,0,0,1,.000,.000,.000,.000,.000,-0.30
"<a href=""https://www.baseball-reference.com/players/f/fultzda01.shtml"">Dave Fultz</a>",PHA,27,605,506,109,153,1,186,49,62,44,33,.302,.381,.368,.748,.365,1.72
"<a href=""https://www.baseball-reference.com/players/g/gardnji01.shtml"">Jim Gardner</a>",CHN,28,11,10,0,2,0,2,2,1,0,3,.200,.273,.200,.473,.242,0.02
"<a href=""https://www.baseball-reference.com/players/g/garvine01.shtml"">Ned Garvin</a>","<span style=""white-space:nowrap""><input type=""checkbox"" id=""footnotegarvine01"" style=""display:none;""></input><label for=""footnotegarvine01"" class=""footnoteLabel"">2</label><div id=""footnoteDivgarvine01"">CHA, BRO</div></span>",28,70,66,3,10,0,10,4,2,0,12,.152,.188,.152,.340,.172,-0.37
"<a href=""https://www.baseball-reference.com/players/g/gilbebi02.shtml"">B. Gilbert</a>",BLA,26,519,445,74,109,2,133,38,45,38,32,.245,.327,.299,.626,.310,-1.25
"<a href=""https://www.baseball-reference.com/players/g/gladefr01.shtml"">Fred Glade</a>",CHN,26,3,3,0,1,0,3,0,0,0,0,.333,.333,1.000,1.333,.581,0.08
"<a href=""https://www.baseball-reference.com/players/g/gleasha01.shtml"">H. Gleason</a>",BOS,27,259,240,30,54,2,75,25,10,6,22,.225,.265,.312,.577,.277,-0.44
"<a href=""https://www.baseball-reference.com/players/g/gleaski01.shtml"">Kid Gleason</a>",DET,35,480,441,42,109,1,131,38,25,17,12,.247,.292,.297,.589,.286,-0.97
"<a href=""https://www.baseball-reference.com/players/g/glendma01.shtml"">M. Glendon</a>",CIN,23,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/g/glenned02.shtml"">Ed Glenn</a>",CHN,26,8,7,0,0,0,0,0,1,0,2,.000,.125,.000,.125,.093,0.01
