Name,Team,Age,PA,AB,R,H,HR,TB,RBI,BB,SB,K,AVG,OBP,SLG,OPS,wOBA,WAR
"<a href=""https://www.baseball-reference.com/players/c/carlsha01.shtml"">Hal Carlson</a>",PIT,26,5,5,0,1,0,1,0,0,0,1,.200,.200,.200,.400,.194,0.00
"<a href=""https://www.baseball-reference.com/players/c/cartepa01.shtml"">Paul Carter</a>",CHN,24,25,25,2,6,0,6,2,0,0,3,.240,.240,.240,.480,.233,0.01
"<a href=""https://www.baseball-reference.com/players/c/caseyjo01.shtml"">Joe Casey</a>",WS1,30,19,17,3,4,0,4,2,2,0,2,.235,.316,.235,.551,.281,0.05
"<a href=""https://www.baseball-reference.com/players/c/catonho01.shtml"">Howdy Caton</a>",PIT,23,345,303,37,71,0,90,17,32,12,16,.234,.312,.297,.609,.303,1.83
"<a href=""https://www.baseball-reference.com/players/c/causere01.shtml"">Red Causey</a>",NY1,24,49,48,1,6,0,6,1,0,0,18,.125,.125,.125,.250,.121,0.00
"<a href=""https://www.baseball-reference.com/players/c/chadbch01.shtml"">C. Chadbourne</a>",BSN,33,119,104,9,27,0,31,6,5,5,5,.260,.300,.298,.598,.294,-0.17
"<a href=""https://www.baseball-reference.com/players/c/chapmra01.shtml"">Ray Chapman</a>",CLE,27,571,446,84,119,1,157,32,84,30,46,.267,.390,.352,.742,.370,3.22
"<a href=""https://www.baseball-reference.com/players/c/chaseha01.shtml"">Hal Chase</a>",CIN,35,281,259,30,78,2,108,38,13,5,15,.301,.339,.417,.756,.366,0.69
"<a href=""https://www.baseball-reference.com/players/c/chenela01.shtml"">Larry Cheney</a>",BRO,32,72,66,7,16,0,20,5,3,0,16,.242,.275,.303,.578,.282,0.29
"<a href=""https://www.baseball-reference.com/players/c/cicoted01.shtml"">E. Cicotte</a>",CHA,34,99,86,6,14,0,21,4,12,0,12,.163,.265,.244,.509,.260,0.24
"<a href=""https://www.baseball-reference.com/players/c/cobbjo01.shtml"">Joe Cobb</a>",DET,23,1,0,0,0,0,0,0,1,0,0,.000,1.000,.000,1.000,.733,0.03
"<a href=""https://www.baseball-reference.com/players/c/cobbty01.shtml"">Ty Cobb</a>",DET,31,473,421,83,161,3,217,64,41,34,21,.382,.440,.515,.955,.459,6.53
"<a href=""https://www.baseball-reference.com/players/c/cochrge01.shtml"">G. Cochran</a>",BOS,29,72,60,7,7,0,7,3,10,3,6,.117,.264,.117,.381,.217,-0.01
"<a href=""https://www.baseball-reference.com/players/c/coffeja01.shtml"">Jack Coffey</a>",2,31,126,111,12,21,1,29,6,11,4,8,.189,.268,.261,.530,.253,-0.35
"<a href=""https://www.baseball-reference.com/players/c/collied01.shtml"">E. Collins</a>",CHA,31,425,330,51,91,2,109,30,73,22,13,.276,.407,.330,.737,.372,3.12
"<a href=""https://www.baseball-reference.com/players/c/collish01.shtml"">S. Collins</a>",CHA,32,399,365,30,100,1,143,56,17,7,19,.274,.310,.392,.702,.339,1.79
"<a href=""https://www.baseball-reference.com/players/c/comptpe01.shtml"">Pete Compton</a>",NY1,28,66,60,5,13,0,15,5,5,2,4,.217,.277,.250,.527,.264,-0.22
"<a href=""https://www.baseball-reference.com/players/c/comstra01.shtml"">R. Comstock</a>",PIT,27,28,26,2,5,0,5,2,1,0,5,.192,.250,.192,.442,.227,-0.01
"<a href=""https://www.baseball-reference.com/players/c/conlesn01.shtml"">Snipe Conley</a>",CIN,26,5,4,0,1,0,2,1,0,0,1,.250,.250,.500,.750,.356,0.05
"<a href=""https://www.baseball-reference.com/players/c/conwari01.shtml"">Rip Conway</a>",BSN,22,28,24,4,4,0,4,2,2,1,4,.167,.231,.167,.397,.205,-0.28
"<a href=""https://www.baseball-reference.com/players/c/coombja01.shtml"">Jack Coombs</a>",BRO,35,122,113,6,19,0,26,3,7,1,5,.168,.223,.230,.453,.227,-0.41
"<a href=""https://www.baseball-reference.com/players/c/coopewi01.shtml"">W. Cooper</a>",PIT,26,103,95,8,23,0,29,5,3,2,6,.242,.265,.305,.571,.277,0.37
"<a href=""https://www.baseball-reference.com/players/c/coreyed01.shtml"">Ed Corey</a>",CHA,23,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/c/coumbfr01.shtml"">Fritz Coumbe</a>",CLE,28,61,56,3,12,0,12,9,0,0,9,.214,.214,.214,.429,.208,-0.19
"<a href=""https://www.baseball-reference.com/players/c/covelha01.shtml"">H. Coveleski</a>",DET,32,4,4,0,1,0,1,2,0,0,2,.250,.250,.250,.500,.242,0.00
"<a href=""https://www.baseball-reference.com/players/c/covelst01.shtml"">S. Coveleski</a>",CLE,28,117,110,6,21,0,25,3,2,0,26,.191,.205,.227,.433,.211,-0.36
"<a href=""https://www.baseball-reference.com/players/c/covinsa01.shtml"">S. Covington</a>",BSN,23,3,3,0,1,0,1,0,0,0,0,.333,.333,.333,.667,.323,0.01
"<a href=""https://www.baseball-reference.com/players/c/craftmo01.shtml"">Molly Craft</a>",WS1,22,2,2,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,-0.04
"<a href=""https://www.baseball-reference.com/players/c/cranddo01.shtml"">Doc Crandall</a>",BSN,30,32,28,1,8,0,8,2,4,0,3,.286,.375,.286,.661,.334,0.24
"<a href=""https://www.baseball-reference.com/players/c/cravaga01.shtml"">G. Cravath</a>",PHI,37,489,426,43,99,8,160,54,54,7,46,.232,.320,.376,.696,.342,0.73
"<a href=""https://www.baseball-reference.com/players/c/cruiswa01.shtml"">W. Cruise</a>",SLN,28,280,240,34,65,6,96,39,30,2,26,.271,.359,.400,.759,.373,0.00
"<a href=""https://www.baseball-reference.com/players/c/crumca01.shtml"">Cal Crum</a>",BSN,28,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.02
"<a href=""https://www.baseball-reference.com/players/c/cuetoma01.shtml"">Manuel Cueto</a>",CIN,26,134,108,14,32,0,39,14,19,4,5,.296,.406,.361,.767,.382,0.79
"<a href=""https://www.baseball-reference.com/players/c/cunnige01.shtml"">G. Cunningham</a>",DET,23,132,112,11,25,0,31,2,16,2,34,.223,.320,.277,.597,.302,-0.04
"<a href=""https://www.baseball-reference.com/players/c/curryji01.shtml"">Jim Curry</a>",DET,32,21,20,1,5,0,6,0,0,0,0,.250,.286,.300,.586,.289,0.06
"<a href=""https://www.baseball-reference.com/players/c/cutshge01.shtml"">G. Cutshaw</a>",PIT,31,520,463,56,132,5,183,68,27,25,18,.285,.326,.395,.721,.350,3.33
"<a href=""https://www.baseball-reference.com/players/d/dalyto02.shtml"">Tom Daly</a>",CHN,26,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,.000,-0.13
"<a href=""https://www.baseball-reference.com/players/d/danfoda01.shtml"">D. Danforth</a>",CHA,28,47,42,3,6,0,6,0,2,0,11,.143,.200,.143,.343,.179,-0.22
"<a href=""https://www.baseball-reference.com/players/d/daubeja01.shtml"">Jake Daubert</a>",BRO,34,445,396,50,122,2,170,47,27,10,18,.308,.360,.429,.789,.381,3.08
"<a href=""https://www.baseball-reference.com/players/d/daussho01.shtml"">Hooks Dauss</a>",DET,28,94,77,3,14,0,20,11,11,0,13,.182,.300,.260,.560,.287,0.47
"<a href=""https://www.baseball-reference.com/players/d/davenda01.shtml"">D. Davenport</a>",SLA,28,67,52,3,7,1,11,3,9,0,22,.135,.274,.212,.486,.259,0.12
"<a href=""https://www.baseball-reference.com/players/d/davidcl01.shtml"">C. Davidson</a>",PHA,21,90,81,4,15,0,16,4,5,0,9,.185,.233,.198,.430,.217,-0.60
"<a href=""https://www.baseball-reference.com/players/d/davisdi01.shtml"">Dixie Davis</a>",PHI,27,12,9,1,0,0,0,0,3,0,2,.000,.250,.000,.250,.183,-0.06
"<a href=""https://www.baseball-reference.com/players/d/dealch01.shtml"">Charlie Deal</a>",CHN,26,459,414,43,99,2,120,34,21,11,13,.239,.279,.290,.569,.280,0.02
"<a href=""https://www.baseball-reference.com/players/d/demaral01.shtml"">Al Demaree</a>",NY1,33,52,47,5,6,0,6,2,1,1,11,.128,.146,.128,.273,.136,-0.41
"<a href=""https://www.baseball-reference.com/players/d/demmira01.shtml"">Ray Demmitt</a>",SLA,34,464,405,45,114,1,150,61,38,10,35,.281,.346,.370,.716,.351,2.93
"<a href=""https://www.baseball-reference.com/players/d/devinmi01.shtml"">M. Devine</a>",PHI,26,8,8,0,1,0,2,0,0,0,1,.125,.125,.250,.375,.178,-0.17
"<a href=""https://www.baseball-reference.com/players/d/devoral01.shtml"">Al DeVormer</a>",CHA,26,19,19,2,5,0,7,0,0,1,4,.263,.263,.368,.632,.303,0.07
"<a href=""https://www.baseball-reference.com/players/d/dillhpi01.shtml"">P. Dillhoefer</a>",PHI,24,12,11,0,1,0,1,0,1,2,1,.091,.167,.091,.258,.142,-0.10
"<a href=""https://www.baseball-reference.com/players/d/distedu01.shtml"">Dutch Distel</a>",SLN,22,21,17,3,3,0,6,1,2,0,3,.176,.263,.353,.616,.300,-0.06
"<a href=""https://www.baseball-reference.com/players/d/doakbi01.shtml"">Bill Doak</a>",SLN,27,76,66,5,12,0,19,1,3,0,21,.182,.217,.288,.505,.245,0.00
"<a href=""https://www.baseball-reference.com/players/d/donovbi01.shtml"">Bill Donovan</a>",DET,41,2,2,1,1,0,1,1,0,0,0,.500,.500,.500,1.000,.484,0.04
"<a href=""https://www.baseball-reference.com/players/d/doolami01.shtml"">M. Doolin</a>",BRO,38,343,308,14,55,0,67,18,22,8,24,.179,.233,.218,.451,.227,-1.42
"<a href=""https://www.baseball-reference.com/players/d/douglph01.shtml"">Phil Douglas</a>",CHN,28,57,55,2,14,0,15,5,0,0,5,.255,.255,.273,.527,.255,0.12
"<a href=""https://www.baseball-reference.com/players/d/doylela01.shtml"">Larry Doyle</a>",NY1,31,298,257,38,67,3,91,36,37,10,10,.261,.354,.354,.708,.351,2.21
"<a href=""https://www.baseball-reference.com/players/d/dressle01.shtml"">Lee Dressen</a>",DET,28,134,107,10,19,0,24,3,21,2,10,.178,.323,.224,.547,.289,-0.08
"<a href=""https://www.baseball-reference.com/players/d/dubucje01.shtml"">Jean Dubuc</a>",BOS,29,7,6,0,1,0,1,0,1,0,2,.167,.286,.167,.452,.243,0.00
"<a href=""https://www.baseball-reference.com/players/d/duganjo01.shtml"">Joe Dugan</a>",PHA,21,447,411,26,80,3,106,34,16,4,55,.195,.230,.258,.488,.241,-0.93
"<a href=""https://www.baseball-reference.com/players/d/dumonge01.shtml"">G. Dumont</a>",WS1,22,4,3,0,1,0,2,2,1,0,0,.333,.500,.667,1.167,.540,0.10
"<a href=""https://www.baseball-reference.com/players/d/dyerbe01.shtml"">Ben Dyer</a>",DET,25,18,18,1,5,0,5,2,0,0,6,.278,.278,.278,.556,.269,-0.07
"<a href=""https://www.baseball-reference.com/players/d/dykesji01.shtml"">Jimmy Dykes</a>",PHA,21,213,186,13,35,0,44,13,19,3,32,.188,.267,.237,.504,.255,-0.41
"<a href=""https://www.baseball-reference.com/players/e/ellamro01.shtml"">Roy Ellam</a>",PIT,32,101,77,9,10,0,13,2,17,2,17,.130,.302,.169,.471,.261,-0.09
"<a href=""https://www.baseball-reference.com/players/e/ellerho01.shtml"">Hod Eller</a>",CIN,23,78,70,4,11,0,12,0,3,2,13,.157,.192,.171,.363,.182,-0.29
"<a href=""https://www.baseball-reference.com/players/e/ellioro01.shtml"">R. Elliott</a>",CHN,27,12,10,0,0,0,0,0,2,0,1,.000,.167,.000,.167,.122,-0.25
"<a href=""https://www.baseball-reference.com/players/e/ellisba01.shtml"">Babe Ellison</a>",DET,21,26,23,1,6,0,7,2,3,1,1,.261,.346,.304,.651,.326,0.21
"<a href=""https://www.baseball-reference.com/players/e/enzmajo01.shtml"">J. Enzmann</a>",CLE,28,50,47,2,7,0,8,0,1,0,13,.149,.167,.170,.337,.166,-0.34
"<a href=""https://www.baseball-reference.com/players/e/ericker01.shtml"">E. Erickson</a>",DET,26,34,33,1,4,0,4,0,0,0,9,.121,.121,.121,.242,.117,-0.31
"<a href=""https://www.baseball-reference.com/players/e/evansjo01.shtml"">Joe Evans</a>",CLE,23,281,243,38,64,1,87,22,30,7,29,.263,.344,.358,.702,.345,0.95
"<a href=""https://www.baseball-reference.com/players/f/faberre01.shtml"">Red Faber</a>",CHA,29,29,24,1,1,0,1,0,3,0,11,.042,.148,.042,.190,.117,-0.30
"<a href=""https://www.baseball-reference.com/players/f/faheyfr01.shtml"">Frank Fahey</a>",PHA,22,18,17,2,3,0,4,1,0,0,3,.176,.176,.235,.412,.198,-0.19
"<a href=""https://www.baseball-reference.com/players/f/farmeja01.shtml"">Jack Farmer</a>",CLE,25,10,9,1,2,0,2,1,0,2,3,.222,.300,.222,.522,.271,-0.14
"<a href=""https://www.baseball-reference.com/players/f/felscha01.shtml"">Happy Felsch</a>",CHA,26,228,206,16,52,1,67,20,15,6,13,.252,.306,.325,.632,.310,0.38
"<a href=""https://www.baseball-reference.com/players/f/fergual01.shtml"">A. Ferguson</a>",NYA,21,1,1,0,0,0,0,0,0,0,1,.000,.000,.000,.000,.000,0.00
"<a href=""https://www.baseball-reference.com/players/f/fewstch01.shtml"">C. Fewster</a>",NYA,22,2,2,1,1,0,1,0,0,0,0,.500,.500,.500,1.000,.484,0.00
"<a href=""https://www.baseball-reference.com/players/f/fillida01.shtml"">D. Fillingim</a>",BSN,24,45,42,2,9,0,9,2,2,0,16,.214,.250,.214,.464,.232,0.00
"<a href=""https://www.baseball-reference.com/players/f/finneha01.shtml"">H. Finneran</a>",2,27,46,42,4,9,0,10,3,1,0,7,.214,.267,.238,.505,.254,0.08
"<a href=""https://www.baseball-reference.com/players/f/fishebo01.shtml"">Bob Fisher</a>",SLN,31,266,246,36,78,2,101,20,15,7,11,.317,.356,.411,.767,.372,3.02
"<a href=""https://www.baseball-reference.com/players/f/fitzgmi01.shtml"">M. Fitzgerald</a>",PHI,27,152,133,21,39,0,47,6,13,3,6,.293,.361,.353,.714,.352,-0.44
"<a href=""https://www.baseball-reference.com/players/f/flackma01.shtml"">Max Flack</a>",CHN,28,552,478,74,123,4,172,41,56,17,19,.257,.343,.360,.702,.347,1.88
"<a href=""https://www.baseball-reference.com/players/f/fletcar01.shtml"">Art Fletcher</a>",NY1,33,513,468,51,123,0,147,47,18,12,26,.263,.311,.314,.625,.309,4.55
"<a href=""https://www.baseball-reference.com/players/f/fortuga01.shtml"">Gary Fortune</a>",PHI,23,11,10,1,2,0,3,0,1,0,5,.200,.273,.300,.573,.284,0.03
"<a href=""https://www.baseball-reference.com/players/f/fosteed02.shtml"">Eddie Foster</a>",WS1,31,575,519,70,147,0,166,29,41,12,20,.283,.339,.320,.659,.326,2.98
"<a href=""https://www.baseball-reference.com/players/f/fournja01.shtml"">J. Fournier</a>",NYA,28,110,100,9,35,0,43,12,7,7,7,.350,.393,.430,.823,.399,0.58
"<a href=""https://www.baseball-reference.com/players/g/gallibe01.shtml"">Bert Gallia</a>",SLA,26,47,46,2,6,0,6,2,0,0,12,.130,.130,.130,.261,.126,0.00
"<a href=""https://www.baseball-reference.com/players/g/gandich01.shtml"">Chick Gandil</a>",CHA,30,480,439,49,119,0,145,55,27,9,19,.271,.319,.330,.649,.319,0.91
"<a href=""https://www.baseball-reference.com/players/g/gardnla01.shtml"">L. Gardner</a>",PHA,32,522,463,50,132,1,169,52,43,9,22,.285,.346,.365,.711,.348,4.08
"<a href=""https://www.baseball-reference.com/players/g/gearybo01.shtml"">Bob Geary</a>",PHA,27,32,27,3,4,0,4,4,4,0,0,.148,.258,.148,.406,.220,-0.01
"<a href=""https://www.baseball-reference.com/players/g/gedeojo01.shtml"">Joe Gedeon</a>",SLA,24,499,441,39,94,1,117,41,27,7,29,.213,.271,.265,.536,.268,0.98
"<a href=""https://www.baseball-reference.com/players/g/georgle01.shtml"">Lefty George</a>",BSN,31,23,22,2,2,0,2,0,1,0,2,.091,.130,.091,.221,.116,-0.19
"<a href=""https://www.baseball-reference.com/players/g/gerbewa01.shtml"">Wally Gerber</a>",SLA,26,195,171,10,41,0,45,10,19,2,11,.240,.316,.263,.579,.292,0.00
"<a href=""https://www.baseball-reference.com/players/g/getzgu01.shtml"">Gus Getz</a>",2,28,30,25,2,4,0,5,0,4,0,2,.160,.300,.200,.500,.253,-0.02
"<a href=""https://www.baseball-reference.com/players/g/gharrpa01.shtml"">P. Gharrity</a>",WS1,26,4,4,0,1,0,2,2,0,0,1,.250,.250,.500,.750,.356,0.03
"<a href=""https://www.baseball-reference.com/players/g/gibsoge01.shtml"">G. Gibson</a>",NY1,37,2,2,0,1,0,2,0,0,0,0,.500,.500,1.000,1.500,.712,0.08
"<a href=""https://www.baseball-reference.com/players/g/gilhofr01.shtml"">F. Gilhooley</a>",NYA,26,493,427,59,118,1,144,23,53,7,24,.276,.358,.337,.695,.344,2.06
"<a href=""https://www.baseball-reference.com/players/g/gonzaeu01.shtml"">E. Gonzalez</a>",BOS,25,7,5,2,2,0,4,0,1,0,1,.400,.571,.800,1.371,.615,0.20
"<a href=""https://www.baseball-reference.com/players/g/gonzami01.shtml"">M. Gonzalez</a>",SLN,27,392,349,33,88,3,118,20,39,14,30,.252,.327,.338,.665,.329,0.00
"<a href=""https://www.baseball-reference.com/players/g/goodwi01.shtml"">Wilbur Good</a>",CHA,32,163,148,24,37,0,54,11,11,1,16,.250,.315,.365,.680,.332,0.75
"<a href=""https://www.baseball-reference.com/players/g/graneja01.shtml"">Jack Graney</a>",CLE,32,211,177,27,42,0,57,9,28,3,13,.237,.351,.322,.673,.337,0.28
