Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/bacsimi01.shtml"">Mike Bacsik</a>",TEX,23,26&frac23;,1,2,0,28,17,11,1,9,13,3.713,2.987,1.388,1.44,-0.16
"<a href=""https://www.baseball-reference.com/players/b/bahnsst01.shtml"">Stan Bahnsen</a>",2,30,167&frac13;,10,13,0,166,91,81,11,77,80,4.357,3.757,1.452,1.04,0.00
"<a href=""https://www.baseball-reference.com/players/b/baldwri01.shtml"">Rick Baldwin</a>",NYN,22,97&frac13;,3,5,6,97,39,36,4,34,54,3.329,2.930,1.346,1.59,0.62
"<a href=""https://www.baseball-reference.com/players/b/baneed01.shtml"">Eddie Bane</a>",MIN,23,28&frac13;,3,1,0,28,11,9,2,15,14,2.859,4.000,1.518,0.93,0.70
"<a href=""https://www.baseball-reference.com/players/b/barera01.shtml"">Ray Bare</a>",DET,26,150&frac23;,8,13,0,174,81,75,10,47,71,4.480,3.396,1.467,1.51,1.59
"<a href=""https://www.baseball-reference.com/players/b/barlomi01.shtml"">Mike Barlow</a>",SLN,27,7&frac23;,0,0,0,11,6,4,0,3,2,4.696,2.823,1.826,0.67,-0.15
"<a href=""https://www.baseball-reference.com/players/b/barrji01.shtml"">Jim Barr</a>",SFN,27,244,13,14,0,244,94,83,17,58,77,3.061,3.557,1.238,1.33,6.02
"<a href=""https://www.baseball-reference.com/players/b/barrst01.shtml"">Steve Barr</a>",BOS,23,7,0,1,0,11,9,2,1,7,2,2.571,6.478,2.571,0.29,-0.36
"<a href=""https://www.baseball-reference.com/players/b/beardmi01.shtml"">Mike Beard</a>",ATL,25,70&frac13;,4,0,0,71,31,25,4,28,27,3.199,3.652,1.408,0.96,1.10
"<a href=""https://www.baseball-reference.com/players/b/beenefr01.shtml"">Fred Beene</a>",CLE,32,46&frac23;,1,0,1,63,42,36,4,25,20,6.943,4.126,1.886,0.80,-1.53
"<a href=""https://www.baseball-reference.com/players/b/bibbyji01.shtml"">Jim Bibby</a>",2,30,181,7,15,1,172,89,78,9,78,93,3.878,3.462,1.381,1.19,-0.11
"<a href=""https://www.baseball-reference.com/players/b/billija01.shtml"">J. Billingham</a>",CIN,32,208,15,10,0,222,100,95,22,76,79,4.111,4.198,1.433,1.04,0.00
"<a href=""https://www.baseball-reference.com/players/b/birddo01.shtml"">Doug Bird</a>",KCA,25,105&frac13;,9,6,11,100,42,38,7,40,81,3.247,2.993,1.329,2.02,0.00
"<a href=""https://www.baseball-reference.com/players/b/blairde01.shtml"">Dennis Blair</a>",MON,21,163&frac13;,8,15,0,150,77,69,14,106,82,3.802,4.678,1.567,0.77,2.18
"<a href=""https://www.baseball-reference.com/players/b/blatest01.shtml"">S. Blateric</a>",CAL,31,4&frac13;,0,0,0,9,5,3,0,1,5,6.231,1.457,2.308,5.00,-0.34
"<a href=""https://www.baseball-reference.com/players/b/bluevi01.shtml"">Vida Blue</a>",OAK,25,278,22,11,1,243,103,93,21,99,189,3.011,3.233,1.230,1.91,4.62
"<a href=""https://www.baseball-reference.com/players/b/blylebe01.shtml"">B. Blyleven</a>",MIN,24,275&frac23;,15,10,0,219,104,92,24,84,233,3.004,2.907,1.099,2.77,6.04
"<a href=""https://www.baseball-reference.com/players/b/bonhabi01.shtml"">Bill Bonham</a>",CHN,26,229&frac13;,13,15,0,254,133,120,15,109,165,4.709,3.320,1.583,1.51,1.16
"<a href=""https://www.baseball-reference.com/players/b/borbope01.shtml"">Pedro Borbon</a>",CIN,28,125,9,5,5,145,47,41,6,21,29,2.952,3.172,1.328,1.38,0.79
"<a href=""https://www.baseball-reference.com/players/b/bosmadi01.shtml"">Dick Bosman</a>",2,31,151&frac13;,11,6,0,145,67,61,15,32,53,3.628,3.710,1.170,1.66,1.43
"<a href=""https://www.baseball-reference.com/players/b/bradlto01.shtml"">Tom Bradley</a>",SFN,28,42,2,3,0,57,33,29,6,18,13,6.214,4.884,1.786,0.72,-0.80
"<a href=""https://www.baseball-reference.com/players/b/brettke01.shtml"">Ken Brett</a>",PIT,26,118,9,5,0,110,47,44,10,43,47,3.356,3.984,1.297,1.09,0.00
"<a href=""https://www.baseball-reference.com/players/b/breweji01.shtml"">Jim Brewer</a>",2,37,67&frac23;,4,1,7,82,29,26,4,23,43,3.458,3.027,1.552,1.87,-0.99
"<a href=""https://www.baseball-reference.com/players/b/brilene01.shtml"">N. Briles</a>",KCA,31,112,6,6,2,127,60,53,19,25,73,4.259,4.001,1.357,2.92,0.00
"<a href=""https://www.baseball-reference.com/players/b/brobepe01.shtml"">Pete Broberg</a>",ML4,25,220&frac13;,14,16,0,219,114,101,18,106,100,4.126,3.993,1.475,0.94,2.39
"<a href=""https://www.baseball-reference.com/players/b/brookik01.shtml"">Ike Brookens</a>",DET,26,10&frac13;,0,0,0,11,6,6,3,5,8,5.226,6.100,1.548,1.60,0.03
"<a href=""https://www.baseball-reference.com/players/b/brownja01.shtml"">Jackie Brown</a>",2,32,139&frac23;,6,7,1,142,77,66,16,64,76,4.253,4.350,1.475,1.19,0.22
"<a href=""https://www.baseball-reference.com/players/b/bryanro01.shtml"">Ron Bryant</a>",SLN,27,8&frac23;,0,1,0,20,17,16,2,7,7,16.615,5.304,3.115,1.00,-0.88
"<a href=""https://www.baseball-reference.com/players/b/burgmto01.shtml"">T. Burgmeier</a>",MIN,31,75&frac23;,5,8,11,76,32,26,7,23,41,3.093,3.580,1.308,1.78,1.08
"<a href=""https://www.baseball-reference.com/players/b/burrira01.shtml"">Ray Burris</a>",CHN,24,238&frac13;,15,10,0,259,121,109,25,73,108,4.116,3.905,1.393,1.48,2.64
"<a href=""https://www.baseball-reference.com/players/b/burtoji01.shtml"">Jim Burton</a>",BOS,25,53,1,2,1,58,30,17,6,19,39,2.887,3.618,1.453,2.05,-0.37
"<a href=""https://www.baseball-reference.com/players/b/busbyst01.shtml"">Steve Busby</a>",KCA,25,260&frac13;,18,12,0,233,96,89,18,81,160,3.077,3.167,1.206,1.98,6.04
"<a href=""https://www.baseball-reference.com/players/b/busketo01.shtml"">Tom Buskey</a>",CLE,28,77,5,3,7,69,27,22,7,29,29,2.571,4.199,1.273,1.00,1.72
"<a href=""https://www.baseball-reference.com/players/b/butlebi02.shtml"">Bill Butler</a>",MIN,28,81&frac23;,5,4,0,100,61,54,12,35,55,5.951,4.312,1.653,1.57,-1.41
"<a href=""https://www.baseball-reference.com/players/c/caldwmi01.shtml"">M. Caldwell</a>",SFN,26,163&frac13;,7,13,1,194,102,87,16,48,57,4.794,3.905,1.482,1.19,-0.52
"<a href=""https://www.baseball-reference.com/players/c/campbbi02.shtml"">B. Campbell</a>",MIN,26,121,4,6,5,119,58,51,13,46,76,3.793,3.832,1.364,1.65,0.95
"<a href=""https://www.baseball-reference.com/players/c/candejo01.shtml"">J. Candelaria</a>",PIT,21,120&frac23;,8,6,0,95,47,37,8,36,95,2.760,2.719,1.086,2.64,0.00
"<a href=""https://www.baseball-reference.com/players/c/caprabu01.shtml"">Buzz Capra</a>",ATL,27,78&frac13;,4,7,0,77,41,37,8,28,35,4.251,4.060,1.340,1.25,0.83
"<a href=""https://www.baseball-reference.com/players/c/carltst01.shtml"">S. Carlton</a>",PHI,30,255&frac13;,15,14,0,217,116,101,24,104,192,3.560,3.521,1.257,1.85,0.00
"<a href=""https://www.baseball-reference.com/players/c/carrido01.shtml"">D. Carrithers</a>",MON,25,101,5,3,0,90,39,37,7,38,37,3.297,3.809,1.267,0.97,1.80
"<a href=""https://www.baseball-reference.com/players/c/carrocl02.shtml"">Clay Carroll</a>",CIN,34,96&frac13;,7,5,7,93,30,28,2,32,44,2.616,2.846,1.298,1.38,0.00
"<a href=""https://www.baseball-reference.com/players/c/carroto02.shtml"">Tom Carroll</a>",CIN,22,47,4,1,0,52,28,26,1,26,14,4.979,3.795,1.660,0.54,-0.56
"<a href=""https://www.baseball-reference.com/players/c/castrbi01.shtml"">Bill Castro</a>",ML4,23,75,3,2,1,78,28,21,3,17,25,2.520,3.036,1.267,1.47,1.68
"<a href=""https://www.baseball-reference.com/players/c/champbi01.shtml"">B. Champion</a>",ML4,27,110,6,6,0,125,77,72,11,55,40,5.891,4.633,1.636,0.73,-1.08
"<a href=""https://www.baseball-reference.com/players/c/chrisla01.shtml"">L. Christenson</a>",PHI,21,171&frac23;,11,6,1,149,73,70,12,45,88,3.670,3.262,1.130,1.96,1.71
"<a href=""https://www.baseball-reference.com/players/c/clevere01.shtml"">R. Cleveland</a>",BOS,27,170&frac23;,13,9,0,173,90,84,19,52,78,4.430,3.988,1.318,1.50,0.62
"<a href=""https://www.baseball-reference.com/players/c/clydeda01.shtml"">David Clyde</a>",TEX,20,7,0,1,0,6,3,2,0,6,2,2.571,4.940,1.714,0.33,0.10
"<a href=""https://www.baseball-reference.com/players/c/colboji01.shtml"">Jim Colborn</a>",ML4,29,206&frac13;,11,13,2,215,111,98,18,65,79,4.275,3.833,1.357,1.22,1.43
"<a href=""https://www.baseball-reference.com/players/c/colemjo05.shtml"">Joe Coleman</a>",DET,28,201,10,18,0,234,137,124,27,85,125,5.552,4.154,1.587,1.47,0.00
"<a href=""https://www.baseball-reference.com/players/c/corbira01.shtml"">Ray Corbin</a>",MIN,26,89&frac23;,5,7,0,105,59,51,13,38,49,5.119,4.516,1.595,1.29,-0.66
"<a href=""https://www.baseball-reference.com/players/c/cosgrmi01.shtml"">M. Cosgrove</a>",HOU,24,71&frac13;,1,2,5,62,24,24,2,37,32,3.028,3.656,1.388,0.86,1.30
"<a href=""https://www.baseball-reference.com/players/c/cramje01.shtml"">Jerry Cram</a>",NYN,27,5,0,1,0,7,3,3,2,2,2,5.400,8.251,1.800,1.00,-0.01
"<a href=""https://www.baseball-reference.com/players/c/crawfji01.shtml"">Jim Crawford</a>",HOU,24,86&frac23;,3,5,4,92,40,35,0,37,37,3.635,2.939,1.488,1.00,0.36
"<a href=""https://www.baseball-reference.com/players/c/crosbke01.shtml"">Ken Crosby</a>",CHN,27,8&frac13;,1,0,0,10,3,3,0,7,6,3.240,3.555,2.040,0.86,0.23
"<a href=""https://www.baseball-reference.com/players/c/cuellmi01.shtml"">Mike Cuellar</a>",BAL,38,256,14,12,0,229,112,104,17,84,105,3.656,3.657,1.223,1.25,1.18
"<a href=""https://www.baseball-reference.com/players/c/currela01.shtml"">L. Currence</a>",ML4,23,18&frac23;,0,2,0,25,17,16,5,14,7,7.714,7.371,2.089,0.50,-0.47
"<a href=""https://www.baseball-reference.com/players/c/curtijo01.shtml"">John Curtis</a>",SLN,27,146&frac23;,8,9,1,151,70,56,13,65,67,3.436,4.104,1.473,1.03,0.00
"<a href=""https://www.baseball-reference.com/players/d/d'acqjo01.shtml"">J. D'Acquisto</a>",SFN,23,28,2,4,0,29,35,32,5,34,22,10.286,6.661,2.250,0.65,0.00
"<a href=""https://www.baseball-reference.com/players/d/dalcabr01.shtml"">B. Dal Canton</a>",2,34,75&frac23;,2,9,3,86,51,40,2,31,43,4.758,2.733,1.546,1.39,-0.62
"<a href=""https://www.baseball-reference.com/players/d/darcypa01.shtml"">Pat Darcy</a>",CIN,25,130&frac23;,11,5,1,134,54,52,4,59,46,3.582,3.626,1.477,0.78,1.14
"<a href=""https://www.baseball-reference.com/players/d/deckejo01.shtml"">Joe Decker</a>",MIN,28,26&frac13;,1,3,0,25,25,25,2,36,8,8.544,7.296,2.316,0.22,-0.73
"<a href=""https://www.baseball-reference.com/players/d/demerla01.shtml"">Larry Demery</a>",PIT,22,114&frac23;,7,5,4,95,40,37,7,43,59,2.904,3.438,1.203,1.37,1.56
"<a href=""https://www.baseball-reference.com/players/d/demoldo01.shtml"">Don DeMola</a>",MON,22,97&frac23;,4,7,1,92,47,45,8,42,63,4.147,3.524,1.372,1.50,0.34
"<a href=""https://www.baseball-reference.com/players/d/dennyjo01.shtml"">John Denny</a>",SLN,22,136,10,7,0,149,73,60,5,51,72,3.971,3.052,1.471,1.41,0.64
"<a href=""https://www.baseball-reference.com/players/d/dettoto01.shtml"">Tom Dettore</a>",CHN,27,85&frac13;,5,4,0,88,57,51,8,31,46,5.379,3.499,1.395,1.48,-0.50
"<a href=""https://www.baseball-reference.com/players/d/devinad01.shtml"">A. Devine</a>",ATL,23,16&frac13;,1,0,0,19,8,8,2,7,8,4.408,4.209,1.592,1.14,0.27
"<a href=""https://www.baseball-reference.com/players/d/dierkla01.shtml"">L. Dierker</a>",HOU,28,232,14,16,0,225,109,103,24,91,127,3.996,3.954,1.362,1.40,1.57
"<a href=""https://www.baseball-reference.com/players/d/dobsoch01.shtml"">Chuck Dobson</a>",CAL,31,28,0,2,0,30,26,21,5,13,14,6.750,5.037,1.536,1.08,-0.95
"<a href=""https://www.baseball-reference.com/players/d/dobsopa01.shtml"">Pat Dobson</a>",NYA,33,207&frac23;,11,14,0,205,105,94,21,83,129,4.074,3.848,1.387,1.55,1.03
"<a href=""https://www.baseball-reference.com/players/d/downial01.shtml"">Al Downing</a>",LAN,34,74&frac23;,2,1,1,59,31,24,6,28,39,2.893,3.665,1.165,1.39,0.11
"<a href=""https://www.baseball-reference.com/players/d/dragodi01.shtml"">Dick Drago</a>",BOS,30,72&frac23;,2,2,15,69,31,31,5,31,43,3.839,3.571,1.376,1.39,0.00
"<a href=""https://www.baseball-reference.com/players/d/dressro01.shtml"">Rob Dressler</a>",SFN,21,16&frac13;,1,0,0,17,3,2,0,4,6,1.102,2.587,1.286,1.50,0.81
"<a href=""https://www.baseball-reference.com/players/e/easteja01.shtml"">J. Easterly</a>",ATL,22,68&frac23;,2,9,0,73,47,38,5,42,34,4.981,4.242,1.675,0.81,0.00
"<a href=""https://www.baseball-reference.com/players/e/eastwra01.shtml"">R. Eastwick</a>",CIN,24,90,5,3,22,77,26,26,6,25,61,2.600,2.868,1.133,2.44,1.79
"<a href=""https://www.baseball-reference.com/players/e/eckerde01.shtml"">D. Eckersley</a>",CLE,20,186&frac23;,13,7,2,147,61,54,16,90,152,2.604,3.420,1.270,1.69,5.29
"<a href=""https://www.baseball-reference.com/players/e/ellisdo01.shtml"">Dock Ellis</a>",PIT,30,140,8,9,0,163,69,59,9,43,69,3.793,3.256,1.471,1.60,0.00
"<a href=""https://www.baseball-reference.com/players/e/espinni01.shtml"">N. Espinosa</a>",NYN,21,3,0,1,0,8,6,6,0,1,2,18.000,2.362,3.000,2.00,-0.61
"<a href=""https://www.baseball-reference.com/players/f/falcope01.shtml"">Pete Falcone</a>",SFN,21,190,12,11,0,171,97,88,16,111,131,4.168,4.007,1.484,1.18,1.60
"<a href=""https://www.baseball-reference.com/players/f/figueed01.shtml"">Ed Figueroa</a>",CAL,26,244&frac23;,16,13,0,213,96,79,14,84,139,2.906,3.173,1.214,1.65,5.49
"<a href=""https://www.baseball-reference.com/players/f/fingero01.shtml"">R. Fingers</a>",OAK,28,126&frac23;,10,6,24,95,43,42,13,33,115,2.984,2.753,1.011,3.48,2.22
"<a href=""https://www.baseball-reference.com/players/f/fitzmal01.shtml"">A. Fitzmorris</a>",KCA,29,242,16,12,0,239,104,96,16,76,78,3.570,3.710,1.302,1.03,0.00
"<a href=""https://www.baseball-reference.com/players/f/flanami01.shtml"">M. Flanagan</a>",BAL,23,9&frac23;,0,1,0,9,4,3,0,6,7,2.793,3.002,1.552,1.17,0.08
"<a href=""https://www.baseball-reference.com/players/f/folkeri01.shtml"">Rich Folkers</a>",SDN,28,142,6,11,0,155,70,66,8,39,87,4.183,2.881,1.366,2.23,0.79
"<a href=""https://www.baseball-reference.com/players/f/forscbo01.shtml"">Bob Forsch</a>",SLN,25,230,15,10,0,213,89,73,14,70,108,2.857,3.320,1.230,1.54,0.00
"<a href=""https://www.baseball-reference.com/players/f/forscke01.shtml"">Ken Forsch</a>",HOU,28,109,4,8,2,114,42,39,9,30,54,3.220,3.452,1.321,1.80,1.10
"<a href=""https://www.baseball-reference.com/players/f/forstte01.shtml"">T. Forster</a>",CHA,23,37,3,3,4,30,12,9,0,24,32,2.189,2.812,1.459,1.33,1.22
"<a href=""https://www.baseball-reference.com/players/f/fosteal01.shtml"">Alan Foster</a>",SDN,28,44&frac23;,3,1,0,41,14,12,1,21,20,2.418,3.393,1.388,0.95,0.97
"<a href=""https://www.baseball-reference.com/players/f/foucast01.shtml"">S. Foucault</a>",TEX,25,107,8,4,10,96,57,49,10,55,56,4.121,4.236,1.411,1.02,-0.69
"<a href=""https://www.baseball-reference.com/players/f/frailke01.shtml"">Ken Frailing</a>",CHN,27,53,2,5,1,61,37,32,6,26,39,5.434,3.872,1.642,1.50,-0.50
"<a href=""https://www.baseball-reference.com/players/f/freisda01.shtml"">D. Freisleben</a>",SDN,23,181,5,14,0,206,102,86,11,82,77,4.276,3.721,1.591,0.94,0.00
"<a href=""https://www.baseball-reference.com/players/f/friseda01.shtml"">D. Frisella</a>",SDN,29,97&frac23;,1,6,9,86,36,34,7,51,67,3.133,3.667,1.403,1.31,0.00
"<a href=""https://www.baseball-reference.com/players/f/frymawo01.shtml"">W. Fryman</a>",MON,35,157,9,12,3,141,69,58,10,68,118,3.325,3.114,1.331,1.74,2.16
"<a href=""https://www.baseball-reference.com/players/g/garbege01.shtml"">Gene Garber</a>",PHI,27,110,10,12,14,104,48,44,13,27,69,3.600,3.570,1.191,2.56,0.00
"<a href=""https://www.baseball-reference.com/players/g/garlawa01.shtml"">W. Garland</a>",BAL,24,87&frac13;,2,5,4,80,37,36,7,31,46,3.710,3.643,1.271,1.48,0.16
"<a href=""https://www.baseball-reference.com/players/g/garmami01.shtml"">Mike Garman</a>",SLN,25,79,3,8,10,73,31,21,3,48,48,2.392,3.625,1.532,1.00,1.60
"<a href=""https://www.baseball-reference.com/players/g/gentrga01.shtml"">Gary Gentry</a>",ATL,28,20,1,1,0,25,14,11,3,8,10,4.950,4.665,1.650,1.25,-0.20
"<a href=""https://www.baseball-reference.com/players/g/gibsobo01.shtml"">Bob Gibson</a>",SLN,39,109,3,10,2,120,66,61,10,62,60,5.037,4.240,1.670,0.97,-0.27
"<a href=""https://www.baseball-reference.com/players/g/gideoji01.shtml"">Jim Gideon</a>",TEX,21,5&frac23;,0,0,0,7,6,5,1,5,2,7.941,6.621,2.118,0.40,-0.21
"<a href=""https://www.baseball-reference.com/players/g/giustda01.shtml"">Dave Giusti</a>",PIT,35,91&frac23;,5,4,17,79,38,30,3,42,38,2.945,3.580,1.320,0.90,0.00
"<a href=""https://www.baseball-reference.com/players/g/glynned01.shtml"">Ed Glynn</a>",DET,22,14&frac23;,0,2,0,11,8,7,1,8,8,4.295,4.174,1.295,1.00,0.18
"<a href=""https://www.baseball-reference.com/players/g/gogolbi01.shtml"">B. Gogolewski</a>",CHA,27,55,0,0,2,61,35,32,5,28,37,5.236,3.870,1.618,1.32,-0.25
"<a href=""https://www.baseball-reference.com/players/g/goltzda01.shtml"">Dave Goltz</a>",MIN,26,243,14,14,0,235,112,99,18,72,128,3.667,3.315,1.263,1.78,0.00
"<a href=""https://www.baseball-reference.com/players/g/gossari01.shtml"">Rich Gossage</a>",CHA,23,141&frac23;,9,8,26,99,32,29,3,70,130,1.842,2.398,1.193,1.86,0.00
"<a href=""https://www.baseball-reference.com/players/g/grangwa01.shtml"">W. Granger</a>",HOU,31,74,2,5,5,76,39,30,7,23,30,3.649,3.758,1.338,1.30,-0.75
"<a href=""https://www.baseball-reference.com/players/g/greifbi01.shtml"">Bill Greif</a>",SDN,25,72,4,6,9,74,44,31,7,38,43,3.875,3.988,1.556,1.13,-1.27
"<a href=""https://www.baseball-reference.com/players/g/griffto02.shtml"">Tom Griffin</a>",HOU,27,79&frac13;,3,8,0,89,52,47,11,46,56,5.332,4.598,1.702,1.22,-1.02
"<a href=""https://www.baseball-reference.com/players/g/grillst01.shtml"">Steve Grilli</a>",DET,26,6&frac23;,0,0,0,3,2,1,0,6,5,1.350,3.878,1.350,0.83,0.20
"<a href=""https://www.baseball-reference.com/players/g/grimsro02.shtml"">R. Grimsley</a>",BAL,25,197,10,13,0,210,95,89,29,47,89,4.066,4.318,1.305,1.89,0.00
"<a href=""https://www.baseball-reference.com/players/g/guidrro01.shtml"">Ron Guidry</a>",NYA,24,15&frac23;,0,1,0,15,6,6,0,9,15,3.447,2.214,1.532,1.67,0.21
"<a href=""https://www.baseball-reference.com/players/g/gulledo01.shtml"">Don Gullett</a>",CIN,24,159&frac23;,15,4,0,127,49,43,11,56,98,2.424,3.296,1.146,1.75,3.13
"<a href=""https://www.baseball-reference.com/players/g/gurala01.shtml"">Larry Gura</a>",NYA,27,151&frac13;,7,8,0,173,65,59,13,41,65,3.509,3.594,1.414,1.59,0.00
"<a href=""https://www.baseball-reference.com/players/h/haliced01.shtml"">Ed Halicki</a>",SFN,24,159&frac23;,9,13,0,143,76,62,6,59,153,3.495,2.226,1.265,2.59,0.00
"<a href=""https://www.baseball-reference.com/players/h/hallto01.shtml"">Tom Hall</a>",2,27,62&frac23;,4,3,1,60,39,32,10,33,51,4.596,4.444,1.484,1.55,0.00
"<a href=""https://www.baseball-reference.com/players/h/hamilda01.shtml"">D. Hamilton</a>",2,27,105&frac13;,7,7,6,105,42,38,8,47,71,3.247,3.548,1.443,1.51,0.00
"<a href=""https://www.baseball-reference.com/players/h/handsbi01.shtml"">Bill Hands</a>",TEX,35,109&frac23;,6,7,0,118,58,49,12,28,67,4.021,3.448,1.331,2.39,0.71
"<a href=""https://www.baseball-reference.com/players/h/hannapr01.shtml"">P. Hanna</a>",ATL,20,5&frac23;,0,0,0,7,1,1,0,5,2,1.588,3.427,2.118,0.40,0.19
"<a href=""https://www.baseball-reference.com/players/h/hardyla01.shtml"">Larry Hardy</a>",SDN,27,2&frac23;,0,0,0,8,6,4,3,2,3,13.500,13.680,3.750,1.50,-0.38
"<a href=""https://www.baseball-reference.com/players/h/hargast01.shtml"">Steve Hargan</a>",TEX,32,189&frac13;,9,10,0,203,96,80,17,62,93,3.803,3.639,1.400,1.50,0.00
"<a href=""https://www.baseball-reference.com/players/h/harriro01.shtml"">R. Harrison</a>",2,28,180&frac23;,10,11,1,195,104,96,16,65,74,4.782,3.897,1.439,1.14,0.22
"<a href=""https://www.baseball-reference.com/players/h/hasslan01.shtml"">Andy Hassler</a>",CAL,23,133&frac13;,3,12,0,158,94,88,12,53,82,5.940,3.544,1.582,1.55,0.00
"<a href=""https://www.baseball-reference.com/players/h/hausmto01.shtml"">Tom Hausman</a>",ML4,22,112,3,6,0,110,57,51,7,47,46,4.098,3.672,1.402,0.98,0.00
"<a href=""https://www.baseball-reference.com/players/h/heaveda01.shtml"">D. Heaverlo</a>",SFN,24,64,3,1,1,62,18,17,2,31,35,2.391,3.312,1.453,1.13,1.87
"<a href=""https://www.baseball-reference.com/players/h/hernara01.shtml"">R. Hernandez</a>",PIT,34,64,7,2,5,62,21,21,0,28,43,2.953,2.557,1.406,1.54,0.00
"<a href=""https://www.baseball-reference.com/players/h/hilgeto01.shtml"">T. Hilgendorf</a>",PHI,33,96&frac23;,7,3,0,81,32,23,6,38,52,2.141,3.488,1.231,1.37,1.57
"<a href=""https://www.baseball-reference.com/players/h/hillejo01.shtml"">John Hiller</a>",DET,32,70&frac23;,2,3,14,52,20,17,6,36,87,2.165,2.757,1.245,2.42,2.98
"<a href=""https://www.baseball-reference.com/players/h/hintori01.shtml"">Rich Hinton</a>",CHA,28,37&frac13;,1,0,0,41,22,20,2,15,30,4.821,2.856,1.500,2.00,-0.06
"<a href=""https://www.baseball-reference.com/players/h/hockech01.shtml"">C. Hockenbery</a>",CAL,24,41,0,5,1,48,27,24,3,19,15,5.268,3.961,1.634,0.79,-0.50
"<a href=""https://www.baseball-reference.com/players/h/hoernjo01.shtml"">Joe Hoerner</a>",PHI,38,21,0,0,0,25,6,6,3,8,20,2.571,3.465,1.571,2.50,0.48
"<a href=""https://www.baseball-reference.com/players/h/holtzke01.shtml"">Ken Holtzman</a>",OAK,29,266&frac13;,18,14,0,217,111,93,16,108,122,3.143,3.629,1.220,1.13,0.00
"<a href=""https://www.baseball-reference.com/players/h/hooddo01.shtml"">Don Hood</a>",CLE,25,135&frac13;,6,10,0,136,76,66,16,57,51,4.389,4.723,1.426,0.89,0.16
"<a href=""https://www.baseball-reference.com/players/h/hootobu01.shtml"">Burt Hooton</a>",2,25,234&frac23;,18,9,0,190,88,80,18,68,153,3.068,3.162,1.099,2.25,2.58
"<a href=""https://www.baseball-reference.com/players/h/houghch01.shtml"">C. Hough</a>",LAN,27,61,3,7,4,43,25,20,3,34,34,2.951,3.426,1.262,1.00,-0.09
"<a href=""https://www.baseball-reference.com/players/h/houseto01.shtml"">Tom House</a>",ATL,28,79&frac13;,7,7,11,79,39,28,2,36,36,3.176,3.277,1.450,1.00,0.56
"<a href=""https://www.baseball-reference.com/players/h/hraboal01.shtml"">Al Hrabosky</a>",SLN,25,97&frac13;,13,3,22,72,27,18,3,33,82,1.664,2.286,1.079,2.48,3.90
"<a href=""https://www.baseball-reference.com/players/h/hudsoch01.shtml"">C. Hudson</a>",CAL,25,5&frac23;,0,1,0,7,6,6,0,4,0,9.529,4.495,1.941,0.00,-0.20
"<a href=""https://www.baseball-reference.com/players/h/hugheji03.shtml"">Jim Hughes</a>",MIN,23,249&frac23;,16,14,0,241,119,106,17,127,130,3.821,3.809,1.474,1.02,2.89
"<a href=""https://www.baseball-reference.com/players/h/hunteca01.shtml"">C. Hunter</a>",NYA,29,328,23,14,0,248,107,94,25,83,177,2.579,3.245,1.009,2.13,8.07
