playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
acostjo01,1921,1,WS1,AL,5,4,33,7,2,0,3,347,148,56,4,36,30,0.31,4.36,,3,0,0,520,17,65,,,
adamsba01,1921,1,PIT,NL,14,5,25,20,11,2,0,480,155,47,4,18,55,0.25,2.64,,0,0,1,646,3,57,,,
alexape01,1921,1,CHN,NL,15,13,31,29,21,3,1,756,286,95,10,33,77,0.29,3.39,,1,1,0,1033,1,110,,,
ayersdo01,1921,1,DET,AL,0,0,2,1,0,0,0,12,9,4,0,2,0,0.45,9,,0,0,1,23,1,6,,,
bagbyji01,1921,1,CLE,AL,14,12,40,26,13,0,4,575,238,100,14,44,37,0.3,4.7,,0,4,0,841,13,112,,,
bailebi01,1921,1,SLN,NL,2,5,19,6,3,1,0,222,95,35,1,22,20,0.33,4.26,,4,2,1,330,3,41,,,
bailesw01,1921,1,CHN,NL,0,0,3,0,0,0,0,15,6,2,0,2,2,0.3,3.6,,0,1,0,24,2,2,,,
bailesw01,1921,2,BRO,NL,0,0,7,0,0,0,0,73,35,14,1,7,6,0.36,5.18,,1,1,0,107,4,15,,,
barneje01,1921,1,NY1,NL,15,9,42,31,15,1,6,776,298,89,13,44,56,0.29,3.1,,2,3,0,1076,6,108,,,
barrebi02,1921,1,PHA,AL,1,0,4,0,0,0,0,15,2,4,0,9,2,0.13,7.2,,1,0,0,25,2,4,,,
baumgst01,1921,1,PHI,NL,3,6,22,7,2,0,0,200,103,52,8,22,13,0.35,7.02,,0,2,0,329,11,72,,,
baynebi01,1921,1,SLA,AL,11,5,47,14,6,1,3,492,167,86,8,80,82,0.27,4.72,,1,5,2,727,14,103,,,
behanpe01,1921,1,PHI,NL,0,1,2,2,1,0,0,32,17,7,0,1,3,0.35,5.91,,0,0,0,50,0,8,,,
bentoru01,1921,1,NY1,NL,5,2,18,9,3,1,0,216,72,23,2,17,11,0.26,2.88,,2,0,0,297,4,28,,,
bettshu01,1921,1,PHI,NL,3,7,32,2,1,0,4,302,141,50,8,14,28,0.33,4.47,,3,4,0,455,22,65,,,
bigbely01,1921,1,PIT,NL,0,0,5,0,0,0,0,24,4,1,0,4,1,0.15,1.13,,0,0,0,30,5,1,,,
birdre01,1921,1,WS1,AL,0,0,1,0,0,0,0,15,5,3,0,1,2,0.29,5.4,,0,1,0,21,1,3,,,
bishobi02,1921,1,PHA,AL,0,0,2,0,0,0,0,21,8,7,0,10,4,0.26,9,,1,0,0,41,1,9,,,
blackch01,1921,1,CHA,AL,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,,0,0,0,3,1,0,,,
boehlge01,1921,1,SLA,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.5,0,,0,0,0,3,1,0,,,
bolanbe01,1921,1,SLA,AL,1,4,7,6,0,0,0,81,34,28,2,28,6,0.3,9.33,,0,2,0,149,1,36,,,
booneda01,1921,1,DET,AL,0,0,1,0,0,0,0,6,1,0,0,2,0,0.2,0,,0,0,0,9,1,1,,,
braxtga01,1921,1,BSN,NL,1,3,17,2,0,0,0,112,44,20,0,17,16,0.31,4.82,,0,2,0,165,8,26,,,
brently01,1921,1,CIN,NL,1,8,17,9,2,0,1,180,80,27,0,17,19,0.34,4.05,,0,1,2,265,7,35,,,
burwebi01,1921,1,SLA,AL,2,4,33,3,1,0,2,253,102,48,2,29,17,0.3,5.12,,1,2,2,378,21,62,,,
bushjo01,1921,1,BOS,AL,16,9,37,32,21,3,1,763,244,99,10,93,96,0.26,3.5,,7,6,0,1066,4,111,,,
cadorle01,1921,1,BRO,NL,13,14,35,30,12,1,0,635,243,98,17,46,79,0.29,4.17,,0,6,0,907,3,112,,,
