Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/c/creelke01.shtml"">Keith Creel</a>",KCA,23,125,1,4,0,43,28,25,8,25,13,5.400,6.491,1.632,0.52,-0.39
"<a href=""https://www.baseball-reference.com/players/c/curtijo01.shtml"">John Curtis</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecurtijo01"" style=""display:none;""></input><label for=""footnotecurtijo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcurtijo01"">SDN, CAL</div></span>",34,385,8,7,1,137,70,61,15,49,64,4.278,4.357,1.449,1.31,-0.65
"<a href=""https://www.baseball-reference.com/players/d/d'acqjo01.shtml"">J. D'Acquisto</a>",OAK,30,51,0,1,0,20,11,10,1,9,7,5.294,4.188,1.706,0.78,-0.15
"<a href=""https://www.baseball-reference.com/players/d/darwida01.shtml"">Danny Darwin</a>",TEX,26,267,10,8,7,95,38,34,6,37,61,3.438,3.375,1.483,1.65,0.00
"<a href=""https://www.baseball-reference.com/players/d/davisro02.shtml"">Ron Davis</a>",MIN,26,318,3,9,22,106,53,52,16,47,89,4.415,4.297,1.443,1.89,0.00
"<a href=""https://www.baseball-reference.com/players/d/davisst02.shtml"">Storm Davis</a>",BAL,20,302,8,4,0,96,40,39,8,28,67,3.487,3.257,1.232,2.39,0.00
"<a href=""https://www.baseball-reference.com/players/d/dayleke01.shtml"">Ken Dayley</a>",ATL,23,214,5,6,0,79,39,36,9,25,34,4.542,4.417,1.458,1.36,0.17
"<a href=""https://www.baseball-reference.com/players/d/deleolu01.shtml"">Luis DeLeon</a>",SDN,23,306,9,5,15,77,25,23,10,16,60,2.029,3.289,.912,3.75,2.69
"<a href=""https://www.baseball-reference.com/players/d/dempsma01.shtml"">Mark Dempsey</a>",SFN,24,17,0,0,0,11,5,5,1,2,4,7.941,4.380,2.294,2.00,-0.12
"<a href=""https://www.baseball-reference.com/players/d/denmabr01.shtml"">Brian Denman</a>",BOS,26,147,3,4,0,55,32,26,6,9,9,4.776,4.501,1.306,1.00,-0.08
"<a href=""https://www.baseball-reference.com/players/d/dennyjo01.shtml"">John Denny</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedennyjo01"" style=""display:none;""></input><label for=""footnotedennyjo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdennyjo01"">CLE, PHI</div></span>",29,482,6,13,0,144,92,87,12,83,113,4.873,3.719,1.413,1.36,1.02
"<a href=""https://www.baseball-reference.com/players/d/diazca01.shtml"">Carlos Diaz</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotediazca01"" style=""display:none;""></input><label for=""footnotediazca01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdiazca01"">ATL, NYN</div></span>",24,87,3,2,1,37,17,13,3,13,16,4.034,4.202,1.724,1.23,-0.23
"<a href=""https://www.baseball-reference.com/players/d/dipinfr01.shtml"">Frank DiPino</a>",HOU,25,85,2,2,0,32,20,19,1,11,25,6.035,2.582,1.518,2.27,0.00
"<a href=""https://www.baseball-reference.com/players/d/dotsori01.shtml"">R. Dotson</a>",CHA,23,590,11,15,0,219,97,84,19,73,109,3.844,3.868,1.485,1.49,0.00
"<a href=""https://www.baseball-reference.com/players/d/draveda01.shtml"">D. Dravecky</a>",SDN,26,315,5,3,2,86,37,30,8,33,59,2.571,3.526,1.133,1.79,1.31
"<a href=""https://www.baseball-reference.com/players/e/easteja01.shtml"">J. Easterly</a>",ML4,29,92,0,2,2,39,19,16,6,15,16,4.696,5.585,1.761,1.07,0.00
"<a href=""https://www.baseball-reference.com/players/e/eckerde01.shtml"">D. Eckersley</a>",BOS,27,673,13,13,0,228,101,93,31,43,127,3.731,3.931,1.208,2.95,4.45
"<a href=""https://www.baseball-reference.com/players/e/edelejo01.shtml"">Joe Edelen</a>",CIN,26,46,0,0,0,22,15,15,2,8,11,8.804,4.365,1.957,1.38,-0.62
"<a href=""https://www.baseball-reference.com/players/e/eicheju01.shtml"">J. Eichelber</a>",SDN,28,533,7,14,0,171,98,83,23,72,74,4.205,4.774,1.368,1.03,-1.18
"<a href=""https://www.baseball-reference.com/players/e/eichhma01.shtml"">M. Eichhorn</a>",TOR,21,114,0,3,0,40,28,23,4,14,16,5.447,4.276,1.421,1.14,-0.32
"<a href=""https://www.baseball-reference.com/players/e/erickro01.shtml"">R. Erickson</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteerickro01"" style=""display:none;""></input><label for=""footnoteerickro01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDiverickro01"">MIN, NYA</div></span>",25,334,8,8,1,142,65,57,11,29,49,4.608,3.806,1.536,1.69,0.57
"<a href=""https://www.baseball-reference.com/players/e/escarch01.shtml"">C. Escarrega</a>",CHA,32,221,1,3,1,73,33,30,3,16,33,3.665,3.003,1.208,2.06,0.99
"<a href=""https://www.baseball-reference.com/players/f/falcope01.shtml"">Pete Falcone</a>",NYN,28,513,8,10,2,159,82,73,24,71,101,3.842,4.660,1.345,1.42,2.12
"<a href=""https://www.baseball-reference.com/players/f/farmeed01.shtml"">Ed Farmer</a>",PHI,32,228,2,6,6,66,44,41,2,50,58,4.855,3.505,1.526,1.16,0.00
"<a href=""https://www.baseball-reference.com/players/f/farrji01.shtml"">Jim Farr</a>",TEX,26,54,0,0,0,20,8,5,0,7,6,2.500,3.195,1.500,0.86,0.19
"<a href=""https://www.baseball-reference.com/players/f/feltote01.shtml"">Terry Felton</a>",MIN,24,352,0,13,3,99,71,65,18,76,92,4.986,5.073,1.491,1.21,-1.01
"<a href=""https://www.baseball-reference.com/players/f/filerto01.shtml"">Tom Filer</a>",CHN,25,122,1,2,0,50,25,25,5,18,15,5.533,4.813,1.672,0.83,-0.17
"<a href=""https://www.baseball-reference.com/players/f/filsope01.shtml"">Pete Filson</a>",MIN,23,37,0,2,0,17,12,12,2,8,10,8.757,4.838,2.027,1.25,0.00
"<a href=""https://www.baseball-reference.com/players/f/fingero01.shtml"">R. Fingers</a>",ML4,35,239,5,6,29,63,23,23,5,20,71,2.598,2.465,1.042,3.55,2.28
"<a href=""https://www.baseball-reference.com/players/f/flanami01.shtml"">M. Flanagan</a>",BAL,30,708,15,11,0,233,110,104,24,76,103,3.966,4.108,1.309,1.36,2.36
"<a href=""https://www.baseball-reference.com/players/f/flinnjo01.shtml"">John Flinn</a>",BAL,27,41,2,0,0,13,3,2,1,3,13,1.317,2.418,1.171,4.33,0.41
"<a href=""https://www.baseball-reference.com/players/f/forscbo01.shtml"">Bob Forsch</a>",SLN,32,699,15,9,1,238,95,90,16,54,69,3.476,3.678,1.253,1.28,0.00
"<a href=""https://www.baseball-reference.com/players/f/forscke01.shtml"">Ken Forsch</a>",CAL,35,684,13,11,0,225,108,98,25,57,73,3.868,4.140,1.237,1.28,1.70
"<a href=""https://www.baseball-reference.com/players/f/forstte01.shtml"">T. Forster</a>",LAN,30,249,5,6,3,66,38,28,3,31,52,3.036,2.911,1.169,1.68,-0.19
"<a href=""https://www.baseball-reference.com/players/f/fowlkal01.shtml"">Alan Fowlkes</a>",SFN,23,255,4,2,0,111,55,49,12,24,50,5.188,3.958,1.588,2.08,-0.50
"<a href=""https://www.baseball-reference.com/players/f/frazige01.shtml"">G. Frazier</a>",NYA,27,335,4,4,1,103,51,43,7,39,69,3.466,3.217,1.272,1.77,0.00
"<a href=""https://www.baseball-reference.com/players/f/frostda01.shtml"">Dave Frost</a>",KCA,29,245,6,6,0,103,53,50,7,30,26,5.510,4.136,1.629,0.87,-0.73
"<a href=""https://www.baseball-reference.com/players/f/frymawo01.shtml"">W. Fryman</a>",MON,42,209,9,4,12,66,36,29,3,26,46,3.746,3.033,1.321,1.77,-0.55
"<a href=""https://www.baseball-reference.com/players/g/gaffbr01.shtml"">Brent Gaff</a>",NYN,23,95,0,3,0,41,22,16,3,10,14,4.547,3.857,1.611,1.40,-0.29
"<a href=""https://www.baseball-reference.com/players/g/galeri01.shtml"">Rich Gale</a>",SFN,28,511,7,14,0,193,91,80,9,81,102,4.227,3.514,1.609,1.26,0.62
"<a href=""https://www.baseball-reference.com/players/g/garbege01.shtml"">Gene Garber</a>",ATL,34,358,8,10,30,100,40,31,4,32,68,2.338,2.768,1.106,2.12,2.69
"<a href=""https://www.baseball-reference.com/players/g/garresc01.shtml"">S. Garrelts</a>",SFN,20,6,0,0,0,3,3,3,0,2,4,13.500,1.945,2.500,2.00,-0.08
"<a href=""https://www.baseball-reference.com/players/g/garvije01.shtml"">Jerry Garvin</a>",TOR,26,175,1,1,0,81,48,47,10,26,35,7.251,4.879,1.834,1.35,-1.03
"<a href=""https://www.baseball-reference.com/players/g/geiseda01.shtml"">Dave Geisel</a>",TOR,27,95,1,1,0,32,15,14,6,17,22,3.979,5.248,1.547,1.29,0.42
"<a href=""https://www.baseball-reference.com/players/g/gleatje01.shtml"">J. Gleaton</a>",SEA,24,14,0,0,0,7,7,7,3,2,1,13.500,11.399,1.929,0.50,-0.30
"<a href=""https://www.baseball-reference.com/players/g/glynned01.shtml"">Ed Glynn</a>",CLE,29,149,5,2,4,43,27,23,6,30,54,4.168,3.907,1.470,1.80,0.09
"<a href=""https://www.baseball-reference.com/players/g/goltzda01.shtml"">Dave Goltz</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotegoltzda01"" style=""display:none;""></input><label for=""footnotegoltzda01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivgoltzda01"">LAN, CAL</div></span>",33,269,8,6,3,88,47,41,4,32,52,4.115,3.168,1.338,1.62,-0.18
"<a href=""https://www.baseball-reference.com/players/g/gormato03.shtml"">Tom Gorman</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotegormato03"" style=""display:none;""></input><label for=""footnotegormato03"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivgormato03"">MON, NYN</div></span>",24,49,1,1,0,16,5,5,0,4,13,2.755,1.913,1.224,3.25,0.47
"<a href=""https://www.baseball-reference.com/players/g/gossari01.shtml"">Rich Gossage</a>",NYA,30,279,4,5,30,63,23,23,5,28,102,2.226,2.103,.978,3.64,0.00
"<a href=""https://www.baseball-reference.com/players/g/gottji01.shtml"">Jim Gott</a>",TOR,22,408,5,10,0,134,76,67,15,66,82,4.434,4.329,1.471,1.24,0.00
"<a href=""https://www.baseball-reference.com/players/g/griffmi02.shtml"">Mike Griffin</a>",SDN,25,31,0,1,0,9,4,4,0,3,4,3.484,2.818,1.161,1.33,0.06
"<a href=""https://www.baseball-reference.com/players/g/griffto02.shtml"">Tom Griffin</a>",PIT,34,67,1,3,0,32,23,22,5,15,8,8.866,6.543,2.104,0.53,-0.97
"<a href=""https://www.baseball-reference.com/players/g/grimsro02.shtml"">R. Grimsley</a>",BAL,32,180,1,2,0,65,35,35,7,22,18,5.250,4.775,1.450,0.82,-0.43
"<a href=""https://www.baseball-reference.com/players/g/guantce01.shtml"">C. Guante</a>",PIT,22,81,0,0,0,28,16,10,1,5,26,3.333,1.701,1.222,5.20,-0.15
"<a href=""https://www.baseball-reference.com/players/g/guidrro01.shtml"">Ron Guidry</a>",NYA,31,666,14,8,0,216,104,94,22,69,162,3.811,3.454,1.284,2.35,4.06
"<a href=""https://www.baseball-reference.com/players/g/gullibi01.shtml"">B. Gullickson</a>",MON,23,710,12,14,0,231,101,94,25,61,155,3.575,3.495,1.234,2.54,2.98
"<a href=""https://www.baseball-reference.com/players/g/gumpeda01.shtml"">Dave Gumpert</a>",DET,24,6,0,0,1,7,6,6,1,2,0,27.000,10.274,4.500,0.00,-0.88
"<a href=""https://www.baseball-reference.com/players/g/gurala01.shtml"">Larry Gura</a>",KCA,34,744,18,12,0,251,124,111,31,64,98,4.028,4.275,1.270,1.53,0.00
"<a href=""https://www.baseball-reference.com/players/h/haasmo01.shtml"">Moose Haas</a>",ML4,26,580,11,8,1,232,101,96,15,39,104,4.469,3.188,1.402,2.67,0.68
"<a href=""https://www.baseball-reference.com/players/h/hammaat01.shtml"">A. Hammaker</a>",SFN,24,525,12,8,0,189,86,80,16,28,102,4.114,3.175,1.240,3.64,0.00
