Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/f/frommar01.shtml"">Art Fromme</a>",SLN,22,75,1,2,0,19,6,4,0,10,11,1.440,2.580,1.160,1.10,0.98
"<a href=""https://www.baseball-reference.com/players/g/gibsono01.shtml"">N. Gibson</a>",BOS,29,56,0,2,0,25,21,11,2,7,3,5.304,4.427,1.714,0.43,-0.86
"<a href=""https://www.baseball-reference.com/players/g/gladefr01.shtml"">Fred Glade</a>",SLA,30,800,15,14,1,215,91,70,4,59,96,2.362,2.393,1.028,1.63,3.69
"<a href=""https://www.baseball-reference.com/players/g/glazera01.shtml"">Ralph Glaze</a>",BOS,25,369,4,6,0,110,58,49,4,32,56,3.585,2.538,1.154,1.75,1.02
"<a href=""https://www.baseball-reference.com/players/g/goodwcl01.shtml"">C. Goodwin</a>",WS1,24,67,0,2,0,20,16,11,0,13,9,4.433,3.178,1.478,0.69,-0.41
"<a href=""https://www.baseball-reference.com/players/g/griffcl01.shtml"">C. Griffith</a>",NYA,36,179,2,2,2,58,30,20,0,15,16,3.017,2.383,1.223,1.07,0.77
"<a href=""https://www.baseball-reference.com/players/h/haffole01.shtml"">Leo Hafford</a>",CIN,22,57,1,1,0,13,9,2,0,11,5,.947,3.465,1.263,0.45,0.13
"<a href=""https://www.baseball-reference.com/players/h/hahnno01.shtml"">Noodles Hahn</a>",NYA,27,126,3,2,0,38,22,18,0,6,17,3.857,1.769,1.048,2.83,-0.11
"<a href=""https://www.baseball-reference.com/players/h/hallch02.shtml"">Charley Hall</a>",CIN,21,285,4,8,1,86,56,35,1,50,49,3.316,2.819,1.432,0.98,-0.72
"<a href=""https://www.baseball-reference.com/players/h/hardyha01.shtml"">Harry Hardy</a>",WS1,30,60,0,3,0,35,27,20,0,12,4,9.000,3.525,2.350,0.33,-1.28
"<a href=""https://www.baseball-reference.com/players/h/harpeja01.shtml"">Jack Harper</a>",2,28,113,1,4,0,38,23,17,1,20,10,4.062,3.667,1.540,0.50,-0.23
"<a href=""https://www.baseball-reference.com/players/h/harrijo02.shtml"">Joe Harris</a>",BOS,24,705,2,21,2,211,130,92,5,67,99,3.523,2.567,1.183,1.48,-0.35
"<a href=""https://www.baseball-reference.com/players/h/hessot01.shtml"">Otto Hess</a>",CLE,27,1001,20,17,3,274,104,68,4,85,167,1.834,2.064,1.076,1.96,4.92
"<a href=""https://www.baseball-reference.com/players/h/higgiir01.shtml"">I. Higginbot</a>",SLN,24,142,1,4,0,50,23,17,1,11,14,3.232,2.666,1.289,1.27,0.00
"<a href=""https://www.baseball-reference.com/players/h/hilleho01.shtml"">H. Hillebrand</a>",PIT,26,159,3,2,0,42,19,13,1,21,32,2.208,2.539,1.189,1.52,0.74
"<a href=""https://www.baseball-reference.com/players/h/hoelsar01.shtml"">A. Hoelskoet</a>",SLN,23,175,1,4,0,53,37,30,1,34,20,4.629,3.583,1.491,0.59,-0.83
"<a href=""https://www.baseball-reference.com/players/h/hoggbi01.shtml"">Bill Hogg</a>",NYA,24,618,14,13,0,171,77,67,5,72,107,2.927,2.519,1.180,1.49,3.29
"<a href=""https://www.baseball-reference.com/players/h/holmeji01.shtml"">Jim Holmes</a>",PHA,24,27,0,1,0,10,11,4,0,8,1,4.000,4.419,2.000,0.12,-0.58
"<a href=""https://www.baseball-reference.com/players/h/howelha01.shtml"">Harry Howell</a>",SLA,29,830,15,14,1,233,98,65,1,61,140,2.114,1.950,1.063,2.30,3.56
"<a href=""https://www.baseball-reference.com/players/h/hugheed01.shtml"">Ed Hughes</a>",BOS,25,30,0,0,0,15,7,6,0,3,3,5.400,2.627,1.800,1.00,-0.12
"<a href=""https://www.baseball-reference.com/players/h/hugheto01.shtml"">Tom Hughes</a>",WS1,27,612,7,17,0,230,118,82,5,81,90,3.618,2.919,1.525,1.11,-1.20
"<a href=""https://www.baseball-reference.com/players/h/hugheto02.shtml"">Tom Hughes</a>",NYA,22,45,1,0,0,11,8,7,2,1,5,4.200,3.749,.800,5.00,-0.11
"<a href=""https://www.baseball-reference.com/players/i/isbelfr01.shtml"">Frank Isbell</a>",CHA,30,6,0,0,0,1,0,0,0,0,2,.000,.345,.500,&infin;,0.10
"<a href=""https://www.baseball-reference.com/players/j/jacobbe01.shtml"">B. Jacobson</a>",SLA,25,465,9,9,0,146,68,43,3,27,53,2.497,2.379,1.116,1.96,0.00
"<a href=""https://www.baseball-reference.com/players/j/jossad01.shtml"">Addie Joss</a>",CLE,26,846,21,9,1,220,81,54,3,43,106,1.723,2.171,.933,2.47,4.65
"<a href=""https://www.baseball-reference.com/players/k/kaneha01.shtml"">Harry Kane</a>",PHI,22,84,1,3,0,28,16,12,0,18,14,3.857,2.935,1.643,0.78,-0.21
"<a href=""https://www.baseball-reference.com/players/k/kargeed01.shtml"">Ed Karger</a>",2,23,659,7,19,1,214,96,64,0,52,81,2.622,2.216,1.211,1.56,0.00
"<a href=""https://www.baseball-reference.com/players/k/killied01.shtml"">Ed Killian</a>",DET,29,449,10,6,2,165,71,57,0,54,47,3.428,2.704,1.463,0.87,1.11
"<a href=""https://www.baseball-reference.com/players/k/kitsofr01.shtml"">Frank Kitson</a>",WS1,36,591,6,14,0,196,97,80,2,57,59,3.655,2.671,1.284,1.04,0.00
"<a href=""https://www.baseball-reference.com/players/k/knollhu01.shtml"">Hub Knolls</a>",BRO,22,20,0,0,0,13,5,3,0,2,3,4.050,2.366,2.250,1.50,-0.20
"<a href=""https://www.baseball-reference.com/players/k/krohru01.shtml"">Rube Kroh</a>",BOS,19,27,1,0,0,2,0,0,0,4,5,.000,2.635,.667,1.25,0.47
"<a href=""https://www.baseball-reference.com/players/l/leevesa01.shtml"">Sam Leever</a>",PIT,34,781,22,7,0,232,84,67,3,48,76,2.316,2.405,1.076,1.58,4.43
"<a href=""https://www.baseball-reference.com/players/l/leifile01.shtml"">L. Leifield</a>",PIT,22,767,18,13,1,214,90,53,3,68,111,1.866,2.282,1.103,1.63,0.00
"<a href=""https://www.baseball-reference.com/players/l/leroylo01.shtml"">Louis LeRoy</a>",NYA,27,134,2,0,1,33,19,11,0,12,28,2.216,1.768,1.007,2.33,0.84
"<a href=""https://www.baseball-reference.com/players/l/liebhgl01.shtml"">G. Liebhardt</a>",CLE,23,54,2,0,0,13,4,3,0,1,9,1.500,1.492,.778,9.00,0.43
"<a href=""https://www.baseball-reference.com/players/l/lindavi01.shtml"">V. Lindaman</a>",BSN,28,922,12,23,0,303,132,83,4,90,115,2.431,2.557,1.279,1.28,3.21
"<a href=""https://www.baseball-reference.com/players/l/lundgca01.shtml"">C. Lundgren</a>",CHN,26,623,17,6,2,160,63,51,3,89,103,2.210,2.752,1.199,1.16,2.62
"<a href=""https://www.baseball-reference.com/players/l/lushjo01.shtml"">Johnny Lush</a>",PHI,20,843,18,15,0,254,128,74,2,119,151,2.370,2.479,1.327,1.27,0.91
"<a href=""https://www.baseball-reference.com/players/l/lynchmi02.shtml"">Mike Lynch</a>",PIT,26,357,6,5,0,101,48,32,2,31,48,2.420,2.357,1.109,1.55,0.00
"<a href=""https://www.baseball-reference.com/players/m/mansklo01.shtml"">Lou Manske</a>",PIT,21,24,0,0,0,12,6,5,0,5,6,5.625,2.716,2.125,1.20,-0.23
"<a href=""https://www.baseball-reference.com/players/m/masonde01.shtml"">Del Mason</a>",CIN,22,36,0,1,0,10,6,6,1,6,4,4.500,4.267,1.333,0.67,-0.14
"<a href=""https://www.baseball-reference.com/players/m/mathech01.shtml"">C. Mathewson</a>",NY1,25,800,22,12,1,262,100,88,3,77,128,2.970,2.384,1.271,1.66,0.00
"<a href=""https://www.baseball-reference.com/players/m/mathehe01.shtml"">H. Mathewson</a>",NY1,19,30,0,1,1,7,7,6,0,14,2,5.400,6.016,2.100,0.14,-0.31
"<a href=""https://www.baseball-reference.com/players/m/maxwebe01.shtml"">Bert Maxwell</a>",PIT,19,24,0,1,0,8,6,5,0,2,1,5.625,2.905,1.250,0.50,-0.20
"<a href=""https://www.baseball-reference.com/players/m/mccarbi02.shtml"">W. McCarthy</a>",BSN,24,6,0,0,0,2,6,2,0,3,0,9.000,5.484,2.500,0.00,-0.34
"<a href=""https://www.baseball-reference.com/players/m/mcclojo01.shtml"">J. McCloskey</a>",PHI,23,123,3,2,0,46,21,13,2,9,6,2.854,3.251,1.341,0.67,0.16
"<a href=""https://www.baseball-reference.com/players/m/mcfarch02.shtml"">C. McFarland</a>",3,31,245,3,5,1,82,40,26,2,20,32,2.865,2.554,1.249,1.60,0.05
"<a href=""https://www.baseball-reference.com/players/m/mcginjo01.shtml"">J. McGinnity</a>",NY1,35,1019,27,12,2,316,127,85,1,71,105,2.252,2.351,1.139,1.48,3.00
"<a href=""https://www.baseball-reference.com/players/m/mcglyst01.shtml"">S. McGlynn</a>",SLN,34,144,2,2,0,43,16,13,0,15,25,2.438,2.196,1.208,1.67,0.97
"<a href=""https://www.baseball-reference.com/players/m/mcilvir01.shtml"">I. McIlveen</a>",PIT,25,21,0,1,0,10,6,6,1,2,3,7.714,4.147,1.714,1.50,-0.27
"<a href=""https://www.baseball-reference.com/players/m/mcintha01.shtml"">H. McIntire</a>",BRO,27,828,13,21,3,254,123,91,2,89,121,2.967,2.398,1.243,1.36,1.07
"<a href=""https://www.baseball-reference.com/players/m/mooreea01.shtml"">Earl Moore</a>",CLE,28,89,1,1,0,27,15,13,1,18,8,3.944,3.909,1.517,0.44,0.00
"<a href=""https://www.baseball-reference.com/players/m/moronji01.shtml"">Jim Moroney</a>",BSN,22,81,0,3,0,28,20,16,1,12,11,5.333,2.678,1.481,0.92,-0.40
"<a href=""https://www.baseball-reference.com/players/m/moserwa01.shtml"">Walter Moser</a>",PHI,25,128,0,4,0,49,35,17,0,15,17,3.586,2.545,1.500,1.13,-1.16
"<a href=""https://www.baseball-reference.com/players/m/mullige01.shtml"">G. Mullin</a>",DET,25,990,21,18,0,315,139,102,3,108,123,2.782,2.582,1.282,1.14,4.70
"<a href=""https://www.baseball-reference.com/players/n/newtodo01.shtml"">Doc Newton</a>",NYA,28,375,7,5,0,118,53,44,3,33,52,3.168,2.469,1.208,1.58,1.63
"<a href=""https://www.baseball-reference.com/players/n/nichoki01.shtml"">Kid Nichols</a>",PHI,36,33,0,1,0,17,16,12,0,13,1,9.818,5.034,2.727,0.08,-0.89
"<a href=""https://www.baseball-reference.com/players/o/oberlfr01.shtml"">F. Oberlin</a>",BOS,30,102,1,3,0,38,20,12,0,13,13,3.176,2.561,1.500,1.00,-0.20
"<a href=""https://www.baseball-reference.com/players/o/orthal01.shtml"">Al Orth</a>",NYA,33,1016,27,17,0,317,115,88,2,66,133,2.339,2.234,1.131,2.02,8.11
"<a href=""https://www.baseball-reference.com/players/o/overaor01.shtml"">O. Overall</a>",2,25,679,16,8,1,193,95,69,2,97,127,2.744,2.537,1.281,1.31,-0.93
"<a href=""https://www.baseball-reference.com/players/o/owenfr01.shtml"">Frank Owen</a>",CHA,26,879,22,13,0,289,114,76,4,54,66,2.334,2.604,1.171,1.22,1.68
"<a href=""https://www.baseball-reference.com/players/p/pastoji01.shtml"">J. Pastorius</a>",BRO,24,635,10,14,0,225,111,85,4,69,58,3.614,2.980,1.389,0.84,-0.97
"<a href=""https://www.baseball-reference.com/players/p/patteca01.shtml"">Casey Patten</a>",WS1,32,848,19,16,0,253,106,68,2,79,96,2.165,2.555,1.175,1.22,0.00
"<a href=""https://www.baseball-reference.com/players/p/pattero01.shtml"">R. Patterson</a>",CHA,29,426,10,7,1,119,46,33,1,17,45,2.092,2.091,.958,2.65,1.71
"<a href=""https://www.baseball-reference.com/players/p/peltyba01.shtml"">Barney Pelty</a>",SLA,25,782,16,11,2,189,77,46,1,59,92,1.588,2.172,.951,1.56,4.83
"<a href=""https://www.baseball-reference.com/players/p/pfeffbi01.shtml"">B. Pfeffer</a>",BSN,24,907,13,22,0,270,138,99,4,114,158,2.947,2.466,1.270,1.39,2.03
"<a href=""https://www.baseball-reference.com/players/p/pfiesja01.shtml"">J. Pfiester</a>",CHN,28,752,20,8,0,173,63,42,3,63,153,1.508,1.886,.941,2.43,4.38
"<a href=""https://www.baseball-reference.com/players/p/phillde01.shtml"">D. Phillippe</a>",PIT,34,656,15,10,0,216,78,60,3,26,90,2.470,2.066,1.107,3.46,3.48
"<a href=""https://www.baseball-reference.com/players/p/pittito01.shtml"">T. Pittinger</a>",PHI,34,389,8,10,0,128,62,49,2,50,43,3.401,2.764,1.373,0.86,0.24
"<a href=""https://www.baseball-reference.com/players/p/planked01.shtml"">Eddie Plank</a>",PHA,30,635,19,6,0,173,70,53,1,51,108,2.254,1.910,1.058,2.12,4.10
"<a href=""https://www.baseball-reference.com/players/p/powelja01.shtml"">Jack Powell</a>",SLA,31,732,13,14,1,196,77,48,2,55,132,1.770,1.961,1.029,2.40,4.08
"<a href=""https://www.baseball-reference.com/players/p/puttmam01.shtml"">A. Puttmann</a>",SLN,25,56,2,2,0,23,13,11,2,9,12,5.304,3.501,1.714,1.33,-0.31
"<a href=""https://www.baseball-reference.com/players/r/reulbed01.shtml"">Ed Reulbach</a>",CHN,23,654,19,4,3,129,51,40,2,92,94,1.651,2.742,1.014,1.02,0.00
"<a href=""https://www.baseball-reference.com/players/r/rhoadbo01.shtml"">Bob Rhoads</a>",CLE,26,945,22,10,0,259,95,63,5,92,89,1.800,2.853,1.114,0.97,4.51
"<a href=""https://www.baseball-reference.com/players/r/rhodech01.shtml"">C. Rhodes</a>",SLN,21,135,3,4,0,37,21,17,0,20,32,3.400,1.886,1.267,1.60,0.03
"<a href=""https://www.baseball-reference.com/players/r/richile01.shtml"">Lew Richie</a>",PHI,22,617,9,11,0,170,86,55,3,79,65,2.407,3.013,1.211,0.82,0.00
"<a href=""https://www.baseball-reference.com/players/r/rowanja01.shtml"">Jack Rowan</a>",DET,20,27,0,1,0,15,13,11,0,6,0,11.000,4.081,2.333,0.00,0.00
"<a href=""https://www.baseball-reference.com/players/r/roych01.shtml"">Charlie Roy</a>",PHI,22,55,0,1,0,24,12,10,0,5,6,4.909,2.366,1.582,1.20,-0.27
"<a href=""https://www.baseball-reference.com/players/s/scanldo01.shtml"">Doc Scanlan</a>",BRO,25,864,18,13,2,230,128,102,5,127,120,3.188,3.017,1.240,0.94,1.20
"<a href=""https://www.baseball-reference.com/players/s/schumha01.shtml"">H. Schumann</a>",PHA,21,54,0,2,0,21,13,8,0,8,9,4.000,2.366,1.611,1.12,-0.36
"<a href=""https://www.baseball-reference.com/players/s/sieveed01.shtml"">Ed Siever</a>",DET,31,668,14,11,0,240,95,67,5,45,71,2.708,2.488,1.280,1.58,2.84
"<a href=""https://www.baseball-reference.com/players/s/smithch02.shtml"">C. Smith</a>",WS1,26,706,9,16,0,250,113,76,2,75,105,2.907,2.435,1.381,1.40,0.00
"<a href=""https://www.baseball-reference.com/players/s/smithed03.shtml"">Ed Smith</a>",SLA,27,464,8,11,0,153,90,64,3,53,45,3.724,2.904,1.332,0.85,-1.51
"<a href=""https://www.baseball-reference.com/players/s/smithfr03.shtml"">Frank Smith</a>",CHA,26,366,5,5,1,124,58,46,3,37,53,3.393,2.598,1.320,1.43,0.00
"<a href=""https://www.baseball-reference.com/players/s/sparktu01.shtml"">Tully Sparks</a>",PHI,31,950,19,16,3,244,99,76,4,62,114,2.160,2.302,.966,1.84,7.32
"<a href=""https://www.baseball-reference.com/players/s/stanljo02.shtml"">Joe Stanley</a>",WS1,25,9,0,0,0,3,5,4,1,1,0,12.000,7.320,1.333,0.00,-0.27
"<a href=""https://www.baseball-reference.com/players/s/starkco01.shtml"">Con Starkel</a>",WS1,25,9,0,0,0,7,6,6,1,2,1,18.000,6.905,3.000,0.50,-0.31
"<a href=""https://www.baseball-reference.com/players/s/stricel01.shtml"">E. Stricklett</a>",BRO,29,875,14,18,5,273,128,88,2,77,88,2.715,2.595,1.200,1.14,1.71
"<a href=""https://www.baseball-reference.com/players/s/sudhowi01.shtml"">W. Sudhoff</a>",WS1,31,59,0,2,0,30,25,20,1,9,7,9.153,3.253,1.983,0.78,-1.40
"<a href=""https://www.baseball-reference.com/players/s/swormle01.shtml"">L. Swormstedt</a>",BOS,27,63,1,1,0,17,6,3,0,0,6,1.286,1.630,.810,&infin;,0.66
"<a href=""https://www.baseball-reference.com/players/t/tanneje01.shtml"">J. Tannehill</a>",BOS,31,589,13,11,0,207,91,69,9,39,82,3.163,2.564,1.253,2.10,1.59
"<a href=""https://www.baseball-reference.com/players/t/taylodu01.shtml"">Dummy Taylor</a>",NY1,31,639,17,9,0,186,81,52,3,57,91,2.197,2.412,1.141,1.60,1.57
"<a href=""https://www.baseball-reference.com/players/t/tayloja02.shtml"">Jack Taylor</a>",2,32,907,20,12,0,249,92,67,4,86,61,1.994,2.874,1.108,0.71,3.49
"<a href=""https://www.baseball-reference.com/players/t/thielja01.shtml"">J. Thielman</a>",SLN,27,15,0,1,0,5,6,2,0,2,0,3.600,3.569,1.400,0.00,0.00
"<a href=""https://www.baseball-reference.com/players/t/thompgu01.shtml"">Gus Thompson</a>",SLN,29,309,2,11,0,111,61,49,2,25,36,4.282,2.500,1.320,1.44,-0.97
"<a href=""https://www.baseball-reference.com/players/t/tiemeed01.shtml"">E. Tiemeyer</a>",CIN,21,3,0,0,0,1,0,0,0,1,1,.000,4.045,2.000,1.00,0.07
"<a href=""https://www.baseball-reference.com/players/t/townsha01.shtml"">H. Townsend</a>",CLE,27,278,3,7,0,92,45,30,1,31,31,2.914,2.642,1.327,1.00,-0.54
"<a href=""https://www.baseball-reference.com/players/w/wadderu01.shtml"">Rube Waddell</a>",PHA,29,818,15,17,0,221,89,67,1,92,196,2.211,1.877,1.148,2.13,5.60
"<a href=""https://www.baseball-reference.com/players/w/walshed01.shtml"">Ed Walsh</a>",CHA,25,835,17,13,2,215,83,58,1,58,171,1.875,1.720,.981,2.95,4.59
"<a href=""https://www.baseball-reference.com/players/w/weimeja01.shtml"">Jake Weimer</a>",CIN,32,914,20,14,1,263,105,75,0,99,141,2.216,2.287,1.188,1.42,5.68
"<a href=""https://www.baseball-reference.com/players/w/whitedo01.shtml"">Doc White</a>",CHA,27,658,18,6,0,160,47,37,2,38,95,1.518,2.055,.903,2.50,5.82
"<a href=""https://www.baseball-reference.com/players/w/whitije01.shtml"">J. Whiting</a>",BRO,27,74,1,1,0,26,10,8,0,6,7,2.919,2.407,1.297,1.17,0.22
"<a href=""https://www.baseball-reference.com/players/w/wickebo01.shtml"">Bob Wicker</a>",2,29,667,9,16,0,220,105,69,3,65,94,2.793,2.556,1.282,1.45,-0.26
"<a href=""https://www.baseball-reference.com/players/w/wiggsji01.shtml"">Jimmy Wiggs</a>",DET,29,31,0,0,0,11,9,6,1,7,7,5.226,3.671,1.742,1.00,-0.29
"<a href=""https://www.baseball-reference.com/players/w/willeed01.shtml"">Ed Willett</a>",DET,22,75,0,3,0,24,12,11,0,8,16,3.960,1.823,1.280,2.00,0.18
"<a href=""https://www.baseball-reference.com/players/w/willivi01.shtml"">Vic Willis</a>",PIT,30,966,23,13,1,295,84,62,0,76,124,1.733,2.256,1.152,1.63,8.27
"<a href=""https://www.baseball-reference.com/players/w/wilsowi01.shtml"">Willy Wilson</a>",WS1,21,21,0,1,0,3,2,2,0,2,1,2.571,2.530,.714,0.50,0.12
"<a href=""https://www.baseball-reference.com/players/w/wiltsho01.shtml"">Hooks Wiltse</a>",NY1,26,748,16,11,6,227,92,63,3,58,125,2.274,2.185,1.143,2.16,2.73
"<a href=""https://www.baseball-reference.com/players/w/wintege01.shtml"">G. Winter</a>",BOS,28,623,6,18,2,215,118,95,8,38,72,4.117,2.644,1.218,1.89,-0.28
"<a href=""https://www.baseball-reference.com/players/w/withero01.shtml"">Roy Witherup</a>",BSN,19,138,0,3,0,59,37,32,2,19,14,6.261,3.438,1.696,0.74,-1.16
"<a href=""https://www.baseball-reference.com/players/w/wolfeba01.shtml"">Barney Wolfe</a>",WS1,30,60,0,3,0,17,11,9,0,10,8,4.050,2.772,1.350,0.80,0.04
