Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/brownja01.shtml"">Jackie Brown</a>",WS2,27,57,2,2,0,49,28,25,8,37,47,3.947,4.822,1.509,1.27,.00
"<a href=""https://www.baseball-reference.com/players/b/brubabr01.shtml"">Bruce Brubaker</a>",ML4,28,2,0,0,0,2,2,2,1,1,0,9.000,11.728,1.500,.00,-.04
"<a href=""https://www.baseball-reference.com/players/b/brunege01.shtml"">George Brunet</a>",2,35,134&‌#8532;,9,7,0,143,69,63,11,57,84,4.210,3.666,1.485,1.47,-.46
"<a href=""https://www.baseball-reference.com/players/b/bryanro01.shtml"">Ron Bryant</a>",SFN,22,96,5,8,0,103,58,51,7,38,66,4.781,3.305,1.469,1.74,.20
"<a href=""https://www.baseball-reference.com/players/b/bunkewa01.shtml"">Wally Bunker</a>",KCA,25,121&‌#8532;,2,11,0,109,63,57,16,50,59,4.216,4.681,1.307,1.18,.53
"<a href=""https://www.baseball-reference.com/players/b/bunniji01.shtml"">Jim Bunning</a>",PHI,38,219,10,15,0,233,111,100,19,56,147,4.110,3.066,1.320,2.62,3.07
"<a href=""https://www.baseball-reference.com/players/b/burbabi01.shtml"">Bill Burbach</a>",NYA,22,16&‌#8532;,0,2,0,23,19,19,2,9,10,10.260,4.245,1.920,1.11,-.77
"<a href=""https://www.baseball-reference.com/players/b/burgmto01.shtml"">Tom Burgmeier</a>",KCA,26,68&‌#8531;,6,6,1,59,31,24,6,23,43,3.161,3.543,1.200,1.87,.70
"<a href=""https://www.baseball-reference.com/players/b/butlebi02.shtml"">Bill Butler</a>",KCA,23,140&‌#8532;,4,12,0,117,66,59,17,87,75,3.775,5.109,1.450,.86,1.35
"<a href=""https://www.baseball-reference.com/players/c/cainle01.shtml"">Les Cain</a>",DET,22,180&‌#8532;,12,7,0,167,92,77,15,98,156,3.836,3.495,1.467,1.59,1.74
"<a href=""https://www.baseball-reference.com/players/c/cambrfr01.shtml"">Fred Cambria</a>",PIT,22,33&‌#8531;,1,2,0,37,15,13,2,12,14,3.510,3.521,1.470,1.17,.25
"<a href=""https://www.baseball-reference.com/players/c/campisa01.shtml"">Sal Campisi</a>",SLN,27,49&‌#8531;,2,2,4,53,19,16,2,37,26,2.919,4.161,1.824,.70,1.28
"<a href=""https://www.baseball-reference.com/players/c/cardwdo01.shtml"">Don Cardwell</a>",2,34,48,2,3,0,62,42,41,8,19,24,7.688,4.648,1.688,1.26,-.57
"<a href=""https://www.baseball-reference.com/players/c/carloci01.shtml"">Cisco Carlos</a>",WS2,29,6,0,0,0,3,1,1,0,4,2,1.500,4.107,1.167,.50,.17
"<a href=""https://www.baseball-reference.com/players/c/carltst01.shtml"">Steve Carlton</a>",SLN,25,253&‌#8532;,10,19,0,239,123,105,25,109,193,3.725,3.659,1.372,1.77,.00
"<a href=""https://www.baseball-reference.com/players/c/carrido01.shtml"">Don Carrithers</a>",SFN,20,22,2,1,0,31,19,18,5,14,14,7.364,5.996,2.045,1.00,-.39
"<a href=""https://www.baseball-reference.com/players/c/carrocl02.shtml"">Clay Carroll</a>",CIN,29,104&‌#8531;,9,4,16,104,38,30,4,27,63,2.588,2.647,1.256,2.33,.00
"<a href=""https://www.baseball-reference.com/players/c/champbi01.shtml"">Bill Champion</a>",PHI,22,14,0,2,0,21,14,14,3,10,12,9.000,5.426,2.214,1.20,-.43
"<a href=""https://www.baseball-reference.com/players/c/chancde01.shtml"">Dean Chance</a>",2,29,157,9,9,5,175,83,76,18,61,109,4.357,3.765,1.503,1.79,.71
"<a href=""https://www.baseball-reference.com/players/c/chlupbo01.shtml"">Bob Chlupsa</a>",SLN,24,16&‌#8531;,0,2,0,26,16,16,2,9,10,8.816,4.382,2.143,1.11,-.46
"<a href=""https://www.baseball-reference.com/players/c/clevere01.shtml"">Reggie Cleveland</a>",SLN,22,26,0,4,0,31,27,22,3,18,22,7.615,4.330,1.885,1.22,-1.13
"<a href=""https://www.baseball-reference.com/players/c/clonito01.shtml"">Tony Cloninger</a>",CIN,29,148,9,7,1,136,69,63,10,78,56,3.831,4.333,1.446,.72,1.63
"<a href=""https://www.baseball-reference.com/players/c/colbevi01.shtml"">Vince Colbert</a>",CLE,24,31,1,1,2,37,25,25,4,16,17,7.258,4.618,1.710,1.06,-.77
"<a href=""https://www.baseball-reference.com/players/c/colboji01.shtml"">Jim Colborn</a>",CHN,24,72&‌#8532;,3,1,4,88,37,29,3,23,50,3.592,2.701,1.528,2.17,.94
"<a href=""https://www.baseball-reference.com/players/c/colemjo05.shtml"">Joe Coleman</a>",WS2,23,218&‌#8532;,8,12,0,190,98,87,25,89,152,3.581,3.929,1.276,1.71,.00
"<a href=""https://www.baseball-reference.com/players/c/colpadi01.shtml"">Dick Colpaert</a>",PIT,26,10&‌#8532;,1,0,0,9,7,7,3,8,6,5.906,7.982,1.594,.75,-.09
"<a href=""https://www.baseball-reference.com/players/c/colsolo01.shtml"">Loyd Colson</a>",NYA,22,2,0,0,0,3,1,1,0,0,3,4.500,.246,1.500,&infin;,-.01
"<a href=""https://www.baseball-reference.com/players/c/cookro02.shtml"">Ron Cook</a>",HOU,22,82&‌#8531;,4,4,2,80,37,34,4,42,50,3.717,3.503,1.482,1.19,1.16
"<a href=""https://www.baseball-reference.com/players/c/coombda01.shtml"">Danny Coombs</a>",SDN,28,188&‌#8531;,10,14,0,185,83,69,12,76,105,3.297,3.516,1.386,1.38,3.11
"<a href=""https://www.baseball-reference.com/players/c/corkimi01.shtml"">Mike Corkins</a>",SDN,24,111,5,6,0,109,62,57,11,79,75,4.622,4.571,1.694,.95,.51
"<a href=""https://www.baseball-reference.com/players/c/cosmaji01.shtml"">Jim Cosman</a>",CHN,27,1,0,0,0,3,3,3,1,1,0,27.000,18.545,4.000,.00,-.11
"<a href=""https://www.baseball-reference.com/players/c/coxca01.shtml"">Casey Cox</a>",WS2,28,192&‌#8531;,8,12,1,211,108,95,27,44,68,4.445,4.400,1.326,1.55,.00
"<a href=""https://www.baseball-reference.com/players/c/coxte01.shtml"">Terry Cox</a>",CAL,21,2&‌#8531;,0,0,0,4,1,1,0,0,3,3.857,.464,1.714,&infin;,.01
"<a href=""https://www.baseball-reference.com/players/c/crideje01.shtml"">Jerry Crider</a>",CHA,28,91,4,7,4,101,49,45,13,34,40,4.451,4.693,1.484,1.18,.43
"<a href=""https://www.baseball-reference.com/players/c/cuellmi01.shtml"">Mike Cuellar</a>",BAL,33,297&‌#8532;,24,8,0,273,126,115,34,69,190,3.477,3.541,1.149,2.75,2.75
"<a href=""https://www.baseball-reference.com/players/c/culpra01.shtml"">Ray Culp</a>",BOS,28,251&‌#8531;,17,14,0,211,104,85,22,91,197,3.044,3.164,1.202,2.16,5.09
"<a href=""https://www.baseball-reference.com/players/c/culvege01.shtml"">George Culver</a>",2,26,101&‌#8532;,6,6,3,108,48,45,7,45,54,3.984,3.657,1.505,1.20,.65
"<a href=""https://www.baseball-reference.com/players/c/cumbejo01.shtml"">John Cumberland</a>",2,23,75,5,4,0,68,34,29,9,19,44,3.480,3.792,1.160,2.32,.39
"<a href=""https://www.baseball-reference.com/players/c/curtijo01.shtml"">John Curtis</a>",BOS,22,2&‌#8531;,0,0,0,4,4,3,1,1,1,11.571,7.554,2.143,1.00,.00
"<a href=""https://www.baseball-reference.com/players/d/dalcabr01.shtml"">Bruce Dal Canton</a>",PIT,29,84&‌#8532;,9,4,1,94,48,43,7,39,53,4.571,3.765,1.571,1.36,.00
"<a href=""https://www.baseball-reference.com/players/d/davismi01.shtml"">Mike Davison</a>",SFN,24,36,3,5,1,46,29,26,4,22,21,6.500,4.629,1.889,.95,-.86
"<a href=""https://www.baseball-reference.com/players/d/deckejo01.shtml"">Joe Decker</a>",CHN,23,108&‌#8532;,2,7,0,108,64,56,12,56,79,4.638,4.044,1.509,1.41,.50
"<a href=""https://www.baseball-reference.com/players/d/dierkla01.shtml"">Larry Dierker</a>",HOU,23,269&‌#8532;,16,12,1,263,124,116,31,82,191,3.871,3.559,1.279,2.33,4.19
"<a href=""https://www.baseball-reference.com/players/d/dilauja01.shtml"">Jack DiLauro</a>",HOU,27,33&‌#8532;,1,3,3,34,23,16,4,17,23,4.277,4.275,1.515,1.35,-.52
"<a href=""https://www.baseball-reference.com/players/d/dillmbi01.shtml"">Bill Dillman</a>",MON,25,30&‌#8532;,2,3,0,28,18,18,4,18,17,5.283,4.993,1.500,.94,-.19
"<a href=""https://www.baseball-reference.com/players/d/dobsoch01.shtml"">Chuck Dobson</a>",OAK,26,267,16,15,0,230,122,111,32,92,149,3.742,4.099,1.206,1.62,1.62
"<a href=""https://www.baseball-reference.com/players/d/dobsopa01.shtml"">Pat Dobson</a>",SDN,28,251,14,15,1,257,126,105,28,78,185,3.765,3.477,1.335,2.37,2.44
"<a href=""https://www.baseball-reference.com/players/d/downial01.shtml"">Al Downing</a>",2,29,135&‌#8531;,5,13,0,118,66,53,13,81,79,3.525,4.479,1.470,.98,.13
"<a href=""https://www.baseball-reference.com/players/d/doylepa01.shtml"">Paul Doyle</a>",2,30,49,3,3,7,52,30,29,7,27,36,5.327,4.640,1.612,1.33,-.82
"<a href=""https://www.baseball-reference.com/players/d/drabomo01.shtml"">Moe Drabowsky</a>",2,34,69,5,4,3,58,30,27,10,27,59,3.522,3.856,1.232,2.19,.00
"<a href=""https://www.baseball-reference.com/players/d/dragodi01.shtml"">Dick Drago</a>",KCA,25,240,9,15,0,239,110,100,20,72,127,3.750,3.484,1.296,1.76,.00
"<a href=""https://www.baseball-reference.com/players/d/dukesja01.shtml"">Jan Dukes</a>",WS2,24,6&‌#8532;,0,0,0,6,3,2,0,1,4,2.700,1.473,1.050,4.00,.01
"<a href=""https://www.baseball-reference.com/players/d/dukesto01.shtml"">Tom Dukes</a>",SDN,27,69,1,6,10,62,39,31,7,25,56,4.043,3.339,1.261,2.24,-.18
"<a href=""https://www.baseball-reference.com/players/d/dunegji01.shtml"">Jim Dunegan</a>",CHN,22,13&‌#8531;,0,2,0,13,7,7,2,12,3,4.725,7.094,1.875,.25,.16
"<a href=""https://www.baseball-reference.com/players/d/dunnist01.shtml"">Steve Dunning</a>",CLE,21,94&‌#8531;,4,9,0,93,55,52,16,54,77,4.961,4.818,1.558,1.43,-.07
"<a href=""https://www.baseball-reference.com/players/e/eddydo01.shtml"">Don Eddy</a>",CHA,23,11&‌#8532;,0,0,0,10,4,3,0,6,9,2.314,2.638,1.371,1.50,.32
"<a href=""https://www.baseball-reference.com/players/e/ellisdo01.shtml"">Dock Ellis</a>",PIT,25,201&‌#8532;,13,10,0,194,81,72,9,87,128,3.213,3.096,1.393,1.47,.00
"<a href=""https://www.baseball-reference.com/players/e/ellswdi01.shtml"">Dick Ellsworth</a>",2,30,59&‌#8531;,3,3,3,60,26,25,4,17,22,3.792,3.554,1.298,1.29,.88
"<a href=""https://www.baseball-reference.com/players/f/faulbi01.shtml"">Bill Faul</a>",SFN,30,9&‌#8532;,0,0,1,15,9,8,1,6,6,7.448,4.357,2.172,1.00,-.24
"<a href=""https://www.baseball-reference.com/players/f/fingero01.shtml"">Rollie Fingers</a>",OAK,23,148,7,9,2,137,65,60,13,48,79,3.649,3.676,1.250,1.65,.94
"<a href=""https://www.baseball-reference.com/players/f/fisheed02.shtml"">Eddie Fisher</a>",CAL,33,130&‌#8531;,4,4,8,117,51,44,15,35,74,3.038,3.790,1.166,2.11,1.26
"<a href=""https://www.baseball-reference.com/players/f/fitzmal01.shtml"">Al Fitzmorris</a>",KCA,24,117&‌#8532;,8,5,1,112,60,58,14,52,47,4.436,4.783,1.394,.90,.00
"<a href=""https://www.baseball-reference.com/players/f/folkeri01.shtml"">Rich Folkers</a>",NYN,23,29&‌#8531;,0,2,2,36,21,21,6,25,15,6.443,6.753,2.080,.60,-.57
"<a href=""https://www.baseball-reference.com/players/f/forscke01.shtml"">Ken Forsch</a>",HOU,23,24,1,2,0,28,15,15,1,5,13,5.625,2.720,1.375,2.60,-.07
"<a href=""https://www.baseball-reference.com/players/f/fosteal01.shtml"">Alan Foster</a>",LAN,23,198&‌#8532;,10,13,0,200,104,94,22,81,83,4.258,4.460,1.414,1.02,.05
"<a href=""https://www.baseball-reference.com/players/f/friseda01.shtml"">Danny Frisella</a>",NYN,24,65&‌#8532;,8,3,1,49,23,22,4,34,54,3.015,3.345,1.264,1.59,.00
"<a href=""https://www.baseball-reference.com/players/f/frymawo01.shtml"">Woodie Fryman</a>",PHI,30,127&‌#8532;,8,6,0,122,61,58,11,43,97,4.089,3.224,1.292,2.26,.00
"<a href=""https://www.baseball-reference.com/players/g/garbege01.shtml"">Gene Garber</a>",PIT,22,22&‌#8531;,0,3,0,22,13,13,4,10,7,5.239,5.709,1.433,.70,.00
"<a href=""https://www.baseball-reference.com/players/g/gardnro01.shtml"">Rob Gardner</a>",NYA,25,7&‌#8531;,1,0,0,8,4,4,2,4,6,4.909,6.209,1.636,1.50,.00
"<a href=""https://www.baseball-reference.com/players/g/garregr01.shtml"">Greg Garrett</a>",CAL,23,74&‌#8532;,5,6,0,48,23,22,6,44,53,2.652,4.124,1.232,1.20,1.69
"<a href=""https://www.baseball-reference.com/players/g/gatewau01.shtml"">Aubrey Gatewood</a>",ATL,31,2,0,0,0,4,6,1,0,2,0,4.500,3.723,3.000,.00,-.27
"<a href=""https://www.baseball-reference.com/players/g/gelnajo01.shtml"">John Gelnar</a>",ML4,27,92&‌#8531;,4,3,4,98,46,43,7,23,48,4.191,3.158,1.310,2.09,.68
"<a href=""https://www.baseball-reference.com/players/g/gentrga01.shtml"">Gary Gentry</a>",NYN,23,188&‌#8531;,9,9,1,155,88,77,19,86,134,3.680,3.786,1.280,1.56,1.81
"<a href=""https://www.baseball-reference.com/players/g/gibbojo01.shtml"">Joe Gibbon</a>",PIT,35,41,0,1,5,44,25,22,2,24,26,4.829,3.571,1.659,1.08,-.52
"<a href=""https://www.baseball-reference.com/players/g/gibsobo01.shtml"">Bob Gibson</a>",SLN,34,294,23,7,0,262,111,102,13,88,274,3.122,2.216,1.190,3.11,8.88
"<a href=""https://www.baseball-reference.com/players/g/giustda01.shtml"">Dave Giusti</a>",PIT,30,103,9,3,26,98,38,35,7,39,85,3.058,3.007,1.330,2.18,.00
"<a href=""https://www.baseball-reference.com/players/g/gladdfr01.shtml"">Fred Gladding</a>",HOU,34,71,7,4,18,84,39,32,4,24,46,4.056,2.935,1.521,1.92,.12
"<a href=""https://www.baseball-reference.com/players/g/gogolbi01.shtml"">Bill Gogolewski</a>",WS2,22,33&‌#8532;,2,2,0,33,18,18,2,25,19,4.812,4.430,1.723,.76,-.04
"<a href=""https://www.baseball-reference.com/players/g/grangwa01.shtml"">Wayne Granger</a>",CIN,26,84&‌#8532;,6,5,35,79,33,25,5,27,38,2.657,3.442,1.252,1.41,.00
"<a href=""https://www.baseball-reference.com/players/g/grantmu01.shtml"">Mudcat Grant</a>",2,34,135&‌#8531;,8,3,24,112,29,28,10,32,58,1.862,3.437,1.064,1.81,.00
"<a href=""https://www.baseball-reference.com/players/g/griffto02.shtml"">Tom Griffin</a>",HOU,22,111&‌#8531;,3,13,0,118,72,71,9,72,72,5.740,4.227,1.707,1.00,-.30
"<a href=""https://www.baseball-reference.com/players/g/grzenjo01.shtml"">Joe Grzenda</a>",WS2,33,84&‌#8532;,3,6,6,86,52,47,8,34,38,4.996,4.081,1.417,1.12,-1.18
"<a href=""https://www.baseball-reference.com/players/g/gulledo01.shtml"">Don Gullett</a>",CIN,19,77&‌#8532;,5,2,6,54,23,21,4,44,76,2.433,3.063,1.262,1.73,2.40
"<a href=""https://www.baseball-reference.com/players/g/gurala01.shtml"">Larry Gura</a>",CHN,22,38,1,3,1,35,18,16,6,23,21,3.789,5.458,1.526,.91,.00
"<a href=""https://www.baseball-reference.com/players/g/guzmasa01.shtml"">Santiago Guzman</a>",SLN,20,13&‌#8532;,1,1,0,14,12,11,1,13,9,7.244,5.193,1.976,.69,-.32
"<a href=""https://www.baseball-reference.com/players/h/halldi01.shtml"">Dick Hall</a>",BAL,39,61&‌#8531;,10,5,3,51,25,21,8,6,30,3.082,3.721,.929,5.00,.51
"<a href=""https://www.baseball-reference.com/players/h/hallto01.shtml"">Tom Hall</a>",MIN,22,155&‌#8531;,11,6,4,94,46,44,11,66,184,2.549,2.419,1.030,2.79,.00
"<a href=""https://www.baseball-reference.com/players/h/hamilst01.shtml"">Steve Hamilton</a>",2,35,48&‌#8531;,4,3,3,40,18,16,3,17,36,2.979,2.951,1.179,2.12,.69
"<a href=""https://www.baseball-reference.com/players/h/hammpe01.shtml"">Pete Hamm</a>",MIN,22,16&‌#8531;,0,2,0,17,10,10,3,7,3,5.510,6.048,1.469,.43,-.17
"<a href=""https://www.baseball-reference.com/players/h/handri01.shtml"">Rich Hand</a>",CLE,21,159&‌#8532;,6,13,3,132,71,68,27,69,110,3.833,4.799,1.259,1.59,.00
"<a href=""https://www.baseball-reference.com/players/h/handsbi01.shtml"">Bill Hands</a>",CHN,30,265,18,15,1,278,121,109,20,76,170,3.702,3.138,1.336,2.24,5.21
"<a href=""https://www.baseball-reference.com/players/h/hannaji01.shtml"">Jim Hannan</a>",WS2,30,128,9,11,0,119,65,57,17,54,61,4.008,4.741,1.352,1.13,-.01
"<a href=""https://www.baseball-reference.com/players/h/hardiji01.shtml"">Jim Hardin</a>",BAL,26,145&‌#8531;,6,5,1,150,60,57,13,26,78,3.530,3.239,1.211,3.00,1.26
"<a href=""https://www.baseball-reference.com/players/h/hargast01.shtml"">Steve Hargan</a>",CLE,27,142&‌#8532;,11,3,0,101,47,46,14,53,72,2.902,4.075,1.079,1.36,.00
"<a href=""https://www.baseball-reference.com/players/h/harribu03.shtml"">Buddy Harris</a>",HOU,21,6&‌#8531;,0,0,0,6,4,4,3,0,2,5.684,8.783,.947,&infin;,.03
"<a href=""https://www.baseball-reference.com/players/h/hartech01.shtml"">Chuck Hartenstein</a>",3,28,56,1,4,2,70,45,42,10,25,35,6.750,4.849,1.696,1.40,-.65
"<a href=""https://www.baseball-reference.com/players/h/haydeha01.shtml"">Hal Haydel</a>",MIN,25,9,2,0,0,7,3,3,2,4,4,3.000,6.331,1.222,1.00,.13
"<a href=""https://www.baseball-reference.com/players/h/hedlumi01.shtml"">Mike Hedlund</a>",KCA,23,15,2,3,0,18,13,12,6,7,5,7.200,8.780,1.667,.71,-.55
"<a href=""https://www.baseball-reference.com/players/h/henniph01.shtml"">Phil Hennigan</a>",CLE,24,71&‌#8532;,6,3,3,69,34,32,7,44,43,4.019,4.446,1.577,.98,.64
"<a href=""https://www.baseball-reference.com/players/h/herbero01.shtml"">Ron Herbel</a>",2,32,124,9,7,10,128,72,63,15,41,61,4.573,4.117,1.363,1.49,-.89
"<a href=""https://www.baseball-reference.com/players/h/higgide01.shtml"">Dennis Higgins</a>",CLE,30,90&‌#8531;,4,6,11,82,43,40,8,54,82,3.985,3.705,1.506,1.52,.74
"<a href=""https://www.baseball-reference.com/players/h/hilgeto01.shtml"">Tom Hilgendorf</a>",SLN,28,20&‌#8532;,0,4,3,22,11,9,0,13,13,3.919,3.224,1.694,1.00,.20
"<a href=""https://www.baseball-reference.com/players/h/hillejo01.shtml"">John Hiller</a>",DET,27,104,6,6,3,82,39,35,12,46,89,3.029,3.729,1.231,1.93,2.80
"<a href=""https://www.baseball-reference.com/players/h/hoernjo01.shtml"">Joe Hoerner</a>",PHI,33,57&‌#8532;,9,5,9,53,20,17,5,20,39,2.653,3.393,1.266,1.95,.00
"<a href=""https://www.baseball-reference.com/players/h/holtzke01.shtml"">Ken Holtzman</a>",CHN,24,287&‌#8532;,17,11,0,271,125,108,30,94,202,3.379,3.536,1.269,2.15,.00
"<a href=""https://www.baseball-reference.com/players/h/horlejo01.shtml"">Joe Horlen</a>",CHA,32,172&‌#8531;,6,16,0,198,99,93,18,41,77,4.857,3.717,1.387,1.88,.74
"<a href=""https://www.baseball-reference.com/players/h/houghch01.shtml"">Charlie Hough</a>",LAN,22,17,0,0,2,18,11,10,7,11,8,5.294,9.391,1.706,.73,-.05
"<a href=""https://www.baseball-reference.com/players/h/hraboal01.shtml"">Al Hrabosky</a>",SLN,20,19,2,1,0,22,10,10,2,7,12,4.737,3.783,1.526,1.71,.21
"<a href=""https://www.baseball-reference.com/players/h/humphbo01.shtml"">Bob Humphreys</a>",2,34,52&‌#8531;,2,4,3,41,20,17,4,31,38,2.924,3.876,1.376,1.23,.12
"<a href=""https://www.baseball-reference.com/players/h/hunteca01.shtml"">Catfish Hunter</a>",OAK,24,262&‌#8531;,18,14,0,253,124,111,32,74,178,3.808,3.596,1.247,2.41,1.00
"<a href=""https://www.baseball-reference.com/players/j/jacksgr01.shtml"">Grant Jackson</a>",PHI,27,149&‌#8532;,5,15,0,170,94,88,17,61,104,5.292,3.868,1.543,1.70,.00
"<a href=""https://www.baseball-reference.com/players/j/jacksmi01.shtml"">Mike Jackson</a>",PHI,24,6&‌#8531;,1,1,0,6,1,1,0,4,4,1.421,3.351,1.579,1.00,.00
"<a href=""https://www.baseball-reference.com/players/j/janesje01.shtml"">Gerry Janeski</a>",CHA,24,205&‌#8532;,10,17,0,247,125,109,22,63,79,4.770,4.063,1.507,1.25,.27
"<a href=""https://www.baseball-reference.com/players/j/jarvipa01.shtml"">Pat Jarvis</a>",ATL,29,254,16,16,0,240,110,102,21,72,173,3.614,3.193,1.228,2.40,4.99
