Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/c/clarkda01.shtml"">Dad Clarke</a>",NY1,29,252,3,4,1,114,76,46,3,26,15,4.929,4.846,1.667,0.58,0.00
"<a href=""https://www.baseball-reference.com/players/c/clarkda02.shtml"">Dad Clarkson</a>",SLN,27,700,8,17,0,318,236,165,9,117,46,6.364,5.377,1.864,0.39,0.00
"<a href=""https://www.baseball-reference.com/players/c/clarkjo01.shtml"">J. Clarkson</a>",CL4,32,452,8,10,0,173,109,74,6,46,28,4.420,5.032,1.454,0.61,2.62
"<a href=""https://www.baseball-reference.com/players/c/clausfr01.shtml"">F. Clausen</a>",CHN,25,13,0,1,0,5,7,7,0,5,1,14.538,7.081,2.308,0.20,-0.16
"<a href=""https://www.baseball-reference.com/players/c/colcoto01.shtml"">T. Colcolough</a>",PIT,23,452,8,5,0,213,147,121,5,72,29,7.228,5.272,1.892,0.40,-0.14
"<a href=""https://www.baseball-reference.com/players/c/crossle01.shtml"">Lem Cross</a>",CIN,22,159,3,4,0,94,73,50,9,21,11,8.491,6.418,2.170,0.52,-1.12
"<a href=""https://www.baseball-reference.com/players/c/cuppyni01.shtml"">Nig Cuppy</a>",CL4,24,948,24,15,0,381,246,160,11,128,65,4.557,5.115,1.611,0.51,4.16
"<a href=""https://www.baseball-reference.com/players/d/daubda01.shtml"">Dan Daub</a>",BRO,26,672,10,12,0,291,209,152,7,91,45,6.107,4.909,1.705,0.49,-0.11
"<a href=""https://www.baseball-reference.com/players/d/donnefr01.shtml"">F. Donnelly</a>",CHN,24,14,0,0,0,6,8,8,0,8,1,15.429,8.713,3.000,0.12,-0.17
"<a href=""https://www.baseball-reference.com/players/d/dwyerfr01.shtml"">Frank Dwyer</a>",CIN,26,1044,19,21,1,471,282,196,26,106,49,5.069,5.405,1.658,0.46,4.62
"<a href=""https://www.baseball-reference.com/players/e/eastoja01.shtml"">Jack Easton</a>",PIT,29,59,0,1,0,26,16,9,0,4,1,4.119,3.980,1.525,0.25,0.20
"<a href=""https://www.baseball-reference.com/players/e/eganri01.shtml"">Jack Egan</a>",WAS,22,15,0,0,0,8,6,6,1,2,2,10.800,6.831,2.000,1.00,-0.05
"<a href=""https://www.baseball-reference.com/players/e/ehretre01.shtml"">Red Ehret</a>",PIT,25,1040,19,21,0,441,269,198,12,128,102,5.140,4.808,1.641,0.80,4.47
"<a href=""https://www.baseball-reference.com/players/e/elybo01.shtml"">Bones Ely</a>",SLN,31,3,0,0,0,0,0,0,0,3,0,.000,16.590,3.000,0.00,0.07
"<a href=""https://www.baseball-reference.com/players/e/esperdu01.shtml"">Duke Esper</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteesperdu01"" style=""display:none;""></input><label for=""footnoteesperdu01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivesperdu01"">WAS, BLN</div></span>",26,651,15,12,2,284,188,140,9,75,49,5.806,5.007,1.654,0.65,-0.69
"<a href=""https://www.baseball-reference.com/players/f/fannija01.shtml"">Jack Fanning</a>",PHI,?,103,1,3,0,54,52,34,4,22,7,8.913,6.653,2.214,0.32,-1.06
"<a href=""https://www.baseball-reference.com/players/f/figgefr01.shtml"">F. Figgemeier</a>",PHI,21,24,0,1,0,12,14,10,1,4,2,11.250,5.384,2.000,0.50,-0.27
"<a href=""https://www.baseball-reference.com/players/f/fishech04.shtml"">C. Fisher</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotefishech04"" style=""display:none;""></input><label for=""footnotefishech04"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivfishech04"">CL4, CIN</div></span>",22,333,2,10,0,175,140,97,4,51,17,7.865,5.327,2.036,0.33,-0.39
"<a href=""https://www.baseball-reference.com/players/f/flynnca01.shtml"">Carney Flynn</a>",CIN,19,23,0,2,0,16,15,15,4,10,4,17.609,12.339,3.391,0.40,-0.40
"<a href=""https://www.baseball-reference.com/players/f/fournhe01.shtml"">H. Fournier</a>",CIN,28,135,1,3,0,71,51,27,4,20,5,5.400,5.965,2.022,0.25,-0.36
"<a href=""https://www.baseball-reference.com/players/f/foutzda01.shtml"">Dave Foutz</a>",BRO,37,6,0,0,0,4,3,3,0,1,0,13.500,5.195,2.500,0.00,-0.07
"<a href=""https://www.baseball-reference.com/players/f/frankch01.shtml"">C. Frank</a>",SLN,24,9,0,0,0,6,5,5,1,7,1,15.000,13.303,4.333,0.14,-0.13
"<a href=""https://www.baseball-reference.com/players/g/gastrha01.shtml"">H. Gastright</a>",BRO,29,279,2,6,2,135,85,66,1,55,20,6.387,5.164,2.043,0.36,0.07
"<a href=""https://www.baseball-reference.com/players/g/germale01.shtml"">Les German</a>",NY1,25,429,9,8,1,186,139,88,7,68,21,5.538,5.499,1.776,0.31,-0.47
"<a href=""https://www.baseball-reference.com/players/g/gleaski01.shtml"">Kid Gleason</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotegleaski01"" style=""display:none;""></input><label for=""footnotegleaski01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivgleaski01"">SLN, BLN</div></span>",27,690,17,11,0,299,161,124,5,65,44,4.852,4.596,1.583,0.68,0.56
"<a href=""https://www.baseball-reference.com/players/g/griffcl01.shtml"">C. Griffith</a>",CHN,24,784,21,14,0,328,193,143,12,85,71,4.925,4.802,1.580,0.84,6.18
"<a href=""https://www.baseball-reference.com/players/g/grifffr01.shtml"">F. Griffith</a>",CL4,21,127,1,2,0,64,62,47,5,37,15,9.992,6.613,2.386,0.41,-1.15
"<a href=""https://www.baseball-reference.com/players/g/gumbead01.shtml"">Ad Gumbert</a>",PIT,26,813,15,14,0,376,245,182,14,85,67,6.044,4.958,1.701,0.79,1.03
"<a href=""https://www.baseball-reference.com/players/h/haddoge01.shtml"">G. Haddock</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotehaddoge01"" style=""display:none;""></input><label for=""footnotehaddoge01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivhaddoge01"">PHI, WAS</div></span>",27,255,4,7,0,113,86,64,2,51,8,6.776,5.773,1.929,0.16,-0.07
"<a href=""https://www.baseball-reference.com/players/h/harpege01.shtml"">G. Harper</a>",PHI,27,259,6,6,0,128,84,51,3,49,24,5.317,5.381,2.050,0.49,-0.18
"<a href=""https://www.baseball-reference.com/players/h/hawkebi01.shtml"">Bill Hawke</a>",BLN,24,618,16,9,3,264,174,133,9,78,68,5.811,4.792,1.660,0.87,1.33
"<a href=""https://www.baseball-reference.com/players/h/hawlepi01.shtml"">Pink Hawley</a>",SLN,21,1178,19,27,0,481,306,214,14,149,120,4.905,4.764,1.604,0.81,6.22
"<a href=""https://www.baseball-reference.com/players/h/hawlesc01.shtml"">M. Hawley</a>",BSN,19,21,0,1,0,10,6,6,0,7,1,7.714,5.733,2.429,0.14,0.08
"<a href=""https://www.baseball-reference.com/players/h/hemmige01.shtml"">G. Hemming</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotehemmige01"" style=""display:none;""></input><label for=""footnotehemmige01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivhemmige01"">LS3, BLN</div></span>",25,1019,17,19,1,406,235,161,7,159,70,4.266,5.114,1.663,0.44,4.94
"<a href=""https://www.baseball-reference.com/players/h/hodsoge01.shtml"">G. Hodson</a>",BSN,26,222,4,4,0,103,66,48,4,35,12,5.838,5.501,1.865,0.34,0.71
"<a href=""https://www.baseball-reference.com/players/h/horneja01.shtml"">Jack Horner</a>",BLN,30,33,0,1,1,15,12,11,0,7,2,9.000,5.165,2.000,0.29,-0.11
"<a href=""https://www.baseball-reference.com/players/h/hutchbi01.shtml"">B. Hutchison</a>",CHN,34,837,14,16,0,374,257,187,9,140,60,6.032,5.224,1.842,0.43,2.75
"<a href=""https://www.baseball-reference.com/players/i/inksbe01.shtml"">Bert Inks</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteinksbe01"" style=""display:none;""></input><label for=""footnoteinksbe01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivinksbe01"">BLN, LS3</div></span>",23,578,11,10,1,268,178,125,6,88,38,5.839,5.095,1.848,0.43,0.00
"<a href=""https://www.baseball-reference.com/players/j/johnsjo01.shtml"">Lou Johnson</a>",PHI,24,98,1,1,0,44,30,22,3,15,10,6.061,5.780,1.806,0.67,0.04
"<a href=""https://www.baseball-reference.com/players/j/jonesal01.shtml"">Alex Jones</a>",PHI,24,27,1,0,0,10,4,2,0,0,2,2.000,3.470,1.111,&infin;,0.34
"<a href=""https://www.baseball-reference.com/players/j/jordaha01.shtml"">Harry Jordan</a>",PIT,21,27,1,0,0,10,7,4,0,2,1,4.000,4.045,1.333,0.50,0.11
"<a href=""https://www.baseball-reference.com/players/k/kennebr01.shtml"">B. Kennedy</a>",BRO,26,1082,24,20,2,445,291,197,15,149,107,4.916,5.031,1.647,0.72,2.86
"<a href=""https://www.baseball-reference.com/players/k/killefr01.shtml"">Frank Killen</a>",PIT,23,612,14,11,0,261,148,102,3,86,62,4.500,4.695,1.701,0.72,0.00
"<a href=""https://www.baseball-reference.com/players/k/kilroma01.shtml"">Matt Kilroy</a>",LS3,28,111,0,5,0,46,34,16,2,20,11,3.892,5.503,1.784,0.55,0.11
"<a href=""https://www.baseball-reference.com/players/k/knausfr01.shtml"">Frank Knauss</a>",CL4,25,33,0,1,0,7,9,7,0,14,2,5.727,7.003,1.909,0.14,0.12
"<a href=""https://www.baseball-reference.com/players/k/knellph01.shtml"">Phil Knell</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteknellph01"" style=""display:none;""></input><label for=""footnoteknellph01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivknellph01"">PIT, LS3</div></span>",29,762,7,21,0,341,246,155,8,110,67,5.492,4.915,1.776,0.61,0.00
"<a href=""https://www.baseball-reference.com/players/k/korwaji01.shtml"">Jim Korwan</a>",BRO,20,15,0,0,0,9,14,8,1,5,2,14.400,8.369,2.800,0.40,-0.35
"<a href=""https://www.baseball-reference.com/players/l/lampehe01.shtml"">Henry Lampe</a>",BSN,21,16,0,1,0,17,19,7,5,7,1,11.812,16.864,4.500,0.14,-0.61
"<a href=""https://www.baseball-reference.com/players/l/lovetto01.shtml"">Tom Lovett</a>",BSN,30,312,8,6,0,155,96,69,12,36,23,5.971,5.883,1.837,0.64,0.76
"<a href=""https://www.baseball-reference.com/players/l/lucidco01.shtml"">Con Lucid</a>",BRO,20,214,5,3,0,87,68,52,6,44,15,6.561,6.139,1.836,0.34,-0.13
"<a href=""https://www.baseball-reference.com/players/l/lukenal01.shtml"">Al Lukens</a>",PHI,25,45,0,1,0,26,22,17,0,10,0,10.200,5.213,2.400,0.00,-0.45
"<a href=""https://www.baseball-reference.com/players/l/lystobi01.shtml"">John Lyston</a>",CL4,27,11,0,0,0,5,6,4,1,4,0,9.818,10.963,2.455,0.00,-0.14
"<a href=""https://www.baseball-reference.com/players/m/malarjo01.shtml"">J. Malarkey</a>",WAS,22,78,2,1,0,42,22,12,1,5,3,4.154,4.721,1.808,0.60,0.36
"<a href=""https://www.baseball-reference.com/players/m/masoner01.shtml"">Ernie Mason</a>",SLN,?,68,0,3,0,34,29,18,1,10,3,7.147,5.503,1.941,0.30,-0.38
"<a href=""https://www.baseball-reference.com/players/m/maulal01.shtml"">Al Maul</a>",WAS,28,605,11,15,0,272,200,134,12,73,34,5.980,5.297,1.711,0.47,0.00
"<a href=""https://www.baseball-reference.com/players/m/mccarto01.shtml"">T. McCarthy</a>",BSN,30,6,0,0,0,1,1,1,0,3,0,4.500,9.355,2.000,0.00,0.08
"<a href=""https://www.baseball-reference.com/players/m/mcgilwi01.shtml"">W. McGill</a>",CHN,20,624,7,19,0,272,195,135,2,117,58,5.841,5.021,1.870,0.50,1.79
"<a href=""https://www.baseball-reference.com/players/m/mcgui01.shtml"">T. Maguire</a>",CIN,?,18,0,0,0,15,9,7,0,5,1,10.500,5.622,3.333,0.20,-0.16
"<a href=""https://www.baseball-reference.com/players/m/mcmahsa01.shtml"">S. McMahon</a>",BLN,26,827,25,8,0,317,175,129,7,111,60,4.212,4.965,1.553,0.54,6.07
"<a href=""https://www.baseball-reference.com/players/m/meekijo01.shtml"">J. Meekin</a>",NY1,27,1254,33,9,2,414,240,172,13,176,137,3.703,4.920,1.411,0.78,0.00
"<a href=""https://www.baseball-reference.com/players/m/menefjo01.shtml"">Jock Menefee</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotemenefjo01"" style=""display:none;""></input><label for=""footnotemenefjo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivmenefjo01"">LS3, PIT</div></span>",26,970,13,25,0,417,248,168,7,89,76,4.676,4.461,1.565,0.85,4.40
"<a href=""https://www.baseball-reference.com/players/m/mercewi01.shtml"">Win Mercer</a>",WAS,20,1018,17,23,3,445,285,145,9,126,72,3.846,4.833,1.683,0.57,4.80
"<a href=""https://www.baseball-reference.com/players/m/mullato01.shtml"">Tony Mullane</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotemullato01"" style=""display:none;""></input><label for=""footnotemullato01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivmullato01"">BLN, CL4</div></span>",35,467,7,11,4,201,152,114,7,100,46,6.591,5.705,1.934,0.46,-0.30
"<a href=""https://www.baseball-reference.com/players/n/nichoki01.shtml"">Kid Nichols</a>",BSN,24,1221,32,13,0,488,308,215,23,121,113,4.754,4.955,1.496,0.93,0.00
"<a href=""https://www.baseball-reference.com/players/n/nicolge01.shtml"">George Nicol</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotenicolge01"" style=""display:none;""></input><label for=""footnotenicolge01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivnicolge01"">PIT, LS3</div></span>",23,190,3,5,0,93,73,58,6,55,17,8.242,6.850,2.337,0.31,0.46
"<a href=""https://www.baseball-reference.com/players/p/parroto01.shtml"">Tom Parrott</a>",CIN,26,926,17,19,1,402,268,192,19,126,61,5.598,5.459,1.711,0.48,2.81
"<a href=""https://www.baseball-reference.com/players/p/peitzhe01.shtml"">Heinie Peitz</a>",SLN,23,9,0,0,0,7,7,3,0,2,0,9.000,4.720,3.000,0.00,-0.22
"<a href=""https://www.baseball-reference.com/players/p/peppeha01.shtml"">H. Peppers</a>",LS3,28,24,0,1,0,10,7,6,0,4,0,6.750,5.464,1.750,0.00,0.05
"<a href=""https://www.baseball-reference.com/players/p/pettych01.shtml"">C. Petty</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotepettych01"" style=""display:none;""></input><label for=""footnotepettych01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivpettych01"">WAS, CL4</div></span>",28,390,3,10,0,198,151,90,8,46,18,6.231,5.183,1.877,0.39,-0.39
"<a href=""https://www.baseball-reference.com/players/p/pfannbi01.shtml"">Bill Pfann</a>",CIN,31,9,0,1,0,10,10,9,1,4,0,27.000,9.790,4.667,0.00,-0.31
"<a href=""https://www.baseball-reference.com/players/p/pfefffr01.shtml"">Fred Pfeffer</a>",LS3,34,21,0,0,0,8,6,2,0,6,0,2.571,6.190,2.000,0.00,0.05
"<a href=""https://www.baseball-reference.com/players/r/rusieam01.shtml"">Amos Rusie</a>",NY1,23,1332,36,13,1,426,228,137,10,200,195,2.777,4.702,1.410,0.98,13.74
"<a href=""https://www.baseball-reference.com/players/s/scheija01.shtml"">J. Scheible</a>",PHI,28,1,0,1,0,6,10,7,0,2,0,189.000,5.738,24.000,0.00,-0.38
"<a href=""https://www.baseball-reference.com/players/s/sharrge01.shtml"">G. Sharrott</a>",BRO,24,54,0,1,0,24,21,18,0,10,7,9.000,4.304,1.889,0.70,-0.26
"<a href=""https://www.baseball-reference.com/players/s/smithel01.shtml"">Mike Smith</a>",PIT,26,12,0,0,0,6,2,2,0,1,0,4.500,3.929,1.750,0.00,0.14
"<a href=""https://www.baseball-reference.com/players/s/smithto02.shtml"">Tom Smith</a>",BSN,22,18,0,0,1,8,14,10,2,6,2,15.000,8.891,2.333,0.33,-0.42
"<a href=""https://www.baseball-reference.com/players/s/sommean01.shtml"">A. Sommerville</a>",BRO,18,1,0,1,0,1,6,6,0,5,0,162.000,35.580,18.000,0.00,-0.29
"<a href=""https://www.baseball-reference.com/players/s/staleha01.shtml"">Harry Staley</a>",BSN,27,626,12,10,1,305,204,158,15,61,32,6.815,5.325,1.754,0.52,0.73
"<a href=""https://www.baseball-reference.com/players/s/steined01.shtml"">Ed Stein</a>",BRO,24,1050,26,14,1,388,261,180,10,170,84,4.629,5.207,1.594,0.49,4.31
"<a href=""https://www.baseball-reference.com/players/s/stephbe01.shtml"">Ben Stephens</a>",WAS,26,33,0,0,0,19,16,6,1,8,1,4.909,6.608,2.455,0.12,-0.28
"<a href=""https://www.baseball-reference.com/players/s/stiveja01.shtml"">J. Stivetts</a>",BSN,26,1014,26,14,0,429,278,184,27,127,76,4.899,5.553,1.645,0.60,4.96
"<a href=""https://www.baseball-reference.com/players/s/stockot01.shtml"">O. Stocksdale</a>",WAS,22,352,5,9,0,176,115,66,10,42,10,5.062,5.540,1.858,0.24,0.00
"<a href=""https://www.baseball-reference.com/players/s/stratsc01.shtml"">S. Stratton</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotestratsc01"" style=""display:none;""></input><label for=""footnotestratsc01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivstratsc01"">LS3, CHN</div></span>",24,514,9,10,0,277,181,124,8,55,27,6.514,5.003,1.938,0.49,-0.53
"<a href=""https://www.baseball-reference.com/players/s/stultge01.shtml"">G. Stultz</a>",BSN,21,27,1,0,0,4,2,0,0,5,1,.000,5.733,1.000,0.20,0.53
"<a href=""https://www.baseball-reference.com/players/s/sullimi02.shtml"">M. Sullivan</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotesullimi02"" style=""display:none;""></input><label for=""footnotesullimi02"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivsullimi02"">WAS, CL4</div></span>",27,625,8,15,1,294,216,150,14,121,40,6.480,5.963,1.992,0.33,-0.71
"<a href=""https://www.baseball-reference.com/players/t/tanneje01.shtml"">J. Tannehill</a>",CIN,19,87,1,1,1,37,30,23,1,16,7,7.138,5.441,1.828,0.44,-0.06
"<a href=""https://www.baseball-reference.com/players/t/tayloja01.shtml"">Jack Taylor</a>",PHI,21,894,23,13,1,347,201,135,13,96,76,4.077,4.806,1.487,0.79,5.63
"<a href=""https://www.baseball-reference.com/players/t/terryad01.shtml"">Adonis Terry</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteterryad01"" style=""display:none;""></input><label for=""footnoteterryad01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivterryad01"">PIT, CHN</div></span>",29,492,5,12,0,234,196,111,12,127,39,6.091,6.372,2.201,0.31,-0.24
"<a href=""https://www.baseball-reference.com/players/t/thomato01.shtml"">Tom Thomas</a>",CL4,20,1,0,0,1,0,1,1,0,2,0,27.000,29.250,6.000,0.00,-0.05
"<a href=""https://www.baseball-reference.com/players/t/turnetu01.shtml"">Tuck Turner</a>",PHI,27,18,0,0,0,9,5,5,1,2,3,7.500,5.539,1.833,1.50,0.04
"<a href=""https://www.baseball-reference.com/players/t/twitcla01.shtml"">L. Twitchell</a>",LS3,30,9,0,0,0,5,2,2,1,1,0,6.000,9.123,2.000,0.00,0.06
"<a href=""https://www.baseball-reference.com/players/u/underfr01.shtml"">F. Underwood</a>",BRO,25,141,2,4,0,80,62,41,1,30,10,7.851,5.419,2.340,0.33,-1.02
"<a href=""https://www.baseball-reference.com/players/w/wadswja01.shtml"">J. Wadsworth</a>",LS3,26,519,4,18,0,261,204,146,10,103,57,7.595,5.640,2.104,0.55,-2.17
"<a href=""https://www.baseball-reference.com/players/w/wallabo01.shtml"">B. Wallace</a>",CL4,20,78,2,1,0,28,25,15,1,20,10,5.192,5.918,1.846,0.50,0.02
"<a href=""https://www.baseball-reference.com/players/w/westehu01.shtml"">H. Westervelt</a>",NY1,24,423,7,10,0,170,118,79,4,76,35,5.043,5.333,1.745,0.46,0.83
"<a href=""https://www.baseball-reference.com/players/w/westfr01.shtml"">Frank West</a>",BSN,21,9,0,0,0,5,5,3,0,2,1,9.000,5.101,2.333,0.50,-0.12
"<a href=""https://www.baseball-reference.com/players/w/weyhigu01.shtml"">Gus Weyhing</a>",PHI,27,837,16,14,1,379,224,177,12,120,83,5.710,4.998,1.789,0.69,0.00
"<a href=""https://www.baseball-reference.com/players/w/whitrbi01.shtml"">B. Whitrock</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotewhitrbi01"" style=""display:none;""></input><label for=""footnotewhitrbi01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivwhitrbi01"">LS3, CIN</div></span>",24,250,2,7,0,130,96,59,7,48,10,6.372,6.125,2.136,0.21,-0.22
"<a href=""https://www.baseball-reference.com/players/w/wynnebi01.shtml"">Bill Wynne</a>",WAS,25,24,0,1,0,10,11,6,0,8,2,6.750,5.676,2.250,0.25,-0.14
"<a href=""https://www.baseball-reference.com/players/y/youngcy01.shtml"">Cy Young</a>",CL4,27,1226,26,21,1,488,265,179,19,106,108,3.942,4.756,1.454,1.02,0.00
