Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/a/astacpe01.shtml"">Pedro Astacio</a>",NYN,33,191&‌#8532;,12,11,0,192,106,102,32,63,152,4.790,4.287,1.330,2.41,.00
"<a href=""https://www.baseball-reference.com/players/a/austije01.shtml"">Jeff Austin</a>",KCA,25,11,0,0,0,14,6,6,0,6,6,4.909,3.465,1.818,1.00,.12
"<a href=""https://www.baseball-reference.com/players/a/aybarma01.shtml"">Manny Aybar</a>",SFN,30,14&‌#8531;,1,0,0,16,6,4,1,3,11,2.512,2.766,1.326,3.67,.04
"<a href=""https://www.baseball-reference.com/players/b/backebr01.shtml"">Brandon Backe</a>",TBA,24,13,0,0,0,15,10,10,3,7,6,6.923,6.276,1.692,.86,-.07
"<a href=""https://www.baseball-reference.com/players/b/bacsimi02.shtml"">Mike Bacsik</a>",NYN,24,55&‌#8532;,3,2,0,63,29,27,8,19,30,4.365,4.547,1.473,1.58,.37
"<a href=""https://www.baseball-reference.com/players/b/baezda01.shtml"">Danys Baez</a>",CLE,24,165&‌#8531;,10,11,6,160,84,81,14,82,130,4.409,3.816,1.464,1.59,.00
"<a href=""https://www.baseball-reference.com/players/b/baileco01.shtml"">Cory Bailey</a>",KCA,31,46,3,4,1,53,24,21,5,31,24,4.109,5.274,1.826,.77,.51
"<a href=""https://www.baseball-reference.com/players/b/baldwja01.shtml"">James Baldwin</a>",SEA,30,150,7,10,0,179,95,88,26,49,88,5.280,4.864,1.520,1.80,.06
"<a href=""https://www.baseball-reference.com/players/b/bankswi01.shtml"">Willie Banks</a>",BOS,33,39,2,1,1,32,15,14,5,14,26,3.231,4.207,1.179,1.86,.46
"<a href=""https://www.baseball-reference.com/players/b/barcelo01.shtml"">Lorenzo Barcelo</a>",CHA,24,6,0,1,0,9,6,6,1,1,1,9.000,5.103,1.667,1.00,-.23
"<a href=""https://www.baseball-reference.com/players/b/batismi01.shtml"">Miguel Batista</a>",ARI,31,184&‌#8532;,8,9,0,172,99,88,12,70,112,4.289,3.637,1.310,1.60,.00
"<a href=""https://www.baseball-reference.com/players/b/bauerri01.shtml"">Rick Bauer</a>",BAL,25,83&‌#8532;,6,7,1,84,41,37,12,36,45,3.980,4.993,1.434,1.25,.52
"<a href=""https://www.baseball-reference.com/players/b/bechlst01.shtml"">Steve Bechler</a>",BAL,22,4&‌#8532;,0,0,0,6,7,7,3,4,3,13.500,12.348,2.143,.75,-.25
"<a href=""https://www.baseball-reference.com/players/b/beckejo02.shtml"">Josh Beckett</a>",FLO,22,107&‌#8532;,6,7,0,93,56,49,13,44,113,4.096,3.629,1.272,2.57,.91
"<a href=""https://www.baseball-reference.com/players/b/bedarer01.shtml"">Erik Bedard</a>",BAL,23,0&‌#8532;,0,0,0,2,1,1,0,0,1,13.500,1.107,3.000,&infin;,.00
"<a href=""https://www.baseball-reference.com/players/b/beimejo01.shtml"">Joe Beimel</a>",PIT,25,85&‌#8531;,2,5,0,88,49,44,9,45,53,4.641,4.508,1.559,1.18,.00
"<a href=""https://www.baseball-reference.com/players/b/beirnke01.shtml"">Kevin Beirne</a>",LAN,28,29,2,0,0,26,11,11,4,17,17,3.414,5.273,1.483,1.00,.35
"<a href=""https://www.baseball-reference.com/players/b/bellro01.shtml"">Rob Bell</a>",TEX,25,94,4,3,0,113,69,65,16,35,70,6.223,4.687,1.574,2.00,-.02
"<a href=""https://www.baseball-reference.com/players/b/beltrfr01.shtml"">Francis Beltran</a>",CHN,22,12,0,0,0,14,11,10,2,16,11,7.500,7.088,2.500,.69,-.23
"<a href=""https://www.baseball-reference.com/players/b/benesal01.shtml"">Alan Benes</a>",CHN,30,39&‌#8531;,2,2,0,42,22,19,3,12,32,4.347,3.234,1.373,2.67,.20
"<a href=""https://www.baseball-reference.com/players/b/benesan01.shtml"">Andy Benes</a>",SLN,34,97,5,4,0,80,39,30,10,51,64,2.784,4.474,1.351,1.25,1.35
"<a href=""https://www.baseball-reference.com/players/b/benitar01.shtml"">Armando Benitez</a>",NYN,29,67&‌#8531;,1,0,33,46,20,17,8,25,79,2.272,3.144,1.054,3.16,.00
"<a href=""https://www.baseball-reference.com/players/b/benoijo01.shtml"">Joaquin Benoit</a>",TEX,24,84&‌#8532;,4,5,1,91,51,50,6,58,59,5.315,4.308,1.760,1.02,.82
"<a href=""https://www.baseball-reference.com/players/b/bensokr01.shtml"">Kris Benson</a>",PIT,27,130&‌#8531;,9,6,0,152,76,68,18,50,79,4.696,4.605,1.550,1.58,.00
"<a href=""https://www.baseball-reference.com/players/b/bereja01.shtml"">Jason Bere</a>",CHN,31,85&‌#8532;,1,10,0,98,63,54,13,28,65,5.673,4.248,1.471,2.32,-.89
"<a href=""https://www.baseball-reference.com/players/b/bernead01.shtml"">Adam Bernero</a>",DET,25,101&‌#8532;,4,7,0,128,74,70,17,31,69,6.197,4.447,1.564,2.23,.00
"<a href=""https://www.baseball-reference.com/players/b/beverja01.shtml"">Jason Beverlin</a>",2,28,19&‌#8532;,0,3,0,27,22,19,3,9,16,8.695,4.510,1.831,1.78,-.61
"<a href=""https://www.baseball-reference.com/players/b/biddlro01.shtml"">Rocky Biddle</a>",CHA,26,77&‌#8532;,3,4,1,72,42,35,13,39,64,4.056,4.858,1.429,1.64,.49
"<a href=""https://www.baseball-reference.com/players/b/boehrbr01.shtml"">Brian Boehringer</a>",PIT,33,79&‌#8532;,4,4,1,65,30,30,5,33,65,3.389,3.326,1.230,1.97,1.41
"<a href=""https://www.baseball-reference.com/players/b/bongju01.shtml"">Jung Bong</a>",ATL,21,6,0,1,0,8,5,5,0,2,4,7.500,2.656,1.667,2.00,-.13
"<a href=""https://www.baseball-reference.com/players/b/borbope02.shtml"">Pedro Borbon</a>",2,34,50&‌#8531;,4,4,1,53,32,30,10,25,50,5.364,4.794,1.550,2.00,-.01
"<a href=""https://www.baseball-reference.com/players/b/borlato02.shtml"">Toby Borland</a>",FLO,33,13&‌#8532;,1,0,0,14,8,8,3,5,11,5.268,4.654,1.390,2.20,-.11
"<a href=""https://www.baseball-reference.com/players/b/borowjo01.shtml"">Joe Borowski</a>",CHN,31,95&‌#8532;,4,4,2,84,31,29,10,29,97,2.728,3.172,1.181,3.34,2.30
"<a href=""https://www.baseball-reference.com/players/b/bottari01.shtml"">Ricky Bottalico</a>",PHI,32,27&‌#8531;,0,3,0,33,16,14,3,13,24,4.610,3.780,1.683,1.85,-.32
"<a href=""https://www.baseball-reference.com/players/b/bowiemi01.shtml"">Micah Bowie</a>",OAK,27,12,2,0,0,12,2,2,1,8,8,1.500,4.481,1.667,1.00,.51
"<a href=""https://www.baseball-reference.com/players/b/bowlebr01.shtml"">Brian Bowles</a>",TOR,25,20,2,1,0,13,11,9,0,14,19,4.050,2.705,1.350,1.36,.18
"<a href=""https://www.baseball-reference.com/players/b/boydja02.shtml"">Jason Boyd</a>",SDN,29,28&‌#8531;,1,0,0,33,29,25,6,15,18,7.941,5.979,1.694,1.20,-1.26
"<a href=""https://www.baseball-reference.com/players/b/bradfch01.shtml"">Chad Bradford</a>",OAK,27,75&‌#8531;,4,2,2,73,29,26,2,14,56,3.106,2.193,1.155,4.00,1.61
"<a href=""https://www.baseball-reference.com/players/b/brazede01.shtml"">Dewon Brazelton</a>",TBA,22,13,0,1,0,12,7,7,3,6,5,4.846,6.922,1.385,.83,.24
"<a href=""https://www.baseball-reference.com/players/b/brockch01.shtml"">Chris Brock</a>",BAL,32,44,2,1,0,52,24,23,6,14,21,4.705,4.658,1.500,1.50,.13
"<a href=""https://www.baseball-reference.com/players/b/brohatr01.shtml"">Troy Brohawn</a>",SFN,29,5&‌#8532;,0,1,0,5,4,4,1,1,3,6.353,3.694,1.059,3.00,-.10
"<a href=""https://www.baseball-reference.com/players/b/broweji01.shtml"">Jim Brower</a>",2,29,80&‌#8531;,3,2,0,77,40,39,7,32,57,4.369,3.729,1.357,1.78,.00
"<a href=""https://www.baseball-reference.com/players/b/brownke01.shtml"">Kevin Brown</a>",LAN,37,63&‌#8532;,3,4,0,68,36,34,9,23,58,4.806,3.811,1.429,2.52,-.40
"<a href=""https://www.baseball-reference.com/players/b/buddimi01.shtml"">Mike Buddie</a>",MIL,31,39&‌#8532;,1,2,0,46,23,20,5,21,28,4.538,4.621,1.689,1.33,-.10
"<a href=""https://www.baseball-reference.com/players/b/buehrma01.shtml"">Mark Buehrle</a>",CHA,23,239,19,12,0,236,102,95,25,61,134,3.577,3.951,1.243,2.20,5.04
"<a href=""https://www.baseball-reference.com/players/b/bukviry01.shtml"">Ryan Bukvich</a>",KCA,24,25,1,0,0,26,19,17,2,19,20,6.120,4.484,1.800,1.05,-.20
"<a href=""https://www.baseball-reference.com/players/b/burbada01.shtml"">Dave Burba</a>",2,35,145&‌#8531;,5,5,0,155,91,84,16,57,95,5.202,4.056,1.459,1.67,.62
"<a href=""https://www.baseball-reference.com/players/b/burkejo03.shtml"">John Burkett</a>",BOS,37,173,13,8,0,199,93,87,25,50,124,4.526,4.099,1.439,2.48,.96
"<a href=""https://www.baseball-reference.com/players/b/burnea.01.shtml"">A. J. Burnett</a>",FLO,25,204&‌#8531;,12,9,0,153,84,75,12,90,203,3.303,2.927,1.189,2.26,3.96
"<a href=""https://www.baseball-reference.com/players/b/bynummi01.shtml"">Mike Bynum</a>",SDN,24,27&‌#8531;,1,0,0,33,16,16,3,15,17,5.268,4.401,1.756,1.13,.08
"<a href=""https://www.baseball-reference.com/players/b/byrdpa01.shtml"">Paul Byrd</a>",KCA,31,228&‌#8531;,17,11,0,224,111,99,36,38,129,3.902,4.321,1.147,3.39,.00
"<a href=""https://www.baseball-reference.com/players/c/cabrejo01.shtml"">Jose Cabrera</a>",MIL,30,103&‌#8531;,6,10,0,131,84,78,23,36,61,6.794,5.397,1.616,1.69,-2.43
"<a href=""https://www.baseball-reference.com/players/c/callami01.shtml"">Mickey Callaway</a>",ANA,27,34&‌#8531;,2,1,0,31,20,16,4,11,23,4.194,3.845,1.223,2.09,.00
"<a href=""https://www.baseball-reference.com/players/c/carpech01.shtml"">Chris Carpenter</a>",TOR,27,73&‌#8531;,4,5,0,89,45,43,11,27,45,5.277,4.598,1.582,1.67,.49
"<a href=""https://www.baseball-reference.com/players/c/carragi01.shtml"">Giovanni Carrara</a>",LAN,34,90&‌#8532;,6,3,1,83,34,33,14,32,56,3.276,4.645,1.268,1.75,1.08
"<a href=""https://www.baseball-reference.com/players/c/cartela02.shtml"">Lance Carter</a>",TBA,27,20&‌#8531;,2,0,2,15,3,3,2,5,14,1.328,3.644,.984,2.80,1.01
"<a href=""https://www.baseball-reference.com/players/c/cassisc01.shtml"">Scott Cassidy</a>",TOR,26,66,1,4,0,52,42,42,12,32,48,5.727,5.160,1.273,1.50,-.16
"<a href=""https://www.baseball-reference.com/players/c/castifr01.shtml"">Frank Castillo</a>",BOS,33,163&‌#8531;,6,15,1,174,101,92,19,58,112,5.069,4.028,1.420,1.93,-.26
"<a href=""https://www.baseball-reference.com/players/c/cerdaja01.shtml"">Jaime Cerda</a>",NYN,23,25&‌#8532;,0,0,0,22,7,7,0,14,21,2.455,2.847,1.403,1.50,.67
"<a href=""https://www.baseball-reference.com/players/c/chacosh01.shtml"">Shawn Chacon</a>",COL,24,119&‌#8531;,5,11,0,122,84,76,25,60,67,5.732,5.975,1.525,1.12,-.49
"<a href=""https://www.baseball-reference.com/players/c/chenbr01.shtml"">Bruce Chen</a>",3,25,77&‌#8532;,2,5,0,85,53,48,16,43,80,5.562,5.073,1.648,1.86,.00
"<a href=""https://www.baseball-reference.com/players/c/chiassc01.shtml"">Scott Chiasson</a>",CHN,24,4&‌#8532;,0,0,0,11,12,12,2,6,3,23.143,9.334,3.643,.50,-.45
"<a href=""https://www.baseball-reference.com/players/c/childma01.shtml"">Matt Childers</a>",MIL,23,9,0,0,0,13,12,12,2,8,6,12.000,6.572,2.333,.75,-.38
"<a href=""https://www.baseball-reference.com/players/c/choatra01.shtml"">Randy Choate</a>",NYA,26,22&‌#8531;,0,0,0,18,18,15,1,15,17,6.045,3.650,1.478,1.13,.00
"<a href=""https://www.baseball-reference.com/players/c/chrisja01.shtml"">Jason Christiansen</a>",SFN,32,5,0,1,0,6,3,3,1,2,1,5.400,6.696,1.600,.50,.00
"<a href=""https://www.baseball-reference.com/players/c/clemema01.shtml"">Matt Clement</a>",CHN,27,205,12,11,0,162,84,82,18,85,215,3.600,3.163,1.205,2.53,4.42
"<a href=""https://www.baseball-reference.com/players/c/clemero02.shtml"">Roger Clemens</a>",NYA,39,180,13,6,0,172,94,87,18,63,192,4.350,3.059,1.306,3.05,2.60
"<a href=""https://www.baseball-reference.com/players/c/cocopa01.shtml"">Pasqual Coco</a>",TOR,24,1,0,1,0,4,2,2,0,3,0,18.000,8.142,7.000,.00,-.17
"<a href=""https://www.baseball-reference.com/players/c/coggida01.shtml"">Dave Coggin</a>",PHI,25,77,2,5,0,65,42,40,4,51,64,4.675,3.829,1.506,1.25,-.20
"<a href=""https://www.baseball-reference.com/players/c/colomje01.shtml"">Jesus Colome</a>",TBA,24,41&‌#8531;,2,7,0,56,41,38,6,33,33,8.274,5.389,2.153,1.00,.00
"<a href=""https://www.baseball-reference.com/players/c/colonba01.shtml"">Bartolo Colon</a>",2,29,233&‌#8531;,20,8,0,219,85,76,20,70,149,2.931,3.685,1.239,2.13,7.10
"<a href=""https://www.baseball-reference.com/players/c/condrcl01.shtml"">Clay Condrey</a>",SDN,26,26&‌#8532;,1,2,0,20,7,5,1,8,16,1.688,2.922,1.050,2.00,.96
"<a href=""https://www.baseball-reference.com/players/c/cookaa01.shtml"">Aaron Cook</a>",COL,23,35&‌#8532;,2,1,0,41,18,18,4,13,14,4.542,4.605,1.514,1.08,.58
"<a href=""https://www.baseball-reference.com/players/c/cookde01.shtml"">Dennis Cook</a>",ANA,39,24,1,1,0,21,9,9,2,10,13,3.375,4.151,1.292,1.30,.38
"<a href=""https://www.baseball-reference.com/players/c/coopebr01.shtml"">Brian Cooper</a>",TOR,27,8&‌#8531;,0,1,0,14,13,13,5,4,3,14.040,11.623,2.160,.75,-.50
"<a href=""https://www.baseball-reference.com/players/c/cordefr01.shtml"">Francisco Cordero</a>",TEX,27,45&‌#8531;,2,0,10,33,12,9,2,13,41,1.787,2.430,1.015,3.15,.00
"<a href=""https://www.baseball-reference.com/players/c/coreybr01.shtml"">Bryan Corey</a>",LAN,28,1,0,0,0,0,0,0,0,0,0,.000,2.962,.000,&infin;,.00
"<a href=""https://www.baseball-reference.com/players/c/coreyma02.shtml"">Mark Corey</a>",2,27,22,0,3,0,32,23,21,9,16,21,8.591,7.838,2.182,1.31,-.17
"<a href=""https://www.baseball-reference.com/players/c/cormirh01.shtml"">Rheal Cormier</a>",PHI,35,60,5,6,0,61,38,35,6,32,49,5.250,4.024,1.550,1.53,.00
"<a href=""https://www.baseball-reference.com/players/c/cornena01.shtml"">Nate Cornejo</a>",DET,22,50,1,5,0,63,33,28,6,18,23,5.040,4.483,1.620,1.28,.03
"<a href=""https://www.baseball-reference.com/players/c/creekdo01.shtml"">Doug Creek</a>",2,33,55&‌#8532;,3,2,0,57,37,36,10,35,56,5.820,4.755,1.653,1.60,-.49
"<a href=""https://www.baseball-reference.com/players/c/cressja01.shtml"">Jack Cressend</a>",MIN,27,32,0,1,0,40,25,21,6,19,22,5.906,5.578,1.844,1.16,-.48
"<a href=""https://www.baseball-reference.com/players/c/crudami01.shtml"">Mike Crudale</a>",SLN,25,52&‌#8532;,3,0,0,43,11,11,3,14,47,1.880,2.657,1.082,3.36,.00
"<a href=""https://www.baseball-reference.com/players/c/cruzju02.shtml"">Juan Cruz</a>",CHN,23,97&‌#8531;,3,11,1,84,56,43,11,59,81,3.976,4.380,1.469,1.37,.16
"<a href=""https://www.baseball-reference.com/players/c/cruzne01.shtml"">Nelson Cruz</a>",HOU,29,78&‌#8531;,2,6,0,90,44,39,12,29,61,4.481,4.205,1.519,2.10,.41
"<a href=""https://www.baseball-reference.com/players/c/cunnawi01.shtml"">Will Cunnane</a>",CHN,28,26&‌#8531;,1,1,0,27,16,16,5,13,30,5.468,4.516,1.519,2.31,-.06
"<a href=""https://www.baseball-reference.com/players/c/cyrer01.shtml"">Eric Cyr</a>",SDN,23,6,0,1,0,6,7,7,0,6,4,10.500,4.615,2.000,.67,-.43
"<a href=""https://www.baseball-reference.com/players/d/daalom01.shtml"">Omar Daal</a>",LAN,30,161&‌#8531;,11,9,0,142,73,70,20,54,105,3.905,4.249,1.215,1.94,1.38
"<a href=""https://www.baseball-reference.com/players/d/d'amije01.shtml"">Jeff D'Amico</a>",NYN,26,145&‌#8532;,6,10,0,152,84,80,20,37,101,4.943,4.044,1.297,2.73,.14
"<a href=""https://www.baseball-reference.com/players/d/darenvi01.shtml"">Vic Darensbourg</a>",FLO,31,48&‌#8531;,1,2,0,61,34,33,10,26,33,6.145,5.618,1.800,1.27,-.65
"<a href=""https://www.baseball-reference.com/players/d/daveyto01.shtml"">Tom Davey</a>",SDN,28,21,1,0,0,23,14,13,2,11,21,5.571,3.327,1.619,1.91,-.24
"<a href=""https://www.baseball-reference.com/players/d/davisdo02.shtml"">Doug Davis</a>",TEX,26,59&‌#8532;,3,5,0,67,36,33,7,22,28,4.978,4.509,1.492,1.27,.00
"<a href=""https://www.baseball-reference.com/players/d/davisja02.shtml"">Jason Davis</a>",CLE,22,14&‌#8532;,1,0,0,12,3,3,1,4,11,1.841,3.168,1.091,2.75,.78
"<a href=""https://www.baseball-reference.com/players/d/daviska01.shtml"">Kane Davis</a>",NYN,27,14,1,1,0,15,11,11,2,11,24,7.071,3.464,1.857,2.18,-.32
"<a href=""https://www.baseball-reference.com/players/d/dawlejo01.shtml"">Joey Dawley</a>",ATL,30,0&‌#8531;,0,0,0,0,0,0,0,0,1,.000,-3.038,.000,&infin;,.01
"<a href=""https://www.baseball-reference.com/players/d/dayza01.shtml"">Zach Day</a>",MON,24,37&‌#8531;,4,1,1,28,18,15,3,15,25,3.616,3.838,1.152,1.67,.00
"<a href=""https://www.baseball-reference.com/players/d/dejeami01.shtml"">Mike DeJean</a>",MIL,31,75,1,5,27,66,28,26,7,39,65,3.120,3.928,1.400,1.67,.00
"<a href=""https://www.baseball-reference.com/players/d/deloslu02.shtml"">Luis de los Santos</a>",TBA,24,14,0,3,0,24,19,18,5,4,7,11.571,6.505,2.000,1.75,-.65
"<a href=""https://www.baseball-reference.com/players/d/delosva01.shtml"">Valerio De Los Santos</a>",MIL,29,57&‌#8532;,2,3,0,42,21,20,4,26,38,3.121,3.849,1.179,1.46,.96
"<a href=""https://www.baseball-reference.com/players/d/dempsry01.shtml"">Ryan Dempster</a>",2,25,209,10,13,0,228,127,125,28,93,153,5.383,4.441,1.536,1.65,.48
"<a href=""https://www.baseball-reference.com/players/d/depause01.shtml"">Sean DePaula</a>",CLE,28,6&‌#8531;,1,1,0,11,9,9,3,3,8,12.789,7.297,2.211,2.67,-.50
"<a href=""https://www.baseball-reference.com/players/d/desseel01.shtml"">Elmer Dessens</a>",CIN,31,178,7,8,0,173,70,60,24,49,93,3.034,4.436,1.247,1.90,.00
"<a href=""https://www.baseball-reference.com/players/d/dewitma01.shtml"">Matt DeWitt</a>",SDN,24,7&‌#8531;,0,1,0,6,2,1,1,3,5,1.227,4.706,1.227,1.67,.16
"<a href=""https://www.baseball-reference.com/players/d/diggibe01.shtml"">Ben Diggins</a>",MIL,23,24,0,4,0,28,24,23,4,18,15,8.625,5.899,1.917,.83,-.67
"<a href=""https://www.baseball-reference.com/players/d/donnebr01.shtml"">Brendan Donnelly</a>",ANA,30,49&‌#8532;,1,1,1,32,13,12,2,19,54,2.174,2.320,1.027,2.84,1.66
"<a href=""https://www.baseball-reference.com/players/d/doteloc01.shtml"">Octavio Dotel</a>",HOU,28,97&‌#8531;,6,4,6,58,21,20,7,27,118,1.849,2.153,.873,4.37,.00
"<a href=""https://www.baseball-reference.com/players/d/douglse01.shtml"">Sean Douglass</a>",BAL,23,53&‌#8531;,0,5,0,58,41,36,10,35,44,6.075,5.628,1.744,1.26,-.55
"<a href=""https://www.baseball-reference.com/players/d/dresery01.shtml"">Ryan Drese</a>",CLE,26,137&‌#8531;,10,9,0,176,104,100,15,62,102,6.553,4.053,1.733,1.65,-.77
"<a href=""https://www.baseball-reference.com/players/d/drewti01.shtml"">Tim Drew</a>",MON,23,16,1,0,2,12,8,5,1,2,10,2.812,2.899,.875,5.00,.07
"<a href=""https://www.baseball-reference.com/players/d/drisktr01.shtml"">Travis Driskill</a>",BAL,30,132&‌#8532;,8,8,0,150,78,73,21,48,78,4.952,4.734,1.492,1.62,.31
"<a href=""https://www.baseball-reference.com/players/d/duboser01.shtml"">Eric DuBose</a>",BAL,26,6,0,0,0,7,2,2,1,1,4,3.000,3.824,1.333,4.00,.10
"<a href=""https://www.baseball-reference.com/players/d/duckwbr01.shtml"">Brandon Duckworth</a>",PHI,26,163,8,9,0,167,103,98,26,69,167,5.411,4.087,1.448,2.42,-1.30
"<a href=""https://www.baseball-reference.com/players/d/duffma01.shtml"">Matt Duff</a>",SLN,27,5&‌#8532;,0,0,0,3,3,3,0,8,4,4.765,5.978,1.941,.50,-.02
"<a href=""https://www.baseball-reference.com/players/d/duncaco01.shtml"">Courtney Duncan</a>",CHN,27,2&‌#8531;,0,0,0,2,0,0,0,1,1,.000,3.393,1.286,1.00,.11
"<a href=""https://www.baseball-reference.com/players/d/durbich01.shtml"">Chad Durbin</a>",KCA,24,8&‌#8531;,0,1,0,13,11,11,3,4,5,11.880,7.132,2.040,1.25,.00
"<a href=""https://www.baseball-reference.com/players/d/durocja01.shtml"">Jayson Durocher</a>",MIL,27,48,1,1,0,27,13,10,3,21,44,1.875,3.143,1.000,2.10,1.19
"<a href=""https://www.baseball-reference.com/players/e/eatonad01.shtml"">Adam Eaton</a>",SDN,24,33&‌#8531;,1,1,0,28,20,20,5,17,25,5.400,4.872,1.350,1.47,.13
"<a href=""https://www.baseball-reference.com/players/e/eckener01.shtml"">Eric Eckenstahler</a>",DET,25,8,1,0,0,14,5,5,1,2,13,5.625,2.265,2.000,6.50,-.03
"<a href=""https://www.baseball-reference.com/players/e/eischjo01.shtml"">Joey Eischen</a>",MON,32,53&‌#8532;,6,1,2,43,11,8,1,18,51,1.342,2.188,1.137,2.83,2.04
"<a href=""https://www.baseball-reference.com/players/e/elderda01.shtml"">Dave Elder</a>",CLE,26,23,0,2,0,18,10,8,1,14,23,3.130,3.225,1.391,1.64,.37
"<a href=""https://www.baseball-reference.com/players/e/ellisro02.shtml"">Robert Ellis</a>",LAN,31,2&‌#8532;,0,1,0,6,3,3,1,0,0,10.125,7.327,2.250,&infin;,-.09
"<a href=""https://www.baseball-reference.com/players/e/embreal01.shtml"">Alan Embree</a>",2,32,62,4,6,2,47,19,15,6,20,81,2.177,2.530,1.081,4.05,1.14
"<a href=""https://www.baseball-reference.com/players/e/ennisjo01.shtml"">John Ennis</a>",ATL,22,4,0,0,0,5,2,2,0,3,1,4.500,4.800,2.000,.33,.00
"<a href=""https://www.baseball-reference.com/players/e/ericksc01.shtml"">Scott Erickson</a>",BAL,34,160&‌#8532;,5,12,0,192,109,99,20,68,74,5.546,4.776,1.618,1.09,-.79
"<a href=""https://www.baseball-reference.com/players/e/escobke01.shtml"">Kelvim Escobar</a>",TOR,26,78,5,7,38,75,39,37,10,44,85,4.269,3.916,1.526,1.93,.84
