Name,Team,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/c/clarkwa02.shtml"">Watty Clark</a>",BRO,33,207,13,8,0,215,93,76,11,28,35,3.304,3.819,1.174,1.25,3.03
"<a href=""https://www.baseball-reference.com/players/c/coffmdi01.shtml"">Dick Coffman</a>",SLA,28,143&‌#8532;,5,11,2,206,116,98,14,46,34,6.139,4.646,1.754,.74,-.62
"<a href=""https://www.baseball-reference.com/players/c/colliph01.shtml"">Phil Collins</a>",2,33,97&‌#8531;,7,8,2,120,68,61,11,35,22,5.640,5.047,1.592,.63,-.50
"<a href=""https://www.baseball-reference.com/players/c/copelma01.shtml"">Mays Copeland</a>",SLN,21,0&‌#8532;,0,0,0,2,1,1,0,0,0,13.500,3.056,3.000,&infin;,-.04
"<a href=""https://www.baseball-reference.com/players/c/coppohe01.shtml"">Henry Coppola</a>",WS1,22,59&‌#8531;,3,4,0,72,40,39,6,29,19,5.916,5.104,1.702,.66,-.04
"<a href=""https://www.baseball-reference.com/players/c/crowdal01.shtml"">General Crowder</a>",DET,36,241,16,10,0,269,127,114,16,67,59,4.257,4.245,1.394,.88,1.78
"<a href=""https://www.baseball-reference.com/players/d/daviscu01.shtml"">Curt Davis</a>",PHI,31,231,16,14,2,264,103,94,14,47,74,3.662,3.722,1.346,1.57,.00
"<a href=""https://www.baseball-reference.com/players/d/deandi01.shtml"">Dizzy Dean</a>",SLN,25,325&‌#8531;,28,12,5,324,126,110,16,77,190,3.043,3.200,1.233,2.47,7.11
"<a href=""https://www.baseball-reference.com/players/d/deanpa01.shtml"">Paul Dean</a>",SLN,22,269&‌#8532;,19,12,5,261,109,101,16,55,143,3.371,3.280,1.172,2.60,5.71
"<a href=""https://www.baseball-reference.com/players/d/derripa01.shtml"">Paul Derringer</a>",CIN,28,276&‌#8532;,22,13,2,295,132,108,13,49,120,3.513,3.288,1.243,2.45,3.66
"<a href=""https://www.baseball-reference.com/players/d/deshoji01.shtml"">Jimmie DeShong</a>",NYA,25,69,4,1,3,64,30,25,6,33,30,3.261,4.703,1.406,.91,1.00
"<a href=""https://www.baseball-reference.com/players/d/dietrbi01.shtml"">Bill Dietrich</a>",PHA,25,185&‌#8531;,7,13,3,203,128,111,7,101,59,5.390,4.524,1.640,.58,.00
"<a href=""https://www.baseball-reference.com/players/d/doyleca01.shtml"">Carl Doyle</a>",PHA,22,79&‌#8532;,2,7,0,86,63,53,3,72,34,5.987,5.362,1.983,.47,-.47
"<a href=""https://www.baseball-reference.com/players/e/earnsge01.shtml"">George Earnshaw</a>",2,35,184,9,14,0,201,106,94,16,64,80,4.598,4.361,1.440,1.25,-.54
"<a href=""https://www.baseball-reference.com/players/e/eavesva01.shtml"">Vallie Eaves</a>",PHA,23,14,1,2,0,12,9,8,0,15,6,5.143,5.504,1.929,.40,.04
"<a href=""https://www.baseball-reference.com/players/e/eckeral01.shtml"">Al Eckert</a>",SLN,29,3,0,0,0,7,4,4,0,1,1,12.000,3.306,2.667,1.00,-.19
"<a href=""https://www.baseball-reference.com/players/e/eisenha01.shtml"">Harry Eisenstat</a>",BRO,19,4&‌#8532;,0,1,0,9,8,7,0,2,2,13.500,3.401,2.357,1.00,.00
"<a href=""https://www.baseball-reference.com/players/f/ferrabi01.shtml"">Bill Ferrazzi</a>",PHA,28,7,1,2,0,7,5,4,0,5,0,5.143,5.249,1.714,.00,.01
"<a href=""https://www.baseball-reference.com/players/f/ferrewe01.shtml"">Wes Ferrell</a>",BOS,27,322&‌#8531;,25,14,0,336,149,126,16,108,110,3.518,4.007,1.377,1.02,.00
"<a href=""https://www.baseball-reference.com/players/f/finkhe01.shtml"">Herman Fink</a>",PHA,23,15&‌#8532;,0,3,0,18,19,16,0,10,2,9.191,4.533,1.787,.20,-.65
"<a href=""https://www.baseball-reference.com/players/f/fischca01.shtml"">Carl Fischer</a>",2,29,100&‌#8532;,5,6,0,118,75,69,9,44,38,6.169,4.655,1.609,.86,-.10
"<a href=""https://www.baseball-reference.com/players/f/fitzsfr01.shtml"">Freddie Fitzsimmons</a>",NY1,33,94,4,8,0,104,43,42,7,22,23,4.021,4.228,1.340,1.05,.00
"<a href=""https://www.baseball-reference.com/players/f/frankfr02.shtml"">Fred Frankhouse</a>",BSN,31,230&‌#8532;,11,15,0,278,147,122,12,81,64,4.760,4.117,1.556,.79,-.35
"<a href=""https://www.baseball-reference.com/players/f/freitto01.shtml"">Tony Freitas</a>",CIN,27,143&‌#8532;,5,10,2,174,95,73,6,38,51,4.573,3.614,1.476,1.34,-.61
"<a href=""https://www.baseball-reference.com/players/f/frencla01.shtml"">Larry French</a>",CHN,27,246&‌#8531;,17,10,2,279,94,81,10,44,90,2.959,3.362,1.311,2.05,.00
"<a href=""https://www.baseball-reference.com/players/f/freybe01.shtml"">Benny Frey</a>",CIN,29,114&‌#8531;,6,10,3,164,100,87,6,32,24,6.848,3.984,1.714,.75,-2.85
"<a href=""https://www.baseball-reference.com/players/g/gablefr01.shtml"">Frank Gabler</a>",NY1,23,60,2,1,0,79,43,38,6,20,24,5.700,4.480,1.650,1.20,.00
"<a href=""https://www.baseball-reference.com/players/g/galehde01.shtml"">Denny Galehouse</a>",CLE,23,13,1,0,0,16,14,13,1,9,8,9.000,4.621,1.923,.89,.00
"<a href=""https://www.baseball-reference.com/players/g/gomezle01.shtml"">Lefty Gomez</a>",NYA,26,246,12,15,1,223,104,87,18,86,138,3.183,3.938,1.256,1.60,4.06
"<a href=""https://www.baseball-reference.com/players/g/greenha02.shtml"">Harvey Green</a>",BRO,20,1,0,0,0,2,1,1,0,3,0,9.000,7.969,5.000,.00,-.01
"<a href=""https://www.baseball-reference.com/players/g/grissle01.shtml"">Lee Grissom</a>",CIN,27,21,1,1,0,31,10,9,0,4,13,3.857,2.470,1.667,3.25,.00
"<a href=""https://www.baseball-reference.com/players/g/grovele01.shtml"">Lefty Grove</a>",BOS,35,273,20,12,1,269,105,82,6,65,121,2.703,3.137,1.223,1.86,9.43
"<a href=""https://www.baseball-reference.com/players/g/gumbeha01.shtml"">Harry Gumbert</a>",NY1,25,23&‌#8532;,1,2,0,35,27,16,1,10,11,6.085,3.837,1.901,1.10,.00
"<a href=""https://www.baseball-reference.com/players/h/hadlebu01.shtml"">Bump Hadley</a>",WS1,30,230&‌#8531;,10,15,0,268,143,126,18,102,77,4.923,4.690,1.606,.75,1.34
"<a href=""https://www.baseball-reference.com/players/h/haineje01.shtml"">Jesse Haines</a>",SLN,41,115&‌#8531;,6,5,2,110,49,46,4,28,24,3.590,3.835,1.197,.86,1.83
"<a href=""https://www.baseball-reference.com/players/h/hallabi01.shtml"">Bill Hallahan</a>",SLN,32,181&‌#8531;,15,8,1,196,91,69,7,57,73,3.425,3.676,1.395,1.28,.00
"<a href=""https://www.baseball-reference.com/players/h/hansesn01.shtml"">Snipe Hansen</a>",2,28,31,0,2,0,52,35,32,2,14,8,9.290,4.450,2.129,.57,-.76
"<a href=""https://www.baseball-reference.com/players/h/hardeme01.shtml"">Mel Harder</a>",CLE,25,287&‌#8531;,22,11,2,313,120,105,6,53,95,3.289,3.219,1.274,1.79,7.32
"<a href=""https://www.baseball-reference.com/players/h/harrera01.shtml"">Ray Harrell</a>",SLN,23,29&‌#8532;,1,1,0,39,26,22,4,11,13,6.674,4.977,1.685,1.18,-.60
"<a href=""https://www.baseball-reference.com/players/h/hattecl01.shtml"">Clyde Hatter</a>",DET,26,33&‌#8531;,0,0,0,44,33,28,2,30,15,7.560,5.408,2.220,.50,-.90
"<a href=""https://www.baseball-reference.com/players/h/hayesji01.shtml"">Jim Hayes</a>",WS1,22,28,2,4,0,38,28,26,0,23,9,8.357,4.750,2.179,.39,-.83
"<a href=""https://www.baseball-reference.com/players/h/henshro01.shtml"">Roy Henshaw</a>",CHN,23,142&‌#8532;,13,5,1,135,60,52,6,68,53,3.280,4.252,1.423,.78,1.81
"<a href=""https://www.baseball-reference.com/players/h/hensiph01.shtml"">Phil Hensiek</a>",WS1,33,13,0,3,1,21,15,14,2,9,6,9.692,5.799,2.308,.67,-.85
"<a href=""https://www.baseball-reference.com/players/h/herrmle01.shtml"">Leroy Herrmann</a>",CIN,29,108,3,5,0,124,53,43,9,31,30,3.583,4.253,1.435,.97,1.12
"<a href=""https://www.baseball-reference.com/players/h/heussed01.shtml"">Ed Heusser</a>",SLN,26,123&‌#8531;,5,5,2,125,50,40,5,27,39,2.919,3.573,1.232,1.44,2.54
"<a href=""https://www.baseball-reference.com/players/h/hilchwh01.shtml"">Whitey Hilcher</a>",CIN,26,19&‌#8531;,2,0,0,19,6,6,0,5,9,2.793,2.899,1.241,1.80,.45
"<a href=""https://www.baseball-reference.com/players/h/hildeor01.shtml"">Oral Hildebrand</a>",CLE,28,171&‌#8531;,9,8,5,171,85,75,12,63,49,3.940,4.498,1.366,.78,2.82
"<a href=""https://www.baseball-reference.com/players/h/hockege01.shtml"">George Hockette</a>",BOS,27,61,2,3,0,83,43,35,6,12,11,5.164,4.474,1.557,.92,.23
"<a href=""https://www.baseball-reference.com/players/h/hogsech01.shtml"">Chief Hogsett</a>",DET,31,96&‌#8532;,6,6,5,109,45,38,1,49,39,3.538,3.738,1.634,.80,1.26
"<a href=""https://www.baseball-reference.com/players/h/hollial01.shtml"">Al Hollingsworth</a>",CIN,27,173&‌#8531;,6,13,0,165,90,75,5,76,89,3.894,3.695,1.390,1.17,.00
"<a href=""https://www.baseball-reference.com/players/h/hoytwa01.shtml"">Waite Hoyt</a>",PIT,35,164,7,11,6,187,72,62,8,27,63,3.402,3.393,1.305,2.33,.00
"<a href=""https://www.baseball-reference.com/players/h/hubbeca01.shtml"">Carl Hubbell</a>",NY1,32,302&‌#8532;,23,12,0,314,125,110,27,49,150,3.271,3.680,1.199,3.06,4.68
"<a href=""https://www.baseball-reference.com/players/h/hucklea01.shtml"">Earl Huckleberry</a>",PHA,25,6&‌#8532;,1,0,0,8,7,7,1,4,2,9.450,6.156,1.800,.50,-.17
"<a href=""https://www.baseball-reference.com/players/h/hudliwi01.shtml"">Willis Hudlin</a>",CLE,29,231&‌#8532;,15,11,5,252,107,95,8,61,45,3.691,3.880,1.351,.74,5.05
"<a href=""https://www.baseball-reference.com/players/j/johnsha01.shtml"">Hank Johnson</a>",BOS,29,31,2,1,1,41,21,19,3,14,14,5.516,4.724,1.774,1.00,.03
"<a href=""https://www.baseball-reference.com/players/j/johnssi01.shtml"">Si Johnson</a>",CIN,28,130,5,11,0,155,106,90,14,59,40,6.231,5.097,1.646,.68,.00
"<a href=""https://www.baseball-reference.com/players/j/johnssy01.shtml"">Syl Johnson</a>",PHI,34,174&‌#8532;,10,8,6,182,79,69,15,31,89,3.555,3.630,1.219,2.87,5.19
"<a href=""https://www.baseball-reference.com/players/j/joinero01.shtml"">Roy Joiner</a>",CHN,28,3&‌#8531;,0,0,0,6,4,2,0,2,0,5.400,4.591,2.400,.00,-.14
"<a href=""https://www.baseball-reference.com/players/j/jonessa01.shtml"">Sad Sam Jones</a>",CHA,42,140,8,7,0,162,77,63,8,51,38,4.050,4.300,1.521,.75,1.74
"<a href=""https://www.baseball-reference.com/players/j/jorgeor01.shtml"">Orville Jorgens</a>",PHI,27,188&‌#8531;,10,15,2,216,129,101,12,96,57,4.827,4.656,1.657,.59,.86
"<a href=""https://www.baseball-reference.com/players/k/kaufmto01.shtml"">Tony Kaufmann</a>",SLN,34,3&‌#8532;,0,0,0,4,1,1,0,1,0,2.455,3.875,1.364,.00,.09
"<a href=""https://www.baseball-reference.com/players/k/kelleha02.shtml"">Hal Kelleher</a>",PHI,21,25,2,0,0,26,7,5,0,12,12,1.800,3.406,1.520,1.00,1.03
"<a href=""https://www.baseball-reference.com/players/k/kenneve01.shtml"">Vern Kennedy</a>",CHA,28,211&‌#8532;,11,11,1,211,110,92,17,95,65,3.912,4.872,1.446,.68,.00
"<a href=""https://www.baseball-reference.com/players/k/kleinnu01.shtml"">Nub Kleinke</a>",SLN,24,12&‌#8532;,0,0,0,19,8,7,1,3,5,4.974,3.952,1.737,1.67,.01
"<a href=""https://www.baseball-reference.com/players/k/knottja01.shtml"">Jack Knott</a>",SLA,28,187&‌#8532;,11,8,7,219,119,96,8,78,45,4.604,4.335,1.583,.58,.00
"<a href=""https://www.baseball-reference.com/players/k/kowalfa01.shtml"">Fabian Kowalik</a>",CHN,27,55,2,2,1,60,31,27,2,19,20,4.418,3.837,1.436,1.05,.00
"<a href=""https://www.baseball-reference.com/players/k/kressre01.shtml"">Red Kress</a>",WS1,30,5&‌#8532;,0,0,0,8,9,8,0,5,5,12.706,3.792,2.294,1.00,-.30
"<a href=""https://www.baseball-reference.com/players/l/lamanfr01.shtml"">Frank Lamanske</a>",BRO,28,3&‌#8532;,0,0,0,5,3,3,0,1,1,7.364,3.306,1.636,1.00,-.08
"<a href=""https://www.baseball-reference.com/players/l/lanahdi01.shtml"">Dick Lanahan</a>",WS1,23,20&‌#8532;,0,3,0,27,13,13,2,17,10,5.661,5.411,2.129,.59,.02
"<a href=""https://www.baseball-reference.com/players/l/lawsoro01.shtml"">Roxie Lawson</a>",DET,29,40,3,1,2,34,11,7,3,24,16,1.575,5.200,1.450,.67,1.23
"<a href=""https://www.baseball-reference.com/players/l/leebi02.shtml"">Bill Lee</a>",CHN,25,252,20,6,1,241,106,83,11,84,100,2.964,3.797,1.290,1.19,.00
"<a href=""https://www.baseball-reference.com/players/l/leeth01.shtml"">Thornton Lee</a>",CLE,28,180&‌#8532;,7,10,1,179,90,81,6,71,81,4.035,3.711,1.384,1.14,3.05
"<a href=""https://www.baseball-reference.com/players/l/leonadu02.shtml"">Dutch Leonard</a>",BRO,26,137&‌#8532;,2,9,8,152,67,60,11,29,41,3.923,4.130,1.315,1.41,1.80
"<a href=""https://www.baseball-reference.com/players/l/liebedu01.shtml"">Dutch Lieber</a>",PHA,25,46&‌#8532;,1,1,2,45,18,16,1,19,14,3.086,3.947,1.371,.74,1.43
"<a href=""https://www.baseball-reference.com/players/l/linkeed01.shtml"">Ed Linke</a>",WS1,23,178,11,7,3,211,111,99,6,80,51,5.006,4.235,1.635,.64,1.13
"<a href=""https://www.baseball-reference.com/players/l/loganbo01.shtml"">Bob Logan</a>",BRO,25,2&‌#8532;,0,1,0,2,1,1,0,1,1,3.375,3.416,1.125,1.00,.00
"<a href=""https://www.baseball-reference.com/players/l/lucasre01.shtml"">Red Lucas</a>",PIT,33,125&‌#8532;,8,6,0,136,60,48,10,23,29,3.438,4.143,1.265,1.26,2.09
"<a href=""https://www.baseball-reference.com/players/l/luquedo01.shtml"">Dolf Luque</a>",NY1,44,3&‌#8532;,1,0,0,1,0,0,0,1,2,.000,2.758,.545,2.00,.31
"<a href=""https://www.baseball-reference.com/players/l/lyonste01.shtml"">Ted Lyons</a>",CHA,34,190&‌#8532;,15,8,0,194,79,64,15,56,54,3.021,4.387,1.311,.96,4.85
"<a href=""https://www.baseball-reference.com/players/m/macfada01.shtml"">Danny MacFayden</a>",2,30,187&‌#8532;,6,15,0,239,118,105,9,47,59,5.036,3.695,1.524,1.26,.03
"<a href=""https://www.baseball-reference.com/players/m/mahafro01.shtml"">Roy Mahaffey</a>",PHA,31,136,8,4,0,153,66,59,11,42,39,3.904,4.363,1.434,.93,2.93
"<a href=""https://www.baseball-reference.com/players/m/malonpa02.shtml"">Pat Malone</a>",NYA,32,56&‌#8531;,3,5,3,53,45,34,7,33,25,5.432,5.581,1.527,.76,-1.40
"<a href=""https://www.baseball-reference.com/players/m/mangule01.shtml"">Leo Mangum</a>",BSN,39,4&‌#8532;,0,0,0,6,3,2,0,2,0,3.857,4.284,1.714,.00,.00
"<a href=""https://www.baseball-reference.com/players/m/marbefi01.shtml"">Firpo Marberry</a>",DET,36,19,0,1,0,22,11,9,2,9,7,4.263,5.038,1.632,.78,.03
"<a href=""https://www.baseball-reference.com/players/m/marcujo01.shtml"">Johnny Marcum</a>",PHA,25,242&‌#8532;,17,12,3,256,125,110,9,83,99,4.080,3.717,1.397,1.19,.00
"<a href=""https://www.baseball-reference.com/players/m/martiwe01.shtml"">Wedo Martini</a>",PHA,21,6&‌#8531;,0,2,0,8,13,12,0,11,1,17.053,8.059,3.000,.09,-.59
"<a href=""https://www.baseball-reference.com/players/m/mcgeebi01.shtml"">Bill McGee</a>",SLN,25,9,1,0,0,3,1,1,0,1,2,1.000,2.918,.444,2.00,.00
"<a href=""https://www.baseball-reference.com/players/m/mcleaal01.shtml"">Al McLean</a>",WS1,22,8&‌#8532;,0,0,0,12,8,7,0,5,3,7.269,4.023,1.962,.60,-.28
"<a href=""https://www.baseball-reference.com/players/m/mooreeu01.shtml"">Euel Moore</a>",2,27,48&‌#8531;,2,6,1,72,45,40,5,24,18,7.448,4.852,1.986,.75,-1.28
"<a href=""https://www.baseball-reference.com/players/m/mulcahu01.shtml"">Hugh Mulcahy</a>",PHI,21,52&‌#8532;,1,5,1,62,35,28,2,25,11,4.785,4.258,1.652,.44,.28
"<a href=""https://www.baseball-reference.com/players/m/mungova01.shtml"">Van Mungo</a>",BRO,24,214&‌#8531;,16,10,2,205,100,87,13,90,143,3.653,3.750,1.376,1.59,2.53
"<a href=""https://www.baseball-reference.com/players/m/munnsle01.shtml"">Les Munns</a>",BRO,26,58&‌#8531;,1,3,1,74,47,36,5,33,13,5.554,5.244,1.834,.39,-.80
"<a href=""https://www.baseball-reference.com/players/m/murphjo04.shtml"">Johnny Murphy</a>",NYA,26,117,10,5,5,110,67,53,7,55,28,4.077,4.843,1.410,.51,.37
"<a href=""https://www.baseball-reference.com/players/n/nelsoem01.shtml"">Emmett Nelson</a>",CIN,30,60&‌#8531;,4,4,1,70,31,29,2,23,14,4.326,4.071,1.541,.61,.40
"<a href=""https://www.baseball-reference.com/players/n/newsobo01.shtml"">Bobo Newsom</a>",2,27,241,11,18,3,276,137,121,11,97,87,4.519,4.088,1.548,.90,.00
"<a href=""https://www.baseball-reference.com/players/o/osborwa01.shtml"">Wayne Osborne</a>",PIT,22,1&‌#8531;,0,0,0,1,1,1,0,0,1,6.750,1.530,.750,&infin;,-.01
"<a href=""https://www.baseball-reference.com/players/o/osterfr01.shtml"">Fritz Ostermueller</a>",BOS,27,137&‌#8532;,7,8,1,135,67,60,0,78,41,3.923,4.120,1.547,.53,.00
"<a href=""https://www.baseball-reference.com/players/p/parmero01.shtml"">Roy Parmelee</a>",NY1,28,226,14,10,0,214,117,106,20,97,79,4.221,4.751,1.376,.81,.82
"<a href=""https://www.baseball-reference.com/players/p/passecl01.shtml"">Claude Passeau</a>",PIT,26,3,0,1,0,7,4,4,0,2,1,12.000,4.196,3.000,.50,.00
"<a href=""https://www.baseball-reference.com/players/p/pearcfr02.shtml"">Frank Pearce</a>",PHI,29,13,0,0,0,22,15,12,0,6,7,8.308,3.310,2.154,1.17,-.35
"<a href=""https://www.baseball-reference.com/players/p/pearsmo01.shtml"">Monte Pearson</a>",CLE,26,181&‌#8532;,8,13,0,199,117,99,9,103,90,4.905,4.396,1.662,.87,.23
"<a href=""https://www.baseball-reference.com/players/p/pettile01.shtml"">Leon Pettit</a>",WS1,33,109,8,5,3,129,65,60,6,58,45,4.954,4.422,1.716,.78,1.01
"<a href=""https://www.baseball-reference.com/players/p/pezzupr01.shtml"">Pretzel Pezzullo</a>",PHI,24,84&‌#8531;,3,5,1,115,74,60,5,45,24,6.403,4.495,1.897,.53,-1.13
"<a href=""https://www.baseball-reference.com/players/p/phelpra01.shtml"">Ray Phelps</a>",CHA,31,125,4,8,1,126,77,67,10,55,38,4.824,4.793,1.448,.69,.40
"<a href=""https://www.baseball-reference.com/players/p/pipgrge01.shtml"">George Pipgras</a>",BOS,35,5,0,1,0,9,9,8,3,5,2,14.400,11.911,2.800,.40,-.42
"<a href=""https://www.baseball-reference.com/players/p/poserbo01.shtml"">Bob Poser</a>",SLA,25,13&‌#8532;,1,1,0,26,15,14,0,4,1,9.220,3.682,2.195,.25,-.28
