Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/c/caseyhu01.shtml"">Hugh Casey</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotecaseyhu01"" style=""display:none;""></input><label for=""footnotecaseyhu01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivcaseyhu01"">PIT, NYA</div></span>",35,139,5,1,5,61,34,27,4,22,14,5.245,4.259,1.791,0.64,0.07
"<a href=""https://www.baseball-reference.com/players/c/chambcl01.shtml"">C. Chambers</a>",PIT,27,532,13,7,0,186,89,78,15,58,93,3.959,3.432,1.376,1.60,2.09
"<a href=""https://www.baseball-reference.com/players/c/chesnbo01.shtml"">Bob Chesnes</a>",PIT,28,436,7,13,1,153,104,95,15,82,49,5.883,4.810,1.617,0.60,-1.06
"<a href=""https://www.baseball-reference.com/players/c/chipmbo01.shtml"">Bob Chipman</a>",CHN,30,340,7,8,1,110,65,50,7,63,46,3.971,4.087,1.526,0.73,0.65
"<a href=""https://www.baseball-reference.com/players/c/colemjo04.shtml"">Joe Coleman</a>",PHA,26,721,13,14,1,249,119,103,12,127,109,3.857,3.786,1.564,0.86,2.14
"<a href=""https://www.baseball-reference.com/players/c/cresswa01.shtml"">Walker Cress</a>",CIN,32,6,0,0,0,2,0,0,0,3,0,.000,7.558,2.500,0.00,0.12
"<a href=""https://www.baseball-reference.com/players/d/dicksmu01.shtml"">M. Dickson</a>",PIT,32,673,12,14,0,216,97,82,17,80,89,3.290,3.703,1.319,1.11,4.79
"<a href=""https://www.baseball-reference.com/players/d/doberje01.shtml"">J. Dobernic</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotedoberje01"" style=""display:none;""></input><label for=""footnotedoberje01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivdoberje01"">CHN, CIN</div></span>",31,70,0,0,0,37,31,30,9,20,6,11.571,9.063,2.443,0.30,-1.42
"<a href=""https://www.baseball-reference.com/players/d/dobsojo01.shtml"">Joe Dobson</a>",BOS,32,638,14,12,2,219,103,91,12,97,87,3.851,3.760,1.486,0.90,2.34
"<a href=""https://www.baseball-reference.com/players/d/donnebl01.shtml"">B. Donnelly</a>",PHI,35,235,2,1,0,84,50,44,7,40,36,5.055,4.302,1.583,0.90,-0.20
"<a href=""https://www.baseball-reference.com/players/d/dorisha01.shtml"">Fritz Dorish</a>",BOS,27,23,0,0,0,7,2,2,1,1,5,2.348,3.308,1.043,5.00,0.00
"<a href=""https://www.baseball-reference.com/players/d/doziebu01.shtml"">Buzz Dozier</a>",WS1,20,19,0,0,0,12,8,8,0,6,1,11.368,4.730,2.842,0.17,-0.14
"<a href=""https://www.baseball-reference.com/players/d/drewska01.shtml"">Karl Drews</a>",SLA,29,419,4,12,0,180,113,103,11,66,35,6.637,4.163,1.761,0.53,0.00
"<a href=""https://www.baseball-reference.com/players/d/dubiemo01.shtml"">Monk Dubiel</a>",CHN,31,443,6,9,4,142,75,68,16,54,52,4.144,4.313,1.327,0.96,1.67
"<a href=""https://www.baseball-reference.com/players/e/elliogl01.shtml"">G. Elliott</a>",BSN,29,205,3,4,0,70,35,30,7,27,15,3.951,4.642,1.420,0.56,0.69
"<a href=""https://www.baseball-reference.com/players/e/embrere01.shtml"">Red Embree</a>",SLA,31,382,3,13,1,146,90,76,13,89,24,5.372,5.460,1.846,0.27,0.27
"<a href=""https://www.baseball-reference.com/players/e/erauted01.shtml"">Eddie Erautt</a>",CIN,24,338,4,11,1,99,53,42,9,61,43,3.355,4.421,1.420,0.70,1.99
"<a href=""https://www.baseball-reference.com/players/e/erskica01.shtml"">Carl Erskine</a>",BRO,22,239,8,1,0,68,44,41,6,51,49,4.632,4.150,1.494,0.96,0.19
"<a href=""https://www.baseball-reference.com/players/e/evansbi02.shtml"">Bill Evans</a>",CHA,30,19,0,1,0,6,6,5,0,8,1,7.105,6.216,2.211,0.12,-0.18
"<a href=""https://www.baseball-reference.com/players/f/fannicl01.shtml"">Cliff Fannin</a>",SLA,25,429,8,14,1,177,106,98,15,93,57,6.168,4.908,1.888,0.61,-0.34
"<a href=""https://www.baseball-reference.com/players/f/fanovfr01.shtml"">F. Fanovich</a>",CIN,26,130,0,2,0,44,31,26,2,28,27,5.400,3.605,1.662,0.96,-0.06
"<a href=""https://www.baseball-reference.com/players/f/fellebo01.shtml"">Bob Feller</a>",CLE,30,633,15,14,0,198,104,88,18,84,108,3.754,3.782,1.336,1.29,1.20
"<a href=""https://www.baseball-reference.com/players/f/ferrida01.shtml"">Dave Ferriss</a>",BOS,27,20,0,0,0,7,3,3,1,4,1,4.050,5.879,1.650,0.25,0.12
"<a href=""https://www.baseball-reference.com/players/f/ferrito01.shtml"">Tom Ferrick</a>",SLA,34,313,6,4,6,102,51,45,9,41,34,3.882,4.143,1.371,0.83,0.00
"<a href=""https://www.baseball-reference.com/players/f/fowledi01.shtml"">Dick Fowler</a>",PHA,28,641,15,11,1,210,108,89,13,115,43,3.749,4.550,1.521,0.37,1.41
"<a href=""https://www.baseball-reference.com/players/f/foxho01.shtml"">Howie Fox</a>",CIN,28,645,6,19,0,221,120,95,13,77,60,3.977,3.745,1.386,0.78,2.06
"<a href=""https://www.baseball-reference.com/players/g/galehde01.shtml"">D. Galehouse</a>",BOS,37,6,0,0,0,4,3,3,1,3,0,13.500,12.106,3.500,0.00,-0.30
"<a href=""https://www.baseball-reference.com/players/g/garcimi01.shtml"">Mike Garcia</a>",CLE,25,527,14,5,2,154,51,46,6,60,94,2.357,2.881,1.218,1.57,4.51
"<a href=""https://www.baseball-reference.com/players/g/garvene01.shtml"">Ned Garver</a>",SLA,23,671,12,17,3,245,126,99,14,102,70,3.984,3.971,1.551,0.69,0.00
"<a href=""https://www.baseball-reference.com/players/g/getteal01.shtml"">Al Gettel</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotegetteal01"" style=""display:none;""></input><label for=""footnotegetteal01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivgetteal01"">CHA, WS1</div></span>",31,293,2,7,2,112,72,66,16,50,29,6.082,5.533,1.659,0.58,-1.19
"<a href=""https://www.baseball-reference.com/players/g/gonzaju01.shtml"">J. Gonzalez</a>",WS1,28,103,0,0,0,33,20,18,3,27,5,4.718,5.704,1.748,0.19,0.33
"<a href=""https://www.baseball-reference.com/players/g/grayte01.shtml"">Ted Gray</a>",DET,24,585,10,10,1,163,83,76,11,103,96,3.508,3.785,1.364,0.93,0.00
"<a href=""https://www.baseball-reference.com/players/g/greggha01.shtml"">Hal Gregg</a>",PIT,27,56,1,1,0,20,10,7,1,8,9,3.375,3.386,1.500,1.12,0.17
"<a href=""https://www.baseball-reference.com/players/g/grissma01.shtml"">Marv Grissom</a>",DET,31,118,2,4,0,56,32,28,6,34,17,6.407,5.808,2.288,0.50,-0.76
"<a href=""https://www.baseball-reference.com/players/g/gromest01.shtml"">Steve Gromek</a>",CLE,29,276,4,6,0,86,41,34,8,40,22,3.326,4.481,1.370,0.55,0.67
"<a href=""https://www.baseball-reference.com/players/g/grother02.shtml"">Ernest Groth</a>",CHA,27,15,0,1,0,2,3,3,2,3,1,5.400,10.204,1.000,0.33,-0.03
"<a href=""https://www.baseball-reference.com/players/g/groveor01.shtml"">Orval Grove</a>",CHA,29,2,0,0,0,4,4,4,1,1,1,54.000,10.645,7.500,1.00,-0.19
"<a href=""https://www.baseball-reference.com/players/g/gumbeha01.shtml"">H. Gumbert</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotegumbeha01"" style=""display:none;""></input><label for=""footnotegumbeha01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivgumbeha01"">CIN, PIT</div></span>",39,205,5,7,5,88,48,43,10,26,17,5.663,4.864,1.668,0.65,-0.48
"<a href=""https://www.baseball-reference.com/players/g/gumpera01.shtml"">R. Gumpert</a>",CHA,31,702,13,16,1,223,111,99,22,83,78,3.808,4.153,1.308,0.94,2.56
"<a href=""https://www.baseball-reference.com/players/h/hackewa02.shtml"">W. Hacker</a>",CHN,24,377,5,8,0,141,68,59,7,53,40,4.225,3.726,1.544,0.75,1.33
"<a href=""https://www.baseball-reference.com/players/h/haefnmi01.shtml"">M. Haefner</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotehaefnmi01"" style=""display:none;""></input><label for=""footnotehaefnmi01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivhaefnmi01"">WS1, CHA</div></span>",36,516,9,11,1,169,91,84,16,94,40,4.395,4.816,1.529,0.43,0.00
"<a href=""https://www.baseball-reference.com/players/h/hallbo02.shtml"">Bob Hall</a>",BSN,25,223,6,4,0,77,40,36,7,41,43,4.359,4.162,1.587,1.05,0.55
"<a href=""https://www.baseball-reference.com/players/h/hamnera01.shtml"">Ralph Hamner</a>",CHN,32,37,0,2,0,22,13,12,1,8,3,8.757,4.476,2.432,0.38,-0.55
"<a href=""https://www.baseball-reference.com/players/h/hansean01.shtml"">Andy Hansen</a>",NY1,24,199,2,6,1,58,35,34,7,28,26,4.613,4.419,1.296,0.93,0.61
"<a href=""https://www.baseball-reference.com/players/h/harribu02.shtml"">Bubba Harris</a>",PHA,23,253,1,1,3,92,57,51,12,42,18,5.443,5.459,1.589,0.43,0.00
"<a href=""https://www.baseball-reference.com/players/h/harrimi01.shtml"">M. Harris</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnoteharrimi01"" style=""display:none;""></input><label for=""footnoteharrimi01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivharrimi01"">BOS, WS1</div></span>",32,500,4,15,0,204,108,95,11,75,68,5.130,3.784,1.674,0.91,0.00
"<a href=""https://www.baseball-reference.com/players/h/hartucl01.shtml"">C. Hartung</a>",NY1,26,464,9,11,0,156,98,86,16,86,48,5.004,4.846,1.565,0.56,-0.41
"<a href=""https://www.baseball-reference.com/players/h/hattejo01.shtml"">Joe Hatten</a>",BRO,32,562,12,8,2,194,102,87,15,69,58,4.180,4.029,1.404,0.84,0.21
"<a href=""https://www.baseball-reference.com/players/h/hausmcl01.shtml"">C. Hausmann</a>",PHA,29,3,0,0,0,0,1,1,0,2,0,9.000,14.287,2.000,0.00,-0.02
"<a href=""https://www.baseball-reference.com/players/h/haynejo01.shtml"">Joe Haynes</a>",WS1,31,289,2,9,2,106,77,67,6,55,19,6.260,4.510,1.671,0.35,-1.46
"<a href=""https://www.baseball-reference.com/players/h/hearnji01.shtml"">Jim Hearn</a>",SLN,28,126,1,3,0,48,27,24,3,23,18,5.143,4.004,1.690,0.78,0.00
"<a href=""https://www.baseball-reference.com/players/h/heintke01.shtml"">K. Heintzelman</a>",PHI,33,750,17,10,0,239,96,84,19,93,65,3.024,4.138,1.328,0.70,6.27
"<a href=""https://www.baseball-reference.com/players/h/higbeki01.shtml"">Kirby Higbe</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotehigbeki01"" style=""display:none;""></input><label for=""footnotehigbeki01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivhigbeki01"">PIT, NY1</div></span>",34,287,2,2,2,97,66,54,14,53,43,5.080,5.183,1.568,0.81,-1.19
"<a href=""https://www.baseball-reference.com/players/h/hillefr01.shtml"">Frank Hiller</a>",NYA,28,23,0,2,1,9,5,5,0,7,3,5.870,4.355,2.087,0.43,-0.03
"<a href=""https://www.baseball-reference.com/players/h/hittlll01.shtml"">Lloyd Hittle</a>",WS1,25,327,5,7,0,123,62,51,2,57,32,4.211,3.666,1.651,0.56,0.94
"<a href=""https://www.baseball-reference.com/players/h/hoguebo01.shtml"">Bobby Hogue</a>",BSN,28,216,2,2,3,78,30,25,4,25,23,3.125,3.526,1.431,0.92,1.33
"<a href=""https://www.baseball-reference.com/players/h/hoodwa02.shtml"">Wally Hood</a>",NYA,23,7,0,0,0,0,0,0,0,1,2,.000,1.918,.429,2.00,0.09
"<a href=""https://www.baseball-reference.com/players/h/houttar01.shtml"">A. Houtteman</a>",DET,21,611,15,10,0,227,101,84,19,59,85,3.712,3.655,1.404,1.44,0.00
"<a href=""https://www.baseball-reference.com/players/h/howeldi01.shtml"">Dixie Howell</a>",CIN,29,40,0,1,0,21,12,12,3,8,7,8.100,5.876,2.175,0.88,-0.20
"<a href=""https://www.baseball-reference.com/players/h/hudsosi01.shtml"">Sid Hudson</a>",WS1,34,627,8,17,1,234,117,98,11,91,54,4.220,3.873,1.555,0.59,0.00
"<a href=""https://www.baseball-reference.com/players/h/hughste01.shtml"">Tex Hughson</a>",BOS,33,233,4,2,3,82,49,46,5,41,35,5.330,3.954,1.584,0.85,-0.29
"<a href=""https://www.baseball-reference.com/players/h/hutchfr01.shtml"">F. Hutchinson</a>",DET,29,566,15,7,1,167,70,62,18,52,54,2.958,4.059,1.161,1.04,3.89
"<a href=""https://www.baseball-reference.com/players/j/jansela01.shtml"">Larry Jansen</a>",NY1,28,779,15,16,0,271,130,111,36,62,113,3.847,4.110,1.282,1.82,2.03
"<a href=""https://www.baseball-reference.com/players/j/johnsea01.shtml"">Earl Johnson</a>",BOS,30,148,3,6,0,65,45,41,1,29,20,7.480,3.412,1.905,0.69,-1.58
"<a href=""https://www.baseball-reference.com/players/j/johnske01.shtml"">Ken Johnson</a>",SLN,26,101,0,1,0,29,28,24,1,35,18,6.416,4.775,1.901,0.51,0.00
"<a href=""https://www.baseball-reference.com/players/j/jonessh01.shtml"">S. Jones</a>",NY1,27,622,15,12,0,198,93,77,19,88,79,3.342,4.078,1.379,0.90,2.83
"<a href=""https://www.baseball-reference.com/players/j/judsoho01.shtml"">Howie Judson</a>",CHA,23,324,1,14,1,114,65,55,13,70,36,4.583,5.331,1.704,0.51,0.03
"<a href=""https://www.baseball-reference.com/players/k/kellnal01.shtml"">Alex Kellner</a>",PHA,24,735,20,12,1,243,120,102,18,129,94,3.747,4.277,1.518,0.73,0.00
"<a href=""https://www.baseball-reference.com/players/k/kennebi02.shtml"">Bill Kennedy</a>",SLA,28,461,4,11,1,172,97,80,12,73,69,4.685,3.931,1.594,0.95,1.41
"<a href=""https://www.baseball-reference.com/players/k/kennemo01.shtml"">M. Kennedy</a>",NY1,27,670,12,14,1,208,105,85,13,100,95,3.425,3.712,1.379,0.95,3.10
"<a href=""https://www.baseball-reference.com/players/k/kindeel01.shtml"">Ellis Kinder</a>",BOS,34,756,23,6,4,251,103,94,21,99,138,3.357,3.635,1.389,1.39,0.00
"<a href=""https://www.baseball-reference.com/players/k/kliemed01.shtml"">Ed Klieman</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotekliemed01"" style=""display:none;""></input><label for=""footnotekliemed01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivkliemed01"">WS1, CHA</div></span>",31,108,2,0,3,41,21,17,2,18,10,4.250,4.123,1.639,0.56,-0.16
"<a href=""https://www.baseball-reference.com/players/k/konstji01.shtml"">J. Konstanty</a>",PHI,32,291,9,5,7,98,38,35,9,29,43,3.247,3.764,1.309,1.48,0.00
"<a href=""https://www.baseball-reference.com/players/k/kosloda01.shtml"">Dave Koslo</a>",NY1,29,636,11,14,4,193,72,59,13,43,64,2.505,3.325,1.113,1.49,6.10
"<a href=""https://www.baseball-reference.com/players/k/krameja01.shtml"">Jack Kramer</a>",BOS,31,335,6,8,1,126,70,64,8,49,24,5.158,4.274,1.567,0.49,-0.58
"<a href=""https://www.baseball-reference.com/players/k/kretllo01.shtml"">Lou Kretlow</a>",DET,28,228,3,2,0,85,58,52,5,69,40,6.158,4.941,2.026,0.58,0.00
"<a href=""https://www.baseball-reference.com/players/k/kriegku01.shtml"">Kurt Krieger</a>",SLN,22,3,0,0,0,0,0,0,0,1,0,.000,6.436,1.000,0.00,0.03
"<a href=""https://www.baseball-reference.com/players/k/kushem01.shtml"">Emil Kush</a>",CHN,32,143,3,3,2,51,21,20,7,24,22,3.776,4.938,1.573,0.92,0.77
"<a href=""https://www.baseball-reference.com/players/k/kuzavbo01.shtml"">Bob Kuzava</a>",CHA,26,470,10,6,0,139,76,70,6,91,83,4.021,3.677,1.468,0.91,0.00
"<a href=""https://www.baseball-reference.com/players/l/ladedo01.shtml"">Doyle Lade</a>",CHN,28,389,4,5,1,141,73,72,14,58,43,4.997,4.503,1.535,0.74,0.91
"<a href=""https://www.baseball-reference.com/players/l/laniema01.shtml"">Max Lanier</a>",SLN,33,276,5,4,0,92,42,39,5,35,37,3.815,3.537,1.380,1.06,1.38
"<a href=""https://www.baseball-reference.com/players/l/lemonbo01.shtml"">Bob Lemon</a>",CLE,28,839,22,10,1,211,101,93,19,137,138,2.993,3.885,1.244,1.01,5.38
"<a href=""https://www.baseball-reference.com/players/l/leonadu02.shtml"">D. Leonard</a>",CHN,40,540,7,16,0,198,94,83,4,43,83,4.150,2.480,1.339,1.93,1.83
"<a href=""https://www.baseball-reference.com/players/l/livelbu01.shtml"">Buddy Lively</a>",CIN,24,310,4,6,1,91,47,45,11,53,30,3.919,5.042,1.394,0.57,1.89
"<a href=""https://www.baseball-reference.com/players/l/lombavi01.shtml"">Vic Lombardi</a>",PIT,26,402,5,5,1,149,74,68,14,68,64,4.567,4.342,1.619,0.94,0.92
"<a href=""https://www.baseball-reference.com/players/l/lopated01.shtml"">Eddie Lopat</a>",NYA,31,646,15,10,1,222,93,78,19,69,70,3.260,3.916,1.351,1.01,0.00
"<a href=""https://www.baseball-reference.com/players/m/mallobo01.shtml"">Bob Malloy</a>",SLA,31,29,1,1,0,6,3,3,0,7,2,2.793,4.557,1.345,0.29,0.39
"<a href=""https://www.baseball-reference.com/players/m/marchph01.shtml"">P. Marchildon</a>",PHA,35,48,0,3,0,24,23,21,3,19,2,11.812,7.755,2.688,0.11,-1.06
"<a href=""https://www.baseball-reference.com/players/m/marshcu01.shtml"">C. Marshall</a>",NYA,24,148,3,0,3,48,31,28,3,48,13,5.108,5.647,1.946,0.27,-0.42
"<a href=""https://www.baseball-reference.com/players/m/martifr02.shtml"">Fred Martin</a>",SLN,34,210,6,0,0,65,24,19,3,20,30,2.443,3.061,1.214,1.50,1.73
"<a href=""https://www.baseball-reference.com/players/m/martimo01.shtml"">M. Martin</a>",BRO,26,92,1,3,0,39,25,24,5,15,15,7.043,4.823,1.761,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/m/mastewa02.shtml"">W. Masterson</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotemastewa02"" style=""display:none;""></input><label for=""footnotemastewa02"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivmastewa02"">WS1, BOS</div></span>",29,324,6,6,4,100,52,45,6,56,36,3.750,4.094,1.444,0.64,1.30
"<a href=""https://www.baseball-reference.com/players/m/mccahbi01.shtml"">Bill McCahan</a>",PHA,28,62,1,1,0,23,9,6,0,9,3,2.613,3.505,1.548,0.33,0.26
"<a href=""https://www.baseball-reference.com/players/m/mccalwi01.shtml"">Windy McCall</a>",BOS,23,28,0,0,0,13,12,12,2,10,8,11.571,6.489,2.464,0.80,-0.45
"<a href=""https://www.baseball-reference.com/players/m/mcdermi03.shtml"">M. McDermott</a>",BOS,20,240,5,4,0,63,37,36,5,52,50,4.050,3.955,1.438,0.96,0.00
"<a href=""https://www.baseball-reference.com/players/m/mcglopa01.shtml"">P. McGlothin</a>",BRO,28,47,1,1,0,13,8,8,2,5,11,4.596,3.767,1.149,2.20,0.07
"<a href=""https://www.baseball-reference.com/players/m/mclisca01.shtml"">Cal McLish</a>",CHN,23,69,1,1,0,31,21,15,5,12,6,5.870,6.315,1.870,0.50,-0.48
"<a href=""https://www.baseball-reference.com/players/m/medliir01.shtml"">I. Medlinger</a>",SLA,22,12,0,0,0,11,13,12,1,3,4,27.000,4.876,3.500,1.33,-0.54
"<a href=""https://www.baseball-reference.com/players/m/meyerru01.shtml"">Russ Meyer</a>",PHI,25,639,17,8,1,199,84,73,14,70,78,3.085,3.632,1.263,1.11,4.33
"<a href=""https://www.baseball-reference.com/players/m/millebo02.shtml"">Bob Miller</a>",PHI,23,8,0,0,0,2,0,0,0,2,0,.000,4.866,1.500,0.00,0.12
"<a href=""https://www.baseball-reference.com/players/m/minnepa01.shtml"">Paul Minner</a>",BRO,25,142,3,1,2,49,22,20,7,18,17,3.803,4.837,1.415,0.94,0.57
"<a href=""https://www.baseball-reference.com/players/m/muncrbo01.shtml"">Bob Muncrief</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotemuncrbo01"" style=""display:none;""></input><label for=""footnotemuncrbo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivmuncrbo01"">PIT, CHN</div></span>",33,332,6,11,5,124,69,63,17,44,47,5.123,4.787,1.518,1.07,-0.50
"<a href=""https://www.baseball-reference.com/players/m/mungere01.shtml"">Red Munger</a>",SLN,30,565,15,8,2,179,86,81,13,87,82,3.871,3.918,1.412,0.94,0.00
"<a href=""https://www.baseball-reference.com/players/n/newcodo01.shtml"">Don Newcombe</a>",BRO,23,733,17,8,1,223,89,86,17,73,149,3.168,3.056,1.211,2.04,0.00
"<a href=""https://www.baseball-reference.com/players/n/newhoha01.shtml"">H. Newhouser</a>",DET,28,876,18,11,1,277,118,109,19,111,144,3.360,3.514,1.329,1.30,5.37
"<a href=""https://www.baseball-reference.com/players/o/ostrojo02.shtml"">J. Ostrowski</a>",SLA,32,423,8,8,2,185,94,75,16,27,34,4.787,3.953,1.504,1.26,0.00
"<a href=""https://www.baseball-reference.com/players/o/overmst01.shtml"">S. Overmire</a>",DET,30,52,1,3,0,29,21,19,2,9,3,9.865,4.727,2.192,0.33,0.00
