Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/l/learyja01.shtml"">Jack Leary</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotelearyja01"" style=""display:none;""></input><label for=""footnotelearyja01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivlearyja01"">PT1, BL2</div></span>",24,134,3,1,0,57,44,17,1,11,7,3.425,3.442,1.522,0.64,-0.71
"<a href=""https://www.baseball-reference.com/players/m/mathebo01.shtml"">B. Mathews</a>",BSN,30,855,19,15,0,278,151,91,5,22,153,2.874,2.179,1.053,6.95,4.31
"<a href=""https://www.baseball-reference.com/players/m/mccorha01.shtml"">H. McCormick</a>",CN2,26,659,14,11,0,177,87,37,4,42,33,1.516,3.304,.997,0.79,3.74
"<a href=""https://www.baseball-reference.com/players/m/mccorji01.shtml"">J. McCormick</a>",CL2,25,1787,36,30,0,550,274,157,14,103,200,2.372,2.925,1.096,1.94,0.00
"<a href=""https://www.baseball-reference.com/players/m/mcginju01.shtml"">J. McGinnis</a>",SL4,28,1165,25,18,0,391,241,112,2,53,134,2.596,2.553,1.143,2.53,0.00
"<a href=""https://www.baseball-reference.com/players/m/mitchbo01.shtml"">B. Mitchell</a>",SL4,26,21,0,1,0,12,13,6,0,2,2,7.714,3.005,2.000,1.00,-0.37
"<a href=""https://www.baseball-reference.com/players/m/morrijo01.shtml"">John Morrill</a>",BSN,27,6,0,0,0,3,0,0,0,0,2,.000,.858,1.500,&infin;,0.14
"<a href=""https://www.baseball-reference.com/players/m/mountfr01.shtml"">F. Mountain</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotemountfr01"" style=""display:none;""></input><label for=""footnotemountfr01"" class=""footnoteLabel"">3</label><div class=""footnoteDiv"" id=""footnoteDivmountfr01"">WOR, PH4, WOR</div></span>",22,639,4,22,0,257,172,89,5,46,44,3.761,3.274,1.423,0.96,-0.22
"<a href=""https://www.baseball-reference.com/players/m/mullato01.shtml"">Tony Mullane</a>",LS2,23,1381,30,24,0,418,212,96,3,78,170,1.877,2.617,1.077,2.18,0.00
"<a href=""https://www.baseball-reference.com/players/m/myershe01.shtml"">Henry Myers</a>",BL2,24,78,0,2,0,30,28,19,2,4,7,6.577,3.664,1.308,1.75,-0.73
"<a href=""https://www.baseball-reference.com/players/n/nichotr01.shtml"">T. Nichols</a>",BL2,31,355,1,12,0,155,113,66,2,17,21,5.020,3.041,1.454,1.24,-2.06
"<a href=""https://www.baseball-reference.com/players/p/purcebl01.shtml"">B. Purcell</a>",BFN,28,93,2,1,0,44,30,17,1,4,9,4.935,2.985,1.548,2.25,-0.66
"<a href=""https://www.baseball-reference.com/players/r/radboch01.shtml"">O. Radbourn</a>",PRO,27,1398,33,19,0,422,213,109,6,51,201,2.105,2.394,1.015,3.94,7.51
"<a href=""https://www.baseball-reference.com/players/r/reccijo01.shtml"">John Reccius</a>",LS2,22,285,4,6,0,106,70,32,3,22,31,3.032,3.203,1.347,1.41,-1.21
"<a href=""https://www.baseball-reference.com/players/r/reynoch01.shtml"">T. Reynolds</a>",PH4,27,36,1,1,0,18,11,7,0,3,4,5.250,2.838,1.750,1.33,-0.24
"<a href=""https://www.baseball-reference.com/players/r/richmle01.shtml"">Lee Richmond</a>",WOR,25,1233,14,33,0,525,343,171,11,88,123,3.745,3.133,1.491,1.40,-0.10
"<a href=""https://www.baseball-reference.com/players/r/robinya01.shtml"">Y. Robinson</a>",DTN,22,6,0,0,0,0,0,0,0,1,0,.000,4.560,.500,0.00,0.15
"<a href=""https://www.baseball-reference.com/players/r/roweda01.shtml"">Dave Rowe</a>",CL2,27,27,0,1,0,29,35,12,3,7,0,12.000,7.253,4.000,0.00,-0.42
"<a href=""https://www.baseball-reference.com/players/r/russjo01.shtml"">John Russ</a>",BL2,24,9,0,0,0,3,1,1,0,1,0,3.000,3.811,1.333,0.00,0.12
"<a href=""https://www.baseball-reference.com/players/s/salisha01.shtml"">H. Salisbury</a>",PT1,27,1005,20,18,0,315,188,98,1,37,135,2.633,2.330,1.051,3.65,1.73
"<a href=""https://www.baseball-reference.com/players/s/schapjo01.shtml"">J. Schappert</a>",SL4,?,384,8,7,0,131,99,50,2,32,38,3.516,3.120,1.273,1.19,-0.92
"<a href=""https://www.baseball-reference.com/players/s/schenbi01.shtml"">Bill Schenck</a>",LS2,27,30,1,0,0,6,2,1,0,1,4,.900,2.221,.700,4.00,0.39
"<a href=""https://www.baseball-reference.com/players/s/seymoja01.shtml"">Jake Seymour</a>",PT1,?,24,0,1,0,16,13,7,0,2,2,7.875,2.965,2.250,1.00,-0.37
"<a href=""https://www.baseball-reference.com/players/s/snydege01.shtml"">G. Snyder</a>",PH4,33,27,1,0,0,4,3,0,0,2,0,.000,3.550,.667,0.00,0.32
"<a href=""https://www.baseball-reference.com/players/s/striccu01.shtml"">Cub Stricker</a>",PH4,23,21,1,0,0,3,1,1,0,1,2,1.286,2.602,.571,2.00,0.38
"<a href=""https://www.baseball-reference.com/players/s/sweenbi01.shtml"">Bill Sweeney</a>",PH4,?,510,9,10,0,178,119,55,4,42,48,2.912,3.240,1.294,1.14,-0.46
"<a href=""https://www.baseball-reference.com/players/t/taylobi01.shtml"">Billy Taylor</a>",PT1,?,15,0,1,0,11,10,9,0,4,1,16.200,4.293,3.000,0.25,0.00
"<a href=""https://www.baseball-reference.com/players/w/wardjo01.shtml"">John Ward</a>",PRO,22,858,19,13,1,268,143,81,6,36,72,2.549,2.913,1.063,2.00,3.30
"<a href=""https://www.baseball-reference.com/players/w/weavesa01.shtml"">Sam Weaver</a>",PH4,26,1113,26,15,0,374,182,113,6,35,104,2.741,2.697,1.102,2.97,6.51
"<a href=""https://www.baseball-reference.com/players/w/welchmi01.shtml"">Mickey Welch</a>",TRN,22,843,14,16,0,334,221,108,7,62,53,3.459,3.357,1.409,0.85,-1.40
"<a href=""https://www.baseball-reference.com/players/w/wheelha01.shtml"">H. Wheeler</a>",CN2,24,65,1,2,0,21,17,13,0,12,10,5.400,3.493,1.523,0.83,0.00
"<a href=""https://www.baseball-reference.com/players/w/whitewi01.shtml"">Will White</a>",CN2,27,1440,40,12,0,411,164,82,3,71,122,1.537,2.781,1.004,1.72,11.04
"<a href=""https://www.baseball-reference.com/players/w/whitnar01.shtml"">Art Whitney</a>",DTN,24,54,0,1,0,31,17,12,1,8,11,6.000,3.492,2.167,1.38,-0.26
"<a href=""https://www.baseball-reference.com/players/w/whitnji01.shtml"">Jim Whitney</a>",BSN,24,1260,24,21,0,404,229,123,3,41,180,2.636,2.295,1.060,4.39,5.71
"<a href=""https://www.baseball-reference.com/players/w/wiedmst01.shtml"">S. Weidman</a>",DTN,21,1233,25,20,0,391,204,120,10,39,161,2.628,2.580,1.046,4.13,10.23
"<a href=""https://www.baseball-reference.com/players/w/willine01.shtml"">N. Williamson</a>",CHN,24,9,0,0,0,9,8,2,1,1,0,6.000,6.707,3.333,0.00,-0.33
"<a href=""https://www.baseball-reference.com/players/w/wisebi01.shtml"">Bill Wise</a>",BL2,21,78,1,2,0,30,14,8,1,4,9,2.769,3.022,1.308,2.25,0.48
"<a href=""https://www.baseball-reference.com/players/w/wolfji01.shtml"">Chicken Wolf</a>",LS2,20,18,0,0,0,11,11,6,0,3,1,9.000,3.729,2.333,0.33,-0.36
