Name,Tm,Age,IP,W,L,SV,H,R,ER,HR,BB,K,ERA,FIP,WHIP,K/BB,WAR
"<a href=""https://www.baseball-reference.com/players/b/beggsjo01.shtml"">Joe Beggs</a>",CIN,33,27,1,0,0,8,2,2,0,0,2,2.000,2.104,.889,&infin;,0.35
"<a href=""https://www.baseball-reference.com/players/b/berryjo03.shtml"">Joe Berry</a>",PHA,39,334,10,8,12,78,32,24,4,23,44,1.940,2.789,.907,1.91,0.00
"<a href=""https://www.baseball-reference.com/players/b/bevenbi01.shtml"">Bill Bevens</a>",NYA,27,131,4,1,0,44,18,13,4,13,16,2.679,3.874,1.305,1.23,0.45
"<a href=""https://www.baseball-reference.com/players/b/blackdo01.shtml"">Don Black</a>",PHA,27,532,10,12,0,177,94,80,6,75,78,4.060,3.293,1.421,1.04,0.16
"<a href=""https://www.baseball-reference.com/players/b/bonhati01.shtml"">Tiny Bonham</a>",NYA,30,641,12,9,0,228,84,71,14,41,54,2.991,3.463,1.259,1.32,2.38
"<a href=""https://www.baseball-reference.com/players/b/bonnebi01.shtml"">Bill Bonness</a>",CLE,20,21,0,1,0,11,6,6,0,5,1,7.714,3.430,2.286,0.20,-0.28
"<a href=""https://www.baseball-reference.com/players/b/borowha01.shtml"">Hank Borowy</a>",NYA,28,758,17,12,2,224,93,74,15,88,107,2.636,3.540,1.235,1.22,0.00
"<a href=""https://www.baseball-reference.com/players/b/bowmajo01.shtml"">Joe Bowman</a>",BOS,34,505,12,8,0,175,95,90,14,64,53,4.812,4.118,1.420,0.83,-1.14
"<a href=""https://www.baseball-reference.com/players/b/brancra01.shtml"">Ralph Branca</a>",BRO,18,134,0,2,1,46,36,35,2,32,16,7.052,4.198,1.746,0.50,-0.56
"<a href=""https://www.baseball-reference.com/players/b/brechha01.shtml"">H. Brecheen</a>",SLN,29,568,16,5,0,174,67,60,8,46,88,2.852,2.844,1.162,1.91,2.88
"<a href=""https://www.baseball-reference.com/players/b/breweja01.shtml"">Jack Brewer</a>",NY1,26,165,1,4,0,66,40,34,8,16,21,5.564,4.276,1.491,1.31,-0.98
"<a href=""https://www.baseball-reference.com/players/b/brondke01.shtml"">Ken Brondell</a>",NY1,22,58,0,1,0,27,18,18,3,8,1,8.379,5.530,1.810,0.12,-0.50
"<a href=""https://www.baseball-reference.com/players/b/burrojo01.shtml"">John Burrows</a>",CHN,30,9,0,0,0,7,7,6,0,3,1,18.000,4.248,3.333,0.33,-0.41
"<a href=""https://www.baseball-reference.com/players/b/butchma01.shtml"">Max Butcher</a>",PIT,33,597,13,11,1,216,83,69,8,46,43,3.121,3.289,1.317,0.93,3.56
"<a href=""https://www.baseball-reference.com/players/b/byerlbu01.shtml"">Bud Byerly</a>",SLN,24,127,2,2,0,37,18,16,2,20,13,3.402,3.978,1.346,0.65,0.00
"<a href=""https://www.baseball-reference.com/players/c/calvepa01.shtml"">Paul Calvert</a>",CLE,26,231,1,3,0,89,48,39,4,38,31,4.558,3.830,1.649,0.82,-1.16
"<a href=""https://www.baseball-reference.com/players/c/candimi01.shtml"">Milo Candini</a>",WS1,26,309,6,7,1,110,53,47,3,49,31,4.107,3.704,1.544,0.63,0.22
"<a href=""https://www.baseball-reference.com/players/c/cardobe01.shtml"">Ben Cardoni</a>",BSN,23,227,0,6,0,83,40,33,5,37,24,3.925,4.168,1.586,0.65,0.44
"<a href=""https://www.baseball-reference.com/players/c/carneed01.shtml"">E. Carnett</a>",CHA,27,6,0,0,0,3,2,2,1,0,1,9.000,7.805,1.500,&infin;,-0.10
"<a href=""https://www.baseball-reference.com/players/c/carraal01.shtml"">A. Carrasquel</a>",WS1,31,402,8,7,2,143,68,51,8,50,35,3.425,3.854,1.440,0.70,0.45
"<a href=""https://www.baseball-reference.com/players/c/cartear01.shtml"">A. Carter</a>",CIN,26,446,11,7,3,143,54,43,1,40,33,2.603,2.935,1.231,0.82,1.87
"<a href=""https://www.baseball-reference.com/players/c/castege01.shtml"">G. Caster</a>",SLA,36,243,6,6,12,91,37,22,5,33,46,2.444,3.396,1.531,1.39,0.00
"<a href=""https://www.baseball-reference.com/players/c/cecilre01.shtml"">Rex Cecil</a>",BOS,27,183,4,5,0,72,44,35,5,33,33,5.164,3.980,1.721,1.00,-1.16
"<a href=""https://www.baseball-reference.com/players/c/chandsp01.shtml"">S. Chandler</a>",NYA,36,18,0,0,0,6,3,3,1,1,1,4.500,4.595,1.167,1.00,0.01
"<a href=""https://www.baseball-reference.com/players/c/chapmbe01.shtml"">Ben Chapman</a>",BRO,35,238,5,3,0,75,36,30,4,33,37,3.403,3.383,1.361,1.12,1.00
"<a href=""https://www.baseball-reference.com/players/c/chipmbo01.shtml"">Bob Chipman</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotechipmbo01"" style=""display:none;""></input><label for=""footnotechipmbo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivchipmbo01"">BRO, CHN</div></span>",25,496,12,10,2,185,81,67,10,64,61,3.647,3.717,1.506,0.95,1.49
"<a href=""https://www.baseball-reference.com/players/c/chrisru01.shtml"">R. Christopher</a>",PHA,26,646,14,14,1,200,91,71,6,63,84,2.967,2.876,1.221,1.33,2.46
"<a href=""https://www.baseball-reference.com/players/c/coopemo01.shtml"">Mort Cooper</a>",SLN,31,757,22,7,1,227,74,69,6,60,97,2.461,2.738,1.137,1.62,0.00
"<a href=""https://www.baseball-reference.com/players/c/covinch01.shtml"">C. Covington</a>",PHI,33,116,1,1,0,46,22,20,2,8,13,4.655,3.129,1.397,1.62,0.00
"<a href=""https://www.baseball-reference.com/players/c/crockcl01.shtml"">C. Crocker</a>",BRO,19,10,0,0,0,6,4,4,0,5,1,10.800,5.920,3.300,0.20,-0.09
"<a href=""https://www.baseball-reference.com/players/c/cuccuco01.shtml"">C. Cuccurullo</a>",PIT,26,319,2,1,4,110,65,48,5,44,31,4.063,3.732,1.448,0.70,-0.30
"<a href=""https://www.baseball-reference.com/players/c/curtive01.shtml"">Vern Curtis</a>",WS1,24,29,0,1,0,8,3,3,0,3,2,2.793,3.114,1.138,0.67,0.22
"<a href=""https://www.baseball-reference.com/players/d/daviscu01.shtml"">Curt Davis</a>",BRO,40,582,10,11,4,207,84,72,12,39,49,3.340,3.355,1.268,1.26,3.64
"<a href=""https://www.baseball-reference.com/players/d/dela_to01.shtml"">T. de la Cruz</a>",CIN,32,574,9,9,1,170,73,69,9,45,65,3.246,3.183,1.124,1.44,2.25
"<a href=""https://www.baseball-reference.com/players/d/derripa01.shtml"">P. Derringer</a>",CHN,37,540,7,13,3,205,96,83,13,39,69,4.150,3.334,1.356,1.77,0.38
"<a href=""https://www.baseball-reference.com/players/d/dietrbi01.shtml"">B. Dietrich</a>",CHA,34,738,16,17,0,269,132,99,15,68,70,3.622,3.549,1.370,1.03,-0.57
"<a href=""https://www.baseball-reference.com/players/d/donahde01.shtml"">D. Donahue</a>",PHI,24,28,0,2,0,18,8,8,0,2,2,7.714,2.722,2.143,1.00,-0.31
"<a href=""https://www.baseball-reference.com/players/d/donalat01.shtml"">Atley Donald</a>",NYA,33,477,13,10,0,173,77,59,13,59,48,3.340,4.072,1.459,0.81,0.50
"<a href=""https://www.baseball-reference.com/players/d/donnebl01.shtml"">B. Donnelly</a>",SLN,30,229,2,1,2,61,26,18,2,34,45,2.122,2.966,1.245,1.32,0.00
"<a href=""https://www.baseball-reference.com/players/d/dreiscl01.shtml"">C. Dreisewerd</a>",BOS,28,146,2,4,0,52,25,22,2,9,9,4.068,3.240,1.253,1.00,0.00
"<a href=""https://www.baseball-reference.com/players/d/dubiemo01.shtml"">Monk Dubiel</a>",NYA,26,696,13,13,0,217,93,87,12,86,79,3.375,3.646,1.306,0.92,2.49
"<a href=""https://www.baseball-reference.com/players/e/eatonze01.shtml"">Zeb Eaton</a>",DET,24,47,0,0,0,19,12,10,2,8,4,5.745,5.362,1.723,0.50,-0.26
"<a href=""https://www.baseball-reference.com/players/e/eisenja01.shtml"">J. Eisenhart</a>",CIN,21,1,0,0,0,0,0,0,0,1,0,.000,14.501,3.000,0.00,0.01
"<a href=""https://www.baseball-reference.com/players/e/embrere01.shtml"">Red Embree</a>",CLE,26,10,0,1,0,2,5,5,0,5,4,13.500,4.635,2.100,0.80,-0.16
"<a href=""https://www.baseball-reference.com/players/e/erickpa01.shtml"">P. Erickson</a>",CHN,28,373,5,9,1,113,59,49,5,67,82,3.547,3.349,1.448,1.22,1.01
"<a href=""https://www.baseball-reference.com/players/f/fausebu01.shtml"">Buck Fausett</a>",CIN,36,32,0,0,0,13,8,7,0,7,3,5.906,3.319,1.875,0.43,-0.20
"<a href=""https://www.baseball-reference.com/players/f/feldmha01.shtml"">H. Feldman</a>",NY1,24,616,11,13,2,214,120,95,18,91,70,4.164,4.284,1.485,0.77,-0.84
"<a href=""https://www.baseball-reference.com/players/f/fergubo02.shtml"">Bob Ferguson</a>",CIN,25,48,0,3,1,24,17,16,3,10,9,9.000,5.104,2.125,0.90,-1.04
"<a href=""https://www.baseball-reference.com/players/f/fickjo01.shtml"">John Fick</a>",PHI,23,16,0,0,0,3,2,2,0,3,2,3.375,2.925,1.125,0.67,0.10
"<a href=""https://www.baseball-reference.com/players/f/fischru01.shtml"">Rube Fischer</a>",NY1,27,386,6,14,2,128,83,74,7,87,39,5.176,4.565,1.671,0.45,-1.19
"<a href=""https://www.baseball-reference.com/players/f/flemibi01.shtml"">Bill Fleming</a>",CHN,30,475,9,10,0,163,74,55,6,62,42,3.126,3.654,1.421,0.68,1.33
"<a href=""https://www.baseball-reference.com/players/f/floreje01.shtml"">Jesse Flores</a>",PHA,29,557,9,11,0,172,75,70,8,49,65,3.393,3.133,1.190,1.33,2.46
"<a href=""https://www.baseball-reference.com/players/f/flowewe01.shtml"">Wes Flowers</a>",BRO,30,52,1,1,0,26,17,15,3,13,3,7.788,6.113,2.250,0.23,-0.71
"<a href=""https://www.baseball-reference.com/players/f/foxho01.shtml"">Howie Fox</a>",CIN,23,7,0,0,0,2,0,0,0,0,0,.000,2.539,.857,&infin;,0.10
"<a href=""https://www.baseball-reference.com/players/f/frankja01.shtml"">J. Franklin</a>",BRO,24,6,0,0,0,2,3,3,1,4,0,13.500,13.362,3.000,0.00,-0.09
"<a href=""https://www.baseball-reference.com/players/f/fuchsch01.shtml"">C. Fuchs</a>",BRO,30,47,1,0,0,25,16,10,2,9,5,5.745,4.705,2.170,0.56,-0.58
"<a href=""https://www.baseball-reference.com/players/g/galehde01.shtml"">D. Galehouse</a>",SLA,32,459,9,10,0,162,64,53,6,44,80,3.118,2.832,1.346,1.82,0.00
"<a href=""https://www.baseball-reference.com/players/g/gassach01.shtml"">C. Gassaway</a>",CHN,25,35,0,1,0,20,11,10,3,10,7,7.714,6.814,2.571,0.70,-0.39
"<a href=""https://www.baseball-reference.com/players/g/geejo01.shtml"">Johnny Gee</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotegeejo01"" style=""display:none;""></input><label for=""footnotegeejo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivgeejo01"">PIT, NY1</div></span>",28,48,0,0,0,25,11,9,0,5,6,5.062,2.699,1.875,1.20,-0.35
"<a href=""https://www.baseball-reference.com/players/g/gentrru01.shtml"">Rufe Gentry</a>",DET,26,611,12,14,0,211,104,96,9,108,68,4.242,3.995,1.566,0.63,0.28
"<a href=""https://www.baseball-reference.com/players/g/gerheal01.shtml"">A. Gerheauser</a>",PHI,27,548,8,16,0,210,102,93,8,65,66,4.582,3.401,1.505,1.02,0.05
"<a href=""https://www.baseball-reference.com/players/g/gillebo01.shtml"">B. Gillespie</a>",DET,24,33,0,1,0,7,8,8,0,12,4,6.545,5.453,1.727,0.33,-0.23
"<a href=""https://www.baseball-reference.com/players/g/gilmole01.shtml"">Len Gilmore</a>",PIT,26,24,0,1,0,13,7,7,2,0,0,7.875,5.588,1.625,&infin;,-0.22
"<a href=""https://www.baseball-reference.com/players/g/gorsijo01.shtml"">J. Gorsica</a>",DET,29,486,6,14,4,192,88,74,5,32,47,4.111,2.866,1.383,1.47,-0.37
"<a href=""https://www.baseball-reference.com/players/g/greggha01.shtml"">Hal Gregg</a>",BRO,22,593,9,16,2,201,142,120,12,137,92,5.464,4.284,1.710,0.67,-2.23
"<a href=""https://www.baseball-reference.com/players/g/gromest01.shtml"">Steve Gromek</a>",CLE,24,611,10,9,1,160,74,58,5,70,115,2.563,2.723,1.129,1.64,2.84
"<a href=""https://www.baseball-reference.com/players/g/groveor01.shtml"">Orval Grove</a>",CHA,24,704,14,15,0,237,112,97,11,71,105,3.720,3.051,1.312,1.48,0.95
"<a href=""https://www.baseball-reference.com/players/g/gumbeha01.shtml"">H. Gumbert</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotegumbeha01"" style=""display:none;""></input><label for=""footnotegumbeha01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivgumbeha01"">SLN, CIN</div></span>",34,650,14,10,3,217,84,74,8,59,56,3.074,3.297,1.274,0.95,0.58
"<a href=""https://www.baseball-reference.com/players/h/haefnmi01.shtml"">M. Haefner</a>",WS1,31,684,12,15,1,221,94,77,7,71,86,3.039,3.059,1.281,1.21,0.00
"<a href=""https://www.baseball-reference.com/players/h/hamlilu01.shtml"">Luke Hamlin</a>",PHA,39,570,6,12,0,204,94,79,13,38,58,3.742,3.353,1.274,1.53,0.67
"<a href=""https://www.baseball-reference.com/players/h/hansean01.shtml"">Andy Hansen</a>",NY1,19,158,3,3,1,63,39,38,3,32,15,6.494,4.312,1.804,0.47,-1.01
"<a href=""https://www.baseball-reference.com/players/h/hanskdo01.shtml"">Don Hanski</a>",CHA,28,9,0,0,0,5,4,4,0,2,0,12.000,4.248,2.333,0.00,-0.19
"<a href=""https://www.baseball-reference.com/players/h/hanyzed01.shtml"">E. Hanyzewski</a>",CHN,23,175,2,5,0,61,33,29,6,20,19,4.474,4.176,1.389,0.95,-0.06
"<a href=""https://www.baseball-reference.com/players/h/hardeme01.shtml"">Mel Harder</a>",CLE,34,589,12,10,0,211,95,81,5,69,64,3.713,3.223,1.426,0.93,0.13
"<a href=""https://www.baseball-reference.com/players/h/harrilu01.shtml"">Lum Harris</a>",PHA,29,523,10,9,0,193,70,64,8,26,33,3.304,3.199,1.256,1.27,2.42
"<a href=""https://www.baseball-reference.com/players/h/hausmcl01.shtml"">C. Hausmann</a>",BOS,24,411,4,7,2,139,55,52,6,69,43,3.416,3.947,1.518,0.62,1.62
"<a href=""https://www.baseball-reference.com/players/h/haynejo01.shtml"">Joe Haynes</a>",CHA,26,463,5,6,2,148,55,44,5,43,44,2.566,3.236,1.238,1.02,2.87
"<a href=""https://www.baseball-reference.com/players/h/headed01.shtml"">Ed Head</a>",BRO,26,190,4,3,0,54,21,19,2,19,17,2.700,3.471,1.153,0.89,1.70
"<a href=""https://www.baseball-reference.com/players/h/henryea01.shtml"">Earl Henry</a>",CLE,27,53,1,1,0,18,9,9,0,3,5,4.585,2.482,1.189,1.67,-0.12
"<a href=""https://www.baseball-reference.com/players/h/henshro01.shtml"">Roy Henshaw</a>",DET,32,37,0,0,0,17,12,12,0,6,10,8.757,2.400,1.865,1.67,-0.60
"<a href=""https://www.baseball-reference.com/players/h/herriar01.shtml"">Art Herring</a>",BRO,38,166,3,4,1,59,28,21,3,17,19,3.416,3.414,1.373,1.12,0.59
"<a href=""https://www.baseball-reference.com/players/h/heussed01.shtml"">Ed Heusser</a>",CIN,35,578,13,11,2,165,59,51,9,42,42,2.382,3.390,1.074,1.00,3.95
"<a href=""https://www.baseball-reference.com/players/h/hevinjo02.shtml"">Joe Heving</a>",CLE,43,359,8,3,10,106,42,26,2,41,46,1.955,2.972,1.228,1.12,1.95
"<a href=""https://www.baseball-reference.com/players/h/hickeji01.shtml"">Jim Hickey</a>",BSN,23,28,0,0,0,15,9,5,0,5,3,4.821,3.109,2.143,0.60,-0.28
"<a href=""https://www.baseball-reference.com/players/h/hogsech01.shtml"">C. Hogsett</a>",DET,40,19,0,0,0,7,6,0,1,4,5,.000,3.792,1.737,1.25,-0.16
"<a href=""https://www.baseball-reference.com/players/h/holbowa01.shtml"">W. Holborow</a>",WS1,30,9,0,0,0,0,0,0,0,2,1,.000,4.249,.667,0.50,0.19
"<a href=""https://www.baseball-reference.com/players/h/hollial01.shtml"">A. Hollingsw</a>",SLA,36,278,5,7,1,108,51,46,3,37,22,4.468,3.605,1.565,0.59,0.00
"<a href=""https://www.baseball-reference.com/players/h/hudliwi01.shtml"">W. Hudlin</a>",SLA,38,6,0,1,0,3,2,1,0,0,1,4.500,1.767,1.500,&infin;,-0.09
"<a href=""https://www.baseball-reference.com/players/h/hughste01.shtml"">Tex Hughson</a>",BOS,28,610,18,5,5,172,57,51,4,41,112,2.257,2.266,1.048,2.73,5.74
"<a href=""https://www.baseball-reference.com/players/h/humphjo02.shtml"">J. Humphries</a>",CHA,29,507,8,10,1,170,75,69,9,57,42,3.675,3.708,1.343,0.74,1.11
"<a href=""https://www.baseball-reference.com/players/h/hutchir01.shtml"">I. Hutchinson</a>",BSN,33,359,9,7,1,136,59,56,8,53,22,4.212,4.312,1.579,0.42,0.89
"<a href=""https://www.baseball-reference.com/players/h/hutchjo02.shtml"">J. Hutchings</a>",BSN,28,170,1,4,1,55,30,25,3,26,26,3.971,3.640,1.429,1.00,0.24
"<a href=""https://www.baseball-reference.com/players/j/jakucsi01.shtml"">Sig Jakucki</a>",SLA,34,594,13,9,3,211,89,78,17,54,67,3.545,3.734,1.338,1.24,2.42
"<a href=""https://www.baseball-reference.com/players/j/javeral01.shtml"">Al Javery</a>",BSN,26,762,10,19,3,248,119,100,12,118,137,3.543,3.454,1.441,1.16,2.94
"<a href=""https://www.baseball-reference.com/players/j/johnsjo03.shtml"">J. Johnson</a>",NYA,29,80,0,2,3,25,14,12,0,24,11,4.050,4.203,1.838,0.46,-0.09
"<a href=""https://www.baseball-reference.com/players/j/johnsvi01.shtml"">Vic Johnson</a>",BOS,23,82,0,3,0,42,22,19,0,15,7,6.256,3.550,2.085,0.47,-0.71
"<a href=""https://www.baseball-reference.com/players/j/juddos01.shtml"">Oscar Judd</a>",BOS,36,90,1,1,0,30,16,12,1,15,9,3.600,3.880,1.500,0.60,0.06
"<a href=""https://www.baseball-reference.com/players/j/jurisal01.shtml"">Al Jurisich</a>",SLN,22,390,7,9,1,102,53,49,7,65,53,3.392,3.908,1.285,0.82,1.02
"<a href=""https://www.baseball-reference.com/players/k/karlan01.shtml"">Andy Karl</a>",PHI,30,267,3,2,2,76,32,23,1,21,26,2.326,2.788,1.090,1.24,1.78
"<a href=""https://www.baseball-reference.com/players/k/katzbo01.shtml"">Bob Katz</a>",CIN,33,55,0,1,0,17,9,8,0,7,4,3.927,3.287,1.309,0.57,-0.07
"<a href=""https://www.baseball-reference.com/players/k/kenneve01.shtml"">Vern Kennedy</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotekenneve01"" style=""display:none;""></input><label for=""footnotekenneve01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivkenneve01"">CLE, PHI</div></span>",37,343,3,10,0,126,67,59,3,57,40,4.644,3.641,1.601,0.70,0.00
"<a href=""https://www.baseball-reference.com/players/k/kingcl01.shtml"">Clyde King</a>",BRO,20,131,2,1,0,42,18,15,1,12,14,3.092,2.962,1.237,1.17,0.82
"<a href=""https://www.baseball-reference.com/players/k/kleinha01.shtml"">Hal Kleine</a>",CLE,21,122,1,2,0,38,29,26,0,36,13,5.754,4.618,1.820,0.36,-0.92
"<a href=""https://www.baseball-reference.com/players/k/kliemed01.shtml"">Ed Klieman</a>",CLE,26,535,11,13,5,185,73,67,4,70,44,3.381,3.414,1.430,0.63,0.00
"<a href=""https://www.baseball-reference.com/players/k/kloppst01.shtml"">Stan Klopp</a>",BSN,33,139,1,2,0,47,36,22,1,33,17,4.273,4.233,1.727,0.52,-0.76
"<a href=""https://www.baseball-reference.com/players/k/konstji01.shtml"">J. Konstanty</a>",CIN,27,338,6,4,0,113,46,35,11,33,19,2.796,4.406,1.296,0.58,0.00
"<a href=""https://www.baseball-reference.com/players/k/krameja01.shtml"">Jack Kramer</a>",SLA,26,771,17,13,0,233,94,71,3,75,124,2.486,2.590,1.198,1.65,5.22
"<a href=""https://www.baseball-reference.com/players/l/lakeed01.shtml"">Eddie Lake</a>",BOS,28,58,0,0,0,20,13,9,2,11,7,4.190,4.497,1.603,0.64,-0.20
"<a href=""https://www.baseball-reference.com/players/l/laniema01.shtml"">Max Lanier</a>",SLN,28,673,17,12,0,192,82,66,5,71,141,2.648,2.480,1.172,1.99,3.46
"<a href=""https://www.baseball-reference.com/players/l/leebi02.shtml"">Bill Lee</a>",PHI,34,625,10,11,1,199,88,73,9,57,50,3.154,3.410,1.229,0.88,0.00
"<a href=""https://www.baseball-reference.com/players/l/leeth01.shtml"">Thornton Lee</a>",CHA,37,340,3,9,0,105,51,38,3,25,39,3.018,2.835,1.147,1.56,0.84
"<a href=""https://www.baseball-reference.com/players/l/lefebbi01.shtml"">B. LeFebvre</a>",WS1,28,209,2,4,3,86,48,35,3,21,18,4.522,3.402,1.536,0.86,-0.94
"<a href=""https://www.baseball-reference.com/players/l/leonadu02.shtml"">D. Leonard</a>",WS1,35,688,14,14,0,222,97,78,8,37,62,3.061,2.899,1.129,1.68,2.56
"<a href=""https://www.baseball-reference.com/players/l/lindqca01.shtml"">C. Lindquist</a>",BSN,25,26,0,0,0,8,5,3,1,2,4,3.115,3.714,1.154,2.00,0.03
"<a href=""https://www.baseball-reference.com/players/l/lohrmbi01.shtml"">Bill Lohrman</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotelohrmbi01"" style=""display:none;""></input><label for=""footnotelohrmbi01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivlohrmbi01"">BRO, CIN</div></span>",31,13,0,1,0,9,5,5,0,6,1,10.385,6.020,3.462,0.17,-0.12
"<a href=""https://www.baseball-reference.com/players/l/lopated01.shtml"">Eddie Lopat</a>",CHA,26,630,11,10,0,217,96,76,12,59,75,3.257,3.371,1.314,1.27,0.00
"<a href=""https://www.baseball-reference.com/players/l/lucielo01.shtml"">Lou Lucier</a>","<span style=""white-space:nowrap""><input type=""checkbox"" class=""footnote"" id=""footnotelucielo01"" style=""display:none;""></input><label for=""footnotelucielo01"" class=""footnoteLabel"">2</label><div class=""footnoteDiv"" id=""footnoteDivlucielo01"">BOS, PHI</div></span>",26,22,0,0,0,10,6,6,0,9,3,7.364,5.003,2.591,0.33,-0.10
"<a href=""https://www.baseball-reference.com/players/l/lynnre01.shtml"">Red Lynn</a>",CHN,30,253,5,4,1,80,41,38,4,37,35,4.055,3.631,1.387,0.95,0.55
"<a href=""https://www.baseball-reference.com/players/l/lyonsal01.shtml"">Al Lyons</a>",NYA,25,119,0,0,0,43,22,20,2,24,14,4.538,4.179,1.689,0.58,-0.20
"<a href=""https://www.baseball-reference.com/players/m/maconma01.shtml"">Max Macon</a>",BSN,28,9,0,0,0,10,7,7,2,1,1,21.000,8.751,3.667,1.00,-0.16
"<a href=""https://www.baseball-reference.com/players/m/macphha01.shtml"">H. MacPherson</a>",BSN,17,3,0,0,0,0,0,0,0,1,1,.000,3.737,1.000,1.00,0.07
"<a href=""https://www.baseball-reference.com/players/m/mallobo01.shtml"">Bob Malloy</a>",CIN,26,70,1,1,0,22,10,8,0,11,4,3.086,3.707,1.414,0.36,0.15
"<a href=""https://www.baseball-reference.com/players/m/maltzgo01.shtml"">G. Maltzberger</a>",CHA,31,274,10,5,12,81,31,30,2,19,49,2.956,2.343,1.095,2.58,1.78
"<a href=""https://www.baseball-reference.com/players/m/matthda01.shtml"">D. Matthewson</a>",PHI,21,96,0,0,0,27,14,14,1,16,8,3.938,4.039,1.344,0.50,0.40
"<a href=""https://www.baseball-reference.com/players/m/mcgiljo01.shtml"">J. McGillen</a>",PHA,26,3,0,0,0,1,2,2,0,2,0,18.000,10.514,3.000,0.00,-0.11
"<a href=""https://www.baseball-reference.com/players/m/mckeero01.shtml"">Roger McKee</a>",PHI,17,6,0,0,0,2,1,1,1,1,0,4.500,11.653,1.500,0.00,0.01
"<a href=""https://www.baseball-reference.com/players/m/mclisca01.shtml"">Cal McLish</a>",BRO,18,252,3,10,0,110,81,73,10,48,24,7.821,5.073,1.881,0.50,-3.15
"<a href=""https://www.baseball-reference.com/players/m/meltocl01.shtml"">Cliff Melton</a>",NY1,32,193,2,2,0,78,40,29,5,19,15,4.057,3.849,1.508,0.79,-0.32
"<a href=""https://www.baseball-reference.com/players/m/meltoru01.shtml"">Rube Melton</a>",BRO,27,562,9,13,0,178,92,72,1,96,91,3.459,3.137,1.463,0.95,2.18
"<a href=""https://www.baseball-reference.com/players/m/mikloha01.shtml"">Hank Miklos</a>",CHN,33,21,0,0,0,9,6,6,1,3,0,7.714,5.788,1.714,0.00,-0.07
"<a href=""https://www.baseball-reference.com/players/m/millewh01.shtml"">W. Miller</a>",NY1,29,15,0,1,0,1,2,0,0,4,2,.000,4.345,1.000,0.50,0.05
"<a href=""https://www.baseball-reference.com/players/m/mootyja01.shtml"">Jake Mooty</a>",DET,32,85,0,0,0,35,20,14,0,18,7,4.447,3.765,1.871,0.39,-0.39
"<a href=""https://www.baseball-reference.com/players/m/muncrbo01.shtml"">Bob Muncrief</a>",SLA,28,658,13,8,1,216,83,75,11,50,88,3.078,3.034,1.213,1.76,0.00
